29, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
42, Private, Some-college, Never-married, Tech-support, Not-in-family, White, Male,0,0,40, United-States, <=50K
30, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,35, United-States, <=50K
27, Private, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,7687,0,50, Guatemala, >50K
49, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
46, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
64, Private, HS-grad, Married-civ-spouse, Priv-house-serv, Unmarried, White, Female,0,0,40, United-States, <=50K
50, State-gov, 11th, Widowed, Craft-repair, Husband, Black, Male,5178,0,60, United-States, >50K
40, Private, Bachelors, Never-married, Craft-repair, Unmarried, Black, Male,3109,0,40, United-States, <=50K
37, Private, HS-grad, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,45, Canada, <=50K
27, Local-gov, 12th, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,32, United-States, <=50K
28, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,60, United-States, <=50K
40, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,40, United-States, >50K
31, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Female,15024,0,50, United-States, >50K
41, Private, 11th, Never-married, Craft-repair, Husband, Black, Male,0,0,40, United-States, <=50K
33, Private, Bachelors, Married-civ-spouse, Craft-repair, Unmarried, Black, Male,4386,0,40, United-States, >50K
70, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,25, United-States, <=50K
43, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
25, Private, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,45, United-States, >50K
50, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,1977,40, United-States, <=50K
24, State-gov, Some-college, Never-married, Sales, Not-in-family, White, Female,0,0,16, United-States, <=50K
62, Private, Masters, Divorced, Exec-managerial, Not-in-family, Black, Female,0,0,40, United-States, <=50K
36, Private, Some-college, Divorced, Adm-clerical, Unmarried, White, Female,7298,0,40, United-States, <=50K
42, Federal-gov, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, >50K
41, Private, Some-college, Never-married, Prof-specialty, Unmarried, White, Male,0,0,40, United-States, <=50K
45, Private, Some-college, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
21, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Black, Female,0,0,40, Mexico, <=50K
57, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, United-States, >50K
42, Self-emp-not-inc, HS-grad, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,65, United-States, <=50K
57, Private, Prof-school, Never-married, Priv-house-serv, Husband, White, Male,0,0,40, United-States, <=50K
27, Private, Some-college, Never-married, Adm-clerical, Unmarried, White, Male,0,0,35, Mexico, <=50K
33, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,46, United-States, <=50K
71, Federal-gov, Some-college, Divorced, Sales, Not-in-family, White, Female,0,0,25, United-States, <=50K
35, Private, Masters, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,15024,0,50, United-States, >50K
45, Local-gov, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Japan, <=50K
33, Private, 5th-6th, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0,0,35, United-States, <=50K
25, Private, HS-grad, Divorced, Other-service, Own-child, White, Female,5013,0,30, United-States, <=50K
29, Local-gov, Some-college, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
29, Private, Some-college, Never-married, Other-service, Unmarried, White, Female,0,0,30, United-States, <=50K
47, Private, 9th, Married-civ-spouse, Prof-specialty, Unmarried, White, Female,0,0,40, United-States, <=50K
32, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,35, United-States, >50K
47, Local-gov, 10th, Married-civ-spouse, Tech-support, Own-child, Black, Male,0,0,36, United-States, <=50K
25, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,96, United-States, >50K
51, Private, Bachelors, Never-married, Transport-moving, Unmarried, White, Female,5152,0,25, United-States, <=50K
42, Private, Some-college, Divorced, Transport-moving, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
89, Private, Prof-school, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
63, Private, Some-college, Divorced, Transport-moving, Husband, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
38, Local-gov, Bachelors, Divorced, Exec-managerial, Husband, White, Male,0,0,45, United-States, <=50K
54, Private, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States, <=50K
46, Private, 11th, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,2364,40, United-States, >50K
33, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States, <=50K
30, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,70, United-States, >50K
38, State-gov, Bachelors, Married-civ-spouse, Exec-managerial, Unmarried, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
46, State-gov, 9th, Divorced, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
40, Self-emp-not-inc, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Male,99999,0,65, United-States, >50K
36, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,15024,0,60, United-States, >50K
33, Private, Bachelors, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
39, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, <=50K
29, Private, HS-grad, Divorced, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
62, Private, Preschool, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
47, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,36, United-States, <=50K
21, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,8, United-States, <=50K
48, Self-emp-inc, Bachelors, Never-married, Adm-clerical, Husband, White, Female,0,0,40, United-States, >50K
70, Private, HS-grad, Divorced, Machine-op-inspct, Husband, White, Female,0,0,22, United-States, <=50K
39, Private, 7th-8th, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,35, United-States, <=50K
22, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,42, United-States, >50K
26, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, <=50K
29, Private, Bachelors, Never-married, Sales, Husband, White, Female,0,1848,55, United-States, <=50K
20, Private, Some-college, Never-married, Adm-clerical, Own-child, Black, Male,0,0,25, United-States, <=50K
27, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
59, Private, HS-grad, Widowed, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
25, Private, Bachelors, Never-married, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
55, Self-emp-not-inc, HS-grad, Divorced, Sales, Not-in-family, White, Female,0,0,48, United-States, <=50K
20, Private, Some-college, Never-married, Farming-fishing, Own-child, White, Female,0,0,40, United-States, <=50K
18, Private, HS-grad, Never-married, Prof-specialty, Unmarried, White, Female,0,0,20, United-States, <=50K
36, Local-gov, 10th, Never-married, Craft-repair, Husband, White, Male,0,0,80, United-States, <=50K
41, Private, HS-grad, Divorced, Craft-repair, Husband, White, Male,0,0,40, Philippines, <=50K
54, Private, 5th-6th, Divorced, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
51, Private, Bachelors, Divorced, Tech-support, Husband, Black, Female,0,0,15, United-States, <=50K
29, Private, Some-college, Never-married, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
29, Private, Some-college, Never-married, Tech-support, Not-in-family, Asian-Pac-Islander, Male,0,0,38, United-States, <=50K
49, Self-emp-inc, HS-grad, Divorced, Exec-managerial, Husband, White, Male,0,0,50, Germany, <=50K
31, Private, HS-grad, Never-married, Exec-managerial, Own-child, Black, Male,0,0,40, United-States, <=50K
26, Private, Some-college, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
57, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,1959,60, United-States, >50K
45, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, <=50K
22, Local-gov, Bachelors, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,38, Mexico, <=50K
25, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,38, United-States, <=50K
29, Private, Assoc-acdm, Never-married, Transport-moving, Not-in-family, White, Male,0,0,50, United-States, <=50K
42, Self-emp-not-inc, Bachelors, Never-married, Exec-managerial, Husband, White, Female,0,0,60, United-States, <=50K
74, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
42, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,35, United-States, <=50K
51, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Female,0,0,40, United-States, >50K
18, Private, 11th, Never-married, Farming-fishing, Own-child, White, Male,0,0,15, United-States, <=50K
64, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,10, United-States, <=50K
17, Private, 12th, Never-married, Other-service, Own-child, White, Male,0,0,20, United-States, <=50K
39, Private, 7th-8th, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
22, Private, Some-college, Never-married, Other-service, Not-in-family, Black, Female,0,0,40, Mexico, <=50K
22, Private, 11th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,30, United-States, <=50K
55, Private, 9th, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Female,0,0,40, United-States, >50K
23, Private, Some-college, Never-married, Machine-op-inspct, Husband, Other, Male,0,0,40, United-States, <=50K
25, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,45, United-States, <=50K
58, Private, 11th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
41, Private, Some-college, Divorced, Machine-op-inspct, Not-in-family, White, Male,2363,0,44, India, >50K
40, Private, Bachelors, Never-married, Prof-specialty, Husband, White, Male,7298,0,40, United-States, >50K
47, Local-gov, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,20, United-States, >50K
37, Private, Bachelors, Never-married, Prof-specialty, Husband, White, Male,0,0,54, United-States, <=50K
41, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,7298,0,50, United-States, >50K
47, Local-gov, HS-grad, Divorced, Other-service, Unmarried, White, Male,0,0,30, United-States, >50K
46, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
19, Private, HS-grad, Never-married, Exec-managerial, Own-child, White, Male,0,0,42, United-States, <=50K
41, Private, Bachelors, Never-married, Exec-managerial, Own-child, White, Male,0,0,40, United-States, <=50K
57, Private, Bachelors, Divorced, Exec-managerial, Unmarried, Black, Female,0,0,38, United-States, >50K
43, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, >50K
24, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,30, United-States, <=50K
21, Private, 11th, Never-married, Adm-clerical, Own-child, Black, Female,0,0,24, Nicaragua, <=50K
40, Private, Bachelors, Divorced, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
30, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
35, Private, Bachelors, Divorced, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
19, Private, Some-college, Never-married, Sales, Own-child, White, Female,0,0,20, United-States, <=50K
50, Local-gov, Some-college, Married-civ-spouse, Other-service, Not-in-family, White, Female,0,0,20, United-States, <=50K
39, Private, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, United-States, <=50K
35, Private, Bachelors, Divorced, Craft-repair, Not-in-family, White, Female,0,0,35, United-States, <=50K
41, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,70, United-States, >50K
39, Private, 12th, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,50, Canada, >50K
36, Private, Bachelors, Never-married, Handlers-cleaners, Husband, White, Male,7298,0,40, United-States, <=50K
36, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,0,0,45, United-States, <=50K
62, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,7687,0,40, United-States, <=50K
62, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,36, United-States, <=50K
29, State-gov, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, >50K
25, Private, Bachelors, Never-married, Prof-specialty, Husband, White, Female,0,0,40, United-States, >50K
36, Private, Assoc-voc, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0,0,40, Mexico, >50K
55, Self-emp-not-inc, HS-grad, Divorced, Sales, Husband, Black, Male,0,0,40, United-States, <=50K
35, Private, HS-grad, Married-civ-spouse, Exec-managerial, Own-child, White, Female,0,0,40, United-States, <=50K
28, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
30, Private, Prof-school, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
38, Self-emp-not-inc, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,3904,0,60, Poland, >50K
29, Private, HS-grad, Never-married, Transport-moving, Wife, Black, Male,0,0,40, United-States, <=50K
32, Federal-gov, HS-grad, Married-civ-spouse, Craft-repair, Own-child, White, Male,7687,0,50, United-States, >50K
46, Self-emp-inc, Bachelors, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, >50K
43, Private, Masters, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, China, <=50K
27, Private, Some-college, Never-married, Sales, Husband, White, Female,0,0,40, Dominican-Republic, <=50K
50, Private, Some-college, Divorced, Farming-fishing, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, >50K
26, Private, HS-grad, Never-married, Other-service, Unmarried, White, Female,0,0,40, Holand-Netherlands, <=50K
27, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,54, United-States, <=50K
47, Federal-gov, Bachelors, Never-married, Prof-specialty, Unmarried, Black, Female,0,0,40, United-States, <=50K
39, Private, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Italy, <=50K
33, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, >50K
34, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, United-States, <=50K
18, Private, 12th, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,40, United-States, <=50K
39, Self-emp-not-inc, HS-grad, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,50, United-States, >50K
35, Private, HS-grad, Married-civ-spouse, Prof-specialty, Own-child, White, Female,3345,0,40, United-States, >50K
26, Private, Assoc-acdm, Never-married, Other-service, Not-in-family, Black, Female,0,0,40, United-States, <=50K
35, Private, Assoc-voc, Married-civ-spouse, Other-service, Husband, White, Female,0,0,40, United-States, <=50K
35, Private, Bachelors, Widowed, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
24, Private, Some-college, Never-married, Exec-managerial, Own-child, White, Male,0,0,40, United-States, <=50K
50, Private, 12th, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,7334,0,40, United-States, >50K
42, Private, Some-college, Married-civ-spouse, Sales, Wife, Black, Male,0,0,50, United-States, <=50K
33, Private, Doctorate, Never-married, Tech-support, Wife, White, Male,0,1902,35, United-States, >50K
25, Local-gov, Some-college, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,0,25, United-States, <=50K
89, Self-emp-not-inc, HS-grad, Widowed, Transport-moving, Husband, Black, Male,0,0,40, United-States, <=50K
21, Private, 11th, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,20, United-States, <=50K
32, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
41, Private, Some-college, Divorced, Exec-managerial, Husband, White, Female,0,0,60, United-States, >50K
54, State-gov, HS-grad, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,35, United-States, <=50K
35, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
53, Self-emp-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, >50K
46, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,60, United-States, <=50K
26, Private, Prof-school, Never-married, Sales, Husband, White, Female,0,0,60, United-States, >50K
20, Private, Bachelors, Never-married, Prof-specialty, Own-child, Other, Male,0,0,25, United-States, <=50K
37, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,7687,0,40, United-States, >50K
49, Private, Bachelors, Separated, Sales, Not-in-family, Black, Male,0,0,35, United-States, <=50K
40, Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, <=50K
53, Local-gov, HS-grad, Married-civ-spouse, Other-service, Unmarried, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
65, Private, Some-college, Divorced, Other-service, Unmarried, Black, Male,0,1990,32, Philippines, <=50K
23, Private, Bachelors, Never-married, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
40, Private, Assoc-voc, Married-civ-spouse, Sales, Unmarried, Black, Female,0,0,40, Cuba, <=50K
57, Self-emp-not-inc, Bachelors, Never-married, Protective-serv, Husband, White, Male,0,0,60, United-States, >50K
64, Local-gov, HS-grad, Widowed, Sales, Not-in-family, White, Male,4386,0,40, United-States, >50K
45, Private, Assoc-voc, Never-married, Adm-clerical, Husband, Black, Male,0,0,50, United-States, >50K
17, Private, 11th, Never-married, Adm-clerical, Own-child, White, Male,0,0,20, United-States, <=50K
42, Private, Assoc-voc, Never-married, Exec-managerial, Husband, White, Male,0,1984,40, United-States, >50K
27, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,80, United-States, >50K
33, Private, Some-college, Divorced, Other-service, Unmarried, White, Male,0,0,40, United-States, <=50K
38, Private, Bachelors, Divorced, Prof-specialty, Husband, White, Male,0,0,45, United-States, <=50K
38, Private, 9th, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,4386,0,40, United-States, <=50K
29, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States, <=50K
21, Private, Some-college, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
29, State-gov, Assoc-voc, Never-married, Other-service, Husband, White, Male,0,0,25, United-States, <=50K
42, Private, 7th-8th, Widowed, Prof-specialty, Unmarried, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
37, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,38, United-States, <=50K
50, Federal-gov, 7th-8th, Married-civ-spouse, Other-service, Not-in-family, White, Female,0,0,35, United-States, <=50K
26, Private, Some-college, Divorced, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
54, State-gov, 9th, Divorced, Prof-specialty, Unmarried, White, Female,0,0,40, United-States, >50K
25, Private, Doctorate, Never-married, Machine-op-inspct, Husband, White, Female,0,0,40, United-States, <=50K
34, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K
18, Private, Assoc-acdm, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
29, Private, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
24, Private, 12th, Never-married, Sales, Not-in-family, White, Female,0,0,25, United-States, <=50K
51, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Sales, Husband, White, Male,7298,0,50, United-States, <=50K
56, Private, Assoc-acdm, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,40, India, >50K
40, Local-gov, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
50, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,48, United-States, >50K
45, Private, Some-college, Married-civ-spouse, Farming-fishing, Unmarried, White, Female,0,0,40, United-States, <=50K
20, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,10, United-States, <=50K
34, Private, 12th, Divorced, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,50, United-States, >50K
51, Federal-gov, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
25, Private, Some-college, Never-married, Protective-serv, Husband, White, Male,2174,0,50, United-States, >50K
26, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,80, France, >50K
21, Private, Some-college, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
32, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,54, United-States, >50K
52, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Female,0,0,50, United-States, <=50K
21, Private, Some-college, Never-married, Prof-specialty, Husband, White, Male,0,0,48, United-States, <=50K
24, Private, HS-grad, Never-married, Other-service, Husband, White, Male,0,0,24, United-States, <=50K
31, Local-gov, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, White, Male,5178,0,40, United-States, >50K
31, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, Other, Male,0,0,50, United-States, <=50K
30, Private, HS-grad, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
41, Private, Bachelors, Married-civ-spouse, Other-service, Husband, White, Female,0,0,40, United-States, >50K
30, Private, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
30, Private, HS-grad, Never-married, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
56, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1485,40, Nicaragua, <=50K
47, Private, 5th-6th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
38, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
34, Federal-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
17, Private, Some-college, Never-married, Sales, Own-child, White, Male,0,0,20, United-States, <=50K
31, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,7298,0,45, United-States, >50K
36, Private, Assoc-voc, Never-married, Transport-moving, Husband, White, Female,0,0,60, United-States, >50K
21, Private, Assoc-acdm, Never-married, Craft-repair, Own-child, White, Female,1170,0,40, United-States, >50K
27, Private, Bachelors, Divorced, Craft-repair, Not-in-family, White, Male,0,0,48, United-States, >50K
56, Self-emp-not-inc, HS-grad, Separated, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
40, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
45, Private, HS-grad, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male,0,0,40, United-States, <=50K
50, Self-emp-inc, Doctorate, Married-civ-spouse, Sales, Husband, White, Male,99999,0,65, United-States, >50K
17, Private, 10th, Never-married, Farming-fishing, Own-child, White, Female,0,0,20, United-States, <=50K
22, Private, 11th, Never-married, Prof-specialty, Not-in-family, White, Female,0,1485,10, United-States, <=50K
39, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, United-States, >50K
50, Private, HS-grad, Divorced, Sales, Unmarried, White, Female,0,0,50, United-States, <=50K
33, Private, Some-college, Divorced, Protective-serv, Husband, White, Male,0,0,50, United-States, <=50K
45, Private, HS-grad, Divorced, Prof-specialty, Husband, White, Male,0,0,40, Germany, <=50K
66, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K
32, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, India, <=50K
22, Private, Masters, Never-married, Transport-moving, Not-in-family, White, Male,0,0,48, United-States, <=50K
23, Private, Bachelors, Divorced, Prof-specialty, Own-child, White, Male,0,0,40, United-States, <=50K
53, Private, Doctorate, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
20, Private, 11th, Never-married, Other-service, Own-child, White, Female,0,0,13, United-States, <=50K
67, State-gov, 9th, Widowed, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
27, Private, Masters, Never-married, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, >50K
51, Private, Bachelors, Widowed, Adm-clerical, Own-child, Black, Male,4717,0,40, Ireland, <=50K
31, Private, Some-college, Divorced, Farming-fishing, Husband, Other, Female,0,0,40, United-States, >50K
53, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Other-relative, White, Female,15024,0,60, United-States, >50K
26, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,65, United-States, >50K
23, Private, 11th, Never-married, Adm-clerical, Own-child, White, Female,0,0,20, Cambodia, <=50K
45, Local-gov, HS-grad, Widowed, Handlers-cleaners, Own-child, White, Male,7298,0,40, United-States, >50K
35, Private, Some-college, Married-civ-spouse, Tech-support, Unmarried, Asian-Pac-Islander, Female,0,0,40, Jamaica, <=50K
32, State-gov, Bachelors, Divorced, Transport-moving, Husband, White, Female,0,0,40, United-States, <=50K
19, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,20, United-States, <=50K
51, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K
23, Private, Some-college, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,20, United-States, <=50K
34, Private, Some-college, Never-married, Transport-moving, Not-in-family, White, Male,0,0,54, El-Salvador, <=50K
34, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Female,0,0,55, United-States, <=50K
33, Private, Some-college, Never-married, Exec-managerial, Unmarried, White, Male,0,0,40, United-States, <=50K
25, Private, 7th-8th, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
35, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,35, United-States, <=50K
54, Private, Bachelors, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,65, United-States, <=50K
