48, Private, HS-grad, Divorced, Adm-clerical, Wife, Amer-Indian-Eskimo, Female,0,0,35, Puerto-Rico, <=50K
59, Local-gov, Doctorate, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,22, United-States, <=50K
19, Private, Assoc-voc, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States, <=50K
46, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
34, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,54, United-States, >50K
39, Federal-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
42, Private, Some-college, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
34, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, >50K
37, Private, HS-grad, Married-civ-spouse, Other-service, Own-child, White, Male,0,0,60, United-States, >50K
25, Private, Some-college, Never-married, Tech-support, Wife, Black, Female,1840,0,40, United-States, <=50K
54, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Exec-managerial, Wife, White, Male,0,0,40, United-States, >50K
28, Private, Bachelors, Never-married, Prof-specialty, Unmarried, Black, Female,0,0,40, United-States, <=50K
54, Private, Bachelors, Divorced, Transport-moving, Not-in-family, White, Female,0,0,35, United-States, <=50K
42, Private, Some-college, Separated, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
28, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
57, Private, Some-college, Married-civ-spouse, Sales, Not-in-family, White, Male,0,1888,50, United-States, >50K
34, Private, Bachelors, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,50, United-States, <=50K
39, Local-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,7687,0,40, United-States, >50K
50, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
20, Private, Bachelors, Married-civ-spouse, Adm-clerical, Own-child, White, Male,0,0,25, United-States, <=50K
36, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,37, United-States, <=50K
80, Self-emp-inc, HS-grad, Widowed, Craft-repair, Not-in-family, Black, Male,0,0,54, United-States, <=50K
61, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
42, Private, Masters, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
21, Private, Some-college, Never-married, Other-service, Unmarried, White, Female,0,0,25, United-States, <=50K
26, Self-emp-not-inc, 7th-8th, Never-married, Craft-repair, Husband, White, Male,0,0,40, Mexico, <=50K
51, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, United-States, <=50K
34, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
40, Federal-gov, Assoc-acdm, Married-civ-spouse, Sales, Husband, Other, Male,0,0,60, United-States, <=50K
43, Self-emp-inc, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, >50K
39, Private, Some-college, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,50, United-States, <=50K
40, Private, Some-college, Separated, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
19, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, United-States, <=50K
48, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
48, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,35, United-States, >50K
26, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States, <=50K
24, Private, Masters, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,54, United-States, >50K
57, Private, Masters, Divorced, Sales, Not-in-family, Black, Male,0,0,15, United-States, <=50K
47, Private, Bachelors, Divorced, Exec-managerial, Husband, White, Male,0,2392,54, Laos, >50K
30, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,1590,40, United-States, >50K
39, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
25, State-gov, Bachelors, Never-married, Adm-clerical, Other-relative, White, Female,0,0,40, United-States, >50K
25, Private, Bachelors, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
45, Self-emp-not-inc, HS-grad, Divorced, Prof-specialty, Husband, White, Male,0,0,70, United-States, <=50K
33, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, >50K
35, Private, Bachelors, Never-married, Prof-specialty, Own-child, White, Male,0,0,45, United-States, <=50K
19, Private, HS-grad, Never-married, Protective-serv, Other-relative, White, Male,0,0,25, United-States, <=50K
44, Private, Masters, Never-married, Prof-specialty, Wife, Asian-Pac-Islander, Female,0,0,6, United-States, >50K
39, Private, Bachelors, Divorced, Prof-specialty, Husband, White, Male,0,0,50, Iran, >50K
37, Private, HS-grad, Divorced, Handlers-cleaners, Not-in-family, White, Female,0,0,40, Mexico, <=50K
60, Federal-gov, HS-grad, Never-married, Other-service, Husband, White, Male,15024,0,60, United-States, <=50K
49, Federal-gov, HS-grad, Separated, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Male,0,0,42, United-States, <=50K
23, Private, Assoc-acdm, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,38, United-States, <=50K
58, Local-gov, HS-grad, Divorced, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
30, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, Mexico, <=50K
23, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
36, Federal-gov, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,65, United-States, <=50K
44, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Sales, Wife, White, Male,0,0,40, United-States, >50K
25, Private, HS-grad, Never-married, Exec-managerial, Unmarried, White, Female,0,0,40, United-States, <=50K
69, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,10, United-States, <=50K
45, Private, HS-grad, Separated, Protective-serv, Unmarried, White, Female,0,0,75, United-States, >50K
47, Local-gov, Some-college, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
42, Local-gov, Prof-school, Widowed, Other-service, Wife, White, Male,0,0,40, United-States, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, White, Male,0,0,20, United-States, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, White, Female,0,0,30, United-States, <=50K
36, Private, HS-grad, Never-married, Exec-managerial, Unmarried, Black, Female,0,0,40, United-States, <=50K
37, Private, Bachelors, Divorced, Tech-support, Not-in-family, White, Male,2181,0,40, United-States, <=50K
47, Self-emp-not-inc, Bachelors, Divorced, Sales, Not-in-family, White, Female,0,0,25, United-States, <=50K
67, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,24, United-States, >50K
51, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Unmarried, White, Female,2506,0,30, United-States, >50K
60, State-gov, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,12, United-States, >50K
38, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
18, Private, Some-college, Never-married, Craft-repair, Own-child, White, Female,0,0,10, United-States, <=50K
24, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Female,0,0,40, Puerto-Rico, <=50K
22, Private, Some-college, Never-married, Exec-managerial, Wife, Black, Female,0,0,40, Philippines, >50K
37, Private, Assoc-voc, Divorced, Craft-repair, Wife, White, Male,0,0,45, United-States, <=50K
34, Self-emp-not-inc, Some-college, Never-married, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
49, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,35, United-States, >50K
31, Local-gov, Bachelors, Never-married, Prof-specialty, Husband, White, Female,0,0,54, United-States, >50K
47, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,45, United-States, <=50K
53, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,38, United-States, <=50K
53, Private, Some-college, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,45, United-States, <=50K
44, Private, Assoc-acdm, Married-civ-spouse, Transport-moving, Husband, White, Male,7687,0,54, United-States, >50K
22, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, Black, Male,0,0,35, United-States, <=50K
19, Private, Bachelors, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, <=50K
33, Private, HS-grad, Never-married, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
19, Private, Assoc-acdm, Never-married, Prof-specialty, Own-child, White, Male,0,0,25, United-States, <=50K
56, Private, Masters, Widowed, Machine-op-inspct, Not-in-family, White, Female,0,0,70, United-States, <=50K
26, Private, HS-grad, Divorced, Other-service, Own-child, White, Female,0,0,40, United-States, <=50K
59, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,1586,40, United-States, <=50K
37, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
50, Private, Masters, Divorced, Exec-managerial, Not-in-family, White, Male,0,2400,60, United-States, >50K
27, Private, HS-grad, Never-married, Transport-moving, Not-in-family, White, Male,0,0,50, United-States, <=50K
24, Private, Some-college, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
45, Private, Some-college, Never-married, Sales, Unmarried, Black, Female,0,0,40, Mexico, <=50K
59, Self-emp-not-inc, Some-college, Separated, Prof-specialty, Not-in-family, White, Female,0,0,50, United-States, >50K
38, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Female,4062,0,80, United-States, <=50K
27, Federal-gov, Assoc-acdm, Never-married, Other-service, Unmarried, Black, Female,0,0,40, United-States, <=50K
26, Private, HS-grad, Never-married, Sales, Own-child, White, Male,3394,0,35, United-States, <=50K
42, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States, <=50K
57, Self-emp-inc, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
46, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1902,50, United-States, >50K
21, Private, Bachelors, Never-married, Exec-managerial, Own-child, White, Female,0,0,50, United-States, <=50K
22, State-gov, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
65, Private, HS-grad, Divorced, Tech-support, Not-in-family, White, Male,3041,0,60, United-States, <=50K
43, State-gov, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
46, Private, 11th, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,60, United-States, <=50K
44, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
47, Private, HS-grad, Divorced, Sales, Own-child, White, Female,0,0,30, United-States, <=50K
51, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,40, United-States, >50K
32, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Philippines, <=50K
69, Private, HS-grad, Widowed, Other-service, Not-in-family, Black, Female,0,2068,3, United-States, <=50K
40, Private, Some-college, Divorced, Prof-specialty, Wife, White, Female,0,0,40, United-States, >50K
56, Private, Assoc-acdm, Widowed, Farming-fishing, Not-in-family, White, Female,0,0,72, United-States, <=50K
33, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,50, United-States, >50K
50, Private, Some-college, Separated, Prof-specialty, Unmarried, White, Female,0,0,32, United-States, <=50K
30, Federal-gov, 5th-6th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,32, United-States, <=50K
24, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Female,0,0,10, United-States, <=50K
42, Private, Some-college, Married-civ-spouse, Sales, Husband, Other, Male,7687,0,40, United-States, >50K
28, Private, Some-college, Never-married, Prof-specialty, Unmarried, White, Male,0,0,40, United-States, <=50K
35, Private, HS-grad, Separated, Farming-fishing, Unmarried, Black, Male,0,0,40, United-States, <=50K
28, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, Other, Female,0,0,44, United-States, <=50K
28, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Own-child, Black, Male,0,0,40, Puerto-Rico, <=50K
17, Private, 11th, Never-married, Sales, Own-child, White, Female,0,0,40, United-States, <=50K
37, Local-gov, Masters, Separated, Craft-repair, Not-in-family, White, Female,0,0,45, United-States, <=50K
19, Federal-gov, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,16, United-States, <=50K
28, Federal-gov, HS-grad, Never-married, Transport-moving, Other-relative, White, Male,0,0,40, United-States, <=50K
43, Self-emp-inc, Masters, Married-civ-spouse, Farming-fishing, Husband, White, Male,4386,0,99, United-States, >50K
41, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
49, Self-emp-inc, Masters, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,48, Japan, <=50K
42, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
55, Federal-gov, 5th-6th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
33, Private, Bachelors, Divorced, Exec-managerial, Not-in-family, Black, Male,0,0,50, Iran, <=50K
19, Private, Some-college, Never-married, Sales, Own-child, White, Female,0,0,16, United-States, <=50K
49, State-gov, Masters, Married-civ-spouse, Sales, Not-in-family, White, Male,99999,0,50, Italy, >50K
65, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, <=50K
25, Private, Bachelors, Never-married, Other-service, Own-child, White, Male,0,0,45, United-States, <=50K
59, Self-emp-inc, 7th-8th, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,50, United-States, >50K
36, Private, HS-grad, Married-civ-spouse, Farming-fishing, Not-in-family, White, Female,0,2039,71, United-States, <=50K
52, State-gov, Some-college, Separated, Craft-repair, Unmarried, Black, Female,0,0,40, United-States, <=50K
21, Private, HS-grad, Never-married, Sales, Own-child, White, Female,0,0,10, United-States, <=50K
24, Self-emp-not-inc, Some-college, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
40, Federal-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,40, United-States, >50K
36, Private, HS-grad, Separated, Prof-specialty, Unmarried, White, Female,0,0,40, United-States, <=50K
19, Private, Bachelors, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,40, United-States, <=50K
59, Private, Bachelors, Widowed, Exec-managerial, Wife, White, Female,0,0,8, United-States, >50K
38, Self-emp-not-inc, Masters, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,40, United-States, >50K
61, Private, Some-college, Divorced, Transport-moving, Not-in-family, White, Female,0,0,25, United-States, <=50K
45, State-gov, HS-grad, Divorced, Sales, Unmarried, Black, Female,0,0,40, United-States, <=50K
50, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,1736,50, United-States, <=50K
31, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Female,0,0,40, India, <=50K
39, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Black, Male,0,0,40, United-States, <=50K
38, Private, Masters, Married-civ-spouse, Prof-specialty, Wife, White, Male,7298,0,38, United-States, >50K
38, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K
22, Private, 11th, Never-married, Sales, Own-child, White, Female,0,0,12, United-States, <=50K
58, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,15024,0,40, United-States, <=50K
55, Federal-gov, Bachelors, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,50, United-States, <=50K
18, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,20, El-Salvador, <=50K
20, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,20, United-States, <=50K
47, Private, Bachelors, Divorced, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
19, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,25, United-States, <=50K
38, Private, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,4060,0,45, United-States, <=50K
47, Private, 7th-8th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
36, Private, Bachelors, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
31, Private, Bachelors, Divorced, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
48, Private, Bachelors, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,7687,0,54, United-States, >50K
22, Private, 11th, Never-married, Sales, Own-child, White, Female,0,0,40, United-States, <=50K
23, Private, HS-grad, Married-civ-spouse, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
43, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
42, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
20, Private, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,35, United-States, <=50K
39, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, United-States, <=50K
31, Private, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
19, Private, Assoc-voc, Never-married, Other-service, Own-child, Black, Female,0,0,25, Iran, <=50K
44, Local-gov, HS-grad, Divorced, Prof-specialty, Unmarried, White, Female,0,0,40, United-States, <=50K
23, Self-emp-not-inc, Bachelors, Never-married, Sales, Other-relative, White, Male,0,0,60, United-States, <=50K
24, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,40, South, <=50K
45, Private, Some-college, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,1512,40, United-States, <=50K
32, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,1977,60, Germany, <=50K
29, Private, Some-college, Divorced, Sales, Own-child, White, Male,0,0,50, United-States, <=50K
36, Federal-gov, Bachelors, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K
64, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
21, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,35, United-States, <=50K
33, Private, Some-college, Never-married, Sales, Own-child, Black, Female,0,0,40, United-States, <=50K
54, Federal-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,9937,0,70, United-States, >50K
69, Local-gov, Some-college, Widowed, Adm-clerical, Unmarried, White, Female,0,0,16, United-States, <=50K
69, Private, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,24, United-States, >50K
55, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, Dominican-Republic, <=50K
42, Self-emp-not-inc, Bachelors, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,35, Mexico, >50K
24, Private, Some-college, Divorced, Other-service, Own-child, White, Male,0,0,35, United-States, <=50K
52, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,48, United-States, >50K
55, Self-emp-inc, 7th-8th, Married-civ-spouse, Sales, Husband, Black, Male,0,0,40, United-States, <=50K
44, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States, <=50K
28, Private, Some-college, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
29, Private, Bachelors, Never-married, Sales, Not-in-family, White, Male,3706,0,70, United-States, >50K
52, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
42, Local-gov, Assoc-acdm, Divorced, Sales, Wife, White, Female,0,0,40, United-States, <=50K
23, Private, HS-grad, Never-married, Other-service, Own-child, Black, Male,0,0,30, United-States, <=50K
23, Private, Assoc-voc, Never-married, Exec-managerial, Own-child, Black, Female,0,0,20, United-States, <=50K
40, Local-gov, Assoc-acdm, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
28, Private, 11th, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,40, Peru, <=50K
47, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,15024,0,55, United-States, >50K
42, Self-emp-not-inc, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, >50K
46, Local-gov, Bachelors, Divorced, Exec-managerial, Unmarried, White, Female,0,0,48, United-States, <=50K
49, Private, Prof-school, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, Philippines, <=50K
52, Federal-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,7687,0,54, United-States, <=50K
26, Private, Masters, Never-married, Sales, Not-in-family, White, Female,0,1663,50, United-States, >50K
39, State-gov, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,45, United-States, <=50K
49, Local-gov, Bachelors, Never-married, Sales, Wife, White, Female,0,0,50, United-States, >50K
24, Federal-gov, Some-college, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,35, United-States, <=50K
47, Private, Bachelors, Married-civ-spouse, Prof-specialty, Other-relative, White, Male,0,0,20, Cuba, <=50K
49, Private, Bachelors, Never-married, Exec-managerial, Wife, White, Male,0,0,40, United-States, >50K
24, Private, Masters, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, United-States, >50K
20, Private, HS-grad, Never-married, Other-service, Own-child, Black, Male,0,0,40, United-States, <=50K
31, Private, HS-grad, Never-married, Craft-repair, Own-child, Black, Male,0,0,40, United-States, <=50K
53, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,45, United-States, >50K
56, Local-gov, Some-college, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,50, United-States, >50K
21, Private, HS-grad, Separated, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
55, Self-emp-not-inc, Masters, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,0,0,50, United-States, >50K
39, Private, Assoc-voc, Never-married, Exec-managerial, Not-in-family, White, Female,0,1824,40, United-States, <=50K
31, State-gov, Bachelors, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,35, United-States, >50K
41, Private, Bachelors, Married-civ-spouse, Prof-specialty, Wife, Black, Female,0,0,18, United-States, <=50K
45, Private, Assoc-acdm, Married-civ-spouse, Tech-support, Husband, White, Female,0,1902,35, United-States, <=50K
34, Private, Some-college, Divorced, Sales, Unmarried, Black, Female,0,0,40, United-States, <=50K
41, Local-gov, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,11282,0,40, United-States, >50K
39, State-gov, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
51, Federal-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Mexico, <=50K
66, Private, Masters, Divorced, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
31, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,35, United-States, >50K
20, Private, Some-college, Never-married, Craft-repair, Own-child, White, Female,0,0,40, United-States, <=50K
39, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, <=50K
56, Private, Some-college, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,54, United-States, <=50K
41, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, <=50K
47, Self-emp-inc, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, >50K
58, State-gov, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
31, Private, Some-college, Separated, Exec-managerial, Unmarried, White, Female,0,0,40, United-States, <=50K
21, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Male,0,0,30, United-States, <=50K
41, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,35, United-States, >50K
46, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,25, United-States, <=50K
45, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
25, Self-emp-not-inc, Bachelors, Divorced, Sales, Not-in-family, White, Male,0,0,60, United-States, >50K
25, Private, 11th, Never-married, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K
31, Self-emp-not-inc, Bachelors, Separated, Prof-specialty, Unmarried, White, Female,0,0,50, United-States, <=50K
64, Federal-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, United-States, <=50K
69, Self-emp-not-inc, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,7298,0,40, United-States, >50K
33, Self-emp-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,80, Puerto-Rico, <=50K
36, Private, Bachelors, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,45, United-States, <=50K
58, Without-pay, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,7859,0,30, United-States, >50K
34, State-gov, Masters, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,40, United-States, >50K
36, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
39, Private, 10th, Divorced, Prof-specialty, Unmarried, White, Male,0,2353,35, United-States, <=50K
50, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
37, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
36, Private, HS-grad, Never-married, Craft-repair, Unmarried, White, Male,0,0,40, England, <=50K
51, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
58, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
31, Federal-gov, HS-grad, Married-civ-spouse, Exec-managerial, Own-child, White, Male,0,0,50, United-States, >50K
28, Private, Bachelors, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,45, United-States, <=50K
31, Private, HS-grad, Never-married, Other-service, Unmarried, White, Female,0,0,30, Cuba, <=50K
32, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
53, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,55, United-States, <=50K
58, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, <=50K
49, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
34, Private, 11th, Married-civ-spouse, Exec-managerial, Husband, White, Male,7427,0,45, United-States, <=50K
30, Local-gov, Some-college, Never-married, Tech-support, Unmarried, White, Female,0,0,35, Poland, <=50K
58, Private, 7th-8th, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
22, State-gov, 11th, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,12, Canada, <=50K
