68, Self-emp-not-inc, HS-grad, Divorced, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,40, Ecuador, <=50K
49, State-gov, Some-college, Divorced, Other-service, Not-in-family, Other, Female,0,0,40, Haiti, <=50K
18, State-gov, Some-college, Never-married, Transport-moving, Own-child, Asian-Pac-Islander, Female,0,0,20, United-States, <=50K
38, Private, Assoc-acdm, Widowed, Transport-moving, Unmarried, White, Male,0,0,50, Jamaica, <=50K
50, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, United-States, >50K
65, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Wife, Asian-Pac-Islander, Female,15024,0,35, India, >50K
69, Private, 7th-8th, Married-civ-spouse, Other-service, Husband, White, Male,0,0,30, Greece, <=50K
27, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, Black, Male,3363,0,40, Guatemala, <=50K
39, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,40, Scotland, <=50K
46, Private, 11th, Married-civ-spouse, Prof-specialty, Wife, Asian-Pac-Islander, Female,0,0,36, Germany, >50K
41, Private, 7th-8th, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,40, Honduras, <=50K
75, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,50, Peru, <=50K
32, Private, HS-grad, Never-married, Craft-repair, Own-child, Asian-Pac-Islander, Male,0,0,50, India, <=50K
63, Self-emp-inc, Prof-school, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,99999,0,37, El-Salvador, >50K
42, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, Hungary, <=50K
22, Private, Bachelors, Never-married, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Female,0,1902,36, United-States, <=50K
65, Federal-gov, HS-grad, Married-civ-spouse, Tech-support, Not-in-family, White, Female,0,0,40, Ireland, >50K
29, Private, Some-college, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,4, El-Salvador, <=50K
41, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,47, Jamaica, <=50K
45, State-gov, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, Hong, <=50K
26, Private, Masters, Never-married, Adm-clerical, Unmarried, Other, Female,0,0,40, United-States, <=50K
18, Private, Some-college, Never-married, Sales, Own-child, Asian-Pac-Islander, Male,0,0,25, Ecuador, <=50K
55, Private, Assoc-voc, Married-civ-spouse, Farming-fishing, Not-in-family, Other, Female,0,0,48, Nicaragua, >50K
18, Private, Some-college, Never-married, Craft-repair, Own-child, Black, Male,0,0,25, United-States, <=50K
47, Private, Bachelors, Divorced, Craft-repair, Unmarried, Asian-Pac-Islander, Female,0,0,40, Greece, <=50K
24, Private, Some-college, Never-married, Protective-serv, Unmarried, Amer-Indian-Eskimo, Male,0,0,54, United-States, <=50K
34, Private, Some-college, Never-married, Transport-moving, Husband, Black, Male,0,0,40, Cuba, <=50K
58, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, United-States, <=50K
48, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
39, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, United-States, >50K
21, Self-emp-not-inc, 1st-4th, Never-married, Transport-moving, Wife, Black, Female,0,0,35, United-States, <=50K
59, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,40, Peru, >50K
46, Self-emp-inc, HS-grad, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,40, Hungary, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, Other, Male,0,0,35, United-States, <=50K
43, Federal-gov, Some-college, Divorced, Adm-clerical, Unmarried, White, Female,0,0,35, Taiwan, <=50K
54, Local-gov, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Female,0,0,45, United-States, >50K
24, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Black, Male,0,0,40, Hong, <=50K
34, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0,0,50, Poland, >50K
33, Private, Bachelors, Never-married, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Nicaragua, <=50K
19, Private, Some-college, Never-married, Other-service, Own-child, Other, Female,0,0,30, England, <=50K
45, State-gov, Assoc-acdm, Divorced, Prof-specialty, Husband, White, Female,4850,0,37, Ecuador, >50K
51, Private, Assoc-voc, Widowed, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
29, Self-emp-not-inc, Bachelors, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, Ecuador, <=50K
24, Private, Some-college, Never-married, Sales, Unmarried, Asian-Pac-Islander, Male,0,0,30, Ireland, <=50K
35, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,50, United-States, >50K
28, Local-gov, Some-college, Never-married, Protective-serv, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Vietnam, <=50K
43, Self-emp-not-inc, 12th, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Honduras, <=50K
34, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, Germany, >50K
61, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, Germany, <=50K
45, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,40, Jamaica, <=50K
43, Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,1902,80, Iran, >50K
22, Private, Some-college, Divorced, Adm-clerical, Other-relative, White, Male,0,0,40, United-States, <=50K
50, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, El-Salvador, >50K
30, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Female,3103,0,44, Germany, >50K
51, Private, 12th, Widowed, Prof-specialty, Not-in-family, Black, Female,0,0,50, Germany, <=50K
59, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other, Male,15024,0,60, Ireland, >50K
51, Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Female,7298,0,50, Nicaragua, >50K
22, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, Black, Male,0,0,35, Greece, <=50K
40, Private, Assoc-voc, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
62, Self-emp-inc, Masters, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,45, Honduras, >50K
27, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Other, Male,0,0,40, India, <=50K
17, Private, 10th, Never-married, Sales, Own-child, White, Male,0,0,25, Germany, <=50K
59, Private, Some-college, Separated, Prof-specialty, Not-in-family, White, Male,0,0,20, Poland, <=50K
29, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,99999,0,40, United-States, >50K
44, Private, HS-grad, Never-married, Farming-fishing, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Greece, <=50K
50, Self-emp-not-inc, 1st-4th, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
22, Private, Some-college, Never-married, Exec-managerial, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
29, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,7298,0,32, Trinadad&Tobago, <=50K
32, Local-gov, HS-grad, Divorced, Prof-specialty, Unmarried, Asian-Pac-Islander, Male,0,0,24, United-States, <=50K
18, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, Other, Male,1073,0,25, United-States, <=50K
27, Private, Some-college, Divorced, Tech-support, Other-relative, Other, Male,0,0,35, Iran, <=50K
65, Private, 1st-4th, Married-civ-spouse, Sales, Husband, Black, Female,4233,0,40, United-States, <=50K
39, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,54, Hong, <=50K
22, Private, HS-grad, Never-married, Transport-moving, Own-child, Asian-Pac-Islander, Female,0,0,35, Dominican-Republic, <=50K
26, Private, HS-grad, Divorced, Craft-repair, Husband, Other, Male,2689,0,40, United-States, <=50K
36, Private, Bachelors, Never-married, Sales, Own-child, White, Male,0,0,35, England, <=50K
35, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Exec-managerial, Other-relative, Black, Female,0,1848,40, United-States, <=50K
44, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,45, Canada, >50K
20, Private, Some-college, Never-married, Other-service, Not-in-family, White, Male,0,0,20, Vietnam, <=50K
41, Self-emp-inc, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,50, Scotland, <=50K
51, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,40, United-States, <=50K
25, Local-gov, Masters, Married-civ-spouse, Farming-fishing, Unmarried, White, Female,0,0,80, South, <=50K
59, Without-pay, Assoc-voc, Widowed, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,35, Thailand, <=50K
24, Self-emp-not-inc, Assoc-voc, Never-married, Tech-support, Unmarried, White, Female,0,0,45, United-States, <=50K
17, Private, Some-college, Never-married, Sales, Own-child, White, Female,0,0,20, Scotland, <=50K
63, Private, Preschool, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,20, Laos, >50K
43, Private, Some-college, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Hungary, <=50K
45, Federal-gov, HS-grad, Never-married, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Hungary, <=50K
23, Federal-gov, HS-grad, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Peru, <=50K
76, Self-emp-not-inc, HS-grad, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male,3987,0,40, Italy, <=50K
28, Local-gov, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,5112,0,50, United-States, >50K
39, Private, Assoc-acdm, Never-married, Adm-clerical, Unmarried, White, Male,0,0,40, United-States, <=50K
31, Private, Some-college, Never-married, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,25, Ireland, <=50K
18, Local-gov, Some-college, Never-married, Farming-fishing, Unmarried, Asian-Pac-Islander, Female,0,0,15, United-States, >50K
36, Private, 9th, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,60, Hong, <=50K
36, Self-emp-not-inc, Some-college, Divorced, Prof-specialty, Not-in-family, Black, Male,0,0,40, Dominican-Republic, <=50K
53, Private, 7th-8th, Separated, Machine-op-inspct, Not-in-family, White, Male,0,0,35, Vietnam, <=50K
36, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, Yugoslavia, >50K
53, State-gov, Assoc-acdm, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,40, Scotland, <=50K
46, Self-emp-not-inc, Prof-school, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,47, Nicaragua, >50K
22, Private, Some-college, Divorced, Prof-specialty, Not-in-family, Black, Female,0,0,25, United-States, <=50K
76, Self-emp-not-inc, HS-grad, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,21, Trinadad&Tobago, <=50K
51, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,35, Philippines, <=50K
33, Local-gov, Some-college, Never-married, Machine-op-inspct, Unmarried, Black, Male,0,0,40, Philippines, <=50K
49, Private, Assoc-acdm, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Female,0,0,40, Dominican-Republic, <=50K
37, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0,0,54, Jamaica, <=50K
38, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,0,0,40, Philippines, <=50K
49, Private, 10th, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,35, Cambodia, <=50K
52, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,40, Hungary, >50K
52, Private, Masters, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,5013,0,40, Canada, >50K
25, Private, 9th, Never-married, Tech-support, Unmarried, Other, Female,0,0,38, Ecuador, <=50K
30, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, South, <=50K
48, Private, Some-college, Married-spouse-absent, Farming-fishing, Husband, Black, Male,0,0,45, Thailand, <=50K
23, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,40, United-States, <=50K
32, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Cuba, <=50K
27, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,40, Dominican-Republic, <=50K
33, Private, HS-grad, Never-married, Sales, Not-in-family, White, Female,0,0,40, Hungary, <=50K
35, Federal-gov, Some-college, Never-married, Exec-managerial, Unmarried, White, Male,0,0,30, Italy, <=50K
24, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Other-relative, White, Male,0,0,50, El-Salvador, <=50K
25, Private, Some-college, Never-married, Other-service, Unmarried, White, Female,0,0,45, Greece, <=50K
44, Private, HS-grad, Separated, Other-service, Husband, Asian-Pac-Islander, Male,0,0,40, France, <=50K
28, Self-emp-not-inc, Some-college, Never-married, Adm-clerical, Other-relative, Black, Male,0,0,20, Greece, <=50K
49, Self-emp-inc, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,60, United-States, >50K
24, Private, Bachelors, Never-married, Machine-op-inspct, Unmarried, White, Male,0,0,40, United-States, <=50K
48, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Wife, Amer-Indian-Eskimo, Female,0,0,50, India, <=50K
50, Private, Doctorate, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,40, Trinadad&Tobago, >50K
51, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Wife, Other, Female,0,0,8, Portugal, <=50K
22, Private, Some-college, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,30, China, <=50K
33, Private, 11th, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,40, Hong, <=50K
41, Private, HS-grad, Divorced, Other-service, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Laos, <=50K
29, Private, HS-grad, Married-civ-spouse, Exec-managerial, Wife, Black, Male,0,0,40, Canada, <=50K
32, Private, HS-grad, Never-married, Machine-op-inspct, Husband, Black, Male,0,0,69, Portugal, <=50K
30, Private, Some-college, Married-civ-spouse, Other-service, Not-in-family, Black, Male,0,0,45, Ireland, <=50K
34, Self-emp-not-inc, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,40, France, <=50K
38, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, Peru, <=50K
36, Private, Some-college, Divorced, Adm-clerical, Unmarried, White, Male,0,0,38, United-States, <=50K
17, Private, 10th, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Male,0,0,20, United-States, <=50K
29, Private, Masters, Divorced, Handlers-cleaners, Other-relative, Amer-Indian-Eskimo, Male,0,0,50, United-States, <=50K
43, Private, Some-college, Divorced, Handlers-cleaners, Unmarried, Black, Female,0,0,40, United-States, <=50K
53, Local-gov, Assoc-voc, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,262,0,40, Guatemala, <=50K
46, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Hungary, >50K
49, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,50, United-States, >50K
40, Private, Some-college, Married-civ-spouse, Sales, Husband, Black, Female,0,0,45, Laos, <=50K
59, Private, Assoc-voc, Divorced, Farming-fishing, Unmarried, Other, Male,0,0,60, Hong, <=50K
52, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Female,15024,0,45, United-States, >50K
32, Private, Bachelors, Never-married, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
44, Private, Bachelors, Married-civ-spouse, Craft-repair, Wife, White, Female,0,0,40, Vietnam, <=50K
32, Private, HS-grad, Never-married, Exec-managerial, Husband, White, Male,0,0,45, United-States, <=50K
24, Private, HS-grad, Never-married, Transport-moving, Own-child, Asian-Pac-Islander, Female,0,0,45, Portugal, >50K
51, Private, 1st-4th, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,25, United-States, <=50K
43, Private, HS-grad, Divorced, Exec-managerial, Unmarried, White, Male,0,0,40, Honduras, <=50K
48, Private, Bachelors, Widowed, Other-service, Not-in-family, Other, Male,0,0,40, Laos, <=50K
68, Private, Bachelors, Married-civ-spouse, Sales, Husband, Black, Male,0,0,30, Nicaragua, <=50K
32, Self-emp-inc, 11th, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
41, Private, Bachelors, Married-civ-spouse, Sales, Not-in-family, Black, Male,15024,0,54, Ecuador, >50K
57, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, Italy, >50K
46, Private, Some-college, Divorced, Sales, Other-relative, Amer-Indian-Eskimo, Male,0,0,54, Cuba, <=50K
29, Private, HS-grad, Never-married, Farming-fishing, Own-child, Other, Female,0,1525,45, Peru, <=50K
57, Local-gov, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
40, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, United-States, <=50K
45, Self-emp-inc, 12th, Married-civ-spouse, Sales, Other-relative, Other, Male,0,0,99, Puerto-Rico, <=50K
25, Private, HS-grad, Never-married, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
48, Private, Some-college, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Female,0,0,30, United-States, <=50K
17, Local-gov, 11th, Never-married, Sales, Own-child, White, Female,0,0,20, Columbia, <=50K
62, Local-gov, HS-grad, Divorced, Other-service, Not-in-family, Black, Female,0,0,37, Dominican-Republic, <=50K
32, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,48, Poland, <=50K
49, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
30, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Honduras, <=50K
35, Private, HS-grad, Never-married, Craft-repair, Unmarried, Asian-Pac-Islander, Female,0,0,40, Laos, <=50K
33, Private, Some-college, Divorced, Craft-repair, Unmarried, Black, Male,0,0,40, United-States, <=50K
55, Private, Masters, Married-civ-spouse, Sales, Husband, Black, Male,0,0,40, Jamaica, <=50K
31, Private, Bachelors, Never-married, Craft-repair, Own-child, Asian-Pac-Islander, Female,0,0,45, Jamaica, >50K
44, Private, 9th, Divorced, Sales, Not-in-family, White, Male,0,0,45, Cambodia, <=50K
24, Private, Assoc-acdm, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, Trinadad&Tobago, <=50K
33, Local-gov, HS-grad, Divorced, Prof-specialty, Unmarried, Black, Female,0,0,40, Canada, <=50K
29, Private, Some-college, Never-married, Other-service, Unmarried, White, Male,0,0,35, China, <=50K
45, Self-emp-not-inc, HS-grad, Separated, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,45, Italy, <=50K
65, Local-gov, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, Other, Female,0,0,40, United-States, <=50K
47, Private, HS-grad, Divorced, Sales, Unmarried, Black, Female,0,0,40, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1848,40, Italy, >50K
48, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,50, Ecuador, >50K
22, Private, HS-grad, Never-married, Transport-moving, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Portugal, <=50K
52, Private, Assoc-voc, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,24, United-States, <=50K
34, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,45, Nicaragua, <=50K
56, Local-gov, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,1902,40, Germany, >50K
35, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,0,0,40, Jamaica, >50K
25, Private, Some-college, Never-married, Exec-managerial, Own-child, Other, Male,0,0,25, Germany, <=50K
31, Private, HS-grad, Never-married, Adm-clerical, Unmarried, White, Female,0,0,30, South, <=50K
28, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, Other, Male,0,558,44, United-States, <=50K
27, Local-gov, Some-college, Never-married, Adm-clerical, Other-relative, White, Male,0,0,40, Holand-Netherlands, <=50K
50, State-gov, Some-college, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Female,5064,0,40, United-States, <=50K
19, Private, HS-grad, Never-married, Protective-serv, Own-child, Other, Female,0,0,35, Outlying-US(Guam-USVI-etc), <=50K
62, State-gov, Masters, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, Scotland, >50K
32, Self-emp-not-inc, Bachelors, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male,10515,0,50, Dominican-Republic, >50K
42, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Vietnam, <=50K
27, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, South, >50K
43, State-gov, Bachelors, Married-civ-spouse, Tech-support, Husband, Amer-Indian-Eskimo, Female,0,0,40, India, <=50K
41, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, China, >50K
41, Federal-gov, 1st-4th, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,4, United-States, <=50K
30, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,1977,40, Nicaragua, <=50K
43, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,20, Yugoslavia, <=50K
19, Private, 10th, Never-married, Machine-op-inspct, Own-child, Asian-Pac-Islander, Male,0,0,30, Scotland, <=50K
38, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
59, Self-emp-inc, Some-college, Divorced, Farming-fishing, Not-in-family, Black, Female,0,0,50, Poland, <=50K
30, Private, Masters, Divorced, Craft-repair, Not-in-family, Black, Male,0,0,40, France, <=50K
65, Federal-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,40, India, <=50K
54, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,45, United-States, <=50K
26, State-gov, Some-college, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, Guatemala, <=50K
28, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,50, Honduras, <=50K
68, Private, Some-college, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,40, Columbia, <=50K
63, Self-emp-not-inc, Some-college, Divorced, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,38, England, <=50K
27, Private, Assoc-voc, Never-married, Transport-moving, Not-in-family, White, Male,0,0,50, Scotland, <=50K
40, Private, HS-grad, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
18, Private, Some-college, Never-married, Sales, Own-child, Other, Female,0,0,35, Germany, <=50K
37, Self-emp-not-inc, Masters, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,54, Peru, >50K
46, Private, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, Black, Male,0,1985,40, Laos, >50K
64, State-gov, Bachelors, Married-civ-spouse, Armed-Forces, Not-in-family, White, Male,0,0,15, Philippines, <=50K
32, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Canada, >50K
45, State-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,40, United-States, <=50K
33, Federal-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,30, Japan, <=50K
26, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Black, Male,0,0,44, Outlying-US(Guam-USVI-etc), <=50K
58, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Sales, Husband, White, Female,0,0,40, Taiwan, >50K
44, Private, Some-college, Separated, Other-service, Husband, White, Male,0,0,40, Ireland, <=50K
32, Private, Assoc-voc, Married-civ-spouse, Other-service, Wife, White, Male,0,0,40, Dominican-Republic, <=50K
54, Private, Assoc-acdm, Divorced, Machine-op-inspct, Unmarried, Asian-Pac-Islander, Male,0,0,40, France, <=50K
18, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,5, United-States, <=50K
71, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, South, <=50K
29, Private, Some-college, Never-married, Transport-moving, Not-in-family, Asian-Pac-Islander, Female,0,0,50, United-States, <=50K
28, Private, HS-grad, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
42, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, Puerto-Rico, <=50K
41, Self-emp-not-inc, HS-grad, Married-civ-spouse, Protective-serv, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, >50K
58, Private, Some-college, Divorced, Tech-support, Husband, Amer-Indian-Eskimo, Female,0,0,60, United-States, <=50K
45, Private, 11th, Never-married, Farming-fishing, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, China, <=50K
48, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Vietnam, >50K
59, Private, 9th, Divorced, Craft-repair, Unmarried, White, Female,0,0,40, Puerto-Rico, <=50K
38, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, Black, Male,0,0,50, Philippines, >50K
17, State-gov, 11th, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,30, Outlying-US(Guam-USVI-etc), <=50K
35, Private, Some-college, Never-married, Farming-fishing, Unmarried, Black, Male,0,0,35, Portugal, <=50K
55, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Male,3103,0,45, United-States, <=50K
32, Private, Assoc-acdm, Never-married, Priv-house-serv, Not-in-family, White, Female,0,0,40, United-States, <=50K
21, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Male,0,1724,35, United-States, <=50K
31, Private, Bachelors, Married-civ-spouse, Craft-repair, Other-relative, Black, Male,0,0,50, United-States, <=50K
29, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, Peru, <=50K
60, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Unmarried, Black, Female,0,1669,50, Italy, <=50K
44, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Female,0,0,35, Yugoslavia, <=50K
