25, Private, HS-grad, Married-civ-spouse, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,8614,0,50, Dominican-Republic, >50K
55, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1902,46, Iran, >50K
89, Local-gov, Masters, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,40, Columbia, >50K
53, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Other, Female,0,0,48, Hungary, <=50K
43, Private, Bachelors, Separated, Prof-specialty, Husband, White, Female,0,0,40, Poland, <=50K
40, Private, Masters, Never-married, Prof-specialty, Not-in-family, Other, Female,0,0,40, Hong, <=50K
28, Self-emp-inc, Some-college, Never-married, Exec-managerial, Own-child, White, Male,8574,0,48, Haiti, <=50K
57, Self-emp-not-inc, 10th, Never-married, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,50, Dominican-Republic, >50K
33, Local-gov, HS-grad, Divorced, Protective-serv, Not-in-family, Amer-Indian-Eskimo, Male,0,0,50, Canada, <=50K
34, Private, HS-grad, Never-married, Transport-moving, Own-child, Asian-Pac-Islander, Male,0,0,50, Yugoslavia, >50K
27, Private, HS-grad, Never-married, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,40, Portugal, <=50K
36, Private, Bachelors, Divorced, Sales, Husband, White, Female,0,0,60, Poland, >50K
30, Private, HS-grad, Never-married, Sales, Husband, Asian-Pac-Islander, Male,0,0,40, Peru, <=50K
41, Private, Some-college, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Male,0,0,13, Japan, <=50K
40, Private, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,10421,0,50, Laos, <=50K
47, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, Other, Female,0,1887,50, Poland, >50K
45, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,50, Scotland, <=50K
57, Self-emp-not-inc, Masters, Married-civ-spouse, Sales, Unmarried, Black, Female,0,0,40, Iran, <=50K
25, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Male,7687,0,40, Poland, <=50K
22, Private, Some-college, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Female,0,0,30, Vietnam, >50K
40, Private, Bachelors, Never-married, Transport-moving, Wife, Black, Female,0,1902,48, Canada, >50K
49, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Guatemala, <=50K
55, Local-gov, 7th-8th, Married-civ-spouse, Craft-repair, Other-relative, Asian-Pac-Islander, Female,0,0,50, China, <=50K
21, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,40, Iran, <=50K
20, Private, Some-college, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Male,0,0,20, Thailand, <=50K
36, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,50, Portugal, <=50K
26, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,60, Greece, >50K
25, Local-gov, Assoc-acdm, Divorced, Prof-specialty, Unmarried, Other, Male,0,0,35, Poland, <=50K
32, Self-emp-inc, Bachelors, Married-civ-spouse, Sales, Not-in-family, Other, Male,15024,0,40, Thailand, >50K
27, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, Black, Male,0,0,50, United-States, >50K
23, Private, Masters, Never-married, Exec-managerial, Own-child, Other, Female,0,0,40, Iran, <=50K
22, Private, HS-grad, Never-married, Exec-managerial, Own-child, Other, Male,0,0,40, France, <=50K
25, Self-emp-not-inc, Bachelors, Never-married, Prof-specialty, Not-in-family, Other, Female,0,0,40, Mexico, >50K
34, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, White, Female,14833,0,50, Ireland, >50K
47, Private, 10th, Divorced, Machine-op-inspct, Unmarried, Other, Female,0,0,30, United-States, <=50K
35, Private, HS-grad, Never-married, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Ecuador, <=50K
23, Private, Some-college, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,50, Canada, <=50K
45, Private, Masters, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,50, Portugal, >50K
35, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, Black, Female,0,0,48, Cambodia, <=50K
22, Private, HS-grad, Never-married, Sales, Husband, Black, Female,0,0,45, Jamaica, <=50K
30, Local-gov, HS-grad, Divorced, Other-service, Own-child, Other, Female,0,0,40, United-States, <=50K
35, Local-gov, 5th-6th, Married-civ-spouse, Protective-serv, Not-in-family, White, Female,0,0,60, Portugal, <=50K
46, Private, Prof-school, Married-civ-spouse, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Cuba, <=50K
25, Private, 9th, Married-civ-spouse, Other-service, Unmarried, Asian-Pac-Islander, Male,0,0,40, Dominican-Republic, <=50K
27, Private, 11th, Never-married, Prof-specialty, Other-relative, Asian-Pac-Islander, Male,0,0,40, Jamaica, <=50K
42, Private, Assoc-acdm, Never-married, Protective-serv, Unmarried, Asian-Pac-Islander, Female,0,0,40, Japan, <=50K
23, Private, Some-college, Never-married, Other-service, Own-child, Other, Female,0,0,40, England, <=50K
47, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,50, Taiwan, <=50K
70, Private, Prof-school, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,12337,0,45, Nicaragua, >50K
53, Self-emp-inc, HS-grad, Widowed, Farming-fishing, Husband, Other, Female,0,0,60, France, <=50K
49, Local-gov, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, Black, Male,11430,0,50, Germany, <=50K
39, Private, Some-college, Never-married, Sales, Husband, Black, Female,9810,0,40, Japan, <=50K
58, Private, Masters, Married-civ-spouse, Other-service, Unmarried, White, Female,0,0,40, Canada, <=50K
42, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, India, <=50K
23, Private, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, Other, Male,7687,0,54, Trinadad&Tobago, >50K
24, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,60, Hungary, >50K
50, Private, HS-grad, Married-civ-spouse, Tech-support, Not-in-family, Black, Male,7687,0,35, Thailand, >50K
55, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, Black, Female,0,0,40, Germany, <=50K
44, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Honduras, >50K
37, Private, 9th, Married-civ-spouse, Prof-specialty, Own-child, Black, Male,0,0,40, Honduras, >50K
38, Private, HS-grad, Never-married, Sales, Unmarried, White, Female,0,0,40, Scotland, <=50K
28, Local-gov, Bachelors, Never-married, Craft-repair, Not-in-family, Black, Female,0,0,40, Trinadad&Tobago, <=50K
40, Private, 1st-4th, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,1902,25, Japan, >50K
89, Self-emp-inc, Some-college, Divorced, Farming-fishing, Husband, Amer-Indian-Eskimo, Male,0,0,40, Vietnam, <=50K
54, Private, HS-grad, Married-civ-spouse, Protective-serv, Not-in-family, Black, Female,0,0,40, Taiwan, >50K
30, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,60, Laos, <=50K
20, Private, 10th, Never-married, Handlers-cleaners, Husband, Other, Male,0,0,12, Thailand, <=50K
42, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Other, Female,0,0,40, Cuba, >50K
31, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, South, <=50K
27, Private, Some-college, Never-married, Sales, Own-child, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
36, Private, Bachelors, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,40, Ireland, >50K
32, Self-emp-inc, Some-college, Never-married, Transport-moving, Husband, Other, Male,0,0,60, Cuba, >50K
48, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, Portugal, <=50K
18, Private, Some-college, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0,0,25, France, >50K
21, Private, 12th, Married-civ-spouse, Adm-clerical, Own-child, White, Male,0,0,15, Hong, >50K
35, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,48, Italy, >50K
26, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,7687,0,85, Hong, <=50K
32, Private, 11th, Never-married, Prof-specialty, Husband, Black, Female,0,1962,40, Hong, <=50K
32, Private, Some-college, Divorced, Other-service, Husband, White, Female,0,0,40, Greece, <=50K
54, Self-emp-not-inc, Doctorate, Married-civ-spouse, Transport-moving, Husband, Black, Female,0,0,40, Germany, >50K
28, Private, 11th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Guatemala, >50K
46, Local-gov, 7th-8th, Married-civ-spouse, Sales, Husband, Black, Female,0,0,35, India, <=50K
27, Private, Assoc-voc, Married-civ-spouse, Farming-fishing, Own-child, Other, Male,0,0,60, India, <=50K
50, Private, Assoc-acdm, Never-married, Adm-clerical, Husband, White, Male,0,0,30, Ecuador, <=50K
33, Private, Masters, Married-civ-spouse, Craft-repair, Wife, White, Female,0,0,40, Philippines, <=50K
42, Local-gov, HS-grad, Separated, Prof-specialty, Unmarried, White, Male,0,0,40, Philippines, >50K
69, Self-emp-inc, 7th-8th, Widowed, Craft-repair, Husband, Other, Female,0,0,40, Italy, >50K
23, Private, 10th, Never-married, Sales, Other-relative, Other, Female,0,0,40, Vietnam, >50K
39, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,40, Guatemala, <=50K
22, Private, Bachelors, Never-married, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Cuba, <=50K
21, Private, HS-grad, Never-married, Prof-specialty, Husband, Other, Male,0,0,40, Germany, <=50K
37, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,50, Taiwan, >50K
29, Private, Bachelors, Never-married, Other-service, Unmarried, Black, Female,0,0,30, Nicaragua, <=50K
64, Private, Bachelors, Divorced, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,15, France, <=50K
37, State-gov, Some-college, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,2, Outlying-US(Guam-USVI-etc), >50K
40, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Canada, <=50K
18, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, Other, Male,0,0,40, Haiti, <=50K
21, Private, Assoc-voc, Married-spouse-absent, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,38, Guatemala, >50K
45, Private, 10th, Married-civ-spouse, Craft-repair, Unmarried, Asian-Pac-Islander, Female,0,0,50, Columbia, <=50K
44, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,40, Canada, <=50K
61, Private, Prof-school, Widowed, Transport-moving, Other-relative, Other, Male,0,0,30, Poland, >50K
50, Private, Masters, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,0,0,50, Scotland, >50K
17, Private, 11th, Never-married, Handlers-cleaners, Own-child, Asian-Pac-Islander, Male,0,0,27, China, <=50K
48, Self-emp-inc, Bachelors, Married-civ-spouse, Protective-serv, Husband, Other, Male,0,1902,40, Thailand, >50K
42, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, Asian-Pac-Islander, Male,0,0,50, Portugal, <=50K
22, Private, Some-college, Married-civ-spouse, Other-service, Own-child, Other, Female,0,0,27, Laos, <=50K
43, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Other, Female,0,1977,40, Cambodia, <=50K
29, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Italy, <=50K
20, Private, Some-college, Married-spouse-absent, Craft-repair, Own-child, Amer-Indian-Eskimo, Female,0,0,35, Poland, <=50K
42, State-gov, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,82, Laos, <=50K
20, Private, 12th, Never-married, Craft-repair, Own-child, Black, Female,0,0,40, Guatemala, <=50K
43, Private, HS-grad, Married-civ-spouse, Other-service, Other-relative, Black, Male,0,0,40, Hong, >50K
49, Private, Doctorate, Widowed, Craft-repair, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Germany, <=50K
47, State-gov, Prof-school, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, Jamaica, <=50K
72, Private, HS-grad, Divorced, Adm-clerical, Husband, Black, Female,0,0,25, Thailand, <=50K
54, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,50, El-Salvador, >50K
33, Private, Assoc-acdm, Married-civ-spouse, Transport-moving, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Greece, <=50K
26, Private, Some-college, Married-civ-spouse, Craft-repair, Unmarried, Other, Male,0,0,38, India, <=50K
19, Private, Some-college, Never-married, Handlers-cleaners, Own-child, Other, Female,0,0,30, Ireland, <=50K
23, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Cambodia, <=50K
59, Private, HS-grad, Widowed, Adm-clerical, Unmarried, Black, Female,10409,0,20, Mexico, <=50K
49, State-gov, Bachelors, Married-civ-spouse, Farming-fishing, Husband, Black, Male,0,0,60, Mexico, <=50K
31, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, Guatemala, <=50K
43, Self-emp-not-inc, 9th, Married-civ-spouse, Prof-specialty, Not-in-family, Other, Male,0,0,40, Trinadad&Tobago, <=50K
42, Private, Some-college, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,0,0,50, Japan, >50K
74, Local-gov, 7th-8th, Married-civ-spouse, Sales, Husband, Other, Male,0,0,20, England, <=50K
64, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,7687,0,50, Canada, <=50K
49, Local-gov, Some-college, Divorced, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,32, Outlying-US(Guam-USVI-etc), <=50K
50, Private, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, Asian-Pac-Islander, Male,0,0,40, Puerto-Rico, <=50K
39, Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Unmarried, Black, Female,0,0,50, Canada, <=50K
37, Private, Assoc-voc, Never-married, Other-service, Wife, Other, Male,0,0,25, Puerto-Rico, <=50K
37, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Portugal, <=50K
47, Private, Assoc-voc, Married-civ-spouse, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
56, Private, 7th-8th, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Puerto-Rico, >50K
56, Private, Some-college, Divorced, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, South, <=50K
37, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,48, Thailand, >50K
25, State-gov, HS-grad, Married-civ-spouse, Adm-clerical, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Yugoslavia, <=50K
42, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, Asian-Pac-Islander, Female,0,0,50, Hong, <=50K
19, Private, HS-grad, Married-spouse-absent, Craft-repair, Not-in-family, Black, Female,0,0,35, Ecuador, <=50K
55, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,50, Ireland, <=50K
31, Private, HS-grad, Married-civ-spouse, Farming-fishing, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, France, <=50K
38, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,70, Hungary, <=50K
21, Private, Some-college, Never-married, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Male,0,0,35, Peru, <=50K
29, Private, HS-grad, Married-civ-spouse, Sales, Unmarried, Amer-Indian-Eskimo, Male,0,0,38, Scotland, <=50K
43, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,60, Yugoslavia, >50K
23, Private, Some-college, Never-married, Protective-serv, Not-in-family, Black, Male,0,0,65, United-States, >50K
56, Self-emp-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,1902,50, China, <=50K
24, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,48, Ecuador, <=50K
60, Private, HS-grad, Married-civ-spouse, Prof-specialty, Unmarried, Asian-Pac-Islander, Male,0,0,50, France, <=50K
43, Self-emp-inc, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,1902,45, Hungary, >50K
46, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,40, Hong, <=50K
41, Private, 7th-8th, Married-civ-spouse, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, South, <=50K
29, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Unmarried, Black, Female,0,0,45, Scotland, <=50K
29, Local-gov, Masters, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,1977,40, Hong, <=50K
36, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,40, Ireland, <=50K
39, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Nicaragua, <=50K
31, Self-emp-not-inc, Doctorate, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Cuba, <=50K
65, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,15, Peru, <=50K
35, Private, 10th, Never-married, Craft-repair, Not-in-family, Black, Male,0,0,40, Haiti, >50K
29, Private, HS-grad, Married-civ-spouse, Prof-specialty, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Poland, <=50K
70, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,1866,20, Guatemala, <=50K
44, Local-gov, 7th-8th, Divorced, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, Taiwan, <=50K
23, Private, Some-college, Never-married, Sales, Own-child, Other, Male,0,0,40, Nicaragua, <=50K
23, Private, Bachelors, Never-married, Exec-managerial, Unmarried, Black, Female,0,0,40, Dominican-Republic, <=50K
36, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,40, Peru, <=50K
31, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Own-child, White, Female,0,0,40, Nicaragua, <=50K
21, Private, Some-college, Never-married, Other-service, Own-child, Black, Male,0,0,24, Iran, <=50K
45, Private, Masters, Never-married, Prof-specialty, Husband, White, Male,0,0,40, Hong, <=50K
41, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0,0,40, Canada, <=50K
25, Private, Some-college, Never-married, Craft-repair, Husband, Other, Male,0,0,50, India, <=50K
35, Local-gov, Assoc-acdm, Never-married, Exec-managerial, Husband, Other, Male,0,1977,40, China, <=50K
53, Self-emp-not-inc, HS-grad, Divorced, Farming-fishing, Husband, Amer-Indian-Eskimo, Male,0,0,60, Hungary, <=50K
22, Private, Bachelors, Never-married, Sales, Not-in-family, White, Female,0,0,48, Peru, <=50K
44, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,1974,40, China, >50K
25, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Male,0,0,50, Puerto-Rico, <=50K
28, Private, Bachelors, Married-spouse-absent, Machine-op-inspct, Husband, White, Male,0,0,40, Japan, <=50K
18, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Other, Male,0,0,40, Poland, <=50K
58, Self-emp-not-inc, 9th, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, Germany, <=50K
40, Self-emp-inc, Bachelors, Married-civ-spouse, Craft-repair, Unmarried, Amer-Indian-Eskimo, Female,0,0,45, El-Salvador, <=50K
50, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Female,0,0,40, France, <=50K
29, Private, HS-grad, Married-civ-spouse, Sales, Wife, Other, Female,0,0,40, Puerto-Rico, <=50K
52, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, Philippines, >50K
32, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,48, Ecuador, <=50K
37, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,45, Puerto-Rico, <=50K
37, Private, Masters, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Columbia, <=50K
50, State-gov, Bachelors, Married-civ-spouse, Machine-op-inspct, Not-in-family, Black, Female,15024,0,40, Outlying-US(Guam-USVI-etc), >50K
19, Private, Some-college, Never-married, Craft-repair, Own-child, Other, Male,0,0,38, Vietnam, >50K
54, Private, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Thailand, <=50K
38, State-gov, Bachelors, Married-civ-spouse, Other-service, Own-child, Other, Female,0,0,80, Dominican-Republic, >50K
19, Private, Some-college, Never-married, Prof-specialty, Own-child, Amer-Indian-Eskimo, Male,0,0,35, England, >50K
36, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, Black, Male,0,0,40, Columbia, <=50K
34, Private, 11th, Married-civ-spouse, Other-service, Husband, Black, Female,0,0,35, South, <=50K
22, Self-emp-not-inc, 12th, Married-civ-spouse, Tech-support, Own-child, Black, Male,0,1902,54, Scotland, <=50K
20, Private, Bachelors, Never-married, Farming-fishing, Own-child, Asian-Pac-Islander, Female,0,0,40, Canada, <=50K
29, Private, Some-college, Married-civ-spouse, Sales, Not-in-family, Other, Male,0,0,40, Cambodia, >50K
19, Private, Some-college, Never-married, Other-service, Own-child, Black, Male,0,0,35, Italy, <=50K
39, Private, Assoc-acdm, Never-married, Exec-managerial, Husband, White, Female,0,0,35, Poland, >50K
31, Self-emp-not-inc, Bachelors, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,60, United-States, <=50K
32, Federal-gov, HS-grad, Divorced, Sales, Not-in-family, Other, Male,0,0,70, Italy, <=50K
23, Private, Masters, Never-married, Sales, Own-child, Black, Female,0,0,40, Yugoslavia, <=50K
23, Private, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,40, Hungary, <=50K
28, Private, 12th, Divorced, Craft-repair, Unmarried, Asian-Pac-Islander, Male,0,0,40, Ireland, <=50K
20, Private, Some-college, Never-married, Other-service, Unmarried, Asian-Pac-Islander, Male,0,0,24, France, <=50K
29, Private, Bachelors, Married-civ-spouse, Sales, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Dominican-Republic, >50K
25, Private, HS-grad, Married-civ-spouse, Transport-moving, Own-child, Black, Female,0,0,40, United-States, <=50K
37, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, Other, Male,0,0,40, Portugal, <=50K
63, Private, Masters, Married-civ-spouse, Exec-managerial, Wife, Asian-Pac-Islander, Male,13900,0,40, China, <=50K
46, Self-emp-inc, Assoc-voc, Never-married, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,11016,0,35, Thailand, >50K
70, State-gov, Some-college, Widowed, Machine-op-inspct, Not-in-family, White, Female,0,0,22, South, >50K
31, Private, Bachelors, Never-married, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, Peru, <=50K
32, Private, Assoc-acdm, Never-married, Exec-managerial, Other-relative, Other, Female,0,0,40, Greece, <=50K
55, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, Haiti, <=50K
39, Private, Some-college, Married-civ-spouse, Tech-support, Husband, Other, Male,10467,0,45, England, >50K
23, Private, Masters, Separated, Adm-clerical, Own-child, White, Male,0,0,40, Italy, <=50K
21, Private, 11th, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, Mexico, >50K
53, Local-gov, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Female,15024,0,54, Cuba, >50K
47, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,0,0,52, China, <=50K
60, Self-emp-not-inc, Some-college, Married-civ-spouse, Other-service, Wife, Asian-Pac-Islander, Male,0,0,35, Italy, >50K
26, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Female,0,0,40, Italy, <=50K
31, Private, Assoc-voc, Never-married, Machine-op-inspct, Own-child, Asian-Pac-Islander, Male,0,0,40, Portugal, <=50K
33, Self-emp-not-inc, Bachelors, Divorced, Protective-serv, Husband, Amer-Indian-Eskimo, Male,0,0,50, El-Salvador, >50K
28, Private, Some-college, Never-married, Other-service, Unmarried, Black, Male,0,0,23, India, <=50K
39, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,50, Peru, <=50K
28, Private, Some-college, Never-married, Adm-clerical, Own-child, Black, Female,0,0,38, United-States, <=50K
37, Private, Masters, Divorced, Adm-clerical, Not-in-family, Black, Male,7687,0,40, Germany, >50K
17, Private, Bachelors, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Male,0,0,20, Columbia, <=50K
59, Private, HS-grad, Widowed, Handlers-cleaners, Not-in-family, Black, Male,0,0,20, El-Salvador, <=50K
29, Private, HS-grad, Never-married, Other-service, Unmarried, Black, Male,0,0,23, Taiwan, <=50K
23, Self-emp-inc, Some-college, Never-married, Prof-specialty, Husband, White, Female,7687,0,50, Vietnam, >50K
27, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Own-child, Amer-Indian-Eskimo, Male,0,0,65, Greece, <=50K
68, Private, 10th, Divorced, Adm-clerical, Husband, Other, Female,0,0,20, Laos, <=50K
63, Private, Assoc-acdm, Divorced, Exec-managerial, Husband, Asian-Pac-Islander, Female,8614,0,40, Laos, >50K
24, Private, 11th, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,48, Peru, <=50K
23, Local-gov, HS-grad, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Male,0,0,20, Jamaica, <=50K
19, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Nicaragua, <=50K
46, Private, Doctorate, Married-civ-spouse, Craft-repair, Not-in-family, Black, Female,0,0,40, United-States, >50K
33, Private, Some-college, Divorced, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, China, <=50K
67, Private, HS-grad, Divorced, Protective-serv, Unmarried, Other, Female,0,0,35, Germany, <=50K
51, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,40, Nicaragua, <=50K
40, Self-emp-inc, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,50, Jamaica, <=50K
23, Private, Assoc-voc, Never-married, Adm-clerical, Husband, Amer-Indian-Eskimo, Female,0,0,40, Portugal, <=50K
