39, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Wife, Asian-Pac-Islander, Male,0,0,50, United-States, <=50K
31, Private, Some-college, Separated, Transport-moving, Unmarried, White, Female,0,0,30, United-States, <=50K
21, Private, HS-grad, Never-married, Farming-fishing, Not-in-family, White, Female,0,0,54, United-States, <=50K
54, Local-gov, HS-grad, Married-spouse-absent, Sales, Husband, White, Male,0,0,40, Italy, <=50K
43, Private, Bachelors, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
45, Private, Some-college, Divorced, Prof-specialty, Unmarried, White, Female,0,0,40, United-States, <=50K
31, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, White, Male,4351,0,40, United-States, <=50K
49, Local-gov, 10th, Divorced, Machine-op-inspct, Unmarried, White, Female,0,0,30, United-States, <=50K
26, Private, Assoc-acdm, Never-married, Tech-support, Other-relative, White, Female,0,0,40, United-States, <=50K
38, State-gov, Bachelors, Never-married, Farming-fishing, Unmarried, White, Female,0,0,38, United-States, <=50K
27, Local-gov, Some-college, Never-married, Exec-managerial, Unmarried, Black, Female,0,0,40, United-States, <=50K
67, Private, HS-grad, Separated, Protective-serv, Not-in-family, White, Male,0,0,40, Ireland, <=50K
59, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, <=50K
39, Private, 12th, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,60, China, <=50K
45, Local-gov, Bachelors, Divorced, Handlers-cleaners, Not-in-family, White, Female,0,0,60, United-States, <=50K
26, Federal-gov, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,30, United-States, >50K
22, Self-emp-not-inc, HS-grad, Never-married, Transport-moving, Own-child, White, Female,0,0,10, United-States, <=50K
33, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,40, United-States, >50K
28, State-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1843,40, United-States, >50K
24, Private, Some-college, Never-married, Other-service, Not-in-family, Black, Female,0,0,40, United-States, <=50K
49, Private, Bachelors, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male,0,0,45, United-States, >50K
43, Private, Prof-school, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States, <=50K
34, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
25, Private, HS-grad, Never-married, Exec-managerial, Own-child, White, Male,0,0,40, United-States, <=50K
60, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,20, United-States, >50K
44, Private, HS-grad, Divorced, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
36, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States, >50K
34, Private, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,50, United-States, <=50K
50, Private, Assoc-voc, Never-married, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
27, Private, Assoc-voc, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
60, Private, HS-grad, Separated, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
20, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,1596,30, United-States, <=50K
40, Local-gov, Some-college, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,48, United-States, <=50K
26, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,35, United-States, <=50K
44, Private, Bachelors, Separated, Prof-specialty, Unmarried, White, Male,0,0,45, United-States, <=50K
46, Local-gov, Masters, Separated, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
60, Federal-gov, 5th-6th, Divorced, Craft-repair, Wife, White, Female,0,0,20, United-States, <=50K
60, State-gov, Bachelors, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,25, United-States, >50K
36, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, Black, Female,0,0,40, United-States, <=50K
27, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
46, Local-gov, Bachelors, Divorced, Other-service, Not-in-family, Black, Female,0,0,40, United-States, <=50K
40, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
29, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,30, United-States, <=50K
48, Local-gov, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
53, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1977,40, United-States, >50K
28, Self-emp-not-inc, HS-grad, Never-married, Sales, Not-in-family, Black, Female,0,0,40, United-States, <=50K
48, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
34, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Philippines, <=50K
46, Federal-gov, HS-grad, Married-spouse-absent, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
72, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,10, United-States, >50K
37, Private, Bachelors, Never-married, Sales, Not-in-family, White, Male,0,0,50, United-States, <=50K
22, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
43, Private, HS-grad, Divorced, Prof-specialty, Unmarried, White, Female,0,0,40, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
35, Self-emp-not-inc, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1883,40, United-States, >50K
56, Private, HS-grad, Never-married, Prof-specialty, Husband, Black, Male,0,0,40, United-States, >50K
48, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,65, United-States, >50K
65, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,10536,0,40, United-States, >50K
27, Private, HS-grad, Never-married, Other-service, Own-child, Black, Male,0,0,40, United-States, <=50K
39, Private, HS-grad, Separated, Exec-managerial, Not-in-family, White, Female,4996,0,40, United-States, <=50K
37, Private, Assoc-acdm, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,45, United-States, >50K
38, Self-emp-inc, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,3899,0,70, United-States, <=50K
64, Private, HS-grad, Widowed, Exec-managerial, Unmarried, Black, Female,0,0,25, United-States, <=50K
27, Federal-gov, Bachelors, Never-married, Prof-specialty, Unmarried, White, Male,0,2379,54, United-States, >50K
41, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,50, United-States, >50K
38, Self-emp-inc, Bachelors, Never-married, Sales, Husband, White, Female,0,0,77, United-States, <=50K
35, Private, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
46, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
67, Federal-gov, Assoc-acdm, Married-civ-spouse, Transport-moving, Husband, White, Male,2351,0,40, United-States, >50K
33, Private, Bachelors, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
38, Private, HS-grad, Never-married, Other-service, Not-in-family, Black, Female,0,0,40, United-States, <=50K
18, Local-gov, 11th, Married-civ-spouse, Other-service, Own-child, White, Male,2174,0,24, United-States, <=50K
29, Private, Bachelors, Never-married, Craft-repair, Husband, White, Male,0,0,45, United-States, <=50K
37, Private, Doctorate, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,60, United-States, <=50K
43, Private, Bachelors, Never-married, Craft-repair, Unmarried, Black, Female,0,0,40, United-States, <=50K
24, Private, HS-grad, Never-married, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
60, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,35, United-States, <=50K
46, Private, 7th-8th, Married-civ-spouse, Sales, Husband, Black, Male,0,0,40, Cuba, <=50K
25, Private, 10th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
50, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,48, United-States, <=50K
19, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,16, United-States, <=50K
66, Local-gov, HS-grad, Married-spouse-absent, Priv-house-serv, Not-in-family, White, Female,0,0,18, United-States, <=50K
51, Local-gov, Some-college, Widowed, Adm-clerical, Unmarried, White, Female,6736,0,60, United-States, <=50K
38, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States, <=50K
55, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
35, Private, 10th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
40, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Female,0,0,40, United-States, <=50K
25, Private, Assoc-acdm, Never-married, Handlers-cleaners, Unmarried, White, Female,0,0,40, United-States, <=50K
39, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,48, United-States, >50K
39, Private, Bachelors, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
19, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,30, United-States, <=50K
21, Private, Some-college, Never-married, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
25, Private, Some-college, Never-married, Sales, Own-child, Other, Female,0,0,20, United-States, <=50K
27, Private, Bachelors, Never-married, Sales, Unmarried, White, Female,0,0,80, United-States, <=50K
30, Private, Assoc-voc, Never-married, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
60, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,3729,0,40, United-States, <=50K
33, Private, HS-grad, Divorced, Sales, Husband, White, Male,0,0,40, United-States, <=50K
28, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Other-relative, White, Male,0,0,40, United-States, >50K
59, Federal-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
32, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
40, Private, Some-college, Never-married, Sales, Unmarried, White, Female,0,0,32, United-States, <=50K
56, Federal-gov, Some-college, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
51, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K
29, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,43, Philippines, >50K
28, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,16, United-States, >50K
43, Private, HS-grad, Separated, Adm-clerical, Not-in-family, Other, Male,0,0,33, United-States, <=50K
54, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
39, Private, Some-college, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,70, United-States, <=50K
55, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States, <=50K
20, Private, HS-grad, Never-married, Transport-moving, Own-child, White, Male,0,0,40, United-States, <=50K
47, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,75, United-States, >50K
17, Private, 11th, Never-married, Sales, Own-child, White, Female,0,0,20, United-States, <=50K
30, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
38, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Mexico, >50K
28, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, >50K
45, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
19, Self-emp-not-inc, Some-college, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Male,0,0,34, United-States, <=50K
50, Private, HS-grad, Never-married, Craft-repair, Unmarried, Black, Female,0,0,40, United-States, <=50K
31, Local-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
28, Private, Bachelors, Never-married, Sales, Own-child, White, Female,0,0,40, United-States, <=50K
49, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
36, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,54, United-States, <=50K
48, Private, Bachelors, Divorced, Prof-specialty, Wife, White, Female,0,0,40, United-States, <=50K
56, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1977,50, United-States, >50K
49, Local-gov, HS-grad, Married-spouse-absent, Adm-clerical, Not-in-family, White, Male,0,0,15, United-States, <=50K
58, Private, HS-grad, Divorced, Prof-specialty, Unmarried, White, Female,0,0,40, United-States, <=50K
26, Private, 10th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
17, Private, 10th, Never-married, Sales, Own-child, White, Female,0,0,15, United-States, <=50K
45, Private, Masters, Divorced, Other-service, Not-in-family, White, Female,7261,0,38, Philippines, <=50K
27, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
41, Private, Bachelors, Never-married, Other-service, Husband, White, Female,7687,0,10, United-States, >50K
80, Private, Prof-school, Widowed, Exec-managerial, Not-in-family, Black, Female,15024,0,45, United-States, >50K
33, Private, HS-grad, Separated, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
42, Self-emp-not-inc, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0,1643,50, United-States, <=50K
57, Private, 9th, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,50, United-States, <=50K
23, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,30, Puerto-Rico, <=50K
36, Self-emp-inc, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
75, Local-gov, HS-grad, Widowed, Adm-clerical, Not-in-family, White, Male,0,0,49, United-States, >50K
47, Private, Masters, Married-civ-spouse, Prof-specialty, Wife, White, Male,0,0,35, United-States, >50K
25, Private, Some-college, Never-married, Handlers-cleaners, Husband, Black, Male,0,0,38, United-States, <=50K
42, Private, Masters, Divorced, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,23, United-States, <=50K
25, Private, HS-grad, Never-married, Transport-moving, Own-child, White, Male,0,0,65, United-States, <=50K
41, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
39, Private, Bachelors, Never-married, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
33, State-gov, Some-college, Never-married, Other-service, Unmarried, Asian-Pac-Islander, Female,0,0,25, United-States, <=50K
23, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,15, United-States, <=50K
41, Self-emp-not-inc, Assoc-acdm, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
52, Self-emp-inc, Some-college, Married-civ-spouse, Other-service, Husband, White, Female,0,0,45, United-States, <=50K
48, Private, 9th, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, South, >50K
30, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
27, Private, Masters, Never-married, Other-service, Not-in-family, Black, Female,0,0,40, United-States, <=50K
18, Private, 12th, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,20, United-States, <=50K
33, Self-emp-not-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
41, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, >50K
29, Private, HS-grad, Divorced, Handlers-cleaners, Own-child, White, Female,2832,0,40, United-States, <=50K
39, Private, Some-college, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, Canada, >50K
32, Private, 5th-6th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, India, <=50K
30, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, >50K
33, Private, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
44, Local-gov, Masters, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,3874,0,40, United-States, >50K
31, Private, HS-grad, Never-married, Other-service, Not-in-family, Black, Female,0,0,40, El-Salvador, <=50K
36, Private, Assoc-voc, Divorced, Sales, Unmarried, White, Female,0,0,40, United-States, <=50K
68, Self-emp-not-inc, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Male,2685,0,40, United-States, <=50K
41, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,45, United-States, >50K
25, Private, HS-grad, Never-married, Transport-moving, Not-in-family, White, Male,0,0,48, United-States, >50K
32, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,50, United-States, <=50K
39, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,45, Mexico, <=50K
47, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, >50K
46, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
22, Private, Assoc-voc, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,43, United-States, <=50K
54, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, >50K
24, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, United-States, <=50K
33, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
24, Local-gov, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,27, United-States, <=50K
51, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
30, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Black, Male,0,0,40, United-States, >50K
32, Private, 11th, Married-spouse-absent, Exec-managerial, Husband, White, Male,0,0,45, United-States, >50K
42, Private, Assoc-acdm, Separated, Prof-specialty, Wife, White, Male,0,0,40, United-States, <=50K
55, State-gov, 11th, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,1902,40, United-States, <=50K
45, Local-gov, Some-college, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, >50K
21, Private, Assoc-voc, Never-married, Other-service, Not-in-family, White, Female,0,0,20, United-States, <=50K
40, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
20, Private, Some-college, Never-married, Other-service, Wife, White, Male,0,0,40, United-States, <=50K
60, State-gov, HS-grad, Widowed, Adm-clerical, Not-in-family, Black, Male,0,0,40, United-States, <=50K
34, Private, HS-grad, Separated, Tech-support, Not-in-family, Amer-Indian-Eskimo, Female,0,0,25, United-States, <=50K
27, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,7687,0,35, United-States, >50K
38, Private, HS-grad, Never-married, Exec-managerial, Husband, White, Female,0,0,60, United-States, <=50K
39, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, Mexico, <=50K
57, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,35, United-States, <=50K
46, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,3957,0,40, United-States, <=50K
24, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,20, United-States, <=50K
59, Private, Masters, Widowed, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
45, Self-emp-not-inc, Bachelors, Widowed, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States, <=50K
28, Private, Bachelors, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
38, Self-emp-not-inc, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
42, Self-emp-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
26, Self-emp-inc, 10th, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, Vietnam, >50K
22, Private, Some-college, Never-married, Transport-moving, Not-in-family, Black, Female,0,0,40, United-States, <=50K
67, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,35, United-States, >50K
32, Private, Bachelors, Never-married, Craft-repair, Not-in-family, White, Male,0,0,60, Scotland, <=50K
34, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
25, Self-emp-inc, 11th, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,25, United-States, <=50K
20, Private, HS-grad, Never-married, Handlers-cleaners, Unmarried, White, Female,0,0,40, United-States, <=50K
37, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,45, United-States, <=50K
39, Private, Assoc-voc, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, India, <=50K
28, Private, Bachelors, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, United-States, <=50K
53, Private, Bachelors, Divorced, Transport-moving, Husband, White, Male,14324,0,43, United-States, >50K
47, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,0,0,48, United-States, <=50K
39, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1902,30, United-States, >50K
40, Private, Masters, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,48, United-States, <=50K
48, Federal-gov, HS-grad, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,35, United-States, <=50K
20, Private, Bachelors, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
31, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,38, United-States, <=50K
58, Private, Bachelors, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,40, United-States, >50K
42, Private, HS-grad, Divorced, Other-service, Not-in-family, White, Female,0,0,38, United-States, <=50K
41, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,7298,0,50, United-States, >50K
46, Private, 10th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
37, Local-gov, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,54, United-States, >50K
27, State-gov, Bachelors, Never-married, Other-service, Own-child, Black, Male,0,0,30, United-States, <=50K
49, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
21, Private, Bachelors, Never-married, Transport-moving, Not-in-family, White, Male,0,0,42, United-States, <=50K
38, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,20, United-States, <=50K
32, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,60, United-States, >50K
59, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,54, United-States, >50K
37, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States, <=50K
66, Private, Some-college, Widowed, Sales, Not-in-family, White, Female,0,0,20, United-States, <=50K
46, Private, Some-college, Never-married, Sales, Husband, White, Female,0,0,20, United-States, <=50K
48, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
40, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, >50K
34, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
24, Private, Some-college, Never-married, Transport-moving, Not-in-family, White, Male,0,0,30, United-States, <=50K
57, Private, HS-grad, Widowed, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
29, Self-emp-not-inc, HS-grad, Never-married, Farming-fishing, Not-in-family, White, Female,0,0,99, United-States, <=50K
29, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,20, United-States, <=50K
46, Private, Bachelors, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
47, Private, HS-grad, Divorced, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
28, Private, Some-college, Never-married, Prof-specialty, Unmarried, White, Female,0,0,40, United-States, <=50K
35, Private, 7th-8th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1499,40, United-States, >50K
18, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, United-States, <=50K
43, Local-gov, Doctorate, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, >50K
31, Private, Bachelors, Divorced, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,1851,60, United-States, <=50K
50, Private, Assoc-voc, Divorced, Other-service, Not-in-family, White, Female,0,0,37, United-States, <=50K
34, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,20, United-States, <=50K
56, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
43, Private, HS-grad, Never-married, Other-service, Wife, White, Male,0,0,48, United-States, <=50K
41, Private, Masters, Never-married, Sales, Wife, White, Male,0,0,40, United-States, <=50K
34, Private, Masters, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,45, United-States, <=50K
25, Private, HS-grad, Divorced, Handlers-cleaners, Other-relative, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
30, Local-gov, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,25, United-States, <=50K
29, Private, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, Black, Male,0,0,40, United-States, <=50K
36, Private, Some-college, Separated, Craft-repair, Not-in-family, White, Female,0,0,45, Mexico, <=50K
65, Private, HS-grad, Widowed, Exec-managerial, Not-in-family, White, Female,0,0,24, United-States, <=50K
25, Private, Bachelors, Never-married, Other-service, Not-in-family, Black, Female,0,0,30, United-States, <=50K
23, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,25, Scotland, <=50K
57, Private, 5th-6th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
18, State-gov, 5th-6th, Never-married, Other-service, Wife, White, Male,0,0,16, United-States, <=50K
40, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,30, United-States, <=50K
21, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
48, Private, 11th, Never-married, Sales, Not-in-family, White, Male,0,0,30, United-States, <=50K
59, Private, Some-college, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,20, United-States, <=50K
26, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, <=50K
18, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,16, United-States, <=50K
45, Private, Assoc-acdm, Never-married, Prof-specialty, Unmarried, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
67, Private, Doctorate, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,2281,77, United-States, >50K
45, State-gov, HS-grad, Divorced, Exec-managerial, Unmarried, White, Female,0,0,40, United-States, <=50K
35, State-gov, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,4859,0,35, United-States, <=50K
27, Private, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,25, United-States, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, White, Male,0,0,10, United-States, <=50K
35, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,45, United-States, >50K
