48, Private, HS-grad, Divorced, Adm-clerical, Wife, Amer-Indian-Eskimo, Female,0,0,35, Puerto-Rico, <=50K
37, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,60, United-States, <=50K
27, State-gov, Some-college, Never-married, Sales, Not-in-family, White, Female,0,0,60, United-States, <=50K
30, Private, Bachelors, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States, <=50K
57, Private, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,48, United-States, <=50K
31, Private, Assoc-acdm, Divorced, Prof-specialty, Own-child, White, Female,0,0,30, Philippines, <=50K
20, Private, 12th, Never-married, Sales, Own-child, White, Female,0,0,40, United-States, <=50K
55, Local-gov, 7th-8th, Married-civ-spouse, Exec-managerial, Wife, White, Male,0,0,40, United-States, <=50K
30, Self-emp-not-inc, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
49, Private, HS-grad, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, Jamaica, <=50K
26, Private, Some-college, Never-married, Other-service, Not-in-family, White, Male,0,0,35, United-States, <=50K
33, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,46, United-States, >50K
37, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, >50K
41, Private, 5th-6th, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,48, United-States, <=50K
17, Private, 11th, Never-married, Sales, Own-child, White, Female,0,0,20, United-States, <=50K
23, Private, Some-college, Never-married, Transport-moving, Husband, White, Male,0,0,50, United-States, <=50K
41, Local-gov, Bachelors, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,40, United-States, <=50K
29, Private, Some-college, Never-married, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
34, Private, Some-college, Never-married, Transport-moving, Unmarried, White, Female,0,0,40, United-States, <=50K
45, Local-gov, 1st-4th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
37, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
43, Private, Bachelors, Divorced, Other-service, Not-in-family, White, Female,0,0,50, United-States, <=50K
54, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Sales, Husband, White, Male,0,0,30, United-States, <=50K
21, Private, Some-college, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
55, Local-gov, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
22, Private, Bachelors, Never-married, Protective-serv, Own-child, White, Male,0,0,40, United-States, <=50K
42, Private, 12th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,48, United-States, >50K
26, Private, HS-grad, Never-married, Sales, Not-in-family, White, Female,0,0,35, United-States, <=50K
43, Self-emp-inc, Doctorate, Married-civ-spouse, Exec-managerial, Husband, White, Male,99999,0,66, United-States, >50K
29, Local-gov, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
39, Private, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
48, Private, 7th-8th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
26, Private, Some-college, Never-married, Craft-repair, Not-in-family, White, Male,0,0,48, United-States, <=50K
55, Local-gov, 9th, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
52, Private, 7th-8th, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Mexico, <=50K
23, Private, Some-college, Never-married, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
38, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
48, Private, Assoc-acdm, Divorced, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
29, Local-gov, Some-college, Never-married, Handlers-cleaners, Not-in-family, Black, Male,0,0,40, El-Salvador, <=50K
33, Federal-gov, 11th, Married-civ-spouse, Tech-support, Husband, White, Male,0,1902,45, United-States, <=50K
27, Local-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,52, United-States, <=50K
37, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,23, United-States, <=50K
49, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
28, Private, Some-college, Married-civ-spouse, Other-service, Own-child, Black, Male,0,0,40, Mexico, <=50K
36, Local-gov, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
66, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, India, <=50K
64, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States, >50K
33, Private, HS-grad, Divorced, Protective-serv, Not-in-family, White, Male,99999,0,60, United-States, <=50K
22, Private, 7th-8th, Never-married, Prof-specialty, Not-in-family, Black, Male,0,0,50, United-States, <=50K
63, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Female,0,0,52, United-States, <=50K
21, Private, 12th, Never-married, Other-service, Own-child, White, Female,0,0,40, United-States, <=50K
27, Private, 12th, Never-married, Adm-clerical, Husband, White, Male,0,0,45, United-States, <=50K
48, Private, HS-grad, Divorced, Transport-moving, Not-in-family, White, Female,0,0,52, United-States, <=50K
23, Self-emp-not-inc, 12th, Never-married, Exec-managerial, Unmarried, White, Male,0,0,40, United-States, <=50K
23, Private, 11th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, Mexico, <=50K
37, Local-gov, Bachelors, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,90, Canada, <=50K
60, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
57, Private, Some-college, Married-civ-spouse, Transport-moving, Wife, White, Male,0,0,40, United-States, <=50K
49, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,38, Italy, <=50K
31, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,38, United-States, <=50K
47, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
44, Federal-gov, 7th-8th, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,84, United-States, <=50K
20, Private, Some-college, Never-married, Sales, Own-child, White, Female,0,0,30, United-States, <=50K
44, Private, Bachelors, Divorced, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
59, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, >50K
69, Private, Masters, Divorced, Transport-moving, Not-in-family, White, Male,3103,0,45, United-States, <=50K
45, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,1876,40, United-States, >50K
66, Private, Assoc-voc, Widowed, Other-service, Not-in-family, White, Female,0,0,50, United-States, <=50K
33, Private, Bachelors, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
41, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,2958,0,40, United-States, >50K
46, Private, Preschool, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,45, United-States, <=50K
34, Private, 7th-8th, Never-married, Other-service, Not-in-family, White, Female,0,0,35, United-States, <=50K
31, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Other, Male,4421,0,40, United-States, >50K
37, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, >50K
42, Federal-gov, HS-grad, Separated, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
20, Private, Bachelors, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,35, United-States, <=50K
24, Private, 1st-4th, Never-married, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
49, Federal-gov, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,60, United-States, >50K
31, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
51, Private, HS-grad, Divorced, Other-service, Not-in-family, White, Female,3325,0,37, United-States, <=50K
28, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
27, Private, Bachelors, Never-married, Craft-repair, Other-relative, White, Male,0,0,40, United-States, <=50K
30, Private, 9th, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,50, United-States, >50K
45, Private, Assoc-acdm, Divorced, Sales, Not-in-family, Black, Female,0,0,45, United-States, <=50K
42, Local-gov, HS-grad, Widowed, Adm-clerical, Unmarried, Black, Male,0,0,40, United-States, <=50K
39, Private, Bachelors, Never-married, Tech-support, Husband, White, Female,0,0,40, United-States, <=50K
61, Private, Preschool, Widowed, Sales, Not-in-family, Amer-Indian-Eskimo, Male,0,0,37, United-States, <=50K
40, Private, Some-college, Widowed, Machine-op-inspct, Not-in-family, White, Female,0,0,40, Mexico, <=50K
52, Private, Preschool, Widowed, Craft-repair, Unmarried, Black, Female,0,0,40, United-States, <=50K
43, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
47, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
31, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
40, Private, Some-college, Divorced, Other-service, Unmarried, White, Female,0,0,30, United-States, <=50K
49, Self-emp-inc, 5th-6th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
40, Local-gov, 11th, Married-civ-spouse, Prof-specialty, Wife, White, Male,0,0,15, United-States, <=50K
27, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
50, Private, 5th-6th, Divorced, Adm-clerical, Unmarried, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
62, Private, 10th, Married-civ-spouse, Sales, Husband, White, Male,0,0,54, United-States, <=50K
23, Private, HS-grad, Never-married, Protective-serv, Own-child, White, Male,0,0,50, United-States, <=50K
28, Private, Assoc-acdm, Divorced, Transport-moving, Own-child, White, Male,0,0,40, United-States, <=50K
49, Private, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, Black, Male,3604,0,40, United-States, <=50K
65, Private, 7th-8th, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, >50K
64, State-gov, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,20, United-States, >50K
27, Private, Some-college, Never-married, Sales, Not-in-family, Other, Female,0,0,15, United-States, <=50K
44, Self-emp-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
18, State-gov, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,15, United-States, <=50K
33, Private, Bachelors, Divorced, Sales, Unmarried, Other, Female,0,0,40, Scotland, <=50K
49, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
69, Private, HS-grad, Never-married, Other-service, Unmarried, White, Female,2554,0,24, United-States, <=50K
43, Private, Assoc-acdm, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
25, Private, Assoc-acdm, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,35, United-States, <=50K
20, Private, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,25, Columbia, <=50K
45, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, Black, Male,9080,0,45, United-States, >50K
33, Local-gov, HS-grad, Widowed, Handlers-cleaners, Not-in-family, White, Female,0,0,40, Mexico, <=50K
25, Private, 11th, Never-married, Other-service, Unmarried, White, Female,0,0,40, Ireland, <=50K
23, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,20, United-States, <=50K
26, State-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
53, Local-gov, 9th, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
39, Local-gov, 9th, Never-married, Sales, Unmarried, White, Female,0,0,41, United-States, <=50K
34, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,99999,0,50, United-States, >50K
23, Private, Some-college, Never-married, Machine-op-inspct, Own-child, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
23, Private, 9th, Married-civ-spouse, Farming-fishing, Own-child, White, Male,0,0,30, United-States, <=50K
40, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Other, Female,0,0,40, United-States, <=50K
52, Federal-gov, Prof-school, Married-civ-spouse, Tech-support, Husband, White, Female,4729,0,40, United-States, <=50K
18, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,30, United-States, <=50K
19, Private, 11th, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Male,0,0,4, United-States, <=50K
38, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,50, United-States, <=50K
41, Private, Bachelors, Never-married, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Male,0,0,48, United-States, <=50K
43, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, Mexico, >50K
44, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Male,0,0,40, United-States, <=50K
25, Private, Masters, Married-civ-spouse, Prof-specialty, Wife, White, Male,0,0,45, United-States, >50K
44, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
27, Private, Assoc-acdm, Never-married, Sales, Not-in-family, White, Male,3231,0,40, United-States, <=50K
36, Local-gov, Bachelors, Divorced, Other-service, Not-in-family, Black, Female,0,0,40, United-States, <=50K
35, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
34, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
23, Private, Bachelors, Never-married, Other-service, Own-child, White, Female,0,0,38, United-States, <=50K
38, Private, 7th-8th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
28, Private, 11th, Never-married, Protective-serv, Own-child, White, Female,0,0,40, Columbia, <=50K
36, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
54, Self-emp-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
28, State-gov, Assoc-acdm, Never-married, Other-service, Not-in-family, White, Male,0,0,30, United-States, <=50K
22, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,40, United-States, <=50K
46, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, White, Female,0,0,40, United-States, >50K
47, Private, 7th-8th, Divorced, Transport-moving, Husband, White, Male,0,0,50, United-States, >50K
37, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,1902,45, Mexico, >50K
35, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
19, Private, Bachelors, Never-married, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
62, Self-emp-not-inc, 5th-6th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, Mexico, <=50K
26, Private, Masters, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States, <=50K
64, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Sales, Not-in-family, Other, Female,0,0,10, United-States, <=50K
44, Private, Masters, Divorced, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
44, Private, HS-grad, Never-married, Machine-op-inspct, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
36, Self-emp-not-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,1902,45, United-States, >50K
28, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
23, State-gov, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,25, United-States, <=50K
55, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,48, United-States, <=50K
37, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
48, Local-gov, Bachelors, Divorced, Other-service, Not-in-family, Other, Female,0,0,35, Puerto-Rico, <=50K
45, Local-gov, Some-college, Divorced, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
23, Private, Bachelors, Married-civ-spouse, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
58, Private, 7th-8th, Married-civ-spouse, Exec-managerial, Unmarried, White, Female,0,0,30, United-States, <=50K
50, Federal-gov, HS-grad, Separated, Sales, Unmarried, White, Male,0,0,35, United-States, <=50K
43, Federal-gov, Some-college, Separated, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
25, Private, HS-grad, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
45, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,45, United-States, <=50K
39, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
64, Private, HS-grad, Divorced, Other-service, Husband, White, Male,0,0,30, United-States, <=50K
24, Local-gov, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
42, Federal-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States, >50K
21, Private, Some-college, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
37, Self-emp-inc, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
50, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,45, United-States, <=50K
21, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,35, United-States, <=50K
42, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,78,40, France, >50K
34, Private, Masters, Never-married, Sales, Unmarried, White, Female,0,0,46, United-States, <=50K
52, Private, 9th, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, Dominican-Republic, <=50K
33, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Black, Female,7456,0,50, United-States, <=50K
45, Private, Assoc-voc, Divorced, Craft-repair, Not-in-family, White, Male,0,0,45, United-States, <=50K
43, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
25, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, Mexico, <=50K
26, Local-gov, 12th, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,40, United-States, <=50K
34, Federal-gov, Some-college, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,35, United-States, <=50K
60, Private, HS-grad, Separated, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
59, Private, 9th, Separated, Other-service, Not-in-family, White, Male,0,0,40, China, <=50K
41, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
79, Private, Prof-school, Married-civ-spouse, Priv-house-serv, Husband, White, Female,0,0,5, United-States, <=50K
33, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
29, State-gov, 9th, Never-married, Handlers-cleaners, Husband, White, Male,0,0,38, United-States, <=50K
40, Private, Masters, Never-married, Exec-managerial, Not-in-family, White, Male,0,896,60, United-States, <=50K
22, Private, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
61, Private, 5th-6th, Separated, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
20, Private, 11th, Never-married, Sales, Not-in-family, White, Female,2174,0,20, United-States, <=50K
40, Federal-gov, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,7298,0,40, United-States, <=50K
28, Private, HS-grad, Never-married, Sales, Not-in-family, White, Female,0,0,50, United-States, <=50K
34, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,1860,60, United-States, >50K
55, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
22, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Male,0,0,42, United-States, <=50K
44, Federal-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
22, Private, Some-college, Never-married, Other-service, Unmarried, White, Female,0,0,35, United-States, <=50K
30, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
24, Private, Prof-school, Married-civ-spouse, Sales, Husband, White, Male,4999,0,84, United-States, >50K
40, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,7298,0,40, United-States, >50K
36, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,1892,40, United-States, >50K
56, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,50, Canada, <=50K
43, Private, Assoc-acdm, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Female,0,0,40, United-States, <=50K
37, Local-gov, Bachelors, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,50, United-States, <=50K
32, Private, Bachelors, Never-married, Sales, Unmarried, Black, Male,0,0,52, United-States, <=50K
60, Private, Prof-school, Widowed, Machine-op-inspct, Unmarried, White, Female,0,0,37, United-States, <=50K
42, Local-gov, Bachelors, Never-married, Sales, Unmarried, White, Female,0,0,40, United-States, <=50K
64, Self-emp-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States, <=50K
37, State-gov, HS-grad, Never-married, Prof-specialty, Unmarried, Black, Female,0,0,3, United-States, <=50K
41, Private, Some-college, Never-married, Exec-managerial, Unmarried, White, Male,0,0,60, Yugoslavia, <=50K
27, Federal-gov, HS-grad, Never-married, Transport-moving, Own-child, White, Male,0,0,60, United-States, <=50K
35, State-gov, HS-grad, Never-married, Prof-specialty, Unmarried, White, Female,0,0,40, United-States, <=50K
18, Private, 12th, Never-married, Craft-repair, Own-child, White, Male,0,0,15, Jamaica, <=50K
45, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,48, United-States, >50K
27, Private, Some-college, Divorced, Craft-repair, Wife, Asian-Pac-Islander, Female,0,0,25, France, <=50K
33, Private, HS-grad, Never-married, Machine-op-inspct, Husband, White, Male,0,0,48, United-States, <=50K
48, Self-emp-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Greece, <=50K
35, Private, Bachelors, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
43, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, Black, Male,0,0,45, United-States, <=50K
47, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,50, United-States, >50K
33, Private, Bachelors, Married-civ-spouse, Craft-repair, Wife, White, Male,0,0,40, United-States, <=50K
41, Private, Assoc-voc, Widowed, Machine-op-inspct, Unmarried, White, Female,0,0,45, United-States, <=50K
28, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, <=50K
42, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,45, United-States, <=50K
26, Private, 11th, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,50, Mexico, <=50K
33, Private, 12th, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,54, United-States, <=50K
25, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,60, United-States, <=50K
32, Private, Some-college, Married-civ-spouse, Sales, Own-child, White, Male,0,0,50, United-States, >50K
46, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, United-States, <=50K
43, Private, Assoc-acdm, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
50, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
25, Private, Some-college, Separated, Other-service, Not-in-family, Black, Male,0,0,40, United-States, <=50K
31, Private, Assoc-acdm, Never-married, Prof-specialty, Unmarried, White, Female,0,0,40, United-States, <=50K
40, Private, Some-college, Divorced, Sales, Not-in-family, Black, Female,0,0,50, United-States, <=50K
42, State-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
37, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
58, Private, Bachelors, Divorced, Other-service, Husband, White, Female,28812,0,20, United-States, <=50K
36, Federal-gov, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, >50K
34, Private, Some-college, Divorced, Craft-repair, Unmarried, Amer-Indian-Eskimo, Female,0,0,65, United-States, <=50K
42, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,4650,0,40, United-States, >50K
26, Private, Some-college, Never-married, Sales, Unmarried, White, Female,0,0,10, United-States, <=50K
43, Self-emp-not-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,48, United-States, <=50K
38, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
42, Private, Some-college, Separated, Transport-moving, Husband, White, Male,0,0,50, United-States, <=50K
58, Local-gov, 7th-8th, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
41, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
25, Private, Assoc-acdm, Never-married, Prof-specialty, Own-child, White, Female,0,0,54, United-States, <=50K
27, Private, HS-grad, Never-married, Exec-managerial, Own-child, White, Male,0,0,45, United-States, <=50K
49, Private, 11th, Married-civ-spouse, Machine-op-inspct, Wife, White, Female,0,1887,36, United-States, >50K
59, Local-gov, HS-grad, Divorced, Tech-support, Unmarried, White, Female,0,0,40, United-States, <=50K
32, Self-emp-not-inc, Assoc-acdm, Never-married, Transport-moving, Husband, White, Female,0,0,50, United-States, <=50K
33, Private, Some-college, Never-married, Transport-moving, Husband, White, Female,0,0,50, United-States, <=50K
44, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Mexico, <=50K
42, Local-gov, Bachelors, Never-married, Tech-support, Not-in-family, Black, Female,0,0,40, United-States, <=50K
46, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,37, United-States, <=50K
38, Private, 7th-8th, Separated, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K
52, Self-emp-not-inc, 9th, Widowed, Other-service, Unmarried, White, Female,0,0,42, United-States, <=50K
31, Self-emp-not-inc, Some-college, Divorced, Protective-serv, Not-in-family, White, Male,0,0,50, United-States, <=50K
53, Self-emp-inc, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
62, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K
50, Private, HS-grad, Divorced, Sales, Unmarried, White, Male,0,0,45, United-States, <=50K
30, Private, HS-grad, Never-married, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
32, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, <=50K
