25, Private, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
42, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, >50K
38, Federal-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
18, Private, Some-college, Never-married, Sales, Own-child, White, Female,0,0,8, United-States, <=50K
29, Private, Some-college, Never-married, Adm-clerical, Husband, White, Male,7260,0,60, United-States, <=50K
52, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,15024,0,40, United-States, >50K
51, Private, 7th-8th, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,50, United-States, >50K
67, Private, Prof-school, Widowed, Prof-specialty, Not-in-family, Black, Female,0,0,24, United-States, <=50K
21, Private, Bachelors, Never-married, Sales, Own-child, White, Female,0,0,8, United-States, <=50K
46, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,38, United-States, <=50K
21, Private, Assoc-acdm, Never-married, Other-service, Own-child, White, Male,0,0,30, United-States, <=50K
35, Self-emp-inc, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Female,0,1977,60, United-States, <=50K
60, Private, Bachelors, Widowed, Exec-managerial, Husband, White, Male,0,0,45, United-States, >50K
47, Private, HS-grad, Divorced, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,50, United-States, <=50K
19, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Female,0,0,35, United-States, <=50K
46, Private, HS-grad, Divorced, Craft-repair, Unmarried, White, Male,0,0,55, United-States, <=50K
43, Private, HS-grad, Divorced, Craft-repair, Not-in-family, Black, Female,0,0,40, United-States, <=50K
28, Private, 5th-6th, Widowed, Craft-repair, Own-child, White, Male,0,0,40, India, <=50K
56, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
35, Self-emp-inc, Bachelors, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,50, United-States, <=50K
42, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, United-States, >50K
50, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,50, United-States, >50K
42, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,15024,0,50, United-States, >50K
56, Private, Prof-school, Married-civ-spouse, Craft-repair, Wife, White, Male,99999,0,35, United-States, >50K
23, Private, Bachelors, Never-married, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
24, Local-gov, HS-grad, Never-married, Other-service, Own-child, Black, Male,0,1902,35, United-States, <=50K
38, Private, 9th, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,38, United-States, <=50K
21, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, Black, Male,0,0,40, United-States, <=50K
43, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
27, Private, 11th, Never-married, Other-service, Own-child, White, Female,0,0,2, United-States, <=50K
26, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,20, United-States, <=50K
47, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,35, United-States, >50K
59, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Female,0,0,48, United-States, <=50K
32, Private, Some-college, Divorced, Tech-support, Not-in-family, White, Male,0,0,54, United-States, >50K
54, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
59, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Trinadad&Tobago, <=50K
25, Private, Some-college, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
21, Private, Some-college, Never-married, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
51, Private, Prof-school, Divorced, Prof-specialty, Unmarried, White, Male,0,1902,40, United-States, <=50K
24, Private, Some-college, Never-married, Other-service, Husband, White, Male,4763,0,40, United-States, <=50K
24, Private, Some-college, Married-civ-spouse, Protective-serv, Other-relative, White, Male,7540,0,40, United-States, >50K
19, Private, Some-college, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,20, United-States, <=50K
38, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,4220,0,70, United-States, >50K
37, Private, HS-grad, Married-civ-spouse, Sales, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
64, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,15, United-States, >50K
29, Private, Bachelors, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,50, United-States, <=50K
28, Private, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
23, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,54, United-States, <=50K
42, Private, HS-grad, Divorced, Machine-op-inspct, Unmarried, White, Female,0,0,40, United-States, <=50K
40, Self-emp-not-inc, 10th, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,45, United-States, <=50K
43, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,7298,0,40, United-States, >50K
49, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, United-States, <=50K
29, Private, Some-college, Never-married, Handlers-cleaners, Husband, White, Female,0,1902,40, United-States, <=50K
25, Private, Assoc-voc, Divorced, Adm-clerical, Own-child, White, Female,0,0,35, United-States, <=50K
22, Private, HS-grad, Married-civ-spouse, Sales, Other-relative, Other, Female,0,0,60, United-States, <=50K
34, Private, Bachelors, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
20, State-gov, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,30, United-States, <=50K
28, Private, 11th, Never-married, Farming-fishing, Unmarried, White, Female,0,0,45, United-States, <=50K
50, Private, Some-college, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
20, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,20, United-States, >50K
34, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,54, United-States, >50K
21, Private, HS-grad, Married-civ-spouse, Sales, Other-relative, White, Male,0,0,35, United-States, <=50K
47, Private, Bachelors, Married-civ-spouse, Craft-repair, Unmarried, White, Male,0,0,48, Poland, <=50K
43, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
51, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
30, State-gov, HS-grad, Never-married, Farming-fishing, Unmarried, White, Male,0,0,35, United-States, <=50K
45, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States, >50K
34, Self-emp-not-inc, Masters, Married-civ-spouse, Protective-serv, Husband, Black, Male,0,0,45, United-States, <=50K
40, Private, HS-grad, Never-married, Prof-specialty, Unmarried, White, Female,0,0,40, United-States, <=50K
20, Private, Bachelors, Never-married, Exec-managerial, Own-child, White, Male,0,0,40, United-States, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, White, Male,0,0,16, United-States, <=50K
44, Private, HS-grad, Widowed, Sales, Not-in-family, White, Female,0,0,32, United-States, <=50K
39, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Female,0,1902,30, United-States, <=50K
30, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Female,0,0,50, United-States, <=50K
60, Local-gov, Bachelors, Divorced, Tech-support, Not-in-family, White, Female,0,0,48, United-States, <=50K
19, Private, Some-college, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,24, United-States, <=50K
21, Private, Bachelors, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
40, Local-gov, HS-grad, Divorced, Other-service, Husband, White, Male,0,0,40, Guatemala, <=50K
25, Private, Bachelors, Never-married, Adm-clerical, Unmarried, White, Female,0,0,39, United-States, <=50K
32, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
35, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,16, United-States, <=50K
37, Private, HS-grad, Married-civ-spouse, Tech-support, Not-in-family, White, Male,0,0,88, United-States, <=50K
29, Private, Bachelors, Married-civ-spouse, Craft-repair, Unmarried, White, Female,0,0,40, United-States, <=50K
58, Self-emp-not-inc, Bachelors, Divorced, Exec-managerial, Husband, White, Female,0,0,20, United-States, <=50K
33, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
18, Private, HS-grad, Never-married, Other-service, Own-child, Other, Female,0,0,30, United-States, <=50K
41, Self-emp-not-inc, Some-college, Separated, Farming-fishing, Husband, White, Male,0,0,45, United-States, >50K
63, Private, 10th, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,0,0,43, United-States, <=50K
32, State-gov, HS-grad, Never-married, Adm-clerical, Own-child, Other, Male,0,0,15, United-States, <=50K
23, Private, Bachelors, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50K
48, Private, HS-grad, Divorced, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
58, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
36, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,60, United-States, >50K
47, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,75, United-States, <=50K
55, Private, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,15024,0,50, United-States, >50K
29, Private, Some-college, Never-married, Prof-specialty, Husband, White, Male,4497,0,15, United-States, <=50K
24, Private, 11th, Separated, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,35, United-States, <=50K
29, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, United-States, <=50K
22, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
36, Private, Some-college, Divorced, Sales, Unmarried, White, Female,0,0,30, United-States, <=50K
29, Private, Some-college, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, >50K
33, Private, Assoc-acdm, Never-married, Craft-repair, Unmarried, White, Female,0,0,65, United-States, <=50K
42, Private, Masters, Married-civ-spouse, Sales, Husband, White, Male,0,1977,50, United-States, >50K
45, Private, Bachelors, Divorced, Exec-managerial, Not-in-family, Other, Female,0,0,54, United-States, <=50K
23, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Female,0,0,50, United-States, <=50K
28, Self-emp-not-inc, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,70, United-States, <=50K
32, Private, Bachelors, Divorced, Adm-clerical, Unmarried, White, Female,0,0,50, United-States, <=50K
18, Private, 11th, Never-married, Other-service, Own-child, White, Female,0,0,36, United-States, <=50K
25, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,40, United-States, <=50K
57, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, Black, Female,0,0,40, United-States, <=50K
58, Private, Prof-school, Married-civ-spouse, Sales, Husband, White, Male,0,0,25, United-States, <=50K
47, Private, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,0,1978,38, Haiti, >50K
64, Self-emp-not-inc, HS-grad, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,38, United-States, <=50K
22, Private, HS-grad, Never-married, Exec-managerial, Unmarried, White, Male,0,0,40, Japan, <=50K
56, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,48, United-States, <=50K
56, Private, HS-grad, Divorced, Sales, Unmarried, Amer-Indian-Eskimo, Female,0,0,30, United-States, <=50K
25, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,0,40, United-States, <=50K
38, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,35, United-States, <=50K
25, Local-gov, Some-college, Never-married, Prof-specialty, Unmarried, White, Female,0,0,48, United-States, <=50K
48, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,11824,0,46, United-States, >50K
48, Private, Some-college, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
53, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, White, Female,0,0,40, Germany, >50K
44, Private, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
67, State-gov, Some-college, Married-civ-spouse, Prof-specialty, Own-child, White, Male,55029,0,40, United-States, >50K
23, State-gov, HS-grad, Never-married, Craft-repair, Not-in-family, Black, Male,0,0,40, Taiwan, <=50K
40, Private, Bachelors, Married-civ-spouse, Other-service, Husband, White, Male,0,0,35, United-States, <=50K
51, Private, Some-college, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
24, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,20, United-States, <=50K
39, Self-emp-inc, Bachelors, Divorced, Craft-repair, Not-in-family, White, Female,0,0,70, United-States, <=50K
49, Private, Masters, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,50, United-States, >50K
25, State-gov, HS-grad, Never-married, Craft-repair, Husband, White, Female,0,1887,40, United-States, <=50K
45, Federal-gov, 7th-8th, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,38, United-States, <=50K
33, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
22, Self-emp-inc, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
57, Private, HS-grad, Divorced, Prof-specialty, Husband, White, Female,0,0,40, United-States, <=50K
41, Self-emp-inc, Bachelors, Never-married, Other-service, Husband, White, Male,0,1977,60, United-States, >50K
41, Self-emp-not-inc, 10th, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States, >50K
18, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,40, Guatemala, <=50K
45, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
20, Local-gov, Bachelors, Never-married, Protective-serv, Husband, White, Female,4386,0,35, United-States, <=50K
26, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, United-States, >50K
33, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, England, <=50K
47, Private, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1977,54, United-States, <=50K
17, Private, 10th, Never-married, Sales, Own-child, White, Female,0,0,20, United-States, <=50K
40, Private, 9th, Divorced, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
31, State-gov, Bachelors, Never-married, Sales, Not-in-family, White, Male,0,0,47, United-States, <=50K
49, Private, Some-college, Widowed, Craft-repair, Husband, White, Male,0,0,40, Puerto-Rico, >50K
31, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,7687,0,60, United-States, <=50K
26, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, England, <=50K
19, Local-gov, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,20, United-States, <=50K
56, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, >50K
35, Private, Assoc-acdm, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
30, Private, Masters, Divorced, Sales, Not-in-family, White, Male,0,0,42, United-States, <=50K
68, Self-emp-not-inc, HS-grad, Never-married, Tech-support, Husband, White, Female,0,0,8, United-States, <=50K
44, Private, Masters, Divorced, Sales, Husband, Other, Male,0,0,40, United-States, <=50K
22, Private, HS-grad, Never-married, Craft-repair, Husband, Black, Female,0,0,40, United-States, <=50K
23, Private, 10th, Never-married, Sales, Unmarried, White, Male,0,0,30, United-States, <=50K
18, Private, Some-college, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,25, United-States, <=50K
28, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,42, United-States, >50K
26, Local-gov, Prof-school, Married-spouse-absent, Prof-specialty, Husband, White, Male,0,1902,40, United-States, <=50K
18, Private, Some-college, Married-civ-spouse, Prof-specialty, Own-child, White, Female,0,1848,35, El-Salvador, <=50K
48, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States, >50K
35, Local-gov, Bachelors, Divorced, Adm-clerical, Unmarried, White, Male,0,0,40, United-States, <=50K
20, Private, Some-college, Never-married, Other-service, Own-child, White, Female,15024,0,25, United-States, <=50K
69, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,30, United-States, <=50K
55, Self-emp-not-inc, HS-grad, Divorced, Other-service, Not-in-family, White, Male,0,0,45, United-States, <=50K
29, Private, Some-college, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,45, United-States, <=50K
32, Private, 11th, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
49, Self-emp-not-inc, 11th, Married-civ-spouse, Prof-specialty, Unmarried, White, Female,0,0,40, United-States, <=50K
69, Private, Some-college, Divorced, Exec-managerial, Husband, White, Male,0,1902,40, United-States, <=50K
37, Private, HS-grad, Never-married, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K
39, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Wife, White, Female,0,0,40, India, <=50K
24, Private, 9th, Divorced, Protective-serv, Own-child, White, Female,0,0,45, United-States, <=50K
52, Private, Bachelors, Never-married, Sales, Not-in-family, White, Female,0,0,10, United-States, <=50K
50, Local-gov, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, >50K
40, Private, 5th-6th, Divorced, Prof-specialty, Husband, White, Female,0,0,45, United-States, >50K
25, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,60, United-States, >50K
43, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
33, Local-gov, Doctorate, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,50, United-States, <=50K
42, Private, Some-college, Divorced, Sales, Not-in-family, White, Female,0,0,45, United-States, <=50K
42, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,35, United-States, <=50K
51, Local-gov, HS-grad, Married-civ-spouse, Transport-moving, Own-child, White, Male,0,1977,40, United-States, >50K
20, Private, HS-grad, Never-married, Farming-fishing, Husband, White, Female,0,0,20, United-States, <=50K
39, Local-gov, Masters, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,75, United-States, >50K
68, Private, Some-college, Married-civ-spouse, Farming-fishing, Not-in-family, White, Female,0,0,8, United-States, >50K
57, Private, 7th-8th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, >50K
27, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, >50K
49, Self-emp-not-inc, Masters, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,89, United-States, >50K
51, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,1891,0,54, United-States, >50K
26, Private, Assoc-voc, Never-married, Sales, Not-in-family, White, Female,0,0,50, United-States, <=50K
41, Private, Some-college, Widowed, Sales, Not-in-family, White, Female,0,0,25, United-States, <=50K
30, Private, Some-college, Never-married, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
45, Private, Assoc-acdm, Divorced, Sales, Unmarried, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
45, Private, 7th-8th, Never-married, Craft-repair, Unmarried, Black, Female,0,0,30, United-States, <=50K
18, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,1848,40, United-States, <=50K
20, Private, Some-college, Never-married, Exec-managerial, Own-child, White, Female,0,0,35, United-States, <=50K
18, Private, Bachelors, Never-married, Other-service, Own-child, White, Male,0,0,20, United-States, <=50K
63, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
39, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, Mexico, >50K
42, State-gov, Some-college, Never-married, Tech-support, Not-in-family, White, Male,0,0,40, Philippines, <=50K
57, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States, <=50K
63, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Mexico, <=50K
46, Private, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
26, Private, Assoc-voc, Never-married, Adm-clerical, Own-child, White, Female,0,0,30, United-States, <=50K
24, State-gov, 7th-8th, Married-civ-spouse, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K
27, Private, Bachelors, Never-married, Other-service, Unmarried, White, Male,0,1898,40, United-States, <=50K
44, Private, HS-grad, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male,0,0,50, United-States, <=50K
25, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Own-child, White, Female,0,0,43, United-States, <=50K
26, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
42, Self-emp-inc, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,70, United-States, >50K
56, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, United-States, <=50K
51, Private, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,48, Philippines, <=50K
33, Private, HS-grad, Married-civ-spouse, Sales, Husband, Black, Male,0,0,40, United-States, <=50K
22, Private, HS-grad, Married-civ-spouse, Craft-repair, Other-relative, White, Female,0,0,32, United-States, <=50K
48, Private, Bachelors, Married-civ-spouse, Other-service, Unmarried, White, Male,0,0,30, United-States, <=50K
37, Private, Some-college, Married-civ-spouse, Craft-repair, Unmarried, White, Male,0,0,40, United-States, <=50K
57, Private, HS-grad, Married-spouse-absent, Other-service, Husband, Black, Male,0,0,40, United-States, >50K
31, Private, Doctorate, Never-married, Sales, Husband, White, Male,0,0,60, United-States, <=50K
59, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, United-States, <=50K
56, State-gov, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
27, Private, 11th, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,60, United-States, <=50K
65, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, >50K
22, Private, HS-grad, Never-married, Prof-specialty, Husband, White, Male,0,0,50, United-States, <=50K
60, Self-emp-not-inc, Doctorate, Married-civ-spouse, Prof-specialty, Husband, White, Male,99999,0,40, United-States, >50K
30, Private, HS-grad, Divorced, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
26, Private, HS-grad, Divorced, Prof-specialty, Husband, White, Male,0,0,60, United-States, <=50K
42, Private, Masters, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, >50K
28, Private, HS-grad, Never-married, Other-service, Unmarried, Black, Male,0,0,40, United-States, <=50K
67, Private, 11th, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,10, United-States, <=50K
36, Private, Some-college, Never-married, Adm-clerical, Own-child, Other, Female,0,0,35, United-States, <=50K
35, Private, Bachelors, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male,0,0,60, United-States, <=50K
38, Private, 10th, Married-civ-spouse, Craft-repair, Unmarried, White, Female,0,1902,40, United-States, <=50K
42, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Female,0,0,40, United-States, <=50K
48, Self-emp-not-inc, HS-grad, Widowed, Tech-support, Unmarried, White, Female,0,0,32, United-States, <=50K
43, Self-emp-inc, Bachelors, Divorced, Craft-repair, Husband, White, Male,0,1977,60, United-States, >50K
19, Private, 10th, Never-married, Craft-repair, Not-in-family, Black, Female,0,0,40, Mexico, <=50K
53, Self-emp-inc, HS-grad, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,45, United-States, <=50K
51, Private, Some-college, Married-civ-spouse, Sales, Unmarried, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
67, Private, Bachelors, Widowed, Exec-managerial, Unmarried, White, Female,0,0,16, United-States, <=50K
26, State-gov, Bachelors, Never-married, Machine-op-inspct, Husband, White, Male,0,0,40, Mexico, <=50K
54, State-gov, Some-college, Married-civ-spouse, Sales, Not-in-family, Black, Female,0,0,40, United-States, <=50K
46, Self-emp-not-inc, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Male,27208,0,70, United-States, >50K
48, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,45, United-States, <=50K
38, Private, HS-grad, Divorced, Machine-op-inspct, Not-in-family, Black, Female,0,0,40, United-States, <=50K
49, Private, Assoc-acdm, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
37, Private, Some-college, Married-civ-spouse, Other-service, Husband, White, Male,0,0,15, United-States, <=50K
27, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,30, United-States, <=50K
18, Private, Bachelors, Never-married, Handlers-cleaners, Unmarried, Amer-Indian-Eskimo, Female,0,0,35, United-States, <=50K
24, Private, HS-grad, Never-married, Sales, Not-in-family, White, Female,0,0,65, United-States, <=50K
27, Private, Some-college, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
19, Private, HS-grad, Never-married, Protective-serv, Other-relative, White, Female,0,0,40, United-States, <=50K
46, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,7687,0,40, United-States, <=50K
19, State-gov, 11th, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,25, United-States, <=50K
26, Private, Some-college, Never-married, Exec-managerial, Husband, White, Male,0,0,65, United-States, >50K
68, Private, Prof-school, Widowed, Adm-clerical, Unmarried, White, Female,5013,0,20, United-States, <=50K
24, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,20, United-States, <=50K
27, Private, HS-grad, Married-civ-spouse, Prof-specialty, Other-relative, White, Male,0,0,40, United-States, <=50K
21, Private, Prof-school, Never-married, Sales, Own-child, Black, Male,0,1616,16, United-States, <=50K
47, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
31, Private, 7th-8th, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,65, United-States, >50K
47, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, South, >50K
70, Private, 7th-8th, Widowed, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
35, Private, HS-grad, Never-married, Sales, Unmarried, White, Female,0,0,32, United-States, <=50K
36, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,50, United-States, <=50K
47, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,40, Vietnam, <=50K
60, Private, Bachelors, Married-civ-spouse, Prof-specialty, Unmarried, White, Male,0,0,60, United-States, <=50K
48, Federal-gov, HS-grad, Widowed, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
