21, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,50, Dominican-Republic, <=50K
19, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,20, Outlying-US(Guam-USVI-etc), <=50K
25, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, Laos, <=50K
31, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, India, <=50K
33, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, Cuba, <=50K
25, State-gov, HS-grad, Divorced, Handlers-cleaners, Unmarried, White, Male,0,0,40, Jamaica, <=50K
49, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, Hong, <=50K
56, Private, Some-college, Divorced, Handlers-cleaners, Husband, White, Female,0,0,30, Yugoslavia, <=50K
31, Private, HS-grad, Married-civ-spouse, Farming-fishing, Other-relative, White, Male,0,0,50, Cuba, <=50K
51, Self-emp-not-inc, Assoc-voc, Divorced, Other-service, Not-in-family, White, Male,0,0,24, South, <=50K
21, Private, HS-grad, Never-married, Sales, Other-relative, Black, Female,0,0,40, Germany, <=50K
24, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,20, England, >50K
20, Private, Some-college, Never-married, Prof-specialty, Unmarried, Black, Female,0,0,40, Vietnam, <=50K
36, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, Taiwan, <=50K
38, Private, HS-grad, Separated, Adm-clerical, Own-child, Amer-Indian-Eskimo, Female,0,0,32, Ecuador, <=50K
61, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Iran, <=50K
42, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Dominican-Republic, <=50K
39, Private, Some-college, Never-married, Sales, Wife, White, Female,0,0,30, Haiti, <=50K
39, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,52, Cuba, >50K
85, Local-gov, HS-grad, Widowed, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,12, Guatemala, <=50K
38, Private, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,1848,40, Puerto-Rico, <=50K
28, Self-emp-not-inc, Prof-school, Married-civ-spouse, Tech-support, Own-child, White, Male,0,0,40, United-States, <=50K
56, Private, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
68, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,1887,72, Guatemala, >50K
56, Self-emp-not-inc, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,45, Germany, >50K
31, Private, Assoc-voc, Married-civ-spouse, Other-service, Own-child, White, Male,0,0,40, Ireland, <=50K
34, Private, HS-grad, Married-spouse-absent, Craft-repair, Husband, White, Male,0,0,50, Guatemala, <=50K
34, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Mexico, <=50K
43, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,94, Japan, >50K
34, Self-emp-not-inc, Prof-school, Never-married, Prof-specialty, Wife, White, Male,0,0,40, Trinadad&Tobago, <=50K
19, Local-gov, 11th, Never-married, Adm-clerical, Own-child, White, Male,0,0,25, South, <=50K
48, Self-emp-inc, Prof-school, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1977,45, Ecuador, >50K
42, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,54, China, >50K
32, Private, 11th, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, Haiti, <=50K
69, State-gov, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,35, Cambodia, >50K
62, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, Columbia, <=50K
44, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,43, Yugoslavia, >50K
23, Private, Some-college, Never-married, Handlers-cleaners, Unmarried, White, Female,0,0,40, Philippines, <=50K
39, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Male,2895,0,45, Iran, <=50K
50, Local-gov, Masters, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,60, Italy, <=50K
18, Private, Some-college, Never-married, Adm-clerical, Unmarried, White, Female,0,0,35, El-Salvador, <=50K
39, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,42, El-Salvador, <=50K
37, Private, Some-college, Never-married, Craft-repair, Own-child, White, Female,0,0,35, Hong, <=50K
39, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,45, Thailand, >50K
37, Private, Some-college, Divorced, Adm-clerical, Husband, Other, Female,0,0,40, Yugoslavia, <=50K
31, Private, Some-college, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male,0,0,65, Iran, >50K
22, Private, HS-grad, Never-married, Handlers-cleaners, Unmarried, White, Female,0,0,40, United-States, <=50K
27, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, Dominican-Republic, <=50K
57, Private, Some-college, Widowed, Craft-repair, Not-in-family, White, Female,0,0,40, Trinadad&Tobago, <=50K
43, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,7298,0,45, Portugal, >50K
28, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,0,40, Haiti, <=50K
27, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,1740,40, Portugal, <=50K
23, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Female,0,0,50, Dominican-Republic, <=50K
33, Federal-gov, HS-grad, Divorced, Other-service, Husband, White, Female,0,0,40, United-States, <=50K
42, Private, Bachelors, Separated, Prof-specialty, Not-in-family, White, Male,0,0,40, Germany, >50K
35, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,7687,0,54, India, <=50K
27, Private, Assoc-voc, Never-married, Tech-support, Not-in-family, White, Female,0,0,45, Mexico, >50K
56, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,99999,0,40, Hungary, >50K
40, Private, Some-college, Never-married, Transport-moving, Not-in-family, Black, Female,0,0,40, El-Salvador, <=50K
52, Self-emp-not-inc, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,70, Columbia, <=50K
46, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,35, Thailand, >50K
44, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Vietnam, <=50K
35, Private, 11th, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Cambodia, <=50K
46, Private, Some-college, Widowed, Other-service, Unmarried, Black, Female,0,0,40, Jamaica, <=50K
28, Self-emp-not-inc, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,45, Germany, <=50K
50, Self-emp-not-inc, Bachelors, Divorced, Adm-clerical, Wife, White, Male,10643,0,45, United-States, >50K
40, Private, Masters, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, Jamaica, <=50K
30, Private, HS-grad, Married-civ-spouse, Other-service, Wife, White, Male,0,0,40, Hong, <=50K
42, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Columbia, <=50K
29, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,60, South, <=50K
37, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,54, Yugoslavia, >50K
30, Self-emp-not-inc, Some-college, Divorced, Handlers-cleaners, Own-child, White, Male,0,0,40, Cuba, <=50K
40, Private, HS-grad, Never-married, Other-service, Husband, White, Male,0,0,16, France, <=50K
49, Local-gov, Some-college, Never-married, Exec-managerial, Wife, White, Male,0,0,40, England, <=50K
25, Private, HS-grad, Never-married, Other-service, Unmarried, Black, Male,0,0,30, Haiti, <=50K
57, Local-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,3122,0,54, Greece, >50K
45, Private, Assoc-voc, Divorced, Transport-moving, Unmarried, White, Male,0,0,54, Thailand, >50K
45, Self-emp-inc, 10th, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,60, Honduras, <=50K
40, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,75, Guatemala, >50K
60, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,29, Iran, <=50K
41, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Portugal, >50K
51, Self-emp-inc, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, China, >50K
34, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, England, <=50K
32, Private, Some-college, Married-civ-spouse, Exec-managerial, Wife, White, Male,0,0,40, India, <=50K
37, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,4, Scotland, >50K
37, Private, 7th-8th, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,40, Haiti, <=50K
26, Self-emp-inc, Bachelors, Married-civ-spouse, Sales, Husband, Other, Male,0,0,60, Ireland, <=50K
45, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, Yugoslavia, >50K
46, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, <=50K
22, Private, Some-college, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, Hungary, >50K
20, Private, Some-college, Never-married, Sales, Wife, Asian-Pac-Islander, Male,0,0,40, Iran, <=50K
50, Self-emp-not-inc, Prof-school, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, Taiwan, >50K
59, Private, 7th-8th, Divorced, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Vietnam, <=50K
48, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Portugal, <=50K
50, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Jamaica, >50K
57, Private, Some-college, Widowed, Handlers-cleaners, Not-in-family, Black, Female,0,0,40, China, <=50K
24, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,38, Peru, <=50K
46, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1977,60, India, >50K
46, Private, Bachelors, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, Canada, >50K
49, Local-gov, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1887,40, Philippines, >50K
35, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, China, <=50K
49, Self-emp-not-inc, HS-grad, Widowed, Transport-moving, Unmarried, Black, Female,0,0,37, Mexico, <=50K
40, Private, Some-college, Never-married, Sales, Husband, White, Male,0,0,99, Mexico, <=50K
41, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, China, >50K
43, Private, Doctorate, Divorced, Other-service, Unmarried, White, Female,0,0,40, Yugoslavia, <=50K
28, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,45, Portugal, <=50K
39, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, Vietnam, <=50K
55, Private, Some-college, Divorced, Other-service, Unmarried, Black, Female,0,0,40, Cuba, <=50K
40, Self-emp-not-inc, HS-grad, Separated, Adm-clerical, Husband, White, Female,0,0,40, Hong, <=50K
43, State-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Mexico, >50K
34, Private, HS-grad, Never-married, Prof-specialty, Other-relative, White, Male,0,0,40, Japan, <=50K
57, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Portugal, <=50K
37, Private, Bachelors, Married-civ-spouse, Adm-clerical, Unmarried, White, Male,0,0,32, India, <=50K
28, Private, Some-college, Never-married, Farming-fishing, Not-in-family, Black, Female,0,0,40, Laos, <=50K
37, Private, 1st-4th, Divorced, Sales, Not-in-family, White, Female,0,0,70, Mexico, <=50K
47, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, Black, Male,0,0,50, Greece, <=50K
24, Self-emp-not-inc, 11th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,30, Taiwan, >50K
21, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, Philippines, <=50K
58, Private, HS-grad, Separated, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,50, Haiti, <=50K
62, Private, Masters, Married-civ-spouse, Sales, Wife, White, Male,0,0,35, Greece, <=50K
22, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,50, Nicaragua, <=50K
37, Private, HS-grad, Never-married, Other-service, Unmarried, Black, Female,0,0,40, Portugal, <=50K
42, Private, Some-college, Widowed, Craft-repair, Husband, White, Male,0,0,40, Hong, <=50K
32, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Other, Male,0,0,45, South, <=50K
31, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
20, Private, Some-college, Separated, Handlers-cleaners, Own-child, Other, Male,0,0,38, Cambodia, <=50K
33, Private, Assoc-voc, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,32, Canada, <=50K
29, Federal-gov, Bachelors, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, Germany, <=50K
37, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Cuba, <=50K
42, State-gov, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, Yugoslavia, >50K
48, Private, Some-college, Widowed, Prof-specialty, Not-in-family, White, Female,0,0,40, China, <=50K
38, Private, Some-college, Separated, Craft-repair, Own-child, White, Male,0,0,48, Thailand, <=50K
40, Private, Bachelors, Never-married, Sales, Wife, White, Female,0,0,40, Hungary, <=50K
57, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, Scotland, >50K
20, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, El-Salvador, <=50K
21, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,35, Hong, <=50K
56, Self-emp-inc, HS-grad, Divorced, Exec-managerial, Husband, White, Female,0,0,50, Yugoslavia, <=50K
35, Private, HS-grad, Separated, Sales, Unmarried, Black, Female,0,0,40, Cuba, <=50K
28, Self-emp-not-inc, Bachelors, Divorced, Machine-op-inspct, Own-child, White, Female,0,0,40, Italy, <=50K
43, Private, HS-grad, Widowed, Other-service, Not-in-family, White, Female,0,0,40, Jamaica, <=50K
62, Federal-gov, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Female,0,0,30, Germany, <=50K
48, Private, HS-grad, Divorced, Craft-repair, Husband, White, Male,0,0,40, Poland, <=50K
18, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Own-child, White, Male,0,0,20, Ecuador, <=50K
31, Private, HS-grad, Never-married, Exec-managerial, Husband, White, Male,0,0,70, Cuba, <=50K
51, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,7298,0,40, Puerto-Rico, >50K
43, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Ireland, <=50K
60, Local-gov, Bachelors, Widowed, Other-service, Unmarried, White, Female,0,0,40, Puerto-Rico, <=50K
28, State-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,20, Italy, <=50K
33, Private, HS-grad, Divorced, Other-service, Own-child, White, Female,0,0,40, Hong, <=50K
45, Self-emp-not-inc, Prof-school, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, China, <=50K
31, Private, Bachelors, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, Mexico, <=50K
31, Private, Some-college, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,40, Cambodia, <=50K
51, Private, Some-college, Divorced, Sales, Not-in-family, White, Female,0,0,35, Jamaica, <=50K
58, Self-emp-not-inc, Some-college, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,45, Germany, <=50K
29, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, England, <=50K
61, Private, 9th, Widowed, Prof-specialty, Not-in-family, White, Female,0,0,30, Jamaica, <=50K
30, Private, HS-grad, Separated, Other-service, Unmarried, Black, Female,0,0,40, Portugal, <=50K
56, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1902,40, Portugal, >50K
30, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,54, Laos, <=50K
32, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, Hong, >50K
52, Private, HS-grad, Divorced, Handlers-cleaners, Other-relative, White, Female,0,0,40, Italy, <=50K
41, Private, Assoc-voc, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, Poland, <=50K
47, Private, Bachelors, Divorced, Adm-clerical, Wife, White, Female,0,0,40, Puerto-Rico, >50K
63, Self-emp-not-inc, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, Haiti, >50K
32, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, Outlying-US(Guam-USVI-etc), >50K
46, Federal-gov, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,50, Honduras, >50K
49, Self-emp-not-inc, Some-college, Never-married, Other-service, Husband, White, Female,0,0,30, Dominican-Republic, <=50K
31, Private, 5th-6th, Divorced, Craft-repair, Not-in-family, Black, Female,0,0,35, Ecuador, <=50K
40, Private, HS-grad, Divorced, Other-service, Unmarried, Black, Female,0,0,40, Yugoslavia, <=50K
37, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, China, >50K
66, Private, Prof-school, Married-civ-spouse, Farming-fishing, Husband, White, Male,10520,0,40, Columbia, >50K
34, Local-gov, Some-college, Married-civ-spouse, Prof-specialty, Wife, White, Male,27371,0,40, Italy, >50K
71, Private, 7th-8th, Widowed, Protective-serv, Not-in-family, White, Female,0,0,40, Philippines, <=50K
50, Self-emp-inc, Assoc-voc, Divorced, Exec-managerial, Wife, White, Male,0,0,40, France, <=50K
21, Private, Some-college, Never-married, Farming-fishing, Not-in-family, White, Female,0,0,40, Guatemala, <=50K
24, Private, Bachelors, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, Columbia, <=50K
19, Private, 11th, Never-married, Handlers-cleaners, Own-child, White, Female,0,1848,20, Japan, <=50K
44, Self-emp-not-inc, Prof-school, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, Canada, <=50K
52, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1977,40, Japan, <=50K
30, Local-gov, Prof-school, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, Guatemala, <=50K
31, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, England, >50K
39, Private, Bachelors, Married-civ-spouse, Other-service, Husband, White, Male,0,1887,50, Portugal, >50K
43, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, Poland, <=50K
45, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,54, Ecuador, >50K
40, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Ireland, <=50K
48, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Male,0,0,54, Cambodia, >50K
39, Private, 10th, Married-civ-spouse, Handlers-cleaners, Wife, White, Male,0,0,40, France, <=50K
50, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Portugal, >50K
52, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States, <=50K
31, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Honduras, <=50K
27, Private, Some-college, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Dominican-Republic, <=50K
48, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, Philippines, <=50K
55, Private, HS-grad, Separated, Other-service, Unmarried, White, Female,0,0,40, Thailand, <=50K
46, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,44, Laos, <=50K
45, Private, Some-college, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,45, Trinadad&Tobago, <=50K
78, Self-emp-inc, Assoc-voc, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Hong, <=50K
35, Private, Bachelors, Never-married, Transport-moving, Wife, White, Male,0,0,40, Japan, <=50K
52, Private, Assoc-voc, Divorced, Craft-repair, Wife, White, Female,0,0,40, China, <=50K
49, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, England, <=50K
42, Private, Some-college, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,40, Dominican-Republic, <=50K
37, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, Ireland, <=50K
45, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1947,40, Hong, >50K
34, Self-emp-not-inc, Some-college, Married-civ-spouse, Protective-serv, Husband, White, Male,7298,0,45, United-States, >50K
31, Private, HS-grad, Separated, Other-service, Own-child, Black, Female,0,0,30, China, <=50K
45, Self-emp-not-inc, Some-college, Divorced, Machine-op-inspct, Husband, White, Female,0,0,40, Thailand, <=50K
58, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Ecuador, <=50K
35, Private, Bachelors, Divorced, Exec-managerial, Not-in-family, Black, Female,0,0,40, Ecuador, <=50K
20, Private, Bachelors, Never-married, Sales, Own-child, White, Male,0,0,60, Honduras, <=50K
33, Local-gov, Some-college, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,45, Trinadad&Tobago, >50K
27, Private, Some-college, Never-married, Farming-fishing, Not-in-family, White, Female,0,0,35, South, <=50K
46, Private, Assoc-acdm, Never-married, Handlers-cleaners, Unmarried, Black, Female,0,0,45, Ecuador, <=50K
30, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, Columbia, <=50K
32, Private, Some-college, Divorced, Prof-specialty, Own-child, White, Male,0,1844,60, Germany, <=50K
30, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,40, Cuba, <=50K
69, Self-emp-not-inc, Bachelors, Widowed, Exec-managerial, Wife, White, Female,0,0,35, Mexico, >50K
40, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,7298,0,40, China, >50K
38, Federal-gov, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,20, Hong, <=50K
34, Private, Bachelors, Never-married, Prof-specialty, Wife, White, Female,0,0,40, Germany, <=50K
31, Private, HS-grad, Separated, Transport-moving, Own-child, White, Female,0,0,40, Poland, <=50K
44, Self-emp-not-inc, Some-college, Married-spouse-absent, Prof-specialty, Not-in-family, White, Female,3237,0,15, El-Salvador, <=50K
59, Self-emp-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, India, >50K
54, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,2399,50, Italy, >50K
59, Private, Prof-school, Widowed, Adm-clerical, Unmarried, Black, Female,0,2205,40, Cuba, >50K
56, Private, 10th, Married-spouse-absent, Adm-clerical, Unmarried, White, Female,0,0,40, Jamaica, <=50K
62, Self-emp-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1902,40, Cambodia, >50K
30, Private, Some-college, Divorced, Sales, Not-in-family, White, Female,0,0,40, Guatemala, <=50K
34, Private, Assoc-acdm, Never-married, Prof-specialty, Not-in-family, White, Male,0,1887,40, United-States, >50K
36, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, Columbia, <=50K
54, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Female,0,0,40, Cuba, <=50K
58, Self-emp-inc, Bachelors, Separated, Prof-specialty, Not-in-family, White, Female,0,0,54, Iran, <=50K
27, Self-emp-not-inc, Some-college, Never-married, Sales, Not-in-family, White, Female,0,0,40, Cambodia, <=50K
25, Private, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,40, South, <=50K
17, Private, 12th, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,15, Portugal, <=50K
22, Private, HS-grad, Divorced, Sales, Own-child, White, Male,0,0,50, Mexico, <=50K
34, Federal-gov, Assoc-voc, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,45, Laos, <=50K
43, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, Scotland, <=50K
20, Private, 11th, Separated, Craft-repair, Own-child, Black, Female,0,0,40, Thailand, <=50K
24, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,40, Cambodia, <=50K
22, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,40, Vietnam, <=50K
52, Private, Bachelors, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,40, Ecuador, >50K
25, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, South, >50K
32, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,2620,0,40, Puerto-Rico, >50K
38, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, Cuba, >50K
30, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, France, <=50K
46, Private, Some-college, Divorced, Sales, Unmarried, White, Male,0,0,40, Philippines, <=50K
38, State-gov, Some-college, Divorced, Craft-repair, Unmarried, Other, Male,0,0,40, Jamaica, <=50K
60, Private, Doctorate, Married-civ-spouse, Sales, Husband, White, Female,0,0,40, Portugal, <=50K
40, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, Trinadad&Tobago, <=50K
71, Private, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,50, Jamaica, >50K
48, Federal-gov, Some-college, Separated, Sales, Not-in-family, White, Female,0,0,36, England, <=50K
25, Private, Assoc-acdm, Never-married, Sales, Not-in-family, White, Female,0,0,40, Poland, >50K
61, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Trinadad&Tobago, <=50K
33, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,47, South, <=50K
38, Self-emp-inc, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, Poland, <=50K
33, Private, 9th, Divorced, Sales, Unmarried, White, Female,0,0,39, Japan, <=50K
51, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,82, Thailand, >50K
20, Self-emp-not-inc, 11th, Never-married, Other-service, Own-child, White, Male,0,0,30, Vietnam, <=50K
29, Private, Some-college, Never-married, Machine-op-inspct, Unmarried, White, Male,0,0,40, Iran, <=50K
59, Local-gov, Bachelors, Never-married, Exec-managerial, Not-in-family, Other, Male,0,0,35, Jamaica, <=50K
38, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Columbia, >50K
