48, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,60, Hong, >50K
29, Private, Assoc-acdm, Never-married, Sales, Not-in-family, Black, Male,0,0,45, El-Salvador, <=50K
64, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Black, Female,0,0,40, United-States, >50K
55, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
42, Federal-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
40, Self-emp-inc, Prof-school, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,1976,99, United-States, >50K
35, Private, HS-grad, Separated, Exec-managerial, Not-in-family, White, Male,0,1530,35, United-States, <=50K
29, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Other, Male,0,0,50, United-States, <=50K
20, Private, 10th, Never-married, Other-service, Own-child, White, Male,0,0,15, Philippines, <=50K
32, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,65, United-States, >50K
19, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,0,40, United-States, <=50K
34, Local-gov, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Male,3896,0,40, Germany, <=50K
44, Local-gov, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,80, United-States, >50K
61, Private, 7th-8th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
32, Private, Assoc-voc, Divorced, Machine-op-inspct, Own-child, Other, Male,0,0,60, United-States, <=50K
57, Private, Assoc-voc, Widowed, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
39, Self-emp-not-inc, Masters, Never-married, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,99, United-States, <=50K
27, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,50, United-States, <=50K
40, Local-gov, Bachelors, Divorced, Prof-specialty, Unmarried, White, Female,0,0,40, Mexico, <=50K
51, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,1, Cuba, >50K
31, Private, 5th-6th, Married-civ-spouse, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
20, Private, 10th, Never-married, Sales, Not-in-family, White, Male,0,0,71, United-States, <=50K
33, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
51, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, White, Female,0,0,40, United-States, >50K
61, Private, 7th-8th, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,40, United-States, >50K
60, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, Mexico, >50K
55, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,3850,0,45, China, >50K
28, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1682,40, United-States, >50K
50, Federal-gov, HS-grad, Divorced, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
35, Self-emp-not-inc, HS-grad, Never-married, Sales, Unmarried, White, Female,0,0,40, United-States, <=50K
23, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,30, United-States, <=50K
21, Private, HS-grad, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Male,0,0,50, United-States, <=50K
41, Self-emp-inc, Some-college, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,40, Ecuador, <=50K
59, Self-emp-not-inc, Masters, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,35, United-States, <=50K
33, Private, HS-grad, Separated, Machine-op-inspct, Own-child, Other, Female,0,0,40, South, <=50K
44, Self-emp-not-inc, Bachelors, Separated, Sales, Wife, Black, Male,0,0,40, Iran, <=50K
45, Private, Some-college, Never-married, Transport-moving, Not-in-family, Asian-Pac-Islander, Male,0,0,27, United-States, <=50K
38, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
49, Local-gov, HS-grad, Divorced, Tech-support, Unmarried, White, Female,0,0,35, United-States, <=50K
37, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,1873,45, China, <=50K
20, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
50, Private, Assoc-voc, Never-married, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
31, Private, Some-college, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,15, United-States, <=50K
38, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
19, Private, Some-college, Never-married, Exec-managerial, Not-in-family, Other, Male,0,0,40, India, <=50K
26, Private, Some-college, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Mexico, <=50K
38, Private, HS-grad, Never-married, Sales, Husband, White, Male,0,0,45, Iran, <=50K
47, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,40, United-States, >50K
42, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,35, United-States, <=50K
42, Private, HS-grad, Widowed, Exec-managerial, Not-in-family, Black, Male,0,0,35, United-States, <=50K
21, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Own-child, White, Male,0,0,40, Mexico, <=50K
39, Private, HS-grad, Never-married, Craft-repair, Unmarried, White, Male,0,0,50, United-States, <=50K
53, Private, Bachelors, Divorced, Craft-repair, Not-in-family, White, Female,0,0,40, Holand-Netherlands, <=50K
48, Private, Bachelors, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, >50K
21, Private, 10th, Never-married, Craft-repair, Not-in-family, Other, Female,0,0,35, Vietnam, <=50K
61, Private, Masters, Divorced, Craft-repair, Not-in-family, White, Female,0,0,81, United-States, <=50K
50, Private, Prof-school, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Peru, >50K
56, Private, 7th-8th, Married-civ-spouse, Protective-serv, Husband, White, Female,0,0,50, India, >50K
37, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
23, Private, HS-grad, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,74, United-States, <=50K
28, Private, Some-college, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
40, State-gov, Bachelors, Divorced, Other-service, Own-child, Black, Male,0,0,53, United-States, <=50K
37, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,40, United-States, <=50K
40, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
44, Local-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,43, United-States, <=50K
18, Private, 11th, Never-married, Sales, Other-relative, Black, Male,0,0,30, Honduras, <=50K
42, Private, Some-college, Divorced, Sales, Not-in-family, White, Female,0,0,40, El-Salvador, <=50K
37, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
45, Local-gov, Bachelors, Never-married, Tech-support, Not-in-family, White, Female,0,0,40, Laos, <=50K
69, Private, 7th-8th, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,10, United-States, <=50K
34, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
22, Private, 11th, Married-civ-spouse, Craft-repair, Own-child, Amer-Indian-Eskimo, Female,0,0,20, United-States, <=50K
56, State-gov, Some-college, Widowed, Prof-specialty, Unmarried, White, Male,0,0,40, United-States, <=50K
46, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,1923,40, United-States, >50K
39, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, Holand-Netherlands, <=50K
36, Local-gov, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
42, Private, HS-grad, Never-married, Sales, Not-in-family, White, Female,0,0,35, United-States, <=50K
23, Private, Some-college, Never-married, Exec-managerial, Own-child, White, Male,0,0,25, United-States, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,29, Yugoslavia, <=50K
22, Private, HS-grad, Married-civ-spouse, Other-service, Wife, Asian-Pac-Islander, Female,0,0,24, United-States, <=50K
34, Self-emp-not-inc, Masters, Married-civ-spouse, Sales, Husband, White, Female,0,0,40, United-States, <=50K
50, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, Outlying-US(Guam-USVI-etc), <=50K
38, Federal-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, Outlying-US(Guam-USVI-etc), >50K
28, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States, <=50K
64, Private, 11th, Widowed, Exec-managerial, Unmarried, White, Female,2348,0,20, United-States, <=50K
43, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,1902,50, United-States, >50K
58, Local-gov, HS-grad, Never-married, Sales, Not-in-family, Black, Female,0,0,40, Trinadad&Tobago, <=50K
30, Private, HS-grad, Never-married, Craft-repair, Unmarried, White, Female,0,0,38, United-States, <=50K
47, Self-emp-inc, HS-grad, Married-civ-spouse, Armed-Forces, Not-in-family, White, Female,4411,0,40, United-States, <=50K
37, Local-gov, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, Haiti, <=50K
62, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,0,40, United-States, <=50K
41, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Laos, <=50K
47, Private, Some-college, Widowed, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
25, Self-emp-not-inc, HS-grad, Divorced, Machine-op-inspct, Other-relative, White, Female,0,0,40, Thailand, <=50K
37, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, Asian-Pac-Islander, Male,0,0,50, Hungary, >50K
25, Local-gov, Some-college, Divorced, Other-service, Unmarried, White, Female,0,0,25, United-States, <=50K
61, Private, Some-college, Divorced, Other-service, Not-in-family, Other, Female,0,0,15, Hungary, <=50K
41, Local-gov, Bachelors, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,48, United-States, <=50K
26, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,30, Jamaica, <=50K
55, State-gov, 10th, Married-civ-spouse, Prof-specialty, Husband, White, Female,7687,0,25, United-States, >50K
46, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,1977,40, United-States, >50K
47, Private, Masters, Divorced, Protective-serv, Not-in-family, White, Female,0,0,48, United-States, <=50K
31, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,50, Ireland, <=50K
59, Self-emp-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,50, Dominican-Republic, >50K
23, Local-gov, HS-grad, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,43, Japan, <=50K
64, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,24, United-States, <=50K
33, Self-emp-not-inc, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, India, <=50K
20, Private, Bachelors, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,30, United-States, <=50K
36, Private, Masters, Never-married, Craft-repair, Unmarried, White, Male,0,0,40, Jamaica, <=50K
17, Private, 10th, Never-married, Other-service, Own-child, White, Female,0,0,25, United-States, <=50K
23, Federal-gov, HS-grad, Never-married, Prof-specialty, Own-child, White, Female,0,2076,40, United-States, <=50K
36, Private, Bachelors, Never-married, Machine-op-inspct, Unmarried, Black, Female,0,0,35, United-States, <=50K
36, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,35, United-States, <=50K
45, Private, Prof-school, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, >50K
23, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, Other, Female,0,0,40, Mexico, <=50K
47, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,7687,0,60, United-States, >50K
35, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,50, Greece, <=50K
31, Private, Masters, Never-married, Adm-clerical, Not-in-family, Black, Male,0,0,40, United-States, <=50K
19, Private, 11th, Never-married, Other-service, Own-child, White, Female,0,0,15, United-States, <=50K
61, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,45, United-States, >50K
61, Local-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,60, Italy, >50K
56, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Female,0,0,60, United-States, <=50K
17, Private, 11th, Never-married, Sales, Own-child, White, Female,0,0,20, United-States, <=50K
32, Private, Bachelors, Divorced, Craft-repair, Not-in-family, Other, Female,0,0,40, Poland, <=50K
39, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, <=50K
50, Federal-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,55, El-Salvador, >50K
42, Private, 12th, Never-married, Other-service, Not-in-family, White, Female,0,0,25, Thailand, <=50K
27, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, United-States, <=50K
35, Private, Masters, Married-civ-spouse, Sales, Husband, White, Male,0,0,54, Taiwan, <=50K
60, Self-emp-not-inc, 11th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,15, United-States, <=50K
17, Private, 10th, Never-married, Other-service, Own-child, White, Male,0,0,20, United-States, <=50K
57, Private, HS-grad, Never-married, Prof-specialty, Husband, White, Male,10872,0,32, United-States, <=50K
32, Private, Bachelors, Divorced, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
46, Federal-gov, 7th-8th, Divorced, Protective-serv, Not-in-family, White, Male,0,0,40, United-States, >50K
37, Local-gov, Bachelors, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K
20, Private, Some-college, Never-married, Other-service, Other-relative, White, Female,0,0,24, United-States, <=50K
77, State-gov, Assoc-acdm, Married-civ-spouse, Protective-serv, Husband, White, Male,0,2376,30, England, >50K
24, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, Amer-Indian-Eskimo, Male,0,0,60, Poland, <=50K
28, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
22, Private, Some-college, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Male,0,0,40, India, <=50K
35, Self-emp-inc, HS-grad, Never-married, Tech-support, Husband, White, Male,0,0,60, Italy, >50K
23, Private, 11th, Never-married, Other-service, Not-in-family, White, Male,0,0,40, Trinadad&Tobago, <=50K
29, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Male,0,1669,50, United-States, <=50K
40, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, Japan, <=50K
48, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
46, Private, 11th, Never-married, Transport-moving, Unmarried, White, Male,0,0,40, Trinadad&Tobago, <=50K
38, Private, Bachelors, Married-civ-spouse, Other-service, Husband, White, Male,0,0,50, United-States, >50K
37, Private, Bachelors, Married-civ-spouse, Other-service, Husband, White, Male,0,0,50, South, >50K
49, Self-emp-not-inc, Bachelors, Married-civ-spouse, Tech-support, Wife, Other, Male,0,0,40, Japan, <=50K
31, Federal-gov, Some-college, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
22, Private, Prof-school, Never-married, Other-service, Own-child, Black, Male,0,0,25, United-States, <=50K
50, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
38, Self-emp-not-inc, 12th, Divorced, Farming-fishing, Not-in-family, White, Male,0,0,88, United-States, <=50K
51, Private, 1st-4th, Married-civ-spouse, Prof-specialty, Wife, Other, Male,0,0,40, United-States, <=50K
44, Private, Bachelors, Divorced, Tech-support, Unmarried, White, Female,3325,0,40, Taiwan, <=50K
59, Federal-gov, Assoc-voc, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, >50K
45, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, <=50K
50, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,24, United-States, <=50K
27, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
30, Private, HS-grad, Married-spouse-absent, Exec-managerial, Husband, White, Male,0,0,42, United-States, <=50K
41, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,38, United-States, >50K
31, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,65, Vietnam, <=50K
32, Private, Bachelors, Never-married, Craft-repair, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
26, Federal-gov, Masters, Married-civ-spouse, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
25, Private, Some-college, Never-married, Transport-moving, Own-child, White, Female,0,0,40, United-States, <=50K
27, Private, Bachelors, Divorced, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,30, United-States, <=50K
23, Private, HS-grad, Never-married, Sales, Own-child, Asian-Pac-Islander, Male,0,0,60, United-States, <=50K
22, Private, 11th, Never-married, Sales, Own-child, Asian-Pac-Islander, Male,0,0,30, United-States, <=50K
27, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,54, Mexico, <=50K
24, Private, Some-college, Never-married, Sales, Not-in-family, Black, Female,0,0,40, United-States, >50K
40, Private, Some-college, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,50, United-States, <=50K
27, Private, HS-grad, Divorced, Machine-op-inspct, Own-child, White, Male,0,0,40, Hong, <=50K
41, Private, Bachelors, Separated, Machine-op-inspct, Not-in-family, White, Male,0,0,37, United-States, <=50K
37, State-gov, HS-grad, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, >50K
30, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
32, Private, 7th-8th, Never-married, Prof-specialty, Unmarried, White, Male,0,0,41, Poland, <=50K
34, Private, Bachelors, Divorced, Machine-op-inspct, Own-child, White, Male,0,0,40, Dominican-Republic, <=50K
57, Federal-gov, HS-grad, Divorced, Handlers-cleaners, Not-in-family, Other, Female,0,0,25, United-States, <=50K
40, State-gov, 10th, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,30, United-States, <=50K
55, Self-emp-not-inc, Some-college, Separated, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
21, Private, Assoc-acdm, Never-married, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
32, Private, Some-college, Divorced, Other-service, Not-in-family, Black, Female,0,0,38, Hong, <=50K
51, Local-gov, Bachelors, Never-married, Other-service, Not-in-family, Black, Female,0,0,30, United-States, <=50K
25, Private, Some-college, Never-married, Sales, Own-child, White, Male,0,0,35, United-States, <=50K
37, Self-emp-not-inc, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,6913,0,40, Mexico, <=50K
37, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
30, Private, Bachelors, Never-married, Farming-fishing, Own-child, White, Male,0,0,40, United-States, >50K
47, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,50, United-States, >50K
48, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, Guatemala, <=50K
69, Local-gov, HS-grad, Widowed, Other-service, Not-in-family, White, Male,2213,0,20, Greece, <=50K
38, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
27, Private, HS-grad, Never-married, Transport-moving, Not-in-family, White, Male,0,0,50, Greece, <=50K
55, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Vietnam, >50K
43, Private, HS-grad, Divorced, Other-service, Unmarried, Black, Female,0,0,40, United-States, <=50K
53, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Black, Female,7298,0,40, United-States, >50K
45, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Philippines, >50K
42, Private, 7th-8th, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,37, Mexico, <=50K
34, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,20, United-States, <=50K
20, Private, Bachelors, Never-married, Adm-clerical, Unmarried, White, Male,0,0,25, Laos, <=50K
38, Private, Some-college, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
56, Private, Bachelors, Married-civ-spouse, Sales, Husband, Other, Male,0,0,45, United-States, >50K
61, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, >50K
51, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Female,7298,0,40, Vietnam, >50K
47, State-gov, Some-college, Divorced, Craft-repair, Unmarried, Black, Female,0,0,35, United-States, <=50K
53, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,40, Poland, >50K
40, Private, HS-grad, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,45, United-States, <=50K
53, Private, Some-college, Divorced, Other-service, Unmarried, Black, Male,0,0,40, United-States, <=50K
39, State-gov, Some-college, Never-married, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
20, Private, HS-grad, Never-married, Transport-moving, Own-child, Black, Male,0,0,40, United-States, <=50K
33, Private, Some-college, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
45, Private, Bachelors, Divorced, Exec-managerial, Unmarried, Black, Female,0,0,40, United-States, <=50K
41, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, United-States, <=50K
51, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,45, United-States, >50K
28, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
58, Local-gov, Bachelors, Divorced, Machine-op-inspct, Unmarried, White, Female,0,0,40, United-States, <=50K
37, Private, Masters, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,60, Taiwan, <=50K
25, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Black, Female,0,0,50, Jamaica, <=50K
43, Private, Some-college, Never-married, Craft-repair, Not-in-family, White, Female,0,0,60, United-States, <=50K
24, Private, Some-college, Never-married, Craft-repair, Not-in-family, Black, Female,0,0,40, United-States, <=50K
21, Private, Some-college, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,35, United-States, <=50K
57, Private, HS-grad, Divorced, Craft-repair, Wife, White, Male,0,1887,40, Hungary, <=50K
40, Private, HS-grad, Separated, Protective-serv, Own-child, White, Female,0,0,40, United-States, <=50K
45, Private, HS-grad, Divorced, Machine-op-inspct, Unmarried, White, Female,0,0,40, United-States, <=50K
40, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Japan, <=50K
19, Private, Some-college, Never-married, Sales, Own-child, Asian-Pac-Islander, Male,0,1885,20, United-States, <=50K
40, Local-gov, Bachelors, Married-civ-spouse, Sales, Husband, Black, Male,0,0,48, United-States, >50K
48, Private, Some-college, Married-civ-spouse, Other-service, Husband, Black, Female,7687,0,40, United-States, >50K
59, Federal-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,60, United-States, <=50K
38, Private, Masters, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,50, United-States, <=50K
36, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, Ireland, <=50K
43, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Male,15024,0,40, United-States, >50K
30, Private, Bachelors, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,40, Jamaica, <=50K
43, Private, Some-college, Married-civ-spouse, Craft-repair, Wife, Black, Male,0,0,40, United-States, <=50K
28, Local-gov, 11th, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
48, Private, Some-college, Married-spouse-absent, Prof-specialty, Husband, White, Male,0,0,30, United-States, <=50K
51, State-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,45, United-States, >50K
44, Local-gov, Bachelors, Never-married, Prof-specialty, Unmarried, White, Male,0,0,40, Cuba, <=50K
43, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,38, United-States, <=50K
34, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,42, Iran, >50K
25, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
23, Private, HS-grad, Married-civ-spouse, Prof-specialty, Own-child, White, Female,0,0,30, United-States, <=50K
52, Self-emp-not-inc, Masters, Never-married, Sales, Husband, White, Male,3003,0,54, United-States, >50K
54, Private, Prof-school, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,45, Cuba, >50K
48, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, South, >50K
23, Private, Some-college, Married-civ-spouse, Other-service, Husband, White, Female,0,0,60, United-States, <=50K
35, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, <=50K
21, Private, Some-college, Never-married, Adm-clerical, Own-child, Other, Female,0,0,40, United-States, <=50K
39, Self-emp-not-inc, Prof-school, Married-civ-spouse, Other-service, Husband, White, Male,0,1605,40, United-States, <=50K
35, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
20, Self-emp-not-inc, HS-grad, Never-married, Prof-specialty, Own-child, Black, Male,0,0,40, Yugoslavia, <=50K
39, State-gov, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,40, United-States, <=50K
46, Federal-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,1943,40, United-States, >50K
35, Private, Masters, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States, >50K
38, Local-gov, HS-grad, Never-married, Other-service, Unmarried, Asian-Pac-Islander, Female,0,0,39, United-States, <=50K
49, State-gov, Doctorate, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,40, India, <=50K
45, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
28, State-gov, HS-grad, Married-civ-spouse, Protective-serv, Husband, Black, Male,0,1919,45, United-States, >50K
24, Private, Bachelors, Never-married, Sales, Not-in-family, White, Male,0,1887,40, United-States, <=50K
45, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
