26, Private, HS-grad, Married-civ-spouse, Adm-clerical, Wife, Asian-Pac-Islander, Male,13615,0,50, United-States, >50K
21, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,35, United-States, <=50K
31, Private, Some-college, Never-married, Handlers-cleaners, Unmarried, White, Male,0,0,40, United-States, <=50K
67, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,7687,0,50, United-States, >50K
31, Private, 11th, Divorced, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,60, United-States, >50K
49, Local-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
49, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
47, Private, HS-grad, Married-civ-spouse, Adm-clerical, Own-child, White, Male,0,0,40, Dominican-Republic, >50K
38, Private, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,8391,0,50, United-States, <=50K
24, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Male,0,0,20, United-States, <=50K
39, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,50, United-States, <=50K
41, Self-emp-not-inc, Masters, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,81, United-States, <=50K
63, Local-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
29, Local-gov, HS-grad, Never-married, Adm-clerical, Unmarried, White, Male,0,0,40, United-States, <=50K
25, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Own-child, Black, Male,0,0,40, United-States, <=50K
28, Private, Doctorate, Never-married, Adm-clerical, Unmarried, White, Male,0,0,40, United-States, <=50K
27, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,80, United-States, >50K
27, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,65, United-States, <=50K
45, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,37, United-States, <=50K
41, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, Laos, <=50K
32, Private, 5th-6th, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
26, Private, Bachelors, Never-married, Exec-managerial, Own-child, White, Male,0,0,40, United-States, <=50K
35, Federal-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,48, United-States, <=50K
43, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
36, Private, Masters, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,11096,0,45, United-States, >50K
48, Private, Assoc-acdm, Separated, Transport-moving, Not-in-family, White, Female,0,1902,36, United-States, >50K
43, Private, Assoc-acdm, Never-married, Craft-repair, Unmarried, White, Female,0,0,40, United-States, >50K
48, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,99, United-States, >50K
20, Private, HS-grad, Never-married, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
45, Private, Bachelors, Divorced, Other-service, Unmarried, White, Male,0,0,40, United-States, <=50K
45, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Unmarried, White, Female,0,0,40, United-States, <=50K
25, Private, Bachelors, Never-married, Transport-moving, Own-child, White, Male,0,0,66, United-States, <=50K
22, Self-emp-not-inc, 11th, Married-spouse-absent, Adm-clerical, Husband, White, Female,0,0,40, United-States, <=50K
45, Private, 11th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
29, Private, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
26, Private, HS-grad, Never-married, Sales, Unmarried, White, Male,0,0,40, United-States, <=50K
41, Private, Some-college, Divorced, Prof-specialty, Husband, White, Male,7687,0,40, United-States, <=50K
18, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,35, Guatemala, <=50K
34, Private, Bachelors, Never-married, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K
30, Private, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, White, Female,0,0,40, Mexico, <=50K
30, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
33, Private, Bachelors, Divorced, Prof-specialty, Own-child, White, Male,0,0,40, United-States, <=50K
25, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,15, United-States, <=50K
23, Private, 9th, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,30, United-States, <=50K
25, State-gov, Assoc-voc, Separated, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
57, Private, HS-grad, Separated, Exec-managerial, Husband, Black, Female,0,0,40, United-States, >50K
74, Private, 7th-8th, Widowed, Adm-clerical, Unmarried, Black, Male,0,0,30, India, <=50K
30, Private, Some-college, Divorced, Farming-fishing, Husband, White, Male,0,0,50, United-States, >50K
27, Private, Bachelors, Divorced, Exec-managerial, Wife, White, Female,0,0,40, United-States, <=50K
31, Private, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,7298,0,40, United-States, >50K
27, Private, 12th, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, Canada, >50K
26, Local-gov, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,50, United-States, >50K
40, Private, Some-college, Married-civ-spouse, Transport-moving, Not-in-family, Black, Male,0,0,50, Mexico, <=50K
24, Self-emp-not-inc, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,40, United-States, <=50K
33, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,7298,0,40, United-States, <=50K
29, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
32, Private, Some-college, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
60, Private, Some-college, Widowed, Transport-moving, Not-in-family, White, Male,0,0,40, Cuba, <=50K
30, Private, HS-grad, Never-married, Sales, Own-child, White, Female,0,0,40, United-States, <=50K
67, Private, Some-college, Widowed, Handlers-cleaners, Wife, White, Female,0,0,20, United-States, <=50K
39, Private, 7th-8th, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,35, United-States, <=50K
51, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1902,40, United-States, >50K
19, Private, Bachelors, Never-married, Other-service, Own-child, White, Female,0,0,25, United-States, <=50K
35, Private, Assoc-voc, Divorced, Machine-op-inspct, Own-child, White, Female,0,0,40, United-States, <=50K
49, Private, Masters, Married-civ-spouse, Craft-repair, Wife, White, Male,0,0,40, United-States, <=50K
32, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,40, United-States, <=50K
59, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, United-States, <=50K
57, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Unmarried, White, Male,0,0,40, United-States, <=50K
47, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,48, United-States, <=50K
51, Self-emp-not-inc, Some-college, Divorced, Farming-fishing, Not-in-family, White, Male,0,0,75, United-States, <=50K
26, Private, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,10, United-States, <=50K
50, Private, Assoc-voc, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, >50K
54, Local-gov, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
51, State-gov, 11th, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States, >50K
59, Self-emp-not-inc, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,70, United-States, >50K
46, Private, Some-college, Divorced, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
50, Local-gov, Assoc-acdm, Married-civ-spouse, Craft-repair, Not-in-family, Other, Male,0,0,45, United-States, <=50K
31, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,50, United-States, >50K
40, Private, HS-grad, Married-civ-spouse, Exec-managerial, Own-child, White, Male,0,1902,40, United-States, <=50K
40, Private, HS-grad, Married-civ-spouse, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
36, Private, 9th, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50K
66, Local-gov, Masters, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male,0,0,50, United-States, <=50K
26, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, >50K
44, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,1902,40, Trinadad&Tobago, >50K
60, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,38, United-States, <=50K
41, Private, Assoc-voc, Never-married, Prof-specialty, Wife, White, Female,7298,0,38, United-States, >50K
25, Private, HS-grad, Never-married, Other-service, Not-in-family, Black, Male,0,0,40, South, <=50K
38, Private, 12th, Never-married, Transport-moving, Husband, White, Male,0,0,40, United-States, >50K
20, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
23, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
26, Private, Some-college, Married-civ-spouse, Adm-clerical, Unmarried, White, Male,7298,0,40, United-States, <=50K
25, Private, Some-college, Never-married, Tech-support, Own-child, White, Female,0,0,40, United-States, <=50K
24, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,40, Mexico, <=50K
55, Private, Masters, Divorced, Exec-managerial, Own-child, White, Male,0,0,80, United-States, >50K
36, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
23, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
46, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,35, United-States, >50K
60, Self-emp-not-inc, HS-grad, Never-married, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,0,0,40, El-Salvador, <=50K
32, Private, 12th, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States, <=50K
55, Private, 7th-8th, Married-civ-spouse, Other-service, Unmarried, White, Female,0,0,40, United-States, >50K
20, Private, Some-college, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,50, United-States, <=50K
63, Self-emp-inc, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, >50K
38, Self-emp-not-inc, HS-grad, Never-married, Transport-moving, Husband, White, Male,0,0,70, United-States, <=50K
55, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, >50K
63, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,7687,0,30, United-States, <=50K
37, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
45, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, White, Male,0,0,40, United-States, <=50K
56, Self-emp-not-inc, Some-college, Never-married, Transport-moving, Not-in-family, White, Male,0,0,50, United-States, <=50K
54, Self-emp-not-inc, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,35, United-States, <=50K
27, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, <=50K
56, Private, HS-grad, Married-civ-spouse, Sales, Husband, Black, Male,0,0,40, United-States, <=50K
22, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,20, United-States, <=50K
41, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,1898,67, United-States, >50K
56, Private, Masters, Never-married, Farming-fishing, Husband, White, Male,0,0,60, United-States, <=50K
38, Self-emp-not-inc, Masters, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,45, United-States, <=50K
26, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
18, Private, Some-college, Never-married, Machine-op-inspct, Other-relative, White, Female,0,0,24, United-States, <=50K
31, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,60, United-States, <=50K
31, Self-emp-not-inc, HS-grad, Married-civ-spouse, Other-service, Other-relative, White, Female,0,0,50, United-States, <=50K
52, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Unmarried, White, Female,0,0,40, United-States, <=50K
25, Private, HS-grad, Never-married, Sales, Own-child, White, Female,0,0,40, United-States, <=50K
33, State-gov, HS-grad, Married-spouse-absent, Exec-managerial, Husband, White, Male,0,0,60, United-States, <=50K
39, Federal-gov, HS-grad, Divorced, Transport-moving, Not-in-family, White, Female,0,0,40, United-States, <=50K
23, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,36, United-States, <=50K
43, Private, Bachelors, Never-married, Handlers-cleaners, Own-child, Black, Male,0,0,40, United-States, <=50K
45, Private, Some-college, Married-civ-spouse, Other-service, Husband, White, Female,0,1902,40, Mexico, <=50K
47, Private, HS-grad, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,39, United-States, <=50K
36, State-gov, HS-grad, Never-married, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
53, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,1902,45, United-States, >50K
54, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
51, Local-gov, 9th, Widowed, Prof-specialty, Husband, Black, Male,0,0,40, United-States, >50K
28, Local-gov, Prof-school, Never-married, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
26, Private, HS-grad, Divorced, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
32, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
49, Local-gov, HS-grad, Divorced, Prof-specialty, Wife, White, Male,0,0,40, United-States, <=50K
36, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,10515,0,45, United-States, >50K
41, Private, Bachelors, Married-civ-spouse, Transport-moving, Wife, Black, Male,0,0,40, United-States, <=50K
53, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,8614,0,47, United-States, <=50K
36, Local-gov, Assoc-voc, Never-married, Farming-fishing, Not-in-family, Black, Male,0,0,50, United-States, >50K
45, Private, Bachelors, Separated, Prof-specialty, Husband, Black, Male,0,0,60, United-States, >50K
22, State-gov, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, Mexico, <=50K
22, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,60, United-States, <=50K
48, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Canada, <=50K
36, Private, Some-college, Never-married, Craft-repair, Not-in-family, White, Male,7298,0,40, United-States, <=50K
50, Private, 11th, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,45, United-States, <=50K
44, Local-gov, 7th-8th, Divorced, Transport-moving, Not-in-family, White, Male,0,0,49, United-States, <=50K
38, Local-gov, Some-college, Divorced, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
42, Local-gov, Some-college, Separated, Sales, Husband, White, Male,0,0,48, Philippines, >50K
40, Private, 11th, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,60, United-States, >50K
28, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, White, Male,0,0,40, Columbia, <=50K
31, Self-emp-inc, Some-college, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
18, Private, HS-grad, Never-married, Prof-specialty, Unmarried, White, Female,0,0,30, United-States, <=50K
37, Federal-gov, Bachelors, Never-married, Exec-managerial, Husband, White, Female,0,0,30, United-States, <=50K
21, Private, HS-grad, Divorced, Prof-specialty, Own-child, White, Female,0,0,40, United-States, >50K
37, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,50, United-States, >50K
40, Private, Some-college, Never-married, Prof-specialty, Unmarried, White, Female,0,0,27, United-States, <=50K
20, Private, 5th-6th, Never-married, Other-service, Own-child, White, Male,0,0,20, United-States, <=50K
36, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,50, United-States, <=50K
26, Private, HS-grad, Divorced, Transport-moving, Own-child, White, Female,0,0,40, United-States, >50K
24, Private, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
38, Local-gov, Masters, Divorced, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
26, Private, HS-grad, Separated, Adm-clerical, Husband, White, Female,0,0,40, United-States, <=50K
32, Private, HS-grad, Divorced, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
28, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, <=50K
42, Private, 12th, Never-married, Farming-fishing, Wife, White, Male,0,0,40, United-States, <=50K
31, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,48, United-States, <=50K
23, Private, Some-college, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,25, United-States, <=50K
38, Local-gov, 12th, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,1902,40, United-States, >50K
46, Private, HS-grad, Divorced, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,50, United-States, >50K
28, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
27, Private, 9th, Divorced, Sales, Husband, White, Female,0,0,40, United-States, >50K
56, Private, 9th, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States, >50K
51, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Male,14083,0,60, United-States, >50K
35, Private, Bachelors, Divorced, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
19, Private, Bachelors, Married-civ-spouse, Exec-managerial, Own-child, White, Female,0,0,40, United-States, <=50K
36, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
57, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, White, Female,0,0,40, United-States, <=50K
42, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,7687,0,40, United-States, >50K
54, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, >50K
31, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
61, Local-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
41, Private, HS-grad, Married-civ-spouse, Other-service, Wife, White, Male,0,0,40, United-States, <=50K
25, Self-emp-inc, HS-grad, Never-married, Machine-op-inspct, Husband, Black, Male,0,0,40, United-States, <=50K
20, Private, Bachelors, Never-married, Craft-repair, Husband, White, Female,0,0,30, United-States, <=50K
41, Federal-gov, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, >50K
20, Private, Bachelors, Never-married, Prof-specialty, Wife, Black, Male,0,0,36, Mexico, <=50K
28, Private, Some-college, Never-married, Sales, Not-in-family, White, Male,0,0,45, United-States, <=50K
41, State-gov, 5th-6th, Divorced, Sales, Husband, White, Male,0,0,52, United-States, >50K
39, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,15024,0,50, Taiwan, >50K
59, Federal-gov, Some-college, Married-civ-spouse, Sales, Unmarried, White, Female,0,0,35, United-States, >50K
30, Private, Assoc-voc, Married-civ-spouse, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
55, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1902,48, United-States, >50K
81, Private, Masters, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Female,0,0,40, Poland, >50K
55, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,48, United-States, <=50K
44, Private, Bachelors, Separated, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
42, Private, Masters, Never-married, Prof-specialty, Other-relative, White, Male,0,0,40, United-States, <=50K
30, Private, Some-college, Never-married, Exec-managerial, Not-in-family, White, Male,8231,0,45, United-States, <=50K
58, Self-emp-not-inc, 11th, Never-married, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
34, Local-gov, HS-grad, Married-civ-spouse, Protective-serv, Not-in-family, White, Male,0,0,50, Mexico, <=50K
34, Private, HS-grad, Never-married, Transport-moving, Own-child, White, Male,0,0,50, United-States, >50K
28, Private, HS-grad, Never-married, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
38, Private, Bachelors, Divorced, Sales, Husband, White, Female,0,0,60, United-States, >50K
31, Private, HS-grad, Never-married, Sales, Husband, White, Male,0,0,40, United-States, <=50K
40, Private, Some-college, Never-married, Adm-clerical, Own-child, Black, Male,0,0,12, United-States, <=50K
42, Private, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,9121,0,50, United-States, <=50K
48, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1890,50, United-States, >50K
46, Self-emp-not-inc, Masters, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Male,0,0,50, United-States, <=50K
57, Self-emp-not-inc, Masters, Married-civ-spouse, Sales, Unmarried, White, Male,0,0,40, United-States, <=50K
25, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,7298,0,40, United-States, >50K
23, Private, Some-college, Never-married, Adm-clerical, Own-child, Black, Female,0,0,30, United-States, >50K
39, Private, Bachelors, Never-married, Tech-support, Wife, White, Female,0,1902,48, Guatemala, >50K
50, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
57, Local-gov, 7th-8th, Married-civ-spouse, Craft-repair, Other-relative, White, Male,0,0,48, Laos, <=50K
23, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
21, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Male,0,0,20, United-States, <=50K
37, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,51, United-States, <=50K
25, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, United-States, <=50K
27, Local-gov, Assoc-acdm, Divorced, Prof-specialty, Unmarried, White, Male,0,0,35, United-States, <=50K
28, Self-emp-inc, Bachelors, Married-civ-spouse, Tech-support, Not-in-family, White, Male,99999,0,45, United-States, <=50K
28, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,50, United-States, >50K
23, Private, HS-grad, Never-married, Exec-managerial, Own-child, White, Female,0,0,40, United-States, <=50K
23, Private, HS-grad, Never-married, Exec-managerial, Own-child, White, Male,0,0,40, United-States, <=50K
26, Self-emp-not-inc, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, >50K
35, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, White, Male,15024,0,50, United-States, >50K
47, Private, 10th, Divorced, Machine-op-inspct, Unmarried, White, Female,0,0,30, United-States, <=50K
36, Private, HS-grad, Never-married, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, <=50K
23, Private, Some-college, Married-civ-spouse, Other-service, Husband, White, Male,0,0,50, Mexico, <=50K
46, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,48, United-States, >50K
35, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,48, Germany, <=50K
22, Private, HS-grad, Never-married, Sales, Husband, White, Female,0,0,45, United-States, <=50K
31, Federal-gov, HS-grad, Divorced, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States, <=50K
37, Local-gov, 12th, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,60, United-States, <=50K
47, Private, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
26, Private, 9th, Married-civ-spouse, Other-service, Unmarried, White, Male,0,0,40, United-States, <=50K
28, Private, 11th, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
43, Private, Assoc-acdm, Never-married, Prof-specialty, Unmarried, White, Male,0,0,40, United-States, <=50K
24, Private, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
49, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
66, Private, Prof-school, Married-civ-spouse, Farming-fishing, Husband, White, Male,14200,0,42, United-States, >50K
55, Self-emp-not-inc, HS-grad, Widowed, Farming-fishing, Husband, White, Female,0,0,60, United-States, >50K
51, Local-gov, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,10501,0,50, United-States, <=50K
40, Private, Some-college, Never-married, Sales, Husband, White, Female,7687,0,40, United-States, <=50K
58, Private, Masters, Married-civ-spouse, Other-service, Unmarried, White, Female,0,0,40, Italy, <=50K
43, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
22, Private, HS-grad, Married-civ-spouse, Farming-fishing, Wife, White, Male,7428,0,50, United-States, >50K
23, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, >50K
49, Private, HS-grad, Married-civ-spouse, Tech-support, Not-in-family, White, Male,7298,0,35, United-States, >50K
55, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, White, Female,0,0,40, United-States, >50K
46, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
38, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Own-child, White, Male,0,0,40, United-States, >50K
40, Private, HS-grad, Never-married, Sales, Unmarried, White, Female,0,0,40, United-States, <=50K
29, Local-gov, Bachelors, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
42, Private, 11th, Never-married, Machine-op-inspct, Husband, White, Male,0,1902,30, United-States, >50K
80, Self-emp-not-inc, Some-college, Divorced, Farming-fishing, Husband, Other, Male,0,0,45, United-States, <=50K
54, Private, Masters, Married-civ-spouse, Protective-serv, Other-relative, White, Male,0,0,40, United-States, >50K
30, Self-emp-inc, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,60, United-States, <=50K
20, Private, 10th, Never-married, Handlers-cleaners, Husband, White, Male,0,0,15, United-States, <=50K
44, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
32, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
28, Private, Some-college, Never-married, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
37, Private, Bachelors, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,40, United-States, >50K
33, Self-emp-inc, Some-college, Never-married, Transport-moving, Husband, White, Male,0,0,60, United-States, >50K
49, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
18, Private, Some-college, Never-married, Craft-repair, Own-child, Asian-Pac-Islander, Male,0,0,30, United-States, >50K
22, Private, 12th, Married-civ-spouse, Adm-clerical, Own-child, White, Female,0,0,15, United-States, >50K
36, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,50, United-States, >50K
