59, Self-emp-not-inc, HS-grad, Divorced, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,40, Ecuador, <=50K
52, Private, HS-grad, Married-civ-spouse, Exec-managerial, Wife, Black, Female,0,0,40, Iran, >50K
23, Self-emp-not-inc, Some-college, Never-married, Other-service, Own-child, Black, Female,0,0,7, Hong, <=50K
45, Private, Bachelors, Divorced, Sales, Not-in-family, White, Male,0,0,40, El-Salvador, <=50K
30, Private, Assoc-acdm, Never-married, Craft-repair, Not-in-family, White, Female,0,0,32, Italy, <=50K
46, Private, Bachelors, Divorced, Other-service, Unmarried, Black, Female,0,0,50, Portugal, <=50K
33, State-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,45, Poland, >50K
39, Private, Some-college, Divorced, Priv-house-serv, Not-in-family, White, Male,0,0,40, Yugoslavia, <=50K
22, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Female,0,0,54, Jamaica, <=50K
58, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,60, United-States, >50K
31, Private, Some-college, Married-civ-spouse, Protective-serv, Husband, Amer-Indian-Eskimo, Female,0,0,40, Dominican-Republic, <=50K
49, Local-gov, HS-grad, Divorced, Farming-fishing, Not-in-family, White, Female,0,0,40, China, <=50K
47, Private, 7th-8th, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Italy, <=50K
23, State-gov, Some-college, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,26, El-Salvador, <=50K
18, Private, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,20, Portugal, <=50K
40, Private, Bachelors, Never-married, Farming-fishing, Unmarried, White, Male,0,0,45, Taiwan, <=50K
41, Local-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, Haiti, <=50K
31, Self-emp-inc, 11th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Guatemala, >50K
37, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,60, Cambodia, <=50K
26, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, Black, Female,0,0,40, Yugoslavia, <=50K
27, Private, HS-grad, Never-married, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,45, Columbia, >50K
29, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, Yugoslavia, <=50K
53, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,40, Taiwan, >50K
32, Self-emp-not-inc, Bachelors, Married-civ-spouse, Handlers-cleaners, Own-child, White, Female,0,0,50, Honduras, >50K
41, Private, Bachelors, Married-civ-spouse, Prof-specialty, Wife, White, Male,7687,0,40, United-States, >50K
30, Private, Bachelors, Married-civ-spouse, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,15, Peru, <=50K
21, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
45, Private, Some-college, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Female,0,1902,50, India, >50K
36, Private, Masters, Married-civ-spouse, Sales, Not-in-family, White, Female,0,0,30, Peru, <=50K
25, Private, Assoc-voc, Never-married, Other-service, Not-in-family, White, Female,0,0,26, Greece, <=50K
40, Private, Bachelors, Married-spouse-absent, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
28, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, Puerto-Rico, <=50K
40, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,15024,0,50, France, >50K
30, Private, Bachelors, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,40, Nicaragua, <=50K
38, Private, HS-grad, Divorced, Other-service, Unmarried, White, Male,0,0,39, Italy, <=50K
29, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, Germany, >50K
46, Private, Masters, Married-civ-spouse, Tech-support, Husband, Black, Male,0,1902,40, India, <=50K
43, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,40, Poland, <=50K
44, Private, HS-grad, Divorced, Farming-fishing, Unmarried, Other, Female,0,0,40, Haiti, <=50K
34, Federal-gov, HS-grad, Never-married, Craft-repair, Own-child, Black, Male,0,0,40, Honduras, <=50K
34, Private, HS-grad, Divorced, Craft-repair, Not-in-family, Other, Female,0,0,40, South, <=50K
36, State-gov, 5th-6th, Never-married, Machine-op-inspct, Unmarried, Black, Female,0,0,35, United-States, <=50K
45, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Female,0,0,60, Germany, >50K
26, Private, 12th, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
24, Private, Bachelors, Never-married, Craft-repair, Unmarried, White, Male,0,0,40, Scotland, <=50K
33, Self-emp-inc, Assoc-voc, Married-civ-spouse, Handlers-cleaners, Husband, Black, Female,0,0,50, Honduras, >50K
48, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Female,0,0,40, Canada, <=50K
21, Private, Some-college, Married-civ-spouse, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
41, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, Italy, <=50K
28, Private, HS-grad, Never-married, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,50, United-States, <=50K
31, Private, Some-college, Divorced, Other-service, Unmarried, Asian-Pac-Islander, Female,0,0,35, Peru, <=50K
31, State-gov, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, Poland, <=50K
51, State-gov, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Other, Male,0,0,40, Columbia, <=50K
33, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,65, Yugoslavia, >50K
25, Private, HS-grad, Never-married, Craft-repair, Own-child, Black, Female,0,0,40, Dominican-Republic, <=50K
52, Federal-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
17, Private, 10th, Never-married, Other-service, Own-child, White, Male,0,0,20, Hong, <=50K
58, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other, Female,0,0,60, United-States, <=50K
28, Private, Bachelors, Never-married, Transport-moving, Not-in-family, White, Female,0,0,50, India, <=50K
61, Private, HS-grad, Divorced, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Italy, <=50K
51, Federal-gov, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Trinadad&Tobago, >50K
53, Self-emp-inc, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,40, Columbia, <=50K
81, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,35, Mexico, >50K
52, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,40, United-States, <=50K
21, Private, Masters, Never-married, Sales, Own-child, White, Male,0,0,40, Cuba, <=50K
38, Private, Some-college, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,30, United-States, <=50K
31, State-gov, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,25, India, >50K
32, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, Amer-Indian-Eskimo, Male,0,0,40, Taiwan, >50K
53, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Own-child, White, Female,0,0,60, United-States, <=50K
44, Federal-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,40, United-States, >50K
24, Private, Some-college, Never-married, Other-service, Husband, Other, Male,0,0,30, Italy, <=50K
34, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, Other, Female,0,0,45, South, <=50K
43, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,50, China, >50K
55, Private, 9th, Divorced, Handlers-cleaners, Not-in-family, White, Female,0,0,40, Nicaragua, <=50K
20, Private, Assoc-acdm, Never-married, Sales, Own-child, Asian-Pac-Islander, Male,0,0,40, South, <=50K
51, Self-emp-not-inc, Prof-school, Married-civ-spouse, Farming-fishing, Unmarried, White, Male,0,2523,78, Germany, <=50K
37, Without-pay, Masters, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,45, Taiwan, <=50K
67, Private, 10th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,25, Poland, <=50K
24, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,50, El-Salvador, <=50K
43, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Cuba, >50K
26, Private, Bachelors, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,50, Ireland, <=50K
20, Private, Bachelors, Never-married, Adm-clerical, Own-child, Black, Female,0,0,20, Peru, <=50K
43, Private, 7th-8th, Never-married, Transport-moving, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Germany, <=50K
31, Private, HS-grad, Never-married, Other-service, Not-in-family, Other, Female,0,0,40, India, <=50K
26, Private, HS-grad, Divorced, Craft-repair, Not-in-family, Black, Male,0,0,40, United-States, <=50K
51, Private, Masters, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,40, Ireland, <=50K
34, Private, HS-grad, Divorced, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Philippines, <=50K
43, Private, Assoc-voc, Divorced, Other-service, Unmarried, White, Female,2722,0,40, Italy, <=50K
24, Private, Some-college, Never-married, Farming-fishing, Own-child, White, Male,0,0,60, Italy, <=50K
35, Private, HS-grad, Married-civ-spouse, Exec-managerial, Own-child, White, Male,0,1665,40, Taiwan, <=50K
41, Private, HS-grad, Divorced, Transport-moving, Unmarried, Other, Female,0,0,40, China, <=50K
19, Private, Some-college, Never-married, Other-service, Husband, White, Male,0,0,15, United-States, <=50K
27, Local-gov, HS-grad, Never-married, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Male,0,0,50, Jamaica, <=50K
24, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Other, Female,0,0,40, Honduras, <=50K
27, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,50, France, <=50K
50, Self-emp-not-inc, HS-grad, Divorced, Craft-repair, Unmarried, Asian-Pac-Islander, Male,0,0,60, Dominican-Republic, <=50K
41, Self-emp-not-inc, Masters, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, Hungary, <=50K
18, Private, Some-college, Married-civ-spouse, Sales, Own-child, Black, Female,0,0,30, United-States, <=50K
34, Self-emp-inc, Some-college, Married-civ-spouse, Other-service, Wife, Amer-Indian-Eskimo, Male,0,0,40, Jamaica, <=50K
29, Private, Some-college, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,20, Japan, <=50K
25, Private, Some-college, Married-civ-spouse, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,40, Japan, <=50K
54, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Female,7687,0,40, United-States, >50K
32, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,35, Cuba, >50K
20, Private, 11th, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, Peru, <=50K
49, Private, 12th, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, Hong, >50K
46, Private, Assoc-acdm, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Female,0,0,50, England, <=50K
37, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, Amer-Indian-Eskimo, Female,0,1885,40, United-States, >50K
64, State-gov, 7th-8th, Divorced, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,31, Peru, <=50K
36, Private, 10th, Married-civ-spouse, Sales, Husband, Other, Female,0,0,40, Haiti, >50K
60, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other, Female,0,0,50, Thailand, <=50K
19, Private, Some-college, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Puerto-Rico, <=50K
30, Private, HS-grad, Divorced, Other-service, Not-in-family, Other, Male,0,0,40, Ireland, <=50K
34, Private, Bachelors, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Female,0,0,50, Haiti, <=50K
21, Private, 11th, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,35, Italy, <=50K
42, State-gov, 7th-8th, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, Taiwan, >50K
26, Private, HS-grad, Separated, Sales, Husband, White, Male,0,0,50, Japan, <=50K
48, Private, Masters, Married-civ-spouse, Transport-moving, Wife, Black, Male,0,2006,40, United-States, >50K
59, Self-emp-not-inc, HS-grad, Separated, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,20, United-States, <=50K
49, Private, Bachelors, Divorced, Other-service, Unmarried, Amer-Indian-Eskimo, Male,0,0,35, Guatemala, <=50K
27, Private, Some-college, Never-married, Sales, Not-in-family, Black, Male,0,0,65, Hungary, <=50K
50, Private, HS-grad, Widowed, Sales, Unmarried, Asian-Pac-Islander, Female,0,0,40, Hungary, <=50K
45, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Female,0,0,38, Ireland, >50K
43, Private, Some-college, Married-spouse-absent, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
53, Private, HS-grad, Widowed, Farming-fishing, Unmarried, Other, Male,0,0,40, Honduras, <=50K
29, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,40, Columbia, >50K
37, Private, Bachelors, Married-civ-spouse, Sales, Husband, Black, Male,3133,0,40, Ireland, <=50K
49, Private, HS-grad, Divorced, Machine-op-inspct, Unmarried, Other, Female,0,0,40, Ecuador, <=50K
36, Private, Assoc-voc, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
38, Private, HS-grad, Never-married, Exec-managerial, Unmarried, Amer-Indian-Eskimo, Male,7687,0,60, Puerto-Rico, >50K
33, Private, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,35, Honduras, <=50K
43, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,40, Vietnam, >50K
22, Private, Assoc-voc, Never-married, Adm-clerical, Own-child, White, Male,0,0,30, United-States, >50K
23, Private, HS-grad, Never-married, Farming-fishing, Own-child, White, Female,0,0,20, United-States, <=50K
23, Private, HS-grad, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Poland, <=50K
68, Self-emp-inc, 9th, Divorced, Machine-op-inspct, Unmarried, Black, Male,0,1607,20, Taiwan, <=50K
20, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, United-States, <=50K
51, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, Puerto-Rico, <=50K
61, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
37, Private, HS-grad, Divorced, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Hungary, <=50K
35, Private, Some-college, Never-married, Exec-managerial, Not-in-family, Black, Female,0,0,40, United-States, <=50K
38, Federal-gov, Assoc-voc, Married-civ-spouse, Prof-specialty, Unmarried, White, Male,0,0,30, United-States, <=50K
42, Self-emp-not-inc, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,99999,0,50, Ecuador, >50K
56, Private, Bachelors, Divorced, Tech-support, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Taiwan, <=50K
31, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, Ecuador, <=50K
44, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,45, Scotland, >50K
67, Private, 1st-4th, Divorced, Sales, Not-in-family, White, Male,0,0,40, Philippines, <=50K
45, Private, Bachelors, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,18, Vietnam, <=50K
19, Self-emp-not-inc, Some-college, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Male,0,0,12, United-States, <=50K
40, Federal-gov, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Ireland, >50K
53, Private, Some-college, Divorced, Sales, Not-in-family, Black, Female,0,0,40, Cambodia, <=50K
42, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,50, United-States, >50K
23, Private, Bachelors, Never-married, Prof-specialty, Wife, Black, Female,11780,0,40, Vietnam, >50K
22, Private, HS-grad, Never-married, Other-service, Own-child, Black, Female,0,0,30, Puerto-Rico, <=50K
47, Private, HS-grad, Married-civ-spouse, Prof-specialty, Own-child, White, Female,0,0,50, South, <=50K
58, Private, Assoc-voc, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Poland, <=50K
23, Private, Some-college, Never-married, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,15, Ireland, <=50K
41, Private, Bachelors, Divorced, Machine-op-inspct, Unmarried, White, Female,0,0,40, India, <=50K
65, Private, 9th, Widowed, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,15, Philippines, <=50K
20, Private, Bachelors, Never-married, Transport-moving, Own-child, Asian-Pac-Islander, Female,0,0,54, Hong, <=50K
53, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, Vietnam, <=50K
40, Private, Masters, Married-civ-spouse, Other-service, Husband, Black, Female,0,0,40, Ireland, >50K
32, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Asian-Pac-Islander, Male,0,0,40, South, <=50K
34, Private, Masters, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Greece, <=50K
37, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Poland, >50K
37, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,3432,0,90, Columbia, >50K
50, Private, HS-grad, Married-spouse-absent, Other-service, Husband, Other, Male,0,0,40, United-States, <=50K
28, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,5178,0,50, United-States, <=50K
42, Private, Assoc-acdm, Never-married, Tech-support, Unmarried, Asian-Pac-Islander, Female,0,0,12, Hungary, <=50K
61, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,40, France, >50K
30, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, El-Salvador, >50K
35, Private, 7th-8th, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Portugal, <=50K
36, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,40, Nicaragua, <=50K
26, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,15, Thailand, <=50K
42, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, South, <=50K
34, Private, Some-college, Divorced, Other-service, Unmarried, Amer-Indian-Eskimo, Male,0,0,35, United-States, <=50K
37, Private, HS-grad, Divorced, Farming-fishing, Not-in-family, Black, Female,0,0,35, Germany, <=50K
40, Federal-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,40, United-States, >50K
23, Private, Some-college, Never-married, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Cuba, <=50K
58, Local-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,1987,50, Poland, >50K
31, Private, Bachelors, Married-civ-spouse, Sales, Husband, Other, Male,0,0,36, Hungary, >50K
42, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Other, Female,0,1845,40, United-States, <=50K
43, Private, Bachelors, Never-married, Prof-specialty, Unmarried, White, Female,0,0,40, Honduras, <=50K
53, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, >50K
25, Private, HS-grad, Never-married, Sales, Not-in-family, White, Female,0,0,40, Cambodia, <=50K
57, Self-emp-not-inc, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Female,0,0,60, Vietnam, <=50K
34, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, Black, Female,0,0,40, Taiwan, <=50K
39, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Other, Female,0,0,45, Dominican-Republic, <=50K
36, Private, HS-grad, Divorced, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
62, Local-gov, 7th-8th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
53, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Ecuador, <=50K
27, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, Ireland, <=50K
46, Federal-gov, HS-grad, Divorced, Other-service, Not-in-family, White, Male,0,0,40, India, <=50K
42, Private, Masters, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Female,0,0,35, France, <=50K
23, Private, HS-grad, Never-married, Other-service, Not-in-family, Other, Male,0,0,40, United-States, <=50K
42, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Black, Male,0,0,45, United-States, <=50K
21, Private, 11th, Never-married, Other-service, Own-child, Other, Male,0,0,20, Hong, <=50K
25, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,40, Ecuador, <=50K
34, Private, Assoc-voc, Divorced, Other-service, Not-in-family, White, Male,0,0,50, Cambodia, <=50K
42, Private, 7th-8th, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,45, Greece, >50K
23, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,40, Puerto-Rico, <=50K
43, Self-emp-inc, 5th-6th, Married-civ-spouse, Exec-managerial, Husband, Black, Male,15024,0,48, Haiti, >50K
19, Private, HS-grad, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Female,0,0,20, United-States, <=50K
47, Private, Prof-school, Divorced, Protective-serv, Not-in-family, Black, Male,0,0,40, Italy, <=50K
30, Private, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, Black, Male,0,1978,60, Puerto-Rico, <=50K
58, Self-emp-not-inc, 10th, Married-civ-spouse, Protective-serv, Husband, White, Female,0,0,40, Nicaragua, >50K
34, Private, Bachelors, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, Thailand, >50K
61, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, France, >50K
45, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Male,3593,0,40, Guatemala, <=50K
42, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,50, Cuba, <=50K
57, Private, 7th-8th, Divorced, Other-service, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Poland, <=50K
39, State-gov, Masters, Divorced, Craft-repair, Not-in-family, White, Female,0,1601,40, Cambodia, <=50K
22, State-gov, Some-college, Never-married, Tech-support, Not-in-family, White, Male,0,0,20, Ecuador, <=50K
52, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, South, <=50K
33, Private, Bachelors, Married-civ-spouse, Transport-moving, Unmarried, White, Male,0,0,40, Hungary, <=50K
26, Private, Bachelors, Married-civ-spouse, Other-service, Own-child, Black, Male,0,0,40, South, <=50K
33, Private, Masters, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,15024,0,40, Puerto-Rico, >50K
54, Private, Some-college, Divorced, Other-service, Not-in-family, White, Female,0,0,40, Cambodia, <=50K
17, Private, 11th, Never-married, Sales, Own-child, White, Male,0,0,20, South, <=50K
46, Private, Assoc-voc, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,0,0,40, India, <=50K
46, Self-emp-not-inc, Masters, Divorced, Craft-repair, Unmarried, Amer-Indian-Eskimo, Male,0,1456,51, Germany, <=50K
36, Self-emp-not-inc, 11th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,31, Haiti, >50K
43, Private, Bachelors, Divorced, Craft-repair, Other-relative, Amer-Indian-Eskimo, Male,0,0,45, Columbia, <=50K
28, State-gov, HS-grad, Married-civ-spouse, Sales, Husband, Black, Female,0,0,40, Yugoslavia, >50K
49, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,45, Thailand, <=50K
26, State-gov, Some-college, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Greece, <=50K
50, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, White, Female,0,0,40, France, <=50K
41, Private, Masters, Never-married, Other-service, Not-in-family, Black, Male,0,0,30, El-Salvador, <=50K
37, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,70, United-States, >50K
31, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Female,0,0,35, United-States, <=50K
65, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, Greece, <=50K
66, Self-emp-not-inc, HS-grad, Divorced, Transport-moving, Unmarried, White, Female,0,0,40, Poland, <=50K
36, Private, HS-grad, Divorced, Other-service, Unmarried, Other, Female,0,0,40, Cuba, <=50K
36, Self-emp-not-inc, Prof-school, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,60, China, <=50K
28, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,40, France, <=50K
19, Private, Some-college, Never-married, Tech-support, Not-in-family, White, Female,0,0,40, Poland, <=50K
31, Private, Bachelors, Married-civ-spouse, Protective-serv, Husband, Black, Male,0,0,40, Honduras, <=50K
48, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Husband, White, Female,0,1902,40, United-States, <=50K
42, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,35, Cambodia, <=50K
24, Private, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,40, England, <=50K
38, Private, Some-college, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,60, Taiwan, <=50K
33, Private, 11th, Never-married, Other-service, Unmarried, White, Male,0,0,40, Germany, <=50K
27, Private, Some-college, Never-married, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
24, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,50, Philippines, <=50K
42, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, Ecuador, >50K
24, Private, HS-grad, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,50, South, <=50K
31, Private, HS-grad, Divorced, Tech-support, Unmarried, Asian-Pac-Islander, Female,0,24,45, England, <=50K
27, Local-gov, Some-college, Never-married, Farming-fishing, Not-in-family, White, Female,0,0,50, Hungary, <=50K
45, Self-emp-not-inc, Prof-school, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,45, Nicaragua, <=50K
33, State-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, United-States, <=50K
