59, Self-emp-not-inc, HS-grad, Divorced, Adm-clerical, Wife, Asian-Pac-Islander, Male,0,0,38, United-States, <=50K
43, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
34, Private, Some-college, Divorced, Other-service, Unmarried, Black, Female,0,0,35, United-States, <=50K
37, Private, Some-college, Divorced, Other-service, Not-in-family, White, Female,0,0,35, United-States, <=50K
41, Federal-gov, Masters, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, >50K
23, Private, Some-college, Never-married, Craft-repair, Husband, White, Male,0,0,40, Mexico, <=50K
59, Local-gov, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,0,1991,50, United-States, >50K
32, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,35, United-States, >50K
43, Private, Masters, Never-married, Adm-clerical, Not-in-family, White, Female,0,1887,40, United-States, <=50K
43, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
54, State-gov, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
25, Private, HS-grad, Never-married, Sales, Not-in-family, White, Female,0,0,40, Dominican-Republic, <=50K
58, Self-emp-not-inc, Some-college, Married-civ-spouse, Other-service, Husband, White, Male,0,0,60, United-States, <=50K
35, Private, Bachelors, Divorced, Sales, Wife, White, Female,0,0,40, United-States, <=50K
39, Private, Bachelors, Never-married, Craft-repair, Own-child, White, Male,0,0,44, United-States, <=50K
37, Private, HS-grad, Divorced, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
63, Federal-gov, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
55, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
27, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, >50K
47, Federal-gov, Masters, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
43, Private, Some-college, Married-civ-spouse, Other-service, Husband, White, Male,0,0,35, United-States, <=50K
23, Private, Bachelors, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
43, Private, Some-college, Never-married, Craft-repair, Not-in-family, White, Male,0,0,45, United-States, <=50K
21, Private, 11th, Never-married, Other-service, Own-child, White, Female,0,0,20, United-States, <=50K
25, Private, HS-grad, Never-married, Adm-clerical, Other-relative, White, Female,0,0,40, United-States, <=50K
34, Private, Bachelors, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,50, Canada, <=50K
43, Private, Assoc-acdm, Married-civ-spouse, Protective-serv, Husband, Other, Male,0,0,45, United-States, >50K
23, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
44, Self-emp-inc, 1st-4th, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,45, United-States, >50K
19, Private, HS-grad, Never-married, Other-service, Own-child, Other, Female,0,0,20, United-States, <=50K
48, Private, Some-college, Divorced, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
32, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,1977,60, United-States, <=50K
58, Self-emp-not-inc, 10th, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
35, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
62, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States, >50K
46, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,4411,0,40, United-States, <=50K
43, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,48, Philippines, <=50K
58, Private, HS-grad, Divorced, Other-service, Unmarried, Black, Female,0,0,40, United-States, <=50K
40, State-gov, Some-college, Divorced, Craft-repair, Not-in-family, White, Male,0,1594,40, Germany, <=50K
22, State-gov, Some-college, Married-civ-spouse, Tech-support, Not-in-family, White, Male,0,0,20, United-States, <=50K
53, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
34, Private, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, <=50K
26, Private, HS-grad, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male,0,0,40, United-States, <=50K
34, Private, Prof-school, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,15024,0,40, United-States, >50K
55, Private, Masters, Divorced, Other-service, Not-in-family, White, Female,0,0,40, China, <=50K
17, Private, 11th, Never-married, Prof-specialty, Own-child, White, Female,0,0,20, United-States, <=50K
46, Private, Bachelors, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States, <=50K
48, Self-emp-not-inc, Some-college, Divorced, Exec-managerial, Not-in-family, White, Male,0,1590,50, United-States, >50K
37, Self-emp-not-inc, 11th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,30, United-States, >50K
44, Local-gov, Bachelors, Divorced, Exec-managerial, Not-in-family, Black, Female,0,0,45, Peru, <=50K
29, State-gov, Bachelors, Never-married, Sales, Own-child, White, Female,0,0,40, United-States, >50K
50, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, <=50K
26, State-gov, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, >50K
51, Private, HS-grad, Divorced, Craft-repair, Unmarried, White, Female,0,0,40, United-States, <=50K
41, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Female,0,0,30, United-States, <=50K
39, Self-emp-not-inc, Some-college, Never-married, Prof-specialty, Husband, White, Male,0,0,70, United-States, >50K
31, Private, HS-grad, Divorced, Other-service, Unmarried, White, Female,0,0,35, United-States, <=50K
67, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
67, Private, Masters, Divorced, Tech-support, Not-in-family, White, Female,0,0,40, United-States, <=50K
36, Private, HS-grad, Divorced, Prof-specialty, Other-relative, White, Male,0,0,40, Mexico, <=50K
37, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, Mexico, >50K
28, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
19, Private, Some-college, Never-married, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, <=50K
31, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
50, State-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1902,40, United-States, >50K
42, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,35, Cuba, <=50K
24, Private, Assoc-acdm, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K
39, Private, Prof-school, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,56, United-States, <=50K
33, Private, 7th-8th, Never-married, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
27, Private, HS-grad, Never-married, Transport-moving, Not-in-family, Black, Male,0,0,40, United-States, <=50K
24, Private, Some-college, Never-married, Other-service, Not-in-family, White, Male,0,0,50, United-States, <=50K
43, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Portugal, <=50K
24, Private, Masters, Never-married, Other-service, Not-in-family, White, Female,0,0,50, United-States, <=50K
31, Private, HS-grad, Divorced, Sales, Unmarried, White, Female,0,92,45, United-States, <=50K
28, Local-gov, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,50, United-States, <=50K
46, Self-emp-not-inc, Some-college, Divorced, Sales, Not-in-family, White, Female,0,0,45, United-States, <=50K
34, State-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
28, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
39, State-gov, Some-college, Never-married, Sales, Wife, Other, Female,0,0,35, United-States, <=50K
41, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Female,0,0,60, United-States, <=50K
44, State-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
52, Federal-gov, Some-college, Divorced, Adm-clerical, Wife, White, Female,5178,0,30, United-States, >50K
48, Local-gov, 7th-8th, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, Mexico, <=50K
36, Local-gov, HS-grad, Divorced, Other-service, Unmarried, Black, Female,0,0,20, Outlying-US(Guam-USVI-etc), <=50K
30, Self-emp-not-inc, Bachelors, Never-married, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
35, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,60, United-States, <=50K
27, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
22, Private, HS-grad, Never-married, Other-service, Own-child, Black, Female,0,0,35, Peru, <=50K
28, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,50, Poland, <=50K
47, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,35, United-States, >50K
36, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Mexico, <=50K
54, Private, Some-college, Never-married, Sales, Unmarried, White, Female,5128,0,40, United-States, <=50K
32, Private, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,40, Mexico, <=50K
60, Local-gov, HS-grad, Divorced, Other-service, Unmarried, White, Female,0,0,25, United-States, <=50K
27, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,35, United-States, <=50K
30, Self-emp-not-inc, Assoc-acdm, Divorced, Other-service, Not-in-family, White, Female,0,0,20, United-States, <=50K
28, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
45, Private, HS-grad, Divorced, Transport-moving, Other-relative, White, Female,0,0,48, United-States, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, White, Female,0,0,16, United-States, <=50K
21, Private, Bachelors, Married-civ-spouse, Other-service, Husband, White, Male,0,0,25, United-States, <=50K
19, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States, <=50K
58, Private, HS-grad, Widowed, Machine-op-inspct, Not-in-family, White, Female,0,0,40, Cuba, <=50K
49, Private, Some-college, Separated, Other-service, Own-child, White, Female,0,0,40, United-States, <=50K
41, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
61, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, >50K
24, State-gov, Some-college, Never-married, Prof-specialty, Other-relative, White, Female,0,0,40, United-States, <=50K
52, Private, Bachelors, Never-married, Other-service, Wife, White, Female,0,0,40, United-States, <=50K
48, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
41, State-gov, Some-college, Never-married, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
37, Self-emp-inc, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,2420,86, United-States, >50K
26, Private, Some-college, Never-married, Other-service, Not-in-family, White, Male,7298,0,65, United-States, <=50K
30, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Guatemala, <=50K
27, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
32, Federal-gov, HS-grad, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
46, State-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
47, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, <=50K
37, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Female,0,0,40, United-States, >50K
27, Self-emp-not-inc, HS-grad, Divorced, Sales, Not-in-family, White, Female,0,0,54, United-States, <=50K
30, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Own-child, White, Male,0,0,35, Mexico, <=50K
23, Private, Bachelors, Never-married, Sales, Not-in-family, White, Female,0,0,16, United-States, <=50K
30, Private, Bachelors, Never-married, Exec-managerial, Unmarried, White, Female,0,0,40, United-States, <=50K
47, Private, HS-grad, Married-civ-spouse, Other-service, Wife, White, Male,0,0,40, United-States, <=50K
49, State-gov, Masters, Divorced, Sales, Not-in-family, White, Female,0,0,25, United-States, <=50K
33, Private, 11th, Never-married, Protective-serv, Not-in-family, White, Female,0,0,30, United-States, <=50K
42, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,6083,0,70, Poland, >50K
27, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,50, United-States, <=50K
45, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,7298,0,50, United-States, >50K
48, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
31, Private, Some-college, Never-married, Adm-clerical, Other-relative, White, Female,0,0,35, United-States, <=50K
27, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,20, United-States, <=50K
19, State-gov, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,15, United-States, <=50K
59, Private, Some-college, Widowed, Prof-specialty, Not-in-family, White, Male,0,0,50, United-States, <=50K
23, Self-emp-not-inc, Some-college, Never-married, Tech-support, Own-child, White, Male,0,0,30, United-States, <=50K
34, Self-emp-inc, Bachelors, Widowed, Adm-clerical, Wife, White, Male,0,2437,50, United-States, >50K
54, Private, HS-grad, Divorced, Other-service, Not-in-family, White, Female,0,0,48, United-States, <=50K
29, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,50, United-States, <=50K
39, Private, HS-grad, Divorced, Handlers-cleaners, Unmarried, White, Female,2183,0,20, United-States, <=50K
21, Private, Some-college, Never-married, Adm-clerical, Other-relative, White, Female,0,0,30, United-States, <=50K
24, Private, HS-grad, Divorced, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
45, Private, Masters, Married-civ-spouse, Exec-managerial, Other-relative, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
33, Private, Bachelors, Divorced, Other-service, Not-in-family, White, Male,0,0,40, India, <=50K
36, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
46, Self-emp-not-inc, Bachelors, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,60, United-States, <=50K
36, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
34, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
36, Private, Bachelors, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, >50K
28, Private, Assoc-voc, Divorced, Other-service, Unmarried, Black, Female,0,0,40, United-States, <=50K
31, Private, Bachelors, Never-married, Other-service, Own-child, White, Female,0,0,30, United-States, <=50K
22, Private, HS-grad, Divorced, Adm-clerical, Other-relative, White, Female,0,0,40, United-States, <=50K
38, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,45, United-States, <=50K
28, Private, Bachelors, Never-married, Sales, Not-in-family, White, Female,0,0,50, United-States, <=50K
43, Private, HS-grad, Divorced, Exec-managerial, Other-relative, White, Male,0,0,40, United-States, <=50K
34, Private, Some-college, Divorced, Craft-repair, Other-relative, Black, Male,0,0,40, United-States, <=50K
46, Private, Some-college, Divorced, Priv-house-serv, Own-child, White, Female,0,0,40, United-States, <=50K
39, Private, Some-college, Divorced, Other-service, Unmarried, Asian-Pac-Islander, Female,0,0,30, United-States, <=50K
27, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1816,54, United-States, >50K
49, Federal-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
52, Local-gov, HS-grad, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
43, Self-emp-not-inc, Masters, Never-married, Adm-clerical, Unmarried, White, Female,0,0,60, United-States, <=50K
60, Private, HS-grad, Widowed, Farming-fishing, Not-in-family, White, Female,0,0,40, South, <=50K
39, Private, Some-college, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
34, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,54, United-States, >50K
38, Federal-gov, HS-grad, Divorced, Tech-support, Unmarried, Black, Female,0,0,40, United-States, <=50K
40, Private, Bachelors, Married-civ-spouse, Transport-moving, Own-child, White, Male,0,0,40, United-States, >50K
26, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,37, United-States, <=50K
61, Private, HS-grad, Never-married, Other-service, Unmarried, White, Female,0,0,30, United-States, <=50K
53, Private, Masters, Separated, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
68, Self-emp-not-inc, HS-grad, Widowed, Adm-clerical, Not-in-family, White, Female,0,3640,40, United-States, >50K
51, Private, HS-grad, Divorced, Prof-specialty, Wife, White, Female,0,1590,40, United-States, >50K
31, Private, Bachelors, Never-married, Prof-specialty, Wife, White, Female,0,0,25, United-States, >50K
23, Local-gov, Some-college, Divorced, Other-service, Wife, Black, Female,0,0,30, United-States, <=50K
30, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
33, Private, Bachelors, Never-married, Prof-specialty, Wife, White, Female,0,0,40, Scotland, <=50K
66, Private, 10th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
49, Private, Doctorate, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,50, United-States, >50K
45, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,15, United-States, <=50K
62, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
40, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, >50K
24, Private, Masters, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
41, State-gov, Some-college, Never-married, Transport-moving, Not-in-family, White, Male,7298,0,45, United-States, <=50K
39, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,65, United-States, <=50K
32, Private, Some-college, Divorced, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
22, Private, HS-grad, Never-married, Handlers-cleaners, Unmarried, White, Female,0,0,40, United-States, <=50K
55, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
34, Private, Bachelors, Divorced, Craft-repair, Unmarried, White, Female,0,0,40, United-States, <=50K
58, Private, 11th, Married-civ-spouse, Exec-managerial, Husband, White, Male,7298,0,60, United-States, <=50K
54, Self-emp-inc, HS-grad, Divorced, Sales, Not-in-family, White, Male,0,0,60, United-States, <=50K
26, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,20, United-States, <=50K
58, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, England, <=50K
27, Private, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,4064,0,40, United-States, >50K
57, Private, Some-college, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K
27, Private, Some-college, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K
52, Private, HS-grad, Separated, Other-service, Unmarried, Black, Female,0,0,35, United-States, <=50K
18, Private, Some-college, Divorced, Handlers-cleaners, Own-child, White, Male,0,0,35, United-States, <=50K
34, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, >50K
23, Private, 11th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
51, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,99999,0,50, United-States, >50K
28, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, Black, Female,0,0,40, United-States, >50K
31, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,70, United-States, <=50K
52, Private, Assoc-voc, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, >50K
36, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, >50K
23, Private, Some-college, Separated, Adm-clerical, Own-child, White, Female,0,0,30, United-States, <=50K
56, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States, <=50K
39, Private, 5th-6th, Separated, Prof-specialty, Wife, White, Female,15024,0,35, Portugal, >50K
21, Private, Some-college, Never-married, Craft-repair, Not-in-family, Black, Male,0,0,40, United-States, <=50K
46, Private, HS-grad, Divorced, Farming-fishing, Unmarried, Other, Male,0,1688,40, United-States, <=50K
24, Private, HS-grad, Never-married, Sales, Other-relative, White, Female,0,0,25, United-States, <=50K
24, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,45, Portugal, <=50K
39, Private, Masters, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, Japan, >50K
42, State-gov, Doctorate, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,38, Guatemala, <=50K
52, Private, Some-college, Divorced, Tech-support, Unmarried, White, Female,0,0,40, United-States, >50K
45, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, >50K
57, Federal-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, >50K
29, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,48, United-States, <=50K
54, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
33, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,80, United-States, >50K
55, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,18, United-States, <=50K
24, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Other, Female,0,0,50, South, <=50K
62, Self-emp-not-inc, Some-college, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,25, United-States, <=50K
62, Private, 7th-8th, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
55, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Male,38571,0,50, United-States, >50K
24, Private, Some-college, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
49, Private, Some-college, Widowed, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, >50K
48, State-gov, HS-grad, Divorced, Other-service, Not-in-family, White, Female,0,0,35, Mexico, <=50K
48, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
26, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
29, Private, HS-grad, Never-married, Adm-clerical, Own-child, Black, Male,0,0,40, United-States, <=50K
19, Private, Some-college, Never-married, Sales, Own-child, Asian-Pac-Islander, Female,0,0,25, United-States, <=50K
30, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,7298,0,40, United-States, >50K
24, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
28, Private, HS-grad, Never-married, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,40, Mexico, <=50K
39, Private, Assoc-acdm, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
19, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,10, United-States, <=50K
45, Private, 9th, Never-married, Sales, Husband, White, Male,0,0,50, United-States, <=50K
44, Private, HS-grad, Never-married, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
34, Private, Masters, Never-married, Sales, Husband, White, Male,0,0,40, United-States, >50K
32, Private, HS-grad, Divorced, Exec-managerial, Unmarried, White, Female,0,0,40, Jamaica, <=50K
19, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,16, United-States, <=50K
26, State-gov, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,25, United-States, <=50K
41, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,7687,0,50, United-States, >50K
18, Private, 11th, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
54, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1902,48, United-States, >50K
20, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,16, United-States, <=50K
63, Federal-gov, Some-college, Widowed, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
25, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, Mexico, <=50K
59, Private, Bachelors, Never-married, Prof-specialty, Wife, Black, Female,0,0,23, United-States, >50K
36, Private, Masters, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,60, United-States, <=50K
23, Private, 11th, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
64, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,48, China, <=50K
56, Private, Masters, Divorced, Farming-fishing, Unmarried, White, Male,0,1979,65, United-States, >50K
25, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Germany, <=50K
49, Private, Some-college, Divorced, Prof-specialty, Unmarried, Black, Female,0,0,40, Jamaica, <=50K
23, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Male,0,0,20, United-States, <=50K
32, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
49, Private, Bachelors, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,45, United-States, >50K
24, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, Philippines, <=50K
50, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
34, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, Other, Female,0,2211,84, United-States, <=50K
56, Private, Bachelors, Divorced, Prof-specialty, Own-child, White, Female,0,0,40, United-States, <=50K
43, Private, Some-college, Divorced, Other-service, Wife, White, Female,0,0,40, United-States, <=50K
58, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
27, Private, Some-college, Never-married, Tech-support, Unmarried, White, Female,0,0,40, United-States, <=50K
32, Self-emp-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States, <=50K
27, Private, 11th, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,88784,0,24, United-States, >50K
32, Private, HS-grad, Never-married, Sales, Other-relative, White, Male,0,0,16, United-States, <=50K
24, Private, 11th, Divorced, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
51, Private, 5th-6th, Divorced, Sales, Not-in-family, White, Female,0,0,36, United-States, <=50K
53, Private, Some-college, Widowed, Handlers-cleaners, Unmarried, White, Male,0,0,38, United-States, <=50K
63, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,14752,0,40, United-States, <=50K
24, Private, HS-grad, Never-married, Other-service, Own-child, Black, Female,0,0,36, United-States, <=50K
41, Local-gov, Some-college, Never-married, Sales, Unmarried, White, Female,0,0,48, United-States, <=50K
66, Private, HS-grad, Divorced, Craft-repair, Husband, White, Male,3579,0,30, United-States, <=50K
