39, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,50, Ecuador, <=50K
44, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, China, <=50K
46, Private, HS-grad, Separated, Transport-moving, Husband, Other, Male,0,0,30, England, <=50K
34, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0,0,45, Ireland, <=50K
29, Private, Assoc-acdm, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,54, Laos, <=50K
36, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,45, Italy, >50K
37, Private, Bachelors, Married-civ-spouse, Prof-specialty, Wife, White, Male,0,0,40, Puerto-Rico, >50K
66, Federal-gov, Doctorate, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,50, Jamaica, <=50K
52, Self-emp-inc, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, Italy, >50K
35, State-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, Ecuador, <=50K
22, Federal-gov, Some-college, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,10, Ireland, <=50K
17, Private, 11th, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,13, United-States, <=50K
58, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, Germany, <=50K
26, Local-gov, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
53, Local-gov, Prof-school, Divorced, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Greece, <=50K
55, Private, 12th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Honduras, >50K
28, Private, Masters, Married-civ-spouse, Sales, Husband, Other, Female,0,1628,60, Japan, >50K
26, Private, Some-college, Never-married, Tech-support, Own-child, Asian-Pac-Islander, Female,0,0,35, Columbia, <=50K
22, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, Other, Male,0,0,40, United-States, <=50K
31, Private, 7th-8th, Never-married, Sales, Unmarried, Other, Male,0,0,40, India, <=50K
28, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,44, United-States, <=50K
36, Private, 10th, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,54, United-States, >50K
39, Private, HS-grad, Divorced, Tech-support, Unmarried, Black, Female,0,0,40, Portugal, <=50K
55, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,99999,0,40, Nicaragua, >50K
44, Private, Bachelors, Widowed, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
40, Local-gov, HS-grad, Never-married, Farming-fishing, Other-relative, Other, Female,0,1578,40, Honduras, <=50K
23, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Portugal, <=50K
34, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,7730,0,50, Thailand, >50K
31, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,40, Cambodia, >50K
33, Self-emp-not-inc, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,0,0,40, United-States, <=50K
36, Self-emp-not-inc, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,60, Jamaica, >50K
22, Self-emp-not-inc, HS-grad, Never-married, Sales, Not-in-family, Other, Female,0,0,60, Dominican-Republic, <=50K
51, Self-emp-not-inc, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,40, Hungary, >50K
24, Private, Assoc-voc, Never-married, Craft-repair, Not-in-family, Other, Male,0,0,54, United-States, <=50K
24, Private, Masters, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Hong, <=50K
42, Private, HS-grad, Separated, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,5178,0,35, United-States, <=50K
50, State-gov, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,38, Hong, <=50K
55, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Canada, <=50K
32, Self-emp-not-inc, HS-grad, Separated, Sales, Husband, Black, Male,0,0,45, India, <=50K
52, Local-gov, Bachelors, Separated, Craft-repair, Husband, White, Male,0,0,40, Honduras, <=50K
48, Private, Assoc-acdm, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,12, Guatemala, <=50K
34, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
61, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Wife, Black, Male,0,0,10, Cambodia, <=50K
40, Self-emp-not-inc, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1881,40, Scotland, >50K
53, Self-emp-not-inc, Some-college, Separated, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,40, South, <=50K
62, Private, Some-college, Widowed, Sales, Husband, Black, Male,0,0,40, United-States, <=50K
28, Private, 10th, Married-civ-spouse, Sales, Husband, Other, Male,0,0,40, Poland, >50K
52, Private, Some-college, Separated, Exec-managerial, Not-in-family, White, Male,0,0,40, Iran, <=50K
55, Private, 12th, Married-civ-spouse, Farming-fishing, Husband, White, Female,0,0,99, Philippines, <=50K
22, Private, Assoc-voc, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Nicaragua, <=50K
49, Private, 9th, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, El-Salvador, <=50K
28, Private, HS-grad, Never-married, Craft-repair, Wife, Black, Male,0,0,20, Dominican-Republic, <=50K
24, Private, HS-grad, Never-married, Adm-clerical, Wife, Other, Male,0,0,40, Guatemala, <=50K
43, State-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,50, United-States, >50K
31, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,60, Taiwan, <=50K
49, Private, Doctorate, Married-civ-spouse, Exec-managerial, Husband, White, Female,99999,0,35, United-States, >50K
40, Self-emp-inc, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Female,7687,0,20, Columbia, >50K
61, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,1661,40, Germany, <=50K
41, Private, Masters, Divorced, Tech-support, Not-in-family, White, Male,3129,0,40, Iran, <=50K
53, Self-emp-not-inc, Some-college, Divorced, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,45, England, <=50K
27, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, Honduras, <=50K
40, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,72, Hong, <=50K
55, Self-emp-inc, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, United-States, >50K
32, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,40, Iran, <=50K
36, Private, Some-college, Separated, Prof-specialty, Wife, Black, Male,0,0,35, India, <=50K
44, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, United-States, >50K
37, State-gov, Prof-school, Married-civ-spouse, Prof-specialty, Own-child, Asian-Pac-Islander, Male,15024,0,45, Greece, >50K
33, State-gov, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,30, Mexico, <=50K
34, Federal-gov, Prof-school, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,40, Haiti, >50K
51, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Female,0,0,54, United-States, <=50K
41, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,71, Japan, >50K
23, Private, Some-college, Never-married, Craft-repair, Not-in-family, Black, Male,0,0,50, Peru, <=50K
30, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,45, China, <=50K
28, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, Cambodia, <=50K
34, Self-emp-not-inc, Masters, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Male,0,0,50, United-States, >50K
29, Private, HS-grad, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Male,0,0,40, Taiwan, <=50K
42, Private, HS-grad, Never-married, Tech-support, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
39, Private, HS-grad, Divorced, Tech-support, Not-in-family, Black, Female,0,0,40, United-States, <=50K
20, Private, HS-grad, Never-married, Adm-clerical, Own-child, Black, Male,0,0,35, Taiwan, <=50K
40, Local-gov, HS-grad, Married-civ-spouse, Sales, Husband, Black, Male,0,2101,40, Laos, <=50K
20, Private, 11th, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
44, Private, Bachelors, Divorced, Transport-moving, Not-in-family, White, Female,0,1725,40, Vietnam, <=50K
23, State-gov, Some-college, Married-civ-spouse, Handlers-cleaners, Own-child, Black, Male,0,0,32, Outlying-US(Guam-USVI-etc), <=50K
31, Private, Some-college, Divorced, Adm-clerical, Unmarried, Other, Female,0,0,40, Laos, <=50K
36, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, France, <=50K
46, Self-emp-not-inc, HS-grad, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,45, Japan, <=50K
36, Private, HS-grad, Married-civ-spouse, Prof-specialty, Wife, Asian-Pac-Islander, Female,0,0,40, Thailand, <=50K
24, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,40, South, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, Black, Male,0,0,15, Poland, <=50K
29, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, Ireland, >50K
38, Self-emp-not-inc, 9th, Married-civ-spouse, Farming-fishing, Husband, Other, Female,0,0,73, Taiwan, <=50K
27, Private, Some-college, Never-married, Farming-fishing, Not-in-family, White, Female,0,0,50, Outlying-US(Guam-USVI-etc), <=50K
34, Self-emp-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,60, United-States, <=50K
30, Private, HS-grad, Never-married, Sales, Not-in-family, Black, Male,0,0,40, United-States, <=50K
32, Self-emp-not-inc, Bachelors, Never-married, Prof-specialty, Not-in-family, Other, Male,0,1738,36, United-States, <=50K
35, Private, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,50, United-States, <=50K
50, Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,50, United-States, <=50K
53, Federal-gov, HS-grad, Widowed, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
39, Private, HS-grad, Married-civ-spouse, Sales, Husband, Black, Female,0,0,30, Italy, <=50K
46, Private, HS-grad, Divorced, Other-service, Unmarried, Asian-Pac-Islander, Female,0,0,25, United-States, <=50K
54, Federal-gov, 11th, Separated, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
54, Private, Bachelors, Widowed, Prof-specialty, Unmarried, White, Female,0,0,40, Dominican-Republic, <=50K
45, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, Ecuador, <=50K
42, Self-emp-not-inc, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,0,0,40, Trinadad&Tobago, <=50K
32, Private, Some-college, Never-married, Craft-repair, Husband, White, Male,0,0,40, Holand-Netherlands, <=50K
21, Private, Some-college, Never-married, Exec-managerial, Not-in-family, Black, Male,0,0,40, Guatemala, <=50K
30, Federal-gov, Some-college, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,50, Greece, <=50K
41, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,50, Poland, <=50K
54, Private, HS-grad, Divorced, Machine-op-inspct, Not-in-family, White, Male,4952,0,40, Portugal, >50K
52, Private, Some-college, Divorced, Other-service, Unmarried, Asian-Pac-Islander, Male,0,0,40, Puerto-Rico, <=50K
24, Private, 10th, Separated, Sales, Own-child, White, Male,0,0,30, United-States, <=50K
48, State-gov, HS-grad, Separated, Handlers-cleaners, Husband, White, Male,0,0,40, Puerto-Rico, >50K
29, Private, Some-college, Never-married, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Cuba, >50K
30, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
47, Private, 7th-8th, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, Thailand, <=50K
25, Private, HS-grad, Divorced, Adm-clerical, Own-child, Amer-Indian-Eskimo, Female,0,0,40, France, <=50K
22, Private, Some-college, Never-married, Transport-moving, Not-in-family, Other, Male,0,0,30, Yugoslavia, <=50K
30, Private, Prof-school, Married-civ-spouse, Tech-support, Husband, Amer-Indian-Eskimo, Female,0,0,40, Cambodia, <=50K
21, Private, Some-college, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Hong, <=50K
60, Self-emp-not-inc, Bachelors, Married-civ-spouse, Tech-support, Unmarried, Asian-Pac-Islander, Male,1207,0,38, El-Salvador, <=50K
44, Private, Doctorate, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
24, Private, HS-grad, Never-married, Exec-managerial, Own-child, Other, Male,0,0,35, Cuba, <=50K
37, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Female,0,0,40, Mexico, >50K
28, Private, HS-grad, Never-married, Other-service, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Nicaragua, <=50K
38, Private, Bachelors, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Female,0,0,40, Guatemala, >50K
56, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Puerto-Rico, <=50K
60, Self-emp-not-inc, 9th, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,30, United-States, <=50K
33, Private, Bachelors, Married-civ-spouse, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Thailand, >50K
69, Private, Some-college, Widowed, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Female,2848,0,7, United-States, <=50K
39, Self-emp-not-inc, Some-college, Divorced, Sales, Not-in-family, Asian-Pac-Islander, Male,0,1731,40, Peru, <=50K
60, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Honduras, >50K
35, Self-emp-inc, HS-grad, Never-married, Machine-op-inspct, Husband, Other, Male,0,0,40, Italy, >50K
40, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,60, Holand-Netherlands, >50K
23, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,50, Mexico, <=50K
43, Self-emp-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, El-Salvador, <=50K
23, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
29, Private, Masters, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,0,0,50, Columbia, >50K
35, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,15, Jamaica, <=50K
18, Private, 10th, Never-married, Sales, Own-child, Other, Male,0,0,40, Haiti, <=50K
28, Private, HS-grad, Married-civ-spouse, Tech-support, Own-child, Asian-Pac-Islander, Male,0,0,20, United-States, <=50K
23, Private, Assoc-voc, Never-married, Adm-clerical, Wife, Asian-Pac-Islander, Female,0,0,40, Jamaica, <=50K
22, Local-gov, Some-college, Never-married, Other-service, Own-child, Black, Female,0,0,40, United-States, <=50K
19, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Peru, <=50K
43, Private, 9th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,42, United-States, >50K
36, Private, Bachelors, Married-civ-spouse, Transport-moving, Wife, Black, Male,0,0,50, United-States, >50K
33, Private, Some-college, Never-married, Adm-clerical, Unmarried, Black, Male,0,0,65, Ireland, <=50K
34, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,43, Yugoslavia, >50K
17, Private, 11th, Never-married, Other-service, Own-child, White, Male,0,0,20, United-States, <=50K
39, Private, HS-grad, Widowed, Machine-op-inspct, Husband, Black, Male,4711,0,40, China, >50K
33, Private, Bachelors, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, Canada, <=50K
43, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,7687,0,40, Yugoslavia, >50K
18, Private, Bachelors, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,60, Hungary, <=50K
46, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Husband, Black, Male,0,0,38, Yugoslavia, >50K
31, Private, 7th-8th, Separated, Farming-fishing, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Columbia, <=50K
49, Private, HS-grad, Divorced, Machine-op-inspct, Not-in-family, Other, Male,0,0,40, Poland, <=50K
36, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, Outlying-US(Guam-USVI-etc), >50K
29, Private, Bachelors, Divorced, Other-service, Not-in-family, Other, Female,0,1622,40, Mexico, <=50K
24, State-gov, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,15, United-States, <=50K
36, Private, 10th, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
17, Private, 11th, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,35, Hong, <=50K
19, Self-emp-not-inc, Some-college, Never-married, Adm-clerical, Own-child, Black, Male,0,0,10, United-States, <=50K
26, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Other, Male,0,0,40, India, <=50K
62, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,0,0,65, Greece, >50K
69, Self-emp-not-inc, 11th, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, United-States, <=50K
20, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,40, Italy, <=50K
19, Self-emp-not-inc, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,15, Jamaica, <=50K
57, Private, HS-grad, Widowed, Exec-managerial, Unmarried, Amer-Indian-Eskimo, Female,0,0,45, Hungary, <=50K
42, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Female,0,1902,54, Mexico, >50K
29, Private, 11th, Married-civ-spouse, Machine-op-inspct, Husband, Black, Female,0,0,35, United-States, >50K
22, Private, Assoc-acdm, Never-married, Adm-clerical, Other-relative, Amer-Indian-Eskimo, Female,0,0,33, Trinadad&Tobago, <=50K
54, Private, Assoc-voc, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Female,0,0,40, Hong, >50K
35, Local-gov, Some-college, Divorced, Machine-op-inspct, Unmarried, White, Male,0,0,50, Cuba, <=50K
30, Private, Some-college, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,30, Portugal, <=50K
25, Private, HS-grad, Divorced, Handlers-cleaners, Other-relative, White, Male,0,0,25, Honduras, <=50K
25, Self-emp-not-inc, HS-grad, Never-married, Machine-op-inspct, Own-child, Other, Female,0,0,33, Japan, <=50K
30, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,36, Mexico, <=50K
60, Private, HS-grad, Married-civ-spouse, Exec-managerial, Wife, Black, Female,0,0,40, France, >50K
65, Private, Some-college, Widowed, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Male,0,0,45, United-States, >50K
34, Private, HS-grad, Married-spouse-absent, Machine-op-inspct, Not-in-family, Other, Male,0,0,30, Philippines, <=50K
32, Local-gov, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,47, Canada, <=50K
30, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,29, Cambodia, <=50K
25, Private, 9th, Never-married, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,50, Dominican-Republic, <=50K
57, Local-gov, Prof-school, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,50, Vietnam, >50K
39, Private, Bachelors, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,45, Jamaica, <=50K
57, Private, Assoc-voc, Married-civ-spouse, Tech-support, Not-in-family, White, Male,0,0,40, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Own-child, Other, Female,0,0,54, United-States, <=50K
25, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,30, United-States, <=50K
45, State-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
41, Private, Some-college, Never-married, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Jamaica, <=50K
44, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, Iran, <=50K
35, Self-emp-not-inc, Bachelors, Never-married, Priv-house-serv, Not-in-family, White, Male,0,0,40, Jamaica, <=50K
19, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,27, Peru, <=50K
43, Private, Assoc-voc, Divorced, Transport-moving, Not-in-family, White, Male,0,0,40, Germany, <=50K
36, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,40, Hong, >50K
39, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,50, United-States, <=50K
41, Private, Prof-school, Married-civ-spouse, Sales, Husband, White, Male,0,1887,45, Poland, <=50K
48, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,45, Honduras, <=50K
42, Self-emp-not-inc, HS-grad, Never-married, Craft-repair, Husband, Black, Male,0,0,50, Greece, <=50K
55, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,7298,0,50, Ecuador, <=50K
49, Local-gov, HS-grad, Never-married, Transport-moving, Husband, Black, Male,0,0,40, Cambodia, <=50K
21, Private, 11th, Married-civ-spouse, Craft-repair, Own-child, Amer-Indian-Eskimo, Female,0,0,45, United-States, <=50K
29, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,45, Trinadad&Tobago, >50K
19, Private, HS-grad, Never-married, Other-service, Not-in-family, Other, Male,0,0,30, Mexico, <=50K
43, Private, Some-college, Divorced, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Guatemala, <=50K
49, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, Hong, >50K
60, Private, Bachelors, Widowed, Other-service, Not-in-family, White, Female,0,1878,30, United-States, <=50K
52, Self-emp-not-inc, Masters, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, England, <=50K
59, Local-gov, Some-college, Married-civ-spouse, Tech-support, Husband, Black, Female,0,0,40, Haiti, <=50K
39, Private, Masters, Never-married, Protective-serv, Husband, White, Male,10525,0,53, Germany, >50K
18, Self-emp-inc, Masters, Never-married, Craft-repair, Own-child, Asian-Pac-Islander, Female,0,0,40, Portugal, <=50K
46, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,45, Outlying-US(Guam-USVI-etc), >50K
56, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,32, Honduras, >50K
50, Private, HS-grad, Married-spouse-absent, Other-service, Not-in-family, White, Male,0,1995,40, United-States, <=50K
22, Private, 5th-6th, Never-married, Craft-repair, Unmarried, White, Female,0,0,40, Dominican-Republic, <=50K
38, Self-emp-not-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Female,0,0,44, Portugal, <=50K
26, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,10521,0,40, Ireland, <=50K
19, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, Trinadad&Tobago, <=50K
44, Private, 9th, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,80, Cuba, <=50K
28, Private, HS-grad, Divorced, Sales, Not-in-family, White, Male,0,0,40, China, <=50K
46, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,60, South, <=50K
64, Private, HS-grad, Married-civ-spouse, Prof-specialty, Unmarried, White, Male,0,0,40, Hong, <=50K
46, Private, HS-grad, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,45, India, <=50K
65, State-gov, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, Other, Male,7687,0,60, Ecuador, >50K
32, Private, HS-grad, Married-civ-spouse, Adm-clerical, Other-relative, Black, Female,0,0,10, Guatemala, <=50K
27, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, Philippines, >50K
18, Self-emp-not-inc, HS-grad, Never-married, Other-service, Own-child, White, Male,2362,0,40, Ecuador, >50K
42, Private, HS-grad, Divorced, Craft-repair, Not-in-family, Other, Male,0,0,50, Honduras, <=50K
30, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,44, Taiwan, >50K
52, Federal-gov, Masters, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,1902,70, England, >50K
44, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,7687,0,50, United-States, >50K
25, Private, 12th, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,50, Thailand, <=50K
36, Local-gov, 11th, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,38, Cambodia, <=50K
25, Private, 5th-6th, Separated, Exec-managerial, Own-child, Black, Female,0,0,40, Canada, <=50K
24, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,30, Laos, <=50K
40, Local-gov, HS-grad, Divorced, Craft-repair, Unmarried, Black, Male,0,0,40, Philippines, <=50K
40, Private, Assoc-voc, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Female,0,0,40, Trinadad&Tobago, >50K
30, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, Asian-Pac-Islander, Male,0,0,40, China, <=50K
17, Private, Some-college, Separated, Other-service, Own-child, Other, Male,0,0,8, Mexico, <=50K
43, Private, Prof-school, Married-civ-spouse, Transport-moving, Husband, White, Male,5013,0,40, South, >50K
39, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,7298,0,45, Outlying-US(Guam-USVI-etc), >50K
34, Private, HS-grad, Never-married, Tech-support, Not-in-family, Asian-Pac-Islander, Female,0,0,35, Columbia, <=50K
28, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Female,2329,0,35, Canada, <=50K
30, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Hungary, <=50K
45, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Dominican-Republic, <=50K
43, Private, Some-college, Widowed, Craft-repair, Unmarried, White, Male,0,0,40, Canada, <=50K
