42, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Wife, Amer-Indian-Eskimo, Male,0,1977,60, Dominican-Republic, >50K
66, Private, 7th-8th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Canada, <=50K
75, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Other, Male,0,0,8, Trinadad&Tobago, <=50K
59, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1977,35, Portugal, <=50K
53, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,4153,0,54, Mexico, >50K
31, Private, HS-grad, Never-married, Exec-managerial, Husband, White, Male,0,0,45, Germany, >50K
22, Private, Some-college, Never-married, Exec-managerial, Own-child, White, Female,0,0,16, Outlying-US(Guam-USVI-etc), <=50K
27, Private, Some-college, Never-married, Sales, Own-child, Asian-Pac-Islander, Male,0,0,45, Cambodia, <=50K
44, Private, Some-college, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, Hungary, <=50K
46, Private, 12th, Divorced, Prof-specialty, Unmarried, White, Male,0,0,26, Ireland, <=50K
35, Local-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Thailand, <=50K
43, Private, Bachelors, Married-spouse-absent, Handlers-cleaners, Wife, White, Male,0,0,30, Peru, <=50K
24, Private, Some-college, Never-married, Sales, Other-relative, White, Male,0,0,30, Yugoslavia, <=50K
60, Local-gov, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, Taiwan, <=50K
32, Self-emp-not-inc, Some-college, Divorced, Machine-op-inspct, Unmarried, White, Male,0,0,50, Poland, <=50K
46, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,80, Outlying-US(Guam-USVI-etc), >50K
45, Self-emp-not-inc, 11th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,54, Dominican-Republic, <=50K
58, Private, Bachelors, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,45, El-Salvador, >50K
25, Self-emp-not-inc, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, Guatemala, <=50K
44, Private, Masters, Divorced, Other-service, Unmarried, Black, Female,0,0,40, Japan, <=50K
31, Private, Assoc-voc, Married-civ-spouse, Handlers-cleaners, Wife, White, Male,0,0,40, Peru, <=50K
28, Private, HS-grad, Never-married, Protective-serv, Not-in-family, White, Male,0,0,40, Italy, <=50K
33, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, Vietnam, >50K
37, Local-gov, Bachelors, Separated, Prof-specialty, Own-child, White, Female,0,1131,45, South, <=50K
39, Federal-gov, HS-grad, Divorced, Other-service, Wife, Black, Female,0,0,40, Haiti, <=50K
26, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, Hungary, <=50K
45, Self-emp-not-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Own-child, White, Male,0,0,40, France, >50K
28, Self-emp-not-inc, HS-grad, Married-civ-spouse, Farming-fishing, Unmarried, White, Male,0,0,50, El-Salvador, <=50K
29, Private, Assoc-acdm, Never-married, Priv-house-serv, Not-in-family, White, Female,0,0,40, Yugoslavia, <=50K
27, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Male,0,0,35, Germany, <=50K
33, Private, Masters, Never-married, Craft-repair, Unmarried, White, Female,0,0,60, Trinadad&Tobago, <=50K
39, Private, Bachelors, Divorced, Adm-clerical, Wife, Black, Female,0,0,40, United-States, <=50K
62, Private, HS-grad, Divorced, Farming-fishing, Husband, White, Male,0,0,40, Greece, <=50K
19, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,20, Cambodia, <=50K
29, Private, 11th, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, England, <=50K
52, Self-emp-not-inc, Assoc-acdm, Divorced, Other-service, Wife, White, Male,13650,0,50, Hong, >50K
23, Private, Some-college, Married-civ-spouse, Adm-clerical, Own-child, White, Male,0,0,40, El-Salvador, <=50K
63, State-gov, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,25, India, <=50K
28, Private, Assoc-voc, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,40, India, <=50K
26, Federal-gov, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,40, South, <=50K
47, Private, Some-college, Divorced, Prof-specialty, Unmarried, Black, Female,20051,0,37, Germany, <=50K
39, Self-emp-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,2401,45, France, <=50K
46, Federal-gov, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,45, Jamaica, <=50K
39, Local-gov, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,49, Japan, >50K
48, Self-emp-not-inc, Some-college, Divorced, Craft-repair, Not-in-family, White, Female,0,0,40, Scotland, <=50K
50, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,50, Nicaragua, >50K
48, State-gov, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Jamaica, >50K
25, Private, Bachelors, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,45, Outlying-US(Guam-USVI-etc), <=50K
69, State-gov, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,1746,80, Philippines, >50K
26, Local-gov, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,39, Dominican-Republic, <=50K
74, Self-emp-not-inc, HS-grad, Widowed, Exec-managerial, Not-in-family, White, Male,0,0,17, Italy, <=50K
53, Self-emp-not-inc, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,60, Greece, >50K
74, Self-emp-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,30, Hong, >50K
33, Private, HS-grad, Divorced, Craft-repair, Not-in-family, Black, Male,0,0,48, China, <=50K
60, Federal-gov, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Male,3493,0,45, Outlying-US(Guam-USVI-etc), >50K
49, Private, Assoc-voc, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, France, >50K
50, Self-emp-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,7687,0,54, Haiti, >50K
35, Self-emp-not-inc, Assoc-acdm, Never-married, Tech-support, Not-in-family, White, Male,0,0,70, Jamaica, <=50K
25, Self-emp-not-inc, Assoc-acdm, Never-married, Tech-support, Own-child, White, Male,0,0,36, Peru, <=50K
48, Local-gov, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, Puerto-Rico, >50K
20, Private, HS-grad, Married-spouse-absent, Other-service, Own-child, White, Male,0,0,40, Nicaragua, <=50K
58, Private, 11th, Never-married, Other-service, Not-in-family, Black, Female,0,0,35, Germany, <=50K
53, Private, Bachelors, Married-civ-spouse, Sales, Not-in-family, Other, Male,0,0,40, Trinadad&Tobago, <=50K
27, Private, HS-grad, Married-civ-spouse, Sales, Own-child, White, Male,0,0,40, Poland, <=50K
42, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1512,45, Peru, >50K
40, Self-emp-not-inc, Bachelors, Married-civ-spouse, Other-service, Own-child, White, Male,0,0,20, Italy, >50K
75, Private, 10th, Married-civ-spouse, Farming-fishing, Husband, White, Female,0,0,40, Cambodia, <=50K
43, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Columbia, >50K
63, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Philippines, >50K
44, State-gov, HS-grad, Divorced, Sales, Not-in-family, White, Female,0,0,30, El-Salvador, <=50K
25, Private, HS-grad, Never-married, Craft-repair, Other-relative, White, Male,0,0,40, Haiti, <=50K
45, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, Jamaica, <=50K
20, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,30, Haiti, <=50K
32, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Laos, >50K
30, Private, Some-college, Never-married, Protective-serv, Not-in-family, White, Male,0,0,45, Laos, <=50K
69, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,35, Columbia, >50K
34, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Farming-fishing, Husband, White, Female,0,0,91, Iran, <=50K
49, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,7298,0,40, Philippines, >50K
26, Private, Bachelors, Divorced, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,20, Honduras, <=50K
78, Self-emp-not-inc, 5th-6th, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,20, Dominican-Republic, <=50K
28, Private, HS-grad, Separated, Other-service, Own-child, Other, Male,0,0,40, China, <=50K
18, Private, 11th, Married-spouse-absent, Handlers-cleaners, Own-child, White, Male,0,0,40, Haiti, >50K
58, State-gov, Bachelors, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,40, India, <=50K
40, Self-emp-inc, Bachelors, Never-married, Exec-managerial, Unmarried, Black, Female,0,0,40, France, <=50K
23, Self-emp-not-inc, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,45, Greece, <=50K
50, Self-emp-inc, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Male,99999,0,50, France, >50K
32, Federal-gov, HS-grad, Never-married, Prof-specialty, Unmarried, Black, Female,0,0,35, Taiwan, <=50K
52, Private, 11th, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,60, Outlying-US(Guam-USVI-etc), >50K
30, State-gov, Bachelors, Married-civ-spouse, Sales, Wife, White, Female,0,0,10, Laos, <=50K
32, Private, 10th, Never-married, Farming-fishing, Other-relative, White, Male,0,0,38, United-States, <=50K
42, State-gov, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,40, Germany, <=50K
38, Private, Some-college, Divorced, Exec-managerial, Wife, White, Female,7298,0,40, Haiti, >50K
39, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,70, Jamaica, <=50K
33, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,2414,54, Iran, >50K
38, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,99999,0,70, Columbia, >50K
38, Private, Masters, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,38, Taiwan, >50K
27, Private, HS-grad, Divorced, Sales, Not-in-family, White, Male,0,0,60, Laos, <=50K
32, Private, 9th, Married-civ-spouse, Machine-op-inspct, Own-child, White, Male,0,0,40, Ecuador, >50K
19, State-gov, Some-college, Never-married, Protective-serv, Own-child, White, Male,0,0,40, Philippines, <=50K
89, Self-emp-not-inc, Masters, Widowed, Prof-specialty, Not-in-family, White, Female,0,0,15, Haiti, <=50K
45, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Male,3278,0,45, Nicaragua, >50K
26, Federal-gov, HS-grad, Never-married, Other-service, Wife, White, Female,0,0,40, Yugoslavia, <=50K
28, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,70, England, <=50K
20, Private, 11th, Never-married, Other-service, Own-child, White, Male,0,0,40, Laos, <=50K
39, Private, Masters, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, England, <=50K
49, Private, Bachelors, Divorced, Other-service, Unmarried, White, Female,0,0,40, Greece, <=50K
24, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, El-Salvador, >50K
50, Private, HS-grad, Married-civ-spouse, Tech-support, Not-in-family, White, Male,99999,0,35, England, <=50K
55, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,40, Poland, >50K
47, Federal-gov, Assoc-acdm, Widowed, Prof-specialty, Wife, White, Female,0,0,40, Scotland, <=50K
37, Self-emp-not-inc, Assoc-acdm, Divorced, Protective-serv, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Hungary, <=50K
38, Private, Masters, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,35, Greece, <=50K
25, Private, HS-grad, Never-married, Tech-support, Own-child, White, Female,0,0,35, Germany, <=50K
18, Private, Some-college, Never-married, Sales, Own-child, White, Male,0,0,30, Philippines, <=50K
29, Private, Bachelors, Never-married, Sales, Not-in-family, White, Male,25526,0,45, Peru, >50K
46, Self-emp-inc, 10th, Married-civ-spouse, Sales, Husband, White, Male,0,2414,40, Japan, <=50K
59, Self-emp-not-inc, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,38, Poland, <=50K
61, State-gov, Masters, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, Dominican-Republic, <=50K
49, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,1887,40, Japan, <=50K
29, Private, HS-grad, Divorced, Farming-fishing, Unmarried, Black, Female,0,0,50, Iran, <=50K
62, Local-gov, HS-grad, Widowed, Sales, Not-in-family, White, Female,0,0,15, Trinadad&Tobago, <=50K
27, Local-gov, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Trinadad&Tobago, >50K
48, Self-emp-inc, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, South, >50K
17, Private, 11th, Never-married, Sales, Own-child, White, Male,0,0,20, Ecuador, <=50K
62, Self-emp-not-inc, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,4304,0,99, Japan, >50K
49, Without-pay, HS-grad, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
67, State-gov, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,35, Greece, <=50K
49, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,24, Germany, >50K
41, Private, Masters, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,2074,83, Cambodia, >50K
37, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,7687,0,50, Hong, >50K
31, Self-emp-not-inc, Bachelors, Never-married, Prof-specialty, Husband, White, Female,0,0,79, France, >50K
36, Self-emp-not-inc, 11th, Never-married, Protective-serv, Wife, White, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
43, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, Other, Male,0,0,40, Trinadad&Tobago, <=50K
29, Self-emp-inc, Bachelors, Never-married, Transport-moving, Husband, White, Male,0,0,99, Germany, <=50K
46, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,39, China, <=50K
72, Private, HS-grad, Married-civ-spouse, Sales, Unmarried, White, Female,0,0,25, Iran, <=50K
20, Private, Some-college, Never-married, Tech-support, Own-child, Black, Female,0,0,40, United-States, <=50K
24, Private, Some-college, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, Thailand, <=50K
59, Private, HS-grad, Married-spouse-absent, Prof-specialty, Unmarried, White, Female,0,0,40, Scotland, <=50K
27, Private, Assoc-acdm, Never-married, Prof-specialty, Not-in-family, White, Female,0,1102,50, Ecuador, >50K
43, Private, Bachelors, Divorced, Prof-specialty, Wife, White, Male,0,0,40, Laos, <=50K
38, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, England, <=50K
72, Private, Masters, Widowed, Adm-clerical, Wife, White, Female,0,0,16, Germany, <=50K
28, State-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, Nicaragua, >50K
30, Private, Masters, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,40, Columbia, <=50K
21, Private, Assoc-acdm, Never-married, Machine-op-inspct, Other-relative, White, Male,0,0,40, Peru, <=50K
27, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,60, Jamaica, >50K
59, Self-emp-inc, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, Peru, >50K
36, Local-gov, Bachelors, Married-civ-spouse, Machine-op-inspct, Wife, White, Female,0,0,40, Canada, >50K
30, Private, Some-college, Never-married, Exec-managerial, Wife, Black, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
89, Self-emp-not-inc, 9th, Widowed, Adm-clerical, Not-in-family, White, Female,4330,0,20, Poland, >50K
49, Local-gov, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, Ecuador, >50K
70, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1569,40, Peru, >50K
34, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1734,40, Japan, <=50K
51, Local-gov, HS-grad, Never-married, Other-service, Not-in-family, Black, Female,0,0,40, Peru, <=50K
47, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,1492,60, Cambodia, >50K
51, Private, Some-college, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,45, Cambodia, >50K
34, Self-emp-not-inc, HS-grad, Married-spouse-absent, Machine-op-inspct, Not-in-family, White, Male,0,0,40, Mexico, <=50K
45, Self-emp-inc, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,50, Japan, <=50K
30, Local-gov, Masters, Married-civ-spouse, Exec-managerial, Own-child, White, Male,0,0,40, Cambodia, <=50K
32, Private, Some-college, Never-married, Other-service, Unmarried, Black, Female,0,0,40, Portugal, <=50K
32, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, England, <=50K
32, State-gov, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, El-Salvador, <=50K
29, Private, Masters, Never-married, Transport-moving, Not-in-family, Asian-Pac-Islander, Female,0,0,44, Ecuador, <=50K
45, Private, Some-college, Separated, Handlers-cleaners, Not-in-family, White, Female,20051,0,38, Outlying-US(Guam-USVI-etc), >50K
17, Private, 11th, Never-married, Adm-clerical, Own-child, White, Female,0,0,32, Honduras, <=50K
57, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Black, Male,0,0,31, Hungary, <=50K
45, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Trinadad&Tobago, >50K
25, Private, Assoc-voc, Divorced, Adm-clerical, Other-relative, White, Female,0,0,40, Guatemala, <=50K
27, State-gov, 1st-4th, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,35, Iran, <=50K
37, Private, Bachelors, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, Nicaragua, <=50K
55, Self-emp-not-inc, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, Thailand, <=50K
46, Private, 7th-8th, Separated, Craft-repair, Not-in-family, White, Male,0,1823,40, Hungary, <=50K
63, State-gov, Masters, Married-spouse-absent, Other-service, Not-in-family, White, Female,0,0,25, Germany, <=50K
34, Private, Bachelors, Never-married, Machine-op-inspct, Unmarried, Black, Female,0,0,38, France, <=50K
50, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,99999,0,50, Ecuador, >50K
49, Local-gov, Masters, Never-married, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,40, Columbia, <=50K
25, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, Laos, <=50K
54, Private, Some-college, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,5321,0,40, South, <=50K
24, State-gov, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,20, South, <=50K
35, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,0,0,60, Taiwan, <=50K
30, Local-gov, Assoc-voc, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, Haiti, <=50K
19, Private, 12th, Never-married, Tech-support, Own-child, Asian-Pac-Islander, Male,0,0,30, Greece, <=50K
43, Private, Bachelors, Never-married, Tech-support, Unmarried, White, Male,0,0,40, Ecuador, <=50K
70, State-gov, HS-grad, Widowed, Exec-managerial, Unmarried, White, Female,0,0,20, Canada, <=50K
52, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, Jamaica, >50K
50, Private, Some-college, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,20, Yugoslavia, <=50K
47, Self-emp-inc, Bachelors, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,98, South, >50K
48, Private, Masters, Divorced, Exec-managerial, Unmarried, White, Female,0,0,40, Cuba, >50K
21, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,20, Japan, <=50K
44, Private, HS-grad, Separated, Other-service, Not-in-family, Black, Female,0,0,40, Jamaica, <=50K
46, Private, 1st-4th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1646,40, China, >50K
42, State-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Ireland, >50K
58, Federal-gov, Assoc-voc, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, Guatemala, <=50K
56, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,79, England, >50K
25, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Mexico, <=50K
23, Private, Masters, Never-married, Craft-repair, Other-relative, Amer-Indian-Eskimo, Male,0,0,54, Ireland, >50K
57, Private, Masters, Married-civ-spouse, Farming-fishing, Husband, White, Female,0,0,15, Puerto-Rico, >50K
49, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, France, >50K
42, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,50, United-States, <=50K
73, Private, Masters, Divorced, Tech-support, Husband, White, Female,0,0,20, Italy, <=50K
25, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,3109,0,45, United-States, <=50K
56, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Jamaica, >50K
27, Federal-gov, Some-college, Never-married, Exec-managerial, Unmarried, White, Female,0,0,40, Hungary, <=50K
57, Private, Bachelors, Married-civ-spouse, Adm-clerical, Unmarried, White, Female,0,0,40, Germany, <=50K
38, Private, HS-grad, Married-civ-spouse, Farming-fishing, Not-in-family, Asian-Pac-Islander, Male,0,0,99, United-States, >50K
60, Self-emp-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Dominican-Republic, <=50K
51, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,4557,0,40, Mexico, <=50K
26, Private, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,50, Greece, >50K
49, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, Vietnam, <=50K
21, Private, 11th, Never-married, Sales, Own-child, White, Male,0,0,35, England, <=50K
34, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,7687,0,38, Trinadad&Tobago, >50K
69, Federal-gov, 1st-4th, Widowed, Other-service, Not-in-family, White, Female,0,0,7, Cambodia, <=50K
24, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,40, China, <=50K
36, Private, Assoc-voc, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,50, United-States, <=50K
29, State-gov, Some-college, Divorced, Handlers-cleaners, Unmarried, White, Female,0,0,25, Philippines, >50K
52, Local-gov, Some-college, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,40, Japan, <=50K
50, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,7687,0,50, Hungary, >50K
27, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,50, Japan, >50K
38, State-gov, HS-grad, Divorced, Transport-moving, Unmarried, White, Female,1102,0,40, Germany, >50K
33, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,1669,45, Vietnam, <=50K
33, Private, 11th, Divorced, Farming-fishing, Unmarried, White, Female,0,0,50, India, <=50K
74, Local-gov, HS-grad, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,40, Columbia, <=50K
19, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,25, Haiti, <=50K
31, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, China, <=50K
33, Self-emp-not-inc, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, Poland, <=50K
49, State-gov, Some-college, Widowed, Sales, Unmarried, White, Female,0,0,40, Laos, <=50K
26, State-gov, Some-college, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
48, Local-gov, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, England, >50K
43, Private, Masters, Married-civ-spouse, Sales, Other-relative, White, Male,0,0,50, Peru, >50K
28, Private, Some-college, Never-married, Prof-specialty, Husband, White, Male,0,0,50, Germany, >50K
33, Private, Bachelors, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,50, Ireland, <=50K
28, Private, HS-grad, Never-married, Sales, Own-child, Black, Female,0,0,40, Hungary, <=50K
36, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,0,0,43, Iran, <=50K
44, Private, Some-college, Divorced, Adm-clerical, Own-child, White, Female,0,0,40, Yugoslavia, <=50K
41, Private, Bachelors, Divorced, Machine-op-inspct, Wife, White, Male,0,0,40, Japan, <=50K
59, Local-gov, Bachelors, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, >50K
26, Private, Bachelors, Never-married, Sales, Own-child, White, Male,0,0,60, Greece, <=50K
28, State-gov, HS-grad, Never-married, Other-service, Husband, Black, Male,0,0,40, Taiwan, <=50K
21, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,1645,10, Portugal, <=50K
19, Private, Some-college, Never-married, Machine-op-inspct, Other-relative, White, Female,0,0,30, Columbia, <=50K
42, Self-emp-not-inc, Bachelors, Never-married, Adm-clerical, Unmarried, White, Female,0,0,60, France, <=50K
55, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, El-Salvador, <=50K
33, Private, Bachelors, Divorced, Adm-clerical, Not-in-family, White, Male,19175,0,50, Hong, >50K
56, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,48, Ireland, <=50K
34, Federal-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, Portugal, >50K
39, Local-gov, Bachelors, Married-spouse-absent, Exec-managerial, Unmarried, Black, Female,0,0,40, Haiti, <=50K
27, Private, Bachelors, Separated, Adm-clerical, Unmarried, Black, Male,0,0,40, Laos, <=50K
43, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, Jamaica, <=50K
38, Private, Masters, Never-married, Exec-managerial, Not-in-family, White, Male,76461,0,45, Japan, >50K
51, Private, 7th-8th, Married-civ-spouse, Sales, Unmarried, White, Female,0,0,40, Poland, >50K
36, Private, Bachelors, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
18, Private, Bachelors, Never-married, Adm-clerical, Own-child, White, Female,0,0,20, Philippines, <=50K
55, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Poland, >50K
34, Private, Masters, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,45, Jamaica, >50K
65, Private, HS-grad, Widowed, Craft-repair, Not-in-family, White, Male,3325,0,20, Germany, <=50K
