29, Private, HS-grad, Divorced, Adm-clerical, Wife, Asian-Pac-Islander, Female,0,0,45, United-States, <=50K
45, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
32, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,50, United-States, <=50K
34, Federal-gov, Some-college, Married-civ-spouse, Transport-moving, Unmarried, White, Male,0,0,36, United-States, <=50K
22, Private, HS-grad, Never-married, Sales, Own-child, White, Female,0,0,30, Mexico, <=50K
34, State-gov, HS-grad, Divorced, Tech-support, Not-in-family, White, Female,0,0,40, United-States, <=50K
63, Private, HS-grad, Widowed, Adm-clerical, Not-in-family, Black, Female,0,0,25, United-States, <=50K
56, Self-emp-not-inc, Some-college, Divorced, Adm-clerical, Not-in-family, White, Male,12359,0,40, Germany, >50K
36, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Mexico, <=50K
53, Private, HS-grad, Divorced, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
51, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
28, Private, Bachelors, Never-married, Craft-repair, Unmarried, White, Female,0,0,40, United-States, <=50K
55, Local-gov, Some-college, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,45, United-States, <=50K
25, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
31, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,86, United-States, <=50K
32, Local-gov, Some-college, Widowed, Exec-managerial, Unmarried, Black, Female,0,0,12, United-States, <=50K
56, Private, Prof-school, Never-married, Tech-support, Wife, White, Male,99999,0,40, United-States, >50K
47, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1887,40, United-States, >50K
62, Self-emp-inc, Doctorate, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,54, United-States, >50K
25, Private, HS-grad, Divorced, Sales, Own-child, White, Female,0,0,40, United-States, <=50K
30, Private, HS-grad, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
31, Private, Some-college, Never-married, Other-service, Unmarried, White, Female,7298,0,40, United-States, >50K
68, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Female,4094,0,40, United-States, <=50K
19, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50K
24, Private, HS-grad, Never-married, Exec-managerial, Husband, Other, Male,0,0,40, United-States, <=50K
56, Private, Masters, Widowed, Prof-specialty, Unmarried, Black, Female,4427,0,40, United-States, <=50K
41, Local-gov, Masters, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, >50K
41, Local-gov, Some-college, Divorced, Prof-specialty, Unmarried, White, Female,0,0,50, United-States, <=50K
53, Local-gov, Some-college, Widowed, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
50, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
23, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
31, Private, Bachelors, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
38, Private, Some-college, Divorced, Sales, Own-child, White, Male,7298,0,40, United-States, <=50K
40, Private, Some-college, Separated, Other-service, Own-child, Black, Female,0,0,20, Vietnam, <=50K
62, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,3325,0,50, United-States, >50K
34, Private, Assoc-acdm, Divorced, Prof-specialty, Husband, White, Male,0,0,45, United-States, <=50K
34, Private, HS-grad, Divorced, Prof-specialty, Unmarried, White, Male,0,0,40, United-States, <=50K
51, Self-emp-not-inc, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,25, United-States, <=50K
49, Private, Masters, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,5054,0,40, United-States, >50K
31, Local-gov, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
24, Private, 11th, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,20, United-States, <=50K
42, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, >50K
19, State-gov, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,23, England, <=50K
45, Self-emp-inc, Assoc-acdm, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,60, United-States, >50K
33, Private, Bachelors, Divorced, Prof-specialty, Unmarried, White, Female,0,0,40, United-States, <=50K
35, Private, HS-grad, Never-married, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
33, Private, Bachelors, Married-civ-spouse, Tech-support, Wife, White, Male,0,1672,45, United-States, <=50K
38, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,45, United-States, <=50K
74, Private, HS-grad, Widowed, Sales, Unmarried, White, Female,0,0,36, United-States, <=50K
49, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, >50K
28, Private, Masters, Never-married, Tech-support, Wife, White, Female,0,0,35, United-States, <=50K
63, Private, HS-grad, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
55, Private, Assoc-acdm, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
36, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,2174,0,40, United-States, <=50K
20, Private, 11th, Never-married, Prof-specialty, Own-child, White, Male,0,0,1, United-States, <=50K
26, Private, HS-grad, Never-married, Exec-managerial, Own-child, White, Male,0,0,50, United-States, <=50K
33, State-gov, Some-college, Married-civ-spouse, Sales, Husband, White, Female,0,0,40, United-States, <=50K
24, Private, Bachelors, Married-civ-spouse, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K
28, Private, Some-college, Divorced, Exec-managerial, Own-child, White, Male,0,0,40, United-States, <=50K
38, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
20, Private, Some-college, Never-married, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
46, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
51, Local-gov, Bachelors, Separated, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
50, Self-emp-not-inc, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,0,0,40, United-States, >50K
41, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
49, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
25, Private, Some-college, Never-married, Sales, Unmarried, White, Male,0,0,40, United-States, <=50K
69, Private, Some-college, Widowed, Sales, Husband, White, Male,0,1416,40, United-States, >50K
21, Local-gov, HS-grad, Never-married, Sales, Own-child, White, Female,0,0,25, United-States, <=50K
46, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Unmarried, White, Female,0,0,40, United-States, <=50K
46, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
31, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, United-States, <=50K
49, Private, Bachelors, Separated, Tech-support, Unmarried, Black, Female,0,0,38, United-States, <=50K
22, Private, Some-college, Never-married, Sales, Not-in-family, White, Male,0,0,60, United-States, <=50K
21, Private, Some-college, Never-married, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
58, Private, Some-college, Widowed, Sales, Not-in-family, Black, Female,0,0,40, United-States, >50K
64, Self-emp-inc, Some-college, Widowed, Adm-clerical, Unmarried, White, Female,0,0,24, United-States, <=50K
52, Federal-gov, Some-college, Separated, Adm-clerical, Unmarried, White, Female,0,0,30, United-States, >50K
36, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,60, United-States, <=50K
29, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,40, Ireland, <=50K
35, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
43, Private, 10th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
45, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,4016,0,38, United-States, >50K
20, Private, Some-college, Never-married, Sales, Own-child, White, Female,0,0,40, United-States, <=50K
43, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
30, Local-gov, Bachelors, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
52, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States, <=50K
39, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
59, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,4, United-States, <=50K
44, Self-emp-not-inc, Assoc-acdm, Divorced, Transport-moving, Unmarried, Black, Female,0,0,46, United-States, <=50K
34, Private, 1st-4th, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, <=50K
62, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,16, United-States, <=50K
69, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,24, United-States, <=50K
53, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
28, Federal-gov, HS-grad, Widowed, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
56, Private, HS-grad, Divorced, Exec-managerial, Wife, White, Female,0,1509,40, United-States, >50K
43, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Unmarried, White, Male,0,0,10, United-States, >50K
52, Local-gov, 7th-8th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
51, Private, HS-grad, Divorced, Transport-moving, Unmarried, White, Female,0,0,40, United-States, <=50K
20, Private, Some-college, Never-married, Other-service, Husband, White, Male,0,0,35, Philippines, <=50K
20, Private, Some-college, Never-married, Other-service, Not-in-family, White, Male,0,0,8, United-States, <=50K
19, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, Black, Male,0,0,40, United-States, <=50K
38, Federal-gov, Some-college, Widowed, Prof-specialty, Not-in-family, White, Female,0,0,30, United-States, <=50K
40, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Columbia, >50K
43, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Wife, White, Male,0,0,54, United-States, <=50K
29, Private, 11th, Never-married, Craft-repair, Not-in-family, Black, Male,0,0,16, United-States, <=50K
42, Private, 9th, Never-married, Transport-moving, Unmarried, White, Female,0,0,50, United-States, <=50K
59, Self-emp-not-inc, Some-college, Divorced, Sales, Not-in-family, White, Female,0,0,99, United-States, >50K
53, Self-emp-not-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,70, United-States, <=50K
24, Local-gov, Some-college, Never-married, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K
20, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,20, United-States, <=50K
24, Private, 11th, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,45, United-States, >50K
78, Federal-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,7, United-States, <=50K
57, Self-emp-not-inc, Some-college, Divorced, Other-service, Unmarried, White, Female,0,0,36, United-States, <=50K
50, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
29, Private, HS-grad, Divorced, Other-service, Own-child, White, Female,0,0,40, United-States, <=50K
35, Private, Some-college, Divorced, Prof-specialty, Own-child, White, Male,0,0,40, United-States, <=50K
45, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,54, United-States, <=50K
37, Self-emp-inc, Some-college, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
51, Self-emp-inc, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Male,2652,0,40, United-States, >50K
20, Private, Assoc-acdm, Never-married, Transport-moving, Husband, Black, Male,0,0,45, Mexico, <=50K
54, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,7312,0,60, United-States, >50K
24, Private, Some-college, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,53, United-States, <=50K
17, Private, 11th, Never-married, Sales, Own-child, White, Female,0,0,20, United-States, <=50K
20, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Own-child, White, Male,0,1740,20, United-States, <=50K
27, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
59, Private, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
51, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
32, State-gov, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,30, United-States, <=50K
39, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, >50K
43, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Unmarried, White, Male,0,0,40, United-States, <=50K
53, State-gov, HS-grad, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
57, Self-emp-not-inc, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, Black, Male,0,0,40, United-States, >50K
30, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, >50K
27, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,0,50, United-States, <=50K
59, Self-emp-not-inc, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,60, United-States, >50K
58, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
62, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
27, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
59, Private, 9th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
33, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
21, Private, Some-college, Never-married, Other-service, Own-child, Other, Female,0,0,30, United-States, <=50K
47, Private, Some-college, Divorced, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
64, Self-emp-not-inc, 10th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,25, United-States, >50K
64, Self-emp-inc, Some-college, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
39, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
44, Private, Some-college, Divorced, Craft-repair, Wife, Asian-Pac-Islander, Male,0,0,20, United-States, <=50K
36, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,7687,0,50, United-States, <=50K
41, Self-emp-not-inc, 11th, Married-civ-spouse, Exec-managerial, Husband, White, Male,5178,0,40, United-States, >50K
30, State-gov, Bachelors, Divorced, Adm-clerical, Unmarried, White, Female,0,1871,40, China, <=50K
49, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
52, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,60, United-States, <=50K
82, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,20, United-States, <=50K
37, Private, Bachelors, Never-married, Tech-support, Unmarried, White, Male,0,0,20, United-States, <=50K
61, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
19, Private, Some-college, Never-married, Prof-specialty, Other-relative, White, Male,0,0,40, United-States, <=50K
43, Private, Some-college, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,50, United-States, <=50K
19, Private, 11th, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
18, Private, Some-college, Never-married, Sales, Own-child, White, Male,0,0,12, United-States, >50K
22, Private, Some-college, Never-married, Sales, Wife, White, Male,0,0,40, United-States, <=50K
39, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,35, Jamaica, <=50K
49, State-gov, Masters, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, United-States, >50K
56, Private, HS-grad, Widowed, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
33, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
45, Local-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,7298,0,40, United-States, >50K
19, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,60, United-States, <=50K
22, Local-gov, Some-college, Never-married, Exec-managerial, Own-child, White, Male,0,0,40, United-States, <=50K
35, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,35, United-States, <=50K
30, Private, Bachelors, Never-married, Sales, Not-in-family, White, Female,2439,0,40, United-States, >50K
32, State-gov, HS-grad, Never-married, Tech-support, Unmarried, White, Male,0,0,50, Portugal, <=50K
18, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
45, Private, Assoc-acdm, Divorced, Sales, Husband, White, Male,0,0,40, United-States, <=50K
45, Local-gov, HS-grad, Divorced, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
55, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, >50K
49, Private, Doctorate, Divorced, Exec-managerial, Wife, White, Male,11284,0,64, India, >50K
42, Private, HS-grad, Divorced, Exec-managerial, Wife, Black, Female,0,527,40, United-States, <=50K
32, Private, 7th-8th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
46, Private, Prof-school, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,40, United-States, >50K
28, Private, Some-college, Never-married, Adm-clerical, Wife, White, Female,0,0,38, United-States, <=50K
35, State-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
29, Private, HS-grad, Never-married, Tech-support, Not-in-family, White, Female,0,0,40, United-States, <=50K
23, Private, Some-college, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,50, United-States, <=50K
21, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
32, Private, Masters, Divorced, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
34, Private, HS-grad, Married-civ-spouse, Prof-specialty, Wife, White, Male,0,0,26, United-States, <=50K
29, Private, HS-grad, Never-married, Exec-managerial, Own-child, White, Female,0,0,25, United-States, <=50K
44, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
26, Self-emp-not-inc, HS-grad, Never-married, Machine-op-inspct, Own-child, Black, Female,0,0,25, United-States, <=50K
24, Private, Some-college, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male,0,0,40, United-States, <=50K
31, Private, 12th, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
23, Private, 7th-8th, Married-civ-spouse, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
47, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
59, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,38, United-States, <=50K
52, Local-gov, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
18, Private, 12th, Never-married, Sales, Own-child, White, Female,0,0,15, United-States, <=50K
26, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,40, United-States, <=50K
58, Federal-gov, Some-college, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
18, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,20, United-States, <=50K
32, Private, HS-grad, Never-married, Transport-moving, Not-in-family, White, Male,0,0,40, Japan, <=50K
18, Private, 11th, Never-married, Sales, Own-child, White, Female,0,1694,40, United-States, <=50K
39, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,2217,0,66, United-States, >50K
23, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
46, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,48, United-States, >50K
33, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, >50K
23, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Other, Male,0,0,40, United-States, <=50K
33, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,2678,0,40, United-States, >50K
46, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,50, United-States, <=50K
54, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,45, United-States, >50K
24, Self-emp-inc, HS-grad, Married-civ-spouse, Handlers-cleaners, Own-child, White, Male,0,0,50, United-States, <=50K
52, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
34, Private, 7th-8th, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
35, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, Black, Female,0,0,40, United-States, <=50K
37, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,48, United-States, >50K
26, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, >50K
44, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
35, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
48, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
44, State-gov, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,45, United-States, <=50K
31, Private, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,30, United-States, >50K
47, Private, HS-grad, Divorced, Exec-managerial, Unmarried, White, Male,0,0,40, United-States, <=50K
31, Self-emp-not-inc, Some-college, Never-married, Prof-specialty, Not-in-family, White, Male,0,1977,40, United-States, <=50K
38, State-gov, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, >50K
39, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Female,7687,0,40, United-States, <=50K
48, State-gov, Some-college, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States, <=50K
56, State-gov, Bachelors, Never-married, Farming-fishing, Husband, White, Male,0,0,50, England, <=50K
31, Self-emp-not-inc, Some-college, Separated, Craft-repair, Not-in-family, Black, Female,0,0,40, United-States, <=50K
49, Private, Doctorate, Divorced, Sales, Husband, White, Male,0,0,52, United-States, <=50K
59, Federal-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,15024,0,50, United-States, >50K
22, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
54, Self-emp-inc, HS-grad, Divorced, Craft-repair, Husband, White, Male,0,0,45, United-States, <=50K
31, Private, Assoc-acdm, Divorced, Craft-repair, Unmarried, White, Female,0,0,40, Cuba, <=50K
32, Private, HS-grad, Divorced, Craft-repair, Other-relative, White, Female,0,0,35, United-States, <=50K
19, Private, Some-college, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
59, Private, HS-grad, Widowed, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
20, Private, 11th, Never-married, Tech-support, Own-child, White, Female,0,0,20, United-States, <=50K
63, State-gov, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
26, Self-emp-not-inc, Assoc-acdm, Divorced, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
45, Private, HS-grad, Never-married, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
46, Private, Doctorate, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, <=50K
35, Private, 9th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,30, United-States, <=50K
60, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
43, State-gov, Masters, Divorced, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
54, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
26, Private, Some-college, Separated, Other-service, Own-child, White, Female,0,0,35, United-States, <=50K
63, State-gov, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,5068,0,40, United-States, <=50K
44, Private, HS-grad, Never-married, Handlers-cleaners, Unmarried, White, Female,5646,0,38, United-States, <=50K
26, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
26, State-gov, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
22, Private, Bachelors, Never-married, Exec-managerial, Own-child, White, Female,0,0,30, United-States, <=50K
33, Private, HS-grad, Married-civ-spouse, Sales, Own-child, White, Male,0,0,40, United-States, >50K
26, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Female,0,0,40, United-States, <=50K
58, Self-emp-inc, Doctorate, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
62, Private, Some-college, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
48, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
25, Private, Bachelors, Never-married, Adm-clerical, Own-child, White, Male,0,0,30, United-States, <=50K
34, Private, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,45, Cuba, <=50K
52, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, >50K
36, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, Mexico, <=50K
31, Self-emp-not-inc, Some-college, Married-civ-spouse, Handlers-cleaners, Wife, White, Male,0,0,40, United-States, <=50K
24, Private, Assoc-acdm, Divorced, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
43, Local-gov, HS-grad, Never-married, Machine-op-inspct, Unmarried, White, Female,0,0,40, United-States, <=50K
43, Self-emp-inc, Preschool, Married-civ-spouse, Transport-moving, Husband, White, Male,5178,0,50, United-States, >50K
45, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,8, United-States, <=50K
20, Local-gov, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,20, United-States, <=50K
24, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,71, United-States, <=50K
45, Private, Doctorate, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,7687,0,52, United-States, >50K
38, Private, HS-grad, Separated, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
77, Private, Masters, Widowed, Sales, Husband, White, Male,0,0,40, United-States, <=50K
