26, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, Asian-Pac-Islander, Male,13603,0,50, United-States, >50K
28, Private, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,0,0,20, United-States, <=50K
44, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,54, United-States, <=50K
59, Self-emp-inc, HS-grad, Never-married, Prof-specialty, Husband, White, Male,0,0,60, United-States, <=50K
33, Private, Some-college, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States, <=50K
56, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
36, Private, Prof-school, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,50, United-States, <=50K
27, Private, Assoc-voc, Divorced, Other-service, Own-child, White, Female,0,0,40, United-States, <=50K
23, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, >50K
21, Private, Bachelors, Never-married, Farming-fishing, Not-in-family, Amer-Indian-Eskimo, Female,0,0,38, United-States, <=50K
36, Private, HS-grad, Never-married, Prof-specialty, Unmarried, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
26, Private, Bachelors, Separated, Other-service, Unmarried, White, Female,0,0,35, United-States, <=50K
18, Private, Some-college, Never-married, Adm-clerical, Unmarried, White, Female,0,0,25, United-States, <=50K
29, Private, 10th, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, >50K
30, State-gov, Assoc-voc, Never-married, Exec-managerial, Not-in-family, Black, Female,0,0,40, United-States, <=50K
44, Private, HS-grad, Married-civ-spouse, Tech-support, Wife, White, Male,0,0,50, Ecuador, >50K
41, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, >50K
20, State-gov, Some-college, Never-married, Sales, Own-child, White, Male,0,0,25, India, >50K
18, Private, 10th, Never-married, Handlers-cleaners, Own-child, Black, Male,0,0,16, United-States, <=50K
38, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Black, Male,0,0,40, United-States, <=50K
17, Private, 10th, Never-married, Sales, Own-child, White, Male,0,0,20, United-States, <=50K
37, Private, Masters, Married-civ-spouse, Craft-repair, Wife, White, Male,0,0,40, Dominican-Republic, <=50K
30, Private, 7th-8th, Never-married, Sales, Not-in-family, Black, Male,0,0,40, United-States, <=50K
39, Private, Some-college, Divorced, Adm-clerical, Unmarried, White, Male,0,0,60, United-States, >50K
44, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Wife, White, Male,0,1977,30, United-States, >50K
26, Private, Bachelors, Married-civ-spouse, Transport-moving, Own-child, White, Male,0,0,40, United-States, <=50K
21, Private, Bachelors, Never-married, Prof-specialty, Own-child, White, Male,0,0,12, United-States, <=50K
54, Private, HS-grad, Divorced, Other-service, Not-in-family, Black, Female,0,0,36, Puerto-Rico, <=50K
54, Self-emp-not-inc, Some-college, Separated, Exec-managerial, Wife, Other, Male,0,0,40, United-States, <=50K
18, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
45, Private, Some-college, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
17, Private, 12th, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,25, United-States, <=50K
42, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,65, United-States, >50K
60, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,48, Peru, >50K
24, Local-gov, Some-college, Never-married, Craft-repair, Not-in-family, White, Male,0,0,50, United-States, <=50K
46, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,44, United-States, <=50K
40, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
32, Private, HS-grad, Separated, Prof-specialty, Unmarried, Black, Male,0,0,30, United-States, <=50K
45, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,0,1986,40, United-States, >50K
49, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,38, United-States, <=50K
47, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, >50K
34, Private, HS-grad, Divorced, Sales, Husband, White, Male,50770,0,50, United-States, >50K
64, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,25, Jamaica, >50K
55, Private, Some-college, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
40, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, United-States, >50K
24, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Male,0,0,25, United-States, <=50K
47, Private, Bachelors, Divorced, Other-service, Not-in-family, White, Male,0,0,60, United-States, <=50K
34, Private, HS-grad, Separated, Craft-repair, Not-in-family, Black, Male,0,0,40, United-States, <=50K
53, Private, 10th, Married-civ-spouse, Protective-serv, Husband, Other, Male,0,0,45, United-States, <=50K
37, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, <=50K
38, Private, Prof-school, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0,0,40, Mexico, <=50K
33, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
64, Self-emp-inc, Masters, Never-married, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
60, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
36, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, South, <=50K
22, Private, Assoc-acdm, Never-married, Prof-specialty, Own-child, White, Female,0,0,42, United-States, <=50K
38, Local-gov, Masters, Married-civ-spouse, Craft-repair, Husband, White, Female,7687,0,40, United-States, >50K
59, Self-emp-not-inc, Doctorate, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, >50K
56, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,54, United-States, >50K
42, Private, Bachelors, Divorced, Exec-managerial, Not-in-family, White, Male,7926,0,40, United-States, <=50K
34, Private, Some-college, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
51, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, England, <=50K
29, State-gov, Some-college, Divorced, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Male,0,0,40, South, <=50K
44, Self-emp-not-inc, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
63, Local-gov, 7th-8th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
39, State-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
52, Private, HS-grad, Divorced, Prof-specialty, Wife, White, Female,0,0,24, Dominican-Republic, <=50K
34, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,50, United-States, >50K
32, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, >50K
43, Local-gov, Bachelors, Separated, Craft-repair, Not-in-family, White, Female,0,1601,50, United-States, <=50K
52, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
32, Private, HS-grad, Never-married, Sales, Not-in-family, Black, Female,0,0,35, United-States, <=50K
41, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, Philippines, >50K
46, Private, HS-grad, Divorced, Handlers-cleaners, Not-in-family, White, Female,0,0,45, United-States, <=50K
22, Private, Some-college, Never-married, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
27, Local-gov, Bachelors, Never-married, Adm-clerical, Wife, White, Female,0,0,35, United-States, <=50K
36, Private, Masters, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,30, United-States, <=50K
29, Private, 10th, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,45, United-States, <=50K
45, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
31, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,45, United-States, <=50K
59, Private, 7th-8th, Divorced, Prof-specialty, Unmarried, Black, Male,0,0,40, England, <=50K
45, Private, Some-college, Never-married, Transport-moving, Unmarried, White, Female,0,0,40, United-States, <=50K
19, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,40, United-States, <=50K
30, Private, HS-grad, Separated, Exec-managerial, Not-in-family, White, Male,0,1977,60, United-States, <=50K
18, Private, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,4, United-States, <=50K
50, Private, Prof-school, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
19, Private, 12th, Never-married, Sales, Not-in-family, Black, Female,0,0,35, United-States, <=50K
45, Private, Bachelors, Married-spouse-absent, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, >50K
35, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
18, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,20, United-States, <=50K
58, Private, Some-college, Never-married, Adm-clerical, Wife, White, Female,0,0,40, United-States, <=50K
37, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
35, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
46, Private, Bachelors, Divorced, Sales, Unmarried, Black, Female,0,0,40, United-States, <=50K
20, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,20, United-States, <=50K
30, Private, Assoc-acdm, Divorced, Sales, Not-in-family, White, Female,0,0,40, Portugal, <=50K
33, Self-emp-inc, Some-college, Never-married, Other-service, Wife, White, Male,0,0,40, United-States, <=50K
49, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
34, Private, Prof-school, Widowed, Handlers-cleaners, Not-in-family, White, Female,0,0,50, United-States, <=50K
45, Private, Masters, Never-married, Sales, Not-in-family, White, Female,0,2054,40, South, >50K
37, Local-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,50, United-States, >50K
37, Private, HS-grad, Divorced, Sales, Wife, White, Male,0,0,40, United-States, >50K
40, Private, Bachelors, Never-married, Craft-repair, Not-in-family, White, Female,0,0,50, Poland, <=50K
63, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
47, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,38, United-States, >50K
35, Private, Assoc-voc, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,0,0,42, United-States, <=50K
39, Private, Bachelors, Divorced, Adm-clerical, Wife, White, Female,0,0,60, United-States, <=50K
43, Self-emp-inc, 10th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,83, United-States, <=50K
66, Private, Some-college, Widowed, Prof-specialty, Not-in-family, White, Female,0,0,50, United-States, <=50K
36, Private, Some-college, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
68, Private, HS-grad, Divorced, Sales, Not-in-family, White, Female,0,0,20, United-States, <=50K
37, State-gov, Bachelors, Divorced, Adm-clerical, Wife, White, Female,0,0,40, United-States, >50K
30, Private, Some-college, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,45, United-States, <=50K
26, Self-emp-inc, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,60, United-States, <=50K
60, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States, <=50K
47, Self-emp-not-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, >50K
35, Federal-gov, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, Yugoslavia, <=50K
41, Private, Some-college, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,38, Mexico, <=50K
31, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,18, United-States, <=50K
52, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, >50K
28, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, Black, Male,0,0,40, United-States, <=50K
47, Private, Bachelors, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
26, Private, Some-college, Never-married, Craft-repair, Own-child, Black, Female,0,0,40, United-States, <=50K
40, Private, Masters, Divorced, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
37, State-gov, HS-grad, Married-civ-spouse, Handlers-cleaners, Wife, White, Male,0,0,40, United-States, >50K
58, Private, Some-college, Divorced, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
57, Private, Bachelors, Divorced, Prof-specialty, Unmarried, Black, Female,0,0,57, United-States, <=50K
41, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,7298,0,50, United-States, >50K
32, Private, Some-college, Never-married, Sales, Not-in-family, White, Male,0,0,40, Mexico, <=50K
55, Private, Some-college, Divorced, Tech-support, Not-in-family, White, Female,0,0,40, United-States, <=50K
23, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,48, United-States, <=50K
20, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
36, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, >50K
52, Private, Some-college, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,42, United-States, <=50K
17, Private, 11th, Never-married, Sales, Own-child, White, Male,0,0,8, United-States, <=50K
41, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1885,40, United-States, >50K
40, Private, Bachelors, Never-married, Sales, Unmarried, White, Female,0,0,40, United-States, <=50K
29, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
29, Private, Some-college, Divorced, Sales, Not-in-family, White, Female,0,0,60, United-States, <=50K
22, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,35, Greece, <=50K
38, State-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1977,60, United-States, >50K
70, Self-emp-not-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,35, United-States, <=50K
47, Self-emp-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,99999,0,50, United-States, >50K
52, Private, HS-grad, Divorced, Sales, Not-in-family, White, Male,3325,0,40, United-States, <=50K
39, Self-emp-not-inc, Bachelors, Divorced, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
25, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, >50K
23, Private, HS-grad, Never-married, Sales, Own-child, Black, Female,0,0,20, United-States, <=50K
35, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
53, Private, 11th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1902,57, United-States, >50K
40, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,37, United-States, <=50K
43, Local-gov, HS-grad, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K
40, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,54, United-States, <=50K
23, Private, Prof-school, Separated, Craft-repair, Wife, White, Female,0,0,40, United-States, <=50K
43, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,45, United-States, <=50K
50, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,38, United-States, <=50K
67, Private, HS-grad, Married-civ-spouse, Other-service, Wife, White, Male,0,0,10, United-States, <=50K
18, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Male,0,0,20, United-States, <=50K
21, Federal-gov, Some-college, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
47, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
25, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,45, United-States, <=50K
36, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Wife, White, Male,0,0,48, United-States, <=50K
55, Local-gov, HS-grad, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,35, United-States, <=50K
32, Private, Some-college, Married-civ-spouse, Prof-specialty, Wife, White, Male,0,0,40, United-States, <=50K
41, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
29, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, Other, Female,0,2558,44, United-States, <=50K
47, Private, Assoc-voc, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, >50K
55, Self-emp-not-inc, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
54, Private, HS-grad, Married-spouse-absent, Adm-clerical, Unmarried, White, Male,0,0,36, United-States, <=50K
31, Private, Some-college, Divorced, Transport-moving, Not-in-family, White, Male,0,0,45, United-States, <=50K
40, Private, HS-grad, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,40, El-Salvador, <=50K
46, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
26, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Black, Female,0,0,40, United-States, <=50K
26, Private, Some-college, Never-married, Exec-managerial, Wife, White, Female,0,0,35, United-States, <=50K
39, State-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
32, Local-gov, Bachelors, Divorced, Prof-specialty, Own-child, White, Female,0,0,35, El-Salvador, <=50K
33, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,60, United-States, <=50K
26, Private, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,35, United-States, <=50K
45, Local-gov, Bachelors, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,50, United-States, <=50K
34, Private, HS-grad, Divorced, Handlers-cleaners, Unmarried, Black, Female,0,0,35, United-States, <=50K
22, State-gov, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,25, United-States, <=50K
50, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, >50K
61, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Male,7687,0,40, United-States, <=50K
39, Federal-gov, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,5178,0,50, United-States, >50K
33, Private, Bachelors, Divorced, Exec-managerial, Not-in-family, White, Female,14083,0,50, United-States, <=50K
44, State-gov, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
28, Private, Bachelors, Never-married, Transport-moving, Not-in-family, Asian-Pac-Islander, Male,0,0,60, United-States, <=50K
20, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
45, Private, Masters, Divorced, Craft-repair, Not-in-family, White, Male,4998,0,40, United-States, <=50K
19, Private, 12th, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Female,0,0,21, United-States, <=50K
50, Private, Some-college, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,45, United-States, <=50K
52, Local-gov, Some-college, Divorced, Prof-specialty, Wife, White, Male,0,0,60, United-States, >50K
53, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
51, Local-gov, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,7298,0,40, United-States, >50K
63, Private, 7th-8th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
70, Self-emp-inc, Masters, Divorced, Prof-specialty, Husband, White, Male,1195,0,99, United-States, >50K
38, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Mexico, >50K
23, Private, HS-grad, Divorced, Sales, Not-in-family, White, Male,0,0,50, United-States, <=50K
55, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
42, Local-gov, Bachelors, Separated, Other-service, Wife, White, Female,0,0,16, United-States, <=50K
40, Private, Masters, Divorced, Other-service, Unmarried, White, Female,0,0,32, Ecuador, <=50K
38, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
55, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
33, Private, HS-grad, Never-married, Transport-moving, Own-child, White, Male,0,0,50, United-States, >50K
54, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,25, United-States, <=50K
35, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,35, United-States, <=50K
43, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, >50K
32, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, >50K
22, Private, Some-college, Never-married, Sales, Own-child, White, Male,0,0,30, Philippines, <=50K
28, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,50, Germany, <=50K
39, State-gov, Some-college, Never-married, Adm-clerical, Unmarried, White, Female,0,2283,47, Japan, <=50K
34, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, >50K
39, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, Dominican-Republic, <=50K
56, Private, HS-grad, Divorced, Farming-fishing, Unmarried, White, Female,0,0,40, Cambodia, <=50K
42, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,30, United-States, <=50K
39, Private, 12th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1977,50, United-States, >50K
26, Private, Some-college, Divorced, Prof-specialty, Unmarried, Black, Female,0,0,35, United-States, >50K
41, Private, 10th, Married-civ-spouse, Craft-repair, Wife, White, Male,0,0,40, United-States, <=50K
65, Private, Prof-school, Divorced, Exec-managerial, Husband, White, Male,99999,0,60, United-States, >50K
61, Private, 7th-8th, Married-civ-spouse, Sales, Husband, Black, Male,0,0,32, United-States, <=50K
58, Self-emp-not-inc, Masters, Married-civ-spouse, Sales, Not-in-family, White, Male,7842,0,52, Taiwan, >50K
50, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,99999,0,35, United-States, >50K
34, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
24, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,0,40, United-States, <=50K
47, Private, Assoc-voc, Never-married, Prof-specialty, Husband, White, Male,0,0,38, United-States, <=50K
23, Private, HS-grad, Never-married, Tech-support, Own-child, Black, Male,0,0,25, United-States, <=50K
35, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,50, United-States, <=50K
46, Self-emp-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1902,45, United-States, >50K
53, Private, Some-college, Never-married, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
52, Private, Bachelors, Separated, Prof-specialty, Unmarried, White, Female,0,0,20, France, <=50K
42, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, United-States, >50K
46, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, >50K
41, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States, >50K
23, Private, Some-college, Never-married, Prof-specialty, Unmarried, White, Female,0,0,40, Cambodia, <=50K
52, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
63, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,30, United-States, >50K
49, Private, Bachelors, Divorced, Other-service, Unmarried, White, Female,0,0,30, United-States, <=50K
28, Private, Some-college, Married-spouse-absent, Prof-specialty, Wife, Asian-Pac-Islander, Female,0,0,15, United-States, >50K
39, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, >50K
53, Private, Masters, Married-spouse-absent, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,20, United-States, >50K
37, Self-emp-not-inc, Some-college, Divorced, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
33, Private, HS-grad, Separated, Sales, Not-in-family, Black, Male,0,0,40, United-States, <=50K
39, Federal-gov, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,48, United-States, >50K
19, Private, HS-grad, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Male,0,0,35, United-States, <=50K
28, Private, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,16, United-States, <=50K
35, Private, Some-college, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,50, Mexico, <=50K
59, Federal-gov, HS-grad, Divorced, Craft-repair, Unmarried, White, Female,0,0,60, United-States, <=50K
21, Private, Some-college, Never-married, Craft-repair, Own-child, Black, Male,0,0,40, United-States, <=50K
46, Federal-gov, HS-grad, Divorced, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
30, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,5176,0,40, United-States, >50K
68, Self-emp-not-inc, Bachelors, Divorced, Transport-moving, Not-in-family, White, Female,0,0,40, United-States, <=50K
31, State-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
34, Private, Some-college, Separated, Prof-specialty, Not-in-family, White, Male,0,0,50, United-States, <=50K
52, Local-gov, HS-grad, Married-spouse-absent, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
26, Private, Some-college, Never-married, Tech-support, Own-child, White, Male,0,0,70, United-States, >50K
47, Private, Some-college, Divorced, Farming-fishing, Not-in-family, White, Female,0,0,40, United-States, <=50K
25, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Own-child, White, Male,0,0,60, United-States, <=50K
19, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, India, <=50K
50, Private, HS-grad, Married-spouse-absent, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
66, Self-emp-inc, HS-grad, Divorced, Prof-specialty, Not-in-family, Black, Female,0,0,35, United-States, <=50K
35, Private, Some-college, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
66, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
41, Private, 7th-8th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
38, Private, Prof-school, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,12, United-States, <=50K
49, Federal-gov, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
24, Self-emp-inc, Assoc-voc, Never-married, Adm-clerical, Wife, White, Female,0,0,35, United-States, <=50K
18, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
63, Private, Some-college, Divorced, Prof-specialty, Unmarried, White, Female,0,0,55, United-States, <=50K
57, Private, 7th-8th, Widowed, Machine-op-inspct, Not-in-family, White, Female,0,0,50, United-States, <=50K
17, Private, 10th, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,15, United-States, <=50K
