50, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Wife, Amer-Indian-Eskimo, Male,0,0,65, Ecuador, >50K
44, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Hungary, >50K
28, Private, HS-grad, Separated, Farming-fishing, Husband, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
25, Private, HS-grad, Married-civ-spouse, Sales, Own-child, White, Female,0,0,29, Ireland, >50K
46, Local-gov, Some-college, Divorced, Sales, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, El-Salvador, >50K
53, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,29, Jamaica, <=50K
19, State-gov, Some-college, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,0,40, Hong, <=50K
38, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,40, United-States, <=50K
69, Private, Some-college, Married-civ-spouse, Tech-support, Husband, Asian-Pac-Islander, Male,0,0,25, Ecuador, <=50K
33, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,40, Nicaragua, <=50K
32, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, United-States, <=50K
63, Private, HS-grad, Divorced, Other-service, Wife, Asian-Pac-Islander, Female,0,0,20, Greece, <=50K
44, Private, Some-college, Widowed, Priv-house-serv, Unmarried, Amer-Indian-Eskimo, Female,0,0,38, United-States, <=50K
31, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,60, Cuba, <=50K
28, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Other, Female,0,0,40, United-States, <=50K
39, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,29, United-States, <=50K
51, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Wife, Other, Male,7298,0,40, United-States, >50K
22, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Transport-moving, Wife, Black, Male,0,0,40, United-States, <=50K
23, Private, HS-grad, Never-married, Other-service, Own-child, Black, Female,0,0,12, Peru, <=50K
24, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,40, Hungary, <=50K
27, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, Other, Male,0,0,40, Trinadad&Tobago, <=50K
39, Federal-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,38, Taiwan, >50K
60, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,29, United-States, <=50K
43, Local-gov, HS-grad, Never-married, Other-service, Not-in-family, Black, Male,0,0,50, Hong, <=50K
55, Self-emp-inc, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,40, Poland, >50K
33, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Nicaragua, <=50K
45, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,5178,0,45, England, >50K
20, State-gov, Assoc-acdm, Married-civ-spouse, Other-service, Not-in-family, White, Female,0,0,40, Ecuador, <=50K
40, Private, Bachelors, Widowed, Craft-repair, Not-in-family, White, Female,0,0,50, United-States, <=50K
21, Self-emp-not-inc, Bachelors, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,40, Ecuador, <=50K
41, Private, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,7687,0,40, Ireland, >50K
42, Private, HS-grad, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, <=50K
43, Local-gov, Some-college, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,42, Vietnam, >50K
40, State-gov, Assoc-acdm, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,12827,0,54, Hong, >50K
25, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,54, Germany, >50K
18, Private, 11th, Married-civ-spouse, Handlers-cleaners, Own-child, Black, Male,0,0,27, Greece, <=50K
36, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,32, Jamaica, <=50K
44, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Iran, <=50K
38, Private, Some-college, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,50, United-States, <=50K
21, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,35, El-Salvador, <=50K
45, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Female,0,0,40, Greece, <=50K
44, Private, 10th, Married-civ-spouse, Machine-op-inspct, Husband, Black, Female,0,0,40, Germany, <=50K
36, Private, Assoc-voc, Never-married, Exec-managerial, Not-in-family, Other, Male,0,0,60, Ireland, <=50K
31, Private, Bachelors, Never-married, Other-service, Not-in-family, White, Female,0,0,40, Nicaragua, <=50K
25, Private, Some-college, Never-married, Other-service, Not-in-family, Black, Male,0,0,40, Guatemala, <=50K
36, Private, Assoc-voc, Divorced, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
32, Private, Prof-school, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,50, Honduras, >50K
17, Private, 10th, Never-married, Other-service, Own-child, Other, Male,0,0,20, Iran, <=50K
47, Private, 9th, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Germany, <=50K
30, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Poland, <=50K
49, Private, Assoc-voc, Divorced, Sales, Unmarried, White, Male,0,0,45, United-States, >50K
21, Private, HS-grad, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,38, Greece, <=50K
19, Private, 10th, Never-married, Sales, Own-child, White, Male,0,0,15, United-States, <=50K
31, Private, Some-college, Married-civ-spouse, Exec-managerial, Own-child, Amer-Indian-Eskimo, Male,15024,0,40, United-States, >50K
45, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,50, Thailand, <=50K
51, Local-gov, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
27, Private, Some-college, Never-married, Other-service, Not-in-family, Black, Male,0,0,15, United-States, <=50K
61, Private, HS-grad, Divorced, Transport-moving, Husband, Other, Male,0,0,40, Iran, <=50K
38, Private, Assoc-voc, Married-civ-spouse, Other-service, Husband, Black, Female,0,0,45, United-States, <=50K
42, Private, HS-grad, Divorced, Exec-managerial, Husband, White, Male,0,0,40, Hong, <=50K
33, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Female,0,2415,48, Dominican-Republic, >50K
17, Private, 11th, Married-civ-spouse, Machine-op-inspct, Own-child, Other, Male,0,0,20, United-States, <=50K
37, Private, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,40, England, <=50K
54, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Exec-managerial, Wife, Black, Female,0,0,45, United-States, <=50K
27, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,40, Canada, <=50K
41, Private, Some-college, Divorced, Other-service, Husband, White, Male,0,0,40, Vietnam, <=50K
45, Private, HS-grad, Divorced, Machine-op-inspct, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Scotland, <=50K
34, Private, HS-grad, Never-married, Other-service, Not-in-family, Black, Female,0,0,40, United-States, <=50K
31, Local-gov, Masters, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,40, South, <=50K
19, State-gov, Bachelors, Separated, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,20, Thailand, <=50K
19, State-gov, 11th, Never-married, Sales, Own-child, White, Female,0,0,13, United-States, <=50K
68, Private, Some-college, Widowed, Prof-specialty, Not-in-family, White, Female,0,0,20, Scotland, <=50K
28, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,45, Mexico, <=50K
21, Private, Some-college, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Female,0,0,25, Hungary, <=50K
20, Local-gov, Masters, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,35, Hungary, <=50K
44, Federal-gov, HS-grad, Married-civ-spouse, Exec-managerial, Wife, Amer-Indian-Eskimo, Female,15024,0,40, Peru, >50K
43, Self-emp-not-inc, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,50, Jamaica, >50K
40, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
52, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Male,7298,0,50, United-States, >50K
36, Self-emp-inc, Some-college, Married-civ-spouse, Craft-repair, Unmarried, Amer-Indian-Eskimo, Male,14435,0,60, Ireland, >50K
27, Local-gov, Masters, Married-civ-spouse, Exec-managerial, Wife, Asian-Pac-Islander, Female,0,0,40, United-States, >50K
42, Private, 5th-6th, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, Hong, <=50K
32, Self-emp-not-inc, Some-college, Divorced, Prof-specialty, Not-in-family, Black, Male,0,0,40, Dominican-Republic, <=50K
17, Private, 10th, Never-married, Other-service, Own-child, White, Male,0,0,15, Vietnam, <=50K
34, Self-emp-not-inc, HS-grad, Separated, Exec-managerial, Own-child, Asian-Pac-Islander, Male,0,0,60, Yugoslavia, >50K
43, State-gov, Assoc-voc, Divorced, Other-service, Not-in-family, Black, Male,0,0,60, Scotland, <=50K
18, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,25, Nicaragua, <=50K
33, Private, Masters, Divorced, Sales, Husband, Black, Female,0,0,40, United-States, <=50K
60, Self-emp-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Female,3900,0,44, Trinadad&Tobago, <=50K
57, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,40, Poland, <=50K
35, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,50, Philippines, <=50K
37, Private, Assoc-voc, Never-married, Farming-fishing, Husband, Asian-Pac-Islander, Female,4386,0,47, Dominican-Republic, <=50K
31, Private, Bachelors, Never-married, Adm-clerical, Unmarried, Asian-Pac-Islander, Male,0,0,29, Jamaica, <=50K
25, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Philippines, <=50K
48, Private, 10th, Separated, Adm-clerical, Not-in-family, Other, Female,0,0,45, Cambodia, <=50K
39, State-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,35, Hungary, <=50K
44, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,60, Canada, >50K
64, Private, Assoc-acdm, Separated, Sales, Wife, Other, Female,0,0,40, Ecuador, <=50K
33, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,54, South, <=50K
45, Private, Some-college, Divorced, Handlers-cleaners, Husband, Black, Male,0,0,40, Thailand, <=50K
50, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,50, United-States, >50K
39, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1887,50, Cuba, >50K
35, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,50, Dominican-Republic, >50K
26, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Female,0,0,40, Hungary, <=50K
67, Federal-gov, HS-grad, Widowed, Handlers-cleaners, Unmarried, White, Male,0,0,40, Italy, <=50K
62, Self-emp-not-inc, HS-grad, Divorced, Other-service, Unmarried, White, Male,0,0,40, Ecuador, <=50K
33, Private, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,40, Greece, <=50K
56, Private, Masters, Separated, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,60, France, >50K
32, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,60, Greece, <=50K
26, Private, Bachelors, Divorced, Craft-repair, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
28, Private, Bachelors, Never-married, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K
32, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Wife, Amer-Indian-Eskimo, Male,0,0,50, Iran, >50K
59, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,40, Trinadad&Tobago, <=50K
28, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,40, Portugal, >50K
28, Private, Some-college, Divorced, Craft-repair, Not-in-family, White, Male,0,0,45, China, <=50K
36, Private, 10th, Married-civ-spouse, Tech-support, Husband, Black, Female,0,0,24, Hong, <=50K
18, Private, HS-grad, Divorced, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,20, Laos, <=50K
20, Private, HS-grad, Never-married, Craft-repair, Unmarried, Black, Male,0,1977,40, Canada, <=50K
28, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,40, Poland, >50K
30, Private, Some-college, Never-married, Other-service, Not-in-family, Black, Male,0,0,40, Ireland, <=50K
32, State-gov, Bachelors, Divorced, Craft-repair, Husband, White, Male,5178,0,45, Germany, <=50K
54, Private, Bachelors, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Philippines, <=50K
43, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
57, Private, 7th-8th, Widowed, Tech-support, Unmarried, Amer-Indian-Eskimo, Male,0,0,29, United-States, <=50K
40, Self-emp-inc, Some-college, Divorced, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,0,0,44, United-States, <=50K
33, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Own-child, Black, Female,0,0,40, United-States, <=50K
39, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,3103,0,36, Haiti, <=50K
34, Private, HS-grad, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,40, Hungary, <=50K
51, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,1595,40, United-States, <=50K
47, Local-gov, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Female,97455,0,50, Mexico, <=50K
57, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, Hong, <=50K
52, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Female,0,0,40, United-States, >50K
45, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,1977,45, Trinadad&Tobago, >50K
25, Private, Bachelors, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,40, Vietnam, <=50K
44, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,60, United-States, <=50K
35, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Female,0,0,75, Puerto-Rico, >50K
19, Private, 11th, Never-married, Other-service, Own-child, Black, Male,0,0,20, United-States, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, White, Male,0,0,8, Honduras, <=50K
24, Private, HS-grad, Never-married, Other-service, Own-child, Other, Male,2538,0,40, Laos, <=50K
41, Private, HS-grad, Divorced, Tech-support, Husband, Black, Male,0,1509,40, Nicaragua, <=50K
20, Private, 10th, Never-married, Other-service, Own-child, White, Male,0,0,24, United-States, <=50K
50, Private, Bachelors, Married-civ-spouse, Tech-support, Husband, Black, Male,0,0,40, Ecuador, >50K
60, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,45, Italy, >50K
37, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,15, Cuba, <=50K
21, Private, HS-grad, Separated, Machine-op-inspct, Own-child, Other, Female,0,0,40, Peru, <=50K
64, Local-gov, Bachelors, Divorced, Tech-support, Not-in-family, White, Male,0,0,2, United-States, <=50K
18, Private, Some-college, Never-married, Adm-clerical, Own-child, Other, Male,0,0,29, United-States, <=50K
48, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Wife, Other, Male,5239,0,40, Puerto-Rico, >50K
41, Private, Masters, Married-civ-spouse, Sales, Husband, White, Female,0,0,50, United-States, >50K
44, Private, Some-college, Never-married, Other-service, Unmarried, Asian-Pac-Islander, Female,0,0,38, United-States, <=50K
44, Federal-gov, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,60, Columbia, <=50K
54, Federal-gov, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Female,0,0,38, Dominican-Republic, >50K
51, Self-emp-not-inc, Some-college, Separated, Other-service, Not-in-family, White, Female,10310,0,40, Poland, >50K
25, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Female,0,0,44, United-States, <=50K
17, Private, 10th, Never-married, Protective-serv, Own-child, Asian-Pac-Islander, Male,0,0,15, Hong, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,20, Laos, <=50K
27, Private, Some-college, Never-married, Farming-fishing, Other-relative, Black, Male,0,1979,40, United-States, <=50K
48, Private, Masters, Married-civ-spouse, Sales, Husband, Black, Male,0,0,40, Jamaica, >50K
42, Private, Bachelors, Married-civ-spouse, Craft-repair, Wife, Asian-Pac-Islander, Female,0,0,40, Jamaica, >50K
61, Private, 9th, Married-civ-spouse, Sales, Not-in-family, White, Male,0,1615,32, Cambodia, <=50K
42, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, Trinadad&Tobago, >50K
25, Local-gov, Bachelors, Divorced, Protective-serv, Not-in-family, Black, Female,0,1845,40, Canada, <=50K
21, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,24, China, <=50K
19, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Male,0,0,29, Italy, <=50K
53, Local-gov, Some-college, Divorced, Adm-clerical, Wife, Other, Female,0,0,40, United-States, <=50K
27, Private, HS-grad, Never-married, Sales, Own-child, Black, Female,0,0,40, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Italy, <=50K
61, Private, Assoc-voc, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,60, Ecuador, <=50K
41, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Female,0,0,65, Portugal, >50K
24, Private, Bachelors, Divorced, Exec-managerial, Unmarried, Amer-Indian-Eskimo, Female,0,0,54, United-States, <=50K
30, Private, Bachelors, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Male,0,0,40, Nicaragua, <=50K
29, Local-gov, Some-college, Never-married, Tech-support, Not-in-family, White, Male,0,1707,40, Germany, <=50K
43, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,40, Jamaica, >50K
32, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,40, Germany, >50K
27, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,20, South, <=50K
32, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Other, Male,0,0,40, United-States, <=50K
43, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, Holand-Netherlands, <=50K
57, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,80, United-States, <=50K
25, Private, HS-grad, Never-married, Prof-specialty, Own-child, Other, Female,0,0,20, Outlying-US(Guam-USVI-etc), <=50K
50, State-gov, HS-grad, Divorced, Sales, Not-in-family, Other, Female,0,0,40, Scotland, <=50K
38, State-gov, Bachelors, Married-civ-spouse, Farming-fishing, Unmarried, White, Male,0,0,40, Dominican-Republic, >50K
24, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,40, Vietnam, <=50K
38, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,40, South, >50K
49, State-gov, Bachelors, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,50, India, >50K
30, Private, HS-grad, Never-married, Prof-specialty, Other-relative, Amer-Indian-Eskimo, Male,0,0,60, Columbia, <=50K
21, Federal-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, United-States, <=50K
46, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,45, Nicaragua, <=50K
39, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Yugoslavia, <=50K
24, Private, Assoc-acdm, Divorced, Handlers-cleaners, Other-relative, Amer-Indian-Eskimo, Male,0,0,40, Scotland, <=50K
41, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,15, United-States, <=50K
42, Self-emp-inc, Some-college, Divorced, Other-service, Own-child, Black, Female,0,0,38, Poland, <=50K
49, Private, Masters, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, France, <=50K
36, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,48, India, >50K
29, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
28, State-gov, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Guatemala, <=50K
47, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other, Male,10304,0,98, Honduras, >50K
36, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, Columbia, >50K
51, Self-emp-not-inc, Some-college, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Female,0,0,60, England, >50K
61, Private, Assoc-voc, Divorced, Transport-moving, Not-in-family, White, Male,0,0,40, South, <=50K
21, Private, Some-college, Never-married, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,29, United-States, <=50K
23, Private, Masters, Married-civ-spouse, Sales, Own-child, Other, Female,0,0,15, Greece, <=50K
44, Private, HS-grad, Divorced, Craft-repair, Unmarried, Asian-Pac-Islander, Male,0,0,40, Peru, <=50K
36, Private, Bachelors, Married-civ-spouse, Adm-clerical, Own-child, Asian-Pac-Islander, Male,0,1887,40, Laos, >50K
44, State-gov, HS-grad, Divorced, Craft-repair, Not-in-family, White, Male,0,0,46, Philippines, <=50K
37, Local-gov, Bachelors, Divorced, Prof-specialty, Not-in-family, White, Male,14066,0,45, Canada, >50K
19, State-gov, Some-college, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,35, United-States, <=50K
41, Federal-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,15024,0,50, Laos, >50K
19, Private, Some-college, Never-married, Other-service, Own-child, Black, Male,0,0,10, Outlying-US(Guam-USVI-etc), <=50K
27, Private, 9th, Never-married, Sales, Not-in-family, White, Female,0,0,40, Taiwan, <=50K
47, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,50, Ireland, >50K
43, Private, Bachelors, Never-married, Prof-specialty, Unmarried, White, Male,0,1887,40, Cuba, <=50K
45, Private, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Wife, Asian-Pac-Islander, Male,5178,0,40, France, <=50K
31, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50K
25, Private, HS-grad, Never-married, Exec-managerial, Own-child, White, Male,0,0,40, South, <=50K
36, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Female,0,0,45, United-States, <=50K
37, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
49, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, White, Male,0,0,29, Puerto-Rico, <=50K
47, Self-emp-not-inc, HS-grad, Separated, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
38, Private, Some-college, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,50, United-States, <=50K
51, Local-gov, 7th-8th, Married-civ-spouse, Other-service, Wife, Amer-Indian-Eskimo, Male,0,0,40, China, >50K
38, State-gov, Bachelors, Never-married, Prof-specialty, Unmarried, White, Male,0,0,40, Vietnam, >50K
32, Private, Assoc-voc, Divorced, Exec-managerial, Wife, White, Female,0,0,50, Puerto-Rico, <=50K
31, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Black, Male,0,0,45, Philippines, <=50K
24, State-gov, HS-grad, Never-married, Other-service, Unmarried, Amer-Indian-Eskimo, Male,0,0,20, Outlying-US(Guam-USVI-etc), <=50K
17, Private, Some-college, Never-married, Other-service, Own-child, Black, Male,0,0,15, Scotland, <=50K
21, Private, HS-grad, Married-civ-spouse, Other-service, Other-relative, Black, Male,0,0,40, United-States, <=50K
47, Private, Assoc-voc, Married-civ-spouse, Protective-serv, Husband, White, Female,0,0,57, United-States, >50K
56, Private, Bachelors, Divorced, Prof-specialty, Not-in-family, Other, Male,0,0,40, United-States, <=50K
45, Private, Bachelors, Married-civ-spouse, Craft-repair, Unmarried, Black, Male,0,0,50, United-States, <=50K
61, Private, Bachelors, Widowed, Exec-managerial, Not-in-family, White, Male,0,0,40, Philippines, >50K
23, Private, Some-college, Never-married, Other-service, Wife, Black, Female,0,0,29, Italy, <=50K
43, Private, Bachelors, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Yugoslavia, <=50K
54, Private, HS-grad, Divorced, Craft-repair, Unmarried, White, Male,0,0,29, Cambodia, <=50K
28, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, Germany, <=50K
37, Private, Bachelors, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
51, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,40, Trinadad&Tobago, <=50K
21, Private, Some-college, Never-married, Exec-managerial, Own-child, Amer-Indian-Eskimo, Female,0,0,20, United-States, <=50K
40, Private, 11th, Never-married, Sales, Not-in-family, Black, Female,0,0,20, Laos, <=50K
47, Private, Masters, Never-married, Prof-specialty, Unmarried, Other, Female,0,0,50, India, <=50K
26, Private, HS-grad, Divorced, Other-service, Unmarried, White, Female,0,0,40, Taiwan, <=50K
46, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,0,50, Philippines, >50K
40, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,3712,0,65, Laos, <=50K
27, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,50, Haiti, <=50K
51, State-gov, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,1977,40, Holand-Netherlands, >50K
61, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,40, Nicaragua, <=50K
34, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Other, Male,0,0,60, Portugal, <=50K
17, Private, 11th, Never-married, Transport-moving, Own-child, Black, Female,0,0,40, Germany, <=50K
53, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,54, Hong, >50K
