29, Private, HS-grad, Divorced, Adm-clerical, Wife, Asian-Pac-Islander, Female,0,0,35, Mexico, <=50K
22, Private, Masters, Divorced, Other-service, Own-child, White, Female,0,0,20, United-States, <=50K
39, Private, Some-college, Divorced, Craft-repair, Own-child, White, Female,0,0,25, United-States, <=50K
47, Private, Some-college, Separated, Transport-moving, Not-in-family, White, Female,0,0,40, United-States, <=50K
23, Private, Bachelors, Never-married, Tech-support, Own-child, White, Male,0,0,30, United-States, <=50K
40, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
45, Private, Some-college, Divorced, Farming-fishing, Not-in-family, White, Male,0,0,20, United-States, <=50K
45, Private, Bachelors, Separated, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
21, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Own-child, White, Male,5134,0,40, United-States, >50K
46, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,72, United-States, >50K
36, Private, 7th-8th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,54, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,15024,0,60, United-States, >50K
53, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
31, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,40, Mexico, >50K
32, Private, Masters, Married-civ-spouse, Sales, Wife, Asian-Pac-Islander, Female,0,1887,20, United-States, >50K
59, Federal-gov, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,45, United-States, >50K
38, Self-emp-not-inc, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,50, United-States, <=50K
61, Private, Prof-school, Separated, Other-service, Unmarried, White, Female,0,0,22, Guatemala, <=50K
42, Federal-gov, HS-grad, Divorced, Exec-managerial, Own-child, Black, Female,8614,0,40, United-States, >50K
59, Private, Some-college, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,40, United-States, <=50K
29, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
45, Private, Assoc-acdm, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
43, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,10, United-States, >50K
23, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Mexico, <=50K
21, State-gov, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,16, United-States, <=50K
28, Private, Bachelors, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
23, Private, Some-college, Never-married, Sales, Own-child, White, Female,0,0,25, United-States, <=50K
50, Local-gov, Bachelors, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,40, United-States, <=50K
40, State-gov, Bachelors, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,40, United-States, >50K
38, Private, HS-grad, Never-married, Transport-moving, Own-child, White, Male,0,0,40, Mexico, <=50K
43, Private, Some-college, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
49, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1681,60, United-States, <=50K
25, State-gov, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, Mexico, <=50K
28, Private, Some-college, Divorced, Adm-clerical, Unmarried, White, Female,3449,0,40, United-States, <=50K
31, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, <=50K
40, Private, Some-college, Divorced, Other-service, Not-in-family, White, Male,0,0,45, United-States, <=50K
33, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
45, Self-emp-inc, Masters, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,2415,62, United-States, >50K
34, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
53, Self-emp-inc, Prof-school, Divorced, Exec-managerial, Husband, White, Male,99999,0,60, United-States, >50K
22, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,20, United-States, <=50K
19, Private, 11th, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, United-States, <=50K
53, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
27, Private, HS-grad, Separated, Prof-specialty, Not-in-family, White, Male,0,0,30, United-States, <=50K
23, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Female,0,0,20, United-States, <=50K
24, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, >50K
37, Private, Some-college, Divorced, Adm-clerical, Unmarried, White, Female,0,0,35, United-States, <=50K
24, State-gov, Assoc-voc, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,35, United-States, <=50K
20, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,20, United-States, <=50K
33, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1884,50, United-States, <=50K
23, Private, 10th, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
39, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, United-States, <=50K
64, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,5013,0,40, United-States, >50K
38, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Own-child, White, Female,0,0,40, United-States, <=50K
28, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,7687,0,30, United-States, >50K
46, Self-emp-not-inc, Bachelors, Married-civ-spouse, Farming-fishing, Wife, White, Male,0,0,50, United-States, >50K
30, Federal-gov, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
35, Private, Bachelors, Divorced, Sales, Wife, White, Male,15024,0,45, United-States, >50K
43, Private, HS-grad, Married-civ-spouse, Adm-clerical, Wife, White, Male,0,0,40, United-States, <=50K
29, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,35, United-States, <=50K
31, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, <=50K
33, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,0,0,40, United-States, <=50K
23, Local-gov, Some-college, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, United-States, >50K
30, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
57, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1974,40, United-States, >50K
30, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Female,0,0,40, United-States, <=50K
29, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
32, Private, 12th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
28, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States, <=50K
18, Private, Bachelors, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,40, United-States, <=50K
57, Private, Prof-school, Married-civ-spouse, Exec-managerial, Wife, White, Male,0,0,40, Japan, >50K
54, Private, Assoc-voc, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States, <=50K
34, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
79, Self-emp-not-inc, 7th-8th, Widowed, Craft-repair, Husband, White, Male,0,0,20, United-States, <=50K
23, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Female,0,0,30, United-States, <=50K
35, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
32, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, <=50K
43, Private, Prof-school, Divorced, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
54, Private, Some-college, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,45, United-States, <=50K
47, Private, Bachelors, Married-civ-spouse, Prof-specialty, Wife, Other, Female,0,0,25, United-States, >50K
20, Private, Bachelors, Never-married, Adm-clerical, Own-child, Black, Female,0,0,45, Mexico, <=50K
41, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,5054,0,40, Taiwan, >50K
36, Self-emp-not-inc, Some-college, Married-civ-spouse, Protective-serv, Husband, White, Male,0,1925,44, United-States, >50K
26, Self-emp-not-inc, Some-college, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States, <=50K
41, Private, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
23, Self-emp-inc, Some-college, Never-married, Adm-clerical, Own-child, Black, Male,0,0,40, United-States, <=50K
49, Private, Some-college, Divorced, Adm-clerical, Unmarried, White, Female,0,0,73, Mexico, >50K
46, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,1463,40, United-States, <=50K
89, Private, HS-grad, Widowed, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
47, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,5432,0,45, United-States, <=50K
33, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,7687,0,50, United-States, >50K
23, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
37, Private, Some-college, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
67, Private, Some-college, Widowed, Other-service, Not-in-family, White, Female,0,0,20, United-States, <=50K
20, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
30, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, >50K
58, Local-gov, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
28, State-gov, Masters, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,50, Mexico, <=50K
24, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,1463,50, United-States, <=50K
34, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,80, United-States, >50K
36, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, <=50K
39, Local-gov, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
26, Private, Assoc-acdm, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
24, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,62, United-States, <=50K
23, Private, HS-grad, Divorced, Handlers-cleaners, Own-child, White, Male,0,0,30, United-States, <=50K
40, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
48, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1448,40, United-States, <=50K
75, Private, HS-grad, Widowed, Adm-clerical, Unmarried, White, Female,0,0,30, Mexico, <=50K
40, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
25, Private, HS-grad, Married-civ-spouse, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
28, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
29, Private, Bachelors, Divorced, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
25, Self-emp-not-inc, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,50, United-States, <=50K
59, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
29, Private, Some-college, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,35, United-States, >50K
39, Local-gov, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,45, United-States, <=50K
29, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, >50K
29, Private, Bachelors, Never-married, Exec-managerial, Unmarried, Black, Female,0,0,40, United-States, >50K
45, Private, Some-college, Widowed, Adm-clerical, Unmarried, White, Female,0,1840,20, United-States, <=50K
56, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
27, Self-emp-not-inc, Some-college, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,50, United-States, <=50K
22, Private, Some-college, Divorced, Other-service, Not-in-family, White, Female,0,0,30, El-Salvador, <=50K
34, Private, Bachelors, Never-married, Other-service, Own-child, White, Female,0,0,40, Germany, <=50K
36, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
40, Local-gov, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,60, United-States, >50K
46, Federal-gov, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
24, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
26, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,60, United-States, <=50K
36, Private, Some-college, Divorced, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
20, Private, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,10, United-States, <=50K
24, Private, HS-grad, Married-civ-spouse, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K
55, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, France, <=50K
25, Private, Bachelors, Divorced, Other-service, Not-in-family, White, Female,0,0,37, United-States, <=50K
48, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,65, United-States, <=50K
40, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, >50K
23, Private, HS-grad, Never-married, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
29, Private, HS-grad, Never-married, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
31, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,45, United-States, <=50K
23, Private, HS-grad, Never-married, Transport-moving, Own-child, White, Male,0,0,40, United-States, <=50K
32, Self-emp-not-inc, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,50, United-States, <=50K
44, Private, HS-grad, Divorced, Adm-clerical, Own-child, White, Female,0,0,50, United-States, <=50K
57, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
47, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,30, United-States, <=50K
43, Local-gov, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, Dominican-Republic, <=50K
18, Private, 12th, Never-married, Craft-repair, Own-child, White, Male,0,0,30, Mexico, <=50K
32, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
37, Private, HS-grad, Never-married, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, <=50K
40, Private, HS-grad, Separated, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
30, Private, Assoc-voc, Never-married, Craft-repair, Not-in-family, White, Male,0,0,36, United-States, <=50K
27, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1876,60, United-States, >50K
64, Private, HS-grad, Divorced, Sales, Unmarried, White, Female,2678,0,40, United-States, <=50K
20, State-gov, Some-college, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,20, United-States, <=50K
23, State-gov, Bachelors, Separated, Prof-specialty, Wife, White, Female,0,0,40, United-States, <=50K
38, Federal-gov, 7th-8th, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,35, Dominican-Republic, >50K
25, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Own-child, White, Female,0,0,25, United-States, <=50K
33, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, >50K
29, Private, Some-college, Never-married, Prof-specialty, Wife, White, Female,0,0,35, United-States, <=50K
40, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1897,40, United-States, <=50K
38, Self-emp-inc, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
24, Private, Some-college, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, Poland, <=50K
50, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, Italy, >50K
49, Self-emp-not-inc, Some-college, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, >50K
41, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
60, Private, 7th-8th, Widowed, Transport-moving, Not-in-family, White, Male,0,0,35, United-States, <=50K
34, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,45, United-States, <=50K
42, Self-emp-not-inc, Some-college, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
48, Private, Bachelors, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,40, United-States, >50K
40, Private, Some-college, Divorced, Exec-managerial, Unmarried, White, Female,0,0,54, United-States, <=50K
47, Self-emp-not-inc, Some-college, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
39, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Wife, White, Female,15024,0,36, United-States, >50K
37, Private, Assoc-acdm, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
28, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, Other, Male,0,0,30, United-States, <=50K
41, Private, HS-grad, Divorced, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
31, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,45, United-States, >50K
23, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,22, United-States, <=50K
20, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, Other, Female,0,0,20, United-States, <=50K
38, Local-gov, Some-college, Divorced, Sales, Unmarried, White, Female,0,0,30, United-States, >50K
26, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, Amer-Indian-Eskimo, Male,0,0,40, Mexico, <=50K
46, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,38, United-States, >50K
37, State-gov, Some-college, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,45, United-States, <=50K
36, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,70, United-States, >50K
40, Private, Some-college, Divorced, Priv-house-serv, Unmarried, Black, Female,0,0,20, United-States, <=50K
57, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
41, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
33, Private, Bachelors, Married-civ-spouse, Farming-fishing, Wife, White, Male,0,0,25, United-States, <=50K
62, Private, Some-college, Widowed, Prof-specialty, Unmarried, Black, Female,0,0,40, United-States, <=50K
48, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,38, Mexico, <=50K
54, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1902,40, United-States, <=50K
21, Private, Bachelors, Never-married, Other-service, Own-child, White, Female,0,0,40, United-States, <=50K
51, Private, Prof-school, Married-civ-spouse, Exec-managerial, Wife, White, Male,0,0,40, United-States, >50K
31, State-gov, Bachelors, Divorced, Transport-moving, Wife, White, Female,0,0,45, United-States, <=50K
22, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K
33, Private, Bachelors, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,40, United-States, >50K
33, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
50, Federal-gov, Some-college, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
31, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K
23, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
33, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, >50K
43, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Unmarried, Black, Female,0,0,40, United-States, <=50K
25, Local-gov, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,2378,54, United-States, >50K
42, State-gov, Assoc-acdm, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
26, Private, HS-grad, Widowed, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
49, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, South, >50K
31, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
50, Private, HS-grad, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,30, United-States, <=50K
39, Local-gov, Some-college, Married-civ-spouse, Sales, Wife, Asian-Pac-Islander, Female,0,0,35, United-States, >50K
74, Self-emp-not-inc, 10th, Widowed, Other-service, Not-in-family, White, Female,0,0,20, United-States, <=50K
34, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
47, Private, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
51, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, <=50K
35, Self-emp-not-inc, HS-grad, Divorced, Farming-fishing, Not-in-family, White, Male,0,0,40, United-States, <=50K
28, Private, Some-college, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
32, Private, Bachelors, Never-married, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
24, Private, HS-grad, Divorced, Adm-clerical, Own-child, White, Female,0,1662,30, United-States, <=50K
41, Private, 7th-8th, Widowed, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
44, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Own-child, White, Female,0,0,15, United-States, <=50K
48, Private, Assoc-voc, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K
22, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50K
28, Private, Bachelors, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K
26, Private, Some-college, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
60, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,3267,0,40, United-States, <=50K
30, Private, HS-grad, Divorced, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, <=50K
52, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
24, Private, Bachelors, Never-married, Sales, Not-in-family, White, Male,0,0,35, United-States, <=50K
17, Private, 11th, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,25, United-States, <=50K
37, Self-emp-not-inc, Assoc-acdm, Never-married, Sales, Not-in-family, White, Male,0,0,72, United-States, <=50K
42, Private, Some-college, Separated, Farming-fishing, Not-in-family, White, Male,0,0,25, United-States, <=50K
49, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, United-States, <=50K
24, Local-gov, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
48, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
51, Self-emp-not-inc, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States, >50K
54, Private, Assoc-acdm, Divorced, Adm-clerical, Own-child, White, Female,4616,0,20, United-States, <=50K
27, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
18, Private, Some-college, Never-married, Transport-moving, Own-child, White, Male,0,0,35, Philippines, <=50K
56, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
45, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
50, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,70, United-States, <=50K
46, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,50, Italy, <=50K
20, Private, Some-college, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States, <=50K
75, Private, 7th-8th, Married-spouse-absent, Other-service, Not-in-family, White, Female,0,0,25, United-States, <=50K
34, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
38, Federal-gov, Masters, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,40, United-States, <=50K
39, State-gov, HS-grad, Widowed, Exec-managerial, Not-in-family, Black, Female,0,0,35, United-States, <=50K
35, State-gov, Bachelors, Never-married, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
31, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1491,40, United-States, <=50K
46, Private, Some-college, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
57, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, United-States, <=50K
50, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
24, Local-gov, Masters, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K
32, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,54, United-States, <=50K
46, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,30, United-States, >50K
61, Private, 7th-8th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
68, Private, Some-college, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,20, United-States, <=50K
23, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
30, Private, Assoc-acdm, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
35, Self-emp-inc, Some-college, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,30, Mexico, >50K
32, Self-emp-not-inc, Assoc-acdm, Never-married, Other-service, Not-in-family, White, Male,0,0,30, United-States, <=50K
50, Self-emp-not-inc, Masters, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,20, Vietnam, >50K
49, State-gov, Assoc-voc, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K
51, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States, >50K
35, Private, Masters, Married-civ-spouse, Sales, Husband, White, Male,7298,0,40, United-States, >50K
63, Self-emp-not-inc, Doctorate, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,70, United-States, <=50K
43, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
62, Local-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1848,40, United-States, >50K
19, Private, Bachelors, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
