25, Private, HS-grad, Married-civ-spouse, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,40, Ecuador, <=50K
27, Private, Bachelors, Divorced, Tech-support, Unmarried, Black, Male,0,0,40, Dominican-Republic, <=50K
19, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,22, Ireland, <=50K
22, Private, Some-college, Never-married, Prof-specialty, Own-child, Amer-Indian-Eskimo, Male,0,0,35, Cuba, <=50K
39, Self-emp-not-inc, HS-grad, Separated, Farming-fishing, Not-in-family, Other, Female,0,0,76, Outlying-US(Guam-USVI-etc), >50K
44, Local-gov, Doctorate, Divorced, Transport-moving, Not-in-family, White, Male,0,0,50, United-States, <=50K
49, Private, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, Other, Male,0,0,40, United-States, <=50K
21, Private, 11th, Never-married, Prof-specialty, Wife, Black, Male,0,0,35, Poland, <=50K
25, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Female,0,1842,40, United-States, <=50K
36, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,99, United-States, >50K
24, Federal-gov, HS-grad, Never-married, Sales, Own-child, White, Female,0,0,40, Columbia, <=50K
67, Federal-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,99999,0,50, Dominican-Republic, >50K
62, Self-emp-not-inc, Some-college, Widowed, Other-service, Unmarried, White, Female,0,0,35, Philippines, <=50K
35, Private, HS-grad, Never-married, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
34, Private, Bachelors, Never-married, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, Honduras, >50K
45, Private, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, Asian-Pac-Islander, Female,0,0,40, Japan, <=50K
18, Private, Some-college, Never-married, Machine-op-inspct, Own-child, Black, Male,0,0,12, United-States, <=50K
47, Private, HS-grad, Divorced, Sales, Husband, Black, Male,0,0,40, Italy, <=50K
30, Private, Bachelors, Never-married, Craft-repair, Unmarried, Asian-Pac-Islander, Female,0,0,50, Italy, >50K
18, Private, 11th, Never-married, Sales, Own-child, White, Female,0,0,24, Cambodia, <=50K
22, Private, 12th, Never-married, Adm-clerical, Own-child, White, Female,0,0,34, Taiwan, <=50K
20, Private, HS-grad, Divorced, Sales, Own-child, Black, Female,0,0,40, Canada, <=50K
53, Private, Prof-school, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,99999,0,40, China, <=50K
35, Self-emp-not-inc, HS-grad, Separated, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Italy, <=50K
19, Private, Some-college, Married-civ-spouse, Adm-clerical, Unmarried, Other, Female,2901,0,60, United-States, <=50K
46, Private, HS-grad, Married-civ-spouse, Sales, Other-relative, Black, Female,0,0,40, United-States, <=50K
21, Private, HS-grad, Divorced, Other-service, Husband, White, Male,0,0,40, Italy, <=50K
23, Private, Assoc-voc, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,40, Ecuador, <=50K
37, Private, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Philippines, <=50K
55, Private, Bachelors, Divorced, Craft-repair, Wife, Amer-Indian-Eskimo, Female,0,0,10, United-States, <=50K
54, Private, Bachelors, Never-married, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,40, Mexico, <=50K
39, Local-gov, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, France, >50K
27, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Black, Male,7298,0,45, Italy, >50K
58, Self-emp-not-inc, Prof-school, Married-civ-spouse, Exec-managerial, Not-in-family, Other, Male,15024,0,40, France, <=50K
39, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Female,99999,0,54, Scotland, >50K
48, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,0,0,50, United-States, <=50K
37, Local-gov, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, Other, Female,0,0,40, Haiti, <=50K
26, Self-emp-not-inc, Some-college, Never-married, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Thailand, <=50K
56, Private, Bachelors, Married-civ-spouse, Sales, Husband, Other, Female,0,0,45, Nicaragua, <=50K
35, State-gov, Masters, Married-civ-spouse, Sales, Husband, Other, Female,0,0,45, Portugal, >50K
42, Self-emp-not-inc, Bachelors, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,50, Dominican-Republic, <=50K
23, Private, Masters, Never-married, Protective-serv, Other-relative, Amer-Indian-Eskimo, Female,0,0,40, Vietnam, <=50K
66, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,15, Scotland, >50K
57, State-gov, Assoc-voc, Never-married, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,45, Hungary, <=50K
23, Private, HS-grad, Never-married, Prof-specialty, Own-child, Amer-Indian-Eskimo, Male,0,0,40, China, <=50K
36, Federal-gov, Assoc-acdm, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0,0,40, United-States, <=50K
66, Private, HS-grad, Widowed, Prof-specialty, Husband, White, Female,0,0,40, Mexico, <=50K
22, Private, Bachelors, Never-married, Craft-repair, Other-relative, Asian-Pac-Islander, Male,0,0,40, Yugoslavia, <=50K
31, Local-gov, 11th, Married-civ-spouse, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Male,0,0,32, Puerto-Rico, >50K
28, Private, HS-grad, Never-married, Adm-clerical, Own-child, Other, Male,0,0,40, United-States, <=50K
29, Private, Some-college, Divorced, Handlers-cleaners, Other-relative, Asian-Pac-Islander, Female,0,0,40, Philippines, <=50K
35, Private, HS-grad, Divorced, Craft-repair, Husband, Black, Female,0,0,40, France, <=50K
36, Local-gov, HS-grad, Divorced, Prof-specialty, Unmarried, Other, Male,0,0,40, India, <=50K
47, Private, HS-grad, Divorced, Adm-clerical, Other-relative, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
18, State-gov, Some-college, Never-married, Other-service, Not-in-family, White, Male,0,0,20, Greece, <=50K
62, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,25, Honduras, <=50K
34, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,35, Columbia, >50K
28, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, England, >50K
22, Private, Assoc-acdm, Never-married, Transport-moving, Not-in-family, White, Male,0,0,32, Puerto-Rico, <=50K
31, Private, HS-grad, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Trinadad&Tobago, <=50K
62, Private, HS-grad, Divorced, Sales, Husband, Other, Female,0,0,40, Germany, >50K
38, Self-emp-inc, Masters, Married-civ-spouse, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,45, Outlying-US(Guam-USVI-etc), <=50K
31, Private, Bachelors, Divorced, Adm-clerical, Own-child, Asian-Pac-Islander, Male,0,0,40, Japan, <=50K
32, State-gov, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, Peru, <=50K
59, Private, HS-grad, Divorced, Sales, Husband, White, Male,0,0,40, Canada, >50K
38, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,40, United-States, <=50K
52, Federal-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, Japan, <=50K
17, Private, Some-college, Never-married, Other-service, Own-child, Black, Male,0,0,8, Nicaragua, <=50K
53, Self-emp-not-inc, 5th-6th, Married-civ-spouse, Sales, Husband, White, Female,0,0,35, South, <=50K
34, Private, Some-college, Separated, Other-service, Husband, White, Male,0,0,40, Iran, <=50K
44, Private, Assoc-voc, Married-civ-spouse, Other-service, Wife, White, Male,0,0,40, Cuba, <=50K
47, Private, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Unmarried, Asian-Pac-Islander, Male,0,0,40, England, <=50K
28, Private, Some-college, Never-married, Handlers-cleaners, Husband, White, Male,0,0,40, Thailand, <=50K
17, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,5, Scotland, <=50K
21, Private, Some-college, Never-married, Sales, Own-child, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
21, Private, Bachelors, Never-married, Tech-support, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
33, Private, HS-grad, Divorced, Craft-repair, Wife, White, Female,0,0,40, Portugal, <=50K
23, Self-emp-not-inc, HS-grad, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,20, United-States, <=50K
18, Private, Some-college, Never-married, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,25, United-States, <=50K
27, Private, 10th, Never-married, Handlers-cleaners, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, China, <=50K
40, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Unmarried, White, Male,0,0,40, Vietnam, >50K
34, Private, Assoc-acdm, Divorced, Craft-repair, Unmarried, White, Female,0,0,45, Portugal, <=50K
20, Private, HS-grad, Never-married, Prof-specialty, Own-child, Black, Male,0,0,40, Peru, <=50K
35, State-gov, HS-grad, Never-married, Other-service, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Nicaragua, >50K
41, Private, Some-college, Married-civ-spouse, Exec-managerial, Unmarried, Asian-Pac-Islander, Male,0,0,40, Poland, <=50K
22, Private, HS-grad, Married-civ-spouse, Prof-specialty, Own-child, Black, Male,0,0,50, United-States, <=50K
53, Local-gov, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, White, Female,99999,0,40, United-States, >50K
26, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,50, Trinadad&Tobago, <=50K
39, Private, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, Black, Male,99999,0,60, United-States, >50K
39, Private, Bachelors, Never-married, Exec-managerial, Husband, White, Male,0,0,40, Outlying-US(Guam-USVI-etc), >50K
17, Private, HS-grad, Separated, Other-service, Wife, Black, Female,0,0,20, Italy, <=50K
38, Private, Bachelors, Never-married, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Yugoslavia, <=50K
37, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, White, Male,0,0,29, Cambodia, <=50K
22, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,15, France, <=50K
31, Private, Bachelors, Divorced, Craft-repair, Husband, Asian-Pac-Islander, Female,7687,0,84, United-States, <=50K
23, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Taiwan, <=50K
40, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,99999,0,60, United-States, >50K
60, Private, 11th, Married-civ-spouse, Tech-support, Not-in-family, Black, Female,7298,0,50, Japan, >50K
23, Private, Some-college, Never-married, Machine-op-inspct, Own-child, Other, Female,0,0,28, Hungary, <=50K
35, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,15175,0,50, South, >50K
34, Self-emp-not-inc, Bachelors, Married-civ-spouse, Tech-support, Unmarried, Other, Male,0,0,40, Outlying-US(Guam-USVI-etc), >50K
41, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,45, Laos, <=50K
18, Private, Assoc-voc, Never-married, Other-service, Own-child, White, Male,0,0,20, Guatemala, <=50K
38, Self-emp-not-inc, 11th, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,45, Haiti, <=50K
41, Private, Assoc-voc, Divorced, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,40, Mexico, <=50K
45, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Male,7687,0,65, Poland, <=50K
51, Private, Bachelors, Married-civ-spouse, Transport-moving, Not-in-family, Black, Female,0,0,20, France, <=50K
44, Local-gov, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,50, Hong, >50K
44, Self-emp-not-inc, Masters, Married-civ-spouse, Sales, Not-in-family, Other, Male,0,0,45, Peru, <=50K
58, Self-emp-inc, Bachelors, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,40, Greece, <=50K
64, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, Canada, <=50K
24, Private, Some-college, Never-married, Craft-repair, Own-child, Asian-Pac-Islander, Male,0,0,40, Honduras, <=50K
59, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,40, Portugal, <=50K
58, Private, HS-grad, Divorced, Exec-managerial, Unmarried, White, Male,0,0,40, Dominican-Republic, <=50K
66, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,7, Cambodia, <=50K
37, Local-gov, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Black, Female,0,0,45, Philippines, <=50K
76, Local-gov, Masters, Married-civ-spouse, Sales, Wife, Black, Male,0,0,4, Iran, <=50K
54, Private, HS-grad, Widowed, Prof-specialty, Other-relative, Other, Male,0,0,40, Vietnam, >50K
26, Local-gov, Bachelors, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,3103,0,40, Iran, >50K
28, Private, Masters, Never-married, Adm-clerical, Not-in-family, Other, Female,0,0,40, United-States, <=50K
47, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Other-relative, White, Female,0,0,40, Ecuador, <=50K
54, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,3103,0,40, England, <=50K
59, Self-emp-not-inc, Bachelors, Married-civ-spouse, Tech-support, Husband, Black, Female,4760,0,12, Laos, <=50K
45, Self-emp-not-inc, HS-grad, Divorced, Protective-serv, Husband, Black, Male,0,0,54, Dominican-Republic, >50K
21, Local-gov, Bachelors, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
50, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, Haiti, <=50K
74, Self-emp-inc, HS-grad, Widowed, Adm-clerical, Husband, Other, Male,0,0,20, United-States, >50K
53, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Female,0,0,40, Hong, <=50K
43, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,60, Mexico, >50K
27, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Own-child, Other, Male,0,0,40, Columbia, <=50K
65, Federal-gov, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, Black, Female,0,0,40, Ecuador, <=50K
37, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,54, Hong, >50K
62, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Wife, Black, Male,0,0,40, United-States, <=50K
32, Private, Some-college, Never-married, Craft-repair, Not-in-family, White, Female,0,0,35, Portugal, <=50K
18, Private, 10th, Never-married, Machine-op-inspct, Own-child, Black, Female,0,0,20, South, <=50K
26, Private, Bachelors, Married-civ-spouse, Craft-repair, Wife, White, Male,13001,0,40, Dominican-Republic, <=50K
25, Private, HS-grad, Married-civ-spouse, Other-service, Own-child, White, Male,0,0,40, Trinadad&Tobago, <=50K
25, Private, Some-college, Never-married, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Female,0,0,45, Portugal, >50K
41, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Female,0,0,40, El-Salvador, >50K
28, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,50, India, <=50K
44, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,10, Cuba, <=50K
32, Private, HS-grad, Widowed, Craft-repair, Husband, White, Female,0,0,50, Peru, <=50K
58, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Black, Female,0,0,35, Columbia, <=50K
51, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, Black, Female,0,1977,40, Ireland, <=50K
48, Self-emp-not-inc, Some-college, Divorced, Exec-managerial, Not-in-family, Black, Male,0,0,40, Taiwan, >50K
36, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Female,7298,0,40, Taiwan, >50K
42, Local-gov, HS-grad, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,36, United-States, >50K
49, Private, HS-grad, Never-married, Protective-serv, Other-relative, White, Male,0,0,40, United-States, <=50K
29, Private, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,0,0,60, Ireland, >50K
38, Private, Bachelors, Widowed, Farming-fishing, Not-in-family, Other, Female,0,0,40, United-States, <=50K
38, Private, HS-grad, Married-civ-spouse, Exec-managerial, Wife, Black, Female,2845,0,29, Philippines, >50K
26, Private, HS-grad, Never-married, Machine-op-inspct, Husband, Other, Female,0,0,40, Cuba, <=50K
56, Self-emp-not-inc, Some-college, Married-civ-spouse, Tech-support, Unmarried, Asian-Pac-Islander, Female,0,0,50, Dominican-Republic, <=50K
46, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Female,7729,0,40, Cuba, >50K
26, State-gov, HS-grad, Divorced, Other-service, Own-child, Other, Male,0,0,40, Peru, >50K
20, State-gov, 11th, Never-married, Craft-repair, Own-child, Other, Male,0,0,40, Guatemala, <=50K
21, Private, Some-college, Divorced, Craft-repair, Own-child, Asian-Pac-Islander, Male,0,0,40, Poland, <=50K
33, Local-gov, HS-grad, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Female,0,0,36, Dominican-Republic, <=50K
54, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, Haiti, <=50K
42, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,1977,54, United-States, <=50K
45, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,0,45, Dominican-Republic, <=50K
23, Private, 11th, Divorced, Exec-managerial, Husband, Black, Female,0,0,40, Greece, <=50K
31, Private, HS-grad, Widowed, Adm-clerical, Other-relative, Other, Male,0,0,29, Iran, <=50K
46, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,60, India, >50K
35, Self-emp-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, Other, Male,8136,0,50, Laos, >50K
38, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Female,0,0,60, Mexico, >50K
24, Private, 10th, Never-married, Machine-op-inspct, Wife, Amer-Indian-Eskimo, Female,0,0,19, Dominican-Republic, <=50K
20, Private, Some-college, Never-married, Adm-clerical, Own-child, Other, Female,0,0,5, Guatemala, <=50K
54, Private, Some-college, Divorced, Prof-specialty, Unmarried, White, Male,0,0,40, England, <=50K
42, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, Vietnam, <=50K
50, Private, Some-college, Divorced, Exec-managerial, Not-in-family, Black, Female,3898,0,40, Cuba, <=50K
35, Private, 11th, Divorced, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,40, Scotland, <=50K
25, Private, Bachelors, Never-married, Other-service, Not-in-family, Other, Male,0,0,32, Peru, <=50K
26, Private, Bachelors, Separated, Craft-repair, Not-in-family, White, Male,0,0,65, United-States, <=50K
34, Private, Some-college, Married-spouse-absent, Transport-moving, Husband, Other, Female,0,0,40, Italy, <=50K
49, Private, Bachelors, Never-married, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,40, Iran, >50K
44, Private, Some-college, Divorced, Protective-serv, Husband, Asian-Pac-Islander, Male,0,0,50, Germany, >50K
18, Private, Some-college, Never-married, Transport-moving, Unmarried, Asian-Pac-Islander, Male,0,0,20, United-States, <=50K
31, Private, HS-grad, Never-married, Other-service, Own-child, Other, Male,0,0,20, Outlying-US(Guam-USVI-etc), <=50K
20, Federal-gov, Some-college, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,35, Laos, >50K
46, Private, 9th, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,40, Yugoslavia, <=50K
30, Private, 11th, Never-married, Prof-specialty, Not-in-family, Other, Male,0,0,65, Vietnam, <=50K
47, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,65, Mexico, <=50K
19, Private, Some-college, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,50, Scotland, <=50K
58, Private, Masters, Married-civ-spouse, Exec-managerial, Unmarried, Black, Female,0,1977,40, Iran, <=50K
22, Private, Some-college, Never-married, Farming-fishing, Own-child, Amer-Indian-Eskimo, Female,0,0,40, England, <=50K
55, Private, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,45, Germany, >50K
60, Private, Bachelors, Married-civ-spouse, Adm-clerical, Unmarried, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
28, Private, HS-grad, Married-civ-spouse, Prof-specialty, Other-relative, Black, Female,7687,0,40, Canada, >50K
67, Local-gov, Doctorate, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,99999,0,40, Hong, <=50K
51, Private, HS-grad, Widowed, Exec-managerial, Unmarried, Other, Male,0,0,40, Japan, <=50K
31, Private, Some-college, Married-civ-spouse, Sales, Husband, Black, Female,7298,0,50, Honduras, >50K
26, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Own-child, Other, Female,0,0,45, Cambodia, >50K
23, Private, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,40, Cuba, <=50K
65, Federal-gov, Doctorate, Married-civ-spouse, Sales, Husband, Other, Male,0,1902,40, Haiti, <=50K
17, Private, 10th, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,10, Portugal, <=50K
50, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
35, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,45, Canada, <=50K
25, Private, Some-college, Married-civ-spouse, Prof-specialty, Unmarried, White, Female,0,0,75, Germany, >50K
27, Federal-gov, HS-grad, Married-civ-spouse, Prof-specialty, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Scotland, <=50K
37, Private, Bachelors, Married-civ-spouse, Sales, Own-child, Asian-Pac-Islander, Female,0,0,35, Philippines, <=50K
68, State-gov, HS-grad, Divorced, Sales, Husband, Asian-Pac-Islander, Male,3457,0,10, Ireland, <=50K
49, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Taiwan, >50K
48, Self-emp-inc, HS-grad, Married-civ-spouse, Prof-specialty, Unmarried, White, Female,7687,0,44, United-States, >50K
35, Private, HS-grad, Never-married, Tech-support, Husband, Asian-Pac-Islander, Female,0,0,40, Puerto-Rico, <=50K
21, Private, HS-grad, Never-married, Adm-clerical, Own-child, Other, Female,0,0,32, Guatemala, <=50K
41, Private, Assoc-voc, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,29, Greece, <=50K
46, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,60, Jamaica, <=50K
49, Private, Bachelors, Married-civ-spouse, Transport-moving, Not-in-family, Asian-Pac-Islander, Female,0,0,52, Italy, <=50K
36, Private, Masters, Divorced, Craft-repair, Husband, White, Male,0,0,45, Mexico, <=50K
28, Private, Some-college, Never-married, Prof-specialty, Wife, Amer-Indian-Eskimo, Male,0,0,50, Ecuador, <=50K
25, Local-gov, HS-grad, Never-married, Craft-repair, Not-in-family, Black, Female,0,0,35, Poland, <=50K
20, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,1719,0,40, El-Salvador, <=50K
44, Private, Bachelors, Divorced, Adm-clerical, Wife, Black, Female,0,0,35, Canada, >50K
41, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,7715,0,50, Laos, >50K
29, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,72, Greece, >50K
31, Private, Some-college, Divorced, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Portugal, <=50K
43, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, Hungary, <=50K
30, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, Black, Male,0,0,40, Trinadad&Tobago, <=50K
18, Private, HS-grad, Never-married, Other-service, Own-child, Other, Female,0,0,20, Trinadad&Tobago, <=50K
49, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Husband, White, Female,0,0,40, Trinadad&Tobago, <=50K
46, Private, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,80, Honduras, <=50K
27, Private, HS-grad, Never-married, Sales, Husband, Asian-Pac-Islander, Female,0,0,40, Greece, >50K
51, Private, HS-grad, Divorced, Sales, Husband, White, Female,0,0,35, Canada, >50K
38, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,35, United-States, <=50K
44, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Unmarried, Black, Male,0,1902,40, Peru, <=50K
41, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Philippines, <=50K
21, Private, HS-grad, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
40, Federal-gov, Some-college, Divorced, Protective-serv, Not-in-family, White, Male,0,0,29, Italy, <=50K
31, State-gov, Masters, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,40, Thailand, <=50K
31, Self-emp-not-inc, Prof-school, Divorced, Other-service, Husband, Asian-Pac-Islander, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
38, Private, HS-grad, Never-married, Tech-support, Wife, White, Female,0,0,40, United-States, >50K
36, Self-emp-inc, HS-grad, Never-married, Tech-support, Husband, Other, Male,0,0,40, Honduras, <=50K
34, Private, Bachelors, Married-civ-spouse, Other-service, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Nicaragua, >50K
36, Private, Some-college, Divorced, Other-service, Unmarried, Black, Female,0,0,36, United-States, >50K
45, Private, Assoc-voc, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,40, Columbia, >50K
20, Private, Assoc-acdm, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,35, India, <=50K
36, Private, Some-college, Never-married, Prof-specialty, Husband, White, Female,0,0,40, Italy, <=50K
42, Private, Some-college, Married-civ-spouse, Sales, Husband, Other, Female,0,1979,50, United-States, <=50K
30, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,45, Guatemala, <=50K
46, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Unmarried, Asian-Pac-Islander, Male,0,0,40, Dominican-Republic, <=50K
53, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,20, Honduras, <=50K
35, Local-gov, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, Black, Female,0,0,40, Taiwan, >50K
17, Private, 11th, Never-married, Adm-clerical, Own-child, Other, Female,0,0,20, India, <=50K
42, Private, HS-grad, Divorced, Tech-support, Husband, White, Female,0,0,40, Hong, >50K
