56, Self-emp-not-inc, HS-grad, Divorced, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,50, Cuba, >50K
53, Private, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,43, England, <=50K
61, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,43, Nicaragua, >50K
21, Private, Assoc-voc, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,30, Nicaragua, <=50K
43, Private, HS-grad, Married-civ-spouse, Transport-moving, Unmarried, Asian-Pac-Islander, Female,0,0,40, Philippines, >50K
36, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,54, Honduras, <=50K
48, Private, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, Other, Male,0,0,65, Thailand, >50K
58, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,40, Dominican-Republic, <=50K
46, State-gov, Bachelors, Married-civ-spouse, Other-service, Unmarried, Asian-Pac-Islander, Male,0,0,40, Jamaica, <=50K
24, Private, 10th, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,25, Laos, <=50K
44, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Female,0,0,45, Canada, >50K
24, Private, Masters, Divorced, Other-service, Other-relative, Black, Female,0,0,35, Nicaragua, <=50K
49, Local-gov, Some-college, Divorced, Exec-managerial, Unmarried, Black, Female,0,0,54, Haiti, >50K
37, Local-gov, HS-grad, Married-civ-spouse, Sales, Not-in-family, Black, Female,0,0,35, Greece, >50K
23, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, Black, Male,0,0,40, Vietnam, <=50K
50, Self-emp-not-inc, Bachelors, Divorced, Craft-repair, Husband, White, Male,0,0,40, Honduras, <=50K
20, Private, 1st-4th, Never-married, Machine-op-inspct, Unmarried, Amer-Indian-Eskimo, Male,0,0,35, Hungary, <=50K
32, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, Black, Male,0,0,40, Canada, <=50K
42, Self-emp-not-inc, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,45, Hungary, >50K
34, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,40, Portugal, <=50K
52, Self-emp-not-inc, HS-grad, Divorced, Exec-managerial, Not-in-family, Black, Male,0,0,40, India, >50K
61, Self-emp-not-inc, HS-grad, Divorced, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,40, Vietnam, <=50K
40, Private, Some-college, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,4127,0,60, Ireland, <=50K
26, Private, Some-college, Never-married, Tech-support, Own-child, Other, Female,0,0,50, Philippines, <=50K
21, Private, Some-college, Never-married, Transport-moving, Not-in-family, Other, Male,0,0,24, Ireland, <=50K
28, Private, HS-grad, Separated, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,40, El-Salvador, <=50K
25, Private, Some-college, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Dominican-Republic, >50K
39, Private, HS-grad, Divorced, Exec-managerial, Husband, Asian-Pac-Islander, Male,7687,0,40, India, <=50K
26, Self-emp-not-inc, HS-grad, Never-married, Transport-moving, Not-in-family, White, Male,0,0,64, Yugoslavia, <=50K
33, Private, HS-grad, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Canada, <=50K
31, Private, 1st-4th, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,0,50, Poland, >50K
26, Private, HS-grad, Never-married, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,70, Vietnam, <=50K
25, Private, HS-grad, Married-spouse-absent, Handlers-cleaners, Husband, White, Female,0,0,50, Haiti, <=50K
42, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, Thailand, <=50K
52, Local-gov, Some-college, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Female,0,0,30, Thailand, <=50K
29, Private, Bachelors, Never-married, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Japan, <=50K
49, Federal-gov, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,54, Jamaica, >50K
41, Private, HS-grad, Divorced, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Greece, >50K
23, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, Asian-Pac-Islander, Male,0,0,40, Philippines, <=50K
51, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Wife, Amer-Indian-Eskimo, Male,0,0,40, Portugal, <=50K
45, Private, Some-college, Never-married, Machine-op-inspct, Own-child, Asian-Pac-Islander, Male,0,0,45, England, <=50K
43, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Black, Male,7687,0,60, Cambodia, >50K
35, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, Other, Female,0,0,40, Thailand, <=50K
28, Private, Some-college, Separated, Craft-repair, Husband, White, Female,0,0,45, Dominican-Republic, <=50K
24, Private, HS-grad, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Female,0,0,20, Cuba, <=50K
23, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Other, Male,0,0,40, Taiwan, <=50K
47, Private, HS-grad, Never-married, Craft-repair, Husband, Black, Female,0,0,40, France, <=50K
53, Private, HS-grad, Married-civ-spouse, Sales, Wife, Black, Male,0,0,40, Canada, >50K
49, Private, HS-grad, Never-married, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,65, Vietnam, >50K
31, Private, 11th, Never-married, Adm-clerical, Not-in-family, White, Male,0,1902,40, Italy, <=50K
60, Local-gov, Masters, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,50, South, <=50K
18, Private, Some-college, Never-married, Handlers-cleaners, Own-child, Other, Female,0,0,40, France, <=50K
48, Private, Bachelors, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Female,0,0,40, Ireland, >50K
35, Private, HS-grad, Divorced, Adm-clerical, Husband, Asian-Pac-Islander, Female,0,0,40, Vietnam, <=50K
46, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, Asian-Pac-Islander, Female,0,0,40, Hungary, <=50K
52, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Unmarried, Other, Male,0,0,50, Outlying-US(Guam-USVI-etc), <=50K
54, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, Peru, <=50K
31, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Black, Female,0,0,40, United-States, <=50K
22, Private, Bachelors, Married-civ-spouse, Prof-specialty, Own-child, Black, Female,0,0,16, Trinadad&Tobago, <=50K
45, Self-emp-inc, Some-college, Divorced, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,50, Greece, <=50K
45, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Female,0,0,40, Canada, >50K
59, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, Black, Female,0,0,40, Trinadad&Tobago, >50K
90, Self-emp-not-inc, Prof-school, Married-civ-spouse, Sales, Not-in-family, Black, Female,0,0,40, El-Salvador, >50K
50, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Black, Female,0,0,40, Trinadad&Tobago, >50K
25, Private, Some-college, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,30, Vietnam, <=50K
34, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,0,40, Cambodia, <=50K
28, Private, HS-grad, Divorced, Craft-repair, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Thailand, <=50K
23, Private, Some-college, Never-married, Craft-repair, Unmarried, Amer-Indian-Eskimo, Female,0,0,25, Hungary, <=50K
41, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Unmarried, Asian-Pac-Islander, Male,0,0,40, Portugal, <=50K
59, Federal-gov, Masters, Divorced, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,1976,40, China, >50K
35, Self-emp-not-inc, Some-college, Widowed, Prof-specialty, Not-in-family, Black, Male,0,0,40, Taiwan, <=50K
20, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, Greece, <=50K
56, Local-gov, Doctorate, Married-civ-spouse, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,1977,40, England, >50K
39, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, Black, Female,15024,0,50, Mexico, >50K
73, Private, Some-college, Married-civ-spouse, Prof-specialty, Unmarried, White, Female,0,0,16, Portugal, >50K
30, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Jamaica, >50K
26, Private, HS-grad, Never-married, Adm-clerical, Husband, Asian-Pac-Islander, Female,0,0,40, Germany, <=50K
28, Private, Assoc-voc, Divorced, Exec-managerial, Not-in-family, Other, Male,7298,0,45, Ecuador, >50K
47, Private, Masters, Divorced, Craft-repair, Not-in-family, White, Female,0,0,40, Cambodia, >50K
27, Private, Some-college, Married-civ-spouse, Farming-fishing, Own-child, White, Male,0,0,40, India, >50K
67, Private, Assoc-acdm, Divorced, Exec-managerial, Unmarried, Black, Male,0,0,20, Puerto-Rico, <=50K
37, Local-gov, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Male,0,0,40, France, >50K
37, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,50, South, <=50K
40, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,45, Outlying-US(Guam-USVI-etc), <=50K
21, Private, Some-college, Never-married, Adm-clerical, Own-child, Black, Male,0,0,25, Mexico, <=50K
40, Federal-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,45, Peru, >50K
29, Private, Assoc-acdm, Never-married, Machine-op-inspct, Own-child, Asian-Pac-Islander, Male,0,0,50, India, <=50K
31, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,6166,0,40, Laos, <=50K
25, Private, HS-grad, Never-married, Prof-specialty, Other-relative, White, Male,5178,0,48, China, <=50K
52, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,65, Hong, >50K
50, Private, HS-grad, Divorced, Exec-managerial, Husband, Black, Female,0,1974,40, Yugoslavia, <=50K
55, Local-gov, HS-grad, Divorced, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Poland, <=50K
50, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Other, Male,0,0,40, Dominican-Republic, <=50K
63, Self-emp-inc, Masters, Married-civ-spouse, Sales, Husband, Black, Male,15024,0,50, Dominican-Republic, >50K
19, Private, 11th, Never-married, Adm-clerical, Own-child, Other, Female,0,0,40, India, <=50K
38, Private, Prof-school, Divorced, Adm-clerical, Husband, Black, Female,0,0,40, Nicaragua, >50K
53, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,1970,54, South, >50K
38, Federal-gov, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Female,0,0,50, Nicaragua, >50K
21, Local-gov, Some-college, Never-married, Handlers-cleaners, Not-in-family, Black, Female,0,0,15, El-Salvador, <=50K
24, Private, Bachelors, Never-married, Protective-serv, Own-child, Black, Female,0,0,38, South, <=50K
66, Private, Prof-school, Divorced, Craft-repair, Husband, White, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
50, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Ecuador, <=50K
35, Federal-gov, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,1902,45, France, <=50K
34, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,40, Thailand, >50K
30, Private, HS-grad, Married-civ-spouse, Transport-moving, Own-child, Black, Female,0,0,40, Trinadad&Tobago, <=50K
32, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Other, Male,0,0,50, Taiwan, <=50K
35, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Female,7687,0,35, Scotland, >50K
41, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Female,0,0,40, Cuba, <=50K
21, Private, 11th, Married-civ-spouse, Craft-repair, Own-child, Asian-Pac-Islander, Male,0,0,60, Japan, <=50K
62, Self-emp-inc, Some-college, Married-civ-spouse, Adm-clerical, Other-relative, Other, Female,0,0,40, Poland, <=50K
39, Federal-gov, 9th, Divorced, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,35, Poland, <=50K
23, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Male,0,0,21, Japan, <=50K
27, Private, Some-college, Never-married, Protective-serv, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Cuba, <=50K
33, Private, Bachelors, Divorced, Exec-managerial, Other-relative, White, Female,0,0,36, Germany, <=50K
39, Private, HS-grad, Divorced, Craft-repair, Husband, Other, Male,0,0,40, Greece, <=50K
57, Private, Masters, Divorced, Farming-fishing, Husband, White, Female,0,0,40, Haiti, <=50K
51, Private, HS-grad, Widowed, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,35, France, >50K
33, Private, HS-grad, Never-married, Adm-clerical, Wife, Asian-Pac-Islander, Male,0,0,40, El-Salvador, <=50K
37, Private, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, Other, Female,0,0,32, Vietnam, <=50K
40, Private, 10th, Married-civ-spouse, Machine-op-inspct, Other-relative, Amer-Indian-Eskimo, Male,0,0,40, Hong, <=50K
65, Self-emp-not-inc, Masters, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,1902,70, Poland, <=50K
58, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,38, Ireland, <=50K
27, Private, Some-college, Married-civ-spouse, Sales, Own-child, Other, Male,0,0,40, Hungary, <=50K
36, Self-emp-not-inc, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, Other, Female,0,0,50, Poland, <=50K
41, Self-emp-inc, Bachelors, Divorced, Craft-repair, Husband, Black, Male,0,0,40, Guatemala, <=50K
40, Private, Assoc-voc, Married-civ-spouse, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Haiti, <=50K
45, Private, Assoc-voc, Married-civ-spouse, Handlers-cleaners, Own-child, Black, Male,0,0,45, Haiti, <=50K
37, Private, HS-grad, Never-married, Sales, Husband, Black, Male,0,0,40, Italy, <=50K
53, Self-emp-not-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Unmarried, Black, Male,0,0,40, Italy, <=50K
23, Private, Assoc-acdm, Never-married, Exec-managerial, Husband, White, Female,0,0,50, Scotland, <=50K
38, Private, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Male,10520,0,40, Yugoslavia, <=50K
28, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,54, France, >50K
32, State-gov, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Other, Male,0,0,35, Puerto-Rico, <=50K
29, Private, Bachelors, Never-married, Craft-repair, Other-relative, Asian-Pac-Islander, Male,0,0,40, Dominican-Republic, >50K
65, Private, Masters, Divorced, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,50, Hong, <=50K
27, Private, Bachelors, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,20, Ecuador, <=50K
46, Private, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, White, Female,0,0,40, El-Salvador, <=50K
27, Private, Assoc-voc, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,60, Jamaica, <=50K
44, Self-emp-not-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, Jamaica, <=50K
22, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Other, Male,0,0,40, Vietnam, <=50K
26, Private, Some-college, Married-civ-spouse, Prof-specialty, Own-child, Black, Female,0,0,35, Yugoslavia, <=50K
34, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, Jamaica, >50K
24, Private, Some-college, Never-married, Tech-support, Other-relative, Asian-Pac-Islander, Female,0,0,40, Ireland, <=50K
23, Private, Some-college, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,40, Greece, <=50K
44, Private, Some-college, Married-civ-spouse, Sales, Husband, Other, Male,0,0,50, Taiwan, <=50K
29, Local-gov, HS-grad, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, India, >50K
32, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Unmarried, Amer-Indian-Eskimo, Male,5013,0,40, Portugal, <=50K
23, Private, 11th, Married-civ-spouse, Exec-managerial, Own-child, Other, Male,0,0,50, France, >50K
42, Private, Masters, Married-spouse-absent, Other-service, Unmarried, Black, Female,0,0,45, Portugal, <=50K
28, Private, 5th-6th, Married-civ-spouse, Sales, Own-child, White, Female,0,0,40, Puerto-Rico, <=50K
51, Private, Some-college, Widowed, Prof-specialty, Unmarried, Other, Male,0,0,40, Nicaragua, <=50K
69, State-gov, Bachelors, Married-civ-spouse, Machine-op-inspct, Unmarried, White, Male,0,0,40, Yugoslavia, <=50K
46, Private, Prof-school, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,1902,60, Ecuador, >50K
41, Private, 11th, Divorced, Other-service, Husband, Amer-Indian-Eskimo, Female,0,0,40, Italy, <=50K
60, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,50, Jamaica, >50K
42, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,40, England, >50K
19, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,40, Jamaica, <=50K
26, State-gov, Some-college, Never-married, Machine-op-inspct, Not-in-family, Other, Male,0,0,35, Portugal, <=50K
41, Self-emp-not-inc, Masters, Married-civ-spouse, Craft-repair, Not-in-family, Black, Male,7298,0,40, Cambodia, <=50K
30, Private, HS-grad, Never-married, Adm-clerical, Husband, Amer-Indian-Eskimo, Female,0,0,45, Taiwan, <=50K
22, Private, 11th, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,0,0,40, Ecuador, <=50K
28, Private, HS-grad, Never-married, Sales, Wife, Asian-Pac-Islander, Male,3041,0,50, Haiti, >50K
24, Private, Masters, Married-civ-spouse, Exec-managerial, Not-in-family, Black, Female,0,0,40, Portugal, <=50K
49, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,40, Vietnam, <=50K
46, Private, Some-college, Divorced, Farming-fishing, Unmarried, Asian-Pac-Islander, Female,0,0,20, South, <=50K
36, Private, Bachelors, Never-married, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,45, Germany, <=50K
59, Local-gov, HS-grad, Divorced, Farming-fishing, Husband, Black, Male,0,0,40, Guatemala, >50K
29, Private, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, Other, Male,0,0,40, Guatemala, <=50K
62, Local-gov, Bachelors, Widowed, Prof-specialty, Not-in-family, Other, Female,0,0,20, Germany, >50K
63, Private, Masters, Widowed, Farming-fishing, Unmarried, Black, Male,0,0,40, Yugoslavia, <=50K
49, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Other, Female,0,0,45, Greece, >50K
53, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,1971,38, Columbia, <=50K
30, Private, HS-grad, Never-married, Adm-clerical, Husband, White, Female,0,0,40, England, <=50K
19, Private, HS-grad, Never-married, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
66, Local-gov, Some-college, Divorced, Sales, Not-in-family, White, Female,0,0,40, Taiwan, <=50K
43, State-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,40, Iran, >50K
51, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,45, Canada, >50K
54, Self-emp-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Black, Female,0,0,40, Hungary, <=50K
24, Self-emp-not-inc, HS-grad, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Male,0,0,30, Honduras, >50K
43, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Not-in-family, Other, Male,0,0,40, Vietnam, <=50K
35, Private, Masters, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,4332,0,40, England, >50K
45, Local-gov, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,40, Italy, >50K
30, Private, HS-grad, Divorced, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Female,0,0,40, Mexico, >50K
26, Private, Some-college, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Germany, <=50K
54, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,1971,50, India, >50K
46, Private, Doctorate, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1952,40, Puerto-Rico, <=50K
52, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Black, Female,0,0,40, Laos, <=50K
55, Private, Assoc-acdm, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,0,0,40, Iran, <=50K
43, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Black, Male,15024,0,50, India, >50K
53, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,0,0,36, Outlying-US(Guam-USVI-etc), >50K
77, Federal-gov, Bachelors, Divorced, Exec-managerial, Husband, White, Female,0,0,40, Ireland, <=50K
33, Private, Masters, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,45, France, <=50K
36, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Other, Male,7687,0,50, England, >50K
33, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Wife, Other, Male,0,1902,50, France, >50K
25, Private, Some-college, Never-married, Sales, Unmarried, Asian-Pac-Islander, Female,0,0,35, Poland, <=50K
41, Self-emp-inc, Assoc-voc, Married-civ-spouse, Craft-repair, Wife, Other, Female,0,0,50, Hungary, <=50K
39, Self-emp-inc, HS-grad, Married-civ-spouse, Prof-specialty, Other-relative, Amer-Indian-Eskimo, Male,0,0,50, France, <=50K
25, Private, Assoc-voc, Divorced, Transport-moving, Not-in-family, White, Male,0,0,60, El-Salvador, <=50K
43, Private, Some-college, Married-spouse-absent, Craft-repair, Not-in-family, White, Male,0,1916,54, South, >50K
38, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Other-relative, White, Female,0,0,40, Germany, >50K
44, Private, Some-college, Divorced, Prof-specialty, Unmarried, Black, Male,0,0,40, Laos, <=50K
67, Self-emp-inc, Bachelors, Married-civ-spouse, Transport-moving, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, South, <=50K
48, Local-gov, Some-college, Divorced, Prof-specialty, Other-relative, Other, Female,0,1934,39, Peru, >50K
38, Private, Bachelors, Divorced, Tech-support, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Jamaica, <=50K
53, Private, Bachelors, Divorced, Adm-clerical, Husband, White, Male,0,0,43, Poland, <=50K
22, Private, HS-grad, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,20, Trinadad&Tobago, <=50K
24, Private, Bachelors, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Laos, >50K
21, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, Other, Male,0,0,50, South, <=50K
40, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,50, Italy, <=50K
44, Private, Some-college, Divorced, Machine-op-inspct, Unmarried, Black, Male,0,0,40, Philippines, <=50K
47, Self-emp-not-inc, 1st-4th, Never-married, Exec-managerial, Husband, White, Male,0,0,46, Columbia, >50K
44, Self-emp-not-inc, Assoc-voc, Divorced, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Greece, <=50K
19, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,12, Portugal, <=50K
41, Federal-gov, Assoc-voc, Married-civ-spouse, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,13943,0,60, Ecuador, >50K
42, Self-emp-inc, Bachelors, Married-civ-spouse, Other-service, Husband, Other, Female,0,0,40, Puerto-Rico, >50K
37, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,60, Greece, <=50K
42, Private, Masters, Never-married, Adm-clerical, Husband, Black, Male,0,0,45, India, <=50K
28, Private, HS-grad, Married-spouse-absent, Prof-specialty, Not-in-family, Black, Male,0,0,50, Taiwan, >50K
34, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,60, Ecuador, <=50K
28, Private, Some-college, Divorced, Machine-op-inspct, Husband, Black, Female,0,0,40, Hungary, <=50K
23, Private, Bachelors, Divorced, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Peru, <=50K
25, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,50, France, >50K
22, Private, Some-college, Divorced, Protective-serv, Not-in-family, Amer-Indian-Eskimo, Male,0,0,25, Vietnam, <=50K
34, Private, Bachelors, Divorced, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,45, China, <=50K
40, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Male,0,0,45, Iran, <=50K
56, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,45, India, <=50K
25, Self-emp-not-inc, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, Poland, <=50K
23, Private, Doctorate, Never-married, Sales, Husband, Black, Male,0,0,40, Laos, <=50K
18, State-gov, HS-grad, Married-civ-spouse, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,15, Dominican-Republic, <=50K
24, Self-emp-not-inc, HS-grad, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,60, Peru, <=50K
67, Self-emp-inc, Bachelors, Married-civ-spouse, Machine-op-inspct, Not-in-family, Other, Male,0,0,40, Mexico, <=50K
33, Self-emp-inc, HS-grad, Never-married, Protective-serv, Husband, Black, Male,0,0,50, Jamaica, <=50K
50, Private, HS-grad, Married-civ-spouse, Protective-serv, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Haiti, >50K
37, Private, Bachelors, Divorced, Machine-op-inspct, Husband, White, Female,0,0,40, Canada, >50K
51, Private, HS-grad, Divorced, Exec-managerial, Husband, White, Male,0,0,50, Columbia, <=50K
22, Local-gov, HS-grad, Never-married, Machine-op-inspct, Husband, Black, Male,0,0,40, Greece, <=50K
23, Federal-gov, HS-grad, Never-married, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Male,0,0,35, Ecuador, <=50K
17, Private, 10th, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,25, Haiti, <=50K
