39, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,35, Ecuador, <=50K
61, Local-gov, Bachelors, Married-civ-spouse, Sales, Husband, White, Female,0,0,45, United-States, >50K
31, Private, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,40, South, <=50K
41, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, Laos, >50K
43, Self-emp-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, Mexico, >50K
19, Private, 10th, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
41, Private, Some-college, Divorced, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Yugoslavia, <=50K
57, Self-emp-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,60, United-States, >50K
70, Federal-gov, Some-college, Divorced, Farming-fishing, Unmarried, Black, Male,0,0,35, United-States, <=50K
29, Private, Some-college, Divorced, Other-service, Not-in-family, Other, Male,0,0,40, United-States, <=50K
22, Private, Assoc-acdm, Never-married, Exec-managerial, Own-child, White, Male,0,0,20, United-States, <=50K
25, Private, Doctorate, Never-married, Sales, Own-child, Black, Male,0,0,40, United-States, <=50K
58, Private, Bachelors, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,40, China, <=50K
61, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,5178,0,40, United-States, >50K
21, Private, Assoc-voc, Married-civ-spouse, Tech-support, Own-child, White, Female,0,0,40, United-States, <=50K
39, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,45, Ecuador, <=50K
38, State-gov, Masters, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Cuba, <=50K
57, Private, Doctorate, Married-civ-spouse, Prof-specialty, Wife, Black, Male,0,1735,45, Holand-Netherlands, >50K
26, Private, Some-college, Never-married, Other-service, Not-in-family, White, Male,0,0,35, Peru, <=50K
46, Self-emp-inc, Some-college, Never-married, Craft-repair, Not-in-family, Other, Male,12768,0,50, Holand-Netherlands, >50K
41, State-gov, HS-grad, Divorced, Prof-specialty, Not-in-family, Other, Female,0,0,40, Trinadad&Tobago, <=50K
36, Self-emp-not-inc, Prof-school, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,99999,0,50, Cuba, >50K
33, Private, Bachelors, Married-civ-spouse, Tech-support, Husband, White, Female,0,0,40, Iran, <=50K
38, Private, HS-grad, Never-married, Tech-support, Not-in-family, Other, Female,0,0,45, Taiwan, <=50K
20, Private, 12th, Never-married, Prof-specialty, Own-child, Amer-Indian-Eskimo, Female,0,0,30, United-States, <=50K
28, Private, HS-grad, Divorced, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,50, United-States, <=50K
47, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, El-Salvador, >50K
44, Private, Assoc-acdm, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,40, Cambodia, <=50K
33, Private, HS-grad, Divorced, Sales, Not-in-family, White, Male,0,0,40, Hong, <=50K
23, Private, Assoc-voc, Married-civ-spouse, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,35, Haiti, <=50K
32, Private, Some-college, Never-married, Other-service, Unmarried, Black, Male,0,0,40, Portugal, <=50K
47, Private, 9th, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, Ecuador, <=50K
49, Private, 11th, Married-civ-spouse, Other-service, Unmarried, Asian-Pac-Islander, Male,0,0,40, Mexico, <=50K
33, Federal-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,1977,40, Jamaica, >50K
45, Federal-gov, HS-grad, Divorced, Adm-clerical, Not-in-family, Other, Male,0,0,40, Mexico, <=50K
35, Private, Some-college, Never-married, Prof-specialty, Unmarried, Black, Female,0,0,35, United-States, <=50K
26, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Holand-Netherlands, <=50K
39, Self-emp-not-inc, Doctorate, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Cambodia, >50K
24, State-gov, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,50, United-States, <=50K
44, State-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, >50K
37, Private, Some-college, Separated, Other-service, Husband, Black, Male,0,0,40, India, >50K
19, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, China, <=50K
21, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,20, South, <=50K
44, Private, Doctorate, Married-civ-spouse, Sales, Own-child, Asian-Pac-Islander, Male,7298,0,40, Mexico, >50K
51, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,0,40, United-States, <=50K
51, Private, HS-grad, Divorced, Other-service, Not-in-family, Other, Female,0,0,30, Scotland, <=50K
63, Private, Masters, Married-civ-spouse, Sales, Wife, White, Male,0,0,40, Laos, >50K
31, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,40, Yugoslavia, <=50K
25, Private, Some-college, Never-married, Handlers-cleaners, Husband, White, Female,0,0,30, Poland, <=50K
44, Private, Bachelors, Married-civ-spouse, Prof-specialty, Wife, Asian-Pac-Islander, Female,0,1902,50, United-States, >50K
32, Private, Assoc-voc, Never-married, Adm-clerical, Not-in-family, Other, Female,0,0,40, South, <=50K
53, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Male,7298,0,40, United-States, >50K
36, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,48, Nicaragua, <=50K
20, Private, Assoc-acdm, Never-married, Tech-support, Own-child, Asian-Pac-Islander, Male,0,0,30, China, <=50K
46, Private, HS-grad, Never-married, Machine-op-inspct, Unmarried, Asian-Pac-Islander, Male,0,0,40, Japan, <=50K
33, Private, Assoc-acdm, Never-married, Exec-managerial, Not-in-family, Black, Female,0,0,40, United-States, <=50K
65, Private, HS-grad, Married-civ-spouse, Prof-specialty, Unmarried, Asian-Pac-Islander, Female,0,0,40, India, <=50K
25, Private, Assoc-acdm, Never-married, Craft-repair, Own-child, White, Male,0,1597,40, Peru, <=50K
35, Private, Some-college, Never-married, Sales, Husband, White, Male,15024,0,50, Laos, >50K
46, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,40, Puerto-Rico, >50K
29, Self-emp-not-inc, Bachelors, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,99, United-States, >50K
33, Private, 11th, Married-civ-spouse, Sales, Husband, Other, Female,0,0,40, Ecuador, >50K
23, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,50, France, <=50K
35, Self-emp-not-inc, HS-grad, Never-married, Craft-repair, Unmarried, White, Male,0,0,45, England, <=50K
31, Private, Some-college, Never-married, Adm-clerical, Unmarried, Other, Male,0,0,40, United-States, <=50K
43, Private, Some-college, Married-civ-spouse, Prof-specialty, Unmarried, Asian-Pac-Islander, Male,0,0,35, Mexico, <=50K
47, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,40, United-States, <=50K
68, Private, 10th, Widowed, Exec-managerial, Not-in-family, White, Female,0,0,25, Ecuador, <=50K
49, Local-gov, HS-grad, Married-civ-spouse, Tech-support, Husband, Black, Female,0,0,30, Mexico, <=50K
41, Private, Some-college, Never-married, Exec-managerial, Unmarried, Other, Male,0,0,40, India, <=50K
22, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,35, Portugal, <=50K
45, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, Other, Male,0,0,50, Guatemala, <=50K
18, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,35, Dominican-Republic, <=50K
41, Local-gov, HS-grad, Divorced, Prof-specialty, Own-child, White, Female,0,0,40, Germany, >50K
37, Private, HS-grad, Never-married, Farming-fishing, Unmarried, White, Male,0,0,54, South, <=50K
36, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Thailand, <=50K
36, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,48, Taiwan, <=50K
32, Private, Bachelors, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, Cambodia, <=50K
46, Private, HS-grad, Married-civ-spouse, Prof-specialty, Wife, Black, Male,0,0,25, Germany, >50K
38, Local-gov, HS-grad, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
29, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
23, Self-emp-inc, HS-grad, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
26, Federal-gov, HS-grad, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,40, Poland, <=50K
30, State-gov, Assoc-voc, Never-married, Craft-repair, Husband, Other, Male,0,0,50, Laos, <=50K
47, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,1977,50, Ecuador, >50K
47, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Scotland, >50K
28, State-gov, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,20, Scotland, <=50K
36, Private, HS-grad, Married-civ-spouse, Priv-house-serv, Husband, White, Female,0,0,40, United-States, <=50K
29, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
43, Private, Some-college, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Holand-Netherlands, <=50K
43, Private, Some-college, Divorced, Other-service, Unmarried, White, Female,0,0,40, Italy, <=50K
23, Private, Bachelors, Divorced, Sales, Unmarried, Black, Female,0,0,40, Puerto-Rico, <=50K
58, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,50, United-States, >50K
26, Private, HS-grad, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Laos, <=50K
54, Self-emp-inc, Masters, Married-civ-spouse, Protective-serv, Husband, Asian-Pac-Islander, Female,0,0,55, Vietnam, >50K
33, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,70, Thailand, <=50K
42, Local-gov, Assoc-voc, Divorced, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,35, United-States, <=50K
43, Self-emp-not-inc, HS-grad, Divorced, Farming-fishing, Husband, Black, Female,0,0,40, Japan, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,20, Outlying-US(Guam-USVI-etc), <=50K
19, Private, Assoc-voc, Never-married, Handlers-cleaners, Own-child, White, Male,0,2001,40, Germany, <=50K
27, Self-emp-inc, Masters, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,60, Italy, <=50K
45, Private, 10th, Divorced, Exec-managerial, Not-in-family, Other, Female,0,0,40, United-States, <=50K
22, Private, 11th, Never-married, Sales, Wife, Black, Male,0,0,20, Scotland, <=50K
28, Private, HS-grad, Separated, Prof-specialty, Other-relative, White, Male,0,0,60, Vietnam, >50K
47, Private, Some-college, Separated, Craft-repair, Not-in-family, White, Male,0,0,40, Nicaragua, <=50K
51, State-gov, Assoc-acdm, Married-civ-spouse, Tech-support, Husband, Other, Male,0,1977,60, United-States, >50K
49, Federal-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,54, Outlying-US(Guam-USVI-etc), >50K
26, Private, HS-grad, Never-married, Prof-specialty, Wife, Black, Male,0,0,40, United-States, <=50K
28, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,40, United-States, <=50K
53, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, >50K
29, Private, Some-college, Separated, Sales, Husband, Asian-Pac-Islander, Male,0,0,40, Honduras, >50K
38, Private, Bachelors, Never-married, Craft-repair, Own-child, Black, Male,0,0,49, Greece, <=50K
37, State-gov, 11th, Divorced, Machine-op-inspct, Own-child, Asian-Pac-Islander, Female,0,156,40, Cambodia, <=50K
46, State-gov, Assoc-acdm, Married-civ-spouse, Adm-clerical, Husband, Other, Male,5002,0,40, Haiti, <=50K
23, Private, Bachelors, Never-married, Adm-clerical, Unmarried, White, Female,0,0,50, United-States, <=50K
24, Self-emp-not-inc, 9th, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,60, El-Salvador, >50K
17, Private, 10th, Never-married, Other-service, Own-child, White, Female,0,0,35, France, <=50K
27, Private, Bachelors, Separated, Sales, Own-child, White, Female,0,0,40, El-Salvador, <=50K
53, Private, Bachelors, Married-civ-spouse, Craft-repair, Unmarried, Asian-Pac-Islander, Male,0,0,40, Hong, <=50K
40, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, Germany, >50K
22, Private, Some-college, Never-married, Craft-repair, Not-in-family, White, Female,3804,0,40, Mexico, <=50K
47, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,50, England, <=50K
61, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,30, Greece, <=50K
41, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Italy, <=50K
28, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Other, Male,15024,0,30, England, >50K
52, Self-emp-inc, HS-grad, Never-married, Transport-moving, Wife, Other, Female,15024,0,50, United-States, >50K
58, Local-gov, Bachelors, Divorced, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
63, Self-emp-not-inc, Some-college, Married-civ-spouse, Other-service, Husband, White, Female,0,0,40, Vietnam, >50K
26, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Other-relative, White, Female,0,0,54, United-States, <=50K
28, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, >50K
25, Private, Some-college, Divorced, Handlers-cleaners, Not-in-family, Other, Female,0,0,50, Vietnam, <=50K
22, Private, Bachelors, Never-married, Machine-op-inspct, Own-child, Black, Male,0,0,40, United-States, <=50K
27, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,0,0,54, Dominican-Republic, <=50K
36, Self-emp-inc, Bachelors, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,45, Germany, >50K
21, Local-gov, Assoc-acdm, Married-civ-spouse, Adm-clerical, Not-in-family, Other, Female,2167,0,40, Nicaragua, <=50K
26, Private, Some-college, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, White, Male,0,0,35, Japan, <=50K
27, Private, Some-college, Never-married, Prof-specialty, Unmarried, White, Male,0,0,20, Honduras, <=50K
71, Private, 7th-8th, Married-civ-spouse, Sales, Wife, Asian-Pac-Islander, Female,0,0,2, Yugoslavia, >50K
50, State-gov, 9th, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Jamaica, <=50K
26, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,35, Philippines, <=50K
55, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, Portugal, >50K
18, Self-emp-not-inc, Some-college, Never-married, Prof-specialty, Own-child, Black, Male,0,0,16, Guatemala, <=50K
43, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,1977,40, Ireland, >50K
32, Private, Masters, Separated, Priv-house-serv, Own-child, White, Female,0,0,40, Ireland, <=50K
27, Private, Assoc-voc, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,0,50, Haiti, <=50K
34, Private, HS-grad, Never-married, Craft-repair, Husband, White, Female,2932,0,40, Cambodia, <=50K
30, Self-emp-inc, HS-grad, Divorced, Farming-fishing, Husband, Asian-Pac-Islander, Male,0,0,60, India, >50K
39, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,6849,0,40, Dominican-Republic, >50K
28, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
22, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,40, Cuba, <=50K
36, Private, 7th-8th, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
21, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, United-States, <=50K
22, Local-gov, HS-grad, Never-married, Craft-repair, Not-in-family, Other, Female,0,0,30, Cambodia, <=50K
25, Private, 7th-8th, Never-married, Farming-fishing, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Greece, <=50K
53, Self-emp-inc, Prof-school, Married-civ-spouse, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,99999,0,50, Cambodia, >50K
52, Self-emp-not-inc, Doctorate, Divorced, Machine-op-inspct, Unmarried, Black, Male,0,0,40, Scotland, <=50K
36, Private, 11th, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,50, Japan, <=50K
47, Private, 12th, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,1581,48, Outlying-US(Guam-USVI-etc), <=50K
43, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,40, Dominican-Republic, >50K
43, Private, Bachelors, Divorced, Tech-support, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Peru, <=50K
28, Private, Assoc-voc, Married-civ-spouse, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Male,0,0,40, Greece, <=50K
38, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,45, Canada, <=50K
26, Private, 11th, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,11, Cambodia, <=50K
19, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,30, Honduras, <=50K
41, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,1092,40, Canada, <=50K
52, Private, Bachelors, Divorced, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Germany, <=50K
41, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Other, Male,0,0,35, Ecuador, <=50K
54, Private, 5th-6th, Divorced, Transport-moving, Unmarried, White, Female,0,0,40, El-Salvador, <=50K
53, Private, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Scotland, >50K
17, State-gov, 10th, Never-married, Other-service, Own-child, Black, Female,0,0,7, Mexico, <=50K
48, Private, 7th-8th, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
61, Private, HS-grad, Divorced, Other-service, Unmarried, Amer-Indian-Eskimo, Female,0,0,35, United-States, <=50K
42, Private, Some-college, Never-married, Transport-moving, Unmarried, White, Male,0,0,45, Peru, <=50K
21, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,30, Ireland, <=50K
31, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, Taiwan, >50K
19, Private, 10th, Never-married, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,30, United-States, <=50K
39, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, Guatemala, >50K
25, Private, 7th-8th, Never-married, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Canada, <=50K
51, Private, HS-grad, Separated, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Dominican-Republic, <=50K
30, Private, 5th-6th, Never-married, Farming-fishing, Not-in-family, White, Male,4486,0,40, Hong, <=50K
31, Private, Some-college, Married-civ-spouse, Protective-serv, Wife, Black, Male,0,0,40, Mexico, <=50K
58, Federal-gov, Assoc-acdm, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Female,0,0,45, United-States, <=50K
43, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,45, Jamaica, >50K
38, Private, Assoc-voc, Never-married, Craft-repair, Wife, Black, Female,0,0,40, China, <=50K
41, Federal-gov, HS-grad, Married-civ-spouse, Sales, Husband, Other, Female,0,0,55, Honduras, <=50K
50, Local-gov, Assoc-voc, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
25, Private, 7th-8th, Divorced, Prof-specialty, Not-in-family, Other, Female,0,0,45, Canada, <=50K
37, Private, HS-grad, Never-married, Sales, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Cuba, <=50K
39, Private, HS-grad, Married-civ-spouse, Other-service, Unmarried, Black, Male,0,0,36, Hong, <=50K
60, Self-emp-not-inc, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Female,0,0,30, Haiti, <=50K
46, Self-emp-inc, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,15024,0,40, Philippines, >50K
41, Private, Prof-school, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,54, United-States, <=50K
36, Private, HS-grad, Separated, Machine-op-inspct, Own-child, White, Male,0,0,40, Cuba, <=50K
29, Local-gov, HS-grad, Never-married, Priv-house-serv, Not-in-family, White, Female,0,0,60, El-Salvador, <=50K
20, Private, Some-college, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,20, Honduras, <=50K
47, Private, Doctorate, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, El-Salvador, >50K
47, Self-emp-not-inc, Doctorate, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,50, Ireland, >50K
23, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Other, Male,0,0,30, Guatemala, <=50K
33, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,38, Hong, <=50K
19, Private, 11th, Never-married, Sales, Own-child, Asian-Pac-Islander, Male,0,0,30, China, <=50K
24, Private, Some-college, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
43, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,99, Hungary, <=50K
36, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Thailand, <=50K
19, Private, Some-college, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
40, Private, HS-grad, Widowed, Craft-repair, Husband, Black, Male,0,0,40, Puerto-Rico, <=50K
47, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,2415,50, Portugal, >50K
31, Private, 11th, Never-married, Craft-repair, Wife, White, Male,0,0,40, Greece, <=50K
30, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, Laos, >50K
35, Local-gov, Some-college, Never-married, Handlers-cleaners, Not-in-family, Other, Female,0,0,30, Portugal, <=50K
47, Local-gov, Assoc-acdm, Divorced, Exec-managerial, Not-in-family, Black, Male,0,0,50, Cuba, <=50K
35, Local-gov, HS-grad, Never-married, Prof-specialty, Not-in-family, Other, Male,0,0,50, Mexico, <=50K
20, Private, 11th, Divorced, Adm-clerical, Not-in-family, Other, Female,0,0,30, Portugal, >50K
28, Private, Assoc-voc, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,60, South, <=50K
20, Private, Assoc-voc, Never-married, Exec-managerial, Own-child, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
30, Private, HS-grad, Never-married, Craft-repair, Husband, Amer-Indian-Eskimo, Female,15024,0,60, Iran, >50K
34, Private, HS-grad, Married-civ-spouse, Exec-managerial, Own-child, White, Male,0,0,60, United-States, <=50K
41, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Female,7687,0,40, France, >50K
36, Private, HS-grad, Divorced, Handlers-cleaners, Husband, Other, Female,0,0,50, Canada, >50K
42, Private, 7th-8th, Never-married, Other-service, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Poland, <=50K
30, Private, 5th-6th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
18, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,40, Iran, <=50K
39, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, White, Female,0,0,20, Scotland, >50K
28, Private, 7th-8th, Never-married, Other-service, Not-in-family, Black, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
38, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,60, France, <=50K
33, Private, Assoc-voc, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Female,0,0,69, Canada, <=50K
36, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Iran, <=50K
52, Federal-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, Mexico, <=50K
33, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States, <=50K
19, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,40, Jamaica, <=50K
61, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,5, Poland, >50K
18, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,20, China, <=50K
63, Self-emp-not-inc, Masters, Widowed, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,25, India, <=50K
57, Private, HS-grad, Widowed, Other-service, Unmarried, Black, Male,0,0,35, Haiti, <=50K
53, Self-emp-not-inc, Bachelors, Widowed, Sales, Unmarried, Asian-Pac-Islander, Male,0,0,32, El-Salvador, <=50K
27, Private, Some-college, Never-married, Tech-support, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Vietnam, <=50K
55, Private, Assoc-voc, Married-civ-spouse, Other-service, Husband, White, Male,15024,0,38, United-States, >50K
47, Local-gov, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Puerto-Rico, <=50K
34, Private, Doctorate, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,60, Canada, <=50K
37, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, South, <=50K
43, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Hong, <=50K
24, Private, Some-college, Never-married, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,40, Hong, <=50K
53, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,45, Greece, >50K
51, Private, Some-college, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,43, Ecuador, <=50K
51, Private, Masters, Separated, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, France, <=50K
19, Private, Some-college, Never-married, Sales, Not-in-family, White, Male,0,0,35, El-Salvador, <=50K
23, Private, Some-college, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Yugoslavia, <=50K
18, Private, HS-grad, Never-married, Prof-specialty, Own-child, Amer-Indian-Eskimo, Male,0,0,20, Mexico, <=50K
