47, Private, HS-grad, Divorced, Adm-clerical, Wife, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
24, Private, Assoc-voc, Never-married, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
33, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
24, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
63, Self-emp-not-inc, HS-grad, Married-spouse-absent, Other-service, Husband, White, Male,0,0,40, United-States, >50K
50, Private, Some-college, Never-married, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
23, Private, Bachelors, Never-married, Sales, Own-child, White, Male,0,0,40, Japan, <=50K
56, Private, HS-grad, Divorced, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50K
30, Private, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, Black, Male,0,0,40, United-States, <=50K
26, Private, HS-grad, Never-married, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
31, Local-gov, Some-college, Divorced, Prof-specialty, Wife, White, Female,0,0,38, Cambodia, <=50K
46, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,60, United-States, >50K
30, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
35, Private, Assoc-voc, Never-married, Prof-specialty, Own-child, White, Female,0,0,60, United-States, <=50K
29, Private, HS-grad, Never-married, Protective-serv, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
18, Private, Some-college, Never-married, Sales, Own-child, White, Male,0,1729,25, United-States, >50K
47, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
20, Self-emp-not-inc, Some-college, Never-married, Sales, Own-child, White, Female,0,0,20, United-States, >50K
23, Private, Bachelors, Never-married, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
26, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
26, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States, <=50K
40, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,54, United-States, >50K
57, Private, Some-college, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, Mexico, <=50K
21, Local-gov, HS-grad, Never-married, Exec-managerial, Own-child, White, Male,0,0,40, United-States, <=50K
22, Private, Some-college, Never-married, Adm-clerical, Own-child, Black, Male,0,0,40, United-States, <=50K
53, Local-gov, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, >50K
51, Self-emp-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,8206,0,40, United-States, >50K
52, Self-emp-not-inc, Bachelors, Divorced, Transport-moving, Not-in-family, White, Male,0,0,70, United-States, <=50K
37, State-gov, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
35, Private, HS-grad, Never-married, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
37, Local-gov, Masters, Married-civ-spouse, Prof-specialty, Wife, Black, Female,15024,0,40, United-States, >50K
29, Private, HS-grad, Never-married, Tech-support, Not-in-family, White, Male,0,0,40, United-States, <=50K
23, Private, Some-college, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States, <=50K
37, State-gov, Some-college, Married-civ-spouse, Sales, Husband, White, Male,7687,0,50, United-States, >50K
38, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,15024,0,54, Nicaragua, >50K
35, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,54, United-States, >50K
35, Private, HS-grad, Divorced, Other-service, Not-in-family, Black, Male,0,0,40, United-States, <=50K
17, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,30, United-States, <=50K
31, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,38, United-States, <=50K
26, Private, 1st-4th, Never-married, Sales, Own-child, White, Female,0,0,70, United-States, <=50K
22, Private, Some-college, Never-married, Craft-repair, Own-child, White, Female,0,0,15, United-States, <=50K
56, Local-gov, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, >50K
27, Private, Assoc-voc, Never-married, Adm-clerical, Wife, White, Male,0,0,40, United-States, <=50K
30, Private, Bachelors, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
28, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States, <=50K
25, Private, 12th, Never-married, Machine-op-inspct, Husband, White, Female,0,2040,40, United-States, >50K
38, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
37, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,54, United-States, >50K
35, Private, HS-grad, Never-married, Machine-op-inspct, Unmarried, White, Female,5013,0,40, United-States, <=50K
35, Private, Assoc-voc, Never-married, Exec-managerial, Unmarried, Black, Male,0,0,40, United-States, <=50K
57, Self-emp-inc, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,70, United-States, <=50K
24, Private, Some-college, Never-married, Sales, Own-child, White, Female,0,0,40, United-States, <=50K
28, Self-emp-not-inc, HS-grad, Never-married, Farming-fishing, Not-in-family, White, Female,0,0,60, United-States, <=50K
52, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Cuba, >50K
25, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
26, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
30, Federal-gov, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
41, Private, Bachelors, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
47, Private, Assoc-voc, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
47, Private, Prof-school, Never-married, Prof-specialty, Not-in-family, White, Female,99999,0,50, United-States, >50K
32, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,70, United-States, <=50K
38, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K
25, Self-emp-not-inc, Bachelors, Never-married, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, White, Female,0,0,10, United-States, <=50K
35, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
21, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
50, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States, >50K
25, Private, Assoc-voc, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
26, Private, HS-grad, Never-married, Sales, Husband, White, Male,0,0,40, United-States, <=50K
35, Private, HS-grad, Widowed, Handlers-cleaners, Wife, White, Male,0,0,40, United-States, <=50K
61, Private, 7th-8th, Divorced, Other-service, Not-in-family, White, Female,0,0,24, United-States, <=50K
25, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Male,3103,0,50, United-States, <=50K
28, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
42, Private, HS-grad, Divorced, Tech-support, Unmarried, White, Male,6738,0,40, United-States, <=50K
27, Private, HS-grad, Separated, Prof-specialty, Own-child, White, Female,0,0,40, United-States, >50K
45, Private, Assoc-voc, Never-married, Prof-specialty, Wife, White, Female,0,0,40, United-States, >50K
23, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,25, United-States, <=50K
36, Private, Doctorate, Married-civ-spouse, Exec-managerial, Husband, White, Male,4650,0,45, United-States, >50K
37, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
30, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, Black, Female,0,0,40, United-States, <=50K
30, Private, 9th, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
61, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, White, Male,0,2328,40, South, <=50K
35, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, >50K
30, Private, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
43, Private, Bachelors, Divorced, Farming-fishing, Other-relative, White, Male,0,2484,70, United-States, >50K
23, Private, Bachelors, Never-married, Prof-specialty, Wife, White, Female,0,0,35, United-States, <=50K
27, Federal-gov, HS-grad, Separated, Adm-clerical, Wife, White, Female,0,0,25, United-States, <=50K
29, Federal-gov, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
51, Federal-gov, Bachelors, Divorced, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
25, Private, Assoc-voc, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,80, United-States, <=50K
40, Local-gov, 7th-8th, Divorced, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
38, Private, 5th-6th, Never-married, Farming-fishing, Husband, White, Male,0,0,45, United-States, >50K
46, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Female,7687,0,60, United-States, >50K
23, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,9693,0,45, United-States, >50K
47, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1976,50, United-States, >50K
44, Local-gov, Assoc-voc, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,65, United-States, >50K
81, Self-emp-not-inc, 9th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,20, United-States, <=50K
42, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
64, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
46, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, United-States, <=50K
46, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, Dominican-Republic, <=50K
26, Private, Some-college, Divorced, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
27, Local-gov, Prof-school, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
30, Self-emp-not-inc, Masters, Never-married, Other-service, Wife, White, Male,0,0,20, United-States, <=50K
58, Local-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,7298,0,54, United-States, >50K
64, Local-gov, Bachelors, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,45, United-States, <=50K
42, Private, 9th, Married-civ-spouse, Exec-managerial, Wife, White, Male,0,0,40, United-States, <=50K
41, Local-gov, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,1584,40, United-States, <=50K
30, Self-emp-not-inc, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
33, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
48, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
35, Private, Bachelors, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, England, <=50K
47, Self-emp-not-inc, 10th, Married-civ-spouse, Other-service, Husband, White, Male,0,0,20, United-States, >50K
45, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,20, United-States, <=50K
63, Private, Doctorate, Divorced, Exec-managerial, Not-in-family, Black, Female,0,0,40, United-States, <=50K
60, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
54, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Wife, White, Male,0,0,60, United-States, <=50K
20, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Female,0,0,50, United-States, <=50K
74, Private, HS-grad, Married-civ-spouse, Tech-support, Not-in-family, White, Female,0,0,7, United-States, <=50K
65, Self-emp-not-inc, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K
28, Private, HS-grad, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
24, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States, <=50K
45, Private, HS-grad, Divorced, Machine-op-inspct, Unmarried, White, Female,0,0,40, United-States, <=50K
23, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,35, Philippines, <=50K
52, Private, 9th, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,48, United-States, <=50K
55, Private, 7th-8th, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,50, United-States, <=50K
37, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, <=50K
27, Private, HS-grad, Divorced, Exec-managerial, Own-child, White, Male,0,0,50, United-States, <=50K
40, Private, 1st-4th, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
32, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, >50K
58, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
39, Private, Bachelors, Divorced, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,0,0,54, United-States, <=50K
41, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, >50K
58, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,52, United-States, >50K
47, State-gov, Doctorate, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
51, Private, 7th-8th, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
59, Private, Bachelors, Married-civ-spouse, Other-service, Husband, Black, Male,3325,0,35, United-States, <=50K
49, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Female,0,0,40, United-States, <=50K
46, Local-gov, HS-grad, Widowed, Transport-moving, Unmarried, White, Female,0,0,40, United-States, <=50K
28, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
25, Local-gov, HS-grad, Never-married, Prof-specialty, Own-child, Black, Male,7298,0,40, United-States, <=50K
28, Self-emp-not-inc, HS-grad, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,0,38, United-States, <=50K
41, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,7805,0,45, United-States, >50K
38, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
44, Private, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, <=50K
23, Private, 9th, Divorced, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50K
36, Private, Masters, Divorced, Craft-repair, Not-in-family, White, Female,5178,0,40, United-States, <=50K
27, Private, Bachelors, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
25, Private, Assoc-voc, Divorced, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
50, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,30, United-States, <=50K
44, Private, HS-grad, Divorced, Adm-clerical, Wife, White, Male,0,0,40, United-States, <=50K
66, Private, Masters, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, >50K
44, Private, Bachelors, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male,0,0,50, United-States, >50K
27, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
61, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
53, Private, HS-grad, Widowed, Sales, Not-in-family, White, Male,0,0,40, United-States, >50K
49, Private, Some-college, Never-married, Machine-op-inspct, Unmarried, White, Female,0,0,40, United-States, >50K
23, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
47, Self-emp-not-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
35, Private, Prof-school, Never-married, Farming-fishing, Not-in-family, White, Female,0,0,84, United-States, >50K
33, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
56, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
33, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
18, Private, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
29, Private, Assoc-acdm, Never-married, Transport-moving, Not-in-family, White, Male,0,0,35, United-States, <=50K
24, Private, Bachelors, Divorced, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
40, Private, Assoc-acdm, Never-married, Other-service, Not-in-family, White, Female,0,0,37, United-States, <=50K
29, Private, Some-college, Never-married, Exec-managerial, Not-in-family, Black, Male,0,0,50, United-States, <=50K
38, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,60, United-States, >50K
67, Private, 7th-8th, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, <=50K
41, Private, Bachelors, Married-spouse-absent, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50K
29, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,40, United-States, <=50K
79, Self-emp-not-inc, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,30, United-States, >50K
53, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
42, Local-gov, 9th, Never-married, Other-service, Wife, Black, Female,0,0,36, United-States, <=50K
35, Private, Some-college, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, >50K
44, Local-gov, HS-grad, Married-civ-spouse, Sales, Husband, White, Female,0,0,40, United-States, <=50K
44, Private, Bachelors, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
38, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, <=50K
49, Self-emp-not-inc, Masters, Divorced, Sales, Not-in-family, White, Female,0,0,50, United-States, <=50K
42, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, >50K
67, Private, 7th-8th, Widowed, Exec-managerial, Unmarried, White, Female,0,0,15, United-States, <=50K
30, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K
22, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Own-child, Other, Male,2310,0,40, United-States, <=50K
23, Private, Assoc-voc, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
20, Private, Assoc-acdm, Never-married, Other-service, Not-in-family, White, Female,0,0,24, United-States, <=50K
29, Private, Some-college, Married-civ-spouse, Prof-specialty, Own-child, White, Female,0,0,35, United-States, >50K
31, Private, Assoc-acdm, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
31, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,50, United-States, <=50K
29, Private, HS-grad, Divorced, Farming-fishing, Unmarried, White, Male,0,0,35, United-States, <=50K
35, Private, Some-college, Never-married, Craft-repair, Not-in-family, White, Male,0,0,50, United-States, <=50K
51, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,40, United-States, >50K
43, Private, Some-college, Divorced, Prof-specialty, Unmarried, White, Female,0,0,40, United-States, <=50K
50, Private, Assoc-voc, Married-civ-spouse, Other-service, Wife, Black, Female,0,0,35, United-States, >50K
61, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,55, Germany, >50K
38, State-gov, Assoc-voc, Divorced, Adm-clerical, Wife, Black, Female,0,0,40, United-States, >50K
33, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,35, United-States, <=50K
26, Private, Masters, Married-civ-spouse, Tech-support, Own-child, White, Female,0,0,40, United-States, <=50K
24, Private, Assoc-acdm, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, United-States, <=50K
34, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
46, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,70, United-States, >50K
26, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Male,3430,0,40, United-States, <=50K
39, Private, Bachelors, Never-married, Craft-repair, Wife, White, Female,0,0,25, United-States, <=50K
64, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,50, United-States, >50K
29, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
54, Private, Assoc-voc, Separated, Exec-managerial, Unmarried, White, Male,7079,0,45, United-States, >50K
36, Private, Some-college, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
24, Private, Bachelors, Never-married, Protective-serv, Own-child, White, Female,0,0,40, United-States, <=50K
22, Local-gov, Bachelors, Never-married, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K
63, Private, 7th-8th, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,30, United-States, <=50K
20, Private, 9th, Never-married, Exec-managerial, Not-in-family, Black, Male,0,0,52, United-States, <=50K
32, Private, Assoc-acdm, Divorced, Adm-clerical, Own-child, White, Male,0,0,36, England, <=50K
25, Private, Masters, Married-civ-spouse, Other-service, Own-child, White, Female,0,0,35, United-States, <=50K
18, Private, 10th, Never-married, Prof-specialty, Own-child, White, Male,0,0,8, United-States, <=50K
34, State-gov, 10th, Never-married, Tech-support, Not-in-family, Asian-Pac-Islander, Male,0,0,10, United-States, <=50K
36, Self-emp-not-inc, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
52, Self-emp-not-inc, Doctorate, Married-civ-spouse, Prof-specialty, Husband, White, Male,99999,0,40, United-States, >50K
32, Private, HS-grad, Never-married, Tech-support, Not-in-family, White, Male,0,0,40, United-States, <=50K
17, Private, 11th, Never-married, Adm-clerical, Own-child, White, Female,0,0,12, United-States, <=50K
48, Private, 5th-6th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, >50K
28, Private, 5th-6th, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
39, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
22, Private, Some-college, Never-married, Craft-repair, Own-child, White, Female,0,0,30, El-Salvador, <=50K
41, Private, Some-college, Separated, Other-service, Unmarried, Black, Female,0,0,40, United-States, <=50K
46, Private, Some-college, Separated, Machine-op-inspct, Wife, White, Female,0,0,40, United-States, <=50K
50, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,70, United-States, <=50K
61, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
22, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,30, Mexico, <=50K
45, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, >50K
19, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,25, United-States, <=50K
20, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,30, United-States, <=50K
21, Private, Some-college, Never-married, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
23, Private, 12th, Married-civ-spouse, Sales, Own-child, White, Male,0,0,30, United-States, <=50K
59, Self-emp-not-inc, 1st-4th, Married-civ-spouse, Sales, Husband, White, Male,0,0,70, United-States, <=50K
35, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
33, Private, HS-grad, Divorced, Other-service, Not-in-family, White, Female,7298,0,40, United-States, <=50K
41, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1865,48, United-States, >50K
36, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,50, United-States, >50K
31, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, White, Male,6806,0,40, United-States, <=50K
18, Private, Some-college, Never-married, Sales, Own-child, White, Female,0,0,30, United-States, <=50K
20, Private, Bachelors, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
51, Private, HS-grad, Married-civ-spouse, Exec-managerial, Wife, White, Male,0,0,40, United-States, <=50K
21, Private, HS-grad, Married-civ-spouse, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K
28, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
52, Private, 11th, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,45, United-States, <=50K
61, Private, HS-grad, Never-married, Tech-support, Unmarried, White, Female,0,0,40, Philippines, <=50K
69, Private, 7th-8th, Widowed, Other-service, Wife, White, Female,0,0,5, United-States, <=50K
54, Private, HS-grad, Married-spouse-absent, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
29, Private, Assoc-voc, Never-married, Machine-op-inspct, Husband, White, Female,0,0,60, United-States, <=50K
21, Private, 11th, Never-married, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
20, Private, Bachelors, Never-married, Other-service, Own-child, White, Female,0,0,20, United-States, <=50K
41, Private, HS-grad, Divorced, Sales, Not-in-family, Black, Female,2408,0,40, United-States, <=50K
49, Self-emp-inc, HS-grad, Never-married, Other-service, Not-in-family, White, Male,5178,0,45, United-States, <=50K
53, Self-emp-inc, Prof-school, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,99999,0,50, United-States, >50K
42, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
32, Self-emp-not-inc, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
53, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
41, Private, 9th, Divorced, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,40, Thailand, <=50K
40, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
35, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,41, United-States, <=50K
36, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Wife, White, Male,0,0,35, United-States, <=50K
19, Private, Some-college, Never-married, Exec-managerial, Own-child, White, Female,0,0,40, United-States, <=50K
41, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
25, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,55, United-States, >50K
30, Local-gov, 11th, Never-married, Machine-op-inspct, Wife, White, Male,0,0,40, United-States, <=50K
31, Private, Some-college, Never-married, Adm-clerical, Unmarried, White, Female,4561,0,40, Mexico, <=50K
20, Private, 1st-4th, Never-married, Other-service, Not-in-family, White, Male,0,0,15, United-States, <=50K
50, Private, 7th-8th, Never-married, Sales, Not-in-family, White, Female,0,0,25, United-States, <=50K
