47, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,60, Dominican-Republic, >50K
22, Private, Bachelors, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, Greece, <=50K
47, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,54, France, <=50K
18, Private, Some-college, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,25, Trinadad&Tobago, <=50K
57, Private, Some-college, Divorced, Farming-fishing, Not-in-family, Amer-Indian-Eskimo, Female,0,0,50, Ireland, >50K
23, State-gov, 11th, Never-married, Handlers-cleaners, Not-in-family, Other, Male,0,0,40, El-Salvador, <=50K
49, Private, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,45, Poland, <=50K
19, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Poland, <=50K
32, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Own-child, Other, Male,0,0,20, Hong, <=50K
28, Private, HS-grad, Never-married, Craft-repair, Wife, Amer-Indian-Eskimo, Male,0,0,40, India, <=50K
53, Private, Some-college, Divorced, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Cambodia, <=50K
56, Private, Masters, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,48, Guatemala, <=50K
19, Private, Bachelors, Never-married, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Female,0,0,25, Vietnam, <=50K
41, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Poland, >50K
44, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Portugal, <=50K
27, Private, Assoc-voc, Never-married, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,0,0,50, China, >50K
43, Private, HS-grad, Divorced, Other-service, Unmarried, Amer-Indian-Eskimo, Female,0,0,35, El-Salvador, <=50K
26, Private, HS-grad, Married-civ-spouse, Sales, Husband, Black, Male,0,0,60, England, >50K
58, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Male,15024,0,50, China, >50K
40, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,1588,40, Germany, >50K
21, Private, HS-grad, Never-married, Other-service, Own-child, Black, Female,0,0,35, Hungary, <=50K
37, Private, Bachelors, Never-married, Craft-repair, Unmarried, Amer-Indian-Eskimo, Female,0,0,50, Taiwan, <=50K
32, Self-emp-inc, HS-grad, Never-married, Craft-repair, Husband, Black, Female,0,0,45, Italy, <=50K
27, Private, HS-grad, Never-married, Craft-repair, Unmarried, Asian-Pac-Islander, Female,0,0,40, Ecuador, <=50K
22, Private, HS-grad, Never-married, Exec-managerial, Own-child, Asian-Pac-Islander, Female,0,0,30, England, >50K
48, Private, Masters, Divorced, Handlers-cleaners, Not-in-family, White, Female,0,1850,45, Germany, >50K
28, Self-emp-not-inc, 11th, Never-married, Machine-op-inspct, Own-child, Black, Male,0,0,40, Vietnam, <=50K
48, Federal-gov, Masters, Divorced, Protective-serv, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Hong, <=50K
21, Private, Masters, Never-married, Sales, Not-in-family, Other, Female,0,0,10, Trinadad&Tobago, <=50K
23, Private, HS-grad, Divorced, Sales, Wife, Asian-Pac-Islander, Female,0,0,50, Portugal, <=50K
17, Private, 10th, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,20, Guatemala, <=50K
89, Self-emp-not-inc, Some-college, Widowed, Exec-managerial, Not-in-family, White, Male,0,0,99, Hong, <=50K
42, Local-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,45, Dominican-Republic, >50K
28, Private, 1st-4th, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Nicaragua, <=50K
40, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Jamaica, <=50K
42, Private, Bachelors, Divorced, Sales, Unmarried, Asian-Pac-Islander, Female,0,0,40, China, <=50K
30, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,20, Mexico, <=50K
60, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,40, Nicaragua, >50K
25, Self-emp-not-inc, Some-college, Married-civ-spouse, Farming-fishing, Own-child, Other, Female,0,0,79, China, <=50K
26, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, Mexico, <=50K
46, Private, Bachelors, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,48, Cuba, >50K
58, Private, 10th, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,1594,40, United-States, >50K
89, Private, HS-grad, Widowed, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Hungary, <=50K
45, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Wife, White, Male,0,0,40, Guatemala, <=50K
26, Private, HS-grad, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,38, Haiti, <=50K
19, Local-gov, Some-college, Never-married, Prof-specialty, Not-in-family, Other, Female,0,0,45, France, <=50K
49, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,35, Canada, <=50K
43, Private, Some-college, Divorced, Machine-op-inspct, Unmarried, Asian-Pac-Islander, Female,0,0,38, France, <=50K
43, Private, 10th, Divorced, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Female,0,0,38, Guatemala, <=50K
17, Private, 11th, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Female,0,0,25, Hungary, <=50K
25, Private, HS-grad, Divorced, Machine-op-inspct, Own-child, Black, Female,0,0,40, Philippines, <=50K
29, Private, HS-grad, Never-married, Craft-repair, Own-child, Asian-Pac-Islander, Female,0,0,40, Italy, <=50K
57, Private, Bachelors, Married-civ-spouse, Tech-support, Husband, Amer-Indian-Eskimo, Female,0,0,20, Japan, <=50K
47, Private, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,50, Japan, >50K
32, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Male,0,0,40, Greece, >50K
37, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,4941,0,44, Italy, <=50K
31, Private, Bachelors, Never-married, Craft-repair, Husband, Other, Male,0,0,35, India, <=50K
18, State-gov, HS-grad, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Male,0,0,20, Japan, <=50K
40, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,1902,40, Trinadad&Tobago, >50K
25, Private, Bachelors, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,45, El-Salvador, <=50K
55, Local-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, Ireland, <=50K
28, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,40, El-Salvador, <=50K
42, Private, HS-grad, Never-married, Prof-specialty, Unmarried, Other, Female,0,0,40, Iran, <=50K
45, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,0,70, South, <=50K
44, Private, Bachelors, Never-married, Prof-specialty, Husband, Black, Male,0,0,65, Haiti, >50K
28, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, Philippines, >50K
33, Private, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,40, Italy, <=50K
59, Local-gov, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,40, Germany, <=50K
23, Private, Some-college, Never-married, Other-service, Unmarried, Asian-Pac-Islander, Male,0,0,40, Philippines, <=50K
63, Federal-gov, HS-grad, Divorced, Prof-specialty, Not-in-family, Black, Female,0,0,30, Iran, <=50K
23, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, Taiwan, <=50K
32, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Wife, Other, Male,0,0,50, Outlying-US(Guam-USVI-etc), >50K
56, Self-emp-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Japan, >50K
40, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Female,0,0,35, Canada, >50K
30, Private, Some-college, Never-married, Exec-managerial, Unmarried, White, Female,0,0,40, Hungary, <=50K
28, Federal-gov, Bachelors, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
29, Private, HS-grad, Never-married, Sales, Not-in-family, Other, Female,0,0,25, Peru, <=50K
37, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, Philippines, <=50K
33, Private, Some-college, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Guatemala, <=50K
40, Private, Some-college, Married-civ-spouse, Sales, Husband, Other, Male,0,0,60, Honduras, <=50K
28, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,50, Cambodia, <=50K
29, Federal-gov, Bachelors, Married-civ-spouse, Sales, Not-in-family, Black, Male,0,0,54, Scotland, <=50K
43, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,48, Poland, >50K
18, Private, Some-college, Never-married, Sales, Own-child, Other, Male,0,0,30, Iran, <=50K
28, Private, Assoc-voc, Never-married, Sales, Own-child, Other, Male,0,0,40, Thailand, <=50K
47, Local-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Peru, <=50K
19, Private, 11th, Never-married, Machine-op-inspct, Own-child, Asian-Pac-Islander, Female,0,0,20, Peru, <=50K
29, Private, Doctorate, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,40, France, <=50K
32, Self-emp-not-inc, HS-grad, Never-married, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,45, Ecuador, <=50K
48, Private, Bachelors, Divorced, Prof-specialty, Unmarried, White, Female,0,0,35, Haiti, <=50K
52, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, England, >50K
29, Private, HS-grad, Married-civ-spouse, Farming-fishing, Own-child, Black, Male,0,0,69, China, <=50K
30, Self-emp-not-inc, HS-grad, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K
40, Local-gov, HS-grad, Married-civ-spouse, Sales, Husband, Other, Male,0,0,52, Ecuador, <=50K
39, Private, Bachelors, Widowed, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Female,0,0,36, United-States, <=50K
22, Private, Bachelors, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,10, Outlying-US(Guam-USVI-etc), <=50K
25, Local-gov, HS-grad, Never-married, Sales, Husband, Other, Male,0,0,40, Cuba, <=50K
39, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,0,40, Greece, >50K
20, Private, Assoc-voc, Never-married, Machine-op-inspct, Not-in-family, Black, Female,0,0,20, Outlying-US(Guam-USVI-etc), <=50K
18, Private, 11th, Never-married, Adm-clerical, Wife, Black, Female,0,0,20, Nicaragua, <=50K
27, Private, 12th, Never-married, Machine-op-inspct, Not-in-family, Black, Male,0,0,45, India, <=50K
42, Self-emp-not-inc, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,84, El-Salvador, <=50K
40, Private, Bachelors, Never-married, Tech-support, Not-in-family, Other, Female,0,1880,40, Poland, <=50K
50, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,45, Poland, >50K
46, State-gov, Some-college, Never-married, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Holand-Netherlands, <=50K
56, Local-gov, HS-grad, Widowed, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,40, England, <=50K
23, Private, Assoc-voc, Never-married, Other-service, Own-child, Black, Female,0,0,40, Cuba, <=50K
25, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,50, Guatemala, <=50K
25, State-gov, Assoc-acdm, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, India, <=50K
44, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, Poland, >50K
33, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, Philippines, >50K
46, Local-gov, HS-grad, Divorced, Craft-repair, Unmarried, Asian-Pac-Islander, Female,0,0,40, Ireland, <=50K
17, Private, 10th, Never-married, Prof-specialty, Own-child, White, Male,0,0,20, Iran, <=50K
27, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Own-child, Black, Male,0,0,40, Thailand, <=50K
26, Private, Some-college, Never-married, Sales, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, South, <=50K
21, Private, 11th, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
49, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,45, Cambodia, >50K
29, Self-emp-not-inc, Bachelors, Married-spouse-absent, Sales, Husband, Other, Female,0,0,10, Germany, <=50K
42, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, Amer-Indian-Eskimo, Female,0,0,25, United-States, >50K
30, Federal-gov, Bachelors, Divorced, Craft-repair, Not-in-family, Other, Female,0,0,45, Yugoslavia, <=50K
49, Private, HS-grad, Divorced, Machine-op-inspct, Unmarried, Asian-Pac-Islander, Female,0,0,40, Honduras, <=50K
27, Private, 11th, Never-married, Exec-managerial, Own-child, Other, Female,0,0,40, Greece, <=50K
54, Private, HS-grad, Separated, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,40, India, <=50K
69, Private, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,25, China, <=50K
44, Private, Some-college, Divorced, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
42, Local-gov, Bachelors, Divorced, Prof-specialty, Unmarried, White, Female,0,0,40, Jamaica, <=50K
41, Private, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,40, France, <=50K
49, Private, 10th, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,65, Cuba, <=50K
66, Private, Assoc-voc, Widowed, Transport-moving, Not-in-family, Other, Male,0,0,20, Outlying-US(Guam-USVI-etc), <=50K
49, Private, HS-grad, Widowed, Machine-op-inspct, Unmarried, White, Female,0,0,27, Thailand, <=50K
20, Private, Some-college, Never-married, Handlers-cleaners, Own-child, Other, Female,0,1726,35, Germany, >50K
48, Federal-gov, HS-grad, Separated, Sales, Husband, Asian-Pac-Islander, Male,0,0,40, Haiti, <=50K
24, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,45, India, <=50K
50, Local-gov, HS-grad, Divorced, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Mexico, <=50K
51, State-gov, Prof-school, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,1902,40, Nicaragua, <=50K
43, Private, Some-college, Married-civ-spouse, Other-service, Wife, White, Female,0,0,30, South, <=50K
18, Self-emp-not-inc, Some-college, Never-married, Prof-specialty, Own-child, Amer-Indian-Eskimo, Female,0,0,10, Outlying-US(Guam-USVI-etc), <=50K
26, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Other, Female,0,0,54, France, >50K
28, Private, Bachelors, Never-married, Protective-serv, Not-in-family, Black, Male,0,0,45, India, <=50K
41, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,50, Columbia, <=50K
39, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Wife, Amer-Indian-Eskimo, Male,0,0,40, England, <=50K
51, Self-emp-not-inc, Prof-school, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, El-Salvador, <=50K
35, Private, Some-college, Never-married, Sales, Unmarried, Other, Female,0,0,40, Taiwan, <=50K
31, State-gov, HS-grad, Divorced, Exec-managerial, Wife, Asian-Pac-Islander, Female,0,0,40, Mexico, <=50K
25, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,40, India, <=50K
28, Private, Some-college, Never-married, Sales, Own-child, Asian-Pac-Islander, Male,0,0,40, Peru, <=50K
29, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,5569,0,42, Poland, <=50K
39, Private, 7th-8th, Divorced, Other-service, Not-in-family, Black, Female,0,0,40, El-Salvador, <=50K
47, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,40, El-Salvador, <=50K
34, Private, Some-college, Never-married, Other-service, Unmarried, Other, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
37, Self-emp-inc, Assoc-acdm, Widowed, Farming-fishing, Not-in-family, White, Female,0,0,55, Poland, <=50K
24, Private, Bachelors, Married-civ-spouse, Armed-Forces, Wife, Asian-Pac-Islander, Male,3279,0,40, France, >50K
46, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
41, Private, Bachelors, Divorced, Sales, Unmarried, Black, Female,0,0,45, Hungary, <=50K
28, Private, Bachelors, Divorced, Adm-clerical, Own-child, White, Male,0,0,40, Nicaragua, <=50K
22, Private, Bachelors, Never-married, Machine-op-inspct, Unmarried, Black, Female,0,0,40, Honduras, <=50K
21, Private, Bachelors, Never-married, Transport-moving, Own-child, White, Female,0,0,12, Holand-Netherlands, <=50K
32, Self-emp-inc, 9th, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, Guatemala, >50K
20, Private, Masters, Never-married, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, Columbia, <=50K
37, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Mexico, >50K
44, Self-emp-not-inc, HS-grad, Divorced, Adm-clerical, Unmarried, Other, Female,0,0,30, Mexico, <=50K
54, Local-gov, Masters, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, Holand-Netherlands, >50K
28, Private, Bachelors, Never-married, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Thailand, <=50K
34, State-gov, Some-college, Never-married, Tech-support, Not-in-family, Amer-Indian-Eskimo, Female,0,0,25, Japan, <=50K
36, Private, HS-grad, Never-married, Other-service, Not-in-family, Other, Female,0,0,12, Jamaica, <=50K
40, State-gov, Assoc-voc, Never-married, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,50, Japan, >50K
41, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Peru, <=50K
42, Self-emp-inc, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,83, United-States, >50K
38, Local-gov, HS-grad, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,1868,45, Greece, <=50K
24, Private, Bachelors, Never-married, Other-service, Unmarried, Other, Female,0,0,40, Jamaica, <=50K
31, Local-gov, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,50, Vietnam, >50K
34, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Black, Male,0,0,40, El-Salvador, <=50K
33, Local-gov, Bachelors, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,40, England, <=50K
35, Self-emp-not-inc, HS-grad, Never-married, Farming-fishing, Husband, Black, Male,0,0,40, Yugoslavia, <=50K
36, Private, Some-college, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Greece, <=50K
68, Private, 9th, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,32, Italy, <=50K
53, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,40, Columbia, >50K
31, Private, Assoc-voc, Never-married, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,65, Columbia, <=50K
24, Federal-gov, Bachelors, Never-married, Craft-repair, Not-in-family, Black, Female,0,0,40, Dominican-Republic, <=50K
44, State-gov, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,24, Cambodia, <=50K
34, Private, Bachelors, Widowed, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Yugoslavia, <=50K
39, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Other, Female,7298,0,48, Greece, >50K
25, Private, Some-college, Never-married, Craft-repair, Unmarried, Black, Female,0,0,40, Ecuador, <=50K
24, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Male,0,0,44, India, <=50K
49, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,45, Outlying-US(Guam-USVI-etc), <=50K
36, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,1977,40, Ecuador, >50K
58, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, Trinadad&Tobago, >50K
30, Private, HS-grad, Never-married, Exec-managerial, Unmarried, Amer-Indian-Eskimo, Male,0,0,35, Canada, <=50K
21, Private, HS-grad, Never-married, Exec-managerial, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
53, Self-emp-not-inc, Prof-school, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,1891,43, Canada, >50K
29, Private, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,50, Cuba, <=50K
52, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,20, Yugoslavia, <=50K
37, Local-gov, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, Philippines, <=50K
24, Local-gov, Some-college, Never-married, Sales, Not-in-family, White, Male,0,0,50, Hungary, <=50K
63, Private, 11th, Married-civ-spouse, Farming-fishing, Husband, White, Female,0,0,99, Laos, <=50K
17, Private, 11th, Never-married, Farming-fishing, Own-child, Amer-Indian-Eskimo, Male,0,0,40, India, <=50K
41, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, China, >50K
49, State-gov, Some-college, Divorced, Exec-managerial, Unmarried, White, Female,0,0,60, Ecuador, <=50K
44, State-gov, HS-grad, Married-civ-spouse, Sales, Husband, Black, Male,0,0,38, Cuba, <=50K
61, Private, 9th, Divorced, Prof-specialty, Not-in-family, Other, Male,0,0,25, Thailand, <=50K
20, Private, Some-college, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,30, Italy, >50K
32, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, Japan, <=50K
25, Private, Masters, Never-married, Craft-repair, Own-child, Other, Male,0,0,40, Guatemala, <=50K
40, Private, HS-grad, Never-married, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,50, Peru, <=50K
35, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, Dominican-Republic, <=50K
25, Private, Some-college, Never-married, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,35, Vietnam, <=50K
49, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,40, Columbia, <=50K
29, Private, Some-college, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,45, Italy, <=50K
50, Local-gov, Some-college, Never-married, Prof-specialty, Unmarried, Other, Female,0,0,35, China, <=50K
44, Federal-gov, Assoc-voc, Divorced, Adm-clerical, Unmarried, White, Female,0,0,35, Philippines, <=50K
67, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, El-Salvador, <=50K
25, Private, Bachelors, Never-married, Exec-managerial, Own-child, Other, Male,0,0,24, Philippines, <=50K
43, Self-emp-not-inc, Bachelors, Never-married, Prof-specialty, Wife, Other, Male,0,0,60, Portugal, <=50K
30, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Peru, <=50K
22, Private, Bachelors, Never-married, Other-service, Own-child, Other, Male,0,0,37, Hong, <=50K
40, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,1977,50, Cambodia, >50K
57, Private, HS-grad, Married-spouse-absent, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,30, Holand-Netherlands, <=50K
18, Private, Some-college, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Female,0,0,20, United-States, <=50K
28, Private, Bachelors, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,0,0,40, Trinadad&Tobago, >50K
28, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, Black, Female,0,0,40, Columbia, <=50K
33, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, Black, Male,0,0,50, Holand-Netherlands, >50K
36, Self-emp-not-inc, Doctorate, Married-civ-spouse, Craft-repair, Husband, Black, Male,4998,0,40, Guatemala, >50K
35, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,50, El-Salvador, <=50K
20, Local-gov, 11th, Never-married, Adm-clerical, Own-child, Black, Female,0,0,25, Hong, <=50K
20, Private, HS-grad, Never-married, Craft-repair, Own-child, Asian-Pac-Islander, Male,0,0,48, Haiti, <=50K
23, Private, 10th, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
39, Private, Some-college, Married-civ-spouse, Sales, Husband, Black, Male,0,1977,40, England, >50K
23, Self-emp-not-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Puerto-Rico, <=50K
61, Self-emp-not-inc, 7th-8th, Widowed, Sales, Not-in-family, White, Female,0,0,16, Holand-Netherlands, <=50K
56, Local-gov, HS-grad, Divorced, Machine-op-inspct, Not-in-family, Black, Female,0,0,38, France, <=50K
42, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, Mexico, <=50K
44, Self-emp-inc, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,40, Holand-Netherlands, >50K
32, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, Black, Male,0,0,38, Ireland, <=50K
32, Private, Some-college, Never-married, Craft-repair, Own-child, Other, Male,0,0,40, Portugal, >50K
34, Private, Assoc-acdm, Never-married, Sales, Unmarried, Asian-Pac-Islander, Female,0,0,40, South, <=50K
47, Private, Bachelors, Never-married, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Female,0,0,50, India, <=50K
45, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Columbia, >50K
59, Private, Some-college, Separated, Other-service, Not-in-family, Black, Female,0,0,40, Cambodia, <=50K
57, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, England, <=50K
29, Private, Some-college, Married-civ-spouse, Sales, Other-relative, Other, Male,0,0,50, Nicaragua, >50K
