44, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Wife, Asian-Pac-Islander, Male,0,0,72, United-States, >50K
39, Private, Some-college, Divorced, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
28, State-gov, Some-college, Divorced, Exec-managerial, Not-in-family, Other, Male,0,0,60, United-States, <=50K
21, Private, 10th, Never-married, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
19, Private, Some-college, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Puerto-Rico, <=50K
67, Self-emp-not-inc, HS-grad, Widowed, Sales, Not-in-family, White, Female,0,0,35, United-States, <=50K
30, Self-emp-not-inc, HS-grad, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
21, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Female,0,0,50, United-States, <=50K
22, Private, Bachelors, Never-married, Transport-moving, Own-child, White, Male,0,0,40, United-States, <=50K
62, Self-emp-not-inc, Masters, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K
65, Self-emp-inc, HS-grad, Married-civ-spouse, Priv-house-serv, Husband, White, Male,0,0,25, United-States, <=50K
38, Private, Bachelors, Married-civ-spouse, Sales, Wife, White, Female,0,0,35, United-States, >50K
31, Private, Some-college, Divorced, Protective-serv, Unmarried, Black, Female,0,0,40, United-States, <=50K
53, Private, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
59, Federal-gov, Doctorate, Divorced, Other-service, Husband, White, Male,0,0,40, United-States, >50K
59, Self-emp-not-inc, 7th-8th, Divorced, Exec-managerial, Husband, White, Male,0,0,60, United-States, <=50K
47, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,1902,40, United-States, >50K
41, Private, HS-grad, Never-married, Adm-clerical, Unmarried, White, Male,0,0,38, United-States, <=50K
43, Self-emp-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
26, Private, 11th, Married-civ-spouse, Prof-specialty, Husband, White, Male,5013,0,40, United-States, >50K
32, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1894,54, United-States, <=50K
25, Private, HS-grad, Never-married, Exec-managerial, Own-child, Black, Female,0,0,40, United-States, <=50K
50, Private, 9th, Divorced, Exec-managerial, Wife, White, Male,0,1832,40, United-States, <=50K
52, State-gov, HS-grad, Divorced, Other-service, Wife, White, Male,0,0,35, United-States, <=50K
28, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, <=50K
45, Local-gov, Some-college, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,38, United-States, <=50K
17, Private, 11th, Never-married, Sales, Own-child, White, Male,0,0,10, United-States, <=50K
46, Private, HS-grad, Married-spouse-absent, Sales, Husband, White, Male,0,0,40, United-States, <=50K
55, Local-gov, Masters, Married-spouse-absent, Exec-managerial, Wife, White, Male,0,0,40, United-States, >50K
48, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Husband, White, Male,7298,0,40, United-States, >50K
20, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,20, United-States, <=50K
19, Private, Some-college, Never-married, Sales, Own-child, White, Male,0,0,10, United-States, >50K
42, Private, HS-grad, Separated, Other-service, Own-child, Black, Female,0,0,15, United-States, <=50K
56, Private, Prof-school, Married-civ-spouse, Craft-repair, Husband, White, Male,7298,0,40, United-States, >50K
51, State-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
33, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,60, United-States, <=50K
45, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
32, Private, Some-college, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,54, United-States, >50K
37, Private, Some-college, Married-civ-spouse, Sales, Wife, White, Female,0,0,40, Mexico, <=50K
27, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
36, Private, Some-college, Separated, Exec-managerial, Own-child, White, Female,0,0,40, United-States, <=50K
32, Private, Some-college, Married-civ-spouse, Exec-managerial, Own-child, White, Male,0,1707,54, United-States, <=50K
20, Private, Some-college, Never-married, Other-service, Own-child, Black, Female,0,0,40, United-States, <=50K
26, Private, Some-college, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
24, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,54, United-States, >50K
64, Self-emp-inc, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K
37, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
44, Private, Bachelors, Divorced, Prof-specialty, Not-in-family, Black, Female,0,0,60, United-States, <=50K
49, Local-gov, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
33, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, White, Female,0,0,48, United-States, <=50K
29, Private, Bachelors, Married-civ-spouse, Sales, Own-child, White, Male,0,0,65, United-States, <=50K
34, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States, <=50K
57, Private, HS-grad, Separated, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
54, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, >50K
36, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
27, Private, Assoc-acdm, Never-married, Other-service, Own-child, White, Female,0,0,20, United-States, <=50K
38, Private, HS-grad, Married-civ-spouse, Prof-specialty, Wife, Asian-Pac-Islander, Female,15024,0,40, United-States, >50K
35, Private, HS-grad, Never-married, Tech-support, Husband, Black, Male,0,0,40, United-States, <=50K
62, Private, HS-grad, Widowed, Other-service, Not-in-family, White, Male,0,0,35, United-States, <=50K
41, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, >50K
46, Private, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, Black, Male,0,0,40, United-States, <=50K
34, Self-emp-not-inc, Some-college, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,50, United-States, <=50K
23, Private, Some-college, Never-married, Craft-repair, Own-child, Black, Male,0,0,40, United-States, <=50K
38, Self-emp-not-inc, Bachelors, Married-civ-spouse, Tech-support, Husband, White, Male,15024,0,40, United-States, <=50K
62, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,0,0,12, United-States, <=50K
32, Private, Bachelors, Married-civ-spouse, Tech-support, Own-child, White, Male,0,1998,40, Ecuador, >50K
36, Self-emp-inc, Some-college, Widowed, Other-service, Not-in-family, White, Female,0,0,20, United-States, <=50K
58, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
34, Private, Bachelors, Never-married, Tech-support, Unmarried, White, Female,0,0,25, United-States, <=50K
62, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,38, United-States, <=50K
57, Local-gov, Masters, Divorced, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
32, Private, Some-college, Separated, Sales, Own-child, Amer-Indian-Eskimo, Male,0,0,45, United-States, <=50K
28, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
48, Self-emp-inc, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1902,50, United-States, >50K
52, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
26, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,54, United-States, <=50K
43, Private, 10th, Married-civ-spouse, Prof-specialty, Unmarried, White, Female,0,0,40, United-States, <=50K
36, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,5178,0,40, United-States, <=50K
50, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States, <=50K
65, Private, 7th-8th, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,54, United-States, >50K
38, Local-gov, Assoc-acdm, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,50, United-States, <=50K
51, Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,48, United-States, >50K
36, Self-emp-inc, Prof-school, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,1887,50, United-States, >50K
39, Private, Some-college, Never-married, Tech-support, Not-in-family, White, Male,0,0,40, United-States, <=50K
31, Private, Bachelors, Never-married, Craft-repair, Own-child, Black, Female,0,0,40, United-States, <=50K
62, Private, Masters, Divorced, Exec-managerial, Unmarried, White, Female,0,0,40, United-States, <=50K
24, Private, HS-grad, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,40, United-States, <=50K
55, Federal-gov, HS-grad, Divorced, Farming-fishing, Not-in-family, Black, Male,0,0,43, United-States, <=50K
64, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Wife, White, Male,0,0,25, Puerto-Rico, <=50K
51, Self-emp-not-inc, Some-college, Divorced, Sales, Unmarried, White, Female,0,0,40, United-States, <=50K
48, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,45, United-States, >50K
53, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Sales, Husband, White, Male,0,0,47, United-States, <=50K
48, Private, HS-grad, Never-married, Machine-op-inspct, Unmarried, Black, Female,0,1848,35, United-States, <=50K
24, Self-emp-not-inc, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
44, Private, HS-grad, Divorced, Protective-serv, Not-in-family, White, Male,0,0,40, United-States, <=50K
46, Self-emp-not-inc, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
19, Private, Some-college, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States, <=50K
35, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
32, Local-gov, Some-college, Never-married, Sales, Own-child, White, Male,0,0,50, Germany, <=50K
35, Private, 12th, Married-civ-spouse, Prof-specialty, Husband, White, Male,3201,0,7, United-States, >50K
20, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,20, United-States, <=50K
47, Private, HS-grad, Divorced, Sales, Unmarried, Black, Female,0,0,40, United-States, <=50K
38, Federal-gov, Some-college, Divorced, Machine-op-inspct, Unmarried, White, Female,0,0,40, United-States, <=50K
37, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,60, United-States, <=50K
18, Private, Some-college, Never-married, Transport-moving, Own-child, White, Male,0,0,20, United-States, <=50K
49, Local-gov, Assoc-acdm, Divorced, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, <=50K
28, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
26, Private, HS-grad, Never-married, Sales, Not-in-family, White, Female,0,0,50, United-States, <=50K
38, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
30, Private, Some-college, Never-married, Craft-repair, Not-in-family, White, Male,0,0,45, United-States, <=50K
26, Private, Some-college, Never-married, Sales, Not-in-family, White, Female,4626,0,40, United-States, <=50K
47, Private, Bachelors, Widowed, Transport-moving, Wife, Black, Female,0,0,40, United-States, <=50K
37, Private, HS-grad, Divorced, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
43, State-gov, Assoc-voc, Never-married, Sales, Not-in-family, White, Male,0,0,42, United-States, <=50K
39, Private, Assoc-voc, Divorced, Sales, Unmarried, Black, Male,0,0,40, United-States, <=50K
35, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, <=50K
37, Private, Bachelors, Divorced, Adm-clerical, Wife, White, Female,5672,0,45, United-States, >50K
56, Private, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,27729,0,60, United-States, >50K
59, State-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,887,0,15, United-States, <=50K
26, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
44, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
59, Self-emp-inc, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
32, Private, Some-college, Never-married, Other-service, Unmarried, White, Female,0,0,22, Portugal, <=50K
64, Self-emp-not-inc, Doctorate, Widowed, Craft-repair, Not-in-family, White, Male,0,0,65, United-States, <=50K
36, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
53, Private, Some-college, Widowed, Machine-op-inspct, Unmarried, White, Female,0,1740,35, United-States, <=50K
30, Private, Some-college, Never-married, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
56, Local-gov, 7th-8th, Never-married, Sales, Unmarried, White, Female,0,0,65, United-States, <=50K
37, Private, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1887,40, United-States, >50K
26, State-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, >50K
42, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
35, Private, Some-college, Married-civ-spouse, Transport-moving, Own-child, White, Male,0,0,40, United-States, >50K
56, Private, Some-college, Separated, Farming-fishing, Unmarried, White, Female,0,0,40, United-States, <=50K
47, Local-gov, Some-college, Divorced, Exec-managerial, Wife, White, Female,0,0,40, United-States, <=50K
50, Private, 11th, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,45, United-States, >50K
46, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, White, Male,0,1884,35, United-States, <=50K
23, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,30, United-States, <=50K
39, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
39, Self-emp-not-inc, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,72, United-States, <=50K
29, Private, Some-college, Never-married, Sales, Not-in-family, White, Male,0,0,50, United-States, <=50K
38, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
64, State-gov, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
35, Private, HS-grad, Married-civ-spouse, Other-service, Wife, White, Female,0,0,40, United-States, <=50K
42, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,44, United-States, >50K
27, Private, HS-grad, Never-married, Other-service, Husband, White, Male,0,0,60, United-States, <=50K
46, Local-gov, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
48, Private, Some-college, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,35, Laos, <=50K
75, Private, Assoc-acdm, Separated, Craft-repair, Wife, White, Male,0,0,20, United-States, <=50K
26, Private, Some-college, Separated, Protective-serv, Unmarried, White, Female,0,0,42, United-States, <=50K
41, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
37, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K
39, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,60, United-States, >50K
47, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, >50K
22, Private, HS-grad, Never-married, Sales, Own-child, Black, Male,0,0,40, United-States, <=50K
32, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,1699,40, United-States, <=50K
35, Local-gov, Bachelors, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, >50K
25, Private, Some-college, Divorced, Machine-op-inspct, Own-child, White, Male,0,0,38, Philippines, <=50K
45, Local-gov, Bachelors, Married-civ-spouse, Sales, Wife, White, Male,0,0,40, United-States, >50K
31, Private, Some-college, Married-civ-spouse, Protective-serv, Husband, Black, Male,0,0,50, United-States, >50K
46, Private, HS-grad, Married-civ-spouse, Other-service, Wife, Black, Male,0,0,40, United-States, >50K
44, Self-emp-inc, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,2407,35, United-States, >50K
40, Private, Bachelors, Separated, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
54, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,7298,0,25, United-States, >50K
39, Federal-gov, 1st-4th, Never-married, Transport-moving, Wife, Black, Male,0,0,48, United-States, <=50K
46, Local-gov, HS-grad, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,40, United-States, <=50K
40, Private, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, White, Female,122,0,40, United-States, <=50K
41, Self-emp-not-inc, 10th, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,64, United-States, >50K
24, Federal-gov, Bachelors, Never-married, Tech-support, Not-in-family, White, Female,0,0,40, United-States, <=50K
26, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,48, United-States, <=50K
30, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
31, Private, Assoc-voc, Separated, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
54, Private, Assoc-voc, Widowed, Farming-fishing, Not-in-family, White, Female,0,0,40, United-States, <=50K
28, Private, 10th, Separated, Other-service, Own-child, White, Female,0,0,30, United-States, <=50K
18, Private, 11th, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Female,0,0,14, United-States, <=50K
63, Self-emp-not-inc, Assoc-acdm, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
59, State-gov, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,30, United-States, <=50K
54, Private, Some-college, Divorced, Transport-moving, Unmarried, White, Female,0,0,30, United-States, <=50K
26, Self-emp-not-inc, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States, <=50K
33, Self-emp-not-inc, Bachelors, Never-married, Sales, Not-in-family, White, Female,0,0,45, United-States, <=50K
50, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,99999,0,50, United-States, >50K
43, Federal-gov, Prof-school, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,50, United-States, >50K
22, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
59, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Wife, White, Male,0,0,40, United-States, >50K
29, Private, HS-grad, Never-married, Farming-fishing, Wife, Black, Female,0,0,40, Hong, <=50K
60, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,2837,0,48, United-States, <=50K
36, Local-gov, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,45, United-States, <=50K
38, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,54, United-States, >50K
38, Local-gov, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
62, Self-emp-not-inc, HS-grad, Divorced, Craft-repair, Unmarried, White, Male,0,0,40, United-States, <=50K
41, State-gov, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,1887,10, United-States, >50K
63, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, United-States, <=50K
29, Private, Bachelors, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,53, United-States, <=50K
47, Private, Some-college, Married-civ-spouse, Exec-managerial, Unmarried, White, Female,15024,0,40, United-States, >50K
43, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,25, United-States, <=50K
21, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,50, United-States, <=50K
25, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
28, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50K
35, State-gov, Some-college, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,45, United-States, >50K
54, Self-emp-inc, Bachelors, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
44, Self-emp-not-inc, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,45, United-States, <=50K
39, Local-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
23, Local-gov, Some-college, Never-married, Sales, Not-in-family, White, Female,0,1902,40, United-States, <=50K
34, Self-emp-inc, Masters, Never-married, Machine-op-inspct, Husband, White, Female,0,0,65, United-States, <=50K
42, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, <=50K
42, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,54, United-States, >50K
33, Local-gov, Masters, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,40, United-States, >50K
41, Local-gov, HS-grad, Divorced, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
32, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, >50K
36, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,60, United-States, >50K
36, Private, Bachelors, Divorced, Craft-repair, Not-in-family, White, Male,0,0,54, United-States, <=50K
24, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, White, Male,0,0,40, United-States, >50K
33, Private, Masters, Never-married, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
56, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,1887,40, United-States, >50K
22, Self-emp-not-inc, Some-college, Never-married, Exec-managerial, Own-child, White, Female,0,0,32, United-States, <=50K
36, Private, Masters, Married-civ-spouse, Transport-moving, Wife, White, Female,0,0,40, United-States, <=50K
62, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, White, Male,2201,0,40, United-States, <=50K
43, Private, HS-grad, Never-married, Exec-managerial, Unmarried, White, Male,5178,0,50, United-States, >50K
53, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
46, Self-emp-inc, Some-college, Married-civ-spouse, Protective-serv, Husband, Other, Male,2599,0,40, United-States, >50K
64, Private, Bachelors, Divorced, Transport-moving, Not-in-family, White, Female,0,0,40, United-States, <=50K
32, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,60, United-States, <=50K
18, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,30, United-States, <=50K
29, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
26, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,45, United-States, <=50K
24, Self-emp-not-inc, Some-college, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,4, United-States, <=50K
57, Private, HS-grad, Separated, Protective-serv, Not-in-family, White, Female,0,0,40, United-States, <=50K
20, Private, Some-college, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,25, United-States, <=50K
49, Private, HS-grad, Divorced, Other-service, Own-child, Black, Female,0,0,16, United-States, <=50K
54, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, <=50K
39, Self-emp-not-inc, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Male,7687,0,40, United-States, >50K
57, Private, HS-grad, Never-married, Sales, Not-in-family, White, Female,0,0,30, United-States, <=50K
37, Private, Some-college, Divorced, Farming-fishing, Not-in-family, Black, Male,0,0,70, United-States, <=50K
32, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,16, United-States, <=50K
68, Private, HS-grad, Divorced, Other-service, Not-in-family, White, Female,0,0,30, United-States, <=50K
33, Private, HS-grad, Divorced, Machine-op-inspct, Unmarried, Black, Female,0,0,38, United-States, <=50K
28, Private, HS-grad, Divorced, Other-service, Own-child, Black, Female,0,0,40, United-States, <=50K
47, Local-gov, HS-grad, Divorced, Sales, Not-in-family, White, Female,0,1783,40, Thailand, <=50K
36, Self-emp-not-inc, Assoc-acdm, Widowed, Exec-managerial, Not-in-family, White, Male,0,0,53, United-States, <=50K
55, Self-emp-inc, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Mexico, >50K
39, Self-emp-inc, Some-college, Married-civ-spouse, Adm-clerical, Wife, White, Female,7687,0,38, United-States, >50K
59, Private, Some-college, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
52, Local-gov, HS-grad, Married-spouse-absent, Craft-repair, Not-in-family, Black, Female,0,0,38, United-States, <=50K
36, Private, HS-grad, Never-married, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
36, State-gov, Masters, Married-civ-spouse, Sales, Husband, White, Male,0,0,54, United-States, >50K
46, Self-emp-not-inc, Assoc-voc, Divorced, Exec-managerial, Unmarried, White, Female,0,0,40, United-States, <=50K
30, Private, Assoc-acdm, Divorced, Other-service, Not-in-family, White, Male,0,0,60, United-States, <=50K
30, Local-gov, Prof-school, Never-married, Prof-specialty, Not-in-family, White, Male,0,2211,45, United-States, <=50K
42, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, <=50K
39, Private, 9th, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
55, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States, <=50K
54, Self-emp-not-inc, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,48, United-States, >50K
44, Local-gov, Assoc-acdm, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
44, Private, HS-grad, Widowed, Other-service, Unmarried, Black, Female,0,0,30, United-States, <=50K
34, Private, Some-college, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,50, United-States, >50K
52, Federal-gov, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,55, United-States, >50K
24, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
43, Private, Some-college, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
37, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Wife, White, Female,0,0,24, United-States, >50K
74, State-gov, Bachelors, Married-civ-spouse, Other-service, Wife, White, Male,0,0,4, United-States, <=50K
18, Self-emp-not-inc, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,5, United-States, <=50K
42, Local-gov, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,54, United-States, >50K
71, Private, Masters, Widowed, Exec-managerial, Not-in-family, White, Female,0,0,8, United-States, <=50K
62, Federal-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
22, Private, Some-college, Never-married, Sales, Not-in-family, White, Female,0,0,15, United-States, <=50K
52, Private, HS-grad, Widowed, Machine-op-inspct, Not-in-family, White, Male,0,0,35, United-States, <=50K
