43, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Wife, Asian-Pac-Islander, Male,0,1902,60, United-States, >50K
49, Private, HS-grad, Divorced, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
34, Private, Some-college, Divorced, Sales, Husband, White, Female,0,0,40, United-States, <=50K
55, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1902,50, United-States, >50K
25, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
45, Private, HS-grad, Divorced, Sales, Wife, Black, Female,0,0,8, United-States, <=50K
34, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, Mexico, <=50K
35, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,83, United-States, >50K
42, Private, Prof-school, Married-civ-spouse, Exec-managerial, Own-child, White, Male,0,0,40, United-States, <=50K
32, Private, Some-college, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,40, Haiti, <=50K
28, State-gov, Some-college, Divorced, Handlers-cleaners, Husband, Black, Female,0,0,40, United-States, <=50K
61, Self-emp-not-inc, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,1227,0,35, United-States, <=50K
42, Private, 5th-6th, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, United-States, <=50K
56, State-gov, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,50, United-States, <=50K
41, Private, HS-grad, Divorced, Other-service, Unmarried, White, Male,0,0,40, France, <=50K
40, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,9690,0,51, United-States, >50K
20, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Female,0,0,17, United-States, <=50K
18, Private, 11th, Never-married, Adm-clerical, Own-child, White, Female,0,0,10, United-States, <=50K
75, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,12, United-States, <=50K
41, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States, <=50K
21, Private, Some-college, Never-married, Adm-clerical, Husband, White, Female,0,0,40, Mexico, >50K
48, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Female,0,0,50, United-States, <=50K
39, Private, Some-college, Never-married, Other-service, Unmarried, White, Male,0,0,36, United-States, >50K
48, Federal-gov, Bachelors, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,0,0,40, United-States, >50K
39, Private, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, White, Male,0,0,40, United-States, <=50K
46, Private, 10th, Never-married, Exec-managerial, Husband, White, Male,0,0,60, United-States, <=50K
38, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, United-States, <=50K
28, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,50, United-States, <=50K
40, Local-gov, 12th, Divorced, Prof-specialty, Wife, Black, Female,0,0,35, Iran, <=50K
55, Private, Masters, Married-civ-spouse, Transport-moving, Husband, White, Male,7298,0,50, United-States, <=50K
21, Private, Some-college, Married-civ-spouse, Exec-managerial, Own-child, White, Female,0,0,40, United-States, <=50K
36, Self-emp-inc, HS-grad, Never-married, Exec-managerial, Husband, White, Male,0,0,60, United-States, <=50K
18, Private, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,25, United-States, <=50K
42, Private, Prof-school, Married-civ-spouse, Sales, Husband, White, Male,0,1902,50, United-States, >50K
40, Private, Assoc-acdm, Married-civ-spouse, Sales, Husband, White, Male,0,0,47, United-States, <=50K
33, Private, Assoc-voc, Never-married, Adm-clerical, Husband, White, Female,0,0,40, United-States, >50K
59, Private, Masters, Married-civ-spouse, Farming-fishing, Wife, White, Female,0,956,5, United-States, <=50K
20, Private, Some-college, Separated, Machine-op-inspct, Own-child, White, Male,0,0,50, United-States, <=50K
62, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,40, United-States, <=50K
26, Private, Masters, Never-married, Craft-repair, Own-child, White, Female,0,0,20, United-States, <=50K
20, Private, Some-college, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,25, United-States, <=50K
54, Private, Assoc-voc, Divorced, Sales, Not-in-family, White, Male,0,0,20, United-States, <=50K
25, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,5178,0,50, United-States, >50K
34, Private, 7th-8th, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,54, United-States, <=50K
28, Private, Some-college, Never-married, Exec-managerial, Unmarried, White, Male,0,0,40, United-States, <=50K
50, Private, HS-grad, Never-married, Other-service, Husband, White, Male,0,0,45, United-States, <=50K
22, Private, Masters, Separated, Farming-fishing, Own-child, White, Female,0,0,40, United-States, <=50K
29, Private, Prof-school, Never-married, Sales, Not-in-family, White, Female,0,0,40, Puerto-Rico, >50K
57, Local-gov, Bachelors, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
31, Private, HS-grad, Married-civ-spouse, Sales, Unmarried, White, Male,0,0,40, United-States, >50K
45, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,60, Outlying-US(Guam-USVI-etc), <=50K
52, Private, Some-college, Married-civ-spouse, Exec-managerial, Own-child, White, Female,0,0,40, United-States, <=50K
43, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,45, United-States, <=50K
24, Private, 9th, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
20, Private, Bachelors, Married-civ-spouse, Adm-clerical, Unmarried, White, Male,0,0,40, United-States, <=50K
28, Private, 10th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,61, United-States, <=50K
23, Private, Some-college, Never-married, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
34, Private, Some-college, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
28, Private, HS-grad, Divorced, Sales, Own-child, White, Female,0,0,28, United-States, <=50K
48, State-gov, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, White, Male,0,0,40, United-States, >50K
36, Private, Some-college, Married-civ-spouse, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
62, Self-emp-not-inc, HS-grad, Divorced, Other-service, Husband, White, Female,0,0,40, United-States, <=50K
57, Self-emp-not-inc, Bachelors, Divorced, Sales, Husband, White, Male,0,0,60, United-States, >50K
48, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
32, Federal-gov, HS-grad, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male,0,0,40, Vietnam, <=50K
18, Private, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,35, Philippines, <=50K
58, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
51, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, United-States, >50K
46, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Black, Male,0,0,40, United-States, <=50K
24, Private, Bachelors, Never-married, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
31, Private, Some-college, Never-married, Exec-managerial, Own-child, Black, Male,0,0,40, United-States, <=50K
67, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,46, United-States, <=50K
28, State-gov, Bachelors, Never-married, Other-service, Wife, White, Female,0,0,30, United-States, >50K
61, Private, Prof-school, Divorced, Protective-serv, Not-in-family, White, Male,15024,0,40, United-States, >50K
24, Private, Bachelors, Never-married, Other-service, Own-child, Black, Male,0,0,40, United-States, <=50K
47, Private, Assoc-voc, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,40, United-States, >50K
47, Private, Masters, Married-civ-spouse, Sales, Husband, White, Female,0,0,35, Puerto-Rico, <=50K
27, Private, Some-college, Divorced, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
24, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
40, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
36, Private, Some-college, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,50, United-States, <=50K
24, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,30, United-States, <=50K
43, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
45, Local-gov, HS-grad, Divorced, Craft-repair, Husband, White, Male,0,0,45, United-States, <=50K
50, Private, 7th-8th, Married-civ-spouse, Sales, Own-child, White, Female,0,0,40, United-States, <=50K
35, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
31, Private, Some-college, Divorced, Prof-specialty, Own-child, White, Female,0,0,32, United-States, <=50K
31, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, Haiti, <=50K
49, State-gov, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
62, Private, HS-grad, Divorced, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
39, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,45, United-States, <=50K
55, Private, HS-grad, Divorced, Sales, Husband, White, Male,0,1902,35, United-States, >50K
18, Private, Bachelors, Never-married, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
54, Self-emp-not-inc, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,50, United-States, >50K
35, Private, HS-grad, Divorced, Tech-support, Own-child, Black, Male,0,0,40, United-States, <=50K
28, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, >50K
24, Private, 10th, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,40, United-States, <=50K
27, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
30, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
41, Private, HS-grad, Never-married, Sales, Husband, White, Male,0,0,44, United-States, <=50K
24, Private, HS-grad, Never-married, Exec-managerial, Wife, White, Male,0,0,43, United-States, <=50K
49, Private, HS-grad, Divorced, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
40, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, United-States, <=50K
42, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Wife, White, Male,15024,0,54, United-States, >50K
51, Private, Masters, Married-civ-spouse, Adm-clerical, Unmarried, White, Male,0,0,40, United-States, >50K
24, Federal-gov, Some-college, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
19, Private, 11th, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, >50K
44, Private, Doctorate, Married-civ-spouse, Prof-specialty, Husband, White, Male,99999,0,50, United-States, >50K
31, Private, Bachelors, Married-civ-spouse, Farming-fishing, Unmarried, White, Male,0,0,50, United-States, >50K
71, Local-gov, Doctorate, Divorced, Other-service, Husband, White, Female,0,0,32, United-States, <=50K
31, Private, Some-college, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,40, United-States, <=50K
61, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, >50K
42, Local-gov, Bachelors, Never-married, Craft-repair, Husband, Black, Female,0,0,40, United-States, <=50K
26, Private, 12th, Never-married, Sales, Not-in-family, Black, Female,0,0,20, United-States, <=50K
31, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Not-in-family, Black, Male,0,0,40, United-States, <=50K
65, Self-emp-inc, Doctorate, Married-civ-spouse, Craft-repair, Unmarried, White, Male,0,0,40, United-States, <=50K
49, Private, Some-college, Divorced, Tech-support, Not-in-family, White, Male,0,0,35, United-States, <=50K
25, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, White, Male,8614,0,40, Ireland, >50K
21, Private, Some-college, Never-married, Craft-repair, Own-child, White, Female,0,0,40, United-States, <=50K
24, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
36, Private, Some-college, Never-married, Exec-managerial, Own-child, White, Male,0,0,70, United-States, >50K
62, Self-emp-not-inc, Prof-school, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
38, Local-gov, Bachelors, Married-civ-spouse, Protective-serv, Not-in-family, White, Male,0,0,40, Germany, <=50K
47, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States, <=50K
30, Private, Some-college, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,40, United-States, >50K
22, Private, Bachelors, Never-married, Other-service, Own-child, White, Female,0,0,15, United-States, <=50K
22, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Unmarried, Black, Male,0,0,40, United-States, <=50K
36, State-gov, Some-college, Never-married, Other-service, Unmarried, White, Male,0,0,35, United-States, <=50K
56, Self-emp-not-inc, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, >50K
69, Self-emp-inc, Doctorate, Divorced, Exec-managerial, Husband, Black, Male,0,0,45, United-States, <=50K
56, Federal-gov, 7th-8th, Married-civ-spouse, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
35, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
21, Private, HS-grad, Never-married, Other-service, Husband, White, Female,0,0,20, United-States, <=50K
53, Private, 9th, Never-married, Transport-moving, Husband, Black, Male,0,0,40, United-States, <=50K
42, Private, Assoc-voc, Divorced, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
35, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
46, Private, 9th, Married-civ-spouse, Priv-house-serv, Own-child, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
20, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,30, United-States, <=50K
50, Private, Masters, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
41, Private, HS-grad, Never-married, Adm-clerical, Husband, White, Female,0,0,40, United-States, <=50K
27, Private, HS-grad, Never-married, Prof-specialty, Other-relative, White, Male,0,0,20, United-States, <=50K
30, Private, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,52, United-States, <=50K
54, Private, HS-grad, Divorced, Machine-op-inspct, Husband, White, Male,0,0,43, United-States, <=50K
22, Self-emp-inc, Bachelors, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,54, Philippines, <=50K
34, Self-emp-not-inc, HS-grad, Divorced, Sales, Husband, White, Male,0,0,40, United-States, <=50K
27, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
23, Private, Bachelors, Never-married, Exec-managerial, Own-child, Black, Female,0,0,40, United-States, <=50K
55, Private, HS-grad, Divorced, Other-service, Not-in-family, White, Male,0,0,40, England, <=50K
32, Private, Some-college, Never-married, Adm-clerical, Husband, Black, Male,0,0,40, United-States, <=50K
24, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,63, United-States, <=50K
23, Private, HS-grad, Never-married, Tech-support, Own-child, White, Male,0,0,20, United-States, >50K
36, Private, Prof-school, Divorced, Sales, Wife, White, Male,5554,0,40, United-States, <=50K
21, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,43, United-States, <=50K
33, Private, Assoc-voc, Divorced, Other-service, Husband, White, Male,0,0,30, United-States, >50K
52, Self-emp-not-inc, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,70, United-States, >50K
37, Private, Some-college, Never-married, Sales, Unmarried, White, Male,0,0,35, Portugal, <=50K
28, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,50, Germany, <=50K
20, State-gov, Some-college, Never-married, Exec-managerial, Own-child, White, Male,0,0,40, Mexico, <=50K
50, Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,99, United-States, <=50K
32, Private, HS-grad, Married-civ-spouse, Exec-managerial, Other-relative, Black, Male,0,0,40, France, <=50K
27, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Own-child, White, Male,0,0,44, Canada, <=50K
27, Private, HS-grad, Never-married, Priv-house-serv, Husband, White, Female,0,0,40, United-States, <=50K
42, Private, 10th, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,0,0,48, United-States, <=50K
28, Private, HS-grad, Married-civ-spouse, Prof-specialty, Own-child, White, Male,0,0,50, United-States, >50K
20, Private, 10th, Never-married, Adm-clerical, Wife, White, Male,0,0,40, United-States, <=50K
42, Private, HS-grad, Divorced, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
37, Private, Assoc-acdm, Married-civ-spouse, Sales, Not-in-family, Other, Male,15024,0,45, United-States, >50K
45, State-gov, Masters, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
63, Local-gov, Bachelors, Widowed, Adm-clerical, Husband, White, Male,0,0,12, United-States, <=50K
61, Private, Some-college, Never-married, Prof-specialty, Husband, White, Male,7331,0,50, United-States, >50K
47, Private, Some-college, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, >50K
37, Private, Assoc-voc, Never-married, Prof-specialty, Husband, White, Male,0,0,54, United-States, <=50K
45, Private, HS-grad, Divorced, Transport-moving, Husband, White, Male,0,0,60, United-States, <=50K
63, Private, Assoc-acdm, Married-civ-spouse, Other-service, Other-relative, White, Male,0,0,30, United-States, <=50K
35, Self-emp-inc, HS-grad, Never-married, Other-service, Husband, White, Male,0,0,50, United-States, >50K
43, Private, Some-college, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,27, United-States, <=50K
63, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,20051,0,50, India, >50K
29, Private, Some-college, Divorced, Exec-managerial, Own-child, White, Male,0,0,40, Puerto-Rico, <=50K
28, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, United-States, >50K
33, Private, Bachelors, Never-married, Protective-serv, Not-in-family, White, Female,0,0,40, United-States, >50K
17, Private, 12th, Never-married, Sales, Own-child, White, Female,0,0,16, Cambodia, <=50K
28, Private, Bachelors, Never-married, Adm-clerical, Husband, White, Female,0,0,40, United-States, >50K
26, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,35, United-States, <=50K
36, Private, Assoc-acdm, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
37, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,48, United-States, >50K
43, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
32, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,50, United-States, >50K
21, Self-emp-inc, Some-college, Married-civ-spouse, Sales, Not-in-family, White, Female,0,0,20, United-States, >50K
22, Private, Bachelors, Never-married, Sales, Husband, White, Male,0,0,40, United-States, <=50K
54, Federal-gov, HS-grad, Divorced, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K
37, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0,0,40, United-States, <=50K
23, Private, Some-college, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,25, United-States, <=50K
17, Private, 12th, Never-married, Other-service, Own-child, White, Female,0,0,24, United-States, <=50K
31, Federal-gov, Bachelors, Divorced, Craft-repair, Own-child, White, Male,0,0,32, United-States, <=50K
44, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Black, Male,0,0,40, United-States, >50K
53, Local-gov, HS-grad, Divorced, Tech-support, Husband, White, Female,0,0,30, United-States, <=50K
48, Private, Some-college, Divorced, Adm-clerical, Not-in-family, White, Male,3878,0,45, United-States, >50K
17, Private, 10th, Never-married, Transport-moving, Own-child, White, Male,0,0,15, United-States, <=50K
31, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,65, United-States, <=50K
23, Private, Some-college, Never-married, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
20, Private, Some-college, Never-married, Sales, Own-child, Black, Male,0,0,24, United-States, <=50K
35, Private, Prof-school, Married-civ-spouse, Sales, Not-in-family, White, Male,0,1902,50, United-States, >50K
49, Private, Masters, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
49, State-gov, Some-college, Divorced, Sales, Unmarried, White, Male,0,0,40, United-States, <=50K
42, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,30, Greece, <=50K
52, Local-gov, Bachelors, Separated, Craft-repair, Husband, Black, Male,0,0,40, United-States, <=50K
35, Private, Bachelors, Divorced, Prof-specialty, Husband, Black, Male,4250,0,40, United-States, <=50K
21, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K
35, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Own-child, White, Male,15024,0,40, United-States, >50K
42, Private, 12th, Married-civ-spouse, Prof-specialty, Unmarried, White, Female,2657,0,40, United-States, >50K
58, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
28, Local-gov, Some-college, Never-married, Other-service, Unmarried, White, Male,0,0,40, United-States, >50K
25, Private, 5th-6th, Never-married, Adm-clerical, Wife, White, Male,0,0,40, United-States, >50K
43, Private, Bachelors, Never-married, Machine-op-inspct, Husband, White, Male,0,0,50, United-States, <=50K
31, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Unmarried, White, Male,0,0,40, United-States, <=50K
50, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, White, Female,99999,0,40, United-States, >50K
23, Private, HS-grad, Married-civ-spouse, Farming-fishing, Other-relative, White, Male,0,0,50, United-States, <=50K
72, Federal-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,40, United-States, >50K
56, Private, HS-grad, Married-civ-spouse, Prof-specialty, Own-child, White, Female,0,0,40, United-States, >50K
37, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Not-in-family, Black, Male,0,0,40, United-States, <=50K
59, Private, HS-grad, Married-civ-spouse, Craft-repair, Other-relative, White, Female,0,0,35, United-States, <=50K
36, Self-emp-inc, Masters, Married-civ-spouse, Sales, Husband, White, Male,0,1977,40, United-States, <=50K
25, Self-emp-not-inc, HS-grad, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,0,40, United-States, <=50K
46, Private, Some-college, Widowed, Farming-fishing, Wife, White, Male,0,1902,25, Dominican-Republic, >50K
27, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
46, Local-gov, HS-grad, Divorced, Sales, Husband, White, Male,0,0,20, United-States, >50K
42, Federal-gov, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,45, United-States, <=50K
35, Private, Assoc-voc, Divorced, Craft-repair, Own-child, White, Female,0,0,40, United-States, <=50K
57, Private, Assoc-voc, Divorced, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K
36, Local-gov, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
51, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
33, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
23, State-gov, Bachelors, Never-married, Adm-clerical, Husband, White, Male,0,0,20, United-States, <=50K
33, Private, Doctorate, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,40, United-States, <=50K
19, Private, Bachelors, Married-civ-spouse, Adm-clerical, Own-child, White, Female,0,0,35, United-States, <=50K
22, Local-gov, HS-grad, Never-married, Adm-clerical, Own-child, White, Male,0,0,30, United-States, <=50K
37, Private, Bachelors, Never-married, Tech-support, Unmarried, White, Male,0,0,40, United-States, <=50K
30, Private, 9th, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,36, United-States, >50K
47, Private, Some-college, Widowed, Protective-serv, Not-in-family, White, Male,0,0,35, United-States, <=50K
46, Private, HS-grad, Widowed, Handlers-cleaners, Wife, White, Male,0,0,50, United-States, <=50K
25, Private, 9th, Divorced, Other-service, Husband, White, Female,0,0,20, United-States, <=50K
56, Private, Masters, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,20, United-States, <=50K
23, Private, Bachelors, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
22, Private, Some-college, Married-civ-spouse, Tech-support, Own-child, White, Male,0,0,40, United-States, <=50K
34, Private, HS-grad, Widowed, Exec-managerial, Husband, White, Male,0,1902,60, United-States, >50K
73, Private, 7th-8th, Widowed, Prof-specialty, Husband, White, Female,0,0,35, United-States, <=50K
21, Private, Bachelors, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,30, United-States, <=50K
24, Private, HS-grad, Divorced, Craft-repair, Husband, Black, Female,0,0,32, Puerto-Rico, <=50K
50, Private, HS-grad, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male,15024,0,50, United-States, >50K
19, Private, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,15, United-States, <=50K
36, Private, 5th-6th, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,45, United-States, <=50K
39, Private, HS-grad, Divorced, Prof-specialty, Husband, White, Male,0,0,50, Mexico, <=50K
26, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States, >50K
38, Private, HS-grad, Never-married, Farming-fishing, Husband, White, Male,0,0,72, United-States, >50K
27, Private, Assoc-voc, Married-civ-spouse, Handlers-cleaners, Unmarried, White, Male,0,0,45, United-States, <=50K
69, Local-gov, Assoc-acdm, Divorced, Prof-specialty, Unmarried, White, Female,0,0,35, United-States, <=50K
50, Federal-gov, HS-grad, Widowed, Craft-repair, Unmarried, White, Female,0,0,40, United-States, <=50K
24, Federal-gov, Bachelors, Never-married, Sales, Not-in-family, White, Male,0,1787,35, United-States, <=50K
39, Federal-gov, Bachelors, Divorced, Machine-op-inspct, Own-child, White, Male,0,0,38, United-States, <=50K
41, Private, Assoc-acdm, Never-married, Machine-op-inspct, Husband, White, Female,0,0,50, United-States, <=50K
29, Federal-gov, 12th, Divorced, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
23, Private, 10th, Separated, Handlers-cleaners, Other-relative, White, Female,4911,0,40, United-States, >50K
20, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
34, Local-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
43, Private, Bachelors, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
24, Federal-gov, 7th-8th, Never-married, Handlers-cleaners, Husband, White, Female,0,0,32, United-States, <=50K
40, Private, Bachelors, Married-civ-spouse, Other-service, Husband, White, Female,0,0,40, United-States, <=50K
27, Private, Some-college, Married-civ-spouse, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
42, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,46, United-States, >50K
41, Private, HS-grad, Divorced, Craft-repair, Not-in-family, Black, Female,0,0,50, United-States, <=50K
42, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,40, El-Salvador, >50K
