22, Private, Masters, Never-married, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,50, United-States, <=50K
42, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1740,50, Jamaica, <=50K
24, Self-emp-inc, Bachelors, Never-married, Prof-specialty, Other-relative, White, Male,0,0,40, United-States, <=50K
29, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,40, United-States, <=50K
35, Self-emp-inc, Masters, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,50, United-States, >50K
22, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,20, United-States, <=50K
57, Self-emp-inc, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, United-States, <=50K
41, Local-gov, HS-grad, Never-married, Tech-support, Wife, White, Female,0,0,40, United-States, <=50K
51, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States, >50K
26, Private, HS-grad, Never-married, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
33, Private, Some-college, Never-married, Prof-specialty, Husband, Black, Male,0,0,30, United-States, >50K
23, Private, HS-grad, Divorced, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50K
32, Private, HS-grad, Never-married, Tech-support, Wife, White, Male,0,0,35, United-States, <=50K
17, Private, 11th, Never-married, Sales, Own-child, White, Female,0,0,10, Mexico, <=50K
31, Private, 12th, Never-married, Tech-support, Not-in-family, White, Male,0,0,40, United-States, <=50K
45, Private, HS-grad, Separated, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, <=50K
41, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,7298,0,40, United-States, >50K
42, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,7687,0,54, United-States, >50K
33, Local-gov, Some-college, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
20, Private, Bachelors, Never-married, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
34, Federal-gov, HS-grad, Never-married, Craft-repair, Not-in-family, White, Female,0,0,80, United-States, >50K
52, Private, Masters, Married-civ-spouse, Sales, Husband, White, Male,7298,0,40, United-States, >50K
28, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,50, United-States, <=50K
20, Private, Some-college, Never-married, Exec-managerial, Wife, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
33, Private, Some-college, Separated, Other-service, Unmarried, White, Female,0,0,48, United-States, <=50K
42, Federal-gov, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,50, Canada, >50K
38, Self-emp-not-inc, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,35, United-States, <=50K
44, Private, Some-college, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,45, United-States, <=50K
44, Private, HS-grad, Widowed, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K
49, Private, Bachelors, Divorced, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
46, Private, Masters, Never-married, Exec-managerial, Husband, White, Male,3806,0,40, United-States, >50K
38, Private, Some-college, Never-married, Sales, Wife, White, Male,0,0,40, Jamaica, <=50K
47, Private, HS-grad, Widowed, Other-service, Not-in-family, Black, Female,0,0,32, United-States, <=50K
40, Private, 11th, Separated, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
44, Local-gov, Some-college, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,20, United-States, <=50K
43, Self-emp-not-inc, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
55, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,7687,0,50, United-States, >50K
34, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, >50K
48, Self-emp-not-inc, Masters, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,1979,60, United-States, >50K
53, Self-emp-not-inc, Doctorate, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1977,60, United-States, <=50K
36, Private, Bachelors, Never-married, Exec-managerial, Husband, White, Male,0,0,60, United-States, >50K
55, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,40, United-States, >50K
53, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,48, United-States, >50K
51, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
37, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,83, India, >50K
34, Private, HS-grad, Divorced, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
54, Private, Some-college, Never-married, Prof-specialty, Wife, White, Female,0,0,40, United-States, <=50K
22, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,32, United-States, <=50K
49, Private, Some-college, Divorced, Craft-repair, Not-in-family, White, Female,2224,0,40, United-States, <=50K
54, Private, Masters, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, Canada, <=50K
23, Private, HS-grad, Divorced, Craft-repair, Own-child, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
23, Private, Some-college, Never-married, Handlers-cleaners, Wife, Other, Female,0,0,30, United-States, <=50K
39, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, >50K
26, Federal-gov, Some-college, Never-married, Exec-managerial, Not-in-family, Black, Female,0,0,60, Mexico, <=50K
30, Self-emp-not-inc, HS-grad, Never-married, Sales, Husband, White, Male,0,0,54, United-States, <=50K
23, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
34, Private, Bachelors, Never-married, Adm-clerical, Wife, Black, Female,0,0,25, United-States, <=50K
53, Self-emp-inc, Some-college, Divorced, Exec-managerial, Unmarried, White, Female,0,0,40, United-States, >50K
47, Private, Some-college, Never-married, Prof-specialty, Other-relative, White, Female,0,0,40, United-States, >50K
34, Private, HS-grad, Separated, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
60, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,13931,0,60, United-States, >50K
36, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,50, United-States, >50K
44, Private, HS-grad, Divorced, Craft-repair, Unmarried, White, Female,0,0,38, Columbia, <=50K
41, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,7298,0,35, United-States, >50K
21, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
49, Local-gov, HS-grad, Divorced, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Female,0,0,32, United-States, <=50K
47, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
27, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
59, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States, <=50K
38, Federal-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,54, United-States, >50K
26, Private, Assoc-voc, Never-married, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
19, Private, Assoc-acdm, Never-married, Other-service, Not-in-family, Black, Female,0,0,40, United-States, <=50K
57, Self-emp-not-inc, HS-grad, Widowed, Other-service, Unmarried, White, Female,0,0,40, Italy, <=50K
47, Private, Masters, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,0,40, United-States, <=50K
34, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
32, Private, HS-grad, Divorced, Other-service, Own-child, Black, Female,0,0,40, United-States, <=50K
41, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,51, United-States, >50K
30, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
42, Private, Assoc-acdm, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,1887,40, United-States, <=50K
38, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,3663,0,50, United-States, >50K
64, Self-emp-not-inc, 9th, Married-civ-spouse, Craft-repair, Husband, White, Male,3946,0,40, United-States, >50K
43, Federal-gov, Bachelors, Never-married, Other-service, Not-in-family, Black, Female,0,0,35, United-States, <=50K
36, Local-gov, Some-college, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,38, United-States, <=50K
18, Private, Bachelors, Never-married, Prof-specialty, Own-child, White, Female,0,0,25, United-States, <=50K
39, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
51, Self-emp-not-inc, Doctorate, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,99, United-States, <=50K
40, Federal-gov, Bachelors, Never-married, Craft-repair, Not-in-family, Black, Male,0,0,40, United-States, <=50K
31, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,73, United-States, >50K
49, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,15024,0,50, United-States, >50K
55, Private, HS-grad, Widowed, Craft-repair, Wife, White, Female,0,0,35, United-States, <=50K
64, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,70, United-States, >50K
37, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,48, United-States, <=50K
49, Private, Bachelors, Divorced, Adm-clerical, Wife, Black, Female,0,3257,40, United-States, >50K
32, Private, Some-college, Never-married, Adm-clerical, Wife, White, Female,0,0,40, United-States, <=50K
37, Federal-gov, Bachelors, Divorced, Craft-repair, Not-in-family, White, Male,0,0,50, United-States, <=50K
48, Private, Some-college, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,42, United-States, <=50K
39, Self-emp-not-inc, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, <=50K
36, Private, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,9218,0,45, United-States, >50K
27, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,70, United-States, <=50K
25, Private, Some-college, Divorced, Handlers-cleaners, Not-in-family, White, Female,0,1887,30, United-States, <=50K
44, Private, Doctorate, Widowed, Exec-managerial, Unmarried, Other, Female,0,0,40, United-States, <=50K
39, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
35, Private, Some-college, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
31, Private, 10th, Never-married, Other-service, Wife, Black, Male,0,0,38, United-States, <=50K
37, State-gov, HS-grad, Separated, Adm-clerical, Own-child, Black, Female,0,0,40, United-States, <=50K
40, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
48, Private, Some-college, Divorced, Prof-specialty, Unmarried, White, Female,0,0,40, United-States, <=50K
19, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
32, Self-emp-not-inc, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,20, United-States, <=50K
36, Private, HS-grad, Divorced, Farming-fishing, Not-in-family, White, Female,0,0,50, United-States, <=50K
37, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K
61, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
41, Self-emp-inc, Some-college, Married-civ-spouse, Prof-specialty, Wife, White, Male,0,0,50, United-States, >50K
66, Self-emp-not-inc, 9th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
29, Private, Assoc-acdm, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
21, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
23, State-gov, Some-college, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,25, United-States, <=50K
63, Private, Bachelors, Widowed, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
45, Private, HS-grad, Divorced, Machine-op-inspct, Husband, White, Male,0,0,38, United-States, <=50K
31, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Other, Female,0,0,72, United-States, <=50K
38, Private, HS-grad, Divorced, Tech-support, Unmarried, White, Female,0,0,35, United-States, <=50K
57, Private, Assoc-voc, Widowed, Adm-clerical, Unmarried, Black, Female,0,0,30, United-States, <=50K
29, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, <=50K
19, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,10, United-States, <=50K
56, Private, Some-college, Divorced, Prof-specialty, Wife, White, Female,0,1902,40, United-States, <=50K
28, Local-gov, HS-grad, Divorced, Other-service, Own-child, White, Female,0,0,40, United-States, <=50K
37, Private, HS-grad, Never-married, Tech-support, Own-child, White, Female,0,0,40, United-States, <=50K
49, Private, Masters, Divorced, Exec-managerial, Husband, White, Male,7687,0,70, United-States, >50K
58, Local-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1902,40, United-States, >50K
23, Local-gov, Some-college, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
29, Self-emp-not-inc, Bachelors, Never-married, Handlers-cleaners, Wife, Black, Male,0,0,40, United-States, <=50K
26, Private, 5th-6th, Divorced, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
26, Private, Some-college, Never-married, Other-service, Wife, White, Female,0,0,40, United-States, <=50K
57, Private, 9th, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
36, Self-emp-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,80, United-States, <=50K
21, State-gov, HS-grad, Never-married, Handlers-cleaners, Unmarried, White, Female,0,0,35, United-States, <=50K
40, Private, Masters, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
18, Private, 10th, Never-married, Other-service, Own-child, Black, Female,0,0,30, United-States, <=50K
23, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,38, United-States, >50K
55, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
30, Self-emp-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,4069,0,45, United-States, >50K
47, State-gov, HS-grad, Divorced, Handlers-cleaners, Unmarried, White, Female,0,0,30, United-States, <=50K
32, Self-emp-not-inc, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,40, Columbia, <=50K
85, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,50, United-States, <=50K
24, Private, 11th, Married-civ-spouse, Machine-op-inspct, Own-child, White, Male,0,0,15, United-States, <=50K
28, Private, Masters, Separated, Sales, Wife, White, Male,0,0,30, United-States, <=50K
40, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
28, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,38, United-States, <=50K
61, Private, Some-college, Divorced, Machine-op-inspct, Wife, White, Female,0,0,30, United-States, <=50K
33, Private, HS-grad, Widowed, Other-service, Unmarried, Black, Female,0,0,40, United-States, <=50K
26, Local-gov, HS-grad, Divorced, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, >50K
31, Private, Bachelors, Never-married, Farming-fishing, Not-in-family, White, Female,0,0,40, United-States, <=50K
23, Local-gov, HS-grad, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, United-States, <=50K
32, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Male,5013,0,40, United-States, >50K
27, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Female,0,0,20, United-States, >50K
48, Private, Bachelors, Widowed, Other-service, Not-in-family, White, Female,0,0,30, Nicaragua, <=50K
26, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
54, Self-emp-inc, Masters, Never-married, Sales, Not-in-family, Black, Female,0,0,45, United-States, <=50K
21, Private, Some-college, Married-civ-spouse, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
39, State-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,48, United-States, >50K
65, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Honduras, >50K
32, Private, Prof-school, Never-married, Other-service, Not-in-family, White, Female,0,0,60, United-States, <=50K
35, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
23, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K
38, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
51, Local-gov, Some-college, Divorced, Adm-clerical, Unmarried, White, Female,0,0,20, United-States, <=50K
25, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, >50K
19, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,20, United-States, <=50K
48, Private, Bachelors, Never-married, Exec-managerial, Husband, White, Male,0,0,35, United-States, <=50K
32, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
33, Private, Some-college, Never-married, Craft-repair, Not-in-family, White, Female,0,0,37, United-States, <=50K
25, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States, <=50K
40, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,54, United-States, >50K
37, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,46, United-States, >50K
25, Federal-gov, Bachelors, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,15, United-States, <=50K
46, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Female,0,0,48, United-States, <=50K
43, Private, Some-college, Separated, Adm-clerical, Unmarried, White, Female,3379,0,40, United-States, >50K
42, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,46, United-States, >50K
43, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,45, United-States, <=50K
41, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Wife, White, Male,0,0,40, United-States, >50K
30, Private, HS-grad, Never-married, Other-service, Wife, Black, Female,0,0,35, United-States, <=50K
46, Private, Bachelors, Divorced, Transport-moving, Not-in-family, White, Male,0,0,50, United-States, <=50K
32, Private, Prof-school, Never-married, Craft-repair, Husband, White, Male,0,2184,40, United-States, >50K
39, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,45, United-States, >50K
36, Private, Some-college, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,54, United-States, >50K
33, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,0,40, United-States, >50K
30, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
30, Private, Bachelors, Divorced, Sales, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
36, Private, HS-grad, Divorced, Craft-repair, Husband, White, Male,0,0,60, United-States, <=50K
29, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,10, United-States, <=50K
43, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,2635,0,40, United-States, >50K
46, Private, Some-college, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,30, United-States, <=50K
61, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,44, United-States, >50K
38, Private, Masters, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male,0,0,40, United-States, <=50K
46, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, Philippines, >50K
42, State-gov, HS-grad, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,10, United-States, <=50K
23, Private, Bachelors, Never-married, Craft-repair, Unmarried, White, Male,3151,0,50, United-States, >50K
57, Federal-gov, Assoc-voc, Married-civ-spouse, Sales, Husband, Other, Male,0,0,60, United-States, <=50K
40, Self-emp-not-inc, Bachelors, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, >50K
30, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
40, Private, Some-college, Separated, Craft-repair, Not-in-family, White, Male,0,0,60, United-States, <=50K
45, Private, Masters, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,8614,0,45, United-States, >50K
34, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,21, United-States, <=50K
59, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
25, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
37, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States, >50K
23, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Black, Male,0,0,40, United-States, <=50K
44, Private, Bachelors, Divorced, Exec-managerial, Husband, White, Male,7298,0,40, Philippines, >50K
45, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, United-States, <=50K
54, Self-emp-inc, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,4134,0,40, United-States, >50K
41, Self-emp-not-inc, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,38, United-States, <=50K
59, Private, Bachelors, Married-civ-spouse, Tech-support, Husband, White, Male,3934,0,40, United-States, <=50K
36, State-gov, HS-grad, Divorced, Other-service, Unmarried, Black, Male,0,0,25, United-States, <=50K
28, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Female,0,0,45, United-States, <=50K
58, Self-emp-inc, Bachelors, Married-civ-spouse, Other-service, Husband, White, Male,0,1977,45, United-States, >50K
45, Self-emp-inc, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
58, Private, Some-college, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
19, Private, HS-grad, Divorced, Machine-op-inspct, Own-child, White, Male,0,0,40, Mexico, <=50K
30, Private, HS-grad, Divorced, Handlers-cleaners, Not-in-family, White, Male,0,0,40, Mexico, <=50K
39, Local-gov, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
49, Federal-gov, Doctorate, Separated, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,2403,50, United-States, <=50K
62, Private, 9th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
28, Local-gov, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,30, United-States, <=50K
29, Private, HS-grad, Divorced, Handlers-cleaners, Unmarried, White, Female,0,0,35, United-States, <=50K
28, Private, HS-grad, Divorced, Machine-op-inspct, Unmarried, White, Female,7298,0,40, United-States, <=50K
61, Federal-gov, Some-college, Widowed, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
40, Self-emp-not-inc, Bachelors, Married-civ-spouse, Transport-moving, Wife, White, Male,0,0,65, United-States, <=50K
41, Private, HS-grad, Never-married, Exec-managerial, Wife, White, Male,0,0,40, United-States, <=50K
47, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,15, United-States, <=50K
31, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,47, United-States, >50K
42, Private, Some-college, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Male,0,359,40, United-States, >50K
28, Private, Some-college, Separated, Handlers-cleaners, Wife, White, Male,0,0,40, United-States, <=50K
34, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, >50K
46, Private, HS-grad, Separated, Farming-fishing, Wife, White, Female,0,0,35, United-States, <=50K
51, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
32, Private, Bachelors, Never-married, Tech-support, Not-in-family, White, Male,0,0,60, United-States, <=50K
20, Private, Some-college, Never-married, Sales, Not-in-family, White, Male,0,0,35, United-States, <=50K
72, Self-emp-not-inc, Doctorate, Married-civ-spouse, Sales, Husband, White, Male,4485,0,99, United-States, >50K
47, Private, Bachelors, Married-civ-spouse, Other-service, Husband, White, Female,0,0,50, United-States, <=50K
32, State-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
48, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
39, Private, Some-college, Widowed, Adm-clerical, Wife, White, Female,0,0,60, United-States, <=50K
44, Private, HS-grad, Divorced, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
48, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, Puerto-Rico, >50K
51, Private, Assoc-acdm, Divorced, Adm-clerical, Wife, White, Female,0,0,40, United-States, <=50K
45, Self-emp-not-inc, Some-college, Never-married, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
23, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,35, United-States, <=50K
33, Private, Some-college, Separated, Other-service, Not-in-family, White, Female,0,0,22, United-States, <=50K
37, Private, Masters, Married-civ-spouse, Sales, Own-child, White, Male,0,2055,40, United-States, <=50K
41, Private, Some-college, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, >50K
38, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, >50K
36, Private, 9th, Married-civ-spouse, Transport-moving, Husband, White, Male,7298,0,40, United-States, >50K
43, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,0,40, United-States, >50K
41, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,70, United-States, >50K
34, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,32, United-States, >50K
71, Local-gov, 9th, Widowed, Prof-specialty, Not-in-family, White, Female,0,0,35, United-States, <=50K
27, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, Mexico, <=50K
25, Private, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
38, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
42, Self-emp-not-inc, Doctorate, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1887,45, United-States, >50K
29, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
31, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Male,0,0,50, United-States, <=50K
49, Self-emp-inc, Doctorate, Divorced, Sales, Husband, White, Male,99999,0,80, United-States, >50K
51, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
25, Private, Some-college, Never-married, Sales, Wife, White, Male,0,0,50, Mexico, <=50K
26, Self-emp-not-inc, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
48, Private, Masters, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,45, United-States, <=50K
26, Federal-gov, 11th, Never-married, Prof-specialty, Wife, White, Male,0,0,24, United-States, <=50K
