68, Self-emp-not-inc, HS-grad, Divorced, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,40, Dominican-Republic, <=50K
50, Self-emp-not-inc, Masters, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Female,0,0,40, Honduras, <=50K
23, Private, HS-grad, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,40, Greece, <=50K
67, Self-emp-not-inc, 7th-8th, Widowed, Tech-support, Wife, Asian-Pac-Islander, Male,0,0,24, Ecuador, <=50K
25, Private, Some-college, Never-married, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,40, Vietnam, <=50K
33, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, Other, Male,0,0,40, Poland, <=50K
37, Local-gov, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,40, Nicaragua, <=50K
46, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Cambodia, <=50K
37, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,80, Outlying-US(Guam-USVI-etc), <=50K
61, Private, 7th-8th, Widowed, Other-service, Husband, White, Male,0,0,40, Haiti, <=50K
56, Private, Some-college, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,25, Haiti, <=50K
40, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,64, England, <=50K
63, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,45, Dominican-Republic, <=50K
33, Private, Masters, Never-married, Craft-repair, Husband, Amer-Indian-Eskimo, Female,7298,0,45, El-Salvador, <=50K
38, Private, HS-grad, Married-civ-spouse, Sales, Husband, Other, Male,0,0,40, Ecuador, <=50K
38, Private, Masters, Divorced, Farming-fishing, Husband, Asian-Pac-Islander, Male,0,0,60, Yugoslavia, >50K
38, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Ireland, <=50K
39, Private, HS-grad, Widowed, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Haiti, <=50K
45, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Not-in-family, Other, Female,0,0,45, El-Salvador, <=50K
35, Private, HS-grad, Never-married, Craft-repair, Unmarried, Black, Male,0,0,40, Puerto-Rico, >50K
46, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other, Female,7073,0,38, Cuba, <=50K
46, Private, Bachelors, Widowed, Prof-specialty, Not-in-family, White, Female,0,0,25, Yugoslavia, <=50K
28, Private, 11th, Never-married, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,60, Yugoslavia, <=50K
33, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,40, Hungary, <=50K
20, Private, Some-college, Never-married, Machine-op-inspct, Own-child, Other, Male,0,0,40, England, <=50K
22, Private, 11th, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,25, Dominican-Republic, <=50K
17, Private, 10th, Never-married, Prof-specialty, Own-child, Black, Female,0,0,30, Philippines, <=50K
56, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,35, Guatemala, <=50K
38, Self-emp-inc, Some-college, Married-civ-spouse, Adm-clerical, Own-child, White, Male,0,0,48, Italy, <=50K
39, State-gov, Bachelors, Divorced, Other-service, Unmarried, Asian-Pac-Islander, Male,0,0,38, Jamaica, <=50K
58, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, Laos, <=50K
30, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,11779,0,50, Guatemala, <=50K
22, Private, Some-college, Never-married, Machine-op-inspct, Own-child, Amer-Indian-Eskimo, Female,0,0,20, Laos, <=50K
20, Private, Assoc-acdm, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Male,0,0,20, Cuba, <=50K
30, Self-emp-inc, Some-college, Married-civ-spouse, Transport-moving, Husband, Black, Female,0,0,60, China, >50K
47, Private, Some-college, Divorced, Exec-managerial, Husband, Black, Male,0,0,38, Mexico, <=50K
24, Private, Bachelors, Never-married, Tech-support, Not-in-family, White, Female,0,0,40, El-Salvador, <=50K
64, Private, Assoc-acdm, Married-spouse-absent, Adm-clerical, Husband, Amer-Indian-Eskimo, Female,0,0,40, Scotland, <=50K
58, Private, Some-college, Married-civ-spouse, Tech-support, Not-in-family, Black, Male,0,0,35, Laos, <=50K
29, Private, 12th, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,42, Haiti, <=50K
38, Self-emp-not-inc, Some-college, Separated, Prof-specialty, Unmarried, Other, Male,0,0,38, Haiti, <=50K
21, Private, Assoc-acdm, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Jamaica, <=50K
51, Local-gov, Bachelors, Married-civ-spouse, Other-service, Husband, Black, Male,0,1598,20, Cuba, <=50K
33, Private, Bachelors, Married-civ-spouse, Sales, Not-in-family, White, Female,0,0,40, Jamaica, <=50K
51, Private, HS-grad, Married-civ-spouse, Sales, Husband, Black, Female,0,0,35, Laos, <=50K
28, Private, Some-college, Never-married, Exec-managerial, Not-in-family, Black, Male,0,0,60, Hungary, >50K
17, Private, 11th, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,15, Yugoslavia, <=50K
21, Private, Masters, Married-civ-spouse, Other-service, Wife, Amer-Indian-Eskimo, Female,0,0,30, Nicaragua, <=50K
59, Self-emp-not-inc, Masters, Married-civ-spouse, Sales, Husband, Other, Female,0,0,48, Laos, <=50K
31, Private, HS-grad, Never-married, Sales, Unmarried, Asian-Pac-Islander, Male,0,0,40, England, <=50K
32, Local-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,50, England, >50K
57, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,54, South, <=50K
48, Private, 12th, Married-civ-spouse, Machine-op-inspct, Own-child, Black, Female,0,0,40, Philippines, <=50K
25, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, Other, Male,0,0,40, Trinadad&Tobago, <=50K
33, Private, HS-grad, Married-civ-spouse, Tech-support, Not-in-family, Asian-Pac-Islander, Female,0,0,50, Greece, >50K
44, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,1740,54, Peru, >50K
28, Private, HS-grad, Married-civ-spouse, Adm-clerical, Own-child, White, Female,0,0,50, Nicaragua, <=50K
28, Private, Assoc-voc, Never-married, Craft-repair, Not-in-family, Other, Female,0,0,40, Cuba, <=50K
41, Private, Assoc-voc, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Female,0,0,40, Peru, <=50K
37, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,40, El-Salvador, <=50K
37, Private, Some-college, Never-married, Tech-support, Husband, Black, Male,7338,0,50, India, >50K
31, Self-emp-not-inc, HS-grad, Divorced, Machine-op-inspct, Not-in-family, Black, Male,0,0,50, Greece, <=50K
34, Private, HS-grad, Married-civ-spouse, Tech-support, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Dominican-Republic, <=50K
51, Local-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,1977,40, Jamaica, >50K
58, Private, Some-college, Divorced, Handlers-cleaners, Husband, Asian-Pac-Islander, Female,0,0,40, Dominican-Republic, <=50K
40, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,35, Outlying-US(Guam-USVI-etc), <=50K
56, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,40, Ecuador, >50K
30, Self-emp-not-inc, 11th, Never-married, Machine-op-inspct, Not-in-family, Other, Female,0,0,40, Italy, <=50K
37, Private, Some-college, Married-civ-spouse, Prof-specialty, Wife, Black, Female,0,0,40, Iran, <=50K
31, Private, Masters, Married-civ-spouse, Sales, Husband, Black, Female,0,0,50, United-States, <=50K
36, Private, Some-college, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Male,0,0,40, Ecuador, <=50K
32, Private, HS-grad, Married-civ-spouse, Craft-repair, Other-relative, Amer-Indian-Eskimo, Female,0,0,40, Canada, <=50K
64, Federal-gov, HS-grad, Divorced, Prof-specialty, Husband, Black, Male,0,0,40, El-Salvador, <=50K
29, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Mexico, <=50K
40, Self-emp-not-inc, HS-grad, Never-married, Exec-managerial, Husband, Black, Female,0,0,50, Dominican-Republic, <=50K
33, Private, Bachelors, Widowed, Handlers-cleaners, Husband, White, Male,0,0,40, Holand-Netherlands, <=50K
34, Private, Masters, Married-civ-spouse, Adm-clerical, Unmarried, Other, Male,4500,0,40, Ecuador, >50K
25, Private, Bachelors, Never-married, Exec-managerial, Own-child, Black, Female,0,0,40, France, <=50K
47, Federal-gov, HS-grad, Married-civ-spouse, Protective-serv, Husband, Black, Female,0,0,60, Peru, <=50K
42, Private, Assoc-acdm, Never-married, Other-service, Husband, Asian-Pac-Islander, Male,0,0,35, Italy, <=50K
55, Private, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,0,40, Holand-Netherlands, <=50K
36, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,50, Trinadad&Tobago, <=50K
21, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,40, El-Salvador, <=50K
55, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Nicaragua, >50K
28, Self-emp-not-inc, HS-grad, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Columbia, <=50K
35, Private, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,24, Hungary, >50K
61, Self-emp-not-inc, Assoc-acdm, Widowed, Farming-fishing, Husband, White, Male,0,0,48, Guatemala, <=50K
46, Self-emp-inc, Some-college, Never-married, Other-service, Husband, Amer-Indian-Eskimo, Female,0,0,40, Honduras, <=50K
30, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Female,0,0,40, Ecuador, <=50K
34, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, Laos, <=50K
59, Private, Prof-school, Married-civ-spouse, Sales, Husband, Black, Female,0,0,72, Haiti, <=50K
27, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Germany, >50K
33, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,45, Taiwan, <=50K
50, Federal-gov, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, Other, Female,0,0,48, China, >50K
36, Private, 7th-8th, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,60, Guatemala, <=50K
27, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, Haiti, <=50K
31, Private, Masters, Married-civ-spouse, Sales, Husband, White, Female,0,0,50, Greece, <=50K
29, Private, 12th, Never-married, Other-service, Not-in-family, Other, Male,0,0,40, Hong, <=50K
38, Private, 5th-6th, Divorced, Exec-managerial, Not-in-family, Other, Male,0,0,50, Trinadad&Tobago, <=50K
57, Private, HS-grad, Never-married, Other-service, Husband, Black, Male,0,0,40, Mexico, <=50K
18, Private, 11th, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,16, Scotland, <=50K
29, Local-gov, 12th, Married-civ-spouse, Protective-serv, Husband, Black, Male,0,0,40, Iran, >50K
42, Private, Bachelors, Divorced, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,44, Portugal, <=50K
47, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,1977,60, Jamaica, >50K
25, State-gov, Assoc-voc, Never-married, Other-service, Husband, Other, Male,0,0,40, China, <=50K
44, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,60, France, >50K
44, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,40, Nicaragua, <=50K
41, Private, Some-college, Divorced, Sales, Unmarried, Amer-Indian-Eskimo, Male,0,0,65, Dominican-Republic, >50K
19, Private, HS-grad, Separated, Sales, Not-in-family, Other, Female,0,0,20, Ecuador, <=50K
30, Private, Assoc-acdm, Never-married, Other-service, Husband, White, Female,0,0,45, Guatemala, <=50K
19, Private, Some-college, Never-married, Prof-specialty, Own-child, Black, Male,0,0,20, Poland, <=50K
42, Private, Assoc-voc, Divorced, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, El-Salvador, <=50K
32, Private, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,40, South, >50K
36, Private, 11th, Never-married, Transport-moving, Not-in-family, Black, Male,0,0,40, Guatemala, >50K
27, Private, Doctorate, Never-married, Other-service, Not-in-family, White, Female,0,0,40, Honduras, <=50K
38, Private, Bachelors, Separated, Prof-specialty, Not-in-family, Other, Male,15024,0,40, France, >50K
59, Self-emp-not-inc, Bachelors, Married-civ-spouse, Transport-moving, Unmarried, Asian-Pac-Islander, Female,0,0,60, El-Salvador, <=50K
34, Federal-gov, Some-college, Never-married, Adm-clerical, Own-child, Other, Female,0,0,15, Peru, <=50K
38, Private, HS-grad, Married-civ-spouse, Other-service, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Taiwan, <=50K
36, Private, Bachelors, Never-married, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,48, Peru, <=50K
30, Self-emp-inc, 1st-4th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Laos, <=50K
45, Private, 11th, Never-married, Prof-specialty, Wife, Asian-Pac-Islander, Female,0,0,33, Hong, <=50K
45, Private, Bachelors, Married-civ-spouse, Transport-moving, Unmarried, Other, Female,0,0,45, Guatemala, <=50K
50, Local-gov, 7th-8th, Married-civ-spouse, Prof-specialty, Wife, Asian-Pac-Islander, Female,0,0,30, Poland, >50K
44, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,50, United-States, <=50K
58, Private, Some-college, Divorced, Adm-clerical, Unmarried, Asian-Pac-Islander, Male,0,0,32, Ireland, <=50K
24, Private, HS-grad, Never-married, Other-service, Husband, Asian-Pac-Islander, Male,0,1887,40, Ireland, >50K
38, Private, HS-grad, Separated, Exec-managerial, Not-in-family, White, Male,0,0,40, Italy, <=50K
71, State-gov, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,7, Laos, >50K
27, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,65, Yugoslavia, <=50K
38, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Female,0,0,45, Hong, <=50K
34, Federal-gov, Some-college, Divorced, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,20, Outlying-US(Guam-USVI-etc), <=50K
51, Self-emp-inc, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,84, Portugal, >50K
27, Private, Bachelors, Divorced, Farming-fishing, Not-in-family, Amer-Indian-Eskimo, Male,3180,0,40, Jamaica, <=50K
53, Private, HS-grad, Married-civ-spouse, Protective-serv, Wife, Amer-Indian-Eskimo, Male,0,2090,30, Philippines, <=50K
28, Private, Assoc-acdm, Married-civ-spouse, Sales, Own-child, Amer-Indian-Eskimo, Male,0,0,50, Iran, <=50K
41, Private, Some-college, Never-married, Adm-clerical, Unmarried, Asian-Pac-Islander, Male,0,0,40, England, <=50K
52, Private, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Female,0,0,40, South, >50K
29, Private, Some-college, Divorced, Handlers-cleaners, Husband, Black, Female,0,0,65, Yugoslavia, <=50K
53, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,7298,0,40, Cuba, >50K
34, Private, Bachelors, Never-married, Exec-managerial, Husband, White, Male,0,0,40, Scotland, <=50K
24, Self-emp-not-inc, HS-grad, Never-married, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Puerto-Rico, <=50K
50, Self-emp-inc, HS-grad, Divorced, Exec-managerial, Husband, Other, Male,0,0,50, Vietnam, <=50K
28, Private, 9th, Never-married, Prof-specialty, Wife, Black, Female,0,0,40, France, <=50K
60, Private, Assoc-acdm, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, Canada, <=50K
22, Local-gov, HS-grad, Married-civ-spouse, Farming-fishing, Own-child, Asian-Pac-Islander, Female,0,0,30, Mexico, <=50K
27, State-gov, 10th, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,50, Mexico, <=50K
36, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, Black, Male,0,0,65, Vietnam, <=50K
47, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, India, >50K
30, Private, Masters, Married-civ-spouse, Priv-house-serv, Husband, Asian-Pac-Islander, Female,0,0,50, Cuba, <=50K
36, Private, Bachelors, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Male,3757,0,44, Trinadad&Tobago, >50K
39, Self-emp-inc, Masters, Married-civ-spouse, Sales, Own-child, Black, Female,0,0,60, Nicaragua, <=50K
26, Self-emp-not-inc, Some-college, Never-married, Prof-specialty, Own-child, White, Female,0,0,16, England, <=50K
31, Private, Some-college, Divorced, Exec-managerial, Other-relative, White, Female,0,0,43, Jamaica, <=50K
20, Private, Bachelors, Separated, Handlers-cleaners, Own-child, Other, Female,0,0,40, Japan, <=50K
40, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,4903,0,50, Thailand, >50K
44, Private, HS-grad, Married-civ-spouse, Craft-repair, Other-relative, Asian-Pac-Islander, Female,2411,0,36, Columbia, <=50K
57, Local-gov, HS-grad, Married-civ-spouse, Priv-house-serv, Not-in-family, Black, Male,0,0,20, Cuba, <=50K
26, Private, 9th, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, Portugal, <=50K
56, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, White, Female,0,0,25, Columbia, <=50K
29, Private, Bachelors, Never-married, Prof-specialty, Husband, Other, Male,0,1902,50, Yugoslavia, >50K
39, Private, HS-grad, Divorced, Priv-house-serv, Unmarried, Asian-Pac-Islander, Female,0,0,40, Mexico, <=50K
66, Private, Some-college, Widowed, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
21, Private, Some-college, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Female,0,0,30, France, <=50K
33, Private, 5th-6th, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, El-Salvador, <=50K
60, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,60, United-States, <=50K
37, Private, Bachelors, Married-civ-spouse, Craft-repair, Wife, Asian-Pac-Islander, Male,0,0,45, Ecuador, <=50K
26, Private, Some-college, Married-civ-spouse, Adm-clerical, Own-child, Black, Male,0,0,40, Nicaragua, <=50K
33, Private, Bachelors, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Female,2181,0,40, Peru, <=50K
34, Self-emp-not-inc, Bachelors, Never-married, Adm-clerical, Husband, Black, Female,0,0,45, Trinadad&Tobago, <=50K
56, Local-gov, 7th-8th, Divorced, Other-service, Husband, Black, Female,0,0,37, Yugoslavia, <=50K
23, State-gov, Some-college, Never-married, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Female,0,0,30, Trinadad&Tobago, <=50K
28, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Husband, Other, Male,4070,0,72, England, >50K
37, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,5114,0,43, Taiwan, >50K
19, Private, Some-college, Never-married, Other-service, Unmarried, Asian-Pac-Islander, Male,0,0,40, Poland, <=50K
41, State-gov, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, Other, Male,0,0,40, South, <=50K
20, Private, HS-grad, Never-married, Transport-moving, Own-child, Asian-Pac-Islander, Male,0,0,24, Nicaragua, <=50K
30, Private, Some-college, Never-married, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,40, Philippines, <=50K
71, Self-emp-not-inc, 7th-8th, Divorced, Machine-op-inspct, Husband, Asian-Pac-Islander, Female,0,0,25, Nicaragua, <=50K
68, Local-gov, 7th-8th, Widowed, Prof-specialty, Unmarried, Black, Female,0,0,24, Thailand, <=50K
37, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,65, Hungary, <=50K
20, Private, HS-grad, Never-married, Other-service, Own-child, Black, Female,0,0,40, Hungary, <=50K
21, Private, Bachelors, Divorced, Handlers-cleaners, Own-child, Black, Female,0,0,40, Holand-Netherlands, <=50K
35, Private, Masters, Divorced, Craft-repair, Husband, Black, Male,0,0,40, Greece, <=50K
52, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,3770,0,40, Ecuador, <=50K
25, Private, Some-college, Never-married, Craft-repair, Own-child, Other, Female,0,0,40, South, <=50K
46, Private, Masters, Widowed, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,40, Honduras, >50K
57, Private, Masters, Married-civ-spouse, Farming-fishing, Not-in-family, Black, Female,0,0,38, United-States, <=50K
23, Private, Masters, Never-married, Craft-repair, Wife, Black, Female,0,0,15, Dominican-Republic, >50K
28, Private, HS-grad, Separated, Protective-serv, Own-child, Black, Female,0,0,40, Philippines, <=50K
20, Private, HS-grad, Never-married, Other-service, Unmarried, White, Female,0,0,12, Nicaragua, <=50K
40, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Black, Female,0,0,50, El-Salvador, <=50K
42, Private, Some-college, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,7687,0,40, Ireland, <=50K
30, Local-gov, Bachelors, Divorced, Sales, Husband, Amer-Indian-Eskimo, Female,0,1887,40, Poland, >50K
33, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Female,0,0,50, Hungary, <=50K
36, Local-gov, HS-grad, Divorced, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,18, South, <=50K
29, Private, Masters, Married-civ-spouse, Machine-op-inspct, Husband, Other, Female,0,0,40, Honduras, <=50K
18, Private, Some-college, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Female,0,0,30, Ecuador, <=50K
38, Self-emp-inc, Bachelors, Divorced, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Jamaica, >50K
33, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Not-in-family, Other, Female,0,0,40, Ecuador, <=50K
47, Private, Some-college, Married-civ-spouse, Adm-clerical, Wife, Amer-Indian-Eskimo, Female,0,0,20, Honduras, <=50K
31, Local-gov, 11th, Never-married, Other-service, Husband, Other, Female,0,0,40, Jamaica, <=50K
23, Private, Some-college, Separated, Other-service, Own-child, White, Male,0,0,30, Laos, <=50K
75, State-gov, 5th-6th, Married-civ-spouse, Adm-clerical, Not-in-family, Black, Female,0,0,15, Trinadad&Tobago, >50K
43, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Male,0,0,50, Canada, >50K
44, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,40, Japan, <=50K
27, Private, HS-grad, Never-married, Craft-repair, Husband, White, Female,0,0,45, Dominican-Republic, >50K
34, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, Black, Male,0,0,54, Guatemala, <=50K
32, Private, HS-grad, Divorced, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,40, Laos, <=50K
44, Self-emp-not-inc, HS-grad, Widowed, Sales, Husband, Asian-Pac-Islander, Male,0,0,40, Taiwan, <=50K
22, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,25, Canada, <=50K
44, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, Other, Male,7687,0,50, France, >50K
34, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Other, Female,0,0,40, Hungary, <=50K
49, Private, Bachelors, Married-civ-spouse, Sales, Not-in-family, White, Male,7980,0,50, South, >50K
31, Private, Some-college, Divorced, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,40, India, <=50K
31, Self-emp-inc, Some-college, Married-civ-spouse, Other-service, Unmarried, White, Male,0,0,40, Vietnam, <=50K
34, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, Other, Male,0,0,40, Taiwan, <=50K
37, Self-emp-not-inc, Masters, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,1977,60, Yugoslavia, <=50K
33, Self-emp-not-inc, Bachelors, Married-civ-spouse, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Female,4660,0,40, Thailand, <=50K
46, Federal-gov, Some-college, Divorced, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,30, Scotland, <=50K
17, Private, 11th, Never-married, Sales, Own-child, White, Female,0,0,20, Japan, <=50K
38, Private, HS-grad, Never-married, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,45, Taiwan, <=50K
28, Self-emp-not-inc, Doctorate, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,99, Dominican-Republic, >50K
22, Private, HS-grad, Never-married, Adm-clerical, Own-child, Other, Female,0,0,40, Mexico, <=50K
51, State-gov, HS-grad, Married-civ-spouse, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Yugoslavia, >50K
42, Private, Bachelors, Married-civ-spouse, Sales, Husband, Black, Male,0,0,40, Laos, <=50K
53, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Male,0,0,40, Hungary, >50K
31, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Female,0,0,48, Poland, <=50K
25, Private, Some-college, Never-married, Machine-op-inspct, Unmarried, Black, Female,0,0,40, Greece, >50K
27, Private, 11th, Separated, Prof-specialty, Unmarried, Black, Female,0,0,40, India, <=50K
25, Private, Bachelors, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Laos, <=50K
45, Federal-gov, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Black, Female,0,0,40, Scotland, >50K
43, Self-emp-inc, Bachelors, Widowed, Machine-op-inspct, Husband, Black, Male,0,0,60, Thailand, >50K
23, Private, Some-college, Never-married, Tech-support, Own-child, Amer-Indian-Eskimo, Male,0,0,30, France, <=50K
76, Private, HS-grad, Divorced, Sales, Husband, White, Female,3103,0,12, Yugoslavia, >50K
45, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Female,0,0,40, Mexico, <=50K
37, Private, 5th-6th, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,60, Vietnam, <=50K
21, Private, 11th, Never-married, Adm-clerical, Own-child, Other, Male,0,0,20, Dominican-Republic, <=50K
27, Private, Some-college, Never-married, Adm-clerical, Husband, Asian-Pac-Islander, Female,0,0,38, Dominican-Republic, <=50K
