48, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,60, Ecuador, >50K
23, Local-gov, HS-grad, Married-civ-spouse, Other-service, Husband, White, Female,0,0,35, Ecuador, <=50K
26, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,72, Honduras, <=50K
43, Private, HS-grad, Never-married, Farming-fishing, Not-in-family, White, Female,0,0,70, United-States, <=50K
37, Local-gov, HS-grad, Separated, Prof-specialty, Unmarried, Other, Female,0,0,20, Dominican-Republic, <=50K
20, Private, 11th, Married-civ-spouse, Handlers-cleaners, Husband, Black, Female,0,0,54, Guatemala, <=50K
49, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, Iran, >50K
43, Private, Some-college, Divorced, Craft-repair, Unmarried, Other, Male,0,0,40, Iran, <=50K
27, Private, Masters, Married-civ-spouse, Tech-support, Own-child, White, Male,0,0,35, Mexico, <=50K
47, Local-gov, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Female,0,0,50, Nicaragua, >50K
40, Private, 10th, Married-civ-spouse, Handlers-cleaners, Wife, Amer-Indian-Eskimo, Female,0,0,40, Dominican-Republic, <=50K
29, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, Guatemala, <=50K
27, Private, Some-college, Married-civ-spouse, Prof-specialty, Wife, White, Male,0,0,38, France, <=50K
30, Private, Some-college, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,0,0,40, Vietnam, <=50K
31, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Other, Female,0,0,60, Dominican-Republic, <=50K
50, Self-emp-inc, 7th-8th, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,15024,0,50, Taiwan, >50K
18, Private, Bachelors, Never-married, Other-service, Own-child, White, Male,0,0,20, Poland, <=50K
28, Private, Bachelors, Separated, Craft-repair, Own-child, White, Male,0,0,30, United-States, <=50K
34, Private, Some-college, Never-married, Transport-moving, Not-in-family, Other, Female,0,0,40, Jamaica, <=50K
43, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Female,0,0,60, Iran, >50K
25, Private, Some-college, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,40, Greece, >50K
36, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,54, United-States, <=50K
22, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,20, Peru, <=50K
28, Federal-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Own-child, White, Female,0,0,40, Laos, >50K
30, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,50, Yugoslavia, <=50K
68, Private, 10th, Separated, Prof-specialty, Husband, Other, Male,0,0,30, Vietnam, <=50K
43, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,50, Nicaragua, <=50K
30, Private, Some-college, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,40, South, >50K
52, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, Other, Female,0,0,60, Ireland, <=50K
46, Private, Masters, Married-civ-spouse, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Male,0,0,40, France, <=50K
39, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, Greece, >50K
27, Private, Bachelors, Never-married, Craft-repair, Unmarried, Asian-Pac-Islander, Male,0,0,30, United-States, <=50K
36, Private, HS-grad, Never-married, Prof-specialty, Unmarried, Black, Female,0,0,48, China, <=50K
35, Local-gov, Bachelors, Never-married, Prof-specialty, Husband, Asian-Pac-Islander, Female,44049,0,50, Hungary, >50K
58, Private, HS-grad, Widowed, Exec-managerial, Unmarried, White, Male,0,0,40, Laos, <=50K
36, Private, Some-college, Married-civ-spouse, Sales, Husband, Black, Female,0,0,40, Hong, >50K
25, Local-gov, HS-grad, Never-married, Craft-repair, Own-child, White, Female,0,0,50, Cambodia, <=50K
39, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,1883,45, Cuba, >50K
19, Local-gov, Bachelors, Never-married, Sales, Own-child, Other, Male,0,0,15, Honduras, <=50K
47, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1671,40, Puerto-Rico, >50K
26, Private, HS-grad, Never-married, Craft-repair, Own-child, Asian-Pac-Islander, Male,0,0,35, United-States, >50K
48, Private, Some-college, Divorced, Craft-repair, Not-in-family, White, Male,0,0,60, Canada, <=50K
50, Private, Some-college, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,50, Greece, >50K
31, Federal-gov, Bachelors, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Male,0,0,65, Taiwan, <=50K
24, Private, Bachelors, Never-married, Sales, Own-child, Asian-Pac-Islander, Female,0,0,35, Poland, <=50K
27, State-gov, HS-grad, Divorced, Sales, Husband, Asian-Pac-Islander, Male,0,0,40, Ireland, <=50K
38, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,50, Trinadad&Tobago, <=50K
31, Private, HS-grad, Never-married, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
54, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Female,0,0,50, South, <=50K
28, Self-emp-not-inc, HS-grad, Never-married, Craft-repair, Own-child, Other, Female,0,0,40, Haiti, <=50K
39, Private, Assoc-voc, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, Guatemala, <=50K
46, Local-gov, Assoc-acdm, Divorced, Adm-clerical, Not-in-family, Other, Female,0,0,30, Japan, <=50K
61, Private, Bachelors, Married-civ-spouse, Tech-support, Husband, Asian-Pac-Islander, Female,0,0,20, Jamaica, <=50K
59, Self-emp-not-inc, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Nicaragua, <=50K
49, Private, Some-college, Divorced, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Male,0,0,48, Ecuador, <=50K
39, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,40, Portugal, >50K
24, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,30, England, <=50K
44, Private, HS-grad, Divorced, Adm-clerical, Wife, Black, Female,0,0,20, Canada, <=50K
30, Private, Bachelors, Divorced, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Mexico, >50K
55, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Guatemala, <=50K
42, Private, Some-college, Divorced, Other-service, Unmarried, Amer-Indian-Eskimo, Male,0,0,15, Scotland, <=50K
44, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, Hungary, >50K
43, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, United-States, <=50K
22, Private, Prof-school, Never-married, Prof-specialty, Own-child, Other, Female,0,0,15, United-States, <=50K
19, Self-emp-not-inc, Bachelors, Never-married, Sales, Not-in-family, White, Female,0,0,20, United-States, <=50K
71, Local-gov, Bachelors, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,12, Honduras, <=50K
41, Private, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,1887,45, Guatemala, >50K
48, Private, Bachelors, Divorced, Sales, Husband, White, Female,7298,0,60, Canada, >50K
45, Private, Bachelors, Married-civ-spouse, Armed-Forces, Husband, Black, Female,5042,0,40, United-States, >50K
36, Private, Assoc-acdm, Never-married, Protective-serv, Unmarried, Black, Male,0,0,54, Poland, <=50K
30, Private, HS-grad, Never-married, Sales, Own-child, Asian-Pac-Islander, Male,0,0,40, Portugal, <=50K
51, Private, HS-grad, Married-spouse-absent, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, United-States, >50K
37, Federal-gov, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,54, Jamaica, >50K
23, State-gov, Masters, Never-married, Sales, Own-child, White, Male,0,0,45, United-States, <=50K
41, State-gov, Masters, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,0,0,35, Philippines, <=50K
31, Private, HS-grad, Never-married, Tech-support, Wife, White, Female,0,0,40, United-States, <=50K
21, Self-emp-inc, HS-grad, Never-married, Sales, Husband, Other, Male,0,0,25, Hong, <=50K
45, Local-gov, Bachelors, Divorced, Other-service, Wife, Amer-Indian-Eskimo, Male,0,1864,40, Peru, >50K
53, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,0,45, United-States, >50K
51, Private, Bachelors, Divorced, Adm-clerical, Unmarried, White, Male,0,0,45, Cuba, <=50K
34, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1977,60, India, >50K
46, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, Italy, >50K
21, Private, Some-college, Never-married, Protective-serv, Own-child, Other, Female,0,0,40, United-States, <=50K
36, Private, HS-grad, Never-married, Craft-repair, Unmarried, White, Male,0,0,40, Haiti, <=50K
33, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Own-child, Asian-Pac-Islander, Male,0,0,45, Dominican-Republic, <=50K
18, Private, 11th, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,0,30, Honduras, <=50K
37, Local-gov, Some-college, Divorced, Craft-repair, Own-child, Other, Female,0,0,40, Trinadad&Tobago, <=50K
37, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,40, India, >50K
42, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Female,0,0,54, Hungary, >50K
24, Private, HS-grad, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Male,0,1844,60, Greece, <=50K
20, State-gov, 11th, Never-married, Other-service, Own-child, White, Male,0,0,20, Honduras, <=50K
38, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,1887,50, India, >50K
65, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Vietnam, <=50K
53, Private, Assoc-voc, Divorced, Farming-fishing, Unmarried, Black, Male,0,0,30, Hungary, <=50K
18, State-gov, Some-college, Divorced, Other-service, Own-child, White, Male,0,0,20, Scotland, <=50K
36, Federal-gov, HS-grad, Never-married, Handlers-cleaners, Husband, Asian-Pac-Islander, Female,0,0,40, England, <=50K
54, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, Haiti, >50K
34, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Japan, >50K
35, Local-gov, Assoc-voc, Married-civ-spouse, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,25, India, <=50K
56, Private, HS-grad, Widowed, Transport-moving, Wife, Asian-Pac-Islander, Female,0,0,40, Holand-Netherlands, <=50K
43, Self-emp-not-inc, Masters, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Male,0,0,70, Scotland, >50K
37, Local-gov, HS-grad, Separated, Sales, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
24, Local-gov, Some-college, Never-married, Adm-clerical, Not-in-family, Other, Female,0,0,54, China, <=50K
26, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,50, United-States, <=50K
36, Private, Bachelors, Widowed, Craft-repair, Unmarried, Amer-Indian-Eskimo, Female,0,0,35, Canada, <=50K
61, State-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, Germany, >50K
47, Self-emp-not-inc, Assoc-acdm, Separated, Prof-specialty, Husband, White, Male,0,0,40, Columbia, <=50K
50, Private, HS-grad, Divorced, Tech-support, Unmarried, White, Male,0,0,50, India, <=50K
60, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Other, Female,0,0,40, India, <=50K
27, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,45, Outlying-US(Guam-USVI-etc), <=50K
51, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, Black, Female,7687,0,20, Cuba, >50K
44, Private, Some-college, Divorced, Other-service, Wife, Other, Female,0,0,24, Greece, <=50K
62, Self-emp-inc, Bachelors, Married-civ-spouse, Sales, Not-in-family, White, Male,14019,0,37, Canada, >50K
25, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Own-child, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
23, Private, Some-college, Never-married, Other-service, Wife, White, Male,0,0,35, Honduras, <=50K
20, Private, Some-college, Never-married, Exec-managerial, Not-in-family, Other, Male,0,0,40, Mexico, <=50K
27, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, India, <=50K
75, Private, Some-college, Divorced, Transport-moving, Not-in-family, Asian-Pac-Islander, Female,0,0,30, England, <=50K
41, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Other, Male,0,0,40, Honduras, <=50K
27, Private, 5th-6th, Never-married, Sales, Not-in-family, Other, Female,0,0,40, United-States, <=50K
25, Private, Some-college, Never-married, Sales, Unmarried, Black, Female,0,0,40, Trinadad&Tobago, <=50K
57, Private, Some-college, Married-civ-spouse, Transport-moving, Wife, White, Female,0,0,40, Thailand, <=50K
53, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Black, Female,0,0,40, Cambodia, <=50K
43, Local-gov, Some-college, Married-civ-spouse, Other-service, Husband, White, Female,0,0,35, Japan, <=50K
42, Private, HS-grad, Separated, Other-service, Unmarried, Black, Male,0,0,40, Jamaica, >50K
42, Federal-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,30, China, <=50K
43, Local-gov, Bachelors, Divorced, Protective-serv, Unmarried, Black, Female,0,0,40, Japan, <=50K
25, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
35, Private, HS-grad, Never-married, Farming-fishing, Not-in-family, White, Female,0,0,65, Taiwan, <=50K
22, Private, Bachelors, Never-married, Craft-repair, Own-child, White, Male,0,0,30, Thailand, <=50K
21, Self-emp-not-inc, Some-college, Never-married, Other-service, Not-in-family, Other, Female,0,0,40, Scotland, <=50K
41, State-gov, Assoc-acdm, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States, <=50K
20, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,35, Haiti, <=50K
34, Self-emp-not-inc, Assoc-voc, Never-married, Sales, Own-child, White, Female,0,0,15, Italy, <=50K
32, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,40, Cambodia, >50K
32, Private, HS-grad, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Holand-Netherlands, <=50K
36, Private, Some-college, Married-civ-spouse, Farming-fishing, Own-child, Asian-Pac-Islander, Male,0,0,70, Puerto-Rico, <=50K
19, Private, 11th, Never-married, Other-service, Other-relative, White, Female,0,0,15, United-States, <=50K
22, Private, Bachelors, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, Nicaragua, <=50K
58, Private, Some-college, Divorced, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Dominican-Republic, <=50K
51, Self-emp-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, United-States, >50K
57, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,50, Cambodia, >50K
35, Private, Some-college, Divorced, Exec-managerial, Not-in-family, White, Female,0,2302,50, Cuba, <=50K
28, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
28, Private, Some-college, Married-civ-spouse, Sales, Unmarried, Asian-Pac-Islander, Male,0,0,54, China, >50K
46, Private, Some-college, Divorced, Adm-clerical, Not-in-family, Other, Male,0,2369,45, France, <=50K
34, Private, Some-college, Married-civ-spouse, Sales, Own-child, Black, Female,0,0,40, United-States, <=50K
42, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,40, Haiti, <=50K
46, Self-emp-not-inc, 11th, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,38, Cambodia, >50K
25, Private, 9th, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Mexico, <=50K
44, Private, HS-grad, Divorced, Handlers-cleaners, Unmarried, Black, Female,0,0,44, Guatemala, <=50K
48, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,65, El-Salvador, <=50K
23, Private, HS-grad, Married-civ-spouse, Prof-specialty, Own-child, White, Male,0,0,25, United-States, <=50K
40, Federal-gov, HS-grad, Divorced, Machine-op-inspct, Own-child, Amer-Indian-Eskimo, Male,0,0,48, Taiwan, <=50K
30, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,45, United-States, <=50K
36, Private, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Husband, Black, Female,0,0,40, Mexico, <=50K
25, Private, Bachelors, Never-married, Other-service, Own-child, White, Male,0,0,40, Japan, <=50K
46, Private, Assoc-voc, Never-married, Prof-specialty, Husband, Black, Female,31421,0,42, United-States, >50K
20, Private, Bachelors, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,15, Mexico, <=50K
52, Private, Masters, Married-civ-spouse, Craft-repair, Unmarried, Black, Male,0,0,50, Vietnam, >50K
18, Private, Bachelors, Never-married, Prof-specialty, Own-child, White, Female,0,0,12, Mexico, <=50K
21, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, Other, Male,0,0,40, Thailand, <=50K
27, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
59, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, Ireland, <=50K
40, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,20, Guatemala, <=50K
24, Private, 10th, Never-married, Other-service, Not-in-family, White, Male,0,0,35, Vietnam, <=50K
22, Private, Some-college, Never-married, Other-service, Not-in-family, White, Male,0,0,30, Portugal, <=50K
46, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,45, South, <=50K
30, Local-gov, HS-grad, Never-married, Protective-serv, Unmarried, White, Female,0,0,70, South, <=50K
45, Private, HS-grad, Married-civ-spouse, Transport-moving, Unmarried, Black, Female,0,0,40, Nicaragua, <=50K
31, Local-gov, Some-college, Divorced, Machine-op-inspct, Wife, Black, Male,0,1740,20, Greece, <=50K
32, Private, Some-college, Divorced, Transport-moving, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Jamaica, <=50K
22, Self-emp-inc, HS-grad, Never-married, Sales, Own-child, Black, Male,0,0,40, United-States, <=50K
61, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Hungary, <=50K
28, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,40, Holand-Netherlands, <=50K
23, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,40, Yugoslavia, <=50K
42, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Wife, White, Female,0,0,40, Guatemala, <=50K
52, Private, Masters, Married-civ-spouse, Sales, Husband, Black, Male,0,0,40, Puerto-Rico, >50K
37, Private, Masters, Never-married, Sales, Husband, Asian-Pac-Islander, Male,0,0,50, Greece, <=50K
46, Private, HS-grad, Never-married, Exec-managerial, Unmarried, White, Male,0,0,50, Nicaragua, <=50K
31, Private, Assoc-acdm, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,50, United-States, <=50K
45, Private, Some-college, Divorced, Other-service, Unmarried, Other, Male,0,0,40, United-States, <=50K
52, Private, HS-grad, Divorced, Craft-repair, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Trinadad&Tobago, <=50K
34, Federal-gov, Bachelors, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Female,0,0,50, England, <=50K
49, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, Black, Female,0,0,40, Greece, <=50K
38, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, United-States, <=50K
27, Private, HS-grad, Never-married, Sales, Own-child, White, Female,0,0,45, Ecuador, <=50K
75, Local-gov, HS-grad, Widowed, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,10, United-States, <=50K
59, State-gov, Bachelors, Married-civ-spouse, Other-service, Husband, White, Male,0,0,35, Nicaragua, <=50K
17, Private, 10th, Never-married, Sales, Own-child, Other, Male,0,0,5, Hong, <=50K
44, Self-emp-not-inc, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,2444,54, Columbia, >50K
32, Local-gov, HS-grad, Never-married, Machine-op-inspct, Own-child, Other, Female,0,0,40, Holand-Netherlands, <=50K
40, Private, Bachelors, Married-civ-spouse, Craft-repair, Unmarried, Other, Male,0,0,40, Mexico, <=50K
36, Private, HS-grad, Never-married, Other-service, Unmarried, White, Male,0,0,40, United-States, <=50K
45, Private, 9th, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
38, Local-gov, Some-college, Divorced, Sales, Not-in-family, White, Female,0,1661,40, Peru, <=50K
25, Private, Some-college, Married-civ-spouse, Craft-repair, Own-child, White, Female,0,0,40, Mexico, <=50K
31, Private, Some-college, Divorced, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,20, Haiti, <=50K
61, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, Yugoslavia, >50K
32, Self-emp-not-inc, Some-college, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,0,0,35, Puerto-Rico, <=50K
31, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, Other, Male,14760,0,60, El-Salvador, >50K
40, Private, HS-grad, Divorced, Other-service, Unmarried, Other, Female,0,0,34, United-States, <=50K
54, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,40, Jamaica, <=50K
32, Private, HS-grad, Never-married, Other-service, Own-child, Black, Male,0,0,40, United-States, <=50K
36, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
18, Private, Some-college, Never-married, Craft-repair, Own-child, Asian-Pac-Islander, Female,0,0,15, Yugoslavia, <=50K
32, Private, Some-college, Never-married, Prof-specialty, Unmarried, Asian-Pac-Islander, Female,0,0,30, Canada, <=50K
59, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,60, Portugal, <=50K
54, Private, HS-grad, Divorced, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,0,2006,36, Greece, <=50K
23, Local-gov, 10th, Never-married, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, Thailand, <=50K
27, Private, HS-grad, Never-married, Tech-support, Husband, Other, Female,0,0,40, Poland, <=50K
38, Private, HS-grad, Never-married, Other-service, Not-in-family, Black, Male,0,0,40, Vietnam, <=50K
25, Private, Bachelors, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, Greece, <=50K
19, Private, 10th, Never-married, Sales, Not-in-family, White, Male,0,0,40, Iran, <=50K
43, Local-gov, 7th-8th, Divorced, Other-service, Wife, White, Male,0,0,40, United-States, <=50K
35, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Wife, Amer-Indian-Eskimo, Female,0,0,35, Nicaragua, <=50K
41, Private, Some-college, Widowed, Adm-clerical, Unmarried, Black, Female,0,0,37, Philippines, <=50K
27, Private, Assoc-acdm, Never-married, Protective-serv, Own-child, Black, Female,0,0,54, Dominican-Republic, <=50K
70, Local-gov, Masters, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,0,0,40, Laos, >50K
51, Private, Assoc-acdm, Divorced, Exec-managerial, Unmarried, White, Female,0,0,40, United-States, <=50K
23, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Male,0,0,30, Vietnam, <=50K
36, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,50, United-States, <=50K
50, Self-emp-inc, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,38, United-States, <=50K
43, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Cuba, >50K
32, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,54, Puerto-Rico, >50K
36, Private, Assoc-acdm, Divorced, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,40, Haiti, <=50K
25, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Own-child, Asian-Pac-Islander, Male,0,0,40, Ecuador, <=50K
52, Local-gov, Masters, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,1994,50, Outlying-US(Guam-USVI-etc), >50K
39, Private, Assoc-voc, Never-married, Exec-managerial, Not-in-family, Black, Female,0,1887,40, Canada, <=50K
51, Local-gov, Assoc-voc, Divorced, Handlers-cleaners, Not-in-family, White, Female,0,0,40, Holand-Netherlands, <=50K
36, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Other, Male,0,0,45, Hungary, <=50K
29, State-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,20, Italy, >50K
49, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,65, Cuba, <=50K
46, State-gov, Bachelors, Never-married, Other-service, Unmarried, Asian-Pac-Islander, Female,0,0,35, Germany, <=50K
40, Private, Assoc-voc, Never-married, Machine-op-inspct, Husband, Black, Male,0,1369,40, Guatemala, <=50K
41, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,40, Columbia, >50K
36, Self-emp-inc, Some-college, Divorced, Adm-clerical, Not-in-family, White, Male,0,1778,40, Ireland, <=50K
31, State-gov, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Portugal, <=50K
37, Private, Some-college, Married-civ-spouse, Priv-house-serv, Husband, Other, Female,0,0,50, Taiwan, >50K
34, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, Black, Female,0,0,60, Italy, >50K
41, Private, Masters, Married-civ-spouse, Machine-op-inspct, Unmarried, White, Female,0,0,45, China, <=50K
43, Private, Assoc-voc, Divorced, Machine-op-inspct, Not-in-family, Black, Female,0,0,40, Scotland, <=50K
37, Private, Bachelors, Separated, Craft-repair, Unmarried, Other, Female,0,0,40, Canada, <=50K
19, Private, 10th, Never-married, Craft-repair, Own-child, Black, Male,0,0,30, China, <=50K
34, State-gov, Masters, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,45, Hungary, >50K
63, Local-gov, 12th, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, Canada, <=50K
36, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, Poland, <=50K
35, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, Holand-Netherlands, <=50K
