47, Private, HS-grad, Divorced, Adm-clerical, Wife, Asian-Pac-Islander, Female,0,0,35, Dominican-Republic, <=50K
17, Private, 10th, Never-married, Sales, Own-child, White, Male,0,0,40, England, <=50K
26, Private, Some-college, Never-married, Adm-clerical, Other-relative, White, Female,0,0,40, Canada, <=50K
34, Local-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, El-Salvador, >50K
26, Local-gov, Bachelors, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,54, Mexico, >50K
45, Private, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,7429,0,54, China, >50K
59, Local-gov, HS-grad, Widowed, Sales, Not-in-family, White, Male,0,0,40, Greece, >50K
58, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, Outlying-US(Guam-USVI-etc), <=50K
62, Self-emp-not-inc, 7th-8th, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,45, Scotland, <=50K
28, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, El-Salvador, <=50K
31, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Hong, >50K
43, Federal-gov, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,45, Poland, >50K
40, Private, Assoc-voc, Married-civ-spouse, Adm-clerical, Wife, White, Male,4352,0,40, Laos, >50K
47, Local-gov, 7th-8th, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, Japan, <=50K
30, Private, 9th, Never-married, Craft-repair, Husband, White, Male,0,0,45, Cuba, <=50K
29, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,54, Cambodia, <=50K
34, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1977,75, India, >50K
53, Private, 9th, Separated, Other-service, Unmarried, Black, Female,0,0,20, Nicaragua, <=50K
52, Self-emp-not-inc, HS-grad, Divorced, Craft-repair, Not-in-family, White, Male,0,0,45, China, <=50K
54, Private, 9th, Married-civ-spouse, Machine-op-inspct, Wife, Black, Male,0,0,40, Jamaica, <=50K
24, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,50, Vietnam, <=50K
27, Private, 9th, Never-married, Sales, Unmarried, White, Female,0,0,35, China, <=50K
49, Private, HS-grad, Never-married, Other-service, Wife, Black, Female,0,0,40, Honduras, <=50K
45, Local-gov, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,36, United-States, >50K
49, Self-emp-not-inc, Masters, Separated, Craft-repair, Husband, White, Male,0,0,40, Vietnam, <=50K
22, State-gov, Some-college, Never-married, Sales, Own-child, White, Female,0,0,10, Scotland, <=50K
25, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,60, Cambodia, >50K
26, Self-emp-not-inc, HS-grad, Never-married, Transport-moving, Not-in-family, White, Female,0,0,65, Iran, <=50K
50, Local-gov, HS-grad, Never-married, Exec-managerial, Wife, White, Male,0,0,40, Dominican-Republic, <=50K
33, Private, Bachelors, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, Canada, >50K
21, Private, Bachelors, Never-married, Prof-specialty, Wife, White, Female,0,0,30, Guatemala, <=50K
29, Private, Some-college, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, Jamaica, <=50K
77, Federal-gov, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,2, India, <=50K
40, Private, 9th, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, Vietnam, <=50K
35, Local-gov, HS-grad, Divorced, Transport-moving, Unmarried, Black, Female,0,0,40, Dominican-Republic, <=50K
35, Private, 10th, Divorced, Handlers-cleaners, Own-child, White, Female,0,0,37, Japan, <=50K
44, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,80, South, >50K
21, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, South, <=50K
34, Private, Some-college, Divorced, Craft-repair, Wife, White, Female,0,2090,40, Italy, <=50K
66, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Hungary, <=50K
44, Self-emp-not-inc, Masters, Never-married, Exec-managerial, Wife, White, Female,0,0,4, Scotland, <=50K
23, Local-gov, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,35, Germany, <=50K
54, Private, 9th, Widowed, Machine-op-inspct, Not-in-family, White, Female,0,0,40, Dominican-Republic, <=50K
38, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, Black, Male,0,0,36, Ecuador, <=50K
46, Private, Some-college, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, Vietnam, <=50K
41, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, England, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, Black, Female,0,0,10, Puerto-Rico, <=50K
23, Private, Assoc-acdm, Never-married, Prof-specialty, Unmarried, White, Female,0,0,45, South, <=50K
33, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, Black, Male,0,0,38, Vietnam, <=50K
47, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, <=50K
55, Self-emp-not-inc, Bachelors, Separated, Sales, Unmarried, White, Female,0,0,48, Haiti, <=50K
46, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,50, Trinadad&Tobago, >50K
35, Private, HS-grad, Never-married, Machine-op-inspct, Unmarried, Black, Male,0,0,40, Trinadad&Tobago, <=50K
26, Private, HS-grad, Never-married, Other-service, Own-child, Black, Male,0,0,40, Philippines, <=50K
47, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Portugal, <=50K
27, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,35, Thailand, <=50K
35, Private, HS-grad, Divorced, Craft-repair, Husband, White, Male,7687,0,40, Yugoslavia, >50K
41, Private, 9th, Separated, Craft-repair, Wife, Black, Male,0,0,40, Yugoslavia, <=50K
52, Private, Masters, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, England, <=50K
64, Private, 5th-6th, Never-married, Adm-clerical, Unmarried, White, Female,10520,0,35, Italy, <=50K
58, Private, Assoc-voc, Divorced, Exec-managerial, Husband, White, Male,0,1534,45, Honduras, >50K
48, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,25, Peru, >50K
31, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, Haiti, <=50K
30, Private, HS-grad, Married-civ-spouse, Other-service, Own-child, Black, Male,0,0,40, Laos, <=50K
42, Private, Some-college, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,40, Taiwan, <=50K
40, Private, Assoc-voc, Separated, Craft-repair, Not-in-family, White, Male,0,0,40, Japan, <=50K
50, Self-emp-not-inc, 7th-8th, Divorced, Sales, Wife, White, Female,0,0,20, Guatemala, >50K
46, Private, Bachelors, Widowed, Exec-managerial, Husband, White, Male,0,0,54, Philippines, >50K
21, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Female,0,0,40, Honduras, <=50K
34, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Ireland, <=50K
44, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, Black, Male,0,0,40, Peru, <=50K
24, Private, HS-grad, Never-married, Protective-serv, Wife, White, Male,3325,0,40, Yugoslavia, <=50K
34, Private, HS-grad, Never-married, Other-service, Unmarried, White, Female,0,0,40, Puerto-Rico, >50K
57, Self-emp-not-inc, Assoc-acdm, Never-married, Sales, Husband, White, Male,5061,0,50, Jamaica, <=50K
55, State-gov, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, Greece, <=50K
46, Local-gov, Some-college, Divorced, Prof-specialty, Not-in-family, White, Female,3732,0,25, India, >50K
42, Private, 12th, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, Canada, <=50K
33, State-gov, Masters, Never-married, Other-service, Own-child, White, Male,0,0,45, Germany, <=50K
35, Private, Assoc-acdm, Divorced, Other-service, Unmarried, White, Female,0,0,40, Portugal, <=50K
46, Federal-gov, HS-grad, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,42, Italy, <=50K
53, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,32, Haiti, <=50K
77, Self-emp-not-inc, HS-grad, Widowed, Sales, Not-in-family, White, Male,0,0,40, Vietnam, <=50K
22, Private, Some-college, Divorced, Transport-moving, Own-child, White, Female,0,0,40, United-States, <=50K
60, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,45, Germany, <=50K
61, Private, HS-grad, Separated, Sales, Wife, White, Female,0,0,40, Peru, <=50K
37, Local-gov, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,3151,0,40, Trinadad&Tobago, <=50K
33, Private, 9th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, Jamaica, <=50K
51, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,38, South, <=50K
24, Private, HS-grad, Married-civ-spouse, Protective-serv, Other-relative, Amer-Indian-Eskimo, Male,0,0,40, Portugal, <=50K
21, Private, Some-college, Never-married, Other-service, Other-relative, White, Female,0,0,20, Hungary, <=50K
19, Private, HS-grad, Never-married, Protective-serv, Own-child, White, Male,0,0,35, Greece, <=50K
27, Self-emp-not-inc, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,50, El-Salvador, >50K
36, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,60, Mexico, <=50K
27, State-gov, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,60, United-States, <=50K
30, Private, Bachelors, Divorced, Machine-op-inspct, Unmarried, White, Female,0,0,40, Nicaragua, <=50K
56, Private, 7th-8th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,48, Trinadad&Tobago, <=50K
30, Private, Assoc-voc, Divorced, Other-service, Unmarried, White, Female,0,0,30, Dominican-Republic, <=50K
20, Private, 7th-8th, Never-married, Sales, Own-child, White, Male,0,0,40, Mexico, <=50K
55, Local-gov, 7th-8th, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,40, Nicaragua, <=50K
30, Self-emp-not-inc, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, El-Salvador, <=50K
49, Private, HS-grad, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, Columbia, <=50K
25, Private, Some-college, Never-married, Machine-op-inspct, Other-relative, White, Male,0,0,35, El-Salvador, <=50K
32, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, Germany, <=50K
37, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Honduras, >50K
41, Private, 5th-6th, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,46, Hungary, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, Black, Male,0,0,20, Philippines, <=50K
23, Private, Some-college, Never-married, Transport-moving, Husband, White, Male,0,0,50, Puerto-Rico, <=50K
41, Private, Bachelors, Separated, Machine-op-inspct, Unmarried, White, Female,0,0,40, United-States, <=50K
28, Private, Some-college, Never-married, Machine-op-inspct, Unmarried, White, Female,0,0,40, France, <=50K
34, Private, Some-college, Never-married, Transport-moving, Wife, White, Female,0,0,40, France, <=50K
45, Private, 5th-6th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Iran, <=50K
36, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Germany, <=50K
42, Private, HS-grad, Divorced, Machine-op-inspct, Unmarried, Black, Female,0,0,50, Japan, <=50K
54, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,30, Japan, >50K
21, Private, Some-college, Never-married, Craft-repair, Own-child, White, Male,0,0,40, Nicaragua, <=50K
55, Local-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Guatemala, <=50K
22, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,40, Scotland, <=50K
42, Private, 1st-4th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, Hong, >50K
26, Private, HS-grad, Never-married, Other-service, Own-child, Black, Male,0,0,35, Hungary, <=50K
44, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,99999,0,69, Germany, >50K
29, Local-gov, Some-college, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,40, Philippines, <=50K
39, Private, 5th-6th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, France, <=50K
48, Private, 7th-8th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Thailand, <=50K
26, Private, HS-grad, Never-married, Craft-repair, Own-child, Black, Male,0,0,46, Vietnam, <=50K
54, Local-gov, 9th, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, Philippines, <=50K
52, Private, 7th-8th, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, China, <=50K
22, Private, Some-college, Never-married, Sales, Other-relative, White, Female,0,0,40, El-Salvador, <=50K
37, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Hong, <=50K
48, Private, 9th, Divorced, Other-service, Unmarried, White, Female,0,0,40, Laos, <=50K
29, Local-gov, Some-college, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, Cambodia, <=50K
33, Federal-gov, 11th, Married-civ-spouse, Sales, Husband, White, Male,0,1902,45, Iran, <=50K
26, Local-gov, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,50, Vietnam, <=50K
36, Private, Masters, Divorced, Adm-clerical, Wife, Asian-Pac-Islander, Female,0,0,20, Guatemala, <=50K
48, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Ecuador, <=50K
27, Private, Some-college, Divorced, Other-service, Unmarried, White, Female,0,0,40, Columbia, <=50K
36, Local-gov, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, Trinadad&Tobago, <=50K
66, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, Cambodia, <=50K
64, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, Guatemala, >50K
33, Private, HS-grad, Divorced, Prof-specialty, Other-relative, White, Male,99999,0,60, Poland, >50K
22, Private, 9th, Never-married, Other-service, Not-in-family, Black, Male,0,0,50, Guatemala, <=50K
62, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, Thailand, <=50K
21, Private, 12th, Never-married, Other-service, Own-child, White, Female,0,0,40, Haiti, <=50K
27, Private, 5th-6th, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,45, Peru, <=50K
48, Self-emp-not-inc, Masters, Divorced, Sales, Not-in-family, White, Female,0,0,50, Ecuador, <=50K
23, Private, 12th, Never-married, Craft-repair, Unmarried, White, Female,0,0,40, Taiwan, <=50K
23, Private, 10th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, China, <=50K
37, Local-gov, Bachelors, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,87, Cambodia, <=50K
60, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, France, >50K
57, Private, Some-college, Married-civ-spouse, Transport-moving, Wife, White, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
48, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,38, Canada, >50K
31, Private, HS-grad, Divorced, Adm-clerical, Wife, Asian-Pac-Islander, Female,0,0,37, Vietnam, <=50K
47, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Greece, >50K
44, Federal-gov, 5th-6th, Married-civ-spouse, Sales, Husband, White, Male,0,0,80, United-States, <=50K
20, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,30, Ecuador, <=50K
43, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Guatemala, <=50K
59, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, Columbia, >50K
69, Private, Masters, Divorced, Transport-moving, Unmarried, White, Female,3134,0,45, Hungary, <=50K
44, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, Amer-Indian-Eskimo, Male,0,1876,40, Honduras, >50K
65, Private, Assoc-voc, Widowed, Machine-op-inspct, Not-in-family, White, Female,0,0,50, Thailand, >50K
32, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,40, Mexico, <=50K
41, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,2306,0,40, Portugal, >50K
45, Private, Some-college, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,45, Poland, <=50K
34, Private, 9th, Never-married, Other-service, Own-child, White, Female,0,0,35, Portugal, <=50K
30, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,4386,0,40, India, >50K
36, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Nicaragua, >50K
41, Private, HS-grad, Separated, Adm-clerical, Unmarried, Black, Female,0,0,40, Greece, <=50K
20, Private, HS-grad, Never-married, Farming-fishing, Own-child, White, Male,0,0,35, Greece, <=50K
24, Private, 7th-8th, Never-married, Sales, Own-child, White, Male,0,0,40, Guatemala, <=50K
48, Federal-gov, Doctorate, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,60, Honduras, >50K
31, Private, HS-grad, Never-married, Craft-repair, Other-relative, Black, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
50, Private, HS-grad, Divorced, Machine-op-inspct, Unmarried, Black, Male,409,0,38, Jamaica, <=50K
28, Private, Assoc-voc, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,40, Puerto-Rico, <=50K
27, Private, HS-grad, Never-married, Craft-repair, Own-child, Black, Male,0,0,40, Japan, <=50K
29, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, Japan, >50K
44, Local-gov, Bachelors, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,45, Nicaragua, <=50K
42, Private, HS-grad, Widowed, Adm-clerical, Unmarried, Black, Male,0,0,40, Haiti, <=50K
39, Local-gov, Bachelors, Never-married, Sales, Not-in-family, White, Female,0,0,40, Taiwan, <=50K
60, Private, HS-grad, Widowed, Protective-serv, Own-child, Amer-Indian-Eskimo, Male,0,0,37, Greece, <=50K
40, Private, Some-college, Widowed, Machine-op-inspct, Not-in-family, White, Female,0,0,40, Columbia, <=50K
51, Private, Some-college, Widowed, Exec-managerial, Unmarried, White, Female,0,0,40, Ecuador, <=50K
42, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,40, Hungary, <=50K
47, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
31, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, India, <=50K
39, Private, HS-grad, Divorced, Other-service, Unmarried, White, Female,0,0,32, United-States, <=50K
49, Private, 5th-6th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, England, >50K
39, Federal-gov, 11th, Never-married, Prof-specialty, Wife, White, Female,0,0,14, Mexico, <=50K
27, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
50, Private, 5th-6th, Married-civ-spouse, Adm-clerical, Wife, Black, Male,0,0,40, South, <=50K
62, Private, 10th, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,54, United-States, >50K
23, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Male,0,0,50, Ecuador, <=50K
28, Private, Assoc-voc, Divorced, Transport-moving, Own-child, White, Male,0,0,40, Taiwan, <=50K
48, Private, HS-grad, Never-married, Adm-clerical, Unmarried, White, Male,3340,0,40, United-States, <=50K
65, Private, 7th-8th, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Trinadad&Tobago, >50K
64, Self-emp-not-inc, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,20, Italy, >50K
27, Private, Some-college, Separated, Sales, Not-in-family, White, Female,0,0,15, Thailand, <=50K
43, Private, Some-college, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, Yugoslavia, <=50K
18, State-gov, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,15, South, <=50K
33, Private, HS-grad, Divorced, Sales, Unmarried, Black, Female,0,0,40, Ecuador, <=50K
49, Private, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Laos, >50K
67, Self-emp-inc, HS-grad, Separated, Other-service, Wife, White, Female,0,0,25, United-States, <=50K
43, Private, 9th, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,40, Taiwan, <=50K
25, Private, Assoc-voc, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,35, India, <=50K
20, Private, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,25, Cambodia, <=50K
44, Private, Bachelors, Never-married, Exec-managerial, Unmarried, White, Male,9333,0,45, Haiti, >50K
32, Private, HS-grad, Widowed, Machine-op-inspct, Other-relative, Black, Female,0,0,40, Cuba, <=50K
25, Private, 11th, Never-married, Other-service, Wife, White, Female,0,0,40, China, <=50K
22, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,20, Ecuador, <=50K
26, State-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Mexico, <=50K
52, Local-gov, 9th, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Puerto-Rico, <=50K
38, Local-gov, Assoc-acdm, Never-married, Sales, Unmarried, White, Female,0,0,40, Hong, <=50K
33, Private, Prof-school, Married-civ-spouse, Exec-managerial, Own-child, White, Male,99999,0,50, Guatemala, >50K
23, Private, Some-college, Never-married, Machine-op-inspct, Own-child, Black, Male,0,0,40, Mexico, <=50K
23, Private, 9th, Married-civ-spouse, Exec-managerial, Own-child, White, Male,0,0,30, United-States, <=50K
39, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, Black, Female,0,0,40, Hong, <=50K
51, Local-gov, Prof-school, Never-married, Tech-support, Not-in-family, White, Female,4687,0,40, Thailand, <=50K
18, Private, Some-college, Never-married, Other-service, Own-child, Black, Female,0,0,30, Jamaica, <=50K
19, Private, 11th, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Male,0,0,3, Germany, <=50K
38, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,50, Haiti, <=50K
40, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, Black, Male,0,0,48, Haiti, <=50K
43, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, China, >50K
43, Private, Some-college, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, Germany, <=50K
25, Private, Some-college, Married-civ-spouse, Prof-specialty, Wife, White, Male,0,0,45, Scotland, >50K
43, Private, HS-grad, Married-civ-spouse, Sales, Husband, Black, Male,0,0,40, Laos, <=50K
27, Private, Assoc-acdm, Never-married, Sales, Not-in-family, White, Male,2201,0,40, Hong, <=50K
36, Local-gov, Bachelors, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, South, <=50K
34, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Honduras, <=50K
34, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Italy, <=50K
23, Private, HS-grad, Never-married, Other-service, Own-child, Black, Male,0,0,37, Hong, <=50K
37, Private, 9th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Poland, <=50K
27, Private, 11th, Never-married, Sales, Own-child, White, Female,0,0,40, Cambodia, <=50K
35, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, Honduras, <=50K
54, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,40, Hungary, <=50K
28, State-gov, Bachelors, Never-married, Other-service, Not-in-family, White, Male,0,0,30, Greece, <=50K
22, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, Scotland, <=50K
46, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, Puerto-Rico, >50K
47, Private, 9th, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,50, South, <=50K
37, Private, Bachelors, Married-civ-spouse, Protective-serv, Husband, White, Male,0,1902,45, China, >50K
34, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,38, India, >50K
19, Private, Bachelors, Never-married, Sales, Own-child, White, Male,0,0,40, Mexico, <=50K
62, Private, 5th-6th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, Canada, <=50K
25, Private, HS-grad, Never-married, Craft-repair, Own-child, Black, Female,0,0,40, Trinadad&Tobago, <=50K
63, Self-emp-not-inc, Assoc-voc, Never-married, Sales, Unmarried, White, Female,0,0,10, Cuba, <=50K
44, Private, Some-college, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,40, Ireland, <=50K
44, Private, Masters, Never-married, Other-service, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
36, Self-emp-not-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1902,45, Taiwan, >50K
28, Private, Some-college, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, Iran, <=50K
23, Self-emp-not-inc, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,25, Philippines, <=50K
54, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Male,0,0,48, Laos, <=50K
36, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Germany, <=50K
48, Private, Bachelors, Divorced, Other-service, Unmarried, White, Female,0,0,35, Dominican-Republic, >50K
44, Private, HS-grad, Never-married, Craft-repair, Husband, Black, Male,0,0,40, England, <=50K
23, Private, Bachelors, Never-married, Machine-op-inspct, Other-relative, White, Female,0,0,40, Vietnam, <=50K
57, Private, 7th-8th, Never-married, Exec-managerial, Unmarried, Black, Female,0,0,30, Ecuador, <=50K
49, Federal-gov, HS-grad, Separated, Sales, Unmarried, White, Male,0,0,35, Outlying-US(Guam-USVI-etc), <=50K
42, Federal-gov, HS-grad, Separated, Craft-repair, Husband, Black, Male,0,0,40, South, >50K
25, Private, Masters, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, India, <=50K
45, Private, Masters, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,45, Cuba, <=50K
39, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, South, >50K
63, Private, HS-grad, Divorced, Other-service, Husband, White, Male,0,0,30, Poland, <=50K
24, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Nicaragua, <=50K
42, Local-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, Jamaica, >50K
21, Private, Masters, Never-married, Craft-repair, Own-child, White, Male,0,0,40, Peru, <=50K
37, Private, Some-college, Married-civ-spouse, Priv-house-serv, Husband, White, Male,0,0,50, Germany, >50K
