47, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, Amer-Indian-Eskimo, Male,0,1887,50, Cuba, >50K
34, Private, Some-college, Never-married, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Male,0,0,40, Trinadad&Tobago, <=50K
22, Private, Assoc-acdm, Married-civ-spouse, Sales, Husband, Other, Male,0,0,48, Columbia, >50K
41, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,60, Mexico, >50K
23, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,40, Thailand, <=50K
23, Private, Some-college, Never-married, Craft-repair, Other-relative, Amer-Indian-Eskimo, Male,0,0,40, Italy, <=50K
28, Private, Some-college, Never-married, Machine-op-inspct, Own-child, Amer-Indian-Eskimo, Male,0,0,44, Italy, <=50K
28, Private, Preschool, Never-married, Craft-repair, Unmarried, Asian-Pac-Islander, Female,0,0,40, Greece, <=50K
50, Private, HS-grad, Divorced, Prof-specialty, Unmarried, Other, Female,0,0,40, India, >50K
24, Private, HS-grad, Divorced, Craft-repair, Own-child, Black, Female,0,0,25, Laos, <=50K
35, Private, Some-college, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Vietnam, <=50K
25, Private, Bachelors, Never-married, Craft-repair, Not-in-family, Black, Female,0,0,40, Scotland, <=50K
64, Private, 10th, Widowed, Priv-house-serv, Not-in-family, Asian-Pac-Islander, Female,0,0,8, Hong, <=50K
54, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Male,0,0,40, Haiti, <=50K
52, Private, Bachelors, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, England, <=50K
21, Private, Preschool, Married-civ-spouse, Sales, Own-child, Black, Female,0,0,40, Germany, <=50K
63, Self-emp-inc, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,7687,0,36, Hungary, >50K
40, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,40, China, <=50K
49, Private, Prof-school, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, Hungary, >50K
28, Private, HS-grad, Married-civ-spouse, Protective-serv, Not-in-family, Amer-Indian-Eskimo, Male,0,0,50, Philippines, <=50K
18, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,20, Scotland, <=50K
54, Private, Masters, Married-civ-spouse, Farming-fishing, Husband, Black, Male,0,1893,40, Nicaragua, >50K
55, Private, HS-grad, Widowed, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,35, Taiwan, <=50K
41, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Female,4069,0,40, Haiti, <=50K
21, Private, 11th, Never-married, Protective-serv, Own-child, Black, Female,0,0,40, Portugal, <=50K
68, Private, 7th-8th, Divorced, Adm-clerical, Husband, Asian-Pac-Islander, Female,10707,0,40, Jamaica, >50K
46, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,50, France, <=50K
39, Private, Doctorate, Married-civ-spouse, Sales, Not-in-family, White, Female,7687,0,40, United-States, <=50K
68, Self-emp-inc, 11th, Married-civ-spouse, Tech-support, Not-in-family, White, Male,0,0,30, Trinadad&Tobago, >50K
33, Private, HS-grad, Never-married, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,40, Poland, <=50K
81, Private, 12th, Widowed, Prof-specialty, Not-in-family, Other, Female,0,0,20, Iran, <=50K
59, Private, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,0,0,35, Dominican-Republic, <=50K
32, Private, Some-college, Never-married, Craft-repair, Not-in-family, Black, Female,0,0,45, Nicaragua, <=50K
29, Private, Some-college, Never-married, Craft-repair, Husband, Black, Female,0,0,40, Germany, <=50K
20, Private, Some-college, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,40, Scotland, <=50K
26, Private, HS-grad, Married-civ-spouse, Sales, Own-child, Asian-Pac-Islander, Female,0,0,40, Puerto-Rico, <=50K
31, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,44, Puerto-Rico, <=50K
48, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,40, Peru, <=50K
20, Federal-gov, Assoc-voc, Never-married, Other-service, Other-relative, Black, Male,0,0,40, Guatemala, <=50K
39, Private, HS-grad, Divorced, Exec-managerial, Husband, White, Female,0,0,40, Japan, >50K
49, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Black, Female,0,0,16, Dominican-Republic, <=50K
42, Private, Masters, Divorced, Prof-specialty, Husband, Other, Male,0,0,40, Hungary, <=50K
47, Private, HS-grad, Never-married, Protective-serv, Not-in-family, Asian-Pac-Islander, Female,0,1637,40, Japan, <=50K
40, Private, Masters, Divorced, Sales, Husband, Black, Male,0,0,40, South, <=50K
32, Private, HS-grad, Never-married, Sales, Unmarried, White, Male,0,0,27, Honduras, <=50K
53, Private, HS-grad, Never-married, Craft-repair, Husband, Other, Male,0,0,54, India, <=50K
21, Private, Bachelors, Married-civ-spouse, Sales, Own-child, White, Female,0,0,40, Mexico, <=50K
36, Private, 7th-8th, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,40, Vietnam, <=50K
22, Private, 11th, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,30, El-Salvador, <=50K
29, Private, HS-grad, Married-civ-spouse, Protective-serv, Not-in-family, Other, Female,0,0,40, Peru, <=50K
55, Private, Assoc-voc, Never-married, Prof-specialty, Husband, White, Female,10487,0,30, Guatemala, >50K
23, Private, Some-college, Never-married, Other-service, Unmarried, Other, Female,0,0,40, Thailand, <=50K
25, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Other, Female,0,0,45, Cuba, <=50K
23, Private, Some-college, Never-married, Prof-specialty, Own-child, Amer-Indian-Eskimo, Female,0,0,15, Ireland, <=50K
49, Private, 5th-6th, Married-civ-spouse, Adm-clerical, Husband, Black, Female,0,0,40, Greece, >50K
33, Private, Some-college, Divorced, Adm-clerical, Not-in-family, Black, Male,0,0,45, England, <=50K
47, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Hungary, >50K
20, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,40, Thailand, <=50K
25, Self-emp-not-inc, Prof-school, Never-married, Farming-fishing, Not-in-family, White, Female,0,0,91, Cuba, <=50K
34, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,15, Taiwan, <=50K
49, Private, Some-college, Divorced, Transport-moving, Not-in-family, White, Female,0,0,38, India, <=50K
35, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Italy, <=50K
26, Private, Some-college, Never-married, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,40, Peru, <=50K
28, Private, 10th, Divorced, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Male,0,0,60, Hong, <=50K
40, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Canada, <=50K
48, Self-emp-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1977,50, Iran, >50K
38, Private, HS-grad, Never-married, Protective-serv, Own-child, White, Female,0,0,40, El-Salvador, >50K
29, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Unmarried, Asian-Pac-Islander, Female,0,0,40, Mexico, >50K
42, Private, Some-college, Never-married, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Female,2195,0,40, Italy, <=50K
20, Private, Bachelors, Married-civ-spouse, Sales, Own-child, Other, Male,0,1722,40, Ireland, >50K
50, Private, Assoc-voc, Divorced, Craft-repair, Wife, Black, Male,0,0,40, Trinadad&Tobago, <=50K
34, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,0,1895,50, United-States, >50K
46, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Other, Male,0,0,40, Jamaica, >50K
51, Local-gov, HS-grad, Married-civ-spouse, Sales, Husband, Black, Male,0,0,40, France, >50K
24, Private, Assoc-voc, Never-married, Transport-moving, Not-in-family, White, Male,0,0,45, China, <=50K
39, Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,54, Laos, <=50K
30, Private, HS-grad, Never-married, Sales, Not-in-family, Other, Female,0,0,25, Cambodia, <=50K
19, Private, Some-college, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,35, Iran, <=50K
34, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,1884,72, Poland, <=50K
26, Private, Some-college, Divorced, Handlers-cleaners, Husband, Other, Female,0,0,40, United-States, <=50K
41, Private, 10th, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,44, India, <=50K
36, Private, Bachelors, Never-married, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, Portugal, <=50K
52, Private, Masters, Married-civ-spouse, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Scotland, >50K
40, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Male,0,0,35, United-States, <=50K
47, Federal-gov, Masters, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,15024,0,50, France, >50K
32, Local-gov, Some-college, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Taiwan, <=50K
38, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, Asian-Pac-Islander, Female,0,0,40, Nicaragua, <=50K
57, Private, Masters, Divorced, Other-service, Husband, White, Male,0,2041,40, El-Salvador, <=50K
69, Private, 7th-8th, Married-civ-spouse, Farming-fishing, Not-in-family, Asian-Pac-Islander, Female,0,0,54, Columbia, <=50K
45, Federal-gov, Some-college, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Puerto-Rico, <=50K
62, Federal-gov, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, Black, Male,0,0,35, Poland, <=50K
41, Private, Bachelors, Never-married, Craft-repair, Not-in-family, White, Female,0,0,45, Trinadad&Tobago, <=50K
46, Private, Some-college, Married-civ-spouse, Transport-moving, Unmarried, Asian-Pac-Islander, Female,0,0,40, Columbia, <=50K
41, Private, 11th, Married-civ-spouse, Sales, Husband, White, Male,0,1887,40, Greece, <=50K
48, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,99999,0,40, Thailand, >50K
38, Private, Some-college, Divorced, Adm-clerical, Husband, Amer-Indian-Eskimo, Female,9061,0,40, Nicaragua, <=50K
39, Private, Some-college, Separated, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, El-Salvador, <=50K
20, Private, HS-grad, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Female,0,0,60, Ecuador, <=50K
32, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, Hungary, <=50K
27, Private, Bachelors, Never-married, Sales, Not-in-family, Other, Female,0,0,40, Germany, <=50K
54, Private, Some-college, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,40, China, <=50K
67, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, Black, Female,3778,0,40, Guatemala, <=50K
34, Private, HS-grad, Divorced, Sales, Husband, White, Female,0,0,40, India, <=50K
27, Private, Some-college, Never-married, Other-service, Not-in-family, Other, Female,0,0,8, Nicaragua, <=50K
54, Self-emp-not-inc, Bachelors, Never-married, Prof-specialty, Husband, White, Female,99999,0,50, Jamaica, >50K
54, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,40, Hungary, <=50K
34, Federal-gov, Some-college, Never-married, Other-service, Husband, Black, Male,0,0,40, Iran, <=50K
18, Private, HS-grad, Never-married, Other-service, Own-child, Other, Female,0,0,20, Honduras, <=50K
23, Private, Some-college, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Female,0,0,35, Laos, <=50K
44, Self-emp-not-inc, Masters, Divorced, Other-service, Unmarried, Asian-Pac-Islander, Female,0,0,30, Trinadad&Tobago, <=50K
31, Private, HS-grad, Never-married, Adm-clerical, Own-child, Other, Female,0,0,40, Mexico, <=50K
39, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,40, Jamaica, <=50K
18, Private, HS-grad, Never-married, Prof-specialty, Own-child, Other, Female,0,0,20, Trinadad&Tobago, <=50K
25, Private, 10th, Never-married, Sales, Not-in-family, White, Male,0,0,60, Hong, <=50K
40, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Taiwan, <=50K
65, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Other, Male,0,0,20, Hungary, <=50K
38, Private, Some-college, Divorced, Prof-specialty, Unmarried, Black, Female,5013,0,40, England, <=50K
21, Private, 11th, Married-civ-spouse, Machine-op-inspct, Own-child, Asian-Pac-Islander, Male,0,0,50, Canada, <=50K
30, Private, HS-grad, Never-married, Other-service, Unmarried, Black, Female,0,0,40, Canada, <=50K
45, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, Outlying-US(Guam-USVI-etc), <=50K
23, Private, Bachelors, Never-married, Prof-specialty, Husband, White, Male,0,0,60, United-States, <=50K
28, Private, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,54, India, <=50K
45, Private, Some-college, Married-civ-spouse, Sales, Wife, Amer-Indian-Eskimo, Female,10405,0,40, Guatemala, >50K
41, Private, Doctorate, Never-married, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,45, Hungary, <=50K
33, Local-gov, HS-grad, Divorced, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,50, Trinadad&Tobago, >50K
35, Private, Assoc-voc, Divorced, Craft-repair, Own-child, White, Female,0,0,40, Honduras, <=50K
34, Private, HS-grad, Never-married, Exec-managerial, Unmarried, Amer-Indian-Eskimo, Male,2413,0,50, United-States, <=50K
40, Private, 12th, Married-civ-spouse, Farming-fishing, Husband, Other, Male,0,0,45, Trinadad&Tobago, <=50K
18, Private, Bachelors, Never-married, Exec-managerial, Husband, White, Male,0,0,40, Italy, <=50K
55, State-gov, HS-grad, Divorced, Prof-specialty, Unmarried, Black, Female,0,0,40, Cuba, <=50K
45, Private, Masters, Married-civ-spouse, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,45, Laos, >50K
46, Local-gov, Bachelors, Married-civ-spouse, Craft-repair, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Thailand, <=50K
47, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, Philippines, <=50K
31, Private, Assoc-acdm, Separated, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,45, Scotland, <=50K
34, Federal-gov, Bachelors, Separated, Priv-house-serv, Not-in-family, Other, Female,0,0,20, Taiwan, <=50K
28, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,48, Greece, <=50K
42, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,38, Guatemala, <=50K
53, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,15024,0,54, Haiti, <=50K
22, Private, HS-grad, Never-married, Adm-clerical, Own-child, Other, Male,0,0,20, Italy, <=50K
54, Local-gov, 12th, Married-civ-spouse, Sales, Not-in-family, Black, Female,0,0,40, Cuba, <=50K
38, Private, Some-college, Married-civ-spouse, Sales, Not-in-family, Amer-Indian-Eskimo, Male,0,0,45, Columbia, <=50K
35, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Mexico, >50K
60, Local-gov, 10th, Married-civ-spouse, Sales, Husband, Black, Female,0,0,50, Dominican-Republic, <=50K
46, Self-emp-not-inc, Bachelors, Divorced, Craft-repair, Unmarried, Other, Female,0,0,40, Philippines, <=50K
63, Self-emp-not-inc, HS-grad, Never-married, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, India, >50K
24, Private, HS-grad, Never-married, Exec-managerial, Own-child, White, Female,0,0,50, Nicaragua, <=50K
46, Private, HS-grad, Married-civ-spouse, Sales, Husband, Other, Female,0,0,40, Trinadad&Tobago, >50K
45, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Male,0,0,50, Hungary, <=50K
55, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,45, Greece, <=50K
45, Local-gov, Masters, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,50, Cambodia, <=50K
34, Private, Some-college, Married-civ-spouse, Other-service, Own-child, White, Male,0,0,30, Ecuador, <=50K
38, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Other, Male,0,0,40, Laos, >50K
33, Private, Some-college, Widowed, Prof-specialty, Unmarried, White, Female,0,0,40, Scotland, <=50K
51, Federal-gov, Prof-school, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, El-Salvador, >50K
37, Local-gov, 7th-8th, Married-civ-spouse, Other-service, Husband, Other, Male,0,1590,45, Vietnam, <=50K
62, Private, Some-college, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,50, Trinadad&Tobago, >50K
41, Private, HS-grad, Divorced, Other-service, Not-in-family, Other, Male,0,0,40, Guatemala, <=50K
30, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, Philippines, <=50K
36, Self-emp-not-inc, HS-grad, Separated, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Male,0,0,45, Italy, >50K
45, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,40, Hungary, <=50K
68, Private, Bachelors, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,15, Honduras, <=50K
26, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,40, Cambodia, <=50K
36, Private, Masters, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,50, Hong, <=50K
37, Private, Some-college, Married-civ-spouse, Transport-moving, Own-child, Amer-Indian-Eskimo, Female,0,0,35, Columbia, <=50K
40, Private, Some-college, Never-married, Transport-moving, Unmarried, Asian-Pac-Islander, Female,0,0,40, Yugoslavia, <=50K
45, Private, HS-grad, Married-civ-spouse, Sales, Husband, Other, Male,0,0,35, South, >50K
30, Private, Some-college, Never-married, Protective-serv, Husband, Black, Male,5013,0,45, Ecuador, >50K
41, Private, Some-college, Divorced, Handlers-cleaners, Not-in-family, White, Male,0,0,40, China, <=50K
55, Local-gov, Assoc-acdm, Divorced, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,54, El-Salvador, <=50K
19, Private, Some-college, Never-married, Sales, Own-child, Black, Female,0,0,3, Guatemala, <=50K
62, Self-emp-not-inc, Bachelors, Divorced, Transport-moving, Husband, Amer-Indian-Eskimo, Female,0,1902,40, Trinadad&Tobago, >50K
43, Self-emp-not-inc, Prof-school, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,40, Laos, <=50K
47, Private, Some-college, Divorced, Prof-specialty, Own-child, Other, Male,0,0,70, India, <=50K
49, Private, HS-grad, Divorced, Prof-specialty, Unmarried, Asian-Pac-Islander, Female,0,0,40, Laos, <=50K
32, Local-gov, Some-college, Divorced, Other-service, Husband, Asian-Pac-Islander, Male,0,0,30, Ecuador, <=50K
26, Private, Bachelors, Never-married, Transport-moving, Husband, Amer-Indian-Eskimo, Female,0,0,40, South, <=50K
42, Private, HS-grad, Divorced, Adm-clerical, Husband, Other, Male,0,0,49, Thailand, <=50K
21, Private, Assoc-voc, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,27, Guatemala, <=50K
24, Private, HS-grad, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,45, Jamaica, <=50K
45, Self-emp-inc, 7th-8th, Never-married, Exec-managerial, Unmarried, Amer-Indian-Eskimo, Female,0,0,54, South, >50K
46, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,40, Guatemala, <=50K
33, Self-emp-not-inc, Bachelors, Never-married, Other-service, Not-in-family, Black, Male,3469,0,40, England, <=50K
45, Private, Masters, Divorced, Craft-repair, Wife, Black, Female,0,0,50, Peru, <=50K
42, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,32, Germany, <=50K
43, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Other, Male,0,0,54, Portugal, <=50K
59, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,0,0,20, Poland, <=50K
33, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Wife, White, Female,0,0,40, Columbia, <=50K
39, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Other, Female,0,0,40, Scotland, <=50K
46, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,50, Canada, <=50K
42, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Female,15024,0,40, Iran, >50K
32, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Other, Female,0,0,26, Mexico, <=50K
44, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, Germany, >50K
39, Private, HS-grad, Divorced, Prof-specialty, Husband, Other, Male,0,0,25, Philippines, <=50K
60, Local-gov, Some-college, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,30, Cuba, >50K
28, Local-gov, Some-college, Married-civ-spouse, Exec-managerial, Own-child, Black, Male,0,0,40, Thailand, <=50K
17, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,24, Outlying-US(Guam-USVI-etc), <=50K
19, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, Black, Male,0,0,40, Hungary, <=50K
33, Private, Prof-school, Divorced, Farming-fishing, Husband, Other, Male,0,0,70, Portugal, >50K
25, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Black, Female,2407,0,45, England, <=50K
25, Private, Bachelors, Divorced, Adm-clerical, Own-child, White, Female,0,0,30, Trinadad&Tobago, <=50K
39, Private, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,0,1839,50, Guatemala, <=50K
41, Private, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Female,0,0,40, Italy, <=50K
48, Local-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,15024,0,50, Guatemala, >50K
43, Private, Some-college, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Dominican-Republic, <=50K
19, Private, Bachelors, Never-married, Other-service, Own-child, White, Female,0,0,20, Yugoslavia, <=50K
31, Private, HS-grad, Divorced, Sales, Husband, Other, Female,0,0,40, Ireland, <=50K
29, Private, HS-grad, Never-married, Exec-managerial, Wife, White, Female,0,0,40, Nicaragua, <=50K
50, Federal-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, Black, Male,4067,0,50, United-States, >50K
69, Private, HS-grad, Widowed, Other-service, Unmarried, Other, Male,2156,0,40, Portugal, <=50K
55, Federal-gov, Bachelors, Widowed, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,40, Cambodia, <=50K
35, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,32, Laos, <=50K
47, Self-emp-inc, 9th, Married-civ-spouse, Sales, Husband, Other, Female,0,0,40, Cuba, <=50K
28, Private, Assoc-acdm, Divorced, Sales, Husband, White, Male,0,0,40, Hong, <=50K
25, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,20, Columbia, <=50K
38, Private, Some-college, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,40, France, <=50K
22, Private, 11th, Never-married, Prof-specialty, Unmarried, Other, Female,0,0,40, Greece, <=50K
33, Private, Some-college, Never-married, Farming-fishing, Husband, White, Male,0,0,48, Canada, <=50K
47, Private, Bachelors, Married-civ-spouse, Exec-managerial, Unmarried, Other, Male,0,0,40, Jamaica, <=50K
55, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,40, France, <=50K
40, Private, Doctorate, Divorced, Sales, Husband, Asian-Pac-Islander, Female,0,0,40, France, >50K
19, Private, HS-grad, Never-married, Prof-specialty, Own-child, Black, Female,0,0,29, Ecuador, <=50K
40, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,50, Portugal, >50K
47, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
49, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Cambodia, >50K
34, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Other, Male,0,0,40, Jamaica, <=50K
63, Self-emp-inc, Some-college, Widowed, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,45, Trinadad&Tobago, <=50K
40, Private, Some-college, Never-married, Other-service, Unmarried, Asian-Pac-Islander, Male,0,0,40, Laos, <=50K
33, Private, Some-college, Married-civ-spouse, Tech-support, Husband, Asian-Pac-Islander, Male,0,0,40, South, <=50K
54, Private, Some-college, Widowed, Adm-clerical, Husband, Black, Female,0,0,30, Portugal, <=50K
35, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Female,0,0,40, Ireland, <=50K
41, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,35, United-States, <=50K
47, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Craft-repair, Unmarried, Other, Male,0,0,50, Philippines, <=50K
54, Self-emp-not-inc, Prof-school, Divorced, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Male,0,0,42, Haiti, <=50K
29, Self-emp-not-inc, Bachelors, Married-civ-spouse, Tech-support, Husband, Black, Male,0,0,40, Italy, >50K
27, Private, Some-college, Never-married, Farming-fishing, Wife, Black, Male,0,0,50, Germany, <=50K
37, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, Other, Female,0,0,50, Dominican-Republic, >50K
22, Private, Some-college, Never-married, Prof-specialty, Own-child, Black, Male,0,0,40, Poland, <=50K
25, Private, HS-grad, Married-civ-spouse, Other-service, Own-child, Other, Female,0,0,50, Cambodia, <=50K
27, Private, Some-college, Married-civ-spouse, Craft-repair, Own-child, Black, Male,0,0,40, United-States, >50K
32, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Yugoslavia, <=50K
72, Private, 9th, Divorced, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,30, Cambodia, <=50K
31, Private, Masters, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,25, Outlying-US(Guam-USVI-etc), <=50K
34, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,50, United-States, >50K
40, Private, Some-college, Divorced, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,39, Portugal, <=50K
28, Private, Some-college, Divorced, Other-service, Not-in-family, White, Female,0,0,40, France, <=50K
