49, Self-emp-inc, HS-grad, Divorced, Craft-repair, Wife, Amer-Indian-Eskimo, Male,0,1974,45, Dominican-Republic, >50K
43, Private, Some-college, Widowed, Prof-specialty, Husband, Black, Female,0,0,45, United-States, <=50K
34, Private, HS-grad, Divorced, Craft-repair, Husband, White, Female,0,0,40, United-States, >50K
25, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Own-child, White, Male,0,0,40, Peru, <=50K
58, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, White, Female,5824,0,60, Hungary, >50K
18, Private, HS-grad, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,40, China, <=50K
58, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,50, Canada, >50K
46, Private, Some-college, Widowed, Adm-clerical, Husband, Black, Male,0,0,40, Thailand, <=50K
38, Private, HS-grad, Divorced, Craft-repair, Wife, Amer-Indian-Eskimo, Female,7687,0,40, Iran, <=50K
47, Federal-gov, HS-grad, Married-civ-spouse, Adm-clerical, Other-relative, Asian-Pac-Islander, Female,0,0,40, Guatemala, <=50K
68, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,10, Jamaica, <=50K
39, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Female,7687,0,50, Philippines, >50K
35, State-gov, Masters, Never-married, Machine-op-inspct, Not-in-family, Other, Female,0,0,60, Poland, <=50K
29, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,60, Taiwan, <=50K
69, Private, Doctorate, Divorced, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, El-Salvador, <=50K
33, Private, HS-grad, Never-married, Machine-op-inspct, Husband, Black, Male,0,0,40, Puerto-Rico, >50K
37, Private, HS-grad, Divorced, Sales, Unmarried, Black, Female,0,0,40, Poland, >50K
21, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,30, Trinadad&Tobago, <=50K
32, Private, HS-grad, Separated, Prof-specialty, Own-child, White, Female,0,0,24, Guatemala, <=50K
41, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Female,99999,0,40, Dominican-Republic, >50K
29, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,1974,40, Hungary, <=50K
20, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Female,0,0,50, Philippines, <=50K
63, Private, 7th-8th, Widowed, Machine-op-inspct, Not-in-family, Black, Female,0,0,40, Guatemala, <=50K
34, Federal-gov, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,40, Iran, <=50K
23, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, Asian-Pac-Islander, Female,0,0,40, Ecuador, <=50K
49, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,60, China, >50K
40, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,15024,0,40, Guatemala, >50K
38, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,0,60, Jamaica, >50K
25, Federal-gov, HS-grad, Never-married, Sales, Unmarried, Other, Female,0,0,45, Ecuador, <=50K
46, State-gov, Bachelors, Divorced, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,1902,50, Taiwan, >50K
64, Private, HS-grad, Separated, Handlers-cleaners, Not-in-family, White, Male,0,0,5, Peru, <=50K
50, Private, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, Black, Female,0,0,40, Jamaica, <=50K
29, Private, Assoc-voc, Married-civ-spouse, Adm-clerical, Unmarried, Other, Female,0,0,40, Peru, <=50K
53, Private, Some-college, Divorced, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Trinadad&Tobago, >50K
51, Local-gov, Bachelors, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
31, Private, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,40, Iran, <=50K
59, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Other, Female,15024,0,50, Jamaica, <=50K
34, Private, Some-college, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,25, Dominican-Republic, <=50K
24, Private, 7th-8th, Married-civ-spouse, Adm-clerical, Unmarried, Other, Male,0,0,60, Trinadad&Tobago, >50K
31, Private, HS-grad, Never-married, Farming-fishing, Husband, Other, Male,0,0,40, Peru, <=50K
27, Private, HS-grad, Divorced, Exec-managerial, Unmarried, White, Female,0,0,8, Vietnam, <=50K
43, Federal-gov, Assoc-voc, Married-civ-spouse, Craft-repair, Unmarried, Asian-Pac-Islander, Male,0,0,40, India, >50K
53, Private, HS-grad, Separated, Prof-specialty, Not-in-family, Other, Female,0,0,40, Columbia, >50K
48, Private, 10th, Married-civ-spouse, Machine-op-inspct, Unmarried, Other, Male,0,0,40, Cuba, <=50K
47, Private, 9th, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,1902,60, Dominican-Republic, <=50K
22, Private, Some-college, Never-married, Sales, Own-child, White, Male,0,0,37, Ecuador, <=50K
62, Private, 7th-8th, Married-civ-spouse, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Ecuador, >50K
43, Private, Doctorate, Married-civ-spouse, Prof-specialty, Other-relative, Asian-Pac-Islander, Female,99999,0,40, Mexico, >50K
45, Self-emp-not-inc, Some-college, Married-civ-spouse, Other-service, Husband, White, Female,0,0,45, Dominican-Republic, <=50K
19, Private, HS-grad, Never-married, Machine-op-inspct, Other-relative, Black, Female,0,0,40, Puerto-Rico, <=50K
21, Private, HS-grad, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Female,0,0,24, Italy, <=50K
33, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,40, Ecuador, <=50K
27, Private, HS-grad, Divorced, Exec-managerial, Own-child, Asian-Pac-Islander, Male,0,0,50, Italy, <=50K
42, Private, HS-grad, Divorced, Exec-managerial, Husband, Other, Male,0,0,50, El-Salvador, >50K
68, Self-emp-not-inc, 11th, Married-civ-spouse, Adm-clerical, Unmarried, Other, Female,0,0,20, Cuba, <=50K
35, Private, Assoc-voc, Never-married, Prof-specialty, Other-relative, Black, Male,0,0,40, Thailand, <=50K
30, Private, Some-college, Never-married, Tech-support, Husband, Asian-Pac-Islander, Female,0,0,40, Japan, <=50K
45, Local-gov, 9th, Never-married, Craft-repair, Husband, White, Male,0,0,54, Greece, >50K
69, Private, Masters, Married-civ-spouse, Other-service, Wife, Other, Female,99999,0,22, Cuba, >50K
36, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Scotland, <=50K
41, Private, Bachelors, Divorced, Craft-repair, Not-in-family, White, Female,0,0,40, Hungary, <=50K
56, Private, Bachelors, Married-civ-spouse, Craft-repair, Wife, Black, Female,0,0,40, Canada, <=50K
32, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,40, Ecuador, >50K
54, Private, Bachelors, Married-civ-spouse, Sales, Husband, Black, Female,0,0,50, Outlying-US(Guam-USVI-etc), <=50K
26, Private, 1st-4th, Never-married, Handlers-cleaners, Wife, Amer-Indian-Eskimo, Male,0,0,20, United-States, <=50K
35, Private, HS-grad, Married-civ-spouse, Prof-specialty, Other-relative, Asian-Pac-Islander, Male,0,0,36, United-States, <=50K
21, Private, Some-college, Never-married, Handlers-cleaners, Own-child, Other, Male,0,0,20, United-States, <=50K
58, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,20, China, <=50K
29, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,45, Japan, >50K
34, Private, 7th-8th, Never-married, Machine-op-inspct, Husband, Black, Male,0,0,40, Ireland, <=50K
41, Private, Some-college, Never-married, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Honduras, <=50K
25, Private, Some-college, Never-married, Other-service, Unmarried, Black, Male,0,0,20, Germany, <=50K
37, Private, Some-college, Never-married, Machine-op-inspct, Unmarried, Black, Male,0,0,44, Iran, <=50K
31, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,45, Nicaragua, <=50K
27, Private, HS-grad, Never-married, Sales, Own-child, Black, Female,0,0,45, Columbia, >50K
71, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Female,0,0,20, Philippines, <=50K
59, State-gov, Some-college, Married-civ-spouse, Tech-support, Not-in-family, Black, Female,0,0,60, Greece, <=50K
39, Private, Some-college, Married-civ-spouse, Sales, Own-child, White, Female,0,0,40, Vietnam, <=50K
39, Private, 10th, Divorced, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,54, Peru, >50K
38, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, Black, Male,0,0,40, Cuba, <=50K
26, Private, HS-grad, Married-civ-spouse, Sales, Husband, Black, Female,0,0,45, Portugal, >50K
45, Federal-gov, 7th-8th, Divorced, Craft-repair, Husband, Black, Female,0,0,50, Philippines, >50K
37, Self-emp-not-inc, Bachelors, Married-civ-spouse, Other-service, Husband, Other, Male,0,0,42, Peru, >50K
62, Private, HS-grad, Widowed, Adm-clerical, Husband, Other, Female,0,0,35, England, <=50K
53, Private, Assoc-acdm, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Female,0,0,40, Ireland, <=50K
40, Private, 1st-4th, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
42, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,40, Columbia, >50K
47, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
26, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,40, Vietnam, <=50K
36, Private, Bachelors, Widowed, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,37, Laos, <=50K
18, Private, Some-college, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,10, Haiti, <=50K
24, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, Asian-Pac-Islander, Male,0,0,60, Vietnam, <=50K
63, Local-gov, Masters, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,1902,40, Poland, >50K
27, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Asian-Pac-Islander, Male,0,0,35, Iran, <=50K
30, Self-emp-inc, Some-college, Never-married, Prof-specialty, Husband, Other, Female,0,0,50, Japan, <=50K
46, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,1977,45, United-States, >50K
52, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Black, Male,7298,0,45, Portugal, >50K
41, Private, Bachelors, Married-civ-spouse, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
21, Self-emp-not-inc, Some-college, Never-married, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Ecuador, <=50K
56, Federal-gov, 11th, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,50, Dominican-Republic, <=50K
32, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,44, Vietnam, <=50K
42, Private, Some-college, Divorced, Exec-managerial, Unmarried, Asian-Pac-Islander, Male,0,0,40, Germany, <=50K
63, Self-emp-not-inc, HS-grad, Widowed, Transport-moving, Not-in-family, Asian-Pac-Islander, Male,0,0,24, Scotland, <=50K
52, Private, Bachelors, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,40, Philippines, <=50K
33, Private, Bachelors, Married-civ-spouse, Other-service, Not-in-family, White, Female,4271,0,40, Puerto-Rico, <=50K
46, Private, Masters, Separated, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,40, Thailand, >50K
39, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Other, Male,0,0,40, Laos, <=50K
42, Private, Assoc-voc, Never-married, Exec-managerial, Unmarried, Other, Female,0,0,40, Cuba, >50K
27, Private, Masters, Married-civ-spouse, Prof-specialty, Wife, Asian-Pac-Islander, Female,0,1902,40, Philippines, >50K
46, Private, Assoc-voc, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,50, India, >50K
24, Private, Some-college, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Female,0,0,20, Ireland, <=50K
33, Private, Bachelors, Separated, Exec-managerial, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Ecuador, >50K
44, Private, 9th, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,10, Nicaragua, <=50K
22, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,20, Laos, >50K
56, State-gov, HS-grad, Divorced, Adm-clerical, Husband, White, Male,0,0,48, Honduras, >50K
28, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, Black, Female,0,0,40, United-States, <=50K
40, Private, Some-college, Married-civ-spouse, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
27, Self-emp-inc, Bachelors, Widowed, Handlers-cleaners, Not-in-family, White, Female,0,0,40, Peru, <=50K
30, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, Philippines, <=50K
38, Private, Assoc-acdm, Divorced, Prof-specialty, Unmarried, Black, Male,0,0,32, Greece, >50K
33, State-gov, Bachelors, Married-civ-spouse, Exec-managerial, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Scotland, <=50K
35, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Female,6568,0,40, Portugal, >50K
53, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
54, Self-emp-not-inc, HS-grad, Married-civ-spouse, Other-service, Husband, White, Female,0,0,40, Hungary, <=50K
42, Private, Bachelors, Married-civ-spouse, Sales, Not-in-family, Other, Female,0,0,40, Guatemala, >50K
38, Federal-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,1942,40, Taiwan, <=50K
58, Private, Bachelors, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,40, Taiwan, <=50K
37, Local-gov, Bachelors, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Female,0,0,35, Hong, >50K
59, Federal-gov, HS-grad, Widowed, Other-service, Not-in-family, Black, Female,0,0,40, Ecuador, >50K
57, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Other, Female,0,0,40, Germany, >50K
36, Private, Doctorate, Married-civ-spouse, Prof-specialty, Wife, White, Female,99999,0,40, Honduras, >50K
23, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,30, Hungary, <=50K
26, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Male,0,0,30, Cuba, <=50K
47, Private, Some-college, Married-civ-spouse, Exec-managerial, Wife, White, Male,3103,0,40, Taiwan, >50K
52, Self-emp-not-inc, Doctorate, Married-civ-spouse, Prof-specialty, Husband, Other, Female,99999,0,40, China, >50K
30, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Male,0,0,50, Laos, <=50K
62, Private, Some-college, Divorced, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, Vietnam, <=50K
26, Private, Some-college, Married-civ-spouse, Adm-clerical, Unmarried, Black, Female,0,0,40, Jamaica, <=50K
30, Local-gov, Bachelors, Married-civ-spouse, Sales, Not-in-family, Other, Male,0,0,88, Peru, >50K
48, Local-gov, Masters, Married-civ-spouse, Machine-op-inspct, Wife, Other, Female,0,0,40, Cuba, <=50K
42, Local-gov, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,3415,0,45, Philippines, <=50K
33, State-gov, Some-college, Never-married, Prof-specialty, Unmarried, Other, Male,0,0,20, Scotland, <=50K
58, Private, Prof-school, Married-civ-spouse, Craft-repair, Husband, Other, Male,3103,0,40, Poland, <=50K
46, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,40, Hungary, <=50K
28, Private, Bachelors, Never-married, Prof-specialty, Husband, Other, Female,0,1902,40, Scotland, <=50K
36, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, China, <=50K
41, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Philippines, <=50K
43, Private, Prof-school, Married-civ-spouse, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,99999,0,40, Dominican-Republic, <=50K
41, Private, 12th, Never-married, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Hong, <=50K
46, Local-gov, 7th-8th, Married-civ-spouse, Exec-managerial, Unmarried, White, Female,0,0,40, Philippines, <=50K
33, Private, Masters, Married-civ-spouse, Tech-support, Own-child, Other, Male,0,0,37, Laos, >50K
47, Private, 1st-4th, Married-civ-spouse, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,45, Outlying-US(Guam-USVI-etc), <=50K
21, State-gov, Some-college, Never-married, Other-service, Husband, Asian-Pac-Islander, Male,0,0,20, Iran, <=50K
45, Private, HS-grad, Divorced, Farming-fishing, Husband, Other, Male,0,0,40, Iran, <=50K
58, Local-gov, Bachelors, Separated, Exec-managerial, Husband, Black, Female,0,0,48, United-States, <=50K
25, Private, Some-college, Married-civ-spouse, Protective-serv, Own-child, Amer-Indian-Eskimo, Male,2409,0,60, England, <=50K
57, Private, Some-college, Married-spouse-absent, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,10, Portugal, <=50K
52, State-gov, 10th, Married-civ-spouse, Machine-op-inspct, Not-in-family, Other, Female,0,0,25, Japan, >50K
53, Private, Bachelors, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,45, Japan, <=50K
24, Private, HS-grad, Never-married, Tech-support, Husband, Asian-Pac-Islander, Male,3654,0,40, Poland, >50K
34, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,50, Cuba, <=50K
35, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,38, United-States, <=50K
49, State-gov, HS-grad, Widowed, Exec-managerial, Not-in-family, White, Male,0,0,16, Ireland, <=50K
23, Federal-gov, 10th, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,35, China, <=50K
45, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, Black, Male,0,0,40, Iran, <=50K
58, Self-emp-not-inc, HS-grad, Divorced, Machine-op-inspct, Husband, White, Female,0,0,40, South, >50K
38, Private, HS-grad, Never-married, Other-service, Husband, Asian-Pac-Islander, Male,0,0,40, Cuba, <=50K
31, Local-gov, Assoc-voc, Divorced, Sales, Husband, Other, Female,0,0,45, Greece, <=50K
36, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, Poland, <=50K
25, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, Other, Male,0,0,65, Yugoslavia, >50K
41, Private, Bachelors, Married-civ-spouse, Protective-serv, Wife, Asian-Pac-Islander, Female,0,1977,40, Ecuador, >50K
38, State-gov, Assoc-voc, Never-married, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,40, Canada, <=50K
37, Self-emp-inc, Some-college, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Female,0,0,45, Trinadad&Tobago, <=50K
39, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,40, Hungary, <=50K
31, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,45, Canada, <=50K
47, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Female,0,0,54, Hungary, <=50K
48, Private, HS-grad, Divorced, Exec-managerial, Husband, Other, Female,0,0,40, Guatemala, <=50K
56, Local-gov, Some-college, Separated, Adm-clerical, Husband, Other, Female,0,0,45, Outlying-US(Guam-USVI-etc), >50K
40, Private, 1st-4th, Married-civ-spouse, Exec-managerial, Not-in-family, Other, Female,0,0,40, Hungary, <=50K
35, Self-emp-inc, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,40, Thailand, >50K
31, Private, Assoc-voc, Never-married, Sales, Unmarried, Other, Male,0,0,35, Portugal, <=50K
21, Private, Assoc-acdm, Married-civ-spouse, Machine-op-inspct, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Taiwan, <=50K
41, Self-emp-not-inc, Masters, Married-civ-spouse, Transport-moving, Husband, Black, Male,6269,0,40, Hungary, >50K
21, Private, HS-grad, Never-married, Prof-specialty, Other-relative, White, Female,0,0,35, Canada, <=50K
40, Private, Assoc-voc, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,48, Guatemala, <=50K
31, Private, Some-college, Never-married, Protective-serv, Unmarried, White, Female,0,0,50, England, <=50K
21, Private, Some-college, Widowed, Craft-repair, Own-child, Asian-Pac-Islander, Male,0,0,40, Dominican-Republic, <=50K
45, Self-emp-not-inc, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, Other, Male,0,0,40, South, <=50K
19, State-gov, Some-college, Married-civ-spouse, Other-service, Not-in-family, Black, Male,0,0,40, Portugal, <=50K
25, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, Poland, <=50K
44, Local-gov, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,44, Cambodia, <=50K
35, Private, HS-grad, Never-married, Farming-fishing, Husband, Asian-Pac-Islander, Male,0,1902,60, Vietnam, <=50K
30, Private, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,54, Haiti, >50K
36, Private, Assoc-acdm, Married-civ-spouse, Sales, Not-in-family, Black, Male,0,0,50, Haiti, <=50K
33, Private, Some-college, Divorced, Adm-clerical, Husband, Amer-Indian-Eskimo, Female,0,0,40, Columbia, <=50K
35, Self-emp-inc, Doctorate, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,54, Peru, <=50K
39, Private, Bachelors, Widowed, Craft-repair, Husband, Black, Male,0,0,40, Jamaica, <=50K
40, Private, Some-college, Married-civ-spouse, Exec-managerial, Wife, Other, Male,0,0,40, Nicaragua, <=50K
54, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Machine-op-inspct, Not-in-family, Other, Male,0,0,52, Cuba, <=50K
28, Private, Doctorate, Divorced, Prof-specialty, Husband, White, Female,0,0,54, France, <=50K
22, Private, HS-grad, Never-married, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,35, Ireland, <=50K
28, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,45, United-States, <=50K
24, Private, Bachelors, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Italy, >50K
58, Local-gov, Assoc-acdm, Never-married, Adm-clerical, Husband, Other, Female,0,0,40, Canada, <=50K
46, Private, Masters, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,42, Poland, >50K
22, Private, HS-grad, Never-married, Sales, Own-child, Asian-Pac-Islander, Male,0,0,35, Japan, <=50K
47, Private, Masters, Divorced, Transport-moving, Husband, Other, Male,0,0,40, Philippines, >50K
48, Private, Bachelors, Widowed, Other-service, Wife, Amer-Indian-Eskimo, Male,0,0,40, Cambodia, <=50K
25, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Cuba, <=50K
40, Self-emp-not-inc, Bachelors, Widowed, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,45, Italy, <=50K
48, Self-emp-inc, HS-grad, Separated, Prof-specialty, Wife, White, Female,0,0,40, Vietnam, >50K
18, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, Other, Male,0,0,50, Peru, <=50K
20, Private, 10th, Never-married, Craft-repair, Own-child, Black, Male,0,0,35, Hong, <=50K
34, State-gov, Bachelors, Divorced, Prof-specialty, Own-child, Black, Male,0,0,40, Thailand, >50K
32, Private, HS-grad, Divorced, Sales, Not-in-family, Other, Male,0,0,50, United-States, >50K
50, Private, HS-grad, Separated, Craft-repair, Husband, Black, Female,0,0,35, Ireland, <=50K
27, Private, Some-college, Never-married, Sales, Not-in-family, Black, Female,0,0,40, Laos, <=50K
62, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, England, <=50K
61, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,0,40, Ireland, <=50K
24, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Black, Male,3110,0,40, Portugal, <=50K
41, Private, Assoc-voc, Married-civ-spouse, Handlers-cleaners, Husband, White, Female,0,0,40, Portugal, >50K
63, Self-emp-inc, HS-grad, Married-civ-spouse, Other-service, Not-in-family, Other, Female,0,0,25, England, <=50K
35, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Own-child, Amer-Indian-Eskimo, Female,0,0,35, Guatemala, <=50K
52, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,54, Japan, <=50K
59, Private, HS-grad, Widowed, Prof-specialty, Unmarried, Other, Female,0,0,35, Dominican-Republic, <=50K
40, Self-emp-not-inc, 1st-4th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, Haiti, <=50K
32, Private, HS-grad, Never-married, Prof-specialty, Unmarried, Other, Male,0,0,40, Scotland, <=50K
48, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Sales, Not-in-family, Other, Male,0,0,60, Poland, <=50K
36, Local-gov, Some-college, Divorced, Craft-repair, Husband, Black, Male,0,0,38, Trinadad&Tobago, <=50K
34, Self-emp-inc, Masters, Married-civ-spouse, Sales, Husband, Other, Female,0,0,60, Mexico, >50K
31, State-gov, Doctorate, Never-married, Other-service, Husband, Other, Male,0,0,50, Peru, <=50K
33, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,35, Canada, <=50K
23, Private, 10th, Never-married, Farming-fishing, Own-child, Other, Female,0,0,50, Poland, <=50K
39, Private, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Unmarried, Other, Female,0,0,40, Canada, <=50K
33, Private, Some-college, Married-civ-spouse, Craft-repair, Other-relative, Amer-Indian-Eskimo, Female,0,0,50, Mexico, <=50K
60, Federal-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,40, Taiwan, >50K
30, Self-emp-not-inc, Some-college, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,65, France, >50K
63, Private, HS-grad, Separated, Prof-specialty, Wife, Amer-Indian-Eskimo, Female,0,0,20, Hong, <=50K
38, Private, Some-college, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,40, Canada, <=50K
31, Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,99999,0,60, Haiti, >50K
17, Private, 10th, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,16, Dominican-Republic, <=50K
23, Private, HS-grad, Never-married, Machine-op-inspct, Unmarried, White, Female,0,0,30, Dominican-Republic, <=50K
