37, Private, HS-grad, Divorced, Craft-repair, Wife, Amer-Indian-Eskimo, Male,0,0,40, Dominican-Republic, <=50K
31, Private, Bachelors, Never-married, Sales, Not-in-family, White, Male,0,0,54, Japan, <=50K
56, Private, Some-college, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,50, Outlying-US(Guam-USVI-etc), <=50K
47, Local-gov, Some-college, Divorced, Handlers-cleaners, Unmarried, Black, Male,0,0,45, Guatemala, <=50K
44, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, Scotland, <=50K
20, Private, 11th, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, Honduras, <=50K
54, Self-emp-inc, Doctorate, Married-civ-spouse, Sales, Husband, White, Male,15024,0,60, Hungary, >50K
46, Private, Bachelors, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, France, <=50K
65, Local-gov, Prof-school, Married-civ-spouse, Protective-serv, Husband, White, Male,0,2146,40, Poland, >50K
30, Private, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, France, >50K
25, Private, HS-grad, Divorced, Adm-clerical, Own-child, Black, Female,4461,0,40, Thailand, <=50K
29, Private, Some-college, Never-married, Craft-repair, Own-child, White, Male,0,0,40, Vietnam, <=50K
49, Local-gov, Assoc-voc, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, Philippines, >50K
44, Private, Assoc-voc, Married-civ-spouse, Tech-support, Wife, White, Male,0,0,40, China, <=50K
19, Private, Some-college, Never-married, Tech-support, Own-child, White, Male,0,0,24, El-Salvador, <=50K
56, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1977,50, Honduras, <=50K
18, Private, 7th-8th, Never-married, Sales, Own-child, White, Female,0,0,35, Laos, <=50K
22, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,25, Cambodia, <=50K
22, Private, HS-grad, Never-married, Sales, Unmarried, Black, Male,0,0,40, Ireland, <=50K
28, Local-gov, Some-college, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Female,3203,0,40, Vietnam, <=50K
45, Private, HS-grad, Divorced, Exec-managerial, Unmarried, Asian-Pac-Islander, Female,0,0,40, Guatemala, <=50K
27, Private, HS-grad, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, Ecuador, <=50K
24, Private, Some-college, Never-married, Other-service, Not-in-family, Black, Female,0,0,20, Columbia, <=50K
41, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Thailand, >50K
32, Private, HS-grad, Never-married, Adm-clerical, Wife, White, Female,0,0,25, Canada, <=50K
51, Self-emp-not-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Guatemala, <=50K
41, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Philippines, <=50K
44, Private, 7th-8th, Divorced, Prof-specialty, Not-in-family, Black, Male,0,0,30, Guatemala, <=50K
72, Self-emp-not-inc, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Female,0,0,8, Thailand, <=50K
46, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, Haiti, <=50K
34, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, Peru, <=50K
27, Private, HS-grad, Never-married, Transport-moving, Own-child, Black, Male,0,0,30, Ecuador, <=50K
37, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Craft-repair, Unmarried, White, Male,3253,0,40, Taiwan, <=50K
18, Private, 10th, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,15, China, <=50K
52, Local-gov, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,45, Cambodia, <=50K
32, Private, Bachelors, Never-married, Prof-specialty, Wife, White, Female,0,0,45, France, >50K
34, Private, Some-college, Divorced, Tech-support, Wife, White, Female,0,0,50, Outlying-US(Guam-USVI-etc), <=50K
46, Self-emp-not-inc, Bachelors, Married-civ-spouse, Priv-house-serv, Husband, White, Male,0,0,2, China, <=50K
52, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Vietnam, <=50K
34, Private, Some-college, Divorced, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Greece, <=50K
63, Federal-gov, 5th-6th, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,48, United-States, <=50K
89, Private, Prof-school, Widowed, Prof-specialty, Not-in-family, White, Female,0,0,15, Ecuador, <=50K
32, Private, Bachelors, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, Guatemala, <=50K
19, Private, Some-college, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,25, Cuba, <=50K
17, Private, 11th, Never-married, Sales, Own-child, White, Male,0,0,20, India, <=50K
47, Self-emp-inc, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,55, Honduras, >50K
29, Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1979,14, United-States, >50K
30, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, Mexico, <=50K
30, Private, Masters, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, Poland, >50K
27, Private, Some-college, Never-married, Tech-support, Not-in-family, White, Male,0,0,40, Philippines, <=50K
26, Private, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Poland, <=50K
25, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Black, Male,0,0,40, India, <=50K
49, Local-gov, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Nicaragua, >50K
42, Local-gov, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, Greece, <=50K
21, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Female,0,0,25, Greece, <=50K
20, Private, 12th, Never-married, Sales, Own-child, White, Male,0,0,40, Guatemala, <=50K
59, Federal-gov, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, Honduras, >50K
43, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,35, Peru, >50K
39, Private, Masters, Divorced, Exec-managerial, Not-in-family, Black, Female,0,0,45, Italy, <=50K
46, Local-gov, Bachelors, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,40, Puerto-Rico, <=50K
32, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,15023,0,40, Japan, <=50K
47, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, Jamaica, >50K
59, Private, Bachelors, Divorced, Sales, Not-in-family, White, Female,0,0,60, Laos, <=50K
21, Private, Some-college, Separated, Adm-clerical, Own-child, White, Male,0,0,20, Haiti, <=50K
34, Private, Bachelors, Never-married, Tech-support, Not-in-family, White, Female,0,0,35, Scotland, <=50K
37, Private, Some-college, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Guatemala, <=50K
55, Private, Some-college, Widowed, Prof-specialty, Not-in-family, White, Female,0,0,54, Columbia, <=50K
49, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Dominican-Republic, <=50K
45, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, Hungary, <=50K
65, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,23, United-States, <=50K
40, Private, Bachelors, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,16, India, >50K
40, Private, Masters, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, >50K
29, Private, Bachelors, Married-civ-spouse, Exec-managerial, Own-child, White, Male,0,0,54, England, >50K
43, Federal-gov, 10th, Divorced, Machine-op-inspct, Own-child, Black, Male,0,0,40, Laos, <=50K
27, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,15, Trinadad&Tobago, <=50K
43, Private, 11th, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,45, South, <=50K
24, Private, 10th, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Trinadad&Tobago, <=50K
25, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Female,0,0,35, Ecuador, <=50K
24, Private, Bachelors, Divorced, Tech-support, Wife, White, Female,0,0,40, Taiwan, <=50K
42, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Trinadad&Tobago, <=50K
49, Private, 9th, Divorced, Transport-moving, Unmarried, White, Female,0,0,40, Trinadad&Tobago, <=50K
31, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, Italy, >50K
21, Private, Some-college, Never-married, Sales, Husband, White, Male,0,0,40, South, <=50K
38, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,30, Yugoslavia, <=50K
31, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, Puerto-Rico, <=50K
41, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, Ecuador, >50K
50, Private, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,40, Japan, <=50K
58, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,35, United-States, <=50K
51, Private, Bachelors, Married-civ-spouse, Sales, Not-in-family, White, Female,99999,0,50, Trinadad&Tobago, >50K
40, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,50, India, >50K
29, Private, HS-grad, Never-married, Sales, Unmarried, Black, Female,0,0,40, Cambodia, <=50K
49, Private, Bachelors, Never-married, Exec-managerial, Wife, White, Female,0,0,37, Guatemala, >50K
17, Private, 11th, Never-married, Other-service, Own-child, White, Female,0,0,20, Cuba, <=50K
39, Private, 12th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,48, Canada, >50K
41, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,65, Ecuador, <=50K
44, State-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Mexico, >50K
61, Local-gov, Bachelors, Married-civ-spouse, Sales, Wife, White, Female,0,0,40, Scotland, >50K
31, Private, HS-grad, Never-married, Other-service, Own-child, Black, Male,0,0,40, Hong, <=50K
41, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Unmarried, White, Male,0,0,30, Guatemala, <=50K
41, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, Asian-Pac-Islander, Male,0,0,40, Mexico, <=50K
45, Private, Assoc-voc, Divorced, Exec-managerial, Wife, White, Female,0,0,25, United-States, <=50K
45, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Hungary, <=50K
22, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Taiwan, <=50K
29, Private, Some-college, Never-married, Other-service, Unmarried, Black, Female,0,0,45, Italy, <=50K
22, Private, Bachelors, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Germany, <=50K
43, Private, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,40, Haiti, <=50K
32, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,42, Honduras, >50K
33, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, China, >50K
55, Private, Some-college, Divorced, Adm-clerical, Unmarried, White, Male,0,0,40, France, <=50K
30, Private, Some-college, Never-married, Prof-specialty, Wife, Other, Female,0,1974,40, Scotland, <=50K
60, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Mexico, >50K
29, Private, Assoc-voc, Never-married, Sales, Not-in-family, White, Male,0,0,40, Honduras, <=50K
58, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Puerto-Rico, <=50K
43, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Wife, White, Male,7687,0,40, Honduras, >50K
57, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Italy, <=50K
43, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,48, Hong, >50K
48, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Portugal, <=50K
66, Self-emp-not-inc, 10th, Married-civ-spouse, Sales, Husband, White, Male,0,0,23, Cambodia, <=50K
28, Private, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,45, Honduras, <=50K
29, Private, Prof-school, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, Hungary, <=50K
41, State-gov, Bachelors, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,40, Greece, >50K
57, Private, HS-grad, Divorced, Protective-serv, Not-in-family, Black, Female,0,0,45, Puerto-Rico, <=50K
25, Private, Some-college, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,30, Portugal, >50K
31, Private, Assoc-voc, Divorced, Tech-support, Not-in-family, White, Female,0,0,40, Taiwan, <=50K
43, Private, Bachelors, Divorced, Protective-serv, Not-in-family, White, Female,0,0,40, China, <=50K
20, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, India, <=50K
36, Local-gov, Bachelors, Married-civ-spouse, Sales, Not-in-family, White, Male,0,1690,50, Nicaragua, >50K
43, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,55, Canada, >50K
59, Private, Masters, Divorced, Exec-managerial, Not-in-family, White, Female,8458,0,60, United-States, >50K
29, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Dominican-Republic, <=50K
22, Private, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,42, Ireland, <=50K
45, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,60, United-States, >50K
43, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,42, South, <=50K
36, Private, Some-college, Divorced, Other-service, Not-in-family, White, Male,0,0,40, Iran, <=50K
31, State-gov, Masters, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, Philippines, <=50K
61, Local-gov, Masters, Widowed, Machine-op-inspct, Wife, White, Female,0,0,40, Laos, <=50K
35, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,50, Germany, <=50K
31, Private, HS-grad, Married-civ-spouse, Other-service, Own-child, White, Female,0,0,30, Dominican-Republic, <=50K
50, Local-gov, Some-college, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, England, <=50K
54, Local-gov, HS-grad, Divorced, Other-service, Not-in-family, White, Female,0,0,40, Vietnam, <=50K
45, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Ecuador, >50K
36, Local-gov, Doctorate, Never-married, Sales, Not-in-family, White, Male,0,1987,65, Outlying-US(Guam-USVI-etc), >50K
47, Federal-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,2067,30, Thailand, >50K
29, Private, Some-college, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, India, <=50K
29, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,50, Dominican-Republic, >50K
17, Private, 11th, Never-married, Craft-repair, Own-child, White, Female,0,0,10, Thailand, <=50K
56, Private, HS-grad, Divorced, Machine-op-inspct, Not-in-family, Black, Female,0,0,40, Poland, <=50K
47, Federal-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,40, Outlying-US(Guam-USVI-etc), >50K
33, Local-gov, Masters, Never-married, Adm-clerical, Own-child, Other, Male,0,0,40, Jamaica, <=50K
44, Self-emp-not-inc, Some-college, Never-married, Craft-repair, Unmarried, White, Male,0,0,60, Philippines, <=50K
44, Private, Some-college, Married-civ-spouse, Other-service, Husband, White, Female,0,0,40, Germany, <=50K
29, Private, Some-college, Never-married, Other-service, Not-in-family, White, Male,0,0,40, El-Salvador, <=50K
39, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, England, >50K
21, Private, HS-grad, Never-married, Sales, Own-child, White, Female,0,0,35, Canada, <=50K
45, Private, Some-college, Never-married, Sales, Unmarried, White, Female,0,0,35, Trinadad&Tobago, <=50K
50, Private, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,0,0,50, Cambodia, >50K
35, Private, Bachelors, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,30, United-States, >50K
44, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,65, France, >50K
29, Private, HS-grad, Never-married, Tech-support, Not-in-family, White, Female,0,0,38, Japan, <=50K
35, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Cuba, <=50K
52, Local-gov, 5th-6th, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, Laos, >50K
41, Local-gov, Some-college, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,2457,40, Philippines, <=50K
18, Private, Some-college, Never-married, Exec-managerial, Own-child, White, Female,0,0,20, Outlying-US(Guam-USVI-etc), <=50K
37, Private, HS-grad, Never-married, Other-service, Unmarried, White, Female,0,0,20, Cambodia, <=50K
54, Local-gov, Some-college, Divorced, Other-service, Husband, White, Male,0,0,50, Ireland, >50K
40, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Male,10572,0,40, South, <=50K
31, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,43, Scotland, <=50K
40, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,7687,0,60, Hong, >50K
46, Local-gov, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,40, Columbia, >50K
41, Private, HS-grad, Divorced, Sales, Unmarried, White, Female,0,0,45, Poland, <=50K
27, Private, 9th, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,48, Dominican-Republic, <=50K
46, Private, 9th, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Guatemala, >50K
22, Local-gov, Bachelors, Never-married, Farming-fishing, Husband, White, Male,0,0,50, Nicaragua, <=50K
17, Private, 12th, Never-married, Sales, Own-child, White, Female,0,0,12, France, <=50K
66, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,24, Honduras, <=50K
39, Private, HS-grad, Separated, Adm-clerical, Unmarried, White, Male,0,0,40, South, <=50K
30, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Laos, <=50K
41, Federal-gov, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, Poland, <=50K
27, Private, Some-college, Married-civ-spouse, Other-service, Own-child, White, Male,0,0,40, Haiti, <=50K
20, Private, Bachelors, Never-married, Craft-repair, Not-in-family, White, Female,0,0,20, Puerto-Rico, <=50K
39, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, Mexico, <=50K
55, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,43, Greece, >50K
34, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, >50K
43, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, Cambodia, <=50K
59, Private, Bachelors, Divorced, Craft-repair, Unmarried, White, Female,0,0,40, Poland, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, White, Female,0,0,20, England, <=50K
58, Private, Assoc-voc, Divorced, Sales, Wife, Other, Male,0,0,38, Honduras, <=50K
42, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, England, <=50K
39, Private, HS-grad, Married-spouse-absent, Transport-moving, Unmarried, White, Male,0,0,45, Poland, <=50K
30, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,1651,45, El-Salvador, <=50K
41, State-gov, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, Scotland, <=50K
37, Private, Some-college, Married-civ-spouse, Exec-managerial, Wife, White, Male,0,0,45, Yugoslavia, <=50K
20, Local-gov, Some-college, Never-married, Tech-support, Own-child, White, Male,0,0,30, Vietnam, <=50K
27, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,70, Japan, <=50K
61, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Canada, <=50K
37, Local-gov, Some-college, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,46, Haiti, <=50K
25, Private, Some-college, Married-civ-spouse, Craft-repair, Wife, Asian-Pac-Islander, Female,0,0,15, Canada, <=50K
62, Private, Prof-school, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Greece, >50K
42, Private, Some-college, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, Canada, <=50K
29, Private, HS-grad, Divorced, Craft-repair, Own-child, White, Female,0,0,40, Guatemala, <=50K
73, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Hong, <=50K
30, Private, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,50, Mexico, >50K
28, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,60, Poland, <=50K
35, Private, Bachelors, Separated, Other-service, Wife, White, Female,0,0,35, Iran, <=50K
33, Private, HS-grad, Divorced, Other-service, Unmarried, Black, Female,0,0,40, Greece, <=50K
40, Self-emp-inc, Bachelors, Never-married, Exec-managerial, Unmarried, White, Female,0,0,50, Iran, <=50K
52, Private, 7th-8th, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,50, China, >50K
21, Private, 11th, Divorced, Craft-repair, Husband, White, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
62, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, England, >50K
31, Private, Some-college, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,76, Trinadad&Tobago, <=50K
33, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Ecuador, >50K
30, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,48, Nicaragua, <=50K
37, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,15024,0,45, Thailand, >50K
23, Private, Some-college, Never-married, Protective-serv, Not-in-family, White, Male,0,2311,40, South, >50K
50, Private, Assoc-voc, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, England, >50K
19, Private, Some-college, Never-married, Sales, Own-child, Black, Female,0,0,40, Philippines, <=50K
18, Self-emp-not-inc, Some-college, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,10, Philippines, <=50K
25, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,50, United-States, <=50K
24, Private, HS-grad, Never-married, Handlers-cleaners, Husband, White, Female,0,0,40, Peru, <=50K
60, Federal-gov, Prof-school, Married-civ-spouse, Sales, Husband, White, Male,0,0,54, Iran, >50K
50, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, Thailand, >50K
34, Local-gov, Masters, Never-married, Adm-clerical, Unmarried, White, Female,0,0,45, Columbia, >50K
30, Private, Masters, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, Iran, <=50K
28, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, Scotland, <=50K
22, Private, Some-college, Never-married, Sales, Own-child, White, Female,0,0,30, Puerto-Rico, <=50K
54, Private, Some-college, Widowed, Tech-support, Not-in-family, Black, Male,0,0,40, England, <=50K
40, Private, Assoc-voc, Married-civ-spouse, Sales, Husband, White, Male,7298,0,50, France, >50K
17, Private, Some-college, Never-married, Craft-repair, Own-child, Black, Female,0,0,40, United-States, <=50K
41, Self-emp-not-inc, 9th, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Ecuador, <=50K
25, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,43, Taiwan, <=50K
18, Private, 10th, Never-married, Machine-op-inspct, Own-child, White, Female,2903,0,40, Philippines, <=50K
60, Local-gov, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Female,0,0,37, Haiti, >50K
46, Self-emp-not-inc, 9th, Never-married, Transport-moving, Not-in-family, Black, Female,0,0,38, Poland, <=50K
32, Private, Some-college, Never-married, Tech-support, Not-in-family, White, Female,0,0,50, India, <=50K
27, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,50, Cuba, <=50K
59, Private, Doctorate, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,73, Peru, <=50K
25, Private, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,40, India, <=50K
35, Private, Assoc-voc, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,50, Hong, <=50K
56, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Ecuador, <=50K
33, Self-emp-inc, Some-college, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,40, Portugal, >50K
18, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,15, Iran, <=50K
29, Private, Bachelors, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,60, Japan, <=50K
41, Private, Some-college, Divorced, Sales, Wife, White, Female,0,0,38, Thailand, <=50K
44, Private, HS-grad, Separated, Machine-op-inspct, Not-in-family, White, Male,0,0,40, Haiti, <=50K
45, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,35, Hungary, <=50K
77, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,30, Honduras, <=50K
42, Self-emp-not-inc, HS-grad, Widowed, Other-service, Husband, White, Male,0,0,40, India, <=50K
38, Federal-gov, Masters, Divorced, Other-service, Unmarried, Black, Female,0,0,48, Haiti, <=50K
24, Private, Bachelors, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,65, Germany, <=50K
55, Private, HS-grad, Separated, Adm-clerical, Unmarried, White, Female,0,0,40, South, <=50K
38, State-gov, Bachelors, Divorced, Prof-specialty, Husband, Other, Female,0,0,25, United-States, <=50K
30, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, Laos, <=50K
30, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Germany, <=50K
60, Private, HS-grad, Widowed, Exec-managerial, Unmarried, White, Female,0,1884,30, Haiti, <=50K
25, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,20, Cambodia, <=50K
63, Self-emp-inc, Some-college, Widowed, Sales, Not-in-family, White, Male,0,0,40, Laos, >50K
42, Private, HS-grad, Never-married, Farming-fishing, Husband, White, Male,0,0,48, China, <=50K
55, Private, 7th-8th, Divorced, Adm-clerical, Wife, Amer-Indian-Eskimo, Female,0,0,40, South, <=50K
60, Private, HS-grad, Divorced, Other-service, Not-in-family, Black, Female,0,0,40, Taiwan, <=50K
19, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,20, Laos, >50K
45, Private, Masters, Never-married, Other-service, Not-in-family, White, Female,0,0,37, Scotland, <=50K
51, Private, 10th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, Cuba, <=50K
