42, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Wife, Amer-Indian-Eskimo, Male,0,1917,60, Dominican-Republic, >50K
52, Local-gov, HS-grad, Married-civ-spouse, Other-service, Husband, Other, Male,0,0,35, Honduras, <=50K
51, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, White, Male,3695,0,45, Taiwan, >50K
35, Self-emp-not-inc, Some-college, Separated, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Greece, <=50K
22, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Female,0,0,40, Honduras, <=50K
46, Local-gov, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Hong, <=50K
37, Private, Some-college, Divorced, Sales, Unmarried, Black, Male,0,0,25, Columbia, <=50K
19, Private, Some-college, Never-married, Adm-clerical, Own-child, Black, Male,0,0,30, Vietnam, <=50K
45, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,50, Ireland, <=50K
30, Self-emp-inc, Assoc-voc, Never-married, Adm-clerical, Not-in-family, White, Female,6469,0,40, Outlying-US(Guam-USVI-etc), >50K
35, Private, HS-grad, Divorced, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,50, Honduras, >50K
50, Federal-gov, HS-grad, Divorced, Adm-clerical, Husband, White, Male,0,0,40, Laos, <=50K
25, Private, Bachelors, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, Scotland, <=50K
21, Private, Some-college, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Columbia, >50K
29, Private, HS-grad, Never-married, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,45, Vietnam, <=50K
24, Private, HS-grad, Never-married, Craft-repair, Husband, Other, Male,0,0,50, Germany, <=50K
23, Private, Masters, Never-married, Craft-repair, Husband, Black, Female,0,0,40, India, <=50K
28, State-gov, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,40, Jamaica, <=50K
38, Self-emp-inc, HS-grad, Never-married, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,15024,0,50, Thailand, <=50K
44, Private, HS-grad, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, Columbia, >50K
58, Private, 7th-8th, Married-civ-spouse, Other-service, Husband, Black, Female,0,0,40, Hong, <=50K
37, Private, Some-college, Divorced, Farming-fishing, Husband, Amer-Indian-Eskimo, Female,0,0,51, Hong, <=50K
27, Private, HS-grad, Divorced, Craft-repair, Husband, Black, Female,0,0,40, Peru, <=50K
59, Private, 9th, Married-civ-spouse, Adm-clerical, Husband, Black, Female,0,0,30, England, <=50K
31, Private, Bachelors, Married-civ-spouse, Other-service, Own-child, Black, Male,0,0,54, Scotland, <=50K
33, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Other-relative, White, Male,0,0,40, Taiwan, <=50K
23, Private, 10th, Never-married, Adm-clerical, Other-relative, Black, Female,0,0,40, Portugal, <=50K
20, Private, Bachelors, Never-married, Adm-clerical, Wife, Black, Female,0,0,40, Philippines, >50K
65, Self-emp-not-inc, Bachelors, Divorced, Craft-repair, Husband, Other, Female,0,0,40, Iran, <=50K
29, Private, Some-college, Married-civ-spouse, Craft-repair, Other-relative, Black, Male,0,0,35, Scotland, <=50K
26, Private, Bachelors, Married-civ-spouse, Sales, Own-child, Black, Female,7509,0,50, Hong, >50K
35, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,50, Italy, <=50K
26, Private, HS-grad, Never-married, Machine-op-inspct, Husband, White, Female,4258,0,45, Poland, >50K
55, State-gov, HS-grad, Married-civ-spouse, Protective-serv, Not-in-family, White, Male,0,0,35, Columbia, <=50K
25, Private, Bachelors, Never-married, Tech-support, Not-in-family, Black, Male,0,0,40, Trinadad&Tobago, <=50K
20, Private, Bachelors, Never-married, Adm-clerical, Husband, Black, Female,0,0,4, Vietnam, <=50K
33, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, Poland, <=50K
41, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Male,7687,0,54, Philippines, <=50K
25, Private, Some-college, Divorced, Sales, Own-child, Amer-Indian-Eskimo, Male,0,0,25, Outlying-US(Guam-USVI-etc), >50K
63, Private, HS-grad, Separated, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,0,1902,40, Outlying-US(Guam-USVI-etc), >50K
25, Self-emp-not-inc, Bachelors, Married-civ-spouse, Adm-clerical, Other-relative, Amer-Indian-Eskimo, Female,0,0,40, Iran, <=50K
45, Private, 12th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, Canada, >50K
21, Private, Some-college, Never-married, Other-service, Wife, Black, Female,0,0,35, Hong, <=50K
34, Private, 9th, Never-married, Adm-clerical, Husband, White, Female,0,0,50, South, <=50K
44, Federal-gov, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, White, Female,0,0,85, Italy, <=50K
66, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,60, Jamaica, >50K
26, Private, Some-college, Never-married, Other-service, Husband, White, Male,0,0,25, Taiwan, <=50K
34, Private, Bachelors, Never-married, Priv-house-serv, Husband, Other, Female,0,0,30, Dominican-Republic, <=50K
45, Private, Bachelors, Never-married, Farming-fishing, Not-in-family, Other, Male,0,0,40, Portugal, >50K
35, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Male,0,0,30, Hungary, <=50K
75, Federal-gov, HS-grad, Widowed, Exec-managerial, Not-in-family, Other, Female,0,0,30, Peru, <=50K
48, Self-emp-not-inc, HS-grad, Married-civ-spouse, Tech-support, Unmarried, Black, Female,0,0,40, Yugoslavia, <=50K
55, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,40, Puerto-Rico, <=50K
26, Private, HS-grad, Divorced, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, Haiti, >50K
23, Self-emp-not-inc, Bachelors, Never-married, Craft-repair, Not-in-family, White, Male,0,0,60, Philippines, <=50K
32, Private, HS-grad, Never-married, Machine-op-inspct, Husband, Other, Female,0,0,40, South, <=50K
37, Private, 11th, Divorced, Craft-repair, Wife, Black, Female,0,0,40, Honduras, <=50K
29, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,0,35, India, <=50K
34, Private, HS-grad, Married-civ-spouse, Prof-specialty, Own-child, Black, Female,0,0,40, Nicaragua, >50K
64, Private, HS-grad, Married-civ-spouse, Prof-specialty, Other-relative, Black, Male,0,0,45, Dominican-Republic, <=50K
51, Private, 9th, Married-civ-spouse, Other-service, Not-in-family, Other, Female,0,0,35, Canada, <=50K
48, Private, Some-college, Married-civ-spouse, Farming-fishing, Not-in-family, Black, Male,0,0,40, Taiwan, <=50K
34, Private, Bachelors, Divorced, Transport-moving, Own-child, Other, Female,0,0,40, Yugoslavia, <=50K
58, Private, Some-college, Divorced, Machine-op-inspct, Husband, Other, Female,0,0,40, Thailand, <=50K
21, Private, 12th, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,65, England, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, White, Male,0,0,20, Yugoslavia, <=50K
42, Private, Masters, Married-civ-spouse, Protective-serv, Not-in-family, White, Male,0,0,40, Trinadad&Tobago, >50K
46, Private, HS-grad, Divorced, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Female,0,0,40, United-States, >50K
55, Private, 7th-8th, Widowed, Farming-fishing, Own-child, Other, Male,0,0,52, Cambodia, >50K
32, Private, HS-grad, Never-married, Adm-clerical, Husband, White, Male,0,0,30, Guatemala, <=50K
24, Private, Assoc-voc, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,40, Portugal, <=50K
22, Local-gov, Masters, Never-married, Tech-support, Other-relative, Asian-Pac-Islander, Male,0,0,35, Ecuador, >50K
75, Private, Some-college, Widowed, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,30, Mexico, <=50K
20, Private, Some-college, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Portugal, <=50K
37, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, Other, Male,0,0,45, Cuba, >50K
68, Private, HS-grad, Widowed, Exec-managerial, Wife, Amer-Indian-Eskimo, Female,20051,0,40, United-States, >50K
36, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Female,0,0,40, Puerto-Rico, <=50K
35, Private, Some-college, Never-married, Handlers-cleaners, Husband, Black, Male,0,0,40, Ecuador, <=50K
25, Private, Masters, Never-married, Sales, Husband, Other, Female,0,0,50, Cambodia, >50K
30, Private, HS-grad, Never-married, Priv-house-serv, Own-child, White, Female,0,0,40, Italy, <=50K
31, Private, HS-grad, Never-married, Prof-specialty, Husband, Black, Male,0,0,40, Guatemala, <=50K
52, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Female,0,0,40, Italy, <=50K
44, Private, 1st-4th, Divorced, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Female,0,0,45, Greece, >50K
17, Private, HS-grad, Never-married, Sales, Wife, Amer-Indian-Eskimo, Male,0,0,1, Columbia, <=50K
29, Private, Bachelors, Never-married, Prof-specialty, Own-child, Black, Female,0,0,38, Laos, >50K
29, Private, Some-college, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,0,0,38, Honduras, <=50K
26, Private, HS-grad, Divorced, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
35, Private, Assoc-voc, Divorced, Adm-clerical, Not-in-family, White, Male,7687,0,40, Puerto-Rico, >50K
30, Private, Some-college, Never-married, Sales, Husband, White, Female,0,0,60, Cambodia, <=50K
23, Private, HS-grad, Never-married, Transport-moving, Husband, Other, Female,0,0,54, El-Salvador, <=50K
24, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, White, Female,0,0,15, Hungary, <=50K
51, Private, Assoc-acdm, Married-civ-spouse, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Iran, <=50K
36, Self-emp-not-inc, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,75, Jamaica, >50K
20, Private, Some-college, Never-married, Other-service, Own-child, Black, Female,0,0,40, United-States, >50K
63, Private, Prof-school, Married-civ-spouse, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,15024,0,35, Puerto-Rico, >50K
42, Federal-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, United-States, >50K
20, Local-gov, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,35, Ireland, <=50K
28, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Other, Male,0,0,45, United-States, <=50K
53, Private, HS-grad, Divorced, Adm-clerical, Husband, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
40, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,38, Jamaica, <=50K
58, Self-emp-inc, Assoc-acdm, Married-civ-spouse, Handlers-cleaners, Husband, Other, Female,0,0,40, Puerto-Rico, <=50K
37, Self-emp-not-inc, HS-grad, Divorced, Prof-specialty, Husband, Other, Female,6608,0,50, Italy, <=50K
42, Private, Bachelors, Divorced, Prof-specialty, Not-in-family, Other, Male,0,0,40, Cambodia, <=50K
37, Local-gov, HS-grad, Married-civ-spouse, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,35, Vietnam, <=50K
43, Private, Some-college, Married-civ-spouse, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,24, Poland, <=50K
24, Private, Some-college, Never-married, Other-service, Husband, Other, Female,0,0,40, France, <=50K
28, Private, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,60, Cuba, <=50K
56, Private, HS-grad, Divorced, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,48, Laos, <=50K
50, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Female,13566,0,50, Hong, <=50K
40, Private, Some-college, Separated, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,50, United-States, <=50K
50, Private, Some-college, Divorced, Exec-managerial, Husband, Black, Female,0,0,80, Poland, >50K
63, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1902,60, Hong, >50K
65, Private, 7th-8th, Married-civ-spouse, Sales, Wife, White, Female,0,0,8, El-Salvador, <=50K
56, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, El-Salvador, <=50K
44, Private, HS-grad, Divorced, Craft-repair, Not-in-family, Other, Female,0,0,40, Greece, <=50K
59, Local-gov, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, Hong, <=50K
55, Private, HS-grad, Divorced, Sales, Husband, White, Female,7687,0,45, Japan, <=50K
40, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,60, Vietnam, <=50K
35, Private, Assoc-acdm, Divorced, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,5130,0,40, Dominican-Republic, <=50K
30, Federal-gov, HS-grad, Married-civ-spouse, Prof-specialty, Own-child, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
45, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0,0,40, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, Ireland, >50K
45, Private, Bachelors, Divorced, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,1977,44, Vietnam, >50K
26, Private, Bachelors, Never-married, Handlers-cleaners, Husband, White, Male,3103,0,40, Ireland, <=50K
36, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,45, France, <=50K
20, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,5, Ireland, <=50K
56, Private, Bachelors, Married-civ-spouse, Sales, Husband, Other, Female,5013,0,43, Germany, >50K
21, Private, Bachelors, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Dominican-Republic, <=50K
18, Private, Some-college, Never-married, Prof-specialty, Own-child, Amer-Indian-Eskimo, Female,0,1734,40, Jamaica, <=50K
33, Federal-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, Guatemala, <=50K
39, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,2197,0,40, Laos, >50K
52, Self-emp-not-inc, Some-college, Divorced, Exec-managerial, Husband, White, Female,0,0,40, England, <=50K
42, Private, 10th, Married-civ-spouse, Sales, Other-relative, Black, Male,0,0,40, Italy, <=50K
34, Private, Assoc-acdm, Married-spouse-absent, Adm-clerical, Husband, Black, Male,0,0,45, Germany, >50K
34, Private, HS-grad, Divorced, Sales, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Italy, <=50K
58, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, Black, Female,0,0,8, England, <=50K
38, Federal-gov, HS-grad, Divorced, Other-service, Unmarried, Black, Female,0,0,40, Thailand, >50K
51, Private, Some-college, Divorced, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Female,0,0,83, Nicaragua, <=50K
37, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,7298,0,40, Germany, <=50K
37, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,7298,0,50, Jamaica, >50K
20, Private, 10th, Married-civ-spouse, Adm-clerical, Own-child, Amer-Indian-Eskimo, Female,0,0,20, Portugal, <=50K
29, Local-gov, HS-grad, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Haiti, <=50K
30, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, Amer-Indian-Eskimo, Female,0,0,35, Vietnam, <=50K
59, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Unmarried, White, Male,0,0,60, Guatemala, >50K
47, Private, HS-grad, Never-married, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
24, Private, HS-grad, Never-married, Protective-serv, Own-child, Other, Male,0,0,45, Peru, <=50K
32, Private, Masters, Never-married, Other-service, Not-in-family, White, Female,0,0,40, Taiwan, <=50K
19, Private, Some-college, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,15, Thailand, <=50K
31, Private, HS-grad, Never-married, Sales, Wife, Asian-Pac-Islander, Male,0,0,40, China, <=50K
18, Private, 12th, Never-married, Other-service, Own-child, White, Male,0,0,21, France, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, Black, Female,0,0,40, United-States, <=50K
47, Self-emp-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, Dominican-Republic, <=50K
25, Private, Assoc-acdm, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Trinadad&Tobago, <=50K
38, Private, Masters, Married-civ-spouse, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,1942,40, India, >50K
33, Private, Masters, Divorced, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Nicaragua, <=50K
41, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Black, Male,0,1902,70, France, <=50K
38, Local-gov, Some-college, Divorced, Exec-managerial, Husband, White, Female,99999,0,60, Ireland, >50K
41, Private, Some-college, Divorced, Handlers-cleaners, Husband, Other, Male,0,0,40, Philippines, <=50K
43, Private, Bachelors, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,50, India, <=50K
31, Local-gov, HS-grad, Never-married, Exec-managerial, Husband, Black, Female,0,0,40, El-Salvador, <=50K
45, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,54, Hungary, >50K
42, Self-emp-not-inc, Some-college, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0,0,50, Portugal, <=50K
39, Private, Bachelors, Never-married, Craft-repair, Not-in-family, Other, Female,0,0,40, United-States, <=50K
19, Private, Some-college, Never-married, Transport-moving, Own-child, Black, Male,0,0,40, Hungary, <=50K
54, Private, 9th, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,40, England, <=50K
17, Private, 10th, Never-married, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,25, United-States, <=50K
36, Private, Bachelors, Divorced, Exec-managerial, Unmarried, Amer-Indian-Eskimo, Male,0,0,50, Ecuador, >50K
46, Private, Some-college, Never-married, Craft-repair, Husband, Black, Male,0,0,40, El-Salvador, <=50K
35, Private, Some-college, Never-married, Farming-fishing, Not-in-family, Other, Female,0,0,21, El-Salvador, >50K
28, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Unmarried, Amer-Indian-Eskimo, Female,0,0,50, Jamaica, <=50K
42, Private, Bachelors, Never-married, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,1975,50, Vietnam, >50K
36, Private, HS-grad, Never-married, Machine-op-inspct, Husband, White, Male,0,0,40, France, >50K
33, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,5178,0,54, Scotland, >50K
46, Private, Prof-school, Never-married, Exec-managerial, Husband, Asian-Pac-Islander, Male,15024,0,40, Taiwan, >50K
41, Private, Masters, Married-civ-spouse, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,45, Thailand, <=50K
29, Private, Some-college, Never-married, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,40, Taiwan, <=50K
19, Private, 11th, Never-married, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, Jamaica, <=50K
28, Private, HS-grad, Married-civ-spouse, Prof-specialty, Own-child, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
24, Private, Some-college, Never-married, Handlers-cleaners, Own-child, Asian-Pac-Islander, Female,0,0,34, Yugoslavia, <=50K
74, Self-emp-not-inc, 7th-8th, Widowed, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,20, Puerto-Rico, <=50K
26, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,45, Guatemala, >50K
54, Private, HS-grad, Divorced, Sales, Husband, White, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
46, Private, Some-college, Divorced, Farming-fishing, Husband, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
33, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Female,0,0,40, Portugal, >50K
67, Private, HS-grad, Divorced, Prof-specialty, Husband, White, Male,0,0,40, Haiti, >50K
50, Private, HS-grad, Married-civ-spouse, Sales, Husband, Black, Male,0,0,40, Vietnam, <=50K
43, Private, Bachelors, Divorced, Other-service, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, South, <=50K
39, Private, HS-grad, Never-married, Armed-Forces, Husband, Asian-Pac-Islander, Female,0,0,40, Germany, >50K
26, Private, HS-grad, Never-married, Prof-specialty, Husband, Other, Female,0,0,40, South, >50K
66, Private, 9th, Married-civ-spouse, Transport-moving, Not-in-family, Other, Male,0,0,54, India, >50K
31, Private, Some-college, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,30, Guatemala, <=50K
68, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,1887,15, Ecuador, <=50K
31, Private, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Honduras, >50K
27, Local-gov, Bachelors, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,1902,35, England, <=50K
27, Private, Bachelors, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Female,0,0,45, Cambodia, <=50K
24, Private, Bachelors, Never-married, Sales, Own-child, Other, Female,0,0,20, Thailand, <=50K
74, Private, 10th, Widowed, Prof-specialty, Husband, Other, Female,0,0,20, Puerto-Rico, <=50K
31, Self-emp-not-inc, Bachelors, Divorced, Transport-moving, Own-child, Asian-Pac-Islander, Female,0,0,40, Germany, <=50K
25, Private, Bachelors, Never-married, Sales, Husband, White, Male,0,0,50, Guatemala, >50K
34, Private, HS-grad, Never-married, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,50, El-Salvador, <=50K
30, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Other, Male,15024,0,60, Thailand, >50K
22, State-gov, HS-grad, Never-married, Adm-clerical, Unmarried, White, Male,0,0,40, Trinadad&Tobago, <=50K
41, Private, Some-college, Married-civ-spouse, Prof-specialty, Unmarried, Other, Female,0,0,40, Canada, >50K
36, Private, Some-college, Married-spouse-absent, Machine-op-inspct, Own-child, Amer-Indian-Eskimo, Female,0,0,40, United-States, >50K
24, Private, 7th-8th, Never-married, Other-service, Not-in-family, Other, Female,0,0,20, United-States, <=50K
74, Self-emp-not-inc, Masters, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,1897,40, Yugoslavia, >50K
50, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Own-child, Black, Male,0,0,60, Greece, <=50K
62, Private, Masters, Married-civ-spouse, Craft-repair, Not-in-family, Other, Male,0,0,40, Vietnam, <=50K
22, Private, 11th, Never-married, Sales, Own-child, Black, Male,0,0,20, Italy, <=50K
59, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Black, Female,0,0,40, Nicaragua, <=50K
17, Private, 10th, Never-married, Sales, Not-in-family, Black, Female,0,0,20, Nicaragua, <=50K
30, Private, Some-college, Never-married, Tech-support, Unmarried, Amer-Indian-Eskimo, Male,3247,0,35, Guatemala, <=50K
20, State-gov, Some-college, Never-married, Transport-moving, Own-child, Other, Female,0,0,40, Italy, <=50K
20, Private, 12th, Never-married, Adm-clerical, Own-child, Black, Male,0,0,40, Italy, <=50K
40, Self-emp-not-inc, Masters, Divorced, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,14055,0,54, Hong, >50K
27, Private, Some-college, Never-married, Protective-serv, Own-child, Asian-Pac-Islander, Female,0,0,32, Mexico, >50K
58, Self-emp-not-inc, 1st-4th, Divorced, Other-service, Unmarried, Asian-Pac-Islander, Female,0,0,35, Haiti, <=50K
26, Private, HS-grad, Never-married, Sales, Wife, Black, Male,0,0,50, Hong, <=50K
44, Private, HS-grad, Divorced, Farming-fishing, Own-child, Other, Male,0,0,54, England, <=50K
36, Private, Bachelors, Married-civ-spouse, Transport-moving, Not-in-family, Other, Female,0,0,50, England, >50K
21, Private, HS-grad, Divorced, Sales, Husband, Asian-Pac-Islander, Female,0,0,40, Vietnam, <=50K
29, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Ireland, <=50K
60, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Other, Male,26005,0,45, Greece, >50K
31, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,54, Japan, >50K
19, Private, Some-college, Never-married, Machine-op-inspct, Own-child, Other, Male,0,0,40, Italy, >50K
28, Private, Masters, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Taiwan, <=50K
31, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,41, Cuba, <=50K
45, Private, Prof-school, Divorced, Sales, Unmarried, Amer-Indian-Eskimo, Female,0,0,45, Hungary, <=50K
31, Private, HS-grad, Never-married, Sales, Husband, White, Female,0,0,40, Germany, <=50K
57, Private, HS-grad, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male,0,0,40, Dominican-Republic, <=50K
19, Private, Assoc-acdm, Married-civ-spouse, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,25, Greece, <=50K
27, Private, 11th, Married-civ-spouse, Tech-support, Own-child, White, Female,0,0,8, Hungary, <=50K
25, Private, Some-college, Never-married, Sales, Unmarried, White, Female,0,0,37, Hungary, <=50K
23, Local-gov, HS-grad, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Philippines, <=50K
69, State-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,1736,10, Mexico, >50K
24, Private, HS-grad, Never-married, Sales, Other-relative, Amer-Indian-Eskimo, Male,0,0,45, Cuba, <=50K
41, State-gov, Prof-school, Married-civ-spouse, Tech-support, Husband, White, Female,215,0,40, Haiti, <=50K
53, Private, Bachelors, Never-married, Adm-clerical, Other-relative, Other, Male,7687,0,20, Mexico, >50K
35, State-gov, Some-college, Divorced, Exec-managerial, Husband, Black, Male,0,0,40, Haiti, <=50K
27, Private, HS-grad, Never-married, Exec-managerial, Husband, Black, Male,0,0,45, Outlying-US(Guam-USVI-etc), <=50K
21, Private, Some-college, Separated, Prof-specialty, Own-child, Asian-Pac-Islander, Female,0,0,20, Vietnam, <=50K
23, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Own-child, Other, Male,0,0,25, Germany, <=50K
28, Private, Masters, Never-married, Tech-support, Not-in-family, Black, Male,0,0,50, England, <=50K
57, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,25, Iran, <=50K
58, Self-emp-not-inc, Some-college, Married-civ-spouse, Other-service, Unmarried, Black, Male,0,0,15, Japan, <=50K
61, Self-emp-not-inc, HS-grad, Divorced, Prof-specialty, Wife, Other, Female,0,0,40, Ecuador, >50K
28, Private, HS-grad, Never-married, Other-service, Own-child, Black, Female,0,0,45, Thailand, <=50K
