42, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, Amer-Indian-Eskimo, Male,0,1902,60, Dominican-Republic, >50K
19, Private, Some-college, Never-married, Handlers-cleaners, Own-child, Asian-Pac-Islander, Male,0,0,20, Dominican-Republic, <=50K
48, State-gov, 7th-8th, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
46, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Ireland, <=50K
40, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,40, Iran, <=50K
41, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Other, Female,0,0,40, United-States, <=50K
37, Private, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,2813,0,40, Germany, >50K
40, Private, Some-college, Married-civ-spouse, Transport-moving, Unmarried, Asian-Pac-Islander, Female,0,0,40, United-States, >50K
23, Private, HS-grad, Never-married, Sales, Other-relative, White, Male,0,0,40, El-Salvador, <=50K
39, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,1977,40, India, <=50K
49, Private, HS-grad, Separated, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Columbia, <=50K
25, Private, HS-grad, Never-married, Other-service, Unmarried, White, Male,0,0,30, Hong, <=50K
27, Private, HS-grad, Never-married, Adm-clerical, Husband, Black, Female,0,0,40, Mexico, <=50K
51, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,50, United-States, >50K
40, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, Peru, >50K
38, Local-gov, Some-college, Married-civ-spouse, Sales, Own-child, White, Female,0,0,35, Jamaica, >50K
31, Private, Some-college, Married-civ-spouse, Other-service, Not-in-family, Other, Female,0,0,40, China, >50K
25, Local-gov, 10th, Never-married, Adm-clerical, Other-relative, Amer-Indian-Eskimo, Female,0,0,8, Hungary, <=50K
20, Private, Bachelors, Never-married, Exec-managerial, Own-child, Amer-Indian-Eskimo, Male,0,0,35, Nicaragua, <=50K
31, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Sales, Not-in-family, Asian-Pac-Islander, Female,0,1977,45, Japan, >50K
54, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Unmarried, Black, Female,0,0,20, South, <=50K
31, Private, HS-grad, Never-married, Prof-specialty, Husband, White, Male,0,0,35, England, <=50K
41, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Own-child, White, Female,0,0,40, Germany, >50K
44, Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Unmarried, Asian-Pac-Islander, Male,0,0,45, United-States, <=50K
37, Private, Bachelors, Married-civ-spouse, Exec-managerial, Own-child, White, Male,0,0,35, United-States, <=50K
22, Private, HS-grad, Never-married, Craft-repair, Own-child, Black, Male,0,0,40, Haiti, <=50K
53, Private, HS-grad, Widowed, Prof-specialty, Not-in-family, White, Female,0,0,20, Ecuador, <=50K
57, Self-emp-not-inc, Bachelors, Divorced, Transport-moving, Not-in-family, White, Female,0,0,54, Dominican-Republic, <=50K
25, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, Black, Female,0,0,65, Ecuador, <=50K
65, Local-gov, 10th, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,40, Germany, >50K
40, Private, HS-grad, Divorced, Transport-moving, Husband, Black, Male,0,0,45, Nicaragua, >50K
50, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Unmarried, Black, Female,0,0,40, Vietnam, <=50K
32, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Black, Male,0,0,30, Hong, >50K
25, Private, HS-grad, Never-married, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,48, England, <=50K
21, Private, Some-college, Married-civ-spouse, Adm-clerical, Own-child, White, Male,0,0,15, Nicaragua, <=50K
27, Private, Bachelors, Divorced, Adm-clerical, Husband, Black, Male,0,0,40, Thailand, <=50K
39, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,73, Honduras, <=50K
25, Private, Assoc-acdm, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Cambodia, <=50K
46, Private, Assoc-voc, Never-married, Other-service, Not-in-family, Black, Male,0,0,40, Ireland, <=50K
44, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Craft-repair, Unmarried, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
43, Private, Bachelors, Never-married, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
26, Private, HS-grad, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Mexico, <=50K
44, Private, Masters, Married-civ-spouse, Protective-serv, Not-in-family, Other, Female,0,1977,40, Philippines, <=50K
67, Private, Masters, Married-civ-spouse, Machine-op-inspct, Husband, Black, Female,7687,0,50, Canada, >50K
39, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,0,0,48, Yugoslavia, >50K
53, Self-emp-not-inc, 11th, Married-civ-spouse, Craft-repair, Not-in-family, Other, Female,0,0,65, Nicaragua, >50K
17, Private, 11th, Never-married, Prof-specialty, Own-child, White, Male,0,0,16, Mexico, <=50K
28, State-gov, HS-grad, Never-married, Prof-specialty, Unmarried, Other, Male,0,0,20, Honduras, <=50K
52, Local-gov, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,40, Germany, >50K
21, State-gov, Some-college, Never-married, Other-service, Unmarried, Black, Female,0,0,45, United-States, <=50K
41, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,75, United-States, >50K
24, Private, HS-grad, Never-married, Exec-managerial, Husband, Other, Male,0,0,40, Cambodia, <=50K
68, Private, Masters, Married-civ-spouse, Sales, Not-in-family, Other, Male,0,0,40, Hong, <=50K
24, Private, Assoc-acdm, Never-married, Machine-op-inspct, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
54, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Black, Male,0,0,40, Portugal, <=50K
17, Private, 11th, Married-spouse-absent, Other-service, Own-child, Other, Female,0,0,30, Columbia, <=50K
44, Private, Assoc-voc, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,40, United-States, <=50K
47, Private, 7th-8th, Married-civ-spouse, Sales, Unmarried, Other, Male,0,0,54, Thailand, <=50K
33, Self-emp-inc, Assoc-voc, Never-married, Exec-managerial, Not-in-family, Other, Female,0,0,40, Canada, <=50K
48, Private, 7th-8th, Married-civ-spouse, Craft-repair, Unmarried, Other, Female,0,0,38, Vietnam, <=50K
51, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, Black, Male,7687,0,50, El-Salvador, >50K
52, Local-gov, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,7687,0,40, Philippines, >50K
41, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Not-in-family, Other, Male,0,1906,40, Canada, >50K
34, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,50, Thailand, <=50K
42, State-gov, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,50, Hungary, <=50K
25, Private, Bachelors, Never-married, Other-service, Own-child, White, Male,0,0,35, United-States, <=50K
23, Private, Masters, Married-civ-spouse, Farming-fishing, Not-in-family, White, Female,0,0,94, Scotland, <=50K
28, Private, Assoc-acdm, Never-married, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
42, Private, Bachelors, Divorced, Other-service, Not-in-family, Other, Male,0,0,40, Columbia, <=50K
51, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
27, Self-emp-inc, Bachelors, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Male,0,0,35, United-States, <=50K
39, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Sales, Husband, Other, Male,0,1969,50, Cambodia, >50K
23, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, Black, Male,0,0,30, United-States, <=50K
26, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,40, Puerto-Rico, <=50K
50, Private, Bachelors, Married-civ-spouse, Other-service, Unmarried, White, Male,0,0,17, Taiwan, <=50K
50, Private, 7th-8th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,83, Vietnam, <=50K
19, Private, Bachelors, Never-married, Sales, Own-child, White, Male,0,0,24, China, <=50K
26, Private, Some-college, Never-married, Other-service, Own-child, Other, Female,0,0,24, Laos, <=50K
54, Private, HS-grad, Widowed, Other-service, Wife, Asian-Pac-Islander, Male,0,0,40, Ecuador, <=50K
70, Local-gov, Bachelors, Widowed, Other-service, Husband, Asian-Pac-Islander, Male,0,0,37, Cuba, <=50K
46, Self-emp-not-inc, Some-college, Divorced, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,30, Poland, <=50K
19, Private, HS-grad, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,40, El-Salvador, <=50K
50, Local-gov, HS-grad, Married-civ-spouse, Sales, Husband, Black, Male,0,0,97, United-States, <=50K
27, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Laos, <=50K
30, State-gov, Some-college, Never-married, Craft-repair, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
20, Private, 11th, Divorced, Adm-clerical, Own-child, Black, Male,0,0,30, France, <=50K
52, Self-emp-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,99999,0,54, England, >50K
58, Private, Bachelors, Divorced, Craft-repair, Wife, Black, Female,0,0,40, United-States, <=50K
38, Private, Bachelors, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male,0,0,70, Ecuador, >50K
53, Self-emp-inc, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,60, United-States, <=50K
30, Private, HS-grad, Never-married, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,40, Honduras, <=50K
42, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Own-child, Other, Male,0,0,50, Philippines, <=50K
57, Self-emp-not-inc, HS-grad, Separated, Prof-specialty, Unmarried, White, Male,0,0,40, China, <=50K
22, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,35, Vietnam, <=50K
47, Self-emp-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Female,0,0,53, Ecuador, >50K
59, Private, Some-college, Never-married, Transport-moving, Unmarried, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
24, State-gov, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, Germany, <=50K
35, Private, HS-grad, Married-civ-spouse, Adm-clerical, Own-child, White, Male,0,0,40, Puerto-Rico, <=50K
56, Self-emp-not-inc, Some-college, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, Laos, >50K
30, Local-gov, Some-college, Never-married, Craft-repair, Husband, White, Female,0,0,50, Hungary, <=50K
55, Private, Some-college, Divorced, Adm-clerical, Husband, Asian-Pac-Islander, Female,0,0,40, Vietnam, <=50K
21, Private, Bachelors, Never-married, Sales, Own-child, Other, Female,0,0,40, Hong, <=50K
44, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Own-child, Other, Female,0,0,50, Vietnam, <=50K
33, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Own-child, Asian-Pac-Islander, Female,0,0,40, Italy, <=50K
47, Local-gov, Preschool, Divorced, Prof-specialty, Unmarried, Other, Female,0,0,40, Philippines, <=50K
28, Private, HS-grad, Married-civ-spouse, Other-service, Own-child, Black, Male,0,0,40, Haiti, <=50K
41, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Japan, <=50K
40, Private, 10th, Widowed, Protective-serv, Not-in-family, White, Male,0,0,45, Thailand, <=50K
51, Private, Some-college, Never-married, Transport-moving, Wife, White, Male,0,0,40, Germany, >50K
61, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,50, Honduras, <=50K
35, State-gov, 7th-8th, Never-married, Tech-support, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Yugoslavia, <=50K
38, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,38, Poland, <=50K
35, Private, Some-college, Never-married, Adm-clerical, Own-child, Other, Female,0,0,40, Ireland, <=50K
42, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, Other, Female,0,1977,50, Thailand, <=50K
26, Private, 5th-6th, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, Trinadad&Tobago, <=50K
22, Private, Some-college, Married-spouse-absent, Protective-serv, Wife, Other, Male,0,0,10, France, <=50K
42, Local-gov, Some-college, Divorced, Other-service, Husband, Other, Male,0,0,40, Germany, >50K
31, Private, 11th, Never-married, Sales, Husband, White, Female,0,0,40, Italy, >50K
46, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Unmarried, Black, Female,0,0,40, United-States, <=50K
24, Private, Bachelors, Married-civ-spouse, Farming-fishing, Own-child, Asian-Pac-Islander, Male,0,0,40, Honduras, <=50K
20, Private, HS-grad, Divorced, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Puerto-Rico, <=50K
27, Private, Assoc-voc, Married-civ-spouse, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, China, <=50K
26, Private, 10th, Never-married, Handlers-cleaners, Husband, White, Male,0,0,50, United-States, <=50K
36, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Wife, Other, Male,0,0,40, United-States, <=50K
52, Private, 7th-8th, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Female,0,0,40, Greece, >50K
26, Private, Some-college, Never-married, Handlers-cleaners, Own-child, Asian-Pac-Islander, Female,0,0,40, Columbia, <=50K
26, State-gov, HS-grad, Never-married, Prof-specialty, Other-relative, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
32, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,60, China, >50K
30, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,30, Trinadad&Tobago, <=50K
36, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, Taiwan, <=50K
37, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,1902,32, Philippines, <=50K
28, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, Black, Female,0,0,40, Canada, <=50K
40, State-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
41, Private, Bachelors, Married-civ-spouse, Exec-managerial, Unmarried, White, Female,0,0,40, Hong, <=50K
56, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Male,0,0,40, Mexico, <=50K
23, Private, Bachelors, Married-civ-spouse, Tech-support, Own-child, Other, Male,0,0,35, Poland, <=50K
35, Private, Some-college, Divorced, Handlers-cleaners, Unmarried, Other, Female,0,0,40, Vietnam, <=50K
39, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, Other, Female,0,0,40, Poland, >50K
24, Private, Bachelors, Never-married, Farming-fishing, Husband, Asian-Pac-Islander, Male,0,0,30, Philippines, <=50K
52, Federal-gov, 11th, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, England, >50K
30, Private, HS-grad, Never-married, Machine-op-inspct, Husband, Black, Male,0,0,40, Ecuador, <=50K
60, Local-gov, Bachelors, Married-civ-spouse, Tech-support, Not-in-family, White, Male,0,0,25, United-States, <=50K
38, Private, Assoc-acdm, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
78, Self-emp-not-inc, 10th, Divorced, Craft-repair, Husband, White, Female,0,0,40, Laos, >50K
58, Self-emp-inc, Some-college, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Female,0,0,60, United-States, >50K
44, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,45, Jamaica, >50K
38, Private, Bachelors, Married-civ-spouse, Farming-fishing, Not-in-family, Amer-Indian-Eskimo, Female,0,0,35, Greece, >50K
38, Self-emp-not-inc, 11th, Married-civ-spouse, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,35, India, >50K
58, Private, 12th, Married-civ-spouse, Adm-clerical, Husband, Black, Female,0,0,40, Haiti, <=50K
34, Private, HS-grad, Never-married, Handlers-cleaners, Unmarried, Black, Female,0,0,40, Haiti, >50K
37, Private, 9th, Married-civ-spouse, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Guatemala, >50K
44, Private, HS-grad, Never-married, Sales, Not-in-family, Black, Male,0,0,40, El-Salvador, >50K
49, Private, Some-college, Married-civ-spouse, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Female,5012,0,45, Philippines, >50K
47, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, White, Female,2583,0,40, Ireland, <=50K
47, Local-gov, HS-grad, Divorced, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Honduras, <=50K
48, Private, 11th, Married-civ-spouse, Tech-support, Not-in-family, Amer-Indian-Eskimo, Female,0,0,45, Ecuador, <=50K
19, Private, Bachelors, Never-married, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Male,5368,0,45, United-States, <=50K
50, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,48, Scotland, <=50K
29, Local-gov, HS-grad, Never-married, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,25, El-Salvador, <=50K
47, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Unmarried, White, Male,0,0,40, Laos, >50K
39, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
33, Private, Some-college, Never-married, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,7298,0,40, Columbia, <=50K
17, Private, 12th, Never-married, Sales, Own-child, Other, Female,0,0,35, Haiti, <=50K
26, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Female,0,0,40, Hungary, <=50K
31, Self-emp-not-inc, Bachelors, Never-married, Other-service, Unmarried, White, Female,0,0,45, Scotland, <=50K
25, Private, HS-grad, Never-married, Exec-managerial, Own-child, Other, Female,0,0,40, Yugoslavia, <=50K
29, Private, HS-grad, Married-civ-spouse, Sales, Husband, Other, Female,0,0,40, Italy, >50K
25, Private, HS-grad, Divorced, Farming-fishing, Not-in-family, Black, Male,0,0,40, Greece, <=50K
32, State-gov, Some-college, Divorced, Adm-clerical, Husband, White, Female,0,0,40, Philippines, <=50K
38, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Female,0,0,50, Italy, <=50K
40, Private, 11th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, Thailand, <=50K
23, State-gov, Some-college, Separated, Other-service, Own-child, Other, Male,0,0,30, United-States, <=50K
36, Private, Masters, Married-civ-spouse, Other-service, Other-relative, Amer-Indian-Eskimo, Male,0,0,45, France, >50K
43, Local-gov, Bachelors, Never-married, Sales, Husband, Black, Male,0,0,50, Ireland, <=50K
49, Private, Some-college, Married-civ-spouse, Other-service, Husband, Other, Male,0,0,40, Mexico, <=50K
30, Self-emp-not-inc, 11th, Divorced, Exec-managerial, Wife, Other, Male,0,0,40, Jamaica, <=50K
38, Private, HS-grad, Divorced, Sales, Not-in-family, Other, Male,0,0,40, Outlying-US(Guam-USVI-etc), >50K
31, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,54, United-States, <=50K
49, Federal-gov, 11th, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,40, Jamaica, >50K
19, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,35, Poland, <=50K
53, Self-emp-inc, Masters, Married-civ-spouse, Farming-fishing, Husband, Other, Female,0,0,99, Iran, >50K
32, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,38, Outlying-US(Guam-USVI-etc), <=50K
29, Private, Bachelors, Never-married, Transport-moving, Own-child, Black, Female,0,0,40, Yugoslavia, <=50K
29, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Other-relative, White, Male,0,0,40, Philippines, <=50K
29, Private, Some-college, Divorced, Machine-op-inspct, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Portugal, <=50K
39, Private, HS-grad, Divorced, Exec-managerial, Husband, Other, Female,0,0,50, England, <=50K
52, Private, HS-grad, Married-civ-spouse, Other-service, Unmarried, White, Male,0,0,40, Hungary, >50K
45, Local-gov, HS-grad, Separated, Craft-repair, Husband, Black, Male,0,0,40, Greece, <=50K
32, Private, Assoc-acdm, Never-married, Craft-repair, Own-child, Other, Female,0,0,38, Hungary, <=50K
44, Private, 11th, Separated, Transport-moving, Husband, White, Male,0,0,40, Japan, <=50K
39, Private, Assoc-acdm, Widowed, Exec-managerial, Husband, Black, Female,0,0,45, Laos, <=50K
37, Federal-gov, Some-college, Divorced, Craft-repair, Husband, White, Female,0,0,50, United-States, <=50K
22, Private, Bachelors, Divorced, Adm-clerical, Other-relative, White, Male,0,0,40, Iran, <=50K
41, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
39, Private, Assoc-acdm, Divorced, Sales, Husband, White, Male,0,0,60, Poland, <=50K
44, Local-gov, HS-grad, Never-married, Handlers-cleaners, Unmarried, Black, Female,0,0,32, Cambodia, <=50K
33, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, Black, Male,0,0,40, Cambodia, <=50K
38, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Other, Male,0,0,53, United-States, >50K
39, Private, HS-grad, Never-married, Craft-repair, Husband, White, Female,0,0,50, Mexico, <=50K
38, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, Other, Female,0,0,45, Outlying-US(Guam-USVI-etc), <=50K
42, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,60, Outlying-US(Guam-USVI-etc), <=50K
47, Private, Masters, Divorced, Protective-serv, Unmarried, White, Female,0,0,40, Thailand, <=50K
29, Private, Bachelors, Married-civ-spouse, Protective-serv, Unmarried, Asian-Pac-Islander, Female,0,0,40, El-Salvador, <=50K
20, Private, HS-grad, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Portugal, <=50K
22, Private, Assoc-voc, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,38, Germany, <=50K
39, State-gov, 11th, Never-married, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,4437,0,45, United-States, >50K
38, Private, HS-grad, Never-married, Other-service, Husband, White, Male,0,0,40, Portugal, <=50K
46, Private, HS-grad, Never-married, Machine-op-inspct, Unmarried, Other, Male,0,0,50, United-States, >50K
44, Self-emp-not-inc, 10th, Never-married, Exec-managerial, Husband, Other, Male,0,0,20, United-States, <=50K
49, Local-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, Outlying-US(Guam-USVI-etc), >50K
26, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
45, Self-emp-not-inc, HS-grad, Married-civ-spouse, Other-service, Own-child, Black, Male,0,0,12, Hong, <=50K
52, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Husband, Black, Female,0,0,57, Poland, >50K
54, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Other, Male,0,0,40, Ecuador, <=50K
33, Private, HS-grad, Never-married, Sales, Husband, White, Male,0,0,40, Mexico, <=50K
36, Private, HS-grad, Never-married, Other-service, Husband, Black, Female,0,0,40, Dominican-Republic, <=50K
26, Private, HS-grad, Never-married, Machine-op-inspct, Wife, White, Female,0,0,45, Nicaragua, <=50K
32, Private, Masters, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,1887,60, Poland, >50K
23, Private, Some-college, Never-married, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Ecuador, <=50K
43, Self-emp-not-inc, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,99, Yugoslavia, >50K
68, Private, HS-grad, Widowed, Prof-specialty, Husband, Other, Male,0,0,40, Nicaragua, <=50K
76, Self-emp-not-inc, HS-grad, Widowed, Other-service, Husband, White, Female,0,0,40, Haiti, <=50K
36, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, El-Salvador, >50K
38, State-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, Black, Female,15024,0,40, Honduras, >50K
49, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Female,0,0,40, France, <=50K
21, Self-emp-inc, 11th, Never-married, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,25, El-Salvador, <=50K
59, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Other, Male,0,1902,45, Jamaica, >50K
26, Private, HS-grad, Never-married, Adm-clerical, Husband, Other, Female,0,0,40, Iran, <=50K
41, Private, Bachelors, Divorced, Sales, Husband, Black, Female,0,0,45, Canada, <=50K
50, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Female,0,0,48, Nicaragua, >50K
31, Private, HS-grad, Never-married, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
36, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,45, Jamaica, >50K
55, Local-gov, Masters, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,45, Italy, >50K
54, Private, 7th-8th, Divorced, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, Jamaica, <=50K
40, Private, 9th, Divorced, Transport-moving, Unmarried, White, Female,0,0,40, Guatemala, <=50K
20, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
27, Private, HS-grad, Never-married, Adm-clerical, Husband, Black, Female,0,0,40, Thailand, <=50K
23, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Greece, <=50K
19, Private, HS-grad, Never-married, Transport-moving, Not-in-family, White, Female,0,0,60, Cambodia, <=50K
58, Private, HS-grad, Married-civ-spouse, Transport-moving, Wife, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
64, Self-emp-not-inc, Some-college, Married-civ-spouse, Other-service, Husband, Other, Male,0,0,48, Laos, >50K
48, Private, HS-grad, Divorced, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, Ireland, <=50K
53, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Not-in-family, Black, Male,0,1954,48, United-States, <=50K
35, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,60, South, <=50K
56, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,50, Vietnam, <=50K
