50, Self-emp-not-inc, HS-grad, Divorced, Craft-repair, Unmarried, Amer-Indian-Eskimo, Male,0,0,65, United-States, >50K
61, Private, Masters, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
28, Private, Some-college, Never-married, Handlers-cleaners, Husband, Asian-Pac-Islander, Female,0,0,45, United-States, >50K
29, Local-gov, 12th, Married-civ-spouse, Other-service, Husband, White, Female,0,0,40, United-States, <=50K
24, Private, Some-college, Married-civ-spouse, Exec-managerial, Other-relative, White, Male,0,0,40, Philippines, <=50K
29, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,54, United-States, <=50K
50, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,7298,0,60, United-States, <=50K
52, State-gov, 7th-8th, Married-civ-spouse, Sales, Unmarried, White, Female,0,0,29, United-States, <=50K
58, Private, Bachelors, Widowed, Sales, Husband, White, Female,0,0,35, United-States, <=50K
31, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,1887,50, Canada, <=50K
30, Private, Bachelors, Never-married, Handlers-cleaners, Unmarried, White, Female,0,0,40, United-States, <=50K
33, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
51, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, <=50K
50, State-gov, Bachelors, Widowed, Sales, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
38, Private, Doctorate, Married-civ-spouse, Machine-op-inspct, Not-in-family, Black, Female,0,0,40, United-States, >50K
40, Private, Assoc-voc, Divorced, Adm-clerical, Husband, White, Female,0,0,40, United-States, <=50K
26, State-gov, Bachelors, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
53, Private, Masters, Widowed, Protective-serv, Husband, Black, Male,4016,0,50, United-States, >50K
54, Private, Some-college, Divorced, Transport-moving, Not-in-family, White, Male,0,0,60, United-States, >50K
51, Private, HS-grad, Divorced, Adm-clerical, Husband, White, Female,0,0,29, United-States, <=50K
36, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,45, United-States, >50K
23, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1595,50, United-States, <=50K
31, Private, Some-college, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,0,0,54, United-States, <=50K
21, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,29, United-States, <=50K
20, Self-emp-not-inc, Assoc-voc, Divorced, Other-service, Own-child, White, Male,0,0,45, United-States, >50K
25, Private, HS-grad, Never-married, Tech-support, Own-child, White, Female,0,0,40, United-States, <=50K
56, Self-emp-not-inc, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, Germany, <=50K
42, Self-emp-not-inc, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,44, United-States, <=50K
45, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, United-States, >50K
21, Local-gov, Some-college, Never-married, Sales, Wife, White, Female,958,0,35, United-States, >50K
41, Private, Some-college, Never-married, Craft-repair, Not-in-family, Black, Male,0,0,40, Mexico, <=50K
25, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
25, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Black, Male,0,0,45, United-States, <=50K
55, Private, Some-college, Widowed, Prof-specialty, Husband, White, Female,0,0,40, United-States, >50K
17, Private, 12th, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,12, United-States, <=50K
38, Private, HS-grad, Divorced, Sales, Not-in-family, White, Male,0,0,60, United-States, <=50K
46, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, >50K
59, Self-emp-not-inc, Doctorate, Married-civ-spouse, Adm-clerical, Wife, White, Male,0,0,50, United-States, >50K
42, Self-emp-not-inc, 9th, Never-married, Adm-clerical, Husband, Black, Male,0,0,40, United-States, <=50K
20, Local-gov, Some-college, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
19, Private, 11th, Never-married, Adm-clerical, Own-child, White, Female,0,0,20, United-States, <=50K
65, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,2606,0,50, United-States, <=50K
36, Private, Bachelors, Married-civ-spouse, Other-service, Husband, White, Female,0,0,60, United-States, <=50K
33, Local-gov, Doctorate, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
29, Private, 5th-6th, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50K
37, Private, Some-college, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
52, Private, Assoc-acdm, Divorced, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
32, Private, Assoc-voc, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,40, Haiti, <=50K
28, Private, 9th, Never-married, Other-service, Husband, White, Female,0,0,40, United-States, <=50K
52, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,66, United-States, <=50K
32, Private, Bachelors, Never-married, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
32, Private, HS-grad, Never-married, Craft-repair, Other-relative, White, Male,0,0,40, United-States, <=50K
34, Local-gov, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States, >50K
47, Local-gov, Bachelors, Divorced, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50K
59, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Unmarried, White, Male,0,0,40, United-States, <=50K
43, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,3396,0,50, United-States, <=50K
19, Private, HS-grad, Married-civ-spouse, Prof-specialty, Own-child, White, Female,0,0,35, United-States, <=50K
49, Private, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
43, Private, Assoc-voc, Married-civ-spouse, Sales, Husband, Black, Female,0,0,25, United-States, >50K
19, Private, 11th, Never-married, Transport-moving, Own-child, White, Female,0,0,40, United-States, <=50K
63, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,45, United-States, >50K
46, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
46, Federal-gov, Bachelors, Married-spouse-absent, Transport-moving, Not-in-family, Black, Male,0,0,45, United-States, <=50K
58, Private, 10th, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
51, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
17, Private, 10th, Never-married, Other-service, Own-child, White, Male,0,0,15, United-States, <=50K
21, Private, Masters, Never-married, Sales, Not-in-family, White, Female,0,0,20, United-States, <=50K
30, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,38, United-States, <=50K
29, Local-gov, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
24, Private, Bachelors, Never-married, Prof-specialty, Husband, White, Female,0,0,45, United-States, <=50K
22, Private, Assoc-acdm, Never-married, Prof-specialty, Own-child, White, Male,0,0,29, United-States, <=50K
41, Private, Masters, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,40, United-States, <=50K
31, Self-emp-not-inc, HS-grad, Never-married, Sales, Husband, White, Female,0,0,55, United-States, >50K
47, Private, Some-college, Never-married, Exec-managerial, Husband, Black, Male,0,0,40, United-States, <=50K
49, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,45, United-States, <=50K
30, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, Other, Female,0,0,40, United-States, <=50K
57, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,40, United-States, >50K
20, Private, 12th, Never-married, Sales, Own-child, White, Female,0,0,20, United-States, <=50K
41, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,54, Columbia, <=50K
34, Self-emp-not-inc, HS-grad, Divorced, Other-service, Other-relative, White, Female,0,0,40, United-States, <=50K
24, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Black, Male,0,0,40, United-States, <=50K
31, Federal-gov, Bachelors, Never-married, Tech-support, Unmarried, White, Male,0,0,35, United-States, <=50K
22, Private, 11th, Never-married, Handlers-cleaners, Own-child, Other, Male,0,0,35, United-States, <=50K
43, Private, Some-college, Divorced, Sales, Unmarried, White, Male,0,0,50, United-States, >50K
51, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
66, Private, Bachelors, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,14, China, <=50K
27, Private, Prof-school, Never-married, Transport-moving, Not-in-family, White, Male,0,0,50, United-States, <=50K
55, Private, Some-college, Divorced, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
33, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Female,0,0,20, United-States, <=50K
21, Private, Bachelors, Never-married, Prof-specialty, Other-relative, White, Female,0,0,40, Mexico, <=50K
37, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Sales, Husband, Black, Female,0,0,40, United-States, >50K
24, Self-emp-not-inc, 11th, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,40, United-States, <=50K
17, Local-gov, 11th, Never-married, Other-service, Own-child, White, Female,2937,0,20, United-States, <=50K
53, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,60, United-States, >50K
42, Private, Masters, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,40, United-States, >50K
39, Private, HS-grad, Divorced, Craft-repair, Wife, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
46, Private, Some-college, Divorced, Craft-repair, Unmarried, Black, Female,0,0,40, United-States, <=50K
23, Private, Masters, Separated, Prof-specialty, Not-in-family, White, Female,0,0,25, United-States, <=50K
47, Self-emp-not-inc, Bachelors, Married-civ-spouse, Adm-clerical, Unmarried, White, Male,0,0,40, United-States, <=50K
35, Private, HS-grad, Married-spouse-absent, Farming-fishing, Other-relative, White, Female,2634,0,20, United-States, <=50K
44, Private, HS-grad, Never-married, Sales, Not-in-family, Black, Female,0,0,29, United-States, <=50K
23, Private, Bachelors, Never-married, Other-service, Not-in-family, Black, Female,0,0,38, United-States, <=50K
38, Local-gov, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, Black, Male,0,0,45, United-States, <=50K
20, Private, 10th, Never-married, Sales, Not-in-family, White, Male,0,0,60, United-States, >50K
26, Local-gov, 10th, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,1887,45, United-States, <=50K
43, Private, HS-grad, Never-married, Adm-clerical, Husband, White, Male,0,0,50, United-States, >50K
36, Private, Bachelors, Divorced, Transport-moving, Own-child, White, Male,0,0,40, Mexico, <=50K
47, Private, 9th, Married-civ-spouse, Other-service, Unmarried, Other, Male,0,0,15, United-States, <=50K
23, Private, 11th, Never-married, Craft-repair, Not-in-family, Black, Male,0,0,40, United-States, <=50K
40, Private, Bachelors, Divorced, Tech-support, Unmarried, White, Male,0,0,38, El-Salvador, <=50K
41, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,50, United-States, <=50K
28, Local-gov, Bachelors, Married-civ-spouse, Sales, Husband, White, Female,0,0,50, United-States, >50K
44, Private, Assoc-acdm, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
25, Private, 12th, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
21, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,17, United-States, <=50K
61, Private, Masters, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, >50K
41, Private, Some-college, Never-married, Exec-managerial, Husband, Black, Male,0,0,45, United-States, <=50K
32, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
47, Self-emp-not-inc, Doctorate, Never-married, Prof-specialty, Husband, White, Male,0,0,99, United-States, >50K
43, Private, Bachelors, Married-civ-spouse, Exec-managerial, Own-child, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
20, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Female,0,0,10, United-States, <=50K
44, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
32, Private, Some-college, Divorced, Prof-specialty, Own-child, White, Male,0,0,40, United-States, >50K
59, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
37, State-gov, Preschool, Divorced, Craft-repair, Husband, White, Male,0,0,40, Ecuador, <=50K
40, State-gov, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,50, Mexico, <=50K
22, State-gov, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,10, United-States, <=50K
57, Private, Masters, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, Cambodia, <=50K
21, Private, Assoc-acdm, Never-married, Handlers-cleaners, Husband, White, Male,0,0,70, United-States, <=50K
41, Self-emp-inc, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,54, United-States, <=50K
29, Self-emp-not-inc, Bachelors, Married-civ-spouse, Tech-support, Not-in-family, White, Female,0,1977,20, United-States, <=50K
23, Private, Some-college, Never-married, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
47, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
31, Self-emp-inc, Bachelors, Never-married, Tech-support, Unmarried, White, Male,0,0,54, United-States, >50K
21, Private, Assoc-acdm, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States, <=50K
29, Private, Some-college, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,60, United-States, <=50K
32, Private, Masters, Married-spouse-absent, Adm-clerical, Husband, Black, Female,0,0,40, United-States, <=50K
44, Private, HS-grad, Divorced, Exec-managerial, Unmarried, White, Female,0,0,50, United-States, >50K
35, Private, Bachelors, Married-civ-spouse, Sales, Own-child, Amer-Indian-Eskimo, Male,7298,0,40, United-States, >50K
34, Private, Bachelors, Never-married, Sales, Unmarried, White, Male,0,0,40, United-States, <=50K
47, Private, HS-grad, Divorced, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
19, Private, HS-grad, Never-married, Craft-repair, Unmarried, White, Male,0,0,45, United-States, <=50K
32, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,50, United-States, <=50K
58, Private, HS-grad, Married-civ-spouse, Sales, Unmarried, Other, Male,0,0,40, United-States, <=50K
44, Local-gov, Prof-school, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, >50K
36, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Female,0,0,40, United-States, <=50K
61, Self-emp-inc, HS-grad, Never-married, Adm-clerical, Husband, White, Female,21117,0,40, United-States, >50K
30, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Unmarried, White, Female,0,0,40, United-States, <=50K
44, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Other, Male,0,0,40, United-States, <=50K
25, Private, HS-grad, Never-married, Tech-support, Husband, White, Male,0,0,40, United-States, >50K
63, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,0,0,34, United-States, <=50K
35, State-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
76, Private, HS-grad, Widowed, Craft-repair, Husband, White, Male,0,0,10, Dominican-Republic, <=50K
41, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, <=50K
40, Private, HS-grad, Never-married, Tech-support, Not-in-family, White, Female,0,0,34, United-States, <=50K
38, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, Black, Female,0,0,40, United-States, >50K
52, Private, Assoc-voc, Divorced, Craft-repair, Husband, Black, Male,0,0,40, Laos, <=50K
40, Private, HS-grad, Widowed, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
61, Private, HS-grad, Divorced, Other-service, Husband, White, Female,0,0,25, United-States, <=50K
41, Private, Assoc-acdm, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
28, Self-emp-not-inc, Some-college, Never-married, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
27, Private, Bachelors, Married-civ-spouse, Prof-specialty, Wife, White, Male,0,0,40, United-States, <=50K
36, Federal-gov, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, Other, Male,0,0,40, United-States, <=50K
53, Private, Assoc-acdm, Divorced, Prof-specialty, Husband, White, Female,0,0,40, United-States, >50K
53, State-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
43, Federal-gov, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,45, United-States, <=50K
34, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Black, Male,0,0,40, United-States, <=50K
62, Private, Bachelors, Divorced, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
33, Local-gov, Doctorate, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, <=50K
24, Local-gov, Some-college, Divorced, Adm-clerical, Husband, White, Male,0,1740,40, United-States, <=50K
46, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,99999,0,50, United-States, >50K
37, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Female,0,0,34, United-States, <=50K
28, Private, Some-college, Never-married, Tech-support, Own-child, Other, Female,0,1978,40, Philippines, >50K
38, Local-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
68, Self-emp-inc, 9th, Married-civ-spouse, Sales, Not-in-family, White, Male,26335,0,40, United-States, >50K
30, Private, Masters, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,50, United-States, <=50K
35, Private, 11th, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,40, United-States, <=50K
37, Private, HS-grad, Married-civ-spouse, Transport-moving, Unmarried, White, Female,0,0,38, United-States, >50K
23, Self-emp-not-inc, 5th-6th, Never-married, Machine-op-inspct, Own-child, Black, Male,0,0,40, United-States, <=50K
38, Private, Bachelors, Separated, Other-service, Husband, White, Male,0,0,40, United-States, >50K
38, Local-gov, HS-grad, Never-married, Exec-managerial, Unmarried, White, Female,0,0,40, United-States, <=50K
31, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,45, United-States, >50K
24, Private, HS-grad, Never-married, Handlers-cleaners, Unmarried, Black, Female,0,0,29, United-States, <=50K
63, Private, 7th-8th, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,40, Cuba, >50K
37, Self-emp-not-inc, Bachelors, Married-civ-spouse, Other-service, Own-child, White, Female,0,0,25, United-States, <=50K
36, Self-emp-inc, Bachelors, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Male,7298,0,50, United-States, >50K
36, State-gov, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,38, South, <=50K
45, Self-emp-not-inc, Doctorate, Never-married, Transport-moving, Unmarried, White, Female,0,0,40, United-States, <=50K
22, Private, Assoc-voc, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
30, Private, HS-grad, Married-civ-spouse, Prof-specialty, Own-child, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
47, Private, HS-grad, Never-married, Farming-fishing, Husband, White, Female,0,0,60, United-States, <=50K
45, State-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,7298,0,60, United-States, >50K
52, Private, Masters, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,35, Guatemala, <=50K
46, State-gov, HS-grad, Widowed, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
29, Local-gov, Bachelors, Separated, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
44, Private, Assoc-voc, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States, >50K
30, Private, HS-grad, Never-married, Prof-specialty, Other-relative, White, Female,0,0,40, United-States, <=50K
90, Self-emp-not-inc, HS-grad, Widowed, Prof-specialty, Unmarried, White, Male,0,0,40, Cambodia, <=50K
33, Self-emp-not-inc, Some-college, Divorced, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
56, Self-emp-not-inc, Some-college, Married-civ-spouse, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
27, Private, Some-college, Never-married, Sales, Husband, White, Male,0,0,40, United-States, <=50K
45, Private, 11th, Married-spouse-absent, Sales, Not-in-family, White, Male,0,0,40, United-States, >50K
54, Local-gov, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
37, Private, 9th, Married-spouse-absent, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
27, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States, <=50K
45, Private, Assoc-acdm, Divorced, Farming-fishing, Husband, White, Male,0,0,65, United-States, >50K
23, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, White, Male,0,0,40, United-States, >50K
49, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, White, Male,0,0,60, United-States, <=50K
37, State-gov, Some-college, Divorced, Craft-repair, Unmarried, White, Female,0,0,38, United-States, <=50K
61, Private, Doctorate, Married-civ-spouse, Adm-clerical, Husband, Black, Female,0,0,40, United-States, <=50K
23, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,25, United-States, <=50K
44, Self-emp-not-inc, Masters, Married-civ-spouse, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,50, Mexico, >50K
22, Private, Some-college, Married-civ-spouse, Sales, Own-child, White, Female,0,0,15, United-States, <=50K
67, Private, Prof-school, Married-civ-spouse, Tech-support, Not-in-family, White, Male,2499,0,40, United-States, <=50K
64, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
34, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,29, United-States, <=50K
30, Local-gov, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
40, Private, Some-college, Divorced, Prof-specialty, Unmarried, White, Female,0,0,25, United-States, >50K
35, Private, Bachelors, Divorced, Exec-managerial, Husband, White, Male,7298,0,40, United-States, <=50K
45, Private, Some-college, Widowed, Protective-serv, Unmarried, White, Male,0,0,45, United-States, <=50K
57, Self-emp-not-inc, Bachelors, Widowed, Exec-managerial, Not-in-family, White, Male,0,0,60, United-States, <=50K
25, State-gov, Some-college, Never-married, Other-service, Unmarried, White, Male,0,0,20, United-States, <=50K
58, State-gov, Doctorate, Married-civ-spouse, Sales, Husband, White, Male,15024,0,40, United-States, >50K
33, Federal-gov, Some-college, Divorced, Adm-clerical, Husband, White, Female,0,0,45, United-States, >50K
56, Private, HS-grad, Divorced, Sales, Not-in-family, White, Female,0,0,50, United-States, <=50K
34, Private, Bachelors, Divorced, Craft-repair, Not-in-family, White, Male,0,0,50, United-States, >50K
44, Private, Some-college, Divorced, Exec-managerial, Husband, White, Male,0,0,45, United-States, >50K
20, Private, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,40, Mexico, <=50K
33, Self-emp-not-inc, Bachelors, Married-spouse-absent, Exec-managerial, Husband, White, Male,0,1887,60, Ecuador, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, Black, Female,0,0,14, United-States, >50K
36, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Unmarried, Black, Female,0,0,20, United-States, <=50K
43, Private, Bachelors, Married-civ-spouse, Tech-support, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
20, Private, HS-grad, Never-married, Tech-support, Not-in-family, White, Female,0,0,40, United-States, <=50K
28, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
48, Local-gov, HS-grad, Divorced, Sales, Husband, White, Male,0,0,40, United-States, <=50K
41, Self-emp-inc, 5th-6th, Divorced, Adm-clerical, Husband, Black, Female,0,0,40, United-States, <=50K
18, Private, 7th-8th, Never-married, Transport-moving, Own-child, White, Female,0,0,29, United-States, <=50K
25, State-gov, Some-college, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
32, Private, Some-college, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
37, Private, HS-grad, Married-civ-spouse, Protective-serv, Unmarried, White, Male,0,0,39, United-States, <=50K
22, State-gov, Some-college, Married-civ-spouse, Prof-specialty, Own-child, White, Female,0,0,25, United-States, <=50K
43, Private, HS-grad, Never-married, Other-service, Wife, Black, Female,0,0,35, United-States, <=50K
26, Private, HS-grad, Never-married, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
41, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
42, Private, HS-grad, Never-married, Exec-managerial, Husband, White, Male,0,1977,70, United-States, >50K
26, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Female,0,0,40, United-States, <=50K
40, Private, Some-college, Married-spouse-absent, Handlers-cleaners, Own-child, White, Female,0,0,35, United-States, <=50K
31, Private, Some-college, Never-married, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
41, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
29, Self-emp-not-inc, Bachelors, Never-married, Sales, Own-child, White, Male,0,0,45, United-States, >50K
29, Private, Some-college, Never-married, Other-service, Husband, White, Female,0,0,40, United-States, <=50K
20, Private, Assoc-voc, Never-married, Prof-specialty, Own-child, White, Female,0,0,35, United-States, <=50K
51, Federal-gov, HS-grad, Never-married, Transport-moving, Husband, White, Male,0,0,70, United-States, <=50K
34, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Female,0,0,40, United-States, <=50K
23, Private, Bachelors, Married-civ-spouse, Other-service, Own-child, Other, Female,0,0,40, United-States, >50K
35, Federal-gov, 12th, Separated, Adm-clerical, Unmarried, Black, Male,0,0,40, United-States, <=50K
43, Private, Bachelors, Widowed, Prof-specialty, Own-child, White, Female,0,0,40, United-States, <=50K
23, Private, HS-grad, Married-civ-spouse, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
29, Self-emp-inc, HS-grad, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50K
45, Private, Some-college, Never-married, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
46, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
69, Federal-gov, Some-college, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,7687,0,12, United-States, <=50K
34, Private, HS-grad, Never-married, Adm-clerical, Husband, Black, Male,0,0,45, United-States, <=50K
37, Private, HS-grad, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, >50K
38, Private, Some-college, Divorced, Prof-specialty, Unmarried, White, Male,0,0,40, United-States, <=50K
