39, Self-emp-inc, HS-grad, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,50, Dominican-Republic, >50K
27, Private, HS-grad, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,35, El-Salvador, <=50K
47, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,50, France, <=50K
51, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,0,0,80, South, <=50K
30, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Unmarried, Other, Male,0,0,50, Poland, <=50K
29, Private, HS-grad, Never-married, Machine-op-inspct, Unmarried, Amer-Indian-Eskimo, Female,0,0,65, Honduras, <=50K
51, Private, Doctorate, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,40, Philippines, <=50K
36, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,40, Mexico, <=50K
32, Private, Some-college, Divorced, Craft-repair, Not-in-family, Other, Male,0,0,40, China, <=50K
69, Private, 11th, Married-civ-spouse, Sales, Husband, Black, Female,3529,0,30, Haiti, <=50K
24, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,45, Iran, <=50K
41, Private, Doctorate, Married-civ-spouse, Exec-managerial, Unmarried, Asian-Pac-Islander, Male,0,0,50, Canada, >50K
25, Private, HS-grad, Never-married, Other-service, Husband, Asian-Pac-Islander, Male,0,0,35, Laos, >50K
33, Private, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Male,0,0,50, Hong, <=50K
43, State-gov, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,6, El-Salvador, <=50K
53, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,99999,0,65, Japan, >50K
40, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,54, Trinadad&Tobago, <=50K
46, Private, 5th-6th, Never-married, Sales, Unmarried, Amer-Indian-Eskimo, Male,0,0,30, Scotland, <=50K
30, Private, Masters, Married-civ-spouse, Farming-fishing, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, South, <=50K
21, Private, Some-college, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,3765,0,40, Taiwan, <=50K
42, Local-gov, Assoc-acdm, Divorced, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, Germany, <=50K
47, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, Other, Female,0,0,40, Holand-Netherlands, >50K
59, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,50, Portugal, <=50K
35, Private, Some-college, Married-civ-spouse, Protective-serv, Husband, Asian-Pac-Islander, Female,0,0,40, Iran, <=50K
44, Private, Assoc-voc, Divorced, Exec-managerial, Unmarried, Other, Female,0,0,40, Haiti, <=50K
27, Private, Doctorate, Never-married, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Female,0,0,45, South, <=50K
19, Private, Bachelors, Never-married, Prof-specialty, Own-child, Other, Female,0,0,25, Poland, <=50K
39, Private, Assoc-voc, Divorced, Craft-repair, Wife, Other, Female,0,0,40, Vietnam, <=50K
46, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, Portugal, <=50K
24, Private, HS-grad, Never-married, Transport-moving, Own-child, Asian-Pac-Islander, Female,0,0,40, Mexico, >50K
17, Private, 10th, Never-married, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,20, Puerto-Rico, <=50K
35, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Other-relative, White, Male,7298,0,40, Guatemala, <=50K
55, Private, Bachelors, Widowed, Other-service, Not-in-family, Black, Male,0,0,40, Iran, >50K
37, Private, Bachelors, Divorced, Sales, Not-in-family, Black, Male,0,0,42, Italy, <=50K
44, Self-emp-not-inc, 10th, Divorced, Other-service, Husband, Other, Male,0,0,24, Portugal, <=50K
22, Private, Bachelors, Divorced, Tech-support, Own-child, Asian-Pac-Islander, Male,0,0,40, Cuba, <=50K
50, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,50, Hungary, >50K
26, Private, Some-college, Never-married, Prof-specialty, Other-relative, Amer-Indian-Eskimo, Male,0,0,40, Columbia, <=50K
42, Self-emp-inc, HS-grad, Widowed, Exec-managerial, Unmarried, Black, Female,0,0,40, Jamaica, <=50K
52, Local-gov, Doctorate, Divorced, Transport-moving, Husband, White, Male,0,1902,40, Puerto-Rico, >50K
23, Private, Some-college, Never-married, Adm-clerical, Own-child, Black, Male,0,0,38, Puerto-Rico, <=50K
37, Private, 9th, Divorced, Prof-specialty, Unmarried, Black, Male,0,0,40, Mexico, <=50K
26, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Female,0,1977,40, Scotland, <=50K
17, Private, 12th, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,40, Portugal, <=50K
42, Federal-gov, HS-grad, Married-civ-spouse, Sales, Not-in-family, Other, Female,0,0,35, China, <=50K
23, Local-gov, HS-grad, Never-married, Other-service, Husband, Asian-Pac-Islander, Female,0,0,40, Cuba, >50K
17, Private, 11th, Never-married, Other-service, Own-child, White, Female,0,0,18, Laos, <=50K
47, Local-gov, HS-grad, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Female,0,0,40, Scotland, <=50K
38, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Guatemala, >50K
25, Private, Some-college, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,5, Iran, <=50K
69, Private, Masters, Married-civ-spouse, Exec-managerial, Not-in-family, Black, Male,0,0,40, Taiwan, <=50K
40, Private, HS-grad, Divorced, Sales, Husband, Black, Female,0,0,40, Hungary, <=50K
24, Private, Bachelors, Never-married, Craft-repair, Unmarried, Amer-Indian-Eskimo, Female,0,0,30, Hungary, <=50K
22, Private, 7th-8th, Never-married, Sales, Husband, White, Female,7687,0,40, Cambodia, <=50K
30, Private, Assoc-acdm, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,0,40, Philippines, >50K
52, Local-gov, HS-grad, Divorced, Protective-serv, Not-in-family, Black, Female,0,0,24, Canada, <=50K
37, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,54, China, <=50K
36, Self-emp-not-inc, Some-college, Separated, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,20, Hungary, <=50K
41, Local-gov, Some-college, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, Scotland, <=50K
54, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, Black, Female,0,0,40, Trinadad&Tobago, <=50K
27, Private, HS-grad, Divorced, Other-service, Husband, Other, Male,0,0,40, Hungary, <=50K
52, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,48, Dominican-Republic, <=50K
25, Private, HS-grad, Married-civ-spouse, Transport-moving, Other-relative, Amer-Indian-Eskimo, Female,0,0,40, Mexico, <=50K
48, Private, Bachelors, Divorced, Craft-repair, Wife, Amer-Indian-Eskimo, Female,0,0,40, Thailand, <=50K
47, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,25, Italy, <=50K
57, Local-gov, Prof-school, Married-civ-spouse, Transport-moving, Husband, White, Male,0,1902,60, England, >50K
59, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,40, Hungary, <=50K
22, Private, Some-college, Never-married, Craft-repair, Own-child, Black, Male,0,0,40, England, <=50K
33, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,0,0,25, Outlying-US(Guam-USVI-etc), <=50K
25, Private, Some-college, Never-married, Other-service, Other-relative, Black, Male,0,0,8, Scotland, <=50K
40, Local-gov, Masters, Married-civ-spouse, Craft-repair, Not-in-family, Other, Female,0,0,40, Greece, <=50K
29, Self-emp-not-inc, Some-college, Married-civ-spouse, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Poland, <=50K
29, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Other, Female,0,0,30, Jamaica, <=50K
35, State-gov, Masters, Married-civ-spouse, Sales, Husband, Other, Female,0,0,40, Nicaragua, >50K
28, Self-emp-not-inc, Bachelors, Divorced, Farming-fishing, Own-child, Other, Male,0,0,40, Cuba, <=50K
19, Private, Some-college, Never-married, Prof-specialty, Own-child, Amer-Indian-Eskimo, Female,0,0,25, Vietnam, <=50K
26, Private, HS-grad, Never-married, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, Peru, >50K
35, State-gov, Bachelors, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Holand-Netherlands, <=50K
56, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Own-child, Amer-Indian-Eskimo, Male,0,0,50, China, <=50K
52, Federal-gov, 7th-8th, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,50, United-States, <=50K
44, Private, HS-grad, Never-married, Other-service, Not-in-family, Other, Female,0,0,40, Italy, <=50K
24, Private, Bachelors, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Yugoslavia, <=50K
41, Local-gov, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,1977,60, Nicaragua, >50K
45, Private, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, Other, Male,0,0,40, Scotland, <=50K
64, Self-emp-not-inc, Some-college, Divorced, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Female,0,0,20, Laos, <=50K
47, Private, HS-grad, Divorced, Exec-managerial, Husband, Black, Female,0,0,45, El-Salvador, <=50K
40, Local-gov, HS-grad, Divorced, Other-service, Unmarried, Black, Male,0,0,38, Holand-Netherlands, <=50K
43, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,7687,0,40, United-States, >50K
45, State-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,10448,0,50, France, >50K
22, Private, Assoc-voc, Never-married, Craft-repair, Not-in-family, Black, Male,0,0,50, Guatemala, <=50K
23, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,15, China, <=50K
18, Private, Some-college, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,40, El-Salvador, >50K
26, Private, Assoc-voc, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,45, Outlying-US(Guam-USVI-etc), <=50K
55, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,0,0,40, Portugal, <=50K
45, Private, HS-grad, Divorced, Sales, Not-in-family, Other, Female,0,0,25, England, >50K
39, Self-emp-inc, Masters, Married-civ-spouse, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,30, Jamaica, <=50K
49, Private, Bachelors, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Iran, <=50K
32, State-gov, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,1678,35, Japan, <=50K
22, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Canada, >50K
18, Self-emp-not-inc, Some-college, Never-married, Craft-repair, Other-relative, Asian-Pac-Islander, Female,0,0,40, Scotland, <=50K
44, Federal-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, Iran, <=50K
36, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,45, Jamaica, <=50K
42, Self-emp-inc, Assoc-acdm, Married-civ-spouse, Sales, Husband, White, Female,0,1975,46, Peru, >50K
43, Private, Some-college, Widowed, Other-service, Husband, White, Male,0,0,40, Hong, <=50K
62, Private, 7th-8th, Never-married, Prof-specialty, Wife, White, Male,0,0,15, Cuba, <=50K
37, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Wife, Asian-Pac-Islander, Male,0,1902,45, El-Salvador, <=50K
31, Self-emp-inc, Some-college, Never-married, Farming-fishing, Husband, Other, Male,0,0,65, Poland, <=50K
53, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Other, Male,15024,0,35, Outlying-US(Guam-USVI-etc), >50K
44, Private, Some-college, Married-civ-spouse, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Trinadad&Tobago, <=50K
33, Private, Bachelors, Never-married, Tech-support, Husband, Amer-Indian-Eskimo, Male,0,0,45, Puerto-Rico, <=50K
80, Local-gov, HS-grad, Divorced, Craft-repair, Unmarried, White, Female,0,0,35, Nicaragua, <=50K
23, Self-emp-not-inc, HS-grad, Never-married, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,30, South, <=50K
29, Private, Some-college, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,40, Trinadad&Tobago, <=50K
41, Private, 10th, Married-civ-spouse, Exec-managerial, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Canada, <=50K
36, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,50, Yugoslavia, >50K
45, Private, 7th-8th, Divorced, Craft-repair, Wife, White, Female,0,0,20, Nicaragua, <=50K
48, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,45, Japan, <=50K
26, State-gov, HS-grad, Never-married, Machine-op-inspct, Own-child, Amer-Indian-Eskimo, Male,0,0,50, Italy, >50K
31, Private, Some-college, Married-civ-spouse, Exec-managerial, Unmarried, Asian-Pac-Islander, Male,0,0,40, Mexico, <=50K
50, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,50, Scotland, <=50K
26, Private, Assoc-voc, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, Thailand, >50K
53, Private, Bachelors, Divorced, Prof-specialty, Husband, Other, Male,0,0,60, Portugal, <=50K
28, Private, Bachelors, Married-civ-spouse, Exec-managerial, Own-child, Black, Male,0,0,70, Puerto-Rico, <=50K
31, Private, HS-grad, Never-married, Exec-managerial, Husband, White, Male,0,0,40, Jamaica, >50K
20, Private, HS-grad, Never-married, Handlers-cleaners, Unmarried, Asian-Pac-Islander, Female,0,0,40, Hungary, <=50K
43, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Yugoslavia, <=50K
55, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,45, Cambodia, <=50K
34, Private, Doctorate, Never-married, Craft-repair, Husband, White, Male,0,0,40, England, <=50K
34, Private, Bachelors, Divorced, Adm-clerical, Husband, Asian-Pac-Islander, Female,0,0,40, Thailand, <=50K
24, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,50, Philippines, <=50K
51, Private, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,6136,0,30, United-States, <=50K
57, Private, 10th, Married-civ-spouse, Tech-support, Unmarried, Black, Female,0,0,40, Iran, >50K
45, Private, Some-college, Married-civ-spouse, Farming-fishing, Not-in-family, Black, Female,0,0,50, Holand-Netherlands, <=50K
44, Private, Bachelors, Divorced, Other-service, Unmarried, White, Female,0,0,40, Peru, <=50K
51, Self-emp-not-inc, Bachelors, Married-civ-spouse, Tech-support, Unmarried, Black, Male,5004,0,40, Japan, >50K
18, Private, Some-college, Never-married, Exec-managerial, Own-child, Amer-Indian-Eskimo, Female,0,0,20, Iran, <=50K
53, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Germany, <=50K
23, Self-emp-not-inc, 11th, Married-civ-spouse, Craft-repair, Husband, Other, Male,3103,0,40, Greece, >50K
43, Private, 9th, Divorced, Tech-support, Not-in-family, Amer-Indian-Eskimo, Male,0,0,20, Italy, <=50K
34, Private, HS-grad, Never-married, Priv-house-serv, Not-in-family, Black, Male,0,0,40, Mexico, <=50K
20, Private, Bachelors, Never-married, Tech-support, Own-child, Black, Female,0,0,10, England, <=50K
18, Local-gov, Bachelors, Never-married, Adm-clerical, Own-child, White, Male,0,0,20, Haiti, <=50K
27, Self-emp-not-inc, Some-college, Never-married, Sales, Own-child, Black, Male,0,0,39, Japan, <=50K
46, Private, Bachelors, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,40, France, <=50K
38, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,50, Canada, <=50K
29, Private, Some-college, Never-married, Adm-clerical, Other-relative, Asian-Pac-Islander, Male,0,0,40, Guatemala, <=50K
50, Private, HS-grad, Divorced, Craft-repair, Not-in-family, Other, Female,0,0,40, Mexico, <=50K
25, Private, Masters, Married-civ-spouse, Craft-repair, Unmarried, White, Male,0,0,40, Cuba, <=50K
50, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,40, Cambodia, <=50K
22, Local-gov, Some-college, Never-married, Machine-op-inspct, Not-in-family, Black, Female,0,0,50, Laos, <=50K
41, Local-gov, Some-college, Married-civ-spouse, Sales, Unmarried, Black, Male,0,0,40, Hong, <=50K
22, Private, HS-grad, Never-married, Other-service, Own-child, Other, Male,0,0,30, Yugoslavia, <=50K
56, Local-gov, Bachelors, Married-civ-spouse, Protective-serv, Husband, Amer-Indian-Eskimo, Male,0,0,40, Hong, >50K
39, Self-emp-not-inc, Masters, Married-civ-spouse, Adm-clerical, Husband, Other, Female,5131,0,40, United-States, <=50K
52, Private, 9th, Married-civ-spouse, Craft-repair, Unmarried, White, Female,0,0,25, Dominican-Republic, <=50K
45, Private, Some-college, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,0,0,40, El-Salvador, <=50K
26, Self-emp-not-inc, Bachelors, Never-married, Transport-moving, Husband, Black, Female,0,0,50, Ireland, <=50K
41, Self-emp-not-inc, HS-grad, Divorced, Prof-specialty, Husband, Black, Male,0,0,50, Cuba, >50K
26, Local-gov, Bachelors, Never-married, Machine-op-inspct, Own-child, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
20, Private, Some-college, Never-married, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,30, Greece, <=50K
29, Private, HS-grad, Never-married, Adm-clerical, Husband, Other, Male,0,0,45, South, >50K
38, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, Other, Female,0,0,30, Haiti, <=50K
27, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, Black, Male,0,0,30, Ireland, >50K
27, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Own-child, Black, Female,0,0,50, Columbia, <=50K
52, Federal-gov, Bachelors, Married-civ-spouse, Farming-fishing, Husband, Black, Female,0,0,54, Dominican-Republic, <=50K
27, Private, HS-grad, Never-married, Other-service, Not-in-family, Other, Female,0,0,40, Haiti, <=50K
58, Self-emp-inc, Bachelors, Married-civ-spouse, Craft-repair, Unmarried, Black, Male,0,0,50, Puerto-Rico, >50K
21, Private, Some-college, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,10, Nicaragua, <=50K
24, Private, 10th, Never-married, Farming-fishing, Not-in-family, Asian-Pac-Islander, Female,0,0,60, Philippines, <=50K
46, Private, Bachelors, Married-civ-spouse, Craft-repair, Unmarried, White, Male,0,0,40, Cuba, <=50K
51, Private, HS-grad, Married-civ-spouse, Other-service, Unmarried, White, Male,0,0,25, Portugal, <=50K
33, Private, Some-college, Never-married, Transport-moving, Husband, Amer-Indian-Eskimo, Female,0,0,40, Nicaragua, >50K
43, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Female,0,0,40, Ecuador, >50K
49, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,45, Holand-Netherlands, <=50K
43, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Female,0,0,40, Columbia, <=50K
47, Self-emp-inc, HS-grad, Widowed, Craft-repair, Husband, White, Female,0,0,40, Japan, <=50K
55, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Black, Female,12465,0,30, China, <=50K
60, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Not-in-family, Black, Female,0,0,40, Hong, <=50K
38, Self-emp-not-inc, Some-college, Divorced, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,27, Philippines, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, Black, Female,0,0,20, Philippines, <=50K
18, Private, HS-grad, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Male,0,0,30, Scotland, <=50K
26, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, Puerto-Rico, <=50K
31, Private, Assoc-acdm, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,0,0,40, Hong, >50K
40, Private, Bachelors, Separated, Exec-managerial, Husband, Black, Female,0,0,50, Trinadad&Tobago, <=50K
46, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Other-relative, Black, Female,0,0,77, Laos, >50K
49, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Other, Female,0,0,45, Cuba, <=50K
45, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Unmarried, Asian-Pac-Islander, Female,7687,0,40, Cuba, >50K
28, Private, Some-college, Married-civ-spouse, Tech-support, Husband, White, Female,0,0,70, Columbia, >50K
50, State-gov, HS-grad, Divorced, Prof-specialty, Husband, Other, Male,0,0,50, Japan, >50K
28, State-gov, 7th-8th, Never-married, Craft-repair, Not-in-family, Black, Male,0,0,40, Germany, >50K
25, Private, Some-college, Divorced, Craft-repair, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Mexico, <=50K
20, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,15, Cuba, <=50K
43, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, Guatemala, <=50K
48, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,54, Trinadad&Tobago, <=50K
38, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, Black, Female,0,0,70, Cuba, <=50K
43, Private, 7th-8th, Divorced, Exec-managerial, Husband, Black, Female,0,0,44, Germany, >50K
42, Private, HS-grad, Separated, Adm-clerical, Not-in-family, Other, Male,0,0,45, Honduras, <=50K
47, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0,0,40, Honduras, >50K
19, Private, Some-college, Never-married, Tech-support, Own-child, Other, Male,0,0,35, Ireland, <=50K
44, Private, HS-grad, Married-civ-spouse, Sales, Husband, Other, Female,0,0,60, Ireland, >50K
39, Private, 10th, Married-civ-spouse, Exec-managerial, Wife, Amer-Indian-Eskimo, Female,0,0,40, Cuba, <=50K
44, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, Other, Female,0,0,45, Germany, <=50K
19, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,25, El-Salvador, <=50K
39, Private, Some-college, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,0,0,46, Vietnam, <=50K
20, Private, Some-college, Divorced, Handlers-cleaners, Own-child, Black, Female,0,0,25, Cuba, <=50K
46, Private, 12th, Divorced, Protective-serv, Husband, Amer-Indian-Eskimo, Male,7687,0,40, Peru, <=50K
43, Private, Bachelors, Separated, Prof-specialty, Husband, Other, Male,0,1847,20, Japan, <=50K
35, Private, Bachelors, Widowed, Adm-clerical, Not-in-family, Other, Male,0,1902,40, Trinadad&Tobago, <=50K
24, Private, Some-college, Never-married, Transport-moving, Not-in-family, Black, Female,0,0,35, Hungary, <=50K
35, Private, Bachelors, Never-married, Farming-fishing, Husband, Asian-Pac-Islander, Female,0,0,30, Honduras, <=50K
31, Private, Some-college, Divorced, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, France, <=50K
59, Private, Some-college, Married-civ-spouse, Transport-moving, Wife, Asian-Pac-Islander, Male,2414,0,40, Thailand, <=50K
65, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, Other, Male,0,0,27, Jamaica, <=50K
32, Federal-gov, HS-grad, Married-civ-spouse, Farming-fishing, Not-in-family, Other, Female,0,0,48, Iran, >50K
28, Private, Assoc-acdm, Never-married, Other-service, Not-in-family, Black, Male,0,0,40, Yugoslavia, <=50K
19, Private, 10th, Never-married, Other-service, Own-child, Black, Male,0,0,20, Yugoslavia, <=50K
44, Private, Some-college, Divorced, Adm-clerical, Husband, Black, Female,0,0,54, Ireland, <=50K
32, Private, Some-college, Never-married, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,50, Outlying-US(Guam-USVI-etc), <=50K
25, Private, Some-college, Never-married, Handlers-cleaners, Unmarried, Black, Female,0,0,38, Hong, <=50K
53, Private, Masters, Married-civ-spouse, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, El-Salvador, <=50K
25, Private, Assoc-acdm, Never-married, Exec-managerial, Own-child, Other, Male,0,0,40, France, <=50K
44, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,60, South, >50K
30, Private, HS-grad, Never-married, Prof-specialty, Unmarried, Asian-Pac-Islander, Female,0,0,40, Canada, <=50K
37, Private, Doctorate, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Female,0,0,99, Haiti, <=50K
27, Private, HS-grad, Never-married, Exec-managerial, Unmarried, Other, Male,0,0,45, Iran, <=50K
41, Private, Some-college, Married-spouse-absent, Prof-specialty, Own-child, Black, Female,0,0,30, Guatemala, >50K
30, Local-gov, HS-grad, Married-civ-spouse, Adm-clerical, Own-child, Other, Female,0,0,40, Cambodia, <=50K
34, Private, HS-grad, Never-married, Sales, Other-relative, Other, Male,0,0,40, Cuba, >50K
51, Local-gov, Bachelors, Married-civ-spouse, Sales, Not-in-family, Black, Male,0,0,59, Greece, <=50K
49, Private, 7th-8th, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, Mexico, >50K
57, Self-emp-inc, Doctorate, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,1977,40, Scotland, >50K
23, Private, Some-college, Never-married, Exec-managerial, Own-child, White, Male,0,0,15, Canada, <=50K
49, Private, Some-college, Married-civ-spouse, Other-service, Wife, White, Female,0,0,40, England, >50K
42, Federal-gov, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,4088,0,40, Peru, <=50K
52, Local-gov, Doctorate, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,1887,60, Laos, >50K
57, Self-emp-not-inc, HS-grad, Divorced, Sales, Husband, Asian-Pac-Islander, Male,0,0,78, Hong, <=50K
39, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,7687,0,65, Philippines, >50K
59, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Unmarried, Other, Female,0,0,50, Scotland, >50K
42, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, Asian-Pac-Islander, Female,4099,0,40, Outlying-US(Guam-USVI-etc), <=50K
46, Self-emp-not-inc, Doctorate, Married-civ-spouse, Exec-managerial, Husband, Black, Female,99999,0,40, Germany, >50K
