35, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,50, United-States, >50K
21, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,20, United-States, <=50K
47, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,44, United-States, <=50K
33, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
45, Private, 11th, Married-civ-spouse, Sales, Husband, White, Male,3103,0,35, United-States, >50K
41, Private, HS-grad, Married-civ-spouse, Exec-managerial, Wife, White, Male,0,0,40, United-States, >50K
36, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,25, United-States, >50K
37, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, >50K
43, Self-emp-not-inc, HS-grad, Divorced, Sales, Unmarried, White, Female,0,0,60, United-States, <=50K
39, Private, Assoc-voc, Never-married, Prof-specialty, Husband, White, Male,0,0,70, United-States, <=50K
23, Private, HS-grad, Never-married, Other-service, Own-child, Black, Male,0,0,40, United-States, <=50K
22, Federal-gov, Some-college, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50K
25, Private, HS-grad, Never-married, Other-service, Husband, White, Male,0,0,24, United-States, <=50K
25, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
47, Federal-gov, HS-grad, Divorced, Craft-repair, Not-in-family, White, Male,0,0,35, United-States, <=50K
32, Private, Assoc-acdm, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,37, United-States, >50K
19, Private, Bachelors, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
49, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,37, Jamaica, <=50K
29, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,38, United-States, <=50K
19, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Male,0,0,50, United-States, <=50K
48, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
25, Private, Assoc-acdm, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
44, Private, HS-grad, Never-married, Other-service, Unmarried, Black, Female,0,0,40, United-States, <=50K
23, Private, Some-college, Never-married, Craft-repair, Own-child, Black, Male,0,0,40, United-States, <=50K
29, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Peru, >50K
27, Private, Some-college, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,35, United-States, <=50K
47, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,50, United-States, >50K
23, Private, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
45, Self-emp-not-inc, Masters, Divorced, Exec-managerial, Husband, White, Male,14083,0,50, United-States, >50K
40, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
35, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
49, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
31, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
39, Self-emp-inc, 11th, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,60, United-States, <=50K
42, Private, Doctorate, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States, >50K
35, Private, HS-grad, Divorced, Sales, Unmarried, White, Male,0,0,40, United-States, <=50K
29, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
25, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,45, United-States, <=50K
26, Self-emp-not-inc, Some-college, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K
28, Private, 10th, Married-civ-spouse, Farming-fishing, Husband, Black, Male,0,0,30, United-States, <=50K
46, Local-gov, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,7687,0,40, United-States, >50K
26, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, United-States, <=50K
47, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Male,99999,0,80, United-States, >50K
48, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
28, Private, Assoc-acdm, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, <=50K
49, State-gov, 1st-4th, Divorced, Other-service, Wife, White, Female,0,0,32, United-States, <=50K
19, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,30, Germany, <=50K
51, Self-emp-not-inc, Bachelors, Widowed, Prof-specialty, Not-in-family, White, Female,0,0,45, United-States, <=50K
32, Private, Assoc-voc, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
51, Private, HS-grad, Divorced, Prof-specialty, Husband, White, Male,15024,0,50, United-States, >50K
35, Private, Bachelors, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
69, Local-gov, Doctorate, Never-married, Adm-clerical, Not-in-family, White, Female,0,2155,30, United-States, <=50K
24, Self-emp-not-inc, Assoc-acdm, Widowed, Machine-op-inspct, Husband, White, Male,0,0,20, United-States, <=50K
22, Private, 11th, Never-married, Exec-managerial, Own-child, Black, Female,0,0,40, Taiwan, <=50K
52, Private, Prof-school, Divorced, Sales, Own-child, White, Female,0,0,40, United-States, <=50K
64, Private, 7th-8th, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,8, United-States, <=50K
42, State-gov, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
45, Federal-gov, HS-grad, Separated, Machine-op-inspct, Unmarried, Black, Female,0,0,40, Philippines, <=50K
35, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
30, Private, Bachelors, Never-married, Protective-serv, Husband, White, Male,0,0,40, United-States, >50K
52, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
45, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,50, United-States, >50K
46, Private, Bachelors, Never-married, Exec-managerial, Wife, White, Female,0,0,30, United-States, <=50K
62, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Male,0,0,38, United-States, <=50K
51, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
29, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,54, United-States, >50K
40, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
35, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, >50K
38, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,45, Germany, >50K
43, Private, 10th, Divorced, Other-service, Husband, White, Male,0,0,40, Mexico, >50K
39, Private, HS-grad, Never-married, Prof-specialty, Husband, White, Male,0,0,60, United-States, >50K
34, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
38, Private, Some-college, Never-married, Craft-repair, Unmarried, White, Male,0,0,54, United-States, <=50K
20, Private, Bachelors, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,35, United-States, <=50K
37, Private, Some-college, Divorced, Other-service, Unmarried, Black, Female,0,0,40, United-States, <=50K
34, Private, 7th-8th, Married-civ-spouse, Machine-op-inspct, Wife, Black, Male,0,0,40, Mexico, <=50K
35, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,42, El-Salvador, <=50K
38, Local-gov, Assoc-voc, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
30, Private, 7th-8th, Never-married, Exec-managerial, Husband, White, Male,0,145,40, Mexico, <=50K
33, Private, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
53, State-gov, Some-college, Separated, Other-service, Not-in-family, Black, Male,0,0,40, United-States, <=50K
36, Private, Masters, Divorced, Prof-specialty, Wife, White, Female,4214,0,40, United-States, <=50K
31, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Male,7687,0,42, United-States, <=50K
67, Private, Assoc-voc, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,30, United-States, <=50K
30, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,1485,40, United-States, >50K
27, Private, Bachelors, Never-married, Prof-specialty, Unmarried, White, Male,3103,0,40, United-States, >50K
46, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
46, Private, HS-grad, Never-married, Craft-repair, Unmarried, Black, Male,0,0,50, United-States, <=50K
39, Private, Prof-school, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,45, United-States, <=50K
42, Private, HS-grad, Married-civ-spouse, Protective-serv, Wife, White, Female,0,2071,40, United-States, <=50K
50, Self-emp-not-inc, HS-grad, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
47, Self-emp-not-inc, Some-college, Widowed, Adm-clerical, Wife, White, Female,0,0,40, Hungary, <=50K
38, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,25, United-States, <=50K
64, State-gov, 1st-4th, Widowed, Prof-specialty, Not-in-family, White, Female,0,0,3, United-States, <=50K
61, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,44, United-States, <=50K
22, Private, Some-college, Never-married, Other-service, Not-in-family, White, Male,0,0,30, United-States, <=50K
44, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States, <=50K
20, Private, Some-college, Never-married, Other-service, Other-relative, White, Male,0,0,45, United-States, <=50K
41, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Poland, <=50K
65, Private, Bachelors, Divorced, Adm-clerical, Wife, White, Female,0,0,40, United-States, >50K
26, Local-gov, Bachelors, Divorced, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
39, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,50, United-States, <=50K
25, Private, Assoc-voc, Never-married, Prof-specialty, Unmarried, Black, Male,0,0,50, United-States, <=50K
44, Private, HS-grad, Separated, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, >50K
35, Private, Some-college, Separated, Farming-fishing, Unmarried, Black, Female,0,0,54, Mexico, <=50K
24, Private, Assoc-voc, Never-married, Sales, Husband, White, Male,0,0,40, United-States, <=50K
22, Private, HS-grad, Never-married, Machine-op-inspct, Husband, White, Male,0,0,40, South, >50K
20, Self-emp-not-inc, Some-college, Never-married, Prof-specialty, Unmarried, White, Female,0,0,25, United-States, <=50K
48, Private, Some-college, Divorced, Sales, Wife, White, Male,0,0,40, United-States, <=50K
47, Self-emp-not-inc, HS-grad, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
51, Without-pay, Bachelors, Divorced, Sales, Wife, White, Male,0,0,38, United-States, <=50K
32, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, Canada, <=50K
36, Self-emp-not-inc, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,50, United-States, <=50K
44, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, >50K
25, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
33, Self-emp-not-inc, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,20, United-States, <=50K
29, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
58, Private, HS-grad, Widowed, Other-service, Wife, White, Male,0,0,40, United-States, >50K
25, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, White, Male,2923,0,60, United-States, >50K
32, Private, Some-college, Never-married, Other-service, Not-in-family, Black, Female,0,0,40, United-States, <=50K
59, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
50, Private, Masters, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
66, Self-emp-inc, Bachelors, Widowed, Exec-managerial, Not-in-family, White, Female,0,0,20, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,60, United-States, >50K
27, Private, Some-college, Never-married, Craft-repair, Wife, Black, Female,0,0,20, Philippines, <=50K
52, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, >50K
19, Private, Bachelors, Never-married, Other-service, Own-child, White, Female,0,0,20, United-States, <=50K
21, Private, Assoc-acdm, Never-married, Prof-specialty, Own-child, White, Female,0,0,15, United-States, <=50K
29, Private, Bachelors, Divorced, Prof-specialty, Own-child, White, Female,0,0,50, United-States, >50K
26, Private, Assoc-voc, Never-married, Handlers-cleaners, Unmarried, White, Female,0,0,40, United-States, <=50K
30, Private, 11th, Never-married, Transport-moving, Husband, White, Male,0,0,48, United-States, <=50K
31, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,15024,0,50, United-States, >50K
47, Self-emp-not-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,70, United-States, >50K
37, Private, HS-grad, Divorced, Transport-moving, Wife, White, Female,0,0,37, United-States, <=50K
34, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, >50K
52, Self-emp-not-inc, Bachelors, Never-married, Craft-repair, Wife, White, Male,0,0,40, United-States, <=50K
48, Local-gov, Bachelors, Divorced, Sales, Husband, White, Male,0,0,60, United-States, >50K
46, Private, Masters, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,55, United-States, >50K
24, Private, Assoc-voc, Divorced, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
19, Private, Assoc-acdm, Never-married, Other-service, Own-child, White, Female,0,0,30, United-States, <=50K
37, Private, Bachelors, Never-married, Craft-repair, Wife, Black, Female,0,1980,40, United-States, <=50K
32, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,50, United-States, <=50K
61, Self-emp-not-inc, HS-grad, Widowed, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
63, Private, Assoc-acdm, Divorced, Prof-specialty, Not-in-family, White, Female,9848,0,35, United-States, >50K
27, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, Japan, >50K
37, Private, Bachelors, Divorced, Machine-op-inspct, Own-child, White, Male,0,0,40, Columbia, <=50K
58, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
66, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
19, Private, HS-grad, Never-married, Exec-managerial, Own-child, Black, Female,0,1749,40, South, <=50K
58, Private, 10th, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
46, Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,54, United-States, <=50K
33, Private, Bachelors, Divorced, Adm-clerical, Wife, White, Female,0,0,40, United-States, <=50K
29, State-gov, HS-grad, Divorced, Sales, Wife, White, Female,0,0,45, United-States, <=50K
29, Private, Some-college, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,20, United-States, <=50K
34, Private, Bachelors, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,50, United-States, <=50K
37, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,45, United-States, <=50K
29, Private, Some-college, Never-married, Sales, Own-child, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
38, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,0,2291,54, Dominican-Republic, >50K
32, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, United-States, >50K
35, Private, Bachelors, Divorced, Farming-fishing, Own-child, White, Female,0,0,40, United-States, >50K
36, Local-gov, Some-college, Never-married, Prof-specialty, Unmarried, White, Female,0,0,40, United-States, <=50K
23, Private, Masters, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
35, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, United-States, <=50K
49, Local-gov, Some-college, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,30, United-States, <=50K
45, Private, HS-grad, Never-married, Tech-support, Unmarried, White, Male,0,0,35, United-States, <=50K
51, Private, Assoc-acdm, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
27, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,45, United-States, <=50K
40, Private, Bachelors, Divorced, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
37, Private, HS-grad, Never-married, Protective-serv, Not-in-family, White, Female,0,0,48, United-States, <=50K
30, Local-gov, Assoc-acdm, Never-married, Craft-repair, Not-in-family, White, Female,0,0,30, United-States, <=50K
23, Private, HS-grad, Never-married, Farming-fishing, Own-child, White, Male,0,0,25, Laos, <=50K
29, Private, Some-college, Never-married, Adm-clerical, Other-relative, White, Female,0,0,25, United-States, <=50K
35, Private, HS-grad, Divorced, Other-service, Unmarried, White, Male,0,0,40, United-States, <=50K
59, Private, HS-grad, Divorced, Sales, Wife, White, Female,0,0,40, United-States, <=50K
41, Self-emp-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Germany, <=50K
41, Local-gov, HS-grad, Divorced, Sales, Wife, White, Female,0,0,35, United-States, <=50K
26, Self-emp-not-inc, HS-grad, Divorced, Handlers-cleaners, Own-child, White, Male,0,0,30, United-States, >50K
48, Private, HS-grad, Separated, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K
44, Local-gov, Assoc-voc, Married-civ-spouse, Exec-managerial, Wife, White, Male,0,0,40, United-States, <=50K
44, Private, Assoc-acdm, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,45, United-States, <=50K
37, Local-gov, HS-grad, Divorced, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
64, Private, HS-grad, Divorced, Other-service, Unmarried, White, Female,0,0,30, United-States, <=50K
26, Private, Some-college, Divorced, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
30, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
51, Private, 10th, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, United-States, >50K
32, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
66, Self-emp-not-inc, Bachelors, Divorced, Farming-fishing, Wife, White, Female,0,0,10, Peru, <=50K
57, Local-gov, Assoc-acdm, Married-civ-spouse, Handlers-cleaners, Wife, Black, Female,0,0,40, United-States, <=50K
49, Local-gov, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,44, United-States, <=50K
21, Private, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,30, United-States, <=50K
30, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50K
22, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Female,0,0,10, United-States, <=50K
41, Self-emp-not-inc, Some-college, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
21, Private, Some-college, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
19, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
46, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,1760,40, United-States, >50K
47, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,7298,0,50, United-States, >50K
31, Private, HS-grad, Never-married, Craft-repair, Own-child, Black, Female,0,0,37, United-States, <=50K
45, Private, Masters, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,1887,54, Hungary, >50K
58, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
34, Private, Assoc-acdm, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,1649,38, United-States, >50K
40, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
37, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
32, Private, HS-grad, Married-civ-spouse, Sales, Husband, Black, Male,0,0,40, United-States, <=50K
31, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, Black, Male,0,0,50, United-States, <=50K
33, Private, Masters, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, >50K
32, Self-emp-not-inc, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,2210,45, United-States, <=50K
34, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
41, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, White, Male,0,0,40, United-States, <=50K
17, Private, 10th, Never-married, Sales, Own-child, White, Male,0,0,8, United-States, <=50K
41, Private, Some-college, Married-civ-spouse, Tech-support, Not-in-family, White, Male,0,0,35, United-States, <=50K
69, Private, HS-grad, Divorced, Prof-specialty, Husband, Black, Male,0,0,30, United-States, <=50K
45, Self-emp-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, >50K
31, Local-gov, Some-college, Divorced, Handlers-cleaners, Unmarried, White, Male,0,0,40, United-States, <=50K
25, Private, Assoc-acdm, Divorced, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
25, Federal-gov, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,48, United-States, <=50K
24, Private, Some-college, Never-married, Prof-specialty, Own-child, Black, Female,0,0,40, Germany, <=50K
37, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
23, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Male,0,0,20, United-States, <=50K
76, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
43, Private, Some-college, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,50, United-States, <=50K
47, Private, Masters, Widowed, Prof-specialty, Unmarried, White, Female,0,0,50, United-States, <=50K
43, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,48, Mexico, >50K
25, Private, HS-grad, Divorced, Exec-managerial, Unmarried, White, Female,851,0,72, United-States, >50K
34, Self-emp-not-inc, Bachelors, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,40, England, <=50K
26, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,30, United-States, <=50K
31, Private, Bachelors, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,0,45, United-States, <=50K
23, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, Scotland, <=50K
47, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, >50K
39, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, >50K
53, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, <=50K
25, Private, Assoc-acdm, Never-married, Sales, Not-in-family, Black, Male,0,0,16, United-States, <=50K
40, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, <=50K
47, Private, Assoc-voc, Widowed, Craft-repair, Unmarried, White, Male,0,0,42, United-States, <=50K
47, Local-gov, Some-college, Divorced, Sales, Wife, White, Female,0,0,40, Philippines, <=50K
39, Private, HS-grad, Never-married, Other-service, Wife, Black, Female,0,0,35, United-States, <=50K
18, Private, 10th, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,25, Mexico, <=50K
17, Private, 11th, Never-married, Sales, Own-child, White, Female,0,0,15, United-States, <=50K
33, Private, HS-grad, Divorced, Farming-fishing, Not-in-family, White, Male,0,0,40, United-States, <=50K
39, Private, HS-grad, Never-married, Other-service, Wife, Black, Male,0,0,40, United-States, <=50K
20, Private, HS-grad, Never-married, Farming-fishing, Own-child, White, Male,0,0,40, United-States, <=50K
60, Self-emp-not-inc, 7th-8th, Widowed, Sales, Unmarried, White, Male,0,0,40, United-States, <=50K
40, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,50, United-States, <=50K
19, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,50, United-States, <=50K
59, Self-emp-inc, Bachelors, Divorced, Transport-moving, Husband, White, Male,0,0,70, United-States, <=50K
47, Private, HS-grad, Widowed, Craft-repair, Unmarried, White, Male,0,0,40, United-States, <=50K
32, State-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
59, Self-emp-not-inc, Some-college, Widowed, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
37, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,0,0,40, United-States, <=50K
25, Private, HS-grad, Never-married, Prof-specialty, Unmarried, White, Male,0,0,60, United-States, <=50K
37, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, Black, Male,0,0,35, Jamaica, <=50K
19, Self-emp-not-inc, Some-college, Divorced, Prof-specialty, Own-child, White, Male,0,0,25, United-States, <=50K
39, Local-gov, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, Ecuador, <=50K
33, Private, Bachelors, Never-married, Sales, Unmarried, Black, Female,0,0,40, United-States, <=50K
38, Private, Bachelors, Married-civ-spouse, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
31, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, United-States, <=50K
62, Private, Bachelors, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,6, United-States, <=50K
54, Self-emp-not-inc, 5th-6th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
34, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
27, Private, Bachelors, Never-married, Machine-op-inspct, Unmarried, White, Female,0,0,40, Hong, <=50K
31, State-gov, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Male,15024,0,35, United-States, >50K
44, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,99999,0,54, United-States, >50K
18, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,20, United-States, <=50K
68, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,24, United-States, >50K
41, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
57, Private, 10th, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,8, United-States, >50K
37, Private, Some-college, Never-married, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, >50K
50, Private, HS-grad, Widowed, Sales, Unmarried, White, Male,0,0,40, United-States, <=50K
