62, Self-emp-not-inc, HS-grad, Divorced, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,48, Cuba, >50K
57, Federal-gov, Some-college, Widowed, Adm-clerical, Not-in-family, White, Male,0,0,40, Laos, <=50K
33, Private, Some-college, Married-civ-spouse, Other-service, Husband, Black, Female,0,0,40, United-States, <=50K
39, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,50, Vietnam, >50K
18, Private, Some-college, Never-married, Sales, Own-child, Black, Female,0,0,6, Honduras, <=50K
28, Private, HS-grad, Never-married, Craft-repair, Own-child, Other, Male,0,0,35, Honduras, <=50K
29, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,3218,0,50, Ecuador, <=50K
51, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,50, South, >50K
56, State-gov, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Female,0,0,40, Cuba, >50K
61, Private, 11th, Divorced, Farming-fishing, Husband, Black, Female,0,0,40, Thailand, <=50K
47, Private, HS-grad, Divorced, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,40, Cambodia, <=50K
50, Private, Some-college, Married-civ-spouse, Farming-fishing, Not-in-family, Asian-Pac-Islander, Male,0,0,60, Ireland, >50K
28, Private, HS-grad, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Female,0,0,35, Dominican-Republic, <=50K
58, Local-gov, HS-grad, Divorced, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,40, France, <=50K
23, Private, Some-college, Divorced, Craft-repair, Own-child, Black, Male,0,0,50, Laos, <=50K
48, Self-emp-not-inc, HS-grad, Married-civ-spouse, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,26, Thailand, <=50K
25, Private, HS-grad, Married-civ-spouse, Farming-fishing, Own-child, Black, Female,0,0,20, Haiti, <=50K
32, Private, Assoc-acdm, Married-civ-spouse, Sales, Own-child, Amer-Indian-Eskimo, Female,0,1902,38, Cuba, <=50K
28, Private, Some-college, Married-civ-spouse, Farming-fishing, Not-in-family, Asian-Pac-Islander, Male,0,0,50, Cambodia, >50K
28, Private, Some-college, Never-married, Prof-specialty, Own-child, Other, Female,0,0,40, Puerto-Rico, <=50K
34, Private, HS-grad, Never-married, Machine-op-inspct, Husband, Asian-Pac-Islander, Female,0,0,40, Cuba, <=50K
42, Private, HS-grad, Divorced, Transport-moving, Unmarried, Other, Male,0,0,40, Honduras, >50K
27, Private, HS-grad, Divorced, Farming-fishing, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Italy, <=50K
66, Local-gov, Some-college, Married-civ-spouse, Sales, Not-in-family, Black, Male,0,0,45, Outlying-US(Guam-USVI-etc), >50K
48, Private, HS-grad, Never-married, Tech-support, Husband, Asian-Pac-Islander, Male,0,0,45, Philippines, <=50K
31, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Other-relative, Black, Female,0,0,40, Poland, <=50K
34, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Cambodia, <=50K
29, Private, 12th, Married-civ-spouse, Handlers-cleaners, Husband, White, Female,0,0,40, China, <=50K
61, Private, HS-grad, Widowed, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,40, El-Salvador, <=50K
47, Private, Assoc-voc, Divorced, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, Poland, >50K
17, Private, 11th, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Male,0,0,19, Yugoslavia, <=50K
45, Self-emp-inc, Some-college, Married-civ-spouse, Farming-fishing, Unmarried, Amer-Indian-Eskimo, Male,7687,0,50, Cambodia, >50K
52, Private, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Portugal, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,20, England, <=50K
69, Private, HS-grad, Divorced, Other-service, Unmarried, White, Female,0,0,32, Trinadad&Tobago, <=50K
37, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,3618,0,89, Iran, >50K
24, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,30, Yugoslavia, <=50K
36, Private, Assoc-acdm, Married-spouse-absent, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Poland, >50K
50, Private, Masters, Married-civ-spouse, Adm-clerical, Not-in-family, Black, Male,0,0,40, Cambodia, <=50K
51, Self-emp-inc, HS-grad, Married-civ-spouse, Prof-specialty, Wife, Other, Male,15024,0,45, Germany, >50K
55, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,48, Taiwan, >50K
22, Private, Some-college, Never-married, Tech-support, Own-child, Other, Male,0,0,40, Peru, <=50K
19, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Male,0,0,50, Haiti, <=50K
20, Private, Some-college, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,18, Vietnam, <=50K
29, Private, Masters, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,45, Ecuador, >50K
38, Private, Bachelors, Divorced, Adm-clerical, Husband, Black, Female,7298,0,40, Italy, >50K
45, Private, Some-college, Divorced, Other-service, Not-in-family, Other, Male,0,0,40, Cambodia, >50K
31, Private, HS-grad, Never-married, Adm-clerical, Husband, Black, Male,0,0,40, France, <=50K
33, Local-gov, HS-grad, Married-civ-spouse, Sales, Not-in-family, Black, Male,0,0,40, Jamaica, >50K
37, Private, HS-grad, Never-married, Farming-fishing, Husband, White, Male,0,0,50, France, <=50K
26, Local-gov, 9th, Divorced, Craft-repair, Not-in-family, White, Male,0,0,70, Ecuador, >50K
49, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Unmarried, Asian-Pac-Islander, Female,0,0,40, China, <=50K
26, Private, Assoc-acdm, Never-married, Sales, Husband, Other, Male,0,0,40, Poland, <=50K
45, Self-emp-not-inc, HS-grad, Divorced, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,60, Cuba, <=50K
48, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,40, Thailand, >50K
47, Self-emp-inc, Masters, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,50, India, >50K
38, Local-gov, 11th, Married-civ-spouse, Other-service, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Portugal, >50K
23, Private, HS-grad, Never-married, Craft-repair, Own-child, Asian-Pac-Islander, Female,0,0,40, Jamaica, <=50K
62, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Black, Female,0,0,35, Japan, <=50K
30, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,40, Scotland, <=50K
57, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, India, <=50K
53, Private, 11th, Married-civ-spouse, Protective-serv, Unmarried, Black, Male,0,0,50, Nicaragua, <=50K
25, Private, HS-grad, Separated, Adm-clerical, Husband, Other, Male,0,0,40, Cuba, <=50K
54, Self-emp-inc, HS-grad, Divorced, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,1938,50, Thailand, >50K
37, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Own-child, Black, Male,0,0,40, Poland, <=50K
29, State-gov, Masters, Never-married, Other-service, Unmarried, Asian-Pac-Islander, Female,0,0,40, Italy, >50K
47, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Other-relative, Amer-Indian-Eskimo, Female,0,0,32, Ireland, <=50K
43, Private, HS-grad, Divorced, Priv-house-serv, Unmarried, Asian-Pac-Islander, Male,0,0,40, France, <=50K
47, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Transport-moving, Unmarried, Asian-Pac-Islander, Male,0,0,45, Columbia, >50K
30, Private, HS-grad, Never-married, Tech-support, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Guatemala, >50K
55, Private, Bachelors, Divorced, Craft-repair, Unmarried, White, Female,0,0,40, Haiti, >50K
43, Private, HS-grad, Divorced, Prof-specialty, Husband, White, Female,0,0,40, Outlying-US(Guam-USVI-etc), >50K
28, Private, Some-college, Never-married, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,50, Honduras, <=50K
34, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,50, Haiti, >50K
62, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Portugal, <=50K
51, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,54, Poland, >50K
38, State-gov, Masters, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Female,0,0,40, Poland, <=50K
31, Self-emp-not-inc, Some-college, Separated, Prof-specialty, Unmarried, Black, Male,0,0,45, South, <=50K
52, Self-emp-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Female,7298,0,40, Haiti, >50K
36, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Other, Male,0,0,30, Mexico, <=50K
40, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,4785,0,45, Hungary, <=50K
32, Private, Some-college, Married-civ-spouse, Priv-house-serv, Husband, Other, Female,0,0,40, Iran, <=50K
45, Private, Some-college, Divorced, Adm-clerical, Not-in-family, Black, Male,0,0,44, Mexico, <=50K
36, Private, Some-college, Married-civ-spouse, Tech-support, Not-in-family, White, Male,0,0,40, Thailand, <=50K
29, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, Jamaica, <=50K
37, Private, Assoc-voc, Widowed, Craft-repair, Not-in-family, Other, Female,0,0,40, Haiti, <=50K
28, Private, Assoc-acdm, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Male,0,0,54, Honduras, <=50K
74, Private, HS-grad, Widowed, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,40, South, >50K
67, Private, Assoc-voc, Married-civ-spouse, Farming-fishing, Husband, White, Female,0,0,40, Haiti, <=50K
62, Private, Bachelors, Widowed, Sales, Not-in-family, Other, Female,0,0,35, Portugal, <=50K
41, Private, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, Other, Female,0,0,40, Thailand, <=50K
41, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,40, Jamaica, <=50K
47, Self-emp-not-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,50, Iran, >50K
45, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,40, Portugal, <=50K
74, Private, HS-grad, Widowed, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,20, South, <=50K
47, Self-emp-inc, HS-grad, Married-civ-spouse, Sales, Not-in-family, Other, Female,0,0,60, Vietnam, >50K
41, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,45, Cambodia, >50K
25, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Own-child, Asian-Pac-Islander, Male,0,0,40, Ecuador, <=50K
19, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Other-service, Own-child, Other, Female,0,0,30, Hong, <=50K
21, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, Other, Female,0,0,40, Vietnam, <=50K
36, Private, Assoc-voc, Married-civ-spouse, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Thailand, <=50K
36, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Not-in-family, Other, Female,0,0,30, Vietnam, <=50K
37, Private, Masters, Married-civ-spouse, Adm-clerical, Wife, Black, Male,4068,0,36, England, <=50K
40, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,7687,0,54, Taiwan, >50K
49, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,40, China, <=50K
34, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,45, Philippines, >50K
38, Private, HS-grad, Divorced, Craft-repair, Own-child, Other, Male,0,0,40, Philippines, <=50K
59, Local-gov, Masters, Widowed, Protective-serv, Husband, Black, Female,0,0,40, Peru, >50K
21, Federal-gov, 12th, Never-married, Other-service, Own-child, Black, Female,0,0,15, Italy, <=50K
35, Local-gov, Bachelors, Divorced, Machine-op-inspct, Husband, White, Male,0,1944,45, Dominican-Republic, <=50K
28, Private, HS-grad, Never-married, Sales, Own-child, White, Female,0,0,45, Cambodia, <=50K
41, Private, Some-college, Married-civ-spouse, Tech-support, Wife, White, Male,0,0,40, Mexico, <=50K
42, Private, Masters, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Female,0,0,40, Honduras, <=50K
19, Private, HS-grad, Married-civ-spouse, Other-service, Other-relative, Asian-Pac-Islander, Female,0,0,25, Cuba, <=50K
58, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, Other, Male,15024,0,40, England, >50K
38, Private, HS-grad, Never-married, Sales, Unmarried, White, Female,0,0,50, Portugal, <=50K
40, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,40, Germany, <=50K
27, Private, Some-college, Married-civ-spouse, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Jamaica, <=50K
18, Private, Some-college, Never-married, Protective-serv, Own-child, Asian-Pac-Islander, Female,0,0,20, Greece, <=50K
39, Private, Some-college, Divorced, Tech-support, Husband, White, Female,0,0,24, Hong, <=50K
42, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Female,7298,0,45, Cambodia, >50K
26, Private, Assoc-voc, Never-married, Machine-op-inspct, Other-relative, Asian-Pac-Islander, Female,0,0,40, Ecuador, <=50K
63, Self-emp-not-inc, Bachelors, Divorced, Other-service, Other-relative, Black, Female,0,0,35, Thailand, <=50K
35, Local-gov, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Female,0,1902,40, Puerto-Rico, <=50K
30, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,45, China, >50K
42, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Female,0,0,40, Italy, >50K
23, Private, HS-grad, Never-married, Sales, Own-child, Black, Male,0,0,16, Columbia, <=50K
29, Private, HS-grad, Separated, Other-service, Husband, Black, Female,0,0,25, Cambodia, <=50K
46, Private, Some-college, Married-civ-spouse, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,35, Dominican-Republic, >50K
38, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,50, Nicaragua, >50K
23, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Peru, <=50K
35, Private, HS-grad, Separated, Other-service, Husband, Black, Male,0,0,40, Laos, <=50K
41, Self-emp-not-inc, Bachelors, Never-married, Sales, Husband, White, Male,0,0,50, Guatemala, <=50K
32, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,0,50, Cambodia, <=50K
75, Private, 5th-6th, Married-civ-spouse, Farming-fishing, Not-in-family, Black, Male,0,0,16, Laos, <=50K
26, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, Black, Female,0,0,50, Mexico, <=50K
33, Private, HS-grad, Never-married, Sales, Husband, Other, Female,0,0,50, Hungary, >50K
52, Self-emp-not-inc, Masters, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,99999,0,50, Taiwan, >50K
34, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,35, Puerto-Rico, <=50K
50, Self-emp-inc, HS-grad, Divorced, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, Columbia, <=50K
41, Private, Bachelors, Married-civ-spouse, Prof-specialty, Unmarried, White, Male,0,1909,45, France, <=50K
42, Private, HS-grad, Married-civ-spouse, Tech-support, Not-in-family, Black, Male,0,0,20, Vietnam, <=50K
39, Federal-gov, Bachelors, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,50, El-Salvador, >50K
42, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,40, Trinadad&Tobago, <=50K
34, Private, 11th, Married-civ-spouse, Transport-moving, Unmarried, Asian-Pac-Islander, Female,0,0,45, United-States, <=50K
28, Private, Bachelors, Never-married, Machine-op-inspct, Husband, Black, Male,0,0,40, Puerto-Rico, <=50K
48, Local-gov, HS-grad, Never-married, Exec-managerial, Unmarried, White, Male,0,0,40, Cambodia, >50K
39, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Not-in-family, Other, Female,0,0,35, Ecuador, <=50K
58, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,2564,0,40, Guatemala, >50K
23, Private, Masters, Never-married, Other-service, Wife, Asian-Pac-Islander, Female,0,0,11, El-Salvador, <=50K
32, Private, 11th, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Portugal, <=50K
38, Self-emp-inc, HS-grad, Divorced, Exec-managerial, Unmarried, Other, Male,0,0,60, Ecuador, >50K
50, Local-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,40, Greece, <=50K
41, Private, Bachelors, Divorced, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,45, Laos, <=50K
35, Private, Some-college, Never-married, Other-service, Unmarried, Asian-Pac-Islander, Male,0,1902,40, Peru, >50K
32, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,40, England, <=50K
19, Private, HS-grad, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Female,0,0,50, Ireland, <=50K
24, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,70, Poland, <=50K
56, Private, HS-grad, Married-civ-spouse, Transport-moving, Unmarried, Other, Male,0,0,40, Portugal, <=50K
39, Local-gov, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,40, Scotland, <=50K
45, Private, Prof-school, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,50, Trinadad&Tobago, >50K
17, Private, 11th, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,25, Canada, <=50K
38, Private, Bachelors, Married-civ-spouse, Adm-clerical, Unmarried, White, Female,0,0,40, Japan, <=50K
27, Private, HS-grad, Never-married, Adm-clerical, Other-relative, White, Male,5178,0,40, Scotland, <=50K
26, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Mexico, >50K
55, Self-emp-inc, Some-college, Married-civ-spouse, Craft-repair, Unmarried, Amer-Indian-Eskimo, Male,0,0,60, Mexico, >50K
25, Local-gov, Bachelors, Never-married, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,40, Yugoslavia, <=50K
25, Private, HS-grad, Never-married, Sales, Not-in-family, Black, Male,7687,0,40, Nicaragua, >50K
39, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, France, >50K
64, Private, HS-grad, Widowed, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, Nicaragua, <=50K
41, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, Canada, <=50K
21, Private, 11th, Never-married, Other-service, Husband, Black, Female,0,0,8, Scotland, <=50K
20, Private, HS-grad, Never-married, Prof-specialty, Own-child, Amer-Indian-Eskimo, Female,0,0,25, Outlying-US(Guam-USVI-etc), <=50K
47, Private, HS-grad, Married-civ-spouse, Exec-managerial, Other-relative, Amer-Indian-Eskimo, Male,0,0,40, Nicaragua, >50K
27, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, Black, Female,0,0,40, China, <=50K
40, Self-emp-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,1902,40, Japan, <=50K
43, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Black, Female,0,0,40, Peru, >50K
28, Self-emp-inc, Bachelors, Never-married, Prof-specialty, Own-child, White, Male,0,0,50, Iran, >50K
35, Private, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, Asian-Pac-Islander, Female,0,0,50, United-States, <=50K
40, Private, 11th, Married-civ-spouse, Machine-op-inspct, Husband, Black, Female,0,0,40, Hungary, <=50K
21, Private, Some-college, Never-married, Craft-repair, Own-child, White, Female,0,0,15, Honduras, <=50K
38, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,15024,0,40, Hong, >50K
22, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Other, Female,0,0,30, Cuba, <=50K
38, Private, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Cambodia, <=50K
31, Private, Bachelors, Never-married, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Female,0,0,40, South, <=50K
31, Private, HS-grad, Never-married, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, France, <=50K
36, Private, 11th, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,99, United-States, >50K
36, Private, Bachelors, Never-married, Prof-specialty, Husband, Black, Male,15024,0,45, Mexico, >50K
26, Private, Some-college, Never-married, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,38, Columbia, <=50K
39, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Female,0,0,60, England, >50K
32, Self-emp-not-inc, Some-college, Never-married, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,65, Nicaragua, <=50K
45, Private, Some-college, Married-civ-spouse, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,40, France, <=50K
28, Private, Some-college, Divorced, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, Portugal, >50K
55, Private, Bachelors, Divorced, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Laos, >50K
53, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,60, Yugoslavia, >50K
26, Private, 1st-4th, Married-civ-spouse, Adm-clerical, Husband, Other, Female,0,0,50, Italy, <=50K
69, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,20, Cuba, <=50K
23, Federal-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,45, Columbia, <=50K
49, Local-gov, Bachelors, Married-civ-spouse, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,40, Germany, <=50K
43, Private, Masters, Divorced, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,54, Scotland, >50K
47, Private, Assoc-acdm, Never-married, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,50, El-Salvador, <=50K
30, Private, HS-grad, Never-married, Machine-op-inspct, Unmarried, Amer-Indian-Eskimo, Male,0,0,15, Haiti, <=50K
28, Private, Some-college, Never-married, Craft-repair, Own-child, White, Female,0,0,40, Honduras, <=50K
64, Self-emp-not-inc, Some-college, Married-civ-spouse, Farming-fishing, Wife, Asian-Pac-Islander, Female,0,0,54, Ecuador, <=50K
27, Private, HS-grad, Divorced, Exec-managerial, Husband, Black, Female,0,0,50, El-Salvador, <=50K
30, Private, HS-grad, Married-civ-spouse, Prof-specialty, Unmarried, Other, Female,0,0,35, Italy, >50K
23, Private, 9th, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,47, Germany, <=50K
45, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, Other, Male,0,0,40, Iran, <=50K
42, Private, Bachelors, Married-civ-spouse, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Guatemala, <=50K
32, Private, 10th, Divorced, Other-service, Wife, Amer-Indian-Eskimo, Female,0,0,40, Honduras, >50K
25, Private, Masters, Married-civ-spouse, Farming-fishing, Not-in-family, Black, Female,0,0,40, Haiti, <=50K
23, Private, HS-grad, Separated, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,25, Cuba, >50K
35, Local-gov, HS-grad, Divorced, Adm-clerical, Wife, Black, Female,0,0,40, Honduras, <=50K
23, Private, Some-college, Married-civ-spouse, Sales, Own-child, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
48, Self-emp-inc, Some-college, Married-civ-spouse, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,80, South, <=50K
64, Private, 7th-8th, Widowed, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,35, Philippines, <=50K
26, Private, 11th, Divorced, Tech-support, Own-child, Other, Female,0,0,20, Nicaragua, <=50K
54, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, Trinadad&Tobago, <=50K
30, Private, Assoc-voc, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,40, Haiti, <=50K
23, Private, Bachelors, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, France, >50K
26, Private, Bachelors, Never-married, Handlers-cleaners, Own-child, Black, Female,0,0,40, Laos, <=50K
31, Private, Some-college, Never-married, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,0,0,16, Haiti, <=50K
44, Private, Bachelors, Divorced, Prof-specialty, Husband, White, Female,15024,0,60, Scotland, >50K
38, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,54, France, <=50K
31, Self-emp-not-inc, Bachelors, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,60, Portugal, <=50K
36, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,45, Mexico, <=50K
33, State-gov, Masters, Never-married, Handlers-cleaners, Husband, Black, Male,0,0,40, Peru, <=50K
44, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,45, Poland, <=50K
32, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, Mexico, <=50K
23, Private, HS-grad, Never-married, Transport-moving, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Japan, <=50K
27, Private, Bachelors, Married-civ-spouse, Sales, Not-in-family, Black, Female,0,0,40, Yugoslavia, <=50K
57, Private, Masters, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, China, >50K
43, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, Ireland, <=50K
48, Private, 11th, Divorced, Adm-clerical, Husband, White, Male,0,0,40, Cambodia, <=50K
39, Self-emp-not-inc, 5th-6th, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,35, Canada, <=50K
25, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,0,0,40, Laos, <=50K
39, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,70, Peru, <=50K
58, Self-emp-inc, Bachelors, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,0,0,50, Greece, <=50K
