37, Private, Bachelors, Divorced, Adm-clerical, Wife, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
46, Self-emp-inc, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States, >50K
42, State-gov, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,40, United-States, >50K
21, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,32, United-States, <=50K
45, Private, Bachelors, Divorced, Prof-specialty, Wife, White, Female,99999,0,38, Cambodia, >50K
25, Private, Bachelors, Never-married, Transport-moving, Own-child, White, Male,0,0,40, United-States, <=50K
43, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,32, United-States, <=50K
41, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,70, United-States, >50K
35, Private, HS-grad, Never-married, Machine-op-inspct, Unmarried, White, Female,0,0,30, United-States, <=50K
40, Private, HS-grad, Married-civ-spouse, Other-service, Unmarried, White, Male,0,0,40, United-States, <=50K
18, Private, 10th, Never-married, Other-service, Own-child, Black, Male,2776,0,30, United-States, <=50K
51, Private, Masters, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, >50K
38, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,50, United-States, <=50K
30, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K
32, Private, Bachelors, Never-married, Exec-managerial, Husband, White, Male,3132,0,45, United-States, >50K
55, Self-emp-not-inc, Some-college, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,30, United-States, <=50K
60, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,1641,88, United-States, <=50K
32, Private, Masters, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,40, United-States, >50K
22, State-gov, Some-college, Never-married, Other-service, Not-in-family, White, Male,0,1676,40, United-States, <=50K
37, Local-gov, Doctorate, Never-married, Sales, Unmarried, White, Male,0,0,80, United-States, <=50K
42, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
41, State-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, >50K
23, State-gov, Bachelors, Never-married, Sales, Unmarried, White, Female,0,0,15, United-States, <=50K
22, Private, Some-college, Never-married, Machine-op-inspct, Own-child, Black, Female,0,0,45, United-States, <=50K
22, Private, Assoc-voc, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, United-States, <=50K
37, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,42, United-States, <=50K
19, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,25, Portugal, <=50K
38, Private, Doctorate, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
59, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States, <=50K
33, Private, Assoc-voc, Never-married, Tech-support, Unmarried, White, Male,7298,0,54, United-States, <=50K
64, Private, HS-grad, Married-civ-spouse, Sales, Husband, Black, Male,4386,0,40, United-States, <=50K
58, State-gov, Masters, Married-civ-spouse, Tech-support, Husband, White, Female,0,0,40, United-States, <=50K
50, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, >50K
32, Private, Some-college, Never-married, Machine-op-inspct, Own-child, Black, Male,0,0,40, United-States, <=50K
39, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
42, Self-emp-inc, Doctorate, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1902,84, United-States, >50K
56, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
18, Private, HS-grad, Never-married, Other-service, Not-in-family, Black, Female,0,0,40, United-States, <=50K
30, Private, Bachelors, Never-married, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, <=50K
55, Local-gov, Some-college, Married-civ-spouse, Sales, Husband, Black, Male,0,1902,60, United-States, >50K
31, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, United-States, <=50K
34, Federal-gov, HS-grad, Never-married, Adm-clerical, Own-child, Black, Female,0,0,40, Mexico, <=50K
24, Private, 10th, Married-civ-spouse, Sales, Own-child, White, Male,0,0,35, United-States, <=50K
18, Private, 12th, Never-married, Adm-clerical, Own-child, White, Female,0,0,2, United-States, <=50K
19, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,10, United-States, <=50K
59, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,70, United-States, <=50K
42, Self-emp-not-inc, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,35, United-States, <=50K
48, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
33, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
28, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,70, United-States, <=50K
67, Local-gov, Some-college, Divorced, Exec-managerial, Not-in-family, White, Female,7687,0,50, United-States, >50K
66, Private, Bachelors, Divorced, Farming-fishing, Not-in-family, White, Female,0,0,50, Outlying-US(Guam-USVI-etc), <=50K
37, Private, Assoc-acdm, Divorced, Other-service, Unmarried, White, Female,0,0,30, United-States, <=50K
48, Private, Prof-school, Separated, Sales, Not-in-family, White, Male,0,0,50, United-States, <=50K
43, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
34, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K
40, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
64, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Prof-specialty, Husband, White, Male,13819,0,50, United-States, >50K
40, State-gov, Bachelors, Never-married, Prof-specialty, Husband, White, Male,7298,0,40, United-States, >50K
31, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,45, United-States, <=50K
35, Self-emp-not-inc, Some-college, Never-married, Craft-repair, Not-in-family, White, Male,0,0,50, United-States, >50K
43, Federal-gov, Bachelors, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,48, United-States, <=50K
44, Private, HS-grad, Never-married, Farming-fishing, Not-in-family, White, Male,0,1867,7, Philippines, <=50K
56, Private, HS-grad, Divorced, Other-service, Unmarried, Black, Female,0,0,45, United-States, <=50K
43, Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,99999,0,70, United-States, >50K
33, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K
25, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
25, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
55, Local-gov, Masters, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,11, United-States, <=50K
31, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1899,50, United-States, >50K
35, Private, Assoc-acdm, Never-married, Handlers-cleaners, Unmarried, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
26, Private, Bachelors, Never-married, Other-service, Not-in-family, White, Female,0,0,15, United-States, <=50K
30, Private, HS-grad, Divorced, Machine-op-inspct, Unmarried, Black, Female,0,0,40, United-States, <=50K
47, Private, HS-grad, Divorced, Sales, Unmarried, White, Female,0,0,40, United-States, <=50K
32, Private, 10th, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
36, Private, Doctorate, Separated, Prof-specialty, Unmarried, White, Male,0,0,54, United-States, <=50K
19, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,20, United-States, <=50K
37, State-gov, Bachelors, Divorced, Tech-support, Wife, White, Male,0,0,40, Dominican-Republic, <=50K
52, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States, <=50K
66, Self-emp-inc, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,7298,0,35, United-States, <=50K
33, Self-emp-not-inc, Some-college, Never-married, Tech-support, Unmarried, White, Female,0,0,50, United-States, <=50K
41, Private, Bachelors, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
47, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,65, United-States, <=50K
44, Self-emp-inc, HS-grad, Married-civ-spouse, Farming-fishing, Unmarried, White, Male,15024,0,99, United-States, >50K
39, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Italy, >50K
51, Private, Bachelors, Divorced, Prof-specialty, Husband, White, Male,15024,0,60, United-States, >50K
27, Private, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
47, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,60, United-States, <=50K
29, Private, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,54, United-States, <=50K
90, Private, Assoc-acdm, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,30, United-States, <=50K
57, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
66, Private, Masters, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,50, United-States, <=50K
25, Private, HS-grad, Never-married, Exec-managerial, Own-child, White, Male,0,0,40, United-States, <=50K
59, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Male,0,0,20, United-States, <=50K
30, Private, Bachelors, Never-married, Prof-specialty, Own-child, White, Female,0,0,25, United-States, >50K
31, Self-emp-not-inc, HS-grad, Divorced, Other-service, Own-child, White, Male,4066,0,23, United-States, <=50K
58, Federal-gov, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, >50K
23, Private, Some-college, Never-married, Sales, Own-child, White, Female,0,0,24, Philippines, <=50K
74, State-gov, HS-grad, Divorced, Tech-support, Not-in-family, White, Female,0,0,20, United-States, <=50K
28, Private, Masters, Never-married, Craft-repair, Husband, White, Male,7687,0,50, United-States, >50K
37, State-gov, Some-college, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, Haiti, <=50K
45, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
41, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,2354,54, United-States, <=50K
50, Self-emp-not-inc, 11th, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States, <=50K
33, Self-emp-not-inc, Assoc-voc, Never-married, Prof-specialty, Wife, White, Female,0,0,50, United-States, <=50K
59, Local-gov, Some-college, Married-civ-spouse, Exec-managerial, Wife, Asian-Pac-Islander, Male,0,0,16, Taiwan, >50K
51, Private, Masters, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,52, United-States, >50K
21, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,50, United-States, <=50K
47, Local-gov, Some-college, Widowed, Exec-managerial, Unmarried, Black, Female,0,0,36, United-States, <=50K
25, Private, Some-college, Never-married, Tech-support, Wife, White, Male,0,0,25, United-States, <=50K
42, Local-gov, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,1671,44, United-States, <=50K
35, Private, HS-grad, Never-married, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, <=50K
27, Self-emp-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, United-States, <=50K
41, Private, HS-grad, Never-married, Machine-op-inspct, Unmarried, Black, Female,0,0,20, United-States, <=50K
36, Self-emp-not-inc, Some-college, Divorced, Other-service, Unmarried, White, Female,0,0,16, United-States, <=50K
35, Private, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,50, United-States, >50K
29, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,45, United-States, <=50K
48, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,42, United-States, <=50K
48, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
32, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,50, United-States, <=50K
45, Private, Some-college, Married-civ-spouse, Other-service, Husband, White, Male,0,0,20, United-States, >50K
52, Local-gov, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, >50K
36, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,2418,32, United-States, <=50K
33, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
49, Self-emp-not-inc, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,30, United-States, <=50K
26, Private, Some-college, Divorced, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
43, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, Vietnam, <=50K
24, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,60, United-States, <=50K
33, Private, 9th, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, >50K
18, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,20, United-States, <=50K
39, Self-emp-inc, Some-college, Divorced, Other-service, Unmarried, White, Female,0,0,30, United-States, <=50K
45, Private, Prof-school, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,2374,65, United-States, >50K
27, Private, Assoc-voc, Divorced, Other-service, Own-child, White, Female,0,0,40, United-States, <=50K
22, Private, Assoc-acdm, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,60, United-States, >50K
42, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1902,40, United-States, >50K
19, Self-emp-not-inc, HS-grad, Never-married, Exec-managerial, Own-child, White, Male,0,0,50, Germany, <=50K
50, Self-emp-inc, 5th-6th, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
29, Private, HS-grad, Divorced, Other-service, Unmarried, White, Female,0,0,42, United-States, <=50K
28, Private, Bachelors, Never-married, Sales, Own-child, White, Female,0,0,29, United-States, <=50K
20, Private, HS-grad, Married-civ-spouse, Tech-support, Unmarried, White, Male,0,0,40, United-States, <=50K
25, Private, Assoc-voc, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,44, United-States, <=50K
46, Private, Bachelors, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,45, United-States, >50K
25, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
19, Private, HS-grad, Never-married, Transport-moving, Own-child, White, Male,1163,0,45, United-States, <=50K
53, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
47, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
17, Private, 12th, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,20, United-States, <=50K
26, Private, Bachelors, Married-spouse-absent, Farming-fishing, Not-in-family, White, Male,0,0,40, United-States, <=50K
72, Private, Doctorate, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,2161,40, United-States, >50K
36, State-gov, Prof-school, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
62, Private, HS-grad, Divorced, Other-service, Unmarried, White, Male,0,0,70, United-States, <=50K
24, Private, HS-grad, Divorced, Craft-repair, Own-child, White, Male,0,0,50, United-States, <=50K
37, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
59, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
48, Private, HS-grad, Divorced, Other-service, Unmarried, White, Female,0,0,28, United-States, <=50K
59, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,50, United-States, >50K
27, Self-emp-inc, Bachelors, Never-married, Other-service, Own-child, Black, Female,0,0,40, United-States, <=50K
46, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
59, Self-emp-not-inc, Bachelors, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,30, United-States, >50K
39, Private, Some-college, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, >50K
32, Private, Some-college, Separated, Sales, Own-child, White, Male,0,0,45, United-States, <=50K
56, Federal-gov, Bachelors, Married-civ-spouse, Tech-support, Husband, White, Male,7687,0,40, United-States, >50K
37, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,60, United-States, >50K
27, Private, HS-grad, Never-married, Transport-moving, Own-child, White, Male,0,0,60, United-States, <=50K
44, Self-emp-not-inc, Some-college, Divorced, Prof-specialty, Unmarried, White, Female,0,0,45, United-States, <=50K
51, Private, Doctorate, Married-civ-spouse, Transport-moving, Husband, White, Male,99999,0,40, United-States, >50K
35, Private, Some-college, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, <=50K
41, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
39, Private, Masters, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, >50K
31, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
28, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,40, Mexico, <=50K
58, Private, Assoc-voc, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, <=50K
62, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,76, United-States, <=50K
47, Private, Some-college, Divorced, Other-service, Unmarried, Black, Female,0,0,40, United-States, <=50K
49, Private, 10th, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,15024,0,50, United-States, >50K
17, Private, 11th, Never-married, Craft-repair, Own-child, White, Male,0,0,35, United-States, <=50K
21, Private, HS-grad, Never-married, Sales, Own-child, White, Male,0,1886,40, United-States, <=50K
29, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,48, United-States, <=50K
28, Local-gov, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,5299,0,40, United-States, >50K
61, Private, Some-college, Married-civ-spouse, Tech-support, Husband, Other, Male,0,0,40, United-States, <=50K
26, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,4059,0,45, United-States, <=50K
27, Private, Bachelors, Married-spouse-absent, Prof-specialty, Wife, White, Male,0,0,40, United-States, >50K
38, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Transport-moving, Husband, White, Male,3572,0,48, United-States, >50K
53, Self-emp-inc, 9th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,52, United-States, >50K
48, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
18, Private, 12th, Never-married, Adm-clerical, Own-child, White, Female,0,0,20, United-States, <=50K
52, Private, 9th, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
20, Federal-gov, HS-grad, Separated, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
49, Self-emp-inc, Some-college, Divorced, Farming-fishing, Unmarried, White, Female,0,0,73, United-States, >50K
43, Private, Doctorate, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, >50K
43, Local-gov, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
56, Self-emp-inc, Masters, Divorced, Transport-moving, Unmarried, White, Female,0,0,50, United-States, <=50K
60, Self-emp-not-inc, Some-college, Married-spouse-absent, Machine-op-inspct, Husband, White, Male,0,0,60, United-States, <=50K
22, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,20, United-States, <=50K
21, Private, Bachelors, Never-married, Other-service, Own-child, Black, Male,0,0,40, United-States, <=50K
35, Federal-gov, Some-college, Separated, Sales, Not-in-family, White, Female,0,0,45, United-States, >50K
41, Local-gov, Bachelors, Divorced, Prof-specialty, Wife, White, Female,0,0,40, Cuba, >50K
20, Private, 12th, Married-civ-spouse, Craft-repair, Unmarried, White, Male,0,0,40, United-States, <=50K
44, Private, 11th, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, United-States, >50K
48, Private, 9th, Married-civ-spouse, Tech-support, Wife, White, Male,0,0,50, United-States, <=50K
25, Private, Some-college, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, >50K
35, Self-emp-inc, Some-college, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,50, United-States, <=50K
47, Federal-gov, Some-college, Never-married, Handlers-cleaners, Not-in-family, Other, Male,0,0,20, United-States, <=50K
62, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,25, United-States, <=50K
22, Private, 11th, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, >50K
24, Local-gov, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,40, Mexico, <=50K
47, Self-emp-not-inc, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
43, Self-emp-not-inc, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,4661,0,99, United-States, >50K
29, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,1608,40, United-States, <=50K
30, Private, HS-grad, Divorced, Machine-op-inspct, Unmarried, White, Female,0,0,40, United-States, <=50K
28, Private, Bachelors, Never-married, Adm-clerical, Wife, White, Female,0,0,40, Nicaragua, <=50K
28, State-gov, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
23, Private, Assoc-voc, Never-married, Craft-repair, Own-child, White, Male,0,0,25, United-States, <=50K
60, Self-emp-inc, Bachelors, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,2424,60, United-States, >50K
26, Local-gov, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,38, United-States, >50K
43, Private, Some-college, Never-married, Exec-managerial, Husband, White, Male,0,0,65, United-States, >50K
44, Private, HS-grad, Divorced, Protective-serv, Not-in-family, White, Male,0,0,40, United-States, <=50K
25, Private, Some-college, Divorced, Exec-managerial, Own-child, White, Female,0,0,25, United-States, <=50K
69, Self-emp-inc, Doctorate, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
63, Local-gov, Assoc-acdm, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, >50K
21, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,20, United-States, <=50K
27, State-gov, Bachelors, Married-spouse-absent, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, >50K
47, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,25, United-States, <=50K
76, Self-emp-not-inc, HS-grad, Married-civ-spouse, Protective-serv, Not-in-family, White, Male,0,0,40, United-States, <=50K
53, State-gov, HS-grad, Divorced, Exec-managerial, Unmarried, White, Female,0,0,40, United-States, <=50K
33, Self-emp-not-inc, Bachelors, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,20, United-States, <=50K
45, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, >50K
21, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,65, United-States, <=50K
57, Self-emp-not-inc, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,70, United-States, >50K
28, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,16, United-States, <=50K
18, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
36, Private, HS-grad, Never-married, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
43, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1886,60, United-States, >50K
37, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,7687,0,40, United-States, >50K
57, Self-emp-not-inc, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,71, United-States, <=50K
65, Private, Some-college, Divorced, Other-service, Not-in-family, Black, Female,0,0,20, United-States, <=50K
18, Private, 10th, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,20, United-States, <=50K
35, Self-emp-not-inc, Masters, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,40, United-States, <=50K
25, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,48, United-States, <=50K
58, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
46, Self-emp-inc, 12th, Married-civ-spouse, Exec-managerial, Husband, White, Male,7687,0,43, United-States, >50K
27, State-gov, Bachelors, Never-married, Other-service, Own-child, White, Female,0,0,8, China, <=50K
37, Private, Assoc-voc, Married-civ-spouse, Sales, Not-in-family, White, Male,0,1692,40, United-States, <=50K
40, Private, Assoc-voc, Married-civ-spouse, Other-service, Husband, White, Female,0,0,40, United-States, <=50K
40, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
42, Private, Doctorate, Divorced, Transport-moving, Own-child, White, Male,0,0,40, United-States, <=50K
42, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
44, Private, Some-college, Never-married, Protective-serv, Not-in-family, White, Male,0,0,45, United-States, <=50K
26, Private, HS-grad, Divorced, Tech-support, Not-in-family, White, Male,0,0,40, United-States, <=50K
52, State-gov, 7th-8th, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,14600,0,50, United-States, <=50K
20, Private, Some-college, Never-married, Sales, Unmarried, White, Female,0,0,40, United-States, >50K
63, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
38, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Mexico, <=50K
18, State-gov, Some-college, Never-married, Sales, Own-child, Black, Female,0,0,27, United-States, <=50K
34, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
26, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,20, United-States, <=50K
29, Local-gov, Some-college, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States, <=50K
20, State-gov, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,15, United-States, <=50K
32, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
31, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,50, United-States, <=50K
35, Private, Assoc-voc, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, >50K
54, State-gov, HS-grad, Divorced, Tech-support, Unmarried, White, Male,0,0,45, United-States, <=50K
36, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Other, Male,0,0,40, United-States, <=50K
32, Private, 5th-6th, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, <=50K
38, Private, HS-grad, Divorced, Other-service, Not-in-family, White, Male,0,0,60, United-States, <=50K
