39, Self-emp-inc, HS-grad, Divorced, Adm-clerical, Wife, Asian-Pac-Islander, Male,0,0,50, United-States, >50K
27, Private, Some-college, Never-married, Other-service, Other-relative, White, Male,0,0,48, United-States, <=50K
39, Private, Some-college, Widowed, Adm-clerical, Unmarried, White, Female,0,0,16, Mexico, <=50K
43, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Female,0,2303,40, United-States, >50K
27, Federal-gov, Some-college, Never-married, Sales, Not-in-family, White, Female,0,0,20, United-States, <=50K
26, Private, HS-grad, Married-civ-spouse, Sales, Own-child, White, Male,0,0,54, Trinadad&Tobago, >50K
57, Local-gov, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Mexico, <=50K
56, Private, 9th, Married-civ-spouse, Adm-clerical, Husband, White, Male,4129,0,40, United-States, <=50K
47, Private, HS-grad, Divorced, Other-service, Husband, White, Female,0,0,40, United-States, <=50K
27, Local-gov, Some-college, Married-civ-spouse, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
54, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Unmarried, White, Female,0,0,40, United-States, <=50K
25, Private, Assoc-acdm, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, United-States, <=50K
51, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,45, United-States, >50K
29, Local-gov, 10th, Never-married, Tech-support, Not-in-family, White, Male,0,0,40, United-States, <=50K
57, Private, Some-college, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, >50K
77, Self-emp-inc, Assoc-voc, Widowed, Transport-moving, Husband, White, Male,0,0,45, United-States, >50K
43, Private, HS-grad, Divorced, Transport-moving, Husband, Black, Male,0,0,40, United-States, >50K
19, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
31, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Female,5093,0,16, United-States, <=50K
33, Local-gov, Bachelors, Divorced, Handlers-cleaners, Husband, White, Male,0,0,38, United-States, <=50K
38, Private, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, Black, Male,0,0,40, United-States, <=50K
22, Private, 11th, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
33, Private, Some-college, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
29, Private, HS-grad, Never-married, Prof-specialty, Husband, White, Female,0,0,80, United-States, <=50K
32, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Unmarried, Black, Male,0,0,40, United-States, <=50K
50, Self-emp-not-inc, Assoc-acdm, Divorced, Exec-managerial, Husband, White, Male,0,0,58, United-States, <=50K
17, Private, 12th, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,30, United-States, <=50K
33, Self-emp-not-inc, HS-grad, Married-civ-spouse, Adm-clerical, Own-child, White, Male,0,0,40, Poland, <=50K
29, Private, Bachelors, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
31, Private, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,60, United-States, <=50K
17, Private, 11th, Never-married, Sales, Own-child, White, Male,0,0,25, United-States, <=50K
34, Private, Some-college, Divorced, Other-service, Unmarried, White, Female,0,0,37, United-States, <=50K
42, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, >50K
31, Private, HS-grad, Divorced, Exec-managerial, Own-child, White, Female,0,0,40, United-States, <=50K
60, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, United-States, >50K
39, Private, HS-grad, Divorced, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
25, Private, Assoc-acdm, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
50, Local-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Unmarried, White, Male,0,0,40, United-States, >50K
29, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,54, United-States, <=50K
34, Private, Bachelors, Never-married, Sales, Husband, White, Male,7687,0,54, United-States, >50K
35, Private, Masters, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,1887,40, United-States, <=50K
53, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,1721,50, United-States, <=50K
57, Self-emp-inc, HS-grad, Widowed, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
43, Private, Bachelors, Widowed, Adm-clerical, Husband, White, Male,0,0,80, United-States, <=50K
31, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,45, United-States, <=50K
34, Private, Some-college, Never-married, Exec-managerial, Wife, White, Female,7298,0,35, United-States, <=50K
48, Private, Bachelors, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,50, United-States, <=50K
63, Local-gov, 11th, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,18, United-States, <=50K
40, Private, HS-grad, Divorced, Craft-repair, Husband, White, Male,0,0,42, United-States, <=50K
29, Private, Assoc-acdm, Divorced, Prof-specialty, Husband, White, Male,0,1902,50, United-States, <=50K
39, Private, Bachelors, Married-civ-spouse, Tech-support, Husband, White, Female,4433,0,24, United-States, <=50K
28, Private, Some-college, Never-married, Other-service, Unmarried, White, Male,0,0,40, United-States, <=50K
36, Private, Some-college, Separated, Tech-support, Not-in-family, Black, Male,0,0,40, United-States, <=50K
62, Self-emp-inc, HS-grad, Divorced, Exec-managerial, Husband, White, Male,0,0,40, England, <=50K
32, Private, HS-grad, Never-married, Exec-managerial, Own-child, White, Male,0,0,40, United-States, <=50K
34, Private, Some-college, Never-married, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
44, Private, Assoc-voc, Divorced, Adm-clerical, Wife, White, Male,0,0,40, United-States, <=50K
20, Private, Masters, Never-married, Other-service, Not-in-family, White, Male,0,0,10, United-States, <=50K
52, Federal-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,52, Mexico, >50K
27, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,35, United-States, <=50K
33, Private, Assoc-acdm, Never-married, Tech-support, Not-in-family, White, Male,0,0,45, United-States, <=50K
31, Private, Bachelors, Never-married, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
33, Private, Masters, Married-civ-spouse, Prof-specialty, Other-relative, White, Male,0,0,38, United-States, >50K
62, Self-emp-not-inc, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,99, United-States, >50K
42, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,50, United-States, >50K
43, Private, Assoc-voc, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
40, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
31, Private, Prof-school, Married-civ-spouse, Exec-managerial, Own-child, White, Male,14152,0,40, United-States, <=50K
25, Private, 11th, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,20, United-States, <=50K
41, Private, Some-college, Never-married, Other-service, Husband, Other, Male,0,0,40, Mexico, >50K
24, Private, 1st-4th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
43, Private, Assoc-voc, Married-civ-spouse, Protective-serv, Husband, Black, Female,15024,0,45, United-States, >50K
36, Private, Some-college, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,40, United-States, <=50K
40, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,2431,0,40, United-States, <=50K
42, Private, 5th-6th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
49, Private, Prof-school, Divorced, Handlers-cleaners, Husband, White, Male,0,0,55, Jamaica, >50K
49, Private, Bachelors, Never-married, Prof-specialty, Husband, White, Male,0,0,45, United-States, >50K
39, Local-gov, Some-college, Never-married, Craft-repair, Own-child, White, Female,0,0,10, United-States, >50K
45, Private, Bachelors, Widowed, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
28, Private, Assoc-acdm, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
19, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,25, United-States, >50K
25, Private, Bachelors, Never-married, Prof-specialty, Husband, White, Female,0,0,40, Puerto-Rico, <=50K
67, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,16, United-States, <=50K
33, Private, Bachelors, Never-married, Exec-managerial, Wife, White, Male,0,1648,40, United-States, <=50K
29, Private, Bachelors, Married-civ-spouse, Exec-managerial, Own-child, Other, Male,0,0,40, United-States, >50K
33, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, >50K
26, Private, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,50, United-States, >50K
53, Private, 7th-8th, Never-married, Adm-clerical, Husband, White, Female,0,0,40, United-States, >50K
41, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,50, United-States, >50K
19, Private, Bachelors, Never-married, Adm-clerical, Own-child, White, Male,0,0,30, United-States, <=50K
33, Private, Bachelors, Divorced, Priv-house-serv, Own-child, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
36, Private, Some-college, Divorced, Tech-support, Own-child, White, Female,0,0,38, United-States, >50K
55, Local-gov, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,7687,0,50, United-States, >50K
25, Private, 1st-4th, Never-married, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
48, Private, Bachelors, Divorced, Exec-managerial, Husband, White, Female,0,0,40, United-States, <=50K
24, Private, Bachelors, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, >50K
35, Private, 1st-4th, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Canada, >50K
36, Private, HS-grad, Never-married, Farming-fishing, Husband, White, Male,0,0,45, United-States, <=50K
47, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,0,0,40, United-States, <=50K
42, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
71, Self-emp-not-inc, HS-grad, Widowed, Craft-repair, Husband, White, Male,0,0,35, United-States, <=50K
22, Self-emp-not-inc, Some-college, Never-married, Exec-managerial, Other-relative, White, Male,0,0,50, United-States, >50K
61, Private, Bachelors, Married-civ-spouse, Protective-serv, Husband, White, Female,0,0,40, United-States, >50K
72, Private, 7th-8th, Married-civ-spouse, Other-service, Not-in-family, Black, Female,0,0,15, South, >50K
30, Private, HS-grad, Divorced, Sales, Not-in-family, Black, Female,0,0,40, United-States, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, White, Female,0,0,16, United-States, <=50K
35, Private, Some-college, Divorced, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
18, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Male,0,0,15, United-States, <=50K
29, Self-emp-not-inc, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,60, Puerto-Rico, <=50K
22, Private, HS-grad, Never-married, Transport-moving, Wife, Other, Male,0,0,44, United-States, <=50K
34, Federal-gov, HS-grad, Married-civ-spouse, Adm-clerical, Wife, White, Male,0,0,40, United-States, >50K
69, Self-emp-not-inc, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,27732,0,35, United-States, >50K
60, Self-emp-inc, HS-grad, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male,0,0,5, Canada, <=50K
54, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Female,0,0,40, Cuba, >50K
69, Self-emp-inc, Some-college, Divorced, Farming-fishing, Not-in-family, Asian-Pac-Islander, Female,12549,0,60, United-States, >50K
37, Private, HS-grad, Separated, Other-service, Wife, White, Female,0,0,30, Germany, <=50K
45, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
17, Federal-gov, 10th, Never-married, Sales, Own-child, Black, Male,0,0,14, United-States, <=50K
43, Private, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,45, Japan, <=50K
35, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,7298,0,54, United-States, >50K
36, Local-gov, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, United-States, <=50K
67, Private, 7th-8th, Widowed, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, >50K
43, Self-emp-not-inc, HS-grad, Never-married, Adm-clerical, Husband, Black, Female,0,0,50, United-States, >50K
19, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,35, United-States, <=50K
23, Private, Assoc-acdm, Never-married, Prof-specialty, Other-relative, Other, Male,0,0,40, United-States, <=50K
36, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,50, United-States, <=50K
44, Private, Assoc-voc, Widowed, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
27, Private, HS-grad, Married-civ-spouse, Exec-managerial, Own-child, White, Male,0,0,40, United-States, <=50K
26, Private, 11th, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,0,0,50, United-States, <=50K
63, Private, Some-college, Married-civ-spouse, Sales, Wife, Black, Male,10528,0,45, United-States, >50K
47, Private, HS-grad, Married-civ-spouse, Tech-support, Own-child, White, Male,0,0,45, United-States, >50K
64, Local-gov, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Female,0,0,40, United-States, <=50K
19, Private, Some-college, Never-married, Tech-support, Not-in-family, Black, Male,0,0,15, United-States, <=50K
38, Private, 9th, Divorced, Adm-clerical, Husband, White, Female,0,0,40, United-States, <=50K
38, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,30, United-States, <=50K
20, Private, Some-college, Never-married, Handlers-cleaners, Other-relative, White, Female,0,0,40, United-States, <=50K
37, State-gov, HS-grad, Divorced, Adm-clerical, Husband, Black, Male,0,0,40, United-States, <=50K
49, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, <=50K
41, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
55, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,4396,0,40, United-States, <=50K
57, Local-gov, Masters, Married-civ-spouse, Sales, Husband, White, Female,0,0,40, United-States, >50K
19, Private, Bachelors, Never-married, Sales, Own-child, White, Male,0,0,20, United-States, <=50K
35, Self-emp-inc, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,3103,0,40, United-States, >50K
36, Private, Bachelors, Separated, Sales, Unmarried, Black, Female,0,0,35, United-States, <=50K
49, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, <=50K
36, Local-gov, HS-grad, Never-married, Priv-house-serv, Unmarried, Black, Male,0,0,40, United-States, <=50K
19, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,25, Jamaica, <=50K
30, Private, Bachelors, Never-married, Protective-serv, Not-in-family, White, Female,0,0,40, United-States, <=50K
52, Private, Bachelors, Married-civ-spouse, Sales, Not-in-family, White, Male,99999,0,40, Cuba, >50K
47, Private, Bachelors, Widowed, Prof-specialty, Husband, White, Female,0,0,40, United-States, <=50K
30, Local-gov, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,60, United-States, <=50K
50, Private, Assoc-voc, Never-married, Adm-clerical, Husband, Other, Male,0,0,40, United-States, >50K
26, Private, HS-grad, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, Jamaica, <=50K
39, Private, Bachelors, Never-married, Exec-managerial, Husband, White, Male,15024,0,60, United-States, >50K
24, Private, HS-grad, Never-married, Other-service, Husband, White, Female,0,0,40, United-States, <=50K
51, Private, Some-college, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,50, United-States, >50K
23, Private, Bachelors, Married-civ-spouse, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
31, Private, 5th-6th, Married-civ-spouse, Prof-specialty, Other-relative, White, Male,0,0,20, United-States, <=50K
42, Private, Assoc-acdm, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,38, United-States, <=50K
23, Private, Some-college, Separated, Exec-managerial, Husband, White, Male,0,0,60, United-States, <=50K
23, Self-emp-not-inc, Assoc-voc, Never-married, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
29, Private, 5th-6th, Widowed, Prof-specialty, Own-child, Black, Female,0,0,40, United-States, <=50K
50, Private, HS-grad, Divorced, Exec-managerial, Husband, White, Female,0,0,40, United-States, <=50K
35, Federal-gov, Assoc-voc, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,60, United-States, <=50K
32, Private, Some-college, Divorced, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
27, State-gov, Assoc-acdm, Married-civ-spouse, Prof-specialty, Own-child, White, Female,0,0,40, United-States, >50K
67, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Female,23545,0,25, United-States, >50K
46, Private, Masters, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,1902,50, United-States, >50K
34, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,54, United-States, <=50K
44, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,44, United-States, <=50K
38, Private, 7th-8th, Married-civ-spouse, Sales, Husband, White, Female,0,1902,35, United-States, <=50K
37, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Sales, Husband, White, Female,0,0,40, United-States, <=50K
23, Private, Bachelors, Never-married, Adm-clerical, Other-relative, White, Female,0,0,40, Iran, <=50K
23, Private, Bachelors, Never-married, Sales, Not-in-family, White, Male,0,0,50, United-States, <=50K
21, Private, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,20, United-States, <=50K
24, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
33, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
43, Private, 1st-4th, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
36, Local-gov, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, >50K
45, Private, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
22, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, El-Salvador, <=50K
19, Private, Some-college, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,45, United-States, <=50K
41, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,55, United-States, >50K
53, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
19, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Male,0,0,20, United-States, <=50K
37, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
22, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,80, United-States, >50K
52, Private, Some-college, Divorced, Machine-op-inspct, Unmarried, Black, Male,0,0,35, United-States, <=50K
22, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
28, Private, Doctorate, Never-married, Other-service, Husband, White, Female,0,0,40, United-States, <=50K
46, Private, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Male,7687,0,40, United-States, <=50K
44, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Male,15024,0,45, United-States, >50K
52, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Hungary, <=50K
40, Private, 7th-8th, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States, <=50K
65, Private, Assoc-acdm, Widowed, Exec-managerial, Unmarried, White, Male,0,0,40, United-States, <=50K
37, Federal-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1671,40, United-States, <=50K
21, Private, Some-college, Never-married, Sales, Own-child, White, Male,0,0,32, United-States, <=50K
18, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, >50K
28, Private, Assoc-voc, Never-married, Transport-moving, Other-relative, White, Female,0,0,45, United-States, >50K
37, Private, Assoc-acdm, Never-married, Craft-repair, Unmarried, White, Female,0,0,40, United-States, >50K
25, Private, HS-grad, Divorced, Adm-clerical, Own-child, White, Female,0,0,24, United-States, >50K
21, Private, HS-grad, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,40, Puerto-Rico, <=50K
19, Private, Bachelors, Never-married, Other-service, Own-child, White, Female,0,0,25, United-States, <=50K
32, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Unmarried, White, Female,7687,0,40, United-States, >50K
37, Private, Bachelors, Married-civ-spouse, Transport-moving, Unmarried, White, Male,0,0,40, United-States, <=50K
53, State-gov, 7th-8th, Married-civ-spouse, Adm-clerical, Husband, White, Female,2200,0,40, United-States, >50K
21, Private, 10th, Never-married, Sales, Not-in-family, White, Male,0,0,20, United-States, <=50K
48, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,50, United-States, >50K
29, Private, HS-grad, Married-civ-spouse, Sales, Unmarried, White, Male,0,0,40, United-States, <=50K
33, Private, Some-college, Divorced, Prof-specialty, Husband, Black, Male,0,0,40, United-States, <=50K
28, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Germany, <=50K
19, Private, Bachelors, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,30, United-States, <=50K
57, Private, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, White, Female,0,0,35, Hungary, <=50K
75, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,10, United-States, <=50K
40, Private, Bachelors, Divorced, Sales, Not-in-family, White, Male,0,0,60, United-States, <=50K
39, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,99999,0,65, United-States, >50K
35, Private, Assoc-acdm, Married-civ-spouse, Machine-op-inspct, Own-child, White, Female,0,0,40, United-States, <=50K
38, State-gov, Assoc-acdm, Widowed, Sales, Husband, White, Female,0,0,25, United-States, <=50K
18, Private, Some-college, Never-married, Other-service, Own-child, Black, Female,0,0,20, United-States, >50K
25, Private, Bachelors, Never-married, Adm-clerical, Own-child, Black, Male,3714,0,44, Mexico, <=50K
49, Private, Some-college, Divorced, Exec-managerial, Husband, White, Male,0,0,44, United-States, >50K
57, Self-emp-not-inc, Bachelors, Divorced, Exec-managerial, Unmarried, White, Female,0,0,50, United-States, >50K
51, Private, Bachelors, Divorced, Exec-managerial, Unmarried, White, Female,0,0,20, United-States, <=50K
34, Private, 7th-8th, Married-civ-spouse, Adm-clerical, Own-child, White, Male,0,0,40, Canada, >50K
23, Local-gov, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,30, United-States, <=50K
29, Private, Some-college, Never-married, Tech-support, Unmarried, Asian-Pac-Islander, Female,0,0,36, Iran, <=50K
49, Self-emp-not-inc, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,70, United-States, <=50K
20, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
38, Private, HS-grad, Never-married, Adm-clerical, Other-relative, White, Male,0,0,41, United-States, <=50K
18, Private, Some-college, Never-married, Sales, Own-child, Asian-Pac-Islander, Female,0,0,15, United-States, <=50K
42, Private, Some-college, Separated, Transport-moving, Unmarried, White, Female,0,0,38, Dominican-Republic, <=50K
36, Private, HS-grad, Married-civ-spouse, Sales, Own-child, White, Female,0,0,40, United-States, <=50K
46, Private, Some-college, Separated, Exec-managerial, Unmarried, White, Male,0,0,50, United-States, >50K
51, Private, 7th-8th, Widowed, Prof-specialty, Not-in-family, White, Female,0,0,38, United-States, <=50K
51, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, >50K
41, Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, <=50K
65, Private, 9th, Divorced, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
48, Private, Masters, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,15024,0,60, United-States, >50K
39, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,75, United-States, <=50K
23, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,20, United-States, <=50K
30, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Unmarried, White, Male,0,0,40, United-States, <=50K
25, Self-emp-not-inc, Bachelors, Never-married, Sales, Husband, White, Male,3696,0,50, United-States, <=50K
55, Self-emp-not-inc, Some-college, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
59, Self-emp-not-inc, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
39, Private, Assoc-voc, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
63, Local-gov, Assoc-acdm, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, >50K
52, State-gov, 12th, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,70, United-States, >50K
38, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
28, Private, Some-college, Divorced, Craft-repair, Husband, White, Male,0,0,45, United-States, <=50K
19, Local-gov, 10th, Never-married, Adm-clerical, Own-child, Black, Female,0,1817,10, United-States, <=50K
50, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
26, Private, HS-grad, Never-married, Craft-repair, Unmarried, White, Male,0,1671,40, United-States, <=50K
34, Private, HS-grad, Married-civ-spouse, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
43, Private, Assoc-acdm, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male,0,0,50, United-States, <=50K
34, Local-gov, Prof-school, Married-civ-spouse, Machine-op-inspct, Unmarried, White, Male,99999,0,40, United-States, >50K
70, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Female,0,0,29, United-States, >50K
29, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Female,4391,0,50, United-States, >50K
39, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,60, United-States, <=50K
28, Private, Bachelors, Never-married, Prof-specialty, Unmarried, White, Male,0,0,50, United-States, >50K
36, Private, HS-grad, Never-married, Other-service, Not-in-family, Black, Male,0,0,40, Philippines, <=50K
35, Private, 11th, Never-married, Transport-moving, Husband, White, Male,0,0,65, United-States, >50K
37, Private, HS-grad, Married-civ-spouse, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
41, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
22, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Male,0,0,8, United-States, <=50K
33, Private, Masters, Never-married, Transport-moving, Own-child, White, Female,0,0,40, United-States, <=50K
51, Private, Masters, Divorced, Exec-managerial, Husband, White, Female,0,0,60, India, >50K
37, Private, Some-college, Married-civ-spouse, Exec-managerial, Own-child, White, Male,0,0,84, United-States, >50K
