47, Private, Bachelors, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Dominican-Republic, <=50K
27, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, Black, Male,0,0,40, Philippines, <=50K
37, Local-gov, Some-college, Married-civ-spouse, Prof-specialty, Wife, Black, Female,0,0,30, England, <=50K
32, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other, Female,0,0,50, Germany, <=50K
37, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,50, Germany, <=50K
35, Private, Assoc-acdm, Divorced, Prof-specialty, Not-in-family, Other, Male,0,0,40, Honduras, <=50K
69, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,2418,60, United-States, >50K
43, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Honduras, >50K
34, Private, 5th-6th, Divorced, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
43, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,35, United-States, <=50K
40, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, Other, Female,0,0,40, United-States, >50K
39, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,50, Japan, <=50K
55, Private, Some-college, Separated, Other-service, Wife, Asian-Pac-Islander, Female,0,0,24, Canada, <=50K
40, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,48, France, <=50K
47, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,50, Guatemala, >50K
36, Private, HS-grad, Divorced, Sales, Husband, White, Male,3314,0,54, Hungary, <=50K
57, Local-gov, Some-college, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,35, Puerto-Rico, >50K
33, Private, Bachelors, Divorced, Sales, Not-in-family, Amer-Indian-Eskimo, Male,0,0,39, Japan, <=50K
50, Self-emp-inc, Prof-school, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,99, United-States, >50K
40, Private, Assoc-acdm, Divorced, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
35, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,40, Mexico, <=50K
55, State-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,57, Scotland, <=50K
25, Private, Assoc-voc, Separated, Tech-support, Own-child, Black, Male,0,0,40, Japan, <=50K
43, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,45, Peru, >50K
31, Private, Some-college, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Female,0,0,24, Greece, <=50K
48, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, Nicaragua, <=50K
20, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, Asian-Pac-Islander, Female,0,0,40, Puerto-Rico, <=50K
38, Private, Masters, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,54, Greece, >50K
19, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Black, Female,0,0,30, Greece, <=50K
25, Private, HS-grad, Separated, Machine-op-inspct, Own-child, Asian-Pac-Islander, Male,0,0,40, Mexico, <=50K
34, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,65, Honduras, >50K
55, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,1977,50, India, >50K
24, Private, Some-college, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,20, South, <=50K
45, Private, Some-college, Divorced, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,45, United-States, <=50K
51, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,45, Nicaragua, >50K
32, Private, Bachelors, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Female,0,1887,40, Iran, >50K
39, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,40, England, <=50K
62, Private, Assoc-voc, Widowed, Adm-clerical, Not-in-family, Other, Female,0,0,40, Yugoslavia, <=50K
63, Local-gov, Assoc-voc, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,40, Puerto-Rico, <=50K
49, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,54, Honduras, <=50K
48, Local-gov, Bachelors, Married-civ-spouse, Sales, Husband, White, Female,0,0,38, Italy, >50K
33, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Male,0,0,45, Thailand, >50K
48, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,70, Taiwan, >50K
26, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, Philippines, <=50K
21, Private, 9th, Never-married, Craft-repair, Own-child, Asian-Pac-Islander, Male,0,0,38, Japan, <=50K
43, State-gov, Bachelors, Never-married, Protective-serv, Own-child, Amer-Indian-Eskimo, Male,0,0,45, Columbia, <=50K
26, Private, Some-college, Married-civ-spouse, Other-service, Wife, Black, Male,0,0,18, Iran, <=50K
36, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Male,0,0,40, Honduras, <=50K
22, Private, HS-grad, Separated, Adm-clerical, Own-child, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
33, Self-emp-not-inc, Some-college, Divorced, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Hong, <=50K
58, Private, Bachelors, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,51, Honduras, <=50K
52, Self-emp-not-inc, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, Iran, <=50K
34, State-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Dominican-Republic, >50K
47, Private, Some-college, Married-civ-spouse, Sales, Wife, Black, Male,0,0,45, Cuba, >50K
33, Private, Bachelors, Married-civ-spouse, Sales, Husband, Other, Male,0,0,50, Vietnam, >50K
43, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,43, El-Salvador, <=50K
55, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Unmarried, Asian-Pac-Islander, Female,2580,0,50, Columbia, >50K
45, Private, 1st-4th, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,48, Canada, >50K
49, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,42, El-Salvador, >50K
49, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,40, Trinadad&Tobago, <=50K
54, Self-emp-not-inc, 5th-6th, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,38, Hungary, <=50K
30, Private, Bachelors, Separated, Other-service, Not-in-family, White, Male,0,0,45, Ireland, <=50K
32, Federal-gov, Bachelors, Married-civ-spouse, Prof-specialty, Wife, Other, Female,0,0,38, Dominican-Republic, <=50K
49, State-gov, Bachelors, Divorced, Other-service, Unmarried, White, Male,0,0,15, Laos, >50K
28, Federal-gov, Assoc-voc, Divorced, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Trinadad&Tobago, <=50K
32, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,30, United-States, <=50K
47, Private, Some-college, Separated, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,40, Ireland, <=50K
20, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,16, Greece, <=50K
41, Self-emp-not-inc, Some-college, Married-civ-spouse, Protective-serv, Husband, Asian-Pac-Islander, Female,0,0,60, Yugoslavia, >50K
29, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
40, Private, Some-college, Divorced, Exec-managerial, Own-child, White, Female,0,0,60, Hong, <=50K
29, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Other, Female,0,0,45, Greece, <=50K
26, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,37, France, <=50K
41, Private, HS-grad, Never-married, Other-service, Not-in-family, Black, Female,0,0,45, Japan, <=50K
35, Private, Some-college, Separated, Farming-fishing, Husband, Asian-Pac-Islander, Female,7687,0,50, France, <=50K
19, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, Cuba, <=50K
30, Private, 5th-6th, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,35, United-States, <=50K
54, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,7298,0,50, United-States, >50K
42, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,15, Puerto-Rico, <=50K
46, Private, Some-college, Divorced, Sales, Wife, Amer-Indian-Eskimo, Female,0,0,38, Mexico, <=50K
34, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Other, Female,0,0,15, Taiwan, <=50K
32, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,1902,50, Scotland, >50K
48, State-gov, Bachelors, Divorced, Farming-fishing, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Greece, <=50K
61, Private, HS-grad, Divorced, Transport-moving, Not-in-family, White, Female,0,0,40, Japan, <=50K
30, Private, HS-grad, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Taiwan, <=50K
38, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,40, Guatemala, >50K
27, Private, Bachelors, Never-married, Farming-fishing, Not-in-family, White, Female,0,0,60, Laos, <=50K
38, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, Guatemala, >50K
40, Private, HS-grad, Separated, Other-service, Unmarried, White, Female,0,0,45, Ireland, <=50K
61, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,50, Outlying-US(Guam-USVI-etc), >50K
27, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
37, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Male,15024,0,45, Hong, >50K
18, Private, Some-college, Married-civ-spouse, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,25, Thailand, <=50K
46, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,60, Ireland, >50K
19, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,25, Yugoslavia, >50K
41, Private, Some-college, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,15, Columbia, >50K
32, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,2013,44, Taiwan, <=50K
46, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, Greece, >50K
34, Private, 5th-6th, Never-married, Prof-specialty, Unmarried, Asian-Pac-Islander, Male,0,0,40, Thailand, <=50K
38, Private, Bachelors, Married-civ-spouse, Adm-clerical, Wife, Black, Male,0,0,40, United-States, >50K
38, Private, Assoc-voc, Never-married, Craft-repair, Husband, White, Female,0,0,35, Nicaragua, <=50K
38, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Other, Female,9171,0,40, Ecuador, >50K
23, Private, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,65, Hong, <=50K
71, Private, 5th-6th, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,12, Cambodia, <=50K
46, Private, Assoc-acdm, Separated, Sales, Unmarried, White, Male,0,0,40, Thailand, <=50K
64, State-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,40, Japan, >50K
24, Private, Some-college, Never-married, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,45, Germany, <=50K
58, Private, HS-grad, Separated, Adm-clerical, Husband, White, Male,0,0,60, Cambodia, >50K
63, Private, 9th, Divorced, Adm-clerical, Not-in-family, Black, Male,0,0,40, Mexico, <=50K
20, Private, Some-college, Divorced, Sales, Not-in-family, White, Female,0,0,40, Poland, <=50K
27, Private, Some-college, Never-married, Tech-support, Not-in-family, White, Male,0,0,40, Greece, <=50K
51, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Wife, Other, Male,0,0,30, Cambodia, >50K
33, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, Italy, <=50K
36, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Female,0,0,40, El-Salvador, >50K
46, Local-gov, Bachelors, Divorced, Prof-specialty, Not-in-family, White, Female,0,1413,40, Greece, <=50K
53, Self-emp-not-inc, Some-college, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Female,0,0,60, Honduras, >50K
20, Private, Some-college, Never-married, Tech-support, Own-child, Asian-Pac-Islander, Female,0,0,40, Ecuador, <=50K
38, Federal-gov, Bachelors, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,40, Cambodia, >50K
56, Private, Some-college, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,30, Ireland, <=50K
47, Self-emp-not-inc, Bachelors, Married-civ-spouse, Adm-clerical, Husband, Other, Female,15024,0,54, Yugoslavia, >50K
63, Private, Prof-school, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,54, Philippines, >50K
61, Private, Some-college, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,25, Portugal, <=50K
50, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,40, Nicaragua, <=50K
27, Private, Doctorate, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,45, Peru, <=50K
39, Private, Some-college, Never-married, Prof-specialty, Wife, White, Male,99999,0,35, Cuba, >50K
61, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,45, Haiti, >50K
41, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,54, Outlying-US(Guam-USVI-etc), <=50K
24, Private, Some-college, Separated, Sales, Husband, White, Female,0,0,40, Vietnam, <=50K
36, Private, HS-grad, Never-married, Farming-fishing, Not-in-family, Other, Male,0,0,40, Philippines, <=50K
23, Private, HS-grad, Never-married, Sales, Unmarried, White, Female,0,0,45, United-States, <=50K
56, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, Mexico, >50K
59, Self-emp-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,50, Puerto-Rico, >50K
27, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,55, Dominican-Republic, <=50K
39, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, Black, Male,0,0,45, Poland, <=50K
24, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
40, Private, Bachelors, Separated, Prof-specialty, Unmarried, Asian-Pac-Islander, Male,0,0,40, Laos, >50K
20, Private, Some-college, Never-married, Other-service, Not-in-family, White, Male,0,0,40, Puerto-Rico, <=50K
52, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,60, United-States, >50K
24, Private, 11th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Poland, <=50K
31, Self-emp-not-inc, Some-college, Never-married, Tech-support, Not-in-family, Black, Male,7298,0,60, Columbia, <=50K
30, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, Amer-Indian-Eskimo, Female,0,0,40, Italy, >50K
44, Private, HS-grad, Separated, Adm-clerical, Own-child, Black, Female,0,0,40, Laos, <=50K
35, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, Portugal, >50K
53, Private, Assoc-voc, Separated, Sales, Husband, Other, Female,0,0,40, Portugal, <=50K
24, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Portugal, <=50K
26, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Unmarried, White, Male,0,0,45, Columbia, <=50K
43, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,50, United-States, >50K
32, Private, Assoc-acdm, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Yugoslavia, <=50K
22, Self-emp-not-inc, Some-college, Never-married, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Thailand, <=50K
59, Private, Assoc-voc, Divorced, Machine-op-inspct, Not-in-family, Black, Male,0,0,35, Germany, <=50K
26, Federal-gov, Some-college, Never-married, Sales, Not-in-family, Black, Male,0,0,45, Dominican-Republic, <=50K
82, Private, Bachelors, Widowed, Exec-managerial, Not-in-family, White, Male,0,0,20, Haiti, <=50K
35, Private, HS-grad, Never-married, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, <=50K
67, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,38, Thailand, >50K
29, Private, Some-college, Never-married, Sales, Not-in-family, White, Male,7298,0,40, Trinadad&Tobago, <=50K
25, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Female,0,0,40, France, <=50K
57, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, Black, Male,0,0,60, United-States, <=50K
52, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,45, Honduras, >50K
27, Private, HS-grad, Separated, Machine-op-inspct, Own-child, Asian-Pac-Islander, Male,0,0,40, Mexico, <=50K
64, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Female,0,0,40, Ecuador, >50K
76, State-gov, Some-college, Married-civ-spouse, Protective-serv, Husband, White, Female,0,0,40, India, <=50K
25, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,40, Trinadad&Tobago, <=50K
23, Private, HS-grad, Never-married, Farming-fishing, Own-child, Amer-Indian-Eskimo, Male,0,0,80, United-States, <=50K
55, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Black, Male,7687,0,60, Laos, <=50K
22, Private, HS-grad, Never-married, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,40, Cambodia, <=50K
30, Local-gov, Some-college, Widowed, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,48, El-Salvador, <=50K
22, Private, Assoc-acdm, Never-married, Machine-op-inspct, Own-child, Other, Female,0,0,40, Thailand, <=50K
18, Private, 10th, Never-married, Handlers-cleaners, Own-child, White, Male,2355,0,20, Greece, <=50K
57, Private, 9th, Married-civ-spouse, Sales, Husband, White, Male,0,0,75, Hong, >50K
29, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Female,3948,0,49, England, >50K
68, Private, Assoc-acdm, Widowed, Other-service, Not-in-family, Black, Male,0,0,40, Mexico, <=50K
27, Private, HS-grad, Never-married, Sales, Unmarried, Asian-Pac-Islander, Male,0,0,38, Taiwan, <=50K
62, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,80, United-States, >50K
31, Local-gov, HS-grad, Married-civ-spouse, Sales, Husband, White, Female,0,0,40, Hong, <=50K
34, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Unmarried, Asian-Pac-Islander, Female,0,0,15, Cuba, >50K
35, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,50, Outlying-US(Guam-USVI-etc), <=50K
59, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,40, El-Salvador, >50K
63, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,45, Hungary, >50K
37, Private, Bachelors, Married-civ-spouse, Sales, Wife, Black, Male,0,0,40, Hungary, >50K
38, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,0,0,40, United-States, <=50K
63, Private, HS-grad, Married-civ-spouse, Farming-fishing, Wife, Black, Female,0,0,35, Ireland, <=50K
20, Private, Some-college, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,35, Honduras, <=50K
57, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Male,3310,0,40, South, >50K
38, Federal-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,7298,0,50, United-States, >50K
27, Federal-gov, HS-grad, Never-married, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,40, Hong, <=50K
24, Private, Assoc-acdm, Never-married, Other-service, Own-child, Black, Female,0,0,40, El-Salvador, <=50K
29, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,40, Trinadad&Tobago, <=50K
52, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,40, United-States, <=50K
42, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Wife, Asian-Pac-Islander, Male,0,0,40, England, >50K
44, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,8211,0,40, England, >50K
31, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Puerto-Rico, <=50K
69, Self-emp-not-inc, Some-college, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Female,0,0,25, Philippines, <=50K
18, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, Asian-Pac-Islander, Female,0,0,40, El-Salvador, <=50K
35, Private, HS-grad, Married-civ-spouse, Sales, Husband, Black, Male,0,0,40, Portugal, <=50K
70, Private, Some-college, Divorced, Tech-support, Not-in-family, White, Female,0,0,20, Ireland, <=50K
52, Private, 1st-4th, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,1977,60, Hungary, <=50K
26, State-gov, Some-college, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,38, Cuba, <=50K
36, Private, HS-grad, Married-civ-spouse, Sales, Husband, Black, Female,0,0,35, Vietnam, <=50K
17, Private, 11th, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,20, Cuba, <=50K
38, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,74, Philippines, >50K
38, Private, Some-college, Divorced, Machine-op-inspct, Unmarried, Black, Male,0,0,40, Italy, <=50K
51, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,2656,0,45, United-States, <=50K
53, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,70, Trinadad&Tobago, <=50K
33, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Male,3688,0,50, China, <=50K
32, Self-emp-not-inc, Some-college, Divorced, Prof-specialty, Wife, White, Female,0,0,50, Hong, <=50K
45, Private, HS-grad, Married-civ-spouse, Transport-moving, Own-child, White, Male,0,0,50, Laos, <=50K
22, Federal-gov, HS-grad, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,40, India, <=50K
26, Private, Some-college, Separated, Exec-managerial, Not-in-family, White, Female,0,0,45, Greece, <=50K
40, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, Laos, <=50K
30, Private, HS-grad, Separated, Farming-fishing, Not-in-family, Other, Female,0,1592,45, United-States, <=50K
37, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,15, Honduras, <=50K
20, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Female,0,1661,15, Columbia, <=50K
27, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, Canada, <=50K
53, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,48, Scotland, >50K
27, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,1848,35, South, <=50K
41, Self-emp-not-inc, HS-grad, Never-married, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Female,0,0,45, England, <=50K
38, Self-emp-not-inc, Some-college, Separated, Exec-managerial, Husband, Black, Male,0,0,60, United-States, <=50K
44, Private, 9th, Married-civ-spouse, Transport-moving, Own-child, Other, Female,0,0,15, Cambodia, <=50K
41, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, Canada, <=50K
53, State-gov, Assoc-acdm, Married-civ-spouse, Exec-managerial, Own-child, Asian-Pac-Islander, Female,0,0,54, Taiwan, <=50K
38, Private, Bachelors, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,40, China, <=50K
29, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,0,0,40, Italy, <=50K
64, Private, 9th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,20, Greece, >50K
51, Private, HS-grad, Widowed, Craft-repair, Unmarried, White, Female,0,0,40, United-States, <=50K
51, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Dominican-Republic, <=50K
31, Self-emp-not-inc, Some-college, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, Nicaragua, >50K
34, Private, Bachelors, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, El-Salvador, <=50K
18, Private, Some-college, Never-married, Tech-support, Own-child, White, Female,0,0,15, Laos, <=50K
23, Private, Some-college, Separated, Tech-support, Unmarried, Amer-Indian-Eskimo, Female,0,0,25, Philippines, <=50K
42, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,35, Hungary, >50K
20, Private, HS-grad, Never-married, Transport-moving, Own-child, Asian-Pac-Islander, Male,0,0,40, Portugal, <=50K
23, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Male,0,0,45, United-States, <=50K
50, Private, Some-college, Divorced, Exec-managerial, Wife, White, Female,0,0,90, Ireland, <=50K
48, Private, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,0,0,50, Haiti, <=50K
51, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
50, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,60, Philippines, >50K
17, Private, 10th, Never-married, Handlers-cleaners, Own-child, Other, Male,0,0,15, Greece, <=50K
35, Private, Assoc-voc, Divorced, Sales, Not-in-family, White, Male,0,0,60, Canada, <=50K
41, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, Asian-Pac-Islander, Female,0,0,40, Yugoslavia, <=50K
20, Private, HS-grad, Never-married, Sales, Not-in-family, White, Female,0,0,30, United-States, <=50K
27, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Female,0,0,40, Laos, <=50K
19, Private, Assoc-acdm, Never-married, Craft-repair, Own-child, Asian-Pac-Islander, Male,0,0,20, India, <=50K
34, Private, Some-college, Divorced, Adm-clerical, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Ecuador, <=50K
31, Private, Assoc-acdm, Married-civ-spouse, Transport-moving, Own-child, White, Male,0,0,20, Iran, <=50K
23, Federal-gov, Some-college, Married-civ-spouse, Sales, Not-in-family, Amer-Indian-Eskimo, Male,4808,0,40, United-States, <=50K
