39, Private, Bachelors, Married-civ-spouse, Exec-managerial, Wife, Amer-Indian-Eskimo, Male,0,0,50, Dominican-Republic, >50K
34, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, Ireland, <=50K
25, Private, Some-college, Never-married, Tech-support, Own-child, White, Male,0,0,30, Philippines, <=50K
51, Private, Assoc-acdm, Widowed, Sales, Unmarried, Black, Female,0,0,40, Laos, <=50K
58, Local-gov, HS-grad, Widowed, Other-service, Own-child, White, Female,0,0,15, Hong, <=50K
28, Private, Doctorate, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,50, Cuba, >50K
46, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
53, Self-emp-not-inc, Masters, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Male,0,0,30, Honduras, >50K
59, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Cuba, >50K
34, Private, Some-college, Never-married, Sales, Unmarried, White, Female,0,0,50, Thailand, <=50K
37, Local-gov, Bachelors, Never-married, Machine-op-inspct, Wife, Black, Female,0,0,40, El-Salvador, <=50K
24, Private, 7th-8th, Never-married, Prof-specialty, Own-child, White, Female,0,0,24, England, <=50K
32, Private, Bachelors, Never-married, Exec-managerial, Husband, Black, Male,8662,0,40, Haiti, >50K
56, Self-emp-not-inc, Some-college, Widowed, Farming-fishing, Not-in-family, White, Male,0,0,40, Ireland, <=50K
65, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,8740,0,20, Philippines, >50K
48, Private, HS-grad, Divorced, Machine-op-inspct, Unmarried, White, Female,820,0,40, El-Salvador, <=50K
44, Private, Some-college, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,0,0,40, China, <=50K
28, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Male,0,0,45, Ireland, >50K
35, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1869,40, Peru, <=50K
57, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, Haiti, <=50K
59, Federal-gov, Some-college, Widowed, Tech-support, Not-in-family, White, Female,0,0,54, Ireland, >50K
30, Private, HS-grad, Divorced, Exec-managerial, Husband, White, Male,0,0,75, Canada, <=50K
29, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,50, Nicaragua, >50K
43, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Vietnam, >50K
51, Private, HS-grad, Divorced, Other-service, Not-in-family, White, Female,0,0,40, Nicaragua, <=50K
38, Private, Some-college, Married-civ-spouse, Other-service, Husband, White, Male,3103,0,40, Portugal, <=50K
25, Federal-gov, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,35, Holand-Netherlands, <=50K
61, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, Italy, <=50K
68, Private, 7th-8th, Widowed, Sales, Husband, White, Male,3103,0,40, United-States, <=50K
61, Self-emp-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, Nicaragua, <=50K
49, Private, Some-college, Divorced, Sales, Unmarried, White, Male,0,0,40, Philippines, <=50K
38, Local-gov, Assoc-acdm, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,45, Puerto-Rico, >50K
67, Private, Some-college, Widowed, Exec-managerial, Husband, White, Male,2184,0,40, Thailand, <=50K
41, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,1447,41, Poland, >50K
76, Self-emp-not-inc, 9th, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,10, Italy, <=50K
31, Local-gov, Some-college, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,55, Poland, <=50K
59, Private, Bachelors, Divorced, Transport-moving, Unmarried, White, Female,0,0,60, Poland, <=50K
34, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,57, Peru, <=50K
28, Private, HS-grad, Never-married, Adm-clerical, Unmarried, White, Male,0,0,50, Yugoslavia, <=50K
41, Private, Prof-school, Married-civ-spouse, Handlers-cleaners, Wife, White, Male,0,0,40, Peru, <=50K
53, Private, Some-college, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,40, Nicaragua, <=50K
18, Private, 10th, Never-married, Adm-clerical, Own-child, White, Male,0,1887,45, Cuba, <=50K
19, Private, HS-grad, Separated, Sales, Own-child, Asian-Pac-Islander, Female,0,0,15, Iran, <=50K
65, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,10, Scotland, <=50K
29, Private, HS-grad, Divorced, Other-service, Own-child, White, Male,0,0,25, Portugal, <=50K
36, Self-emp-not-inc, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,45, Puerto-Rico, <=50K
35, Federal-gov, Assoc-acdm, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, Greece, >50K
45, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, Ireland, <=50K
28, Private, Bachelors, Never-married, Prof-specialty, Wife, Black, Female,0,0,60, Philippines, <=50K
62, Federal-gov, HS-grad, Widowed, Other-service, Not-in-family, Black, Female,0,0,20, England, <=50K
44, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Nicaragua, >50K
29, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Mexico, <=50K
39, Self-emp-inc, HS-grad, Divorced, Other-service, Own-child, White, Male,0,1811,40, India, <=50K
32, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Peru, >50K
59, Self-emp-not-inc, HS-grad, Divorced, Farming-fishing, Husband, White, Female,2352,0,15, China, <=50K
32, Private, 10th, Divorced, Sales, Not-in-family, White, Female,0,0,60, China, <=50K
27, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,45, Laos, <=50K
46, Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,40, El-Salvador, >50K
51, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, England, >50K
28, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Puerto-Rico, >50K
35, Private, Doctorate, Never-married, Adm-clerical, Not-in-family, White, Female,4093,0,25, Outlying-US(Guam-USVI-etc), <=50K
23, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,40, Cuba, <=50K
46, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,5178,0,40, United-States, >50K
58, Private, 7th-8th, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,20, Outlying-US(Guam-USVI-etc), <=50K
52, Private, Some-college, Widowed, Adm-clerical, Not-in-family, White, Male,0,0,40, Greece, >50K
29, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Female,0,0,6, Cuba, <=50K
34, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Ireland, >50K
38, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
22, Private, Some-college, Never-married, Sales, Not-in-family, White, Male,0,0,16, South, <=50K
30, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,50, China, <=50K
28, Private, HS-grad, Never-married, Sales, Unmarried, Asian-Pac-Islander, Female,0,0,40, Nicaragua, <=50K
57, Self-emp-not-inc, Some-college, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,30, Vietnam, <=50K
53, Self-emp-not-inc, Doctorate, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,54, Poland, >50K
55, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,7298,0,40, Outlying-US(Guam-USVI-etc), >50K
39, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Hong, <=50K
29, Self-emp-inc, HS-grad, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,60, Guatemala, <=50K
61, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Other, Female,0,0,40, Jamaica, <=50K
23, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,40, United-States, <=50K
24, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Scotland, <=50K
29, Private, 9th, Married-civ-spouse, Sales, Wife, White, Male,0,0,40, Vietnam, >50K
39, Private, Masters, Divorced, Handlers-cleaners, Wife, White, Female,0,0,40, India, <=50K
20, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,40, Nicaragua, <=50K
35, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,88, Honduras, <=50K
37, Private, HS-grad, Divorced, Other-service, Unmarried, White, Female,0,0,45, Taiwan, <=50K
49, Private, 9th, Widowed, Prof-specialty, Unmarried, White, Female,0,0,40, Poland, <=50K
40, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,40, Hungary, <=50K
20, Federal-gov, Some-college, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, Vietnam, <=50K
35, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,40, Trinadad&Tobago, <=50K
26, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,35, Nicaragua, <=50K
58, Federal-gov, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
42, Private, Assoc-acdm, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, Nicaragua, >50K
22, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,40, Greece, <=50K
23, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Canada, <=50K
46, Private, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, Germany, <=50K
40, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Ireland, <=50K
55, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Wife, White, Male,0,0,40, South, >50K
41, Self-emp-inc, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Cuba, >50K
43, Private, HS-grad, Divorced, Other-service, Unmarried, White, Female,0,0,30, Hong, <=50K
46, Self-emp-not-inc, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,29, Honduras, <=50K
49, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,32, Columbia, <=50K
51, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, Cuba, >50K
48, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Other, Female,0,2246,40, Outlying-US(Guam-USVI-etc), <=50K
36, Private, HS-grad, Married-civ-spouse, Transport-moving, Other-relative, White, Male,3902,0,60, Ireland, <=50K
32, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Ecuador, <=50K
21, Private, HS-grad, Divorced, Other-service, Own-child, White, Female,0,0,20, Hungary, <=50K
31, Private, Some-college, Divorced, Craft-repair, Unmarried, White, Female,0,0,25, Holand-Netherlands, <=50K
51, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Scotland, <=50K
24, Private, HS-grad, Never-married, Protective-serv, Husband, Amer-Indian-Eskimo, Male,0,0,40, Japan, <=50K
58, Self-emp-inc, 7th-8th, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,7687,0,45, South, >50K
69, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,20, Hungary, >50K
37, Private, Masters, Divorced, Tech-support, Unmarried, White, Male,0,0,38, Cuba, <=50K
24, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,50, Ecuador, <=50K
43, Private, Bachelors, Separated, Prof-specialty, Not-in-family, White, Male,0,0,50, Poland, <=50K
36, Self-emp-not-inc, Some-college, Never-married, Other-service, Unmarried, Black, Male,0,0,40, Mexico, <=50K
28, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,30, South, >50K
38, Local-gov, 7th-8th, Married-civ-spouse, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,38, Cuba, >50K
42, Local-gov, Prof-school, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,60, Italy, >50K
46, Self-emp-not-inc, Prof-school, Married-civ-spouse, Sales, Not-in-family, White, Male,15024,0,60, Portugal, >50K
28, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,35, Japan, <=50K
39, Private, Some-college, Never-married, Other-service, Not-in-family, White, Male,0,0,40, England, <=50K
35, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,44, Honduras, <=50K
22, Self-emp-not-inc, 10th, Never-married, Other-service, Own-child, White, Male,0,0,35, Vietnam, <=50K
46, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,45, Cambodia, <=50K
29, Self-emp-inc, Bachelors, Never-married, Farming-fishing, Husband, White, Male,0,0,40, Holand-Netherlands, <=50K
33, Private, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,1888,45, Poland, >50K
40, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, India, >50K
24, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,45, Ireland, <=50K
52, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Peru, <=50K
34, Private, Assoc-acdm, Widowed, Adm-clerical, Not-in-family, Black, Female,0,0,40, Taiwan, <=50K
20, Self-emp-inc, 11th, Never-married, Other-service, Not-in-family, Black, Female,0,0,52, Germany, <=50K
39, Private, Some-college, Divorced, Sales, Unmarried, White, Female,3424,0,20, Trinadad&Tobago, <=50K
40, Private, 9th, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,35, Hungary, <=50K
39, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, Japan, >50K
29, Federal-gov, HS-grad, Never-married, Machine-op-inspct, Husband, White, Female,0,0,40, El-Salvador, <=50K
19, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,38, Hong, <=50K
28, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, Dominican-Republic, >50K
36, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Hungary, <=50K
18, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,20, Ireland, <=50K
56, Private, HS-grad, Divorced, Farming-fishing, Unmarried, White, Female,0,0,40, United-States, <=50K
28, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,50, Vietnam, >50K
45, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, Vietnam, >50K
27, Federal-gov, HS-grad, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,40, France, <=50K
21, Private, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,30, Trinadad&Tobago, >50K
45, Self-emp-not-inc, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,52, Honduras, >50K
49, Private, Assoc-acdm, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Cambodia, >50K
40, Private, 10th, Divorced, Prof-specialty, Not-in-family, White, Female,15024,0,45, China, >50K
47, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,38, Jamaica, >50K
51, Self-emp-inc, Doctorate, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,60, Puerto-Rico, >50K
64, Self-emp-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
56, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Puerto-Rico, >50K
77, Private, Some-college, Widowed, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,32, Scotland, <=50K
21, Private, 11th, Never-married, Other-service, Wife, White, Female,0,1993,20, Dominican-Republic, <=50K
38, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, Cambodia, <=50K
54, Local-gov, 9th, Divorced, Handlers-cleaners, Husband, White, Male,0,0,10, England, <=50K
43, Self-emp-inc, 9th, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,50, Columbia, >50K
40, Private, HS-grad, Separated, Adm-clerical, Husband, White, Male,0,0,25, Hong, <=50K
80, State-gov, Some-college, Widowed, Other-service, Husband, Black, Male,0,0,16, Iran, <=50K
38, Private, Some-college, Divorced, Other-service, Unmarried, White, Female,0,0,40, Ireland, <=50K
26, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, Yugoslavia, <=50K
46, Private, Assoc-voc, Divorced, Farming-fishing, Unmarried, White, Female,0,0,40, Mexico, <=50K
24, Private, HS-grad, Divorced, Handlers-cleaners, Own-child, White, Male,0,0,40, Poland, <=50K
53, Local-gov, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,50, Trinadad&Tobago, >50K
24, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,25, Yugoslavia, <=50K
41, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Italy, >50K
25, Private, Some-college, Never-married, Adm-clerical, Own-child, Other, Female,0,0,30, El-Salvador, <=50K
27, Private, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,40, Laos, <=50K
27, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, England, <=50K
30, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,6601,0,45, Canada, >50K
24, Private, Some-college, Never-married, Other-service, Other-relative, Black, Female,0,0,30, Peru, <=50K
35, State-gov, Assoc-acdm, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, Portugal, <=50K
18, Private, 11th, Never-married, Transport-moving, Own-child, White, Female,0,0,15, Hungary, <=50K
48, Private, Some-college, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,40, Honduras, <=50K
32, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,2621,0,40, Jamaica, <=50K
24, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,7298,0,48, Vietnam, >50K
53, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Cuba, >50K
39, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Wife, Asian-Pac-Islander, Male,0,0,37, Vietnam, >50K
27, Local-gov, Bachelors, Divorced, Machine-op-inspct, Not-in-family, Black, Female,0,0,38, Dominican-Republic, <=50K
26, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,43, South, <=50K
25, Private, Bachelors, Never-married, Protective-serv, Own-child, White, Female,0,0,40, Trinadad&Tobago, <=50K
36, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Trinadad&Tobago, >50K
44, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,35, Columbia, >50K
36, Private, Assoc-voc, Never-married, Sales, Not-in-family, Black, Female,0,0,30, England, <=50K
24, Private, Doctorate, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,80, France, >50K
23, Private, Prof-school, Never-married, Sales, Unmarried, White, Female,0,0,80, Philippines, <=50K
50, Private, Some-college, Divorced, Transport-moving, Husband, White, Male,0,0,48, Greece, <=50K
20, Self-emp-not-inc, HS-grad, Never-married, Adm-clerical, Own-child, White, Male,0,0,70, Dominican-Republic, <=50K
61, Without-pay, HS-grad, Divorced, Transport-moving, Not-in-family, White, Male,0,1848,60, United-States, <=50K
32, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, Cambodia, <=50K
33, Self-emp-not-inc, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,58, United-States, <=50K
63, Private, HS-grad, Separated, Exec-managerial, Husband, White, Female,14133,0,60, England, >50K
48, Private, Masters, Divorced, Machine-op-inspct, Not-in-family, White, Female,2174,0,40, Honduras, <=50K
18, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,30, Hong, <=50K
35, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, Vietnam, <=50K
24, Private, Prof-school, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,70, Dominican-Republic, >50K
50, Private, 9th, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, Japan, <=50K
32, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,54, Greece, >50K
29, Private, HS-grad, Divorced, Other-service, Not-in-family, White, Male,0,0,44, Italy, <=50K
38, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, Puerto-Rico, >50K
31, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Scotland, <=50K
58, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Female,0,0,48, Greece, >50K
27, Private, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,7298,0,40, Cuba, >50K
23, Private, Some-college, Never-married, Handlers-cleaners, Husband, White, Female,0,0,40, England, <=50K
29, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,45, Japan, <=50K
39, Private, HS-grad, Divorced, Other-service, Unmarried, White, Male,0,0,60, Yugoslavia, <=50K
48, Private, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Ireland, >50K
45, Private, Assoc-voc, Married-civ-spouse, Priv-house-serv, Husband, White, Male,0,0,40, Cuba, >50K
43, Private, 5th-6th, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Portugal, <=50K
59, Private, HS-grad, Separated, Other-service, Not-in-family, Black, Female,0,0,35, Holand-Netherlands, <=50K
35, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, India, <=50K
41, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Holand-Netherlands, >50K
64, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, France, <=50K
34, Private, Bachelors, Separated, Craft-repair, Wife, White, Female,0,0,35, Holand-Netherlands, <=50K
37, Federal-gov, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,1902,50, Scotland, >50K
41, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,24, Ecuador, >50K
53, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Hungary, >50K
65, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,30, Philippines, <=50K
46, Private, Assoc-voc, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, Hungary, >50K
55, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Nicaragua, <=50K
46, Self-emp-not-inc, Doctorate, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,18, India, <=50K
40, Private, Assoc-acdm, Divorced, Other-service, Not-in-family, White, Female,0,0,40, China, <=50K
17, Private, 12th, Never-married, Farming-fishing, Own-child, White, Male,0,0,30, China, <=50K
39, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,40, Cambodia, >50K
38, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Puerto-Rico, >50K
29, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,2152,45, Outlying-US(Guam-USVI-etc), >50K
33, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, Ecuador, <=50K
47, Private, 5th-6th, Divorced, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Male,0,696,44, Mexico, <=50K
29, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Greece, >50K
17, Private, 11th, Never-married, Other-service, Own-child, White, Male,0,0,20, Outlying-US(Guam-USVI-etc), <=50K
37, State-gov, HS-grad, Divorced, Tech-support, Own-child, White, Male,0,1848,66, Germany, >50K
24, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,0,15, Dominican-Republic, <=50K
30, Private, HS-grad, Married-civ-spouse, Sales, Own-child, White, Female,0,0,20, Ecuador, <=50K
46, Private, HS-grad, Separated, Sales, Not-in-family, Black, Female,0,0,38, France, <=50K
30, Private, Some-college, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, England, <=50K
26, Private, Bachelors, Never-married, Exec-managerial, Own-child, White, Female,0,0,40, Cambodia, <=50K
40, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,1761,50, Dominican-Republic, >50K
51, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Ireland, >50K
29, Private, Some-college, Never-married, Sales, Not-in-family, White, Male,4521,0,40, Nicaragua, >50K
28, Private, Some-college, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, Jamaica, <=50K
22, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,0,60, United-States, <=50K
31, Federal-gov, Prof-school, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,50, El-Salvador, <=50K
23, Private, HS-grad, Never-married, Sales, Unmarried, Black, Female,0,0,40, Vietnam, <=50K
67, Private, Assoc-voc, Married-civ-spouse, Sales, Husband, White, Female,0,1587,8, Poland, <=50K
28, Private, Some-college, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Portugal, <=50K
32, Private, HS-grad, Divorced, Other-service, Not-in-family, White, Female,0,0,35, Jamaica, <=50K
29, Private, HS-grad, Never-married, Sales, Not-in-family, White, Female,0,0,40, Italy, <=50K
35, Federal-gov, Assoc-acdm, Divorced, Exec-managerial, Not-in-family, White, Female,0,1977,40, Nicaragua, <=50K
45, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, Canada, >50K
44, Private, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,0,20, India, <=50K
17, Private, 11th, Never-married, Protective-serv, Own-child, White, Male,0,0,12, Jamaica, <=50K
58, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Poland, >50K
67, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Canada, <=50K
53, Local-gov, HS-grad, Divorced, Tech-support, Unmarried, Other, Male,13896,0,50, Ireland, >50K
44, Self-emp-not-inc, HS-grad, Divorced, Craft-repair, Husband, White, Male,0,0,40, Iran, >50K
25, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, Black, Female,0,0,40, Jamaica, <=50K
55, Federal-gov, Assoc-voc, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male,0,0,40, Iran, >50K
39, Private, 9th, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,35, United-States, <=50K
27, Private, Some-college, Divorced, Other-service, Not-in-family, White, Male,0,0,20, Puerto-Rico, <=50K
20, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,20, Holand-Netherlands, <=50K
