47, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,60, Dominican-Republic, >50K
17, Private, 12th, Never-married, Other-service, Own-child, White, Male,0,0,30, China, <=50K
48, Self-emp-not-inc, Masters, Divorced, Craft-repair, Husband, Other, Female,0,0,40, United-States, <=50K
54, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, Cambodia, >50K
31, Private, Some-college, Never-married, Machine-op-inspct, Own-child, Asian-Pac-Islander, Female,0,0,40, Haiti, <=50K
47, Private, Bachelors, Divorced, Handlers-cleaners, Unmarried, White, Female,0,0,40, Hong, <=50K
36, Private, Some-college, Never-married, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Mexico, <=50K
21, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, Mexico, <=50K
36, Local-gov, 10th, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, India, <=50K
46, Private, Some-college, Never-married, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,45, Philippines, <=50K
23, Private, HS-grad, Never-married, Sales, Not-in-family, Other, Male,0,0,45, United-States, <=50K
46, Private, HS-grad, Divorced, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, South, <=50K
34, Private, HS-grad, Divorced, Other-service, Not-in-family, Other, Male,0,0,45, Trinadad&Tobago, <=50K
34, Self-emp-not-inc, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, Honduras, <=50K
37, Local-gov, Doctorate, Never-married, Farming-fishing, Not-in-family, Amer-Indian-Eskimo, Male,0,0,60, United-States, <=50K
39, Self-emp-not-inc, Some-college, Divorced, Transport-moving, Not-in-family, White, Male,0,0,50, England, <=50K
34, Private, Some-college, Never-married, Exec-managerial, Husband, Other, Female,7687,0,60, El-Salvador, >50K
38, Self-emp-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,60, Guatemala, <=50K
26, Private, 7th-8th, Divorced, Tech-support, Own-child, White, Female,0,0,40, Laos, <=50K
21, Private, HS-grad, Never-married, Farming-fishing, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Honduras, <=50K
24, Private, Some-college, Never-married, Other-service, Husband, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
39, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,7298,0,40, Japan, >50K
43, Self-emp-not-inc, HS-grad, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,50, Columbia, <=50K
27, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States, <=50K
33, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,65, El-Salvador, <=50K
23, Private, HS-grad, Never-married, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, Ecuador, <=50K
19, Private, 11th, Never-married, Other-service, Unmarried, Other, Female,0,0,20, United-States, <=50K
47, Private, Some-college, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,50, Hungary, <=50K
33, Private, Bachelors, Never-married, Farming-fishing, Not-in-family, Amer-Indian-Eskimo, Female,0,0,54, Italy, <=50K
62, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Female,0,0,12, Guatemala, <=50K
64, Private, Some-college, Married-civ-spouse, Other-service, Husband, White, Female,0,0,4, Holand-Netherlands, >50K
46, Private, Some-college, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,40, Ecuador, >50K
29, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Female,0,0,50, Iran, <=50K
51, Self-emp-not-inc, Bachelors, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,35, Hong, >50K
20, Local-gov, Bachelors, Never-married, Sales, Own-child, Black, Male,0,0,40, United-States, <=50K
23, Private, Assoc-acdm, Never-married, Adm-clerical, Own-child, Other, Male,0,0,40, China, <=50K
25, Private, HS-grad, Never-married, Farming-fishing, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Poland, <=50K
26, Private, HS-grad, Married-civ-spouse, Tech-support, Own-child, White, Male,0,0,40, United-States, >50K
36, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Female,0,0,50, Japan, <=50K
35, Private, HS-grad, Never-married, Transport-moving, Not-in-family, Black, Male,0,0,45, Japan, <=50K
43, Private, Some-college, Divorced, Tech-support, Unmarried, White, Female,0,0,45, Italy, <=50K
24, Private, 11th, Married-spouse-absent, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, Vietnam, <=50K
32, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,4338,0,45, Hong, <=50K
46, Federal-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, Portugal, <=50K
54, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Black, Female,0,0,40, Peru, <=50K
45, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, Trinadad&Tobago, >50K
44, Private, Some-college, Never-married, Adm-clerical, Husband, Black, Male,0,0,37, Peru, <=50K
38, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,35, Honduras, >50K
53, Private, HS-grad, Divorced, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Puerto-Rico, <=50K
61, Federal-gov, Some-college, Married-civ-spouse, Adm-clerical, Husband, Black, Female,0,0,40, Ireland, <=50K
52, Local-gov, HS-grad, Married-civ-spouse, Priv-house-serv, Husband, Asian-Pac-Islander, Male,2892,0,40, Greece, <=50K
17, Private, 12th, Never-married, Sales, Own-child, White, Male,0,0,20, Hungary, <=50K
34, Private, Assoc-voc, Married-civ-spouse, Adm-clerical, Own-child, White, Male,0,0,30, Scotland, <=50K
17, Private, 12th, Never-married, Other-service, Own-child, Other, Male,0,0,40, United-States, <=50K
28, Local-gov, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,1848,45, Portugal, >50K
32, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Own-child, Other, Male,0,0,40, Peru, >50K
19, Private, HS-grad, Never-married, Sales, Own-child, Black, Male,0,0,40, India, <=50K
54, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Other, Male,0,0,38, Ecuador, <=50K
40, Private, 10th, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, >50K
40, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Unmarried, White, Female,0,0,60, Holand-Netherlands, <=50K
48, State-gov, HS-grad, Divorced, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
40, Self-emp-not-inc, Some-college, Never-married, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
18, Private, Masters, Never-married, Transport-moving, Own-child, Asian-Pac-Islander, Male,0,0,20, Guatemala, <=50K
49, State-gov, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,40, Honduras, <=50K
36, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1902,50, Mexico, >50K
45, Local-gov, HS-grad, Divorced, Other-service, Own-child, White, Female,0,0,35, United-States, <=50K
23, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, Puerto-Rico, <=50K
46, Private, Masters, Married-civ-spouse, Exec-managerial, Own-child, White, Female,27961,0,50, Japan, >50K
47, Federal-gov, Masters, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, El-Salvador, <=50K
42, Private, HS-grad, Divorced, Sales, Wife, Other, Male,0,0,40, Iran, <=50K
29, Local-gov, HS-grad, Never-married, Exec-managerial, Unmarried, Asian-Pac-Islander, Female,0,0,40, Canada, <=50K
19, Private, Some-college, Never-married, Other-service, Own-child, Other, Female,0,0,15, Peru, <=50K
22, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, Other, Male,0,0,40, Ecuador, <=50K
47, Federal-gov, 10th, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,50, Honduras, >50K
36, Private, HS-grad, Divorced, Transport-moving, Not-in-family, Other, Female,0,0,35, Scotland, <=50K
33, State-gov, Some-college, Never-married, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,40, Puerto-Rico, <=50K
61, State-gov, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Female,0,0,40, United-States, >50K
56, Private, HS-grad, Widowed, Craft-repair, Unmarried, Asian-Pac-Islander, Female,0,0,40, Hungary, <=50K
58, Private, HS-grad, Never-married, Tech-support, Not-in-family, Other, Female,0,0,50, Poland, <=50K
35, Private, Some-college, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,45, Yugoslavia, <=50K
18, Private, 11th, Never-married, Other-service, Own-child, White, Male,0,0,35, Germany, <=50K
38, Private, 12th, Never-married, Protective-serv, Not-in-family, Black, Male,0,0,40, Trinadad&Tobago, <=50K
23, Private, Some-college, Never-married, Prof-specialty, Own-child, Amer-Indian-Eskimo, Female,0,0,60, China, <=50K
35, Private, HS-grad, Never-married, Sales, Own-child, Black, Male,0,0,40, Ireland, <=50K
45, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,7687,0,35, Poland, >50K
37, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Female,0,0,40, France, <=50K
44, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Female,0,0,60, Ecuador, >50K
29, Private, Bachelors, Married-civ-spouse, Sales, Husband, Other, Male,0,0,40, Italy, <=50K
53, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Female,0,2160,50, Germany, >50K
25, Private, Some-college, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, Jamaica, <=50K
40, Private, Some-college, Divorced, Exec-managerial, Not-in-family, Black, Female,0,0,40, United-States, <=50K
19, Private, Some-college, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Male,0,0,35, Italy, <=50K
38, Private, Some-college, Never-married, Craft-repair, Unmarried, Black, Female,0,0,40, Vietnam, <=50K
48, Local-gov, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,40, Germany, <=50K
38, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Female,15024,0,50, Yugoslavia, >50K
41, Private, Some-college, Separated, Other-service, Unmarried, White, Male,0,0,35, El-Salvador, <=50K
31, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,37, Haiti, <=50K
28, Self-emp-inc, Some-college, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,50, Peru, <=50K
59, Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,2434,75, Iran, >50K
59, Local-gov, HS-grad, Married-civ-spouse, Farming-fishing, Unmarried, White, Male,0,0,54, Scotland, <=50K
34, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,0,0,45, Poland, <=50K
29, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Other, Female,0,0,40, India, <=50K
35, Private, Assoc-acdm, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,40, Peru, <=50K
24, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,54, Cambodia, <=50K
51, Private, Masters, Married-civ-spouse, Exec-managerial, Wife, White, Male,0,2000,20, Greece, <=50K
23, Private, Masters, Never-married, Sales, Own-child, Black, Female,0,0,40, Vietnam, <=50K
37, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,45, United-States, <=50K
48, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,1902,50, Peru, >50K
29, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Poland, <=50K
25, Private, 9th, Divorced, Transport-moving, Own-child, White, Female,0,0,40, Poland, <=50K
48, Private, HS-grad, Never-married, Sales, Not-in-family, Other, Male,0,0,40, Germany, <=50K
21, Self-emp-inc, HS-grad, Married-civ-spouse, Farming-fishing, Other-relative, Other, Male,0,0,50, United-States, <=50K
50, Local-gov, 7th-8th, Widowed, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,40, Puerto-Rico, <=50K
28, Self-emp-inc, Bachelors, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,50, Japan, <=50K
27, Private, Some-college, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, >50K
35, Private, HS-grad, Never-married, Tech-support, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Honduras, <=50K
68, Self-emp-not-inc, 5th-6th, Married-civ-spouse, Other-service, Husband, White, Male,0,0,36, Hungary, <=50K
20, Private, 10th, Never-married, Sales, Own-child, Black, Male,0,0,20, United-States, <=50K
32, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, Black, Female,0,0,40, United-States, <=50K
38, Private, Doctorate, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, >50K
24, Private, Some-college, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, France, <=50K
56, Local-gov, Some-college, Widowed, Exec-managerial, Not-in-family, Black, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
35, Private, Some-college, Divorced, Sales, Not-in-family, White, Female,0,0,50, Jamaica, <=50K
42, Private, Some-college, Divorced, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Columbia, <=50K
29, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,30, Poland, <=50K
34, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,3379,0,40, Cuba, <=50K
47, Self-emp-not-inc, Doctorate, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Yugoslavia, <=50K
38, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Puerto-Rico, <=50K
27, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Own-child, White, Male,0,0,40, Poland, >50K
29, Private, Assoc-acdm, Never-married, Exec-managerial, Not-in-family, Black, Male,0,0,32, Scotland, <=50K
49, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,40, El-Salvador, <=50K
25, Private, 7th-8th, Married-civ-spouse, Handlers-cleaners, Own-child, Black, Male,0,0,40, Philippines, <=50K
25, Private, Some-college, Never-married, Sales, Not-in-family, White, Female,0,0,20, United-States, <=50K
60, Self-emp-inc, HS-grad, Divorced, Craft-repair, Unmarried, Black, Male,0,0,40, Haiti, <=50K
47, Private, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, Other, Female,4386,0,60, England, <=50K
42, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,70, Puerto-Rico, >50K
20, Local-gov, Assoc-voc, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Laos, <=50K
55, Local-gov, Bachelors, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Poland, <=50K
24, Private, Some-college, Never-married, Other-service, Own-child, Other, Female,0,0,40, United-States, <=50K
25, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,50, United-States, >50K
28, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Ireland, <=50K
64, Self-emp-not-inc, 7th-8th, Never-married, Sales, Husband, Other, Male,0,0,40, Ecuador, >50K
55, Private, Masters, Married-civ-spouse, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Male,15024,0,30, Mexico, >50K
25, Private, 11th, Never-married, Other-service, Unmarried, Other, Male,0,0,35, Thailand, <=50K
52, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,50, Jamaica, >50K
27, Private, Doctorate, Married-civ-spouse, Machine-op-inspct, Unmarried, Asian-Pac-Islander, Male,0,0,40, Outlying-US(Guam-USVI-etc), >50K
44, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Thailand, >50K
45, Private, 1st-4th, Divorced, Craft-repair, Not-in-family, Other, Female,0,0,40, Thailand, <=50K
35, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,40, Germany, >50K
27, Private, 10th, Never-married, Adm-clerical, Not-in-family, Other, Male,0,0,50, Thailand, <=50K
49, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,3110,0,96, Outlying-US(Guam-USVI-etc), >50K
22, Private, Some-college, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Male,0,0,25, England, <=50K
38, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Other, Female,0,0,50, Canada, <=50K
29, Self-emp-inc, Some-college, Never-married, Handlers-cleaners, Not-in-family, Black, Male,0,0,70, Guatemala, <=50K
38, Self-emp-not-inc, 10th, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Female,4650,0,70, Dominican-Republic, <=50K
31, Local-gov, HS-grad, Never-married, Sales, Unmarried, Black, Male,0,0,36, United-States, <=50K
42, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
42, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Scotland, >50K
43, Self-emp-not-inc, 12th, Divorced, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,50, United-States, <=50K
50, Private, Some-college, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,3007,0,40, Hong, <=50K
26, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,40, Canada, <=50K
34, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,40, Vietnam, >50K
42, Self-emp-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,60, China, <=50K
55, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, Ecuador, >50K
20, Private, Some-college, Never-married, Protective-serv, Own-child, White, Male,0,0,40, Italy, <=50K
21, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
46, State-gov, 10th, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,40, Philippines, >50K
36, Private, Bachelors, Divorced, Sales, Own-child, Other, Male,0,0,83, Dominican-Republic, <=50K
22, Private, HS-grad, Never-married, Exec-managerial, Own-child, Black, Male,0,0,40, Portugal, <=50K
31, Local-gov, HS-grad, Married-civ-spouse, Sales, Husband, Other, Male,0,0,40, Laos, <=50K
31, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Puerto-Rico, <=50K
39, Private, HS-grad, Divorced, Other-service, Not-in-family, White, Male,0,0,40, Italy, <=50K
26, Private, Masters, Never-married, Farming-fishing, Not-in-family, Black, Male,0,0,60, Peru, <=50K
50, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,40, United-States, >50K
39, Private, Some-college, Divorced, Machine-op-inspct, Unmarried, Black, Male,0,0,54, Trinadad&Tobago, <=50K
35, Private, 7th-8th, Married-civ-spouse, Tech-support, Husband, Amer-Indian-Eskimo, Male,0,0,40, Nicaragua, <=50K
49, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,30, United-States, <=50K
26, Private, Masters, Married-civ-spouse, Exec-managerial, Own-child, Other, Male,0,0,40, France, <=50K
36, Private, Bachelors, Divorced, Sales, Not-in-family, Black, Female,0,0,30, Jamaica, <=50K
34, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Other, Female,0,0,40, Mexico, <=50K
56, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,1977,20, Yugoslavia, >50K
53, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Black, Female,0,0,15, United-States, <=50K
43, Private, Masters, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,1890,40, Portugal, <=50K
31, Private, Bachelors, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,35, Ecuador, <=50K
30, Self-emp-inc, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,45, Hungary, <=50K
39, Private, Some-college, Never-married, Farming-fishing, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Guatemala, <=50K
47, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,50, Haiti, <=50K
37, Local-gov, HS-grad, Widowed, Exec-managerial, Not-in-family, Black, Female,0,0,40, Italy, <=50K
27, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, Germany, <=50K
59, Private, 11th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Portugal, >50K
30, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, Other, Female,0,0,50, Italy, <=50K
33, Local-gov, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,0,0,40, Scotland, <=50K
24, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,40, Hong, <=50K
41, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,52, Thailand, >50K
18, Private, Some-college, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Female,0,0,10, Peru, >50K
64, Local-gov, HS-grad, Widowed, Farming-fishing, Unmarried, Asian-Pac-Islander, Male,0,0,40, Cambodia, <=50K
40, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, Philippines, >50K
23, Self-emp-not-inc, Some-college, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,25, Hong, <=50K
24, Private, Some-college, Never-married, Tech-support, Own-child, White, Female,0,0,40, Hong, <=50K
47, Private, 7th-8th, Divorced, Prof-specialty, Unmarried, White, Female,0,0,35, Germany, <=50K
37, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,60, Honduras, >50K
46, Self-emp-not-inc, Some-college, Never-married, Machine-op-inspct, Unmarried, Black, Female,0,0,20, China, <=50K
33, State-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,40, Holand-Netherlands, >50K
37, Private, 10th, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,70, Germany, >50K
39, Private, Masters, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,1865,50, Trinadad&Tobago, >50K
44, Private, Prof-school, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, United-States, >50K
48, Self-emp-not-inc, Masters, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,50, Scotland, <=50K
63, Private, Some-college, Married-civ-spouse, Exec-managerial, Wife, Asian-Pac-Islander, Male,0,0,25, Japan, <=50K
35, Private, 10th, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,50, Mexico, >50K
51, Private, Bachelors, Married-civ-spouse, Other-service, Husband, White, Male,0,0,45, Taiwan, <=50K
51, Private, Prof-school, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, Cambodia, <=50K
41, Private, HS-grad, Married-civ-spouse, Exec-managerial, Own-child, White, Male,0,0,50, El-Salvador, >50K
23, Private, Bachelors, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
21, Private, HS-grad, Never-married, Adm-clerical, Husband, White, Male,4000,0,30, Guatemala, <=50K
50, Federal-gov, HS-grad, Divorced, Machine-op-inspct, Not-in-family, Black, Male,0,0,45, Dominican-Republic, <=50K
40, Private, Assoc-acdm, Never-married, Craft-repair, Unmarried, Amer-Indian-Eskimo, Female,0,0,50, France, <=50K
28, Private, 9th, Never-married, Transport-moving, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Guatemala, <=50K
72, Self-emp-inc, Masters, Never-married, Transport-moving, Wife, Other, Female,7085,0,99, United-States, >50K
59, Private, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, Asian-Pac-Islander, Female,0,0,30, United-States, <=50K
45, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0,0,40, Iran, >50K
42, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,1892,50, Canada, >50K
37, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, Germany, <=50K
36, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Female,0,0,45, China, <=50K
25, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,60, Guatemala, <=50K
27, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, India, >50K
43, Private, Assoc-acdm, Married-spouse-absent, Prof-specialty, Wife, Amer-Indian-Eskimo, Male,0,0,40, Puerto-Rico, <=50K
59, Private, HS-grad, Divorced, Sales, Not-in-family, Other, Female,0,0,40, India, <=50K
58, Private, 10th, Married-civ-spouse, Sales, Husband, Black, Female,0,0,40, Ireland, >50K
34, Private, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,40, Thailand, <=50K
39, State-gov, 1st-4th, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,37, El-Salvador, >50K
48, Private, Some-college, Divorced, Adm-clerical, Not-in-family, Other, Female,0,0,40, Dominican-Republic, <=50K
20, Private, Some-college, Never-married, Farming-fishing, Other-relative, White, Female,0,0,40, Puerto-Rico, <=50K
32, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Own-child, White, Female,0,0,36, South, >50K
23, Private, Some-college, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,15, Dominican-Republic, <=50K
25, Private, 11th, Never-married, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, India, <=50K
58, State-gov, Assoc-acdm, Married-civ-spouse, Sales, Husband, Other, Female,0,0,40, Outlying-US(Guam-USVI-etc), >50K
35, Private, HS-grad, Never-married, Sales, Not-in-family, Other, Male,0,0,60, Cuba, <=50K
45, Local-gov, Bachelors, Separated, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Italy, <=50K
40, Self-emp-not-inc, Some-college, Divorced, Adm-clerical, Unmarried, White, Male,0,0,30, Holand-Netherlands, <=50K
35, Federal-gov, 10th, Married-civ-spouse, Other-service, Husband, White, Female,0,0,40, United-States, >50K
59, Private, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, White, Female,0,0,40, South, <=50K
32, Private, 7th-8th, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, Germany, <=50K
22, Private, HS-grad, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Female,0,0,50, Vietnam, <=50K
61, Self-emp-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Cambodia, >50K
28, Private, Bachelors, Never-married, Tech-support, Not-in-family, White, Female,0,0,45, China, <=50K
51, Private, Doctorate, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,60, Columbia, >50K
