37, Self-emp-inc, HS-grad, Divorced, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,40, Ecuador, <=50K
45, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, Other, Male,7298,0,40, El-Salvador, >50K
37, Private, Some-college, Widowed, Other-service, Husband, White, Female,0,0,40, United-States, <=50K
33, Private, HS-grad, Never-married, Exec-managerial, Unmarried, Amer-Indian-Eskimo, Male,0,0,20, Canada, <=50K
41, Private, Bachelors, Married-civ-spouse, Exec-managerial, Wife, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
27, Private, Some-college, Never-married, Protective-serv, Not-in-family, Black, Male,0,0,40, Canada, <=50K
60, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Dominican-Republic, <=50K
44, Private, Bachelors, Married-civ-spouse, Craft-repair, Own-child, Black, Female,0,0,40, Yugoslavia, >50K
41, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,1902,50, South, <=50K
58, Federal-gov, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Jamaica, <=50K
30, Private, 12th, Never-married, Exec-managerial, Other-relative, White, Female,0,0,35, Poland, <=50K
33, Local-gov, HS-grad, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Japan, <=50K
37, Private, 7th-8th, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,1887,45, China, >50K
26, State-gov, Some-college, Divorced, Exec-managerial, Own-child, White, Male,0,0,40, El-Salvador, <=50K
33, State-gov, HS-grad, Married-civ-spouse, Sales, Husband, Black, Male,0,0,40, Dominican-Republic, <=50K
35, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
42, Private, Some-college, Widowed, Exec-managerial, Husband, White, Male,0,0,40, Nicaragua, >50K
44, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,1902,50, Outlying-US(Guam-USVI-etc), >50K
47, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, Other, Male,0,0,40, Hong, <=50K
34, Local-gov, HS-grad, Widowed, Exec-managerial, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Taiwan, <=50K
46, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, Dominican-Republic, <=50K
57, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,29867,0,60, Vietnam, >50K
26, Private, HS-grad, Never-married, Exec-managerial, Husband, Black, Female,0,0,32, Cuba, <=50K
38, Private, Some-college, Divorced, Craft-repair, Not-in-family, White, Female,4386,0,38, Nicaragua, <=50K
41, Local-gov, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,40, China, <=50K
24, Federal-gov, Assoc-acdm, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, Trinadad&Tobago, <=50K
39, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,5178,0,40, England, <=50K
45, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,7298,0,40, Taiwan, <=50K
32, Private, Assoc-voc, Never-married, Other-service, Wife, Other, Male,0,0,40, United-States, <=50K
33, Private, HS-grad, Never-married, Exec-managerial, Husband, White, Male,0,0,40, Taiwan, <=50K
43, Local-gov, Bachelors, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Male,0,0,60, Iran, <=50K
41, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, Black, Female,0,0,40, Cambodia, >50K
48, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,0,0,40, Hungary, <=50K
52, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,51, United-States, <=50K
53, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, United-States, <=50K
42, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, Other, Male,0,1902,50, Columbia, >50K
34, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Other, Female,0,0,40, India, <=50K
61, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,40, Hong, >50K
17, Private, Assoc-voc, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Female,0,0,10, France, <=50K
19, Local-gov, 7th-8th, Married-civ-spouse, Craft-repair, Own-child, Other, Female,0,0,40, Italy, <=50K
20, Private, HS-grad, Never-married, Craft-repair, Own-child, Black, Male,0,0,40, Hungary, <=50K
22, Private, 10th, Never-married, Adm-clerical, Own-child, White, Male,0,0,12, Thailand, <=50K
33, Private, Some-college, Never-married, Prof-specialty, Husband, Black, Male,0,0,40, Germany, >50K
38, State-gov, HS-grad, Divorced, Handlers-cleaners, Own-child, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
48, Private, 9th, Never-married, Sales, Husband, White, Female,0,0,40, Hungary, <=50K
41, Federal-gov, HS-grad, Divorced, Exec-managerial, Husband, Black, Female,0,0,50, Germany, <=50K
59, State-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, Puerto-Rico, <=50K
38, Private, Some-college, Married-civ-spouse, Priv-house-serv, Not-in-family, White, Male,0,0,40, India, <=50K
20, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, Other, Male,0,0,40, Mexico, <=50K
45, Self-emp-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, Thailand, >50K
42, Private, 7th-8th, Married-civ-spouse, Sales, Own-child, Asian-Pac-Islander, Female,0,0,45, United-States, <=50K
20, Private, Assoc-voc, Never-married, Other-service, Unmarried, Asian-Pac-Islander, Female,0,0,40, Laos, <=50K
42, Self-emp-not-inc, Some-college, Divorced, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Cuba, >50K
58, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Other, Female,0,0,32, Cambodia, <=50K
28, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,60, France, <=50K
36, Private, Some-college, Married-civ-spouse, Sales, Wife, Other, Female,0,0,40, Puerto-Rico, >50K
42, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, Other, Male,5178,0,40, Taiwan, <=50K
58, Private, Prof-school, Married-civ-spouse, Adm-clerical, Husband, Other, Male,0,0,40, United-States, <=50K
19, Private, 11th, Never-married, Adm-clerical, Other-relative, Asian-Pac-Islander, Female,0,0,12, United-States, <=50K
38, Private, Bachelors, Married-civ-spouse, Craft-repair, Own-child, White, Female,0,0,40, Nicaragua, >50K
48, Private, Bachelors, Married-civ-spouse, Exec-managerial, Own-child, Asian-Pac-Islander, Female,0,0,50, Ireland, >50K
41, Self-emp-not-inc, Some-college, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male,0,0,40, Cambodia, >50K
31, Private, Some-college, Never-married, Other-service, Own-child, Black, Female,0,0,20, Dominican-Republic, <=50K
45, Private, Assoc-voc, Married-civ-spouse, Other-service, Husband, Black, Female,0,0,40, Haiti, >50K
36, Private, Assoc-acdm, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Female,0,0,70, United-States, >50K
35, Private, 7th-8th, Married-civ-spouse, Other-service, Not-in-family, Black, Female,0,0,30, Canada, <=50K
47, Private, 10th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1902,60, United-States, >50K
21, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Male,0,0,32, Trinadad&Tobago, <=50K
38, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,65, Iran, <=50K
44, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Wife, White, Male,0,0,52, United-States, >50K
35, State-gov, 10th, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, England, <=50K
35, Private, 10th, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,40, China, <=50K
28, Private, Some-college, Divorced, Prof-specialty, Own-child, Other, Male,0,0,40, Italy, <=50K
61, Private, Bachelors, Married-civ-spouse, Other-service, Not-in-family, Black, Male,0,0,30, Mexico, <=50K
27, State-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,45, Haiti, <=50K
57, Private, 10th, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, Dominican-Republic, <=50K
47, Self-emp-inc, Prof-school, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,1902,60, Laos, <=50K
61, State-gov, HS-grad, Separated, Prof-specialty, Unmarried, White, Male,0,0,30, United-States, <=50K
25, Private, Doctorate, Divorced, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Philippines, >50K
37, Private, 10th, Widowed, Other-service, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Nicaragua, <=50K
23, Private, 10th, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,35, Cambodia, <=50K
54, Private, Bachelors, Widowed, Prof-specialty, Wife, White, Female,0,0,30, United-States, <=50K
46, Self-emp-not-inc, Doctorate, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,1902,60, Laos, >50K
39, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Other, Male,0,0,40, Honduras, <=50K
38, Self-emp-inc, Assoc-voc, Married-spouse-absent, Transport-moving, Own-child, White, Female,0,0,40, United-States, <=50K
25, Self-emp-inc, Masters, Separated, Sales, Own-child, White, Female,0,0,40, China, <=50K
41, State-gov, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,48, United-States, <=50K
22, Private, Some-college, Never-married, Prof-specialty, Own-child, Black, Male,0,0,40, South, <=50K
32, Private, 10th, Married-civ-spouse, Exec-managerial, Own-child, Amer-Indian-Eskimo, Male,0,0,40, England, <=50K
56, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Female,29423,0,59, Trinadad&Tobago, >50K
50, Local-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,50, France, <=50K
60, Local-gov, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, Black, Male,99999,0,60, Cuba, >50K
56, Self-emp-not-inc, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,50, Jamaica, >50K
48, Local-gov, Some-college, Never-married, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,50, Mexico, >50K
35, Private, Some-college, Widowed, Adm-clerical, Husband, Other, Male,0,0,70, Trinadad&Tobago, <=50K
50, Private, Some-college, Married-civ-spouse, Priv-house-serv, Husband, White, Male,15023,0,45, Italy, >50K
50, Federal-gov, Bachelors, Divorced, Farming-fishing, Husband, Black, Male,0,0,40, United-States, <=50K
42, Private, HS-grad, Widowed, Exec-managerial, Own-child, White, Male,0,0,30, Italy, >50K
48, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, Iran, <=50K
45, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Other, Female,0,0,40, Italy, <=50K
34, Private, 11th, Married-civ-spouse, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Iran, <=50K
46, Private, Bachelors, Married-civ-spouse, Protective-serv, Not-in-family, White, Female,0,0,40, United-States, <=50K
47, Private, Assoc-voc, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,1902,60, England, >50K
53, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, Other, Female,0,0,65, Ecuador, >50K
37, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,60, United-States, <=50K
24, Private, Some-college, Married-civ-spouse, Priv-house-serv, Not-in-family, White, Male,0,0,16, Columbia, <=50K
41, Federal-gov, 10th, Never-married, Exec-managerial, Other-relative, Black, Male,6808,0,40, Greece, >50K
23, Private, Bachelors, Divorced, Sales, Own-child, Other, Female,0,0,34, Cambodia, <=50K
44, Self-emp-not-inc, 1st-4th, Married-civ-spouse, Exec-managerial, Wife, Black, Male,7687,0,40, Dominican-Republic, >50K
32, Private, Some-college, Married-civ-spouse, Other-service, Other-relative, White, Female,0,0,52, Hungary, <=50K
31, Private, Some-college, Widowed, Protective-serv, Not-in-family, White, Female,0,0,40, Cuba, <=50K
52, Local-gov, Some-college, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, El-Salvador, <=50K
35, Federal-gov, Bachelors, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
47, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,7687,0,40, Honduras, >50K
48, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, Black, Male,10258,0,44, Cuba, >50K
26, Private, 10th, Never-married, Exec-managerial, Husband, White, Female,0,0,15, United-States, <=50K
19, Private, 11th, Never-married, Other-service, Own-child, Black, Female,0,0,10, Philippines, <=50K
44, Self-emp-inc, HS-grad, Never-married, Exec-managerial, Other-relative, Amer-Indian-Eskimo, Female,0,0,64, Vietnam, >50K
25, Private, HS-grad, Never-married, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, Ireland, >50K
38, Self-emp-inc, Masters, Divorced, Prof-specialty, Not-in-family, Black, Female,0,0,40, United-States, >50K
35, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Female,0,0,40, Germany, <=50K
60, Self-emp-inc, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, Hong, >50K
57, Self-emp-not-inc, Assoc-acdm, Divorced, Sales, Husband, White, Male,0,0,40, United-States, <=50K
36, State-gov, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, Black, Male,0,0,40, United-States, <=50K
19, Private, Some-college, Never-married, Sales, Own-child, White, Male,0,0,10, Greece, <=50K
46, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Other-relative, Other, Male,0,0,50, France, <=50K
61, Private, Some-college, Married-civ-spouse, Priv-house-serv, Not-in-family, Other, Female,0,0,32, Cambodia, <=50K
60, Private, Bachelors, Divorced, Craft-repair, Own-child, Asian-Pac-Islander, Male,0,0,33, Ecuador, <=50K
47, Private, HS-grad, Never-married, Priv-house-serv, Wife, White, Male,10527,0,45, Italy, >50K
37, Private, Assoc-voc, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,1902,40, China, >50K
25, Private, Some-college, Never-married, Adm-clerical, Husband, Other, Male,0,0,40, Jamaica, >50K
50, Local-gov, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,15023,0,45, Yugoslavia, >50K
22, Private, Bachelors, Never-married, Exec-managerial, Own-child, Other, Female,0,0,48, Portugal, <=50K
38, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,1902,45, Vietnam, >50K
39, Private, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,50, Greece, <=50K
25, State-gov, Some-college, Never-married, Other-service, Own-child, Other, Female,0,0,40, Hungary, <=50K
34, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, Trinadad&Tobago, <=50K
41, Self-emp-inc, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Female,0,0,40, Haiti, >50K
46, State-gov, Bachelors, Never-married, Exec-managerial, Husband, Black, Female,0,0,40, United-States, >50K
46, Federal-gov, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,60, Philippines, <=50K
36, Private, Assoc-voc, Married-civ-spouse, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, >50K
36, Private, 9th, Divorced, Adm-clerical, Husband, White, Female,0,0,40, United-States, <=50K
59, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,90797,0,60, Iran, >50K
50, Private, Some-college, Divorced, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Female,0,0,30, Cuba, <=50K
64, Private, HS-grad, Divorced, Exec-managerial, Husband, White, Female,0,0,40, Guatemala, <=50K
21, State-gov, Some-college, Never-married, Sales, Own-child, White, Female,0,0,40, China, <=50K
29, Private, 12th, Never-married, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
51, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Sales, Husband, Other, Female,0,0,50, India, <=50K
45, Local-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,1902,54, Thailand, >50K
33, Federal-gov, Some-college, Never-married, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,40, Italy, <=50K
28, Federal-gov, Bachelors, Never-married, Transport-moving, Husband, Asian-Pac-Islander, Male,0,1746,40, United-States, <=50K
48, Private, HS-grad, Widowed, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,50, United-States, <=50K
43, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
50, Private, Some-college, Married-civ-spouse, Tech-support, Husband, White, Male,15024,0,50, Iran, >50K
63, Federal-gov, HS-grad, Widowed, Prof-specialty, Wife, Other, Female,0,0,40, Vietnam, <=50K
31, Private, Bachelors, Married-civ-spouse, Sales, Husband, Black, Male,0,0,75, Germany, <=50K
32, Local-gov, 11th, Never-married, Prof-specialty, Not-in-family, Other, Male,0,0,40, United-States, <=50K
39, Private, HS-grad, Married-civ-spouse, Adm-clerical, Own-child, White, Male,0,0,45, India, <=50K
45, Private, HS-grad, Divorced, Exec-managerial, Husband, Other, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
23, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,40, Portugal, <=50K
19, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,36, Peru, <=50K
35, Private, Bachelors, Never-married, Craft-repair, Own-child, Asian-Pac-Islander, Male,0,0,40, England, <=50K
39, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,1902,45, Hungary, >50K
51, Self-emp-not-inc, Masters, Married-civ-spouse, Protective-serv, Husband, White, Female,0,0,60, Taiwan, >50K
30, Private, 7th-8th, Divorced, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Female,0,0,32, United-States, <=50K
17, Local-gov, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,20, Poland, <=50K
31, Self-emp-inc, Some-college, Married-civ-spouse, Sales, Unmarried, Amer-Indian-Eskimo, Female,0,0,38, Thailand, <=50K
41, Private, HS-grad, Widowed, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,1902,50, Cuba, <=50K
29, Private, Some-college, Married-civ-spouse, Priv-house-serv, Own-child, Amer-Indian-Eskimo, Male,0,0,20, Hungary, <=50K
38, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, Other, Female,0,0,65, South, >50K
43, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, Black, Male,0,0,50, Germany, <=50K
37, Private, HS-grad, Married-civ-spouse, Adm-clerical, Wife, White, Female,4665,0,38, Cambodia, <=50K
43, State-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,50, United-States, <=50K
43, Local-gov, Assoc-voc, Never-married, Exec-managerial, Husband, Other, Male,0,0,50, India, <=50K
31, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
24, State-gov, Some-college, Separated, Sales, Own-child, White, Female,0,0,27, Italy, <=50K
39, Private, 11th, Widowed, Exec-managerial, Unmarried, White, Female,0,0,40, Vietnam, <=50K
60, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,25, Hong, >50K
30, Self-emp-inc, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,40, Scotland, <=50K
35, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,40, Portugal, <=50K
29, Private, Bachelors, Never-married, Exec-managerial, Own-child, Asian-Pac-Islander, Male,0,0,50, England, <=50K
62, Private, HS-grad, Married-civ-spouse, Priv-house-serv, Unmarried, Black, Male,0,0,40, Outlying-US(Guam-USVI-etc), >50K
35, Private, HS-grad, Never-married, Prof-specialty, Husband, White, Male,0,0,45, United-States, <=50K
64, Private, Bachelors, Divorced, Sales, Other-relative, White, Male,0,0,50, South, <=50K
30, Private, Some-college, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,20, Trinadad&Tobago, <=50K
28, Private, Some-college, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, China, >50K
17, Private, 11th, Never-married, Machine-op-inspct, Own-child, Amer-Indian-Eskimo, Male,0,0,20, United-States, <=50K
62, Local-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Own-child, White, Female,0,0,40, Cuba, <=50K
50, Private, 12th, Separated, Other-service, Unmarried, White, Male,0,0,30, Trinadad&Tobago, <=50K
44, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,5178,0,40, Cuba, >50K
37, Private, Masters, Married-civ-spouse, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,0,0,45, Ireland, >50K
40, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Jamaica, <=50K
44, Private, 10th, Never-married, Exec-managerial, Husband, White, Male,7298,0,40, Ireland, >50K
39, Private, 9th, Married-civ-spouse, Protective-serv, Not-in-family, Asian-Pac-Islander, Male,0,0,40, India, <=50K
34, Private, Some-college, Separated, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Laos, <=50K
19, Private, 11th, Never-married, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,0,0,15, Germany, <=50K
52, Private, Bachelors, Never-married, Tech-support, Own-child, White, Male,0,0,32, Peru, <=50K
47, Private, Masters, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Female,0,1902,60, Outlying-US(Guam-USVI-etc), >50K
34, Federal-gov, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, Ireland, <=50K
33, Private, Masters, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, Greece, <=50K
19, Private, Bachelors, Married-civ-spouse, Sales, Own-child, Amer-Indian-Eskimo, Female,0,0,24, China, <=50K
59, Private, Bachelors, Never-married, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, Taiwan, >50K
31, Private, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,60, Peru, <=50K
20, Private, HS-grad, Never-married, Adm-clerical, Husband, Other, Female,0,0,12, Peru, <=50K
30, Private, Bachelors, Married-civ-spouse, Prof-specialty, Own-child, Asian-Pac-Islander, Male,0,0,40, El-Salvador, <=50K
23, Private, Some-college, Divorced, Sales, Own-child, Amer-Indian-Eskimo, Female,0,0,35, United-States, <=50K
59, State-gov, Assoc-voc, Widowed, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Cambodia, >50K
47, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,70, Canada, >50K
34, Private, HS-grad, Divorced, Craft-repair, Own-child, White, Female,0,0,36, Japan, <=50K
49, Private, 10th, Married-civ-spouse, Exec-managerial, Other-relative, Other, Male,0,0,40, Ireland, <=50K
46, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,1902,60, Jamaica, >50K
36, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Female,0,0,40, Haiti, <=50K
48, Local-gov, HS-grad, Widowed, Exec-managerial, Husband, Black, Male,0,0,70, Philippines, >50K
38, Self-emp-inc, HS-grad, Never-married, Adm-clerical, Husband, White, Male,0,0,40, Scotland, <=50K
45, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, Other, Male,6918,0,40, Jamaica, >50K
35, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
53, Private, Bachelors, Married-civ-spouse, Tech-support, Husband, Asian-Pac-Islander, Male,15024,0,50, Ecuador, >50K
50, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Other, Female,0,0,40, Japan, >50K
31, Private, 12th, Never-married, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,40, India, <=50K
41, Local-gov, HS-grad, Widowed, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Portugal, <=50K
19, Private, 10th, Never-married, Adm-clerical, Own-child, White, Male,0,0,20, Cuba, <=50K
50, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, Vietnam, <=50K
37, Private, 11th, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, Mexico, <=50K
22, Private, Some-college, Never-married, Adm-clerical, Own-child, Other, Male,0,0,40, Poland, <=50K
28, Local-gov, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Japan, <=50K
36, State-gov, Some-college, Never-married, Prof-specialty, Other-relative, Black, Female,0,0,40, United-States, <=50K
33, Federal-gov, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, Other, Male,0,0,40, Ireland, <=50K
44, Private, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,5013,0,40, Hungary, >50K
36, Self-emp-not-inc, HS-grad, Widowed, Transport-moving, Husband, White, Female,0,0,40, Iran, <=50K
34, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,40, Portugal, <=50K
62, Federal-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,40, United-States, >50K
55, Local-gov, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, >50K
45, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,1902,53, Thailand, >50K
31, Local-gov, HS-grad, Widowed, Other-service, Not-in-family, Other, Male,0,0,20, Philippines, <=50K
35, Private, HS-grad, Never-married, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
52, Federal-gov, 12th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Cuba, >50K
37, Private, Bachelors, Never-married, Craft-repair, Not-in-family, Black, Female,0,0,40, Dominican-Republic, <=50K
25, Private, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,48, Italy, >50K
44, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, Black, Female,7442,0,40, Poland, >50K
44, Federal-gov, Assoc-acdm, Widowed, Handlers-cleaners, Not-in-family, Black, Male,0,0,40, Mexico, >50K
37, Private, Some-college, Divorced, Craft-repair, Own-child, White, Male,0,0,40, Ireland, <=50K
30, Private, Some-college, Never-married, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Female,0,0,45, El-Salvador, >50K
53, Federal-gov, 10th, Married-civ-spouse, Other-service, Husband, White, Female,0,0,40, United-States, <=50K
60, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,60, Columbia, >50K
19, Private, Bachelors, Never-married, Protective-serv, Own-child, Asian-Pac-Islander, Female,0,0,38, Puerto-Rico, <=50K
