44, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Own-child, Amer-Indian-Eskimo, Male,0,0,70, Dominican-Republic, >50K
18, Private, Bachelors, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,20, Guatemala, <=50K
28, Self-emp-not-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Black, Female,0,0,40, Dominican-Republic, >50K
28, Private, Assoc-voc, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,50, Dominican-Republic, >50K
44, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Wife, White, Male,0,0,48, Greece, >50K
32, Private, Assoc-acdm, Never-married, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Male,0,0,23, Hong, <=50K
36, State-gov, HS-grad, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,0,45, Haiti, <=50K
33, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Male,0,0,45, Japan, >50K
33, Private, Bachelors, Divorced, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Guatemala, <=50K
44, Private, Some-college, Never-married, Exec-managerial, Unmarried, Asian-Pac-Islander, Male,0,0,40, China, <=50K
49, Private, HS-grad, Married-civ-spouse, Farming-fishing, Own-child, Other, Female,0,0,35, Outlying-US(Guam-USVI-etc), >50K
25, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, Amer-Indian-Eskimo, Male,0,0,45, Greece, <=50K
53, Federal-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Male,15024,0,50, Nicaragua, >50K
27, Local-gov, Assoc-acdm, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,25, Outlying-US(Guam-USVI-etc), <=50K
29, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Male,0,0,40, Japan, >50K
24, Private, 11th, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Canada, <=50K
25, Federal-gov, Bachelors, Never-married, Exec-managerial, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Vietnam, <=50K
63, Private, Masters, Divorced, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,40, China, <=50K
38, Private, Some-college, Never-married, Other-service, Not-in-family, Other, Female,0,0,35, China, <=50K
24, Private, Assoc-voc, Never-married, Handlers-cleaners, Own-child, White, Female,2736,0,40, Hungary, <=50K
23, Private, Some-college, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,15, Ecuador, <=50K
29, Federal-gov, Bachelors, Never-married, Prof-specialty, Own-child, Amer-Indian-Eskimo, Female,0,0,45, Japan, >50K
35, Local-gov, Masters, Divorced, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,45, United-States, <=50K
51, Private, Some-college, Separated, Adm-clerical, Unmarried, Other, Female,0,0,40, Haiti, <=50K
29, Private, HS-grad, Never-married, Transport-moving, Not-in-family, White, Male,0,0,50, Nicaragua, <=50K
42, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,1669,37, England, >50K
45, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Female,0,0,40, Cambodia, <=50K
36, State-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1899,50, Hong, >50K
55, Private, Some-college, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,45, Cuba, <=50K
20, Private, Some-college, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Female,0,0,38, Trinadad&Tobago, <=50K
36, Self-emp-not-inc, Some-college, Divorced, Handlers-cleaners, Own-child, White, Male,0,0,16, El-Salvador, <=50K
36, Private, Some-college, Never-married, Transport-moving, Own-child, Other, Female,0,0,40, Laos, <=50K
41, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Female,0,1876,41, Poland, <=50K
47, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, Greece, >50K
47, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,50, Iran, <=50K
31, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,0,0,45, Greece, <=50K
25, Private, Some-college, Never-married, Sales, Not-in-family, White, Female,0,0,40, Honduras, <=50K
43, Private, Some-college, Separated, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,40, China, <=50K
52, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,60, South, >50K
38, Private, Bachelors, Divorced, Exec-managerial, Husband, Black, Male,0,0,40, Yugoslavia, >50K
47, Private, HS-grad, Divorced, Sales, Unmarried, Amer-Indian-Eskimo, Male,0,0,15, Poland, <=50K
31, Private, HS-grad, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,35, Scotland, <=50K
69, Private, Bachelors, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,30, Haiti, <=50K
47, Private, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Canada, <=50K
21, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Own-child, White, Male,0,0,30, Laos, <=50K
20, Private, 10th, Never-married, Sales, Not-in-family, White, Male,0,0,40, Dominican-Republic, <=50K
36, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,1977,50, Outlying-US(Guam-USVI-etc), >50K
39, Self-emp-not-inc, Masters, Married-civ-spouse, Prof-specialty, Own-child, Black, Male,7687,0,33, England, <=50K
40, Private, Doctorate, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, Greece, >50K
37, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Other, Female,0,0,40, Columbia, >50K
46, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,45, Canada, >50K
22, Private, Some-college, Never-married, Other-service, Own-child, Other, Female,0,0,15, France, <=50K
66, Private, HS-grad, Divorced, Sales, Husband, Other, Male,0,0,35, Italy, <=50K
30, Local-gov, Bachelors, Never-married, Other-service, Wife, White, Male,4827,0,40, United-States, <=50K
39, Private, HS-grad, Divorced, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Dominican-Republic, <=50K
51, Private, Some-college, Married-civ-spouse, Sales, Husband, Black, Male,0,0,40, Dominican-Republic, <=50K
20, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,40, South, <=50K
35, Private, Assoc-voc, Never-married, Farming-fishing, Not-in-family, Amer-Indian-Eskimo, Female,0,0,50, China, <=50K
18, Private, Some-college, Never-married, Machine-op-inspct, Own-child, Amer-Indian-Eskimo, Male,0,0,25, Portugal, <=50K
35, Private, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,40, Puerto-Rico, <=50K
41, Private, Some-college, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,40, Thailand, <=50K
35, Private, HS-grad, Never-married, Sales, Own-child, Asian-Pac-Islander, Female,0,0,40, Nicaragua, <=50K
29, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,45, India, <=50K
48, Private, Some-college, Married-civ-spouse, Farming-fishing, Not-in-family, Black, Female,0,0,40, Nicaragua, <=50K
17, Private, 11th, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Female,0,0,16, Thailand, <=50K
26, Private, Some-college, Divorced, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,36, Haiti, <=50K
42, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,60, South, <=50K
47, Private, Some-college, Divorced, Sales, Not-in-family, Black, Male,0,0,36, Columbia, <=50K
34, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,35, Nicaragua, <=50K
29, Private, HS-grad, Divorced, Sales, Not-in-family, White, Male,0,1902,40, Guatemala, <=50K
37, Private, Bachelors, Never-married, Machine-op-inspct, Unmarried, White, Female,0,0,40, Guatemala, <=50K
55, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, Philippines, >50K
26, Private, Assoc-acdm, Married-civ-spouse, Protective-serv, Husband, Black, Female,0,0,64, Outlying-US(Guam-USVI-etc), >50K
44, Private, Masters, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, Vietnam, >50K
63, Private, HS-grad, Married-civ-spouse, Protective-serv, Not-in-family, White, Male,0,0,16, China, <=50K
46, Private, Prof-school, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,1887,45, South, >50K
59, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Female,0,0,40, England, <=50K
56, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Other, Female,3793,0,40, Thailand, <=50K
17, Private, 11th, Never-married, Sales, Own-child, Black, Female,0,0,30, El-Salvador, <=50K
37, Private, Some-college, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,40, Cuba, <=50K
41, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,50, Italy, <=50K
48, State-gov, Bachelors, Married-civ-spouse, Prof-specialty, Unmarried, White, Male,0,0,40, Ecuador, >50K
28, Self-emp-not-inc, Assoc-voc, Never-married, Sales, Not-in-family, Black, Male,0,0,42, Peru, <=50K
36, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Dominican-Republic, <=50K
30, Private, HS-grad, Divorced, Sales, Other-relative, Amer-Indian-Eskimo, Male,0,0,40, Mexico, <=50K
45, State-gov, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Female,7298,0,40, Jamaica, >50K
38, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, Thailand, <=50K
33, Private, Bachelors, Never-married, Other-service, Not-in-family, Other, Female,0,0,40, Ireland, <=50K
49, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,70, England, >50K
57, Private, Some-college, Separated, Prof-specialty, Wife, Amer-Indian-Eskimo, Female,0,0,24, France, >50K
61, Private, HS-grad, Divorced, Farming-fishing, Husband, Other, Male,0,0,60, El-Salvador, <=50K
35, Private, Some-college, Never-married, Handlers-cleaners, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Japan, <=50K
46, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Canada, <=50K
48, Private, Bachelors, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,7298,0,60, China, >50K
48, Private, Masters, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Female,0,0,60, South, >50K
43, Private, Bachelors, Married-civ-spouse, Prof-specialty, Own-child, Other, Male,0,0,50, Haiti, <=50K
35, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Wife, White, Male,0,0,20, Hungary, <=50K
52, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, Black, Female,0,0,45, Canada, <=50K
44, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,3915,0,40, Ecuador, <=50K
35, Private, HS-grad, Married-civ-spouse, Farming-fishing, Own-child, White, Male,4760,0,70, Trinadad&Tobago, <=50K
32, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Columbia, <=50K
63, Private, Bachelors, Separated, Exec-managerial, Other-relative, White, Male,0,0,16, Italy, <=50K
47, Private, HS-grad, Divorced, Craft-repair, Not-in-family, Black, Male,0,0,40, Poland, <=50K
35, Local-gov, HS-grad, Never-married, Other-service, Own-child, Black, Female,0,0,30, Peru, <=50K
75, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,15, Honduras, <=50K
58, Private, Doctorate, Married-civ-spouse, Prof-specialty, Wife, Other, Female,0,0,50, Columbia, >50K
39, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,50, Greece, >50K
26, Private, Bachelors, Never-married, Exec-managerial, Own-child, White, Male,0,0,50, Germany, <=50K
62, Federal-gov, Masters, Divorced, Exec-managerial, Not-in-family, Other, Female,0,0,40, Dominican-Republic, <=50K
61, Private, Doctorate, Divorced, Sales, Not-in-family, Amer-Indian-Eskimo, Male,0,0,30, Hong, <=50K
29, Self-emp-not-inc, Bachelors, Married-civ-spouse, Other-service, Not-in-family, Other, Female,0,0,30, Cambodia, >50K
50, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, Hungary, >50K
49, Federal-gov, Bachelors, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Male,0,0,40, Trinadad&Tobago, <=50K
29, Private, 11th, Married-civ-spouse, Exec-managerial, Own-child, Black, Male,0,0,45, Puerto-Rico, >50K
20, Self-emp-not-inc, Bachelors, Never-married, Adm-clerical, Own-child, Black, Female,0,0,52, Thailand, <=50K
30, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Ecuador, <=50K
34, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, Other, Female,0,0,40, Hong, <=50K
41, Private, 5th-6th, Divorced, Other-service, Not-in-family, Black, Female,0,0,40, Italy, <=50K
39, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,40, Honduras, >50K
37, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,40, Philippines, >50K
60, Self-emp-not-inc, HS-grad, Divorced, Farming-fishing, Not-in-family, Other, Male,0,0,40, Hungary, <=50K
49, Local-gov, Masters, Married-civ-spouse, Sales, Wife, White, Male,0,0,40, France, >50K
39, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, Other, Male,0,0,30, Mexico, <=50K
19, Private, Some-college, Never-married, Other-service, Husband, Black, Male,0,0,20, Dominican-Republic, <=50K
29, Self-emp-inc, Masters, Never-married, Machine-op-inspct, Own-child, Asian-Pac-Islander, Female,0,0,60, Columbia, <=50K
37, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,0,0,40, Mexico, >50K
29, Private, Bachelors, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,40, Haiti, <=50K
27, Self-emp-inc, Bachelors, Married-civ-spouse, Sales, Husband, Other, Female,0,0,40, South, >50K
52, Federal-gov, Prof-school, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,60, Guatemala, <=50K
31, Private, Doctorate, Married-civ-spouse, Machine-op-inspct, Husband, Other, Female,0,2020,40, Outlying-US(Guam-USVI-etc), >50K
29, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Scotland, <=50K
43, Private, Some-college, Divorced, Adm-clerical, Not-in-family, Black, Male,0,0,40, Columbia, <=50K
22, Self-emp-inc, HS-grad, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Vietnam, <=50K
30, Private, Masters, Married-civ-spouse, Sales, Unmarried, Asian-Pac-Islander, Female,0,0,40, Canada, <=50K
25, Private, HS-grad, Never-married, Machine-op-inspct, Other-relative, Black, Female,0,0,50, Iran, <=50K
28, State-gov, Some-college, Never-married, Prof-specialty, Not-in-family, Black, Male,0,0,40, Laos, <=50K
29, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Wife, Asian-Pac-Islander, Male,3221,0,12, Mexico, <=50K
46, Private, HS-grad, Divorced, Machine-op-inspct, Wife, Asian-Pac-Islander, Female,0,0,40, Guatemala, <=50K
41, Private, HS-grad, Widowed, Sales, Unmarried, Amer-Indian-Eskimo, Male,0,0,38, Italy, <=50K
26, Private, HS-grad, Never-married, Protective-serv, Own-child, Black, Female,0,0,40, Thailand, <=50K
32, Private, Bachelors, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,32, Cuba, <=50K
39, Self-emp-not-inc, HS-grad, Married-civ-spouse, Protective-serv, Husband, Asian-Pac-Islander, Female,0,0,50, Haiti, <=50K
29, Private, Bachelors, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Female,0,0,45, Germany, <=50K
25, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,40, Jamaica, <=50K
63, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Wife, Amer-Indian-Eskimo, Male,0,1902,50, Cuba, >50K
46, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,40, Cambodia, >50K
60, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,37, Ireland, <=50K
24, Private, Assoc-voc, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,45, Haiti, <=50K
20, Federal-gov, Some-college, Never-married, Prof-specialty, Own-child, Other, Female,2181,0,10, Jamaica, <=50K
39, Self-emp-not-inc, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,20, Cuba, >50K
34, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Wife, Other, Male,0,0,40, Canada, <=50K
29, Private, Bachelors, Divorced, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Yugoslavia, <=50K
32, Private, HS-grad, Divorced, Exec-managerial, Unmarried, Other, Male,0,0,40, Japan, <=50K
22, Private, Bachelors, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,10, Taiwan, <=50K
52, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,30, Philippines, >50K
27, Private, HS-grad, Never-married, Other-service, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, England, <=50K
23, Private, HS-grad, Married-civ-spouse, Sales, Wife, Amer-Indian-Eskimo, Male,0,0,40, El-Salvador, <=50K
31, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Female,7298,0,50, Dominican-Republic, >50K
26, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, Other, Male,0,0,40, England, <=50K
50, Private, Bachelors, Married-civ-spouse, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,40, Haiti, >50K
31, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Portugal, >50K
50, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Husband, Black, Male,0,0,60, Yugoslavia, >50K
21, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, Japan, <=50K
35, Private, Bachelors, Married-civ-spouse, Sales, Husband, Other, Female,0,0,50, Yugoslavia, >50K
52, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,1902,54, Cuba, >50K
42, Private, Some-college, Married-civ-spouse, Other-service, Not-in-family, Black, Female,0,0,30, Vietnam, <=50K
35, Private, HS-grad, Divorced, Other-service, Not-in-family, Black, Female,0,0,40, England, <=50K
44, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Female,0,0,48, Dominican-Republic, <=50K
52, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Wife, Amer-Indian-Eskimo, Female,0,0,42, India, >50K
48, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,45, Yugoslavia, >50K
33, Private, Assoc-voc, Divorced, Craft-repair, Not-in-family, Other, Female,0,0,45, France, <=50K
22, Private, HS-grad, Never-married, Prof-specialty, Own-child, Amer-Indian-Eskimo, Male,0,0,50, Laos, <=50K
45, Private, HS-grad, Widowed, Craft-repair, Unmarried, Other, Female,0,0,40, Greece, <=50K
55, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,1977,50, Japan, >50K
33, State-gov, Bachelors, Married-civ-spouse, Prof-specialty, Wife, Other, Male,0,0,50, Cambodia, >50K
59, Local-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,35, Nicaragua, <=50K
23, Private, Masters, Never-married, Farming-fishing, Own-child, Amer-Indian-Eskimo, Female,0,0,35, Honduras, <=50K
25, Private, Bachelors, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,65, Philippines, <=50K
31, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,40, Thailand, <=50K
28, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Portugal, <=50K
55, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,1887,40, France, >50K
54, Private, Some-college, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,40, Iran, <=50K
27, Private, Some-college, Never-married, Prof-specialty, Wife, Black, Male,0,0,48, Taiwan, <=50K
48, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,99999,0,50, Cuba, >50K
27, Private, Some-college, Never-married, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Female,0,0,40, France, >50K
49, State-gov, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Wife, Amer-Indian-Eskimo, Female,0,0,40, Poland, >50K
35, Private, HS-grad, Married-civ-spouse, Transport-moving, Wife, Asian-Pac-Islander, Female,0,0,40, Cambodia, <=50K
67, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, Asian-Pac-Islander, Female,0,0,25, Yugoslavia, <=50K
44, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Black, Female,3001,0,40, Cambodia, <=50K
34, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, India, <=50K
28, Private, Bachelors, Never-married, Other-service, Wife, Black, Male,0,0,40, Jamaica, >50K
55, Self-emp-not-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Other, Female,0,0,40, China, <=50K
41, Private, HS-grad, Divorced, Transport-moving, Unmarried, Other, Female,0,0,40, Germany, <=50K
34, Self-emp-not-inc, Masters, Never-married, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,0,0,60, Guatemala, >50K
30, Private, HS-grad, Never-married, Sales, Own-child, Black, Female,0,0,8, Hungary, <=50K
53, Self-emp-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,15024,0,60, Germany, >50K
40, Private, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,50, Thailand, >50K
50, Private, Assoc-voc, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Male,0,0,50, Guatemala, <=50K
36, Private, HS-grad, Married-civ-spouse, Sales, Own-child, White, Female,0,0,35, Germany, <=50K
33, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
18, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, Amer-Indian-Eskimo, Male,0,0,36, Guatemala, <=50K
37, Private, Prof-school, Married-civ-spouse, Transport-moving, Own-child, White, Female,0,0,40, United-States, >50K
53, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, Poland, >50K
40, Federal-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,50, Iran, >50K
23, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,38, Thailand, <=50K
49, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,42, Nicaragua, <=50K
60, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,45, Portugal, <=50K
58, Local-gov, Some-college, Never-married, Exec-managerial, Not-in-family, Other, Female,0,0,40, Japan, <=50K
47, Self-emp-not-inc, Masters, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,40, South, >50K
39, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,45, Thailand, >50K
45, State-gov, Bachelors, Married-civ-spouse, Sales, Not-in-family, Black, Male,0,0,40, Cuba, <=50K
50, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,60, Nicaragua, >50K
55, Self-emp-not-inc, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,0,0,40, Mexico, >50K
27, Private, Some-college, Divorced, Tech-support, Not-in-family, White, Female,0,0,40, Greece, <=50K
32, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, England, >50K
35, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,42, England, >50K
20, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, Asian-Pac-Islander, Male,0,0,40, Puerto-Rico, <=50K
47, Private, HS-grad, Divorced, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,40, India, <=50K
47, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,1977,45, Scotland, >50K
31, Private, HS-grad, Divorced, Transport-moving, Husband, Asian-Pac-Islander, Female,0,0,35, Canada, <=50K
33, Private, Bachelors, Never-married, Prof-specialty, Own-child, Black, Female,0,0,40, United-States, <=50K
36, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,5178,0,40, Mexico, >50K
51, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,60, Honduras, <=50K
42, Private, HS-grad, Divorced, Machine-op-inspct, Husband, Black, Male,0,0,40, Greece, <=50K
46, State-gov, Masters, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,60, Canada, >50K
32, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, Jamaica, <=50K
41, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,8, Taiwan, <=50K
43, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,15024,0,50, Dominican-Republic, >50K
46, Private, 9th, Divorced, Handlers-cleaners, Not-in-family, Black, Female,0,0,35, Thailand, >50K
33, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Female,0,0,40, Cuba, >50K
28, Private, Masters, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, England, <=50K
30, Private, HS-grad, Divorced, Other-service, Unmarried, Black, Male,0,0,40, China, <=50K
50, State-gov, Assoc-voc, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,7687,0,40, Thailand, >50K
47, State-gov, Assoc-voc, Married-spouse-absent, Exec-managerial, Unmarried, Amer-Indian-Eskimo, Female,0,0,44, Guatemala, <=50K
54, Private, 9th, Divorced, Craft-repair, Husband, Other, Male,0,0,35, Trinadad&Tobago, <=50K
44, Private, Assoc-voc, Never-married, Other-service, Not-in-family, White, Male,2862,0,44, Ireland, <=50K
23, Private, Some-college, Never-married, Handlers-cleaners, Own-child, Asian-Pac-Islander, Female,0,0,25, Scotland, <=50K
60, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, Peru, >50K
40, Private, Some-college, Divorced, Transport-moving, Unmarried, Black, Female,0,0,25, Poland, <=50K
