25, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, Amer-Indian-Eskimo, Male,0,0,35, Cuba, <=50K
69, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,25, Greece, <=50K
21, Private, Bachelors, Never-married, Craft-repair, Own-child, Other, Female,0,0,40, Columbia, <=50K
39, State-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, Ecuador, <=50K
29, Private, Bachelors, Never-married, Craft-repair, Own-child, Other, Female,0,0,40, South, <=50K
34, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,35, Trinadad&Tobago, <=50K
33, Private, Masters, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,50, Nicaragua, >50K
21, Private, Some-college, Never-married, Handlers-cleaners, Own-child, Asian-Pac-Islander, Female,0,0,20, Dominican-Republic, <=50K
47, Private, Some-college, Married-civ-spouse, Sales, Wife, Amer-Indian-Eskimo, Male,0,0,20, Cuba, >50K
20, Private, 5th-6th, Never-married, Other-service, Own-child, Black, Female,0,0,40, Iran, <=50K
45, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, Amer-Indian-Eskimo, Male,0,0,40, Iran, <=50K
30, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Own-child, Asian-Pac-Islander, Male,0,0,25, Greece, <=50K
64, Self-emp-not-inc, Doctorate, Married-spouse-absent, Prof-specialty, Not-in-family, Black, Female,0,0,16, India, <=50K
23, Private, Masters, Never-married, Sales, Own-child, White, Female,0,0,40, Portugal, <=50K
43, Federal-gov, Bachelors, Married-civ-spouse, Prof-specialty, Wife, Other, Female,0,0,45, Italy, >50K
25, Private, HS-grad, Never-married, Sales, Not-in-family, Other, Female,0,0,40, China, <=50K
24, Private, 10th, Never-married, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,45, Philippines, <=50K
26, Self-emp-inc, Some-college, Never-married, Exec-managerial, Own-child, Asian-Pac-Islander, Male,0,0,70, Japan, <=50K
48, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,7647,0,40, Scotland, >50K
41, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,1902,40, England, >50K
46, State-gov, Some-college, Married-civ-spouse, Sales, Wife, Amer-Indian-Eskimo, Male,4841,0,38, Japan, >50K
21, Private, Assoc-acdm, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, Mexico, <=50K
34, Self-emp-not-inc, HS-grad, Widowed, Exec-managerial, Other-relative, White, Male,0,0,50, Cambodia, <=50K
40, Self-emp-not-inc, HS-grad, Divorced, Adm-clerical, Not-in-family, Black, Male,0,0,40, Poland, <=50K
59, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,16, Peru, >50K
59, Private, HS-grad, Widowed, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,6592,0,40, Honduras, <=50K
49, Private, HS-grad, Separated, Handlers-cleaners, Husband, Other, Male,0,0,40, Ecuador, <=50K
51, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,40, Mexico, <=50K
45, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Vietnam, <=50K
39, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,4141,0,46, France, <=50K
36, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, Canada, >50K
43, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Husband, Other, Male,0,0,40, Germany, <=50K
22, Self-emp-not-inc, HS-grad, Never-married, Exec-managerial, Own-child, Asian-Pac-Islander, Male,0,0,50, England, <=50K
74, State-gov, HS-grad, Married-civ-spouse, Sales, Husband, Other, Female,0,0,30, South, <=50K
34, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,40, Italy, <=50K
30, Self-emp-not-inc, Assoc-voc, Separated, Prof-specialty, Other-relative, Asian-Pac-Islander, Male,0,0,40, Laos, <=50K
54, Self-emp-not-inc, HS-grad, Never-married, Other-service, Unmarried, Other, Male,0,0,15, Trinadad&Tobago, <=50K
46, Private, Bachelors, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,38, Thailand, <=50K
41, Local-gov, Some-college, Married-civ-spouse, Adm-clerical, Husband, Other, Male,0,0,40, Ireland, <=50K
45, Private, 5th-6th, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,84, Dominican-Republic, <=50K
46, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,1887,40, Hong, <=50K
42, Private, Masters, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Male,0,0,50, Trinadad&Tobago, >50K
19, Private, Assoc-acdm, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Columbia, <=50K
31, Private, Bachelors, Never-married, Tech-support, Wife, White, Female,0,0,40, Iran, <=50K
37, Private, Some-college, Never-married, Adm-clerical, Unmarried, White, Female,0,0,12, Taiwan, <=50K
30, Private, Assoc-acdm, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,59, Puerto-Rico, >50K
37, Private, Assoc-voc, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,54, Greece, <=50K
35, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,1902,50, Portugal, >50K
40, Local-gov, Bachelors, Married-civ-spouse, Sales, Not-in-family, White, Female,0,0,65, China, <=50K
18, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Male,2183,0,20, Mexico, <=50K
59, Self-emp-not-inc, Prof-school, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,99999,0,43, Laos, >50K
25, Federal-gov, HS-grad, Never-married, Exec-managerial, Unmarried, Other, Male,0,0,50, Thailand, <=50K
20, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Male,0,0,40, Dominican-Republic, <=50K
30, Private, Bachelors, Never-married, Craft-repair, Not-in-family, Other, Female,0,0,35, Honduras, <=50K
27, Private, HS-grad, Never-married, Exec-managerial, Own-child, Other, Female,0,0,50, El-Salvador, <=50K
52, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Honduras, <=50K
61, Self-emp-not-inc, Masters, Married-civ-spouse, Farming-fishing, Husband, Other, Male,0,0,89, Japan, <=50K
34, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other, Female,0,1938,49, Hungary, >50K
24, Private, HS-grad, Never-married, Machine-op-inspct, Husband, White, Male,0,0,45, Puerto-Rico, <=50K
25, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Puerto-Rico, <=50K
32, Private, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,40, Peru, <=50K
23, Private, Some-college, Never-married, Adm-clerical, Wife, Amer-Indian-Eskimo, Female,0,0,24, Dominican-Republic, <=50K
63, Local-gov, HS-grad, Separated, Other-service, Husband, White, Female,0,0,25, South, <=50K
36, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,50, Germany, >50K
33, Private, HS-grad, Never-married, Other-service, Wife, White, Male,0,0,40, Honduras, <=50K
45, Private, Some-college, Never-married, Exec-managerial, Unmarried, White, Male,0,0,50, El-Salvador, <=50K
58, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,7298,0,30, Guatemala, <=50K
28, Local-gov, Bachelors, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Male,0,1902,60, El-Salvador, >50K
41, Federal-gov, Bachelors, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,70, Puerto-Rico, <=50K
24, State-gov, 10th, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Female,0,0,20, Japan, <=50K
31, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1902,50, El-Salvador, <=50K
23, Private, HS-grad, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,75, Puerto-Rico, <=50K
32, Local-gov, Bachelors, Never-married, Prof-specialty, Not-in-family, Other, Male,0,0,45, Honduras, <=50K
47, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,7298,0,38, South, >50K
62, Self-emp-not-inc, Some-college, Separated, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,38, Greece, <=50K
25, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,65, Haiti, <=50K
27, Local-gov, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1974,40, Honduras, >50K
23, Private, Some-college, Never-married, Sales, Own-child, Black, Female,0,0,29, Columbia, <=50K
53, Self-emp-not-inc, Masters, Separated, Adm-clerical, Not-in-family, Black, Female,0,0,30, Vietnam, <=50K
36, Private, HS-grad, Never-married, Farming-fishing, Not-in-family, White, Female,0,0,65, Iran, <=50K
42, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, Mexico, >50K
28, Private, Some-college, Married-civ-spouse, Other-service, Other-relative, Amer-Indian-Eskimo, Male,0,0,35, Honduras, <=50K
62, Federal-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Japan, <=50K
62, Private, Assoc-voc, Separated, Exec-managerial, Not-in-family, White, Female,0,0,40, Puerto-Rico, <=50K
44, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,1887,45, Columbia, <=50K
29, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, Vietnam, <=50K
52, Private, HS-grad, Widowed, Adm-clerical, Not-in-family, Other, Female,0,0,25, France, <=50K
46, Federal-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Other, Female,0,0,40, India, >50K
68, State-gov, HS-grad, Widowed, Other-service, Unmarried, White, Female,0,0,20, Italy, <=50K
23, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Taiwan, <=50K
20, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,40, Columbia, <=50K
67, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, Other, Male,16785,0,54, Hong, >50K
46, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,15024,0,60, Honduras, >50K
19, Private, HS-grad, Married-spouse-absent, Handlers-cleaners, Husband, Black, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
23, Private, Assoc-voc, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,40, El-Salvador, <=50K
31, Private, HS-grad, Never-married, Other-service, Own-child, Black, Male,0,0,40, Puerto-Rico, <=50K
35, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,40, South, <=50K
42, Private, 10th, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,50, Poland, >50K
48, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Wife, Other, Female,0,0,62, Peru, >50K
39, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,45, India, <=50K
28, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,44, Portugal, <=50K
44, Private, Assoc-voc, Married-civ-spouse, Sales, Husband, Other, Male,0,0,45, Honduras, >50K
33, Local-gov, Bachelors, Divorced, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,54, Ireland, <=50K
30, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,45, Philippines, >50K
31, State-gov, Bachelors, Never-married, Sales, Other-relative, White, Male,0,0,45, Columbia, <=50K
45, Private, Doctorate, Never-married, Tech-support, Not-in-family, Black, Female,0,1902,40, Thailand, <=50K
53, Self-emp-not-inc, Bachelors, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,70, Vietnam, <=50K
37, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, Peru, >50K
17, Private, 11th, Never-married, Other-service, Own-child, Other, Male,0,0,20, Outlying-US(Guam-USVI-etc), <=50K
18, Private, Some-college, Divorced, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,30, Nicaragua, <=50K
43, Private, Masters, Widowed, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,20, Nicaragua, <=50K
55, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, India, <=50K
24, Private, 9th, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,50, Canada, <=50K
48, Self-emp-not-inc, HS-grad, Married-civ-spouse, Farming-fishing, Wife, Other, Male,0,0,45, Honduras, <=50K
49, Private, Assoc-acdm, Married-spouse-absent, Craft-repair, Husband, White, Female,0,1902,40, South, <=50K
36, Federal-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,58, Italy, >50K
50, Private, Some-college, Divorced, Adm-clerical, Unmarried, Other, Female,0,0,48, Italy, <=50K
21, Private, Some-college, Never-married, Other-service, Own-child, Other, Male,0,0,20, Scotland, <=50K
29, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Other, Female,0,0,35, Dominican-Republic, <=50K
20, Private, Bachelors, Never-married, Adm-clerical, Own-child, Other, Female,0,0,35, Poland, <=50K
46, Private, HS-grad, Divorced, Handlers-cleaners, Not-in-family, White, Male,0,0,40, Hungary, <=50K
38, Federal-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,43, Outlying-US(Guam-USVI-etc), >50K
20, Private, Some-college, Never-married, Sales, Own-child, Black, Female,0,0,20, Yugoslavia, <=50K
21, Private, Some-college, Never-married, Other-service, Not-in-family, Other, Female,0,0,28, Poland, <=50K
62, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,3325,0,40, Guatemala, >50K
57, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Peru, <=50K
24, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Other, Male,0,0,60, Scotland, <=50K
29, Private, 10th, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, Haiti, <=50K
20, Private, HS-grad, Never-married, Other-service, Husband, Other, Female,0,0,30, Hungary, <=50K
23, Private, HS-grad, Never-married, Protective-serv, Own-child, Black, Male,0,0,40, Mexico, <=50K
41, Private, HS-grad, Divorced, Other-service, Unmarried, Black, Male,0,0,50, Cuba, <=50K
37, Private, Assoc-voc, Divorced, Other-service, Not-in-family, Other, Female,0,0,50, Canada, <=50K
59, Local-gov, Some-college, Married-civ-spouse, Prof-specialty, Other-relative, Black, Male,0,0,40, Scotland, >50K
52, Local-gov, Bachelors, Divorced, Sales, Not-in-family, Black, Female,0,0,50, Yugoslavia, <=50K
60, Private, Some-college, Married-civ-spouse, Other-service, Husband, Other, Male,0,0,25, Taiwan, <=50K
18, Private, 11th, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,20, El-Salvador, <=50K
36, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, Yugoslavia, <=50K
28, Private, HS-grad, Never-married, Sales, Own-child, Other, Male,0,0,40, Thailand, <=50K
47, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,45, United-States, >50K
18, Private, 11th, Never-married, Machine-op-inspct, Own-child, Other, Male,0,0,16, Cambodia, <=50K
29, Self-emp-not-inc, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,60, Greece, <=50K
27, Private, HS-grad, Never-married, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,70, Poland, <=50K
41, Federal-gov, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,50, Ecuador, >50K
18, Private, Some-college, Never-married, Handlers-cleaners, Own-child, Asian-Pac-Islander, Female,0,0,25, Laos, <=50K
25, Private, Some-college, Never-married, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,40, Poland, <=50K
54, Local-gov, Bachelors, Divorced, Prof-specialty, Not-in-family, Other, Female,0,1902,40, Cuba, >50K
23, Private, Masters, Separated, Exec-managerial, Wife, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
47, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Female,7687,0,44, Portugal, >50K
37, Local-gov, Masters, Separated, Prof-specialty, Not-in-family, Other, Male,0,0,48, Ecuador, >50K
40, Private, Some-college, Separated, Sales, Not-in-family, Other, Female,0,0,50, Cambodia, >50K
27, Private, HS-grad, Never-married, Machine-op-inspct, Husband, White, Male,0,0,50, Ireland, <=50K
49, Private, Bachelors, Married-civ-spouse, Protective-serv, Husband, Other, Male,0,0,40, Guatemala, >50K
18, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Ireland, <=50K
69, Local-gov, 5th-6th, Divorced, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Female,556,0,20, Germany, <=50K
17, Private, 11th, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Female,0,0,25, Columbia, <=50K
54, Private, Assoc-voc, Married-civ-spouse, Protective-serv, Not-in-family, Black, Female,0,0,35, Japan, >50K
35, Private, Some-college, Married-spouse-absent, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Honduras, <=50K
39, Private, HS-grad, Divorced, Other-service, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Nicaragua, <=50K
51, Private, Bachelors, Divorced, Adm-clerical, Own-child, White, Male,0,0,40, Portugal, <=50K
39, Local-gov, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,35, Canada, <=50K
53, Local-gov, HS-grad, Married-civ-spouse, Tech-support, Husband, Other, Male,0,1902,40, Ecuador, >50K
36, Private, HS-grad, Divorced, Exec-managerial, Own-child, White, Female,0,0,74, Hong, <=50K
64, Private, 7th-8th, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,40, India, <=50K
43, Private, HS-grad, Divorced, Craft-repair, Own-child, Other, Male,0,0,40, Italy, <=50K
19, Private, Some-college, Never-married, Other-service, Own-child, Black, Female,0,0,25, Thailand, <=50K
47, Self-emp-inc, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,60, Portugal, >50K
22, Local-gov, Some-college, Never-married, Handlers-cleaners, Not-in-family, Black, Male,0,0,40, Trinadad&Tobago, <=50K
40, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,54, Iran, <=50K
67, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Other, Female,0,0,25, Trinadad&Tobago, <=50K
45, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,4570,0,40, United-States, <=50K
32, Private, Some-college, Married-spouse-absent, Craft-repair, Husband, White, Female,2298,0,40, Ireland, <=50K
26, Private, Assoc-voc, Never-married, Machine-op-inspct, Not-in-family, Black, Female,0,0,40, Portugal, <=50K
59, State-gov, Masters, Divorced, Prof-specialty, Not-in-family, Other, Female,0,0,35, Ireland, <=50K
37, Private, Bachelors, Married-civ-spouse, Other-service, Husband, Other, Male,0,0,40, Cambodia, <=50K
37, Local-gov, Some-college, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Vietnam, <=50K
63, Self-emp-inc, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,68, Philippines, >50K
55, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,40, France, >50K
47, Self-emp-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,54, Columbia, <=50K
46, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,40, Japan, <=50K
40, Private, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,15024,0,38, Honduras, >50K
51, Private, HS-grad, Widowed, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,2974,0,40, United-States, <=50K
19, Private, Some-college, Never-married, Adm-clerical, Own-child, Black, Female,0,0,40, Philippines, <=50K
35, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Male,0,1902,60, Honduras, <=50K
35, Private, Bachelors, Never-married, Prof-specialty, Wife, White, Female,0,0,40, El-Salvador, <=50K
46, Private, HS-grad, Separated, Exec-managerial, Not-in-family, White, Male,0,0,40, El-Salvador, <=50K
49, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Other, Female,2198,0,40, Germany, <=50K
32, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Honduras, <=50K
28, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,54, Jamaica, <=50K
67, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,2043,40, Vietnam, <=50K
53, Private, 9th, Divorced, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Dominican-Republic, <=50K
20, Federal-gov, HS-grad, Never-married, Protective-serv, Own-child, Amer-Indian-Eskimo, Male,0,0,35, United-States, <=50K
62, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, Thailand, <=50K
28, Private, Some-college, Never-married, Other-service, Not-in-family, Other, Female,0,0,30, Iran, <=50K
27, Private, HS-grad, Divorced, Adm-clerical, Own-child, Asian-Pac-Islander, Male,0,0,40, Vietnam, <=50K
35, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, Iran, >50K
59, Self-emp-inc, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,50, France, >50K
27, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, Iran, <=50K
24, Private, Bachelors, Never-married, Prof-specialty, Unmarried, Black, Female,0,0,35, Germany, <=50K
67, Private, Assoc-voc, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,40, Dominican-Republic, <=50K
25, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,40, Jamaica, <=50K
24, Federal-gov, HS-grad, Never-married, Handlers-cleaners, Own-child, Black, Male,0,0,20, Guatemala, <=50K
62, Private, Bachelors, Never-married, Other-service, Not-in-family, White, Female,0,0,3, Laos, <=50K
45, Self-emp-not-inc, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,84, England, <=50K
29, Private, 11th, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,45, Italy, <=50K
23, Private, 7th-8th, Never-married, Adm-clerical, Not-in-family, Black, Male,0,0,40, France, <=50K
64, Private, HS-grad, Divorced, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Ireland, <=50K
50, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,80, El-Salvador, <=50K
17, Local-gov, 11th, Never-married, Other-service, Own-child, Other, Male,0,0,30, Taiwan, <=50K
44, Private, Some-college, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,60, Mexico, <=50K
37, Self-emp-inc, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,54, Germany, <=50K
29, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, Asian-Pac-Islander, Female,0,1902,40, Italy, <=50K
37, Private, 10th, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,60, Philippines, >50K
28, Federal-gov, Bachelors, Never-married, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,0,1902,50, Haiti, <=50K
41, Private, Bachelors, Divorced, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,2020,46, Vietnam, <=50K
25, Private, HS-grad, Never-married, Machine-op-inspct, Unmarried, White, Female,0,0,50, Guatemala, <=50K
39, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Trinadad&Tobago, <=50K
41, Self-emp-not-inc, Bachelors, Never-married, Prof-specialty, Wife, Other, Male,0,0,40, Outlying-US(Guam-USVI-etc), >50K
54, Private, HS-grad, Married-spouse-absent, Machine-op-inspct, Husband, White, Male,0,0,45, South, <=50K
25, Private, Masters, Never-married, Exec-managerial, Own-child, Asian-Pac-Islander, Female,0,0,65, Taiwan, <=50K
42, Local-gov, Masters, Married-civ-spouse, Sales, Wife, Asian-Pac-Islander, Male,0,0,60, China, <=50K
36, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Wife, White, Male,0,0,40, France, <=50K
36, Private, HS-grad, Never-married, Prof-specialty, Wife, Black, Female,0,0,40, Trinadad&Tobago, <=50K
54, Self-emp-not-inc, Bachelors, Separated, Prof-specialty, Not-in-family, White, Male,0,0,45, Dominican-Republic, >50K
22, Private, 12th, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Female,0,0,20, Thailand, <=50K
48, Private, Bachelors, Never-married, Prof-specialty, Wife, Asian-Pac-Islander, Male,0,0,40, Hungary, >50K
38, Private, Some-college, Divorced, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,0,0,50, Mexico, <=50K
24, Private, Some-college, Never-married, Adm-clerical, Own-child, Black, Female,0,0,40, England, <=50K
21, Local-gov, Some-college, Married-spouse-absent, Adm-clerical, Own-child, Other, Female,0,1873,12, Iran, <=50K
25, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, Other, Male,0,0,40, Peru, <=50K
23, Private, HS-grad, Never-married, Farming-fishing, Own-child, White, Female,0,0,30, Hungary, <=50K
44, Federal-gov, HS-grad, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,40, El-Salvador, <=50K
52, Private, HS-grad, Divorced, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Hong, <=50K
28, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Black, Male,0,0,40, Philippines, <=50K
21, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, Other, Female,0,0,40, Trinadad&Tobago, <=50K
38, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,60, Hong, <=50K
28, Private, Assoc-acdm, Never-married, Handlers-cleaners, Not-in-family, Other, Male,0,0,40, England, <=50K
20, Private, Assoc-voc, Never-married, Craft-repair, Own-child, Asian-Pac-Islander, Male,0,0,20, United-States, <=50K
48, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,7298,0,60, Ecuador, >50K
22, Private, HS-grad, Never-married, Farming-fishing, Not-in-family, Black, Male,0,0,50, Ecuador, <=50K
21, Private, Some-college, Never-married, Handlers-cleaners, Own-child, Other, Female,0,0,50, Ecuador, <=50K
24, Private, Some-college, Never-married, Machine-op-inspct, Unmarried, Amer-Indian-Eskimo, Female,0,0,48, Italy, <=50K
33, Private, HS-grad, Never-married, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Vietnam, <=50K
