67, Self-emp-not-inc, HS-grad, Divorced, Adm-clerical, Wife, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
23, Private, Some-college, Never-married, Craft-repair, Other-relative, White, Female,0,0,50, United-States, <=50K
38, Private, Bachelors, Divorced, Transport-moving, Husband, White, Male,0,0,43, United-States, <=50K
30, Self-emp-inc, HS-grad, Married-civ-spouse, Protective-serv, Own-child, White, Male,0,0,45, Mexico, >50K
80, Self-emp-inc, Assoc-voc, Widowed, Prof-specialty, Husband, White, Male,0,0,45, United-States, <=50K
35, Private, HS-grad, Divorced, Craft-repair, Husband, Black, Male,0,0,40, Mexico, <=50K
40, Private, HS-grad, Never-married, Craft-repair, Unmarried, Black, Male,0,0,30, United-States, <=50K
51, Self-emp-not-inc, HS-grad, Divorced, Exec-managerial, Husband, White, Female,0,0,48, United-States, >50K
73, Self-emp-not-inc, HS-grad, Married-spouse-absent, Adm-clerical, Not-in-family, White, Male,0,0,16, United-States, <=50K
38, Private, 7th-8th, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,7687,0,40, United-States, <=50K
37, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Black, Female,0,0,40, Philippines, >50K
33, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,40, Philippines, <=50K
39, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Black, Male,0,0,40, Taiwan, <=50K
47, Local-gov, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1759,60, United-States, >50K
60, Private, Some-college, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, India, <=50K
44, Private, Some-college, Divorced, Tech-support, Not-in-family, Black, Female,0,0,40, United-States, <=50K
21, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,25, United-States, >50K
29, Private, HS-grad, Never-married, Transport-moving, Own-child, White, Female,0,0,40, United-States, <=50K
23, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
24, Private, Assoc-acdm, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,50, United-States, <=50K
26, Private, Some-college, Never-married, Machine-op-inspct, Husband, White, Male,0,0,54, United-States, <=50K
57, Private, HS-grad, Widowed, Farming-fishing, Husband, White, Male,0,1977,40, United-States, <=50K
32, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
53, Local-gov, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Female,0,0,40, United-States, <=50K
47, Private, HS-grad, Divorced, Transport-moving, Unmarried, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
31, Private, HS-grad, Never-married, Transport-moving, Own-child, White, Male,0,0,25, United-States, <=50K
20, Private, Bachelors, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,40, United-States, <=50K
29, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,1841,40, United-States, >50K
21, Private, Some-college, Never-married, Transport-moving, Not-in-family, White, Male,0,0,30, United-States, <=50K
31, Private, HS-grad, Never-married, Transport-moving, Husband, White, Female,0,0,50, United-States, >50K
19, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,30, United-States, <=50K
52, Private, HS-grad, Divorced, Exec-managerial, Husband, White, Female,0,0,40, United-States, <=50K
29, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
22, Private, HS-grad, Never-married, Sales, Own-child, White, Female,0,0,15, United-States, <=50K
41, Private, Bachelors, Married-civ-spouse, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
38, Private, 11th, Separated, Prof-specialty, Not-in-family, White, Female,0,0,40, Cuba, >50K
43, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,45, United-States, >50K
24, Private, HS-grad, Never-married, Machine-op-inspct, Husband, White, Male,3510,0,54, United-States, <=50K
25, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
30, Private, Some-college, Never-married, Exec-managerial, Husband, White, Male,0,0,48, United-States, <=50K
54, Private, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, United-States, <=50K
39, Private, HS-grad, Married-spouse-absent, Handlers-cleaners, Wife, Black, Female,0,0,40, United-States, <=50K
40, Private, Some-college, Divorced, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
34, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,48, United-States, <=50K
22, Private, HS-grad, Widowed, Sales, Own-child, White, Male,0,0,60, United-States, <=50K
38, Private, Some-college, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male,0,0,60, United-States, <=50K
24, Private, Some-college, Married-civ-spouse, Farming-fishing, Unmarried, White, Male,0,0,40, Jamaica, <=50K
39, Private, Some-college, Never-married, Handlers-cleaners, Wife, Black, Male,0,0,20, United-States, <=50K
43, State-gov, HS-grad, Never-married, Sales, Husband, White, Male,0,0,40, United-States, >50K
52, State-gov, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,45, United-States, <=50K
64, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Male,0,1902,40, United-States, >50K
36, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, <=50K
18, Private, 11th, Never-married, Adm-clerical, Own-child, White, Male,0,1768,20, United-States, >50K
19, Private, Bachelors, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,40, United-States, <=50K
51, Self-emp-not-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, >50K
44, Private, Some-college, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,60, United-States, <=50K
64, State-gov, 10th, Widowed, Craft-repair, Wife, Black, Female,0,0,40, United-States, <=50K
34, Private, HS-grad, Married-civ-spouse, Exec-managerial, Other-relative, White, Female,0,1890,40, United-States, <=50K
28, Private, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,7687,0,40, United-States, >50K
27, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
17, Private, 10th, Never-married, Other-service, Own-child, White, Male,0,0,20, United-States, <=50K
24, Private, Some-college, Married-civ-spouse, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
21, Private, HS-grad, Separated, Adm-clerical, Not-in-family, White, Female,0,0,35, United-States, <=50K
37, Private, HS-grad, Never-married, Sales, Other-relative, Asian-Pac-Islander, Male,0,0,16, United-States, <=50K
57, Private, 10th, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
74, Private, 7th-8th, Married-civ-spouse, Sales, Husband, White, Female,0,0,35, United-States, <=50K
29, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,48, United-States, >50K
29, Private, HS-grad, Never-married, Other-service, Husband, White, Female,0,0,40, United-States, <=50K
30, Private, Bachelors, Never-married, Exec-managerial, Unmarried, White, Male,0,0,60, United-States, <=50K
56, Private, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, <=50K
18, Private, HS-grad, Never-married, Other-service, Other-relative, White, Female,0,0,25, United-States, <=50K
22, Private, Assoc-acdm, Never-married, Machine-op-inspct, Own-child, White, Male,3122,0,40, United-States, <=50K
38, Private, Assoc-voc, Separated, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
28, Private, Some-college, Married-civ-spouse, Craft-repair, Unmarried, White, Female,0,0,40, United-States, <=50K
47, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,70, United-States, >50K
59, Local-gov, 5th-6th, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, >50K
40, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,40, United-States, <=50K
54, Local-gov, Doctorate, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,40, Puerto-Rico, >50K
22, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,35, Cuba, <=50K
38, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
46, Private, Bachelors, Divorced, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
43, Self-emp-not-inc, Assoc-voc, Separated, Prof-specialty, Husband, White, Male,0,0,60, United-States, <=50K
59, Self-emp-not-inc, HS-grad, Divorced, Farming-fishing, Husband, White, Male,2349,0,60, United-States, >50K
30, Private, Bachelors, Divorced, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
22, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,30, Guatemala, <=50K
46, Private, Some-college, Married-civ-spouse, Craft-repair, Unmarried, White, Male,0,0,40, United-States, <=50K
41, Private, Some-college, Widowed, Craft-repair, Husband, White, Male,0,0,40, Portugal, <=50K
21, Private, 11th, Married-civ-spouse, Handlers-cleaners, Own-child, White, Female,0,0,40, United-States, <=50K
29, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
38, Private, Assoc-voc, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,0,54, United-States, <=50K
46, Private, 9th, Married-civ-spouse, Sales, Husband, White, Male,0,0,38, United-States, <=50K
52, Federal-gov, HS-grad, Never-married, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
45, Private, Bachelors, Married-civ-spouse, Other-service, Husband, White, Male,0,0,45, Italy, <=50K
58, Federal-gov, Bachelors, Married-spouse-absent, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
41, Self-emp-not-inc, HS-grad, Never-married, Transport-moving, Not-in-family, White, Female,5178,0,50, United-States, <=50K
35, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, Black, Female,99999,0,40, United-States, <=50K
45, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
45, Private, Some-college, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,45, United-States, <=50K
50, Private, Some-college, Divorced, Machine-op-inspct, Husband, White, Female,0,0,40, United-States, <=50K
30, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
37, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Unmarried, White, Male,0,0,40, United-States, <=50K
26, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, United-States, >50K
25, Private, Some-college, Never-married, Prof-specialty, Husband, Black, Male,0,0,35, United-States, <=50K
37, Private, 5th-6th, Never-married, Other-service, Own-child, White, Male,0,0,40, Puerto-Rico, <=50K
22, Private, HS-grad, Divorced, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
47, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,25, United-States, <=50K
43, Private, 10th, Widowed, Exec-managerial, Husband, White, Female,0,0,40, United-States, <=50K
32, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,1856,54, United-States, <=50K
23, Private, Bachelors, Never-married, Craft-repair, Other-relative, White, Female,0,0,40, United-States, <=50K
32, Private, Masters, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
26, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
37, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,48, United-States, <=50K
24, Private, Some-college, Never-married, Other-service, Not-in-family, White, Male,0,0,15, United-States, >50K
27, Local-gov, Assoc-voc, Never-married, Craft-repair, Husband, White, Male,0,0,50, United-States, >50K
47, Private, Assoc-voc, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,40, United-States, >50K
38, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, >50K
38, Federal-gov, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
37, Private, Some-college, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,50, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, White, Female,0,0,40, United-States, >50K
65, Local-gov, Assoc-voc, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
32, Private, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
41, Private, Some-college, Never-married, Machine-op-inspct, Husband, White, Male,0,0,50, United-States, <=50K
36, Private, Some-college, Never-married, Other-service, Not-in-family, Black, Female,0,0,8, United-States, <=50K
23, Private, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, Black, Male,0,0,50, United-States, >50K
21, State-gov, 11th, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,38, United-States, <=50K
27, Private, Assoc-voc, Married-civ-spouse, Other-service, Unmarried, White, Male,0,0,40, United-States, <=50K
35, Private, Doctorate, Never-married, Prof-specialty, Husband, Black, Male,0,0,40, United-States, <=50K
55, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,54, United-States, >50K
24, Private, HS-grad, Never-married, Adm-clerical, Wife, Black, Female,0,0,35, United-States, <=50K
20, Private, Some-college, Never-married, Handlers-cleaners, Husband, White, Female,0,0,25, England, <=50K
48, Private, Masters, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,40, United-States, <=50K
68, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,40, United-States, <=50K
37, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, >50K
26, Private, Some-college, Never-married, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
48, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1995,45, Taiwan, >50K
17, Private, 11th, Never-married, Other-service, Own-child, White, Male,0,0,20, United-States, <=50K
29, Private, HS-grad, Married-civ-spouse, Sales, Own-child, White, Female,0,0,40, United-States, <=50K
35, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, White, Male,7298,0,40, United-States, >50K
19, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Female,0,0,50, United-States, <=50K
25, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,30, United-States, <=50K
28, Private, Bachelors, Never-married, Adm-clerical, Unmarried, Black, Male,0,0,30, United-States, <=50K
25, Private, Bachelors, Separated, Adm-clerical, Own-child, White, Female,3103,0,40, United-States, <=50K
59, Private, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, White, Female,0,0,40, United-States, >50K
39, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
41, Private, Masters, Divorced, Farming-fishing, Husband, White, Male,0,0,60, United-States, >50K
30, Self-emp-not-inc, 11th, Never-married, Other-service, Own-child, White, Male,0,0,30, United-States, <=50K
30, Federal-gov, Masters, Divorced, Prof-specialty, Not-in-family, Black, Male,0,1977,40, United-States, >50K
37, Local-gov, HS-grad, Never-married, Sales, Husband, White, Male,0,0,40, United-States, <=50K
55, Private, HS-grad, Divorced, Protective-serv, Wife, White, Male,0,0,45, United-States, <=50K
18, Private, 10th, Never-married, Adm-clerical, Own-child, White, Male,0,0,30, United-States, <=50K
34, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,50, United-States, <=50K
64, Local-gov, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, >50K
44, Private, 7th-8th, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
52, State-gov, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0,0,40, United-States, <=50K
37, Private, HS-grad, Divorced, Sales, Unmarried, White, Female,0,0,30, Mexico, <=50K
26, Private, HS-grad, Never-married, Sales, Not-in-family, Black, Female,0,0,25, United-States, <=50K
60, Private, Masters, Divorced, Exec-managerial, Unmarried, White, Female,0,0,40, United-States, >50K
31, Private, Some-college, Divorced, Handlers-cleaners, Unmarried, White, Female,0,0,40, Mexico, <=50K
23, Self-emp-not-inc, Some-college, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,35, United-States, <=50K
38, Private, Doctorate, Married-civ-spouse, Sales, Not-in-family, Black, Male,0,0,40, United-States, <=50K
61, Private, 10th, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,30, United-States, <=50K
60, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
33, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Wife, White, Male,0,0,40, United-States, <=50K
41, Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,7298,0,50, United-States, >50K
56, Federal-gov, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,42, United-States, <=50K
26, Private, HS-grad, Never-married, Prof-specialty, Husband, White, Female,0,0,40, Haiti, <=50K
33, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50K
48, Private, 10th, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,30, United-States, <=50K
41, Private, HS-grad, Married-spouse-absent, Craft-repair, Not-in-family, White, Female,0,0,60, United-States, >50K
31, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Female,0,0,45, United-States, <=50K
41, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,8884,0,60, United-States, >50K
17, Private, 10th, Never-married, Sales, Other-relative, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
23, Private, HS-grad, Never-married, Sales, Other-relative, White, Male,0,0,40, United-States, <=50K
18, Private, HS-grad, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,20, United-States, <=50K
58, Private, Masters, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0,0,40, United-States, <=50K
51, Private, Assoc-acdm, Separated, Adm-clerical, Husband, White, Male,0,0,2, United-States, <=50K
59, State-gov, HS-grad, Married-spouse-absent, Craft-repair, Husband, White, Male,0,0,45, United-States, <=50K
46, Private, Some-college, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
21, Private, Bachelors, Never-married, Handlers-cleaners, Not-in-family, Black, Female,0,0,38, United-States, <=50K
63, Local-gov, Some-college, Married-civ-spouse, Farming-fishing, Unmarried, White, Female,0,0,40, United-States, <=50K
44, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,1743,40, United-States, <=50K
52, Private, Masters, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,15024,0,54, United-States, >50K
55, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,1977,44, United-States, <=50K
40, Private, Bachelors, Widowed, Other-service, Wife, White, Male,0,0,40, United-States, >50K
32, Private, Some-college, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
31, Private, 7th-8th, Never-married, Exec-managerial, Own-child, White, Female,0,0,40, United-States, <=50K
40, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
61, Private, Some-college, Married-civ-spouse, Other-service, Unmarried, White, Male,0,0,40, United-States, <=50K
35, Federal-gov, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
41, Local-gov, Some-college, Divorced, Adm-clerical, Unmarried, White, Female,0,0,37, United-States, >50K
65, Self-emp-not-inc, HS-grad, Divorced, Machine-op-inspct, Wife, White, Male,0,0,23, United-States, >50K
35, Private, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,1902,50, United-States, <=50K
25, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,60, Mexico, >50K
27, Private, Some-college, Never-married, Exec-managerial, Unmarried, White, Male,0,0,40, United-States, <=50K
22, Federal-gov, Bachelors, Never-married, Adm-clerical, Own-child, White, Female,0,0,20, United-States, <=50K
38, Private, Doctorate, Never-married, Tech-support, Husband, White, Male,0,0,45, United-States, >50K
37, Private, Bachelors, Married-spouse-absent, Exec-managerial, Husband, White, Male,0,0,60, United-States, <=50K
25, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States, <=50K
55, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
27, Private, Bachelors, Never-married, Other-service, Not-in-family, Black, Female,0,0,40, Germany, <=50K
46, Federal-gov, Assoc-voc, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,3365,0,38, United-States, >50K
44, Private, HS-grad, Married-civ-spouse, Sales, Husband, Black, Female,0,0,40, United-States, <=50K
45, Self-emp-not-inc, Some-college, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,54, United-States, >50K
63, Private, Assoc-acdm, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States, <=50K
30, Private, Bachelors, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
25, Private, 9th, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,30, United-States, <=50K
74, Private, Bachelors, Divorced, Farming-fishing, Husband, White, Female,0,0,40, United-States, <=50K
45, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
43, Private, Assoc-voc, Divorced, Prof-specialty, Unmarried, White, Female,0,0,40, United-States, <=50K
40, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Other, Male,0,0,40, United-States, <=50K
56, Private, HS-grad, Divorced, Handlers-cleaners, Wife, White, Male,0,0,16, Mexico, <=50K
56, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
80, Local-gov, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,20, United-States, <=50K
22, Private, Bachelors, Separated, Machine-op-inspct, Not-in-family, Black, Male,0,0,40, United-States, <=50K
41, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, White, Female,0,0,25, United-States, <=50K
38, Local-gov, HS-grad, Never-married, Sales, Husband, White, Male,0,0,40, United-States, <=50K
21, Private, Some-college, Never-married, Tech-support, Other-relative, White, Male,0,0,30, United-States, <=50K
44, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, <=50K
31, Private, Assoc-voc, Married-civ-spouse, Adm-clerical, Wife, White, Male,0,0,40, United-States, <=50K
41, Private, 5th-6th, Never-married, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
20, Private, HS-grad, Never-married, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
32, Private, Assoc-voc, Married-spouse-absent, Transport-moving, Husband, White, Male,0,0,50, United-States, <=50K
60, Private, Some-college, Widowed, Prof-specialty, Husband, White, Male,2445,0,54, United-States, >50K
61, Self-emp-not-inc, Some-college, Widowed, Adm-clerical, Husband, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
36, Private, Masters, Never-married, Prof-specialty, Husband, White, Female,0,0,35, United-States, <=50K
41, Private, Assoc-voc, Divorced, Prof-specialty, Own-child, White, Male,0,0,40, United-States, <=50K
23, Private, Bachelors, Never-married, Other-service, Not-in-family, Black, Male,0,0,30, United-States, <=50K
32, State-gov, Assoc-voc, Never-married, Protective-serv, Husband, White, Female,0,0,40, United-States, <=50K
21, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
60, Local-gov, Doctorate, Married-civ-spouse, Exec-managerial, Husband, Other, Female,3383,0,46, United-States, >50K
46, Local-gov, Masters, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,7687,0,40, United-States, >50K
42, Private, 5th-6th, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,45, United-States, <=50K
22, Self-emp-not-inc, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
55, Private, Some-college, Married-civ-spouse, Sales, Unmarried, White, Female,0,0,40, United-States, <=50K
56, Private, 12th, Married-civ-spouse, Craft-repair, Unmarried, White, Female,0,0,30, United-States, >50K
23, Private, Some-college, Never-married, Craft-repair, Own-child, Asian-Pac-Islander, Female,0,1887,30, Dominican-Republic, >50K
34, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,30, United-States, <=50K
48, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Female,0,0,40, United-States, >50K
44, Federal-gov, Assoc-acdm, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,1889,12, Vietnam, <=50K
30, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,10, United-States, <=50K
39, Private, 11th, Never-married, Exec-managerial, Unmarried, White, Female,7298,0,40, United-States, <=50K
42, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
34, Private, Assoc-voc, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, Mexico, <=50K
36, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,48, United-States, <=50K
44, Private, Bachelors, Married-civ-spouse, Sales, Unmarried, White, Male,0,0,50, United-States, >50K
22, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, United-States, <=50K
53, Private, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, White, Female,14116,0,54, United-States, <=50K
31, Private, Bachelors, Never-married, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
37, Private, HS-grad, Separated, Farming-fishing, Unmarried, White, Male,0,0,40, United-States, <=50K
37, Private, Masters, Divorced, Handlers-cleaners, Unmarried, White, Male,0,0,40, United-States, >50K
42, Federal-gov, HS-grad, Widowed, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
45, Self-emp-not-inc, Some-college, Divorced, Exec-managerial, Husband, White, Male,0,0,60, United-States, <=50K
46, Local-gov, HS-grad, Divorced, Other-service, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
38, State-gov, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1902,50, United-States, <=50K
33, Private, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,60, United-States, <=50K
29, Self-emp-not-inc, Prof-school, Never-married, Other-service, Wife, Black, Female,0,0,40, United-States, <=50K
23, Private, Some-college, Never-married, Craft-repair, Not-in-family, White, Male,0,0,65, United-States, >50K
43, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,35, United-States, <=50K
46, Private, Some-college, Divorced, Craft-repair, Husband, White, Male,0,0,40, South, <=50K
41, Private, HS-grad, Never-married, Exec-managerial, Wife, White, Male,0,0,45, United-States, <=50K
44, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,3823,0,40, United-States, <=50K
21, Private, Some-college, Never-married, Tech-support, Own-child, White, Male,0,0,45, United-States, <=50K
25, Self-emp-not-inc, HS-grad, Divorced, Exec-managerial, Wife, White, Female,0,0,40, United-States, <=50K
18, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Male,0,0,30, United-States, <=50K
22, Private, Some-college, Never-married, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
39, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,1945,60, United-States, <=50K
42, Private, 7th-8th, Divorced, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
28, Self-emp-inc, Bachelors, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,99, United-States, <=50K
