51, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Wife, Amer-Indian-Eskimo, Male,0,0,65, Dominican-Republic, >50K
38, Private, Bachelors, Separated, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Scotland, <=50K
38, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Wife, Black, Female,0,0,40, Guatemala, <=50K
31, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,44, Mexico, <=50K
24, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Wife, Amer-Indian-Eskimo, Female,0,0,29, Philippines, <=50K
64, Private, 7th-8th, Widowed, Priv-house-serv, Unmarried, Black, Male,0,0,40, Cambodia, <=50K
38, Self-emp-not-inc, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,25, South, <=50K
36, Self-emp-not-inc, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,7298,0,50, Hungary, >50K
36, State-gov, HS-grad, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,37, Cuba, <=50K
45, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, Unmarried, White, Female,0,0,40, Haiti, <=50K
22, Private, Assoc-acdm, Never-married, Craft-repair, Other-relative, Black, Male,0,0,40, Trinadad&Tobago, <=50K
30, Private, HS-grad, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Haiti, <=50K
48, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,60, Thailand, <=50K
46, State-gov, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,7298,0,60, Haiti, >50K
53, Private, HS-grad, Divorced, Exec-managerial, Unmarried, White, Female,0,0,35, Canada, <=50K
47, State-gov, HS-grad, Widowed, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Holand-Netherlands, <=50K
30, Private, Bachelors, Separated, Adm-clerical, Not-in-family, White, Male,0,0,40, Guatemala, <=50K
45, Private, Assoc-acdm, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,60, France, >50K
30, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,0,40, Portugal, >50K
90, Private, Doctorate, Widowed, Prof-specialty, Unmarried, Asian-Pac-Islander, Female,0,0,40, Cambodia, <=50K
34, Self-emp-not-inc, Some-college, Divorced, Other-service, Husband, Other, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
57, Self-emp-not-inc, Masters, Separated, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
27, Private, Some-college, Separated, Sales, Not-in-family, Black, Male,0,0,40, Puerto-Rico, <=50K
45, Private, 10th, Married-civ-spouse, Sales, Husband, Black, Male,0,0,40, Laos, >50K
55, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Honduras, <=50K
37, Private, 7th-8th, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, Japan, <=50K
27, Private, Assoc-acdm, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,60, Ireland, <=50K
46, Private, 7th-8th, Divorced, Exec-managerial, Husband, Other, Male,0,0,65, Ecuador, >50K
23, Private, HS-grad, Never-married, Exec-managerial, Unmarried, Black, Male,0,0,40, Cuba, <=50K
49, Private, HS-grad, Divorced, Craft-repair, Wife, Black, Male,0,0,60, France, <=50K
38, State-gov, Some-college, Divorced, Adm-clerical, Unmarried, Other, Female,0,0,37, Scotland, <=50K
61, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Philippines, >50K
23, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Female,0,0,25, Taiwan, <=50K
45, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,50, China, >50K
22, Private, Some-college, Never-married, Sales, Not-in-family, White, Female,0,0,15, France, <=50K
67, Private, Masters, Married-civ-spouse, Tech-support, Husband, White, Male,2441,0,40, Honduras, <=50K
65, Self-emp-not-inc, Some-college, Divorced, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Ecuador, <=50K
34, Self-emp-not-inc, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,29, Guatemala, <=50K
30, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, Holand-Netherlands, <=50K
41, Private, Prof-school, Married-civ-spouse, Prof-specialty, Other-relative, White, Female,0,0,25, Portugal, >50K
35, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other, Male,7298,0,40, Honduras, >50K
46, Private, Some-college, Married-civ-spouse, Protective-serv, Husband, Asian-Pac-Islander, Male,0,0,45, Honduras, >50K
58, Self-emp-not-inc, Assoc-voc, Widowed, Exec-managerial, Not-in-family, White, Male,0,0,60, Trinadad&Tobago, <=50K
25, State-gov, Some-college, Never-married, Other-service, Unmarried, Asian-Pac-Islander, Female,0,0,20, France, <=50K
58, State-gov, Bachelors, Married-civ-spouse, Protective-serv, Husband, Amer-Indian-Eskimo, Male,15024,0,40, Ireland, >50K
33, Local-gov, Masters, Divorced, Adm-clerical, Husband, Other, Female,0,0,45, Greece, <=50K
57, Private, HS-grad, Divorced, Sales, Unmarried, White, Female,0,0,50, Poland, <=50K
34, Private, Assoc-voc, Divorced, Craft-repair, Unmarried, White, Female,0,0,50, Iran, <=50K
45, Private, Some-college, Divorced, Exec-managerial, Not-in-family, Black, Female,0,0,45, Japan, <=50K
20, Private, HS-grad, Never-married, Sales, Own-child, Other, Male,0,0,40, China, <=50K
36, Self-emp-inc, Doctorate, Never-married, Exec-managerial, Not-in-family, White, Female,0,1563,60, Cambodia, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,10, Portugal, >50K
37, Local-gov, HS-grad, Married-civ-spouse, Protective-serv, Wife, Amer-Indian-Eskimo, Female,0,0,20, Peru, <=50K
43, Private, HS-grad, Never-married, Tech-support, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, South, <=50K
20, Private, HS-grad, Never-married, Tech-support, Not-in-family, Black, Female,0,0,40, Portugal, <=50K
28, Private, HS-grad, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,40, Peru, <=50K
49, Local-gov, HS-grad, Divorced, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Iran, <=50K
42, Self-emp-not-inc, 11th, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, Puerto-Rico, <=50K
18, Private, Assoc-acdm, Never-married, Transport-moving, Own-child, White, Female,0,0,29, Vietnam, <=50K
25, State-gov, Some-college, Never-married, Handlers-cleaners, Own-child, Black, Male,0,0,40, Japan, <=50K
33, Private, Masters, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, Iran, <=50K
37, Private, HS-grad, Married-civ-spouse, Sales, Unmarried, White, Male,0,0,38, El-Salvador, <=50K
22, State-gov, Masters, Married-civ-spouse, Prof-specialty, Own-child, White, Female,0,0,25, India, <=50K
44, Private, HS-grad, Never-married, Other-service, Unmarried, Amer-Indian-Eskimo, Female,0,0,35, Philippines, <=50K
26, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
42, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, Laos, <=50K
44, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,1977,71, Holand-Netherlands, >50K
26, Private, 12th, Never-married, Machine-op-inspct, Not-in-family, Black, Female,0,0,40, Peru, <=50K
41, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,35, Jamaica, >50K
31, Private, Some-college, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,40, Scotland, <=50K
42, Private, HS-grad, Never-married, Sales, Not-in-family, Black, Male,0,0,40, Vietnam, <=50K
29, Self-emp-not-inc, Bachelors, Never-married, Sales, Not-in-family, Black, Male,0,0,45, Vietnam, <=50K
30, Private, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,40, Trinadad&Tobago, <=50K
20, Private, Assoc-voc, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Female,0,0,35, Portugal, <=50K
52, Federal-gov, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,70, United-States, <=50K
35, Private, HS-grad, Married-civ-spouse, Sales, Husband, Black, Female,0,0,40, Hungary, >50K
23, Private, HS-grad, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,40, South, <=50K
36, Federal-gov, 11th, Separated, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Thailand, <=50K
44, Private, Bachelors, Never-married, Prof-specialty, Husband, Other, Female,0,0,40, Cuba, <=50K
23, Private, HS-grad, Divorced, Adm-clerical, Own-child, White, Female,0,0,40, Dominican-Republic, <=50K
29, Private, HS-grad, Divorced, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Philippines, <=50K
46, Private, Some-college, Separated, Adm-clerical, Not-in-family, White, Female,0,0,40, Greece, <=50K
47, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Germany, <=50K
70, Federal-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,13002,0,12, England, >50K
35, Private, HS-grad, Never-married, Adm-clerical, Husband, Amer-Indian-Eskimo, Female,0,0,45, Laos, <=50K
38, Private, HS-grad, Divorced, Machine-op-inspct, Husband, Other, Male,0,0,40, Mexico, >50K
39, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, Nicaragua, <=50K
49, Self-emp-inc, 10th, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Thailand, >50K
61, State-gov, HS-grad, Widowed, Other-service, Not-in-family, Other, Male,0,0,54, Nicaragua, <=50K
54, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,45, Columbia, >50K
28, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Other, Female,0,0,40, Scotland, <=50K
48, Private, 5th-6th, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Philippines, <=50K
61, Private, HS-grad, Divorced, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, El-Salvador, >50K
50, Self-emp-not-inc, Masters, Married-civ-spouse, Transport-moving, Husband, Other, Male,7298,0,40, Yugoslavia, >50K
46, Private, Masters, Divorced, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Cambodia, <=50K
36, Private, Some-college, Married-civ-spouse, Tech-support, Husband, Amer-Indian-Eskimo, Male,0,0,40, Haiti, <=50K
24, Private, Assoc-acdm, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Ecuador, <=50K
39, Private, Bachelors, Never-married, Protective-serv, Not-in-family, Amer-Indian-Eskimo, Male,3102,0,40, Portugal, <=50K
25, Private, HS-grad, Never-married, Exec-managerial, Own-child, Black, Female,0,0,40, Columbia, <=50K
43, Self-emp-inc, Assoc-voc, Married-civ-spouse, Sales, Husband, White, Male,0,0,72, Ireland, >50K
27, Self-emp-inc, Doctorate, Never-married, Sales, Unmarried, Amer-Indian-Eskimo, Male,0,0,99, Italy, <=50K
28, Private, Bachelors, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,7298,0,40, Germany, >50K
51, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, Nicaragua, >50K
48, Self-emp-not-inc, Assoc-acdm, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,25, Taiwan, <=50K
21, Private, Bachelors, Never-married, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Male,0,0,20, Philippines, <=50K
28, Private, Some-college, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,0,0,50, Scotland, <=50K
31, Self-emp-inc, Prof-school, Married-civ-spouse, Protective-serv, Husband, Amer-Indian-Eskimo, Male,0,0,40, Japan, >50K
35, Private, Masters, Married-civ-spouse, Craft-repair, Wife, White, Male,0,0,40, Guatemala, >50K
41, Self-emp-not-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,2117,40, Honduras, >50K
45, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,60, Greece, >50K
44, Self-emp-not-inc, HS-grad, Separated, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,25, Ireland, <=50K
55, Private, HS-grad, Divorced, Transport-moving, Not-in-family, Other, Female,0,0,60, Dominican-Republic, <=50K
20, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Vietnam, <=50K
23, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,0,0,40, Columbia, <=50K
60, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,50, India, <=50K
34, Private, 11th, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,40, Germany, <=50K
50, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,40, Trinadad&Tobago, <=50K
51, Private, Assoc-voc, Divorced, Adm-clerical, Wife, Asian-Pac-Islander, Female,0,0,40, India, <=50K
29, Local-gov, Some-college, Divorced, Machine-op-inspct, Own-child, Asian-Pac-Islander, Female,2662,0,40, Taiwan, <=50K
42, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,50, Japan, >50K
35, Private, 1st-4th, Divorced, Farming-fishing, Unmarried, White, Male,0,0,60, Scotland, <=50K
69, Private, Bachelors, Divorced, Transport-moving, Unmarried, Black, Female,2631,0,40, Taiwan, <=50K
54, Private, Some-college, Married-civ-spouse, Adm-clerical, Wife, Asian-Pac-Islander, Female,0,0,24, Hong, <=50K
55, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, Yugoslavia, >50K
58, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,37, Portugal, <=50K
49, Private, HS-grad, Widowed, Machine-op-inspct, Husband, Black, Male,0,0,40, Canada, >50K
49, Local-gov, Bachelors, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,50, Canada, <=50K
61, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, Yugoslavia, >50K
33, Private, Bachelors, Divorced, Handlers-cleaners, Other-relative, Other, Female,0,0,44, Holand-Netherlands, <=50K
45, Self-emp-not-inc, HS-grad, Married-spouse-absent, Protective-serv, Husband, Asian-Pac-Islander, Male,0,0,40, Yugoslavia, <=50K
34, Private, 5th-6th, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,40, China, <=50K
28, Private, HS-grad, Never-married, Other-service, Not-in-family, Black, Female,0,0,50, Laos, <=50K
51, Self-emp-inc, Masters, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, Jamaica, >50K
20, Private, Bachelors, Never-married, Other-service, Other-relative, Black, Female,0,0,29, Ireland, <=50K
26, State-gov, Masters, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,20, Portugal, >50K
54, Private, 10th, Married-civ-spouse, Exec-managerial, Husband, White, Male,4104,0,45, Puerto-Rico, >50K
36, Private, Masters, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,35, Guatemala, <=50K
27, Self-emp-not-inc, HS-grad, Never-married, Adm-clerical, Not-in-family, Black, Male,0,2314,54, Scotland, <=50K
48, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0,1736,36, Holand-Netherlands, >50K
42, Private, HS-grad, Never-married, Craft-repair, Wife, Other, Male,0,0,40, France, <=50K
21, Private, 10th, Never-married, Adm-clerical, Own-child, Black, Male,0,0,35, Taiwan, <=50K
30, Private, HS-grad, Never-married, Adm-clerical, Other-relative, White, Male,0,0,40, Hungary, <=50K
22, Self-emp-not-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,40, India, <=50K
26, Private, HS-grad, Never-married, Handlers-cleaners, Wife, Amer-Indian-Eskimo, Female,0,0,40, Haiti, <=50K
47, Private, 9th, Married-spouse-absent, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,60, Ireland, <=50K
48, Private, 10th, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Female,0,0,60, United-States, >50K
49, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,50, Poland, <=50K
38, Private, Bachelors, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Female,0,0,60, Guatemala, >50K
46, Local-gov, Some-college, Divorced, Other-service, Unmarried, Other, Male,0,0,54, Columbia, <=50K
28, Private, Some-college, Never-married, Tech-support, Other-relative, Amer-Indian-Eskimo, Female,0,0,40, Mexico, <=50K
39, Self-emp-not-inc, Bachelors, Divorced, Other-service, Not-in-family, White, Female,0,0,10, Guatemala, <=50K
33, State-gov, HS-grad, Divorced, Handlers-cleaners, Other-relative, Black, Female,0,0,40, India, <=50K
35, Private, Bachelors, Divorced, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,65, Ireland, <=50K
23, Private, HS-grad, Never-married, Exec-managerial, Wife, Asian-Pac-Islander, Female,0,1626,40, El-Salvador, <=50K
59, Self-emp-inc, Some-college, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,60, Taiwan, >50K
28, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Other, Male,0,0,45, Laos, <=50K
37, Local-gov, 12th, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,1887,35, Canada, <=50K
52, Private, HS-grad, Never-married, Other-service, Unmarried, White, Male,0,0,35, Cambodia, <=50K
49, Private, 1st-4th, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,48, Cuba, <=50K
38, Local-gov, Masters, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,15024,0,40, Vietnam, >50K
51, Private, Bachelors, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,0,0,40, Hungary, >50K
20, Private, Assoc-voc, Never-married, Tech-support, Own-child, White, Male,0,0,40, Taiwan, <=50K
41, Local-gov, HS-grad, Married-civ-spouse, Other-service, Wife, Other, Female,0,0,35, Taiwan, <=50K
58, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,2144,40, South, <=50K
28, State-gov, HS-grad, Never-married, Machine-op-inspct, Own-child, Asian-Pac-Islander, Male,0,0,40, South, <=50K
18, Private, Some-college, Never-married, Tech-support, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, India, <=50K
47, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Honduras, <=50K
43, State-gov, Bachelors, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, Hungary, >50K
34, Private, Some-college, Divorced, Exec-managerial, Husband, Other, Male,0,0,50, Japan, >50K
17, Private, 10th, Never-married, Sales, Own-child, White, Female,0,0,20, England, <=50K
58, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,60, Haiti, <=50K
44, Private, Some-college, Married-civ-spouse, Craft-repair, Unmarried, Amer-Indian-Eskimo, Male,0,0,20, Taiwan, >50K
38, Private, Prof-school, Divorced, Sales, Not-in-family, Other, Female,0,0,40, Laos, <=50K
48, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,40, Guatemala, <=50K
47, Private, Masters, Separated, Adm-clerical, Not-in-family, Black, Male,0,0,50, France, <=50K
53, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Wife, White, Male,0,1977,40, Dominican-Republic, <=50K
30, Private, HS-grad, Never-married, Transport-moving, Own-child, Asian-Pac-Islander, Male,0,0,74, Cambodia, <=50K
23, Private, 11th, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Puerto-Rico, <=50K
38, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,72, Poland, >50K
28, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Black, Male,0,0,65, Ireland, <=50K
59, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,35, Germany, >50K
29, Self-emp-inc, HS-grad, Married-civ-spouse, Protective-serv, Husband, Black, Male,0,0,35, Haiti, >50K
31, Private, Bachelors, Never-married, Other-service, Not-in-family, White, Female,0,0,25, Trinadad&Tobago, <=50K
48, Self-emp-not-inc, Masters, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, El-Salvador, >50K
51, Local-gov, Some-college, Married-civ-spouse, Tech-support, Husband, Asian-Pac-Islander, Female,0,0,40, Germany, <=50K
38, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Other, Male,0,0,45, England, <=50K
24, Self-emp-not-inc, HS-grad, Never-married, Craft-repair, Own-child, Asian-Pac-Islander, Female,0,0,45, Mexico, <=50K
20, Private, Some-college, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,25, Jamaica, <=50K
47, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Guatemala, >50K
42, Private, HS-grad, Never-married, Machine-op-inspct, Unmarried, Other, Female,0,0,40, South, <=50K
30, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Wife, White, Male,7687,0,40, Cuba, >50K
26, State-gov, HS-grad, Divorced, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,15, Mexico, <=50K
35, Private, HS-grad, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,70, Hong, <=50K
46, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,39, Poland, >50K
55, Private, 5th-6th, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, Columbia, <=50K
30, Private, HS-grad, Divorced, Tech-support, Own-child, White, Male,0,0,29, Canada, <=50K
86, Private, HS-grad, Widowed, Prof-specialty, Not-in-family, White, Female,0,0,15, Outlying-US(Guam-USVI-etc), <=50K
50, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,40, Haiti, >50K
49, Private, Doctorate, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,0,0,60, Honduras, <=50K
80, State-gov, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, Black, Male,823,0,15, Cuba, <=50K
49, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,35, Germany, >50K
23, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,20, Japan, <=50K
53, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Cuba, >50K
41, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Black, Male,0,0,40, Guatemala, <=50K
30, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, Peru, <=50K
20, Federal-gov, HS-grad, Never-married, Machine-op-inspct, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Ecuador, <=50K
32, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Male,0,0,40, Taiwan, >50K
33, Private, 11th, Never-married, Other-service, Not-in-family, Other, Female,0,0,45, Peru, <=50K
43, Local-gov, 11th, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,1902,40, Cambodia, >50K
32, Private, 11th, Never-married, Craft-repair, Other-relative, Asian-Pac-Islander, Female,0,0,40, Canada, <=50K
60, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Other, Female,0,0,40, Ireland, >50K
44, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,7687,0,45, Jamaica, >50K
27, Private, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Own-child, Asian-Pac-Islander, Female,0,0,38, Poland, >50K
20, Private, HS-grad, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Male,0,0,40, China, <=50K
24, Private, Some-college, Widowed, Other-service, Not-in-family, Black, Female,0,0,40, Ireland, <=50K
47, Private, Some-college, Divorced, Transport-moving, Not-in-family, White, Male,0,0,45, Outlying-US(Guam-USVI-etc), <=50K
36, Private, Assoc-acdm, Never-married, Adm-clerical, Not-in-family, Other, Female,0,0,40, Jamaica, <=50K
35, Private, HS-grad, Never-married, Transport-moving, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Columbia, <=50K
49, Self-emp-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, Cambodia, >50K
36, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Female,0,0,35, Holand-Netherlands, <=50K
37, Private, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,40, Cuba, >50K
43, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,0,0,54, Cambodia, >50K
30, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Yugoslavia, <=50K
25, Private, Assoc-voc, Never-married, Other-service, Not-in-family, Other, Female,4386,0,38, Cambodia, <=50K
29, Private, HS-grad, Divorced, Adm-clerical, Other-relative, White, Female,0,0,40, Laos, <=50K
52, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Italy, <=50K
56, Self-emp-not-inc, Some-college, Divorced, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,0,0,45, Portugal, <=50K
46, Self-emp-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Cambodia, >50K
37, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, Asian-Pac-Islander, Female,0,0,35, Ecuador, <=50K
38, Private, Bachelors, Never-married, Exec-managerial, Unmarried, Asian-Pac-Islander, Female,0,0,40, Columbia, <=50K
39, Private, Assoc-voc, Divorced, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Male,0,0,35, Iran, <=50K
21, Private, HS-grad, Never-married, Craft-repair, Own-child, Asian-Pac-Islander, Male,0,0,29, Haiti, <=50K
43, Private, 11th, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,50, Ireland, >50K
68, Self-emp-not-inc, HS-grad, Divorced, Farming-fishing, Unmarried, Black, Male,0,0,60, Thailand, <=50K
34, Self-emp-inc, HS-grad, Married-civ-spouse, Transport-moving, Unmarried, White, Male,0,0,54, Trinadad&Tobago, >50K
38, Self-emp-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,54, India, >50K
33, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,45, Hungary, <=50K
31, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Other, Male,0,0,40, Holand-Netherlands, <=50K
28, Private, Some-college, Married-civ-spouse, Adm-clerical, Unmarried, Other, Female,4784,0,40, Holand-Netherlands, >50K
