21, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, Asian-Pac-Islander, Male,0,0,24, United-States, <=50K
35, Self-emp-not-inc, Bachelors, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
38, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
42, Local-gov, Bachelors, Divorced, Machine-op-inspct, Unmarried, Black, Female,0,0,45, United-States, <=50K
23, Private, Some-college, Never-married, Other-service, Not-in-family, Black, Female,0,0,20, United-States, <=50K
40, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1902,50, United-States, >50K
36, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,7687,0,20, United-States, <=50K
37, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,2508,0,75, United-States, >50K
40, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, Philippines, <=50K
20, Federal-gov, Bachelors, Never-married, Other-service, Other-relative, White, Female,0,0,30, United-States, <=50K
29, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
36, Private, Bachelors, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,50, United-States, >50K
46, Private, Masters, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
31, Private, 10th, Never-married, Exec-managerial, Other-relative, White, Female,10520,0,50, United-States, <=50K
35, Private, Bachelors, Never-married, Adm-clerical, Wife, White, Female,0,0,40, United-States, <=50K
38, Private, HS-grad, Divorced, Other-service, Unmarried, White, Male,0,0,40, United-States, <=50K
33, Private, Some-college, Never-married, Tech-support, Other-relative, Asian-Pac-Islander, Female,0,0,30, United-States, <=50K
38, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, Black, Female,0,0,40, United-States, <=50K
47, Self-emp-inc, HS-grad, Divorced, Craft-repair, Not-in-family, White, Male,0,0,45, United-States, <=50K
33, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,25, Scotland, <=50K
40, Self-emp-inc, HS-grad, Widowed, Exec-managerial, Not-in-family, White, Female,10520,0,50, United-States, <=50K
37, Private, HS-grad, Divorced, Other-service, Not-in-family, White, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
48, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
29, Self-emp-not-inc, Some-college, Divorced, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
22, Local-gov, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K
41, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, United-States, >50K
26, Private, HS-grad, Never-married, Protective-serv, Husband, White, Male,0,0,40, United-States, <=50K
31, Private, Assoc-acdm, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
27, Private, Bachelors, Separated, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
50, Private, HS-grad, Separated, Exec-managerial, Wife, White, Female,0,0,20, United-States, <=50K
24, Private, HS-grad, Never-married, Handlers-cleaners, Husband, White, Male,0,0,40, Nicaragua, <=50K
22, Self-emp-not-inc, Some-college, Never-married, Sales, Own-child, White, Male,0,0,50, United-States, <=50K
37, Private, Some-college, Divorced, Sales, Not-in-family, White, Female,0,0,47, United-States, <=50K
57, State-gov, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, >50K
33, State-gov, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Male,7298,0,50, United-States, >50K
47, Private, Prof-school, Divorced, Adm-clerical, Unmarried, Black, Female,5022,0,45, United-States, <=50K
23, Local-gov, Some-college, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,25, United-States, <=50K
31, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K
34, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,46, United-States, <=50K
38, Local-gov, HS-grad, Separated, Other-service, Own-child, White, Female,0,0,20, United-States, <=50K
45, Private, 9th, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
36, Private, HS-grad, Widowed, Adm-clerical, Own-child, White, Female,0,0,35, United-States, <=50K
17, Private, Some-college, Never-married, Farming-fishing, Own-child, White, Male,0,0,8, United-States, <=50K
60, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,4386,0,40, United-States, >50K
27, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, United-States, <=50K
21, Private, 10th, Never-married, Machine-op-inspct, Wife, Asian-Pac-Islander, Female,0,0,25, United-States, <=50K
36, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States, >50K
26, Private, Some-college, Married-civ-spouse, Other-service, Wife, White, Male,0,0,40, United-States, <=50K
45, Private, Some-college, Divorced, Other-service, Not-in-family, Black, Female,0,0,50, United-States, <=50K
53, Private, Some-college, Divorced, Exec-managerial, Unmarried, White, Female,0,0,40, United-States, <=50K
23, Private, 10th, Married-civ-spouse, Sales, Husband, Black, Male,0,0,40, United-States, <=50K
36, Private, Bachelors, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, <=50K
59, Self-emp-inc, Bachelors, Widowed, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
25, Private, Some-college, Never-married, Tech-support, Not-in-family, White, Female,0,0,40, United-States, <=50K
35, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
66, Private, Some-college, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, >50K
37, Private, Some-college, Never-married, Transport-moving, Wife, White, Male,0,0,50, United-States, <=50K
29, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
36, Federal-gov, HS-grad, Divorced, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, >50K
34, Private, Assoc-acdm, Never-married, Other-service, Not-in-family, White, Female,0,0,40, Vietnam, <=50K
22, Private, 10th, Never-married, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K
56, Private, Some-college, Divorced, Adm-clerical, Not-in-family, White, Female,3869,0,40, United-States, <=50K
35, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, Other, Male,0,0,50, United-States, <=50K
43, Private, Some-college, Never-married, Craft-repair, Wife, White, Female,3992,0,40, United-States, <=50K
18, Private, Some-college, Never-married, Machine-op-inspct, Own-child, Asian-Pac-Islander, Male,0,0,20, United-States, <=50K
33, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Male,5013,0,40, United-States, >50K
30, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, >50K
44, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,7298,0,47, Italy, >50K
31, Private, HS-grad, Never-married, Other-service, Not-in-family, Black, Female,0,0,30, United-States, <=50K
29, Private, HS-grad, Separated, Exec-managerial, Unmarried, White, Male,0,0,40, United-States, <=50K
45, Private, Some-college, Never-married, Protective-serv, Not-in-family, White, Female,0,0,54, United-States, >50K
47, Federal-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Canada, >50K
37, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, >50K
31, Local-gov, Doctorate, Never-married, Sales, Own-child, White, Male,0,0,45, United-States, <=50K
35, Private, Assoc-acdm, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
35, Self-emp-inc, Doctorate, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, >50K
44, Private, Some-college, Never-married, Adm-clerical, Unmarried, White, Female,0,0,48, India, <=50K
34, Private, Some-college, Never-married, Other-service, Wife, White, Female,3516,0,40, United-States, <=50K
47, Federal-gov, HS-grad, Married-civ-spouse, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Male,0,0,30, United-States, <=50K
25, Private, HS-grad, Never-married, Sales, Own-child, White, Female,0,0,16, United-States, <=50K
48, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States, <=50K
18, Private, Bachelors, Never-married, Adm-clerical, Own-child, Black, Male,0,0,30, United-States, <=50K
41, Self-emp-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,50, United-States, >50K
54, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States, <=50K
30, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,35, United-States, <=50K
31, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
50, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
22, Private, Bachelors, Never-married, Tech-support, Own-child, White, Female,0,0,22, United-States, <=50K
33, Private, Masters, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
57, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
66, Private, HS-grad, Married-spouse-absent, Exec-managerial, Not-in-family, White, Male,0,0,99, United-States, >50K
30, Private, HS-grad, Married-spouse-absent, Other-service, Not-in-family, White, Male,0,0,30, United-States, <=50K
55, Private, HS-grad, Divorced, Adm-clerical, Wife, White, Female,0,0,45, Iran, <=50K
49, Private, Assoc-voc, Married-civ-spouse, Other-service, Husband, White, Male,0,0,45, United-States, >50K
30, Private, HS-grad, Divorced, Craft-repair, Unmarried, Black, Female,0,0,40, United-States, <=50K
35, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,45, United-States, <=50K
37, Private, HS-grad, Divorced, Other-service, Not-in-family, Black, Male,0,0,40, United-States, <=50K
21, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K
23, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
46, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,35, United-States, <=50K
21, Private, HS-grad, Never-married, Prof-specialty, Other-relative, White, Male,0,0,54, United-States, <=50K
45, Private, HS-grad, Never-married, Protective-serv, Not-in-family, Black, Female,0,0,40, United-States, <=50K
24, Private, HS-grad, Divorced, Sales, Not-in-family, White, Male,0,0,35, India, <=50K
41, Private, Bachelors, Never-married, Adm-clerical, Unmarried, White, Female,0,0,35, United-States, <=50K
24, Private, Assoc-acdm, Never-married, Other-service, Unmarried, White, Male,0,0,40, United-States, <=50K
42, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,30, United-States, <=50K
39, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
20, Federal-gov, Some-college, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, United-States, <=50K
43, State-gov, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States, >50K
26, Self-emp-not-inc, Masters, Divorced, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
69, Private, HS-grad, Married-civ-spouse, Tech-support, Wife, White, Male,0,2381,15, United-States, >50K
30, Private, HS-grad, Never-married, Sales, Husband, White, Male,0,0,40, United-States, <=50K
33, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Own-child, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
30, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Other-relative, White, Male,0,0,40, United-States, >50K
73, Private, Assoc-voc, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
56, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
39, Private, Masters, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
38, Self-emp-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, <=50K
43, Private, HS-grad, Never-married, Adm-clerical, Unmarried, White, Female,0,0,45, United-States, <=50K
46, Private, Assoc-acdm, Divorced, Craft-repair, Wife, White, Male,0,0,40, United-States, <=50K
19, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
23, Local-gov, Some-college, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,6, United-States, <=50K
34, Self-emp-not-inc, HS-grad, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States, >50K
50, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,7456,0,45, United-States, >50K
39, Private, Masters, Never-married, Prof-specialty, Own-child, White, Male,4905,0,50, United-States, <=50K
72, State-gov, 7th-8th, Married-civ-spouse, Priv-house-serv, Husband, White, Male,0,0,15, United-States, >50K
54, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
25, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
20, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
19, Without-pay, Some-college, Divorced, Handlers-cleaners, Own-child, White, Female,0,0,20, United-States, <=50K
39, Federal-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
56, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
19, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
45, Private, Assoc-voc, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States, <=50K
44, Private, HS-grad, Never-married, Transport-moving, Wife, White, Male,0,0,40, United-States, <=50K
77, Self-emp-not-inc, Prof-school, Widowed, Exec-managerial, Wife, White, Male,0,3804,22, United-States, >50K
23, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
38, Local-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Mexico, <=50K
32, Private, HS-grad, Married-civ-spouse, Prof-specialty, Own-child, Black, Male,0,1902,35, United-States, <=50K
28, Private, Bachelors, Widowed, Exec-managerial, Wife, Asian-Pac-Islander, Female,0,1979,40, Germany, <=50K
33, State-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
17, Private, 10th, Never-married, Other-service, Other-relative, White, Male,0,0,8, United-States, <=50K
47, Private, HS-grad, Divorced, Sales, Unmarried, White, Male,0,1587,40, United-States, <=50K
50, Private, HS-grad, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, <=50K
18, Private, Bachelors, Never-married, Craft-repair, Own-child, White, Female,0,0,20, United-States, <=50K
59, Private, HS-grad, Divorced, Other-service, Unmarried, White, Female,0,0,15, United-States, <=50K
41, Private, Masters, Married-civ-spouse, Prof-specialty, Wife, White, Male,11790,0,40, United-States, >50K
22, Private, Bachelors, Never-married, Sales, Own-child, White, Male,0,0,40, Ireland, <=50K
57, Private, Assoc-acdm, Divorced, Other-service, Own-child, Black, Female,0,0,40, United-States, <=50K
51, Private, Some-college, Never-married, Other-service, Wife, White, Male,0,0,30, United-States, <=50K
46, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,27619,0,36, United-States, >50K
20, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,20, United-States, <=50K
44, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, United-States, <=50K
20, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
31, Private, Assoc-acdm, Never-married, Sales, Not-in-family, White, Female,3137,0,35, United-States, <=50K
28, Private, Some-college, Never-married, Sales, Unmarried, White, Female,0,0,40, United-States, <=50K
36, Private, Some-college, Married-spouse-absent, Transport-moving, Wife, White, Male,0,0,40, United-States, <=50K
26, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,40, Cuba, <=50K
51, Private, Some-college, Widowed, Handlers-cleaners, Not-in-family, White, Female,0,0,40, United-States, <=50K
47, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,40, United-States, >50K
80, Federal-gov, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,30, Puerto-Rico, <=50K
59, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,15024,0,80, United-States, >50K
43, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
24, Private, HS-grad, Never-married, Farming-fishing, Other-relative, White, Male,0,0,60, United-States, <=50K
17, Private, 10th, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,12, United-States, >50K
23, Self-emp-not-inc, Some-college, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
22, Self-emp-inc, Assoc-acdm, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
47, Local-gov, Preschool, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,60, United-States, >50K
38, Self-emp-not-inc, Assoc-voc, Married-spouse-absent, Sales, Husband, White, Male,3103,0,50, United-States, >50K
19, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,20, Greece, <=50K
48, Private, HS-grad, Divorced, Exec-managerial, Unmarried, Black, Male,0,0,40, United-States, <=50K
46, Local-gov, Some-college, Divorced, Farming-fishing, Unmarried, Black, Female,0,0,30, United-States, <=50K
32, Private, Assoc-voc, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
60, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Wife, White, Male,15024,0,15, United-States, >50K
23, Private, Some-college, Married-civ-spouse, Other-service, Unmarried, Asian-Pac-Islander, Female,0,0,35, United-States, <=50K
51, Private, Some-college, Divorced, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
55, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, Columbia, <=50K
37, Private, Some-college, Divorced, Exec-managerial, Own-child, White, Male,0,0,40, Scotland, <=50K
31, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, United-States, >50K
25, Private, Some-college, Never-married, Prof-specialty, Wife, Other, Male,0,0,35, Mexico, <=50K
31, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
39, Private, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
49, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
52, Self-emp-not-inc, 10th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1902,40, Germany, >50K
61, Private, 9th, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
47, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
45, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,99, United-States, <=50K
27, Private, HS-grad, Never-married, Other-service, Unmarried, White, Male,0,0,40, United-States, <=50K
43, Federal-gov, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Other, Male,0,0,50, United-States, >50K
76, Private, HS-grad, Divorced, Transport-moving, Not-in-family, Black, Male,0,0,16, United-States, <=50K
25, Private, Assoc-acdm, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
37, Self-emp-not-inc, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,80, United-States, <=50K
22, Private, 9th, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, United-States, <=50K
37, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, <=50K
60, Private, Prof-school, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,2415,45, United-States, >50K
58, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
39, Private, Prof-school, Never-married, Farming-fishing, Not-in-family, White, Male,12729,0,99, United-States, >50K
49, Private, HS-grad, Divorced, Adm-clerical, Husband, White, Male,0,0,70, United-States, <=50K
57, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,80, United-States, <=50K
44, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,65, United-States, <=50K
30, Private, 10th, Never-married, Prof-specialty, Husband, White, Male,0,0,45, United-States, <=50K
55, Private, Some-college, Divorced, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
43, Private, Bachelors, Divorced, Machine-op-inspct, Not-in-family, Black, Female,0,0,45, United-States, <=50K
57, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1897,65, United-States, >50K
25, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,30, United-States, <=50K
58, Local-gov, Some-college, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
40, Private, Masters, Married-civ-spouse, Transport-moving, Not-in-family, Asian-Pac-Islander, Male,0,0,54, United-States, <=50K
41, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
23, Private, Some-college, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
37, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1902,45, United-States, >50K
49, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, >50K
36, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Wife, White, Male,7687,0,40, United-States, <=50K
18, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Female,0,0,25, United-States, <=50K
43, Private, Prof-school, Widowed, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
32, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Female,0,0,50, United-States, <=50K
32, Private, Assoc-acdm, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,65, United-States, >50K
40, Private, Some-college, Married-civ-spouse, Priv-house-serv, Husband, White, Male,0,0,40, United-States, <=50K
34, Private, HS-grad, Never-married, Adm-clerical, Own-child, Black, Male,0,0,40, United-States, <=50K
29, Federal-gov, Assoc-acdm, Married-civ-spouse, Transport-moving, Own-child, Asian-Pac-Islander, Male,0,0,35, United-States, <=50K
24, Private, Bachelors, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
53, Private, HS-grad, Separated, Prof-specialty, Not-in-family, White, Male,0,0,54, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, >50K
37, Local-gov, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,40, United-States, <=50K
59, State-gov, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,20, United-States, <=50K
51, Private, Bachelors, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, >50K
52, Self-emp-not-inc, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,80, United-States, >50K
29, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,45, United-States, <=50K
50, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, >50K
50, Self-emp-inc, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,46, United-States, >50K
25, Private, 7th-8th, Never-married, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
24, Local-gov, Some-college, Never-married, Sales, Own-child, White, Female,0,0,40, United-States, <=50K
19, Private, Some-college, Married-civ-spouse, Adm-clerical, Own-child, White, Male,0,0,30, United-States, <=50K
67, Local-gov, Some-college, Divorced, Prof-specialty, Not-in-family, Black, Female,15147,0,17, United-States, <=50K
29, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
24, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,50, United-States, <=50K
51, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, <=50K
25, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States, <=50K
40, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, >50K
36, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
70, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,10, United-States, <=50K
27, Private, Some-college, Never-married, Adm-clerical, Own-child, Black, Female,0,0,32, United-States, <=50K
43, Private, Some-college, Never-married, Prof-specialty, Unmarried, Black, Female,0,0,40, Germany, <=50K
22, Private, Some-college, Never-married, Craft-repair, Own-child, White, Male,0,0,20, United-States, <=50K
29, Private, HS-grad, Divorced, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
57, Federal-gov, 11th, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,35, United-States, >50K
47, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,42, United-States, <=50K
26, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,40, United-States, <=50K
27, Self-emp-not-inc, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,50, United-States, <=50K
25, Private, 9th, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
25, Private, 1st-4th, Divorced, Prof-specialty, Wife, White, Male,1624,0,40, United-States, <=50K
18, Private, Some-college, Never-married, Adm-clerical, Wife, Black, Female,0,0,20, United-States, <=50K
37, Private, Masters, Never-married, Craft-repair, Not-in-family, White, Male,7687,0,54, United-States, <=50K
45, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,54, United-States, >50K
49, Local-gov, Prof-school, Widowed, Farming-fishing, Not-in-family, White, Female,1125,0,40, United-States, <=50K
26, Private, Assoc-acdm, Married-civ-spouse, Farming-fishing, Own-child, White, Male,0,0,40, United-States, <=50K
24, Private, Some-college, Never-married, Exec-managerial, Own-child, White, Male,0,0,40, United-States, <=50K
47, Self-emp-not-inc, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
31, Private, HS-grad, Married-spouse-absent, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
34, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K
45, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, >50K
26, Private, Assoc-acdm, Divorced, Machine-op-inspct, Not-in-family, Black, Male,0,0,40, United-States, <=50K
43, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States, >50K
27, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
46, Private, Assoc-acdm, Never-married, Farming-fishing, Unmarried, White, Female,0,0,40, Germany, <=50K
61, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Female,0,0,40, United-States, <=50K
32, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
