21, Private, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,50, Dominican-Republic, <=50K
37, Private, Some-college, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,40, India, <=50K
26, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,54, Ireland, <=50K
35, Self-emp-not-inc, HS-grad, Never-married, Prof-specialty, Husband, White, Male,0,0,40, Hong, <=50K
52, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,7687,0,50, Greece, >50K
43, Local-gov, 10th, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,60, Cambodia, >50K
39, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,70, United-States, >50K
23, Private, 12th, Never-married, Other-service, Not-in-family, White, Female,0,0,28, England, <=50K
52, Local-gov, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, Black, Female,0,0,40, Poland, <=50K
26, State-gov, Some-college, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,20, China, <=50K
48, Private, Bachelors, Married-civ-spouse, Sales, Unmarried, White, Male,27618,0,40, Outlying-US(Guam-USVI-etc), <=50K
53, Self-emp-not-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Female,7687,0,40, Mexico, >50K
20, Private, 11th, Never-married, Other-service, Not-in-family, White, Female,0,0,30, United-States, <=50K
50, Private, 9th, Married-civ-spouse, Other-service, Not-in-family, Black, Female,0,0,36, Hong, <=50K
51, Private, Assoc-acdm, Divorced, Craft-repair, Husband, White, Male,0,0,30, Japan, <=50K
62, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Cuba, <=50K
53, Private, Prof-school, Married-civ-spouse, Farming-fishing, Not-in-family, White, Female,15024,0,70, Portugal, >50K
37, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,50, Honduras, <=50K
30, Private, Some-college, Never-married, Exec-managerial, Husband, White, Male,0,0,40, India, <=50K
60, State-gov, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, France, <=50K
42, Private, Assoc-acdm, Separated, Machine-op-inspct, Husband, White, Male,0,0,40, Jamaica, >50K
66, Self-emp-not-inc, Some-college, Divorced, Adm-clerical, Husband, Black, Male,0,0,35, Canada, <=50K
45, Private, HS-grad, Widowed, Adm-clerical, Husband, White, Female,0,0,32, Guatemala, <=50K
45, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,45, Greece, >50K
31, Private, HS-grad, Married-civ-spouse, Tech-support, Not-in-family, White, Male,0,0,40, Jamaica, >50K
34, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Japan, >50K
49, Private, Assoc-acdm, Separated, Other-service, Husband, White, Male,0,0,40, Peru, <=50K
53, Self-emp-inc, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,50, Peru, >50K
55, Private, Masters, Married-civ-spouse, Farming-fishing, Husband, Black, Female,0,1977,50, Puerto-Rico, >50K
37, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,54, Scotland, <=50K
89, Self-emp-not-inc, 7th-8th, Widowed, Sales, Husband, Black, Female,0,0,35, Nicaragua, >50K
35, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,40, Vietnam, <=50K
19, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, Peru, <=50K
42, Private, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,0,0,40, Germany, <=50K
34, Private, 11th, Divorced, Adm-clerical, Unmarried, Black, Male,0,0,40, Ecuador, <=50K
56, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Black, Male,0,0,40, Poland, <=50K
32, Self-emp-not-inc, 11th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
63, Self-emp-not-inc, 9th, Married-civ-spouse, Other-service, Wife, Black, Female,0,0,16, Japan, <=50K
24, Private, Bachelors, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, Honduras, <=50K
27, Private, 5th-6th, Widowed, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,40, South, <=50K
18, Private, 11th, Never-married, Other-service, Own-child, White, Male,0,0,16, Iran, <=50K
25, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, Mexico, <=50K
50, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, Germany, <=50K
37, Private, Bachelors, Never-married, Craft-repair, Husband, White, Male,0,0,50, Trinadad&Tobago, <=50K
20, Self-emp-inc, Some-college, Never-married, Sales, Husband, White, Male,0,0,50, Dominican-Republic, >50K
29, Private, HS-grad, Never-married, Exec-managerial, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Trinadad&Tobago, <=50K
25, Private, 11th, Never-married, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
26, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,2237,0,40, Nicaragua, >50K
55, Federal-gov, Bachelors, Divorced, Sales, Husband, White, Male,0,0,40, Taiwan, >50K
68, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,20, England, <=50K
48, Self-emp-not-inc, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, Greece, <=50K
29, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, Honduras, <=50K
34, Private, 11th, Married-civ-spouse, Other-service, Husband, White, Female,0,0,40, India, <=50K
19, Private, Assoc-acdm, Never-married, Craft-repair, Own-child, White, Female,0,0,20, Haiti, <=50K
20, Private, Assoc-voc, Never-married, Adm-clerical, Own-child, White, Male,0,0,17, Greece, <=50K
47, Local-gov, Some-college, Married-civ-spouse, Handlers-cleaners, Unmarried, White, Male,0,0,35, Ireland, >50K
29, Private, Bachelors, Married-civ-spouse, Sales, Wife, White, Female,0,0,40, Japan, <=50K
46, Private, Assoc-voc, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, Puerto-Rico, <=50K
34, Private, Assoc-voc, Married-civ-spouse, Other-service, Not-in-family, Black, Male,0,0,40, England, <=50K
44, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, Philippines, <=50K
34, Private, HS-grad, Married-civ-spouse, Sales, Unmarried, White, Male,0,0,71, Jamaica, <=50K
38, Self-emp-not-inc, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,40, Cuba, <=50K
32, Local-gov, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,0,40, Mexico, <=50K
19, Private, Some-college, Never-married, Sales, Husband, White, Female,0,0,20, South, <=50K
51, Private, Bachelors, Divorced, Craft-repair, Husband, White, Male,0,0,50, Greece, <=50K
23, Private, HS-grad, Separated, Craft-repair, Not-in-family, White, Female,0,0,40, Hong, <=50K
19, Private, Assoc-acdm, Never-married, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, >50K
37, Private, Bachelors, Never-married, Machine-op-inspct, Husband, White, Male,0,0,45, Mexico, <=50K
29, Private, HS-grad, Never-married, Craft-repair, Husband, White, Female,0,0,40, Nicaragua, <=50K
28, Private, HS-grad, Married-civ-spouse, Exec-managerial, Wife, White, Male,0,0,40, Philippines, <=50K
43, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Italy, <=50K
31, Private, 10th, Never-married, Sales, Own-child, White, Male,0,0,40, Poland, <=50K
73, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Wife, White, Female,0,0,3, Laos, <=50K
37, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,7298,0,50, Scotland, >50K
62, Self-emp-inc, Bachelors, Widowed, Craft-repair, Wife, Other, Male,0,0,20, Peru, >50K
54, Self-emp-not-inc, HS-grad, Divorced, Sales, Husband, White, Male,0,0,73, Dominican-Republic, <=50K
42, Federal-gov, HS-grad, Never-married, Farming-fishing, Husband, White, Female,0,1902,45, United-States, <=50K
18, Private, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,0,40, Greece, <=50K
51, Self-emp-not-inc, Bachelors, Separated, Adm-clerical, Husband, White, Male,0,0,35, Philippines, <=50K
42, Local-gov, Some-college, Divorced, Other-service, Husband, Black, Male,0,0,40, Ecuador, <=50K
25, Federal-gov, HS-grad, Never-married, Machine-op-inspct, Husband, White, Male,0,0,40, Trinadad&Tobago, <=50K
26, Private, HS-grad, Married-civ-spouse, Prof-specialty, Own-child, White, Male,0,0,40, Columbia, <=50K
24, Private, Bachelors, Never-married, Farming-fishing, Own-child, White, Male,0,0,40, Ecuador, <=50K
20, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,30, India, <=50K
35, Private, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,33, Outlying-US(Guam-USVI-etc), <=50K
46, Private, Masters, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, Cuba, <=50K
65, Private, 1st-4th, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,35, Nicaragua, <=50K
53, Private, Some-college, Divorced, Other-service, Not-in-family, White, Male,0,0,40, Portugal, <=50K
27, Private, HS-grad, Never-married, Tech-support, Wife, White, Female,0,0,37, England, <=50K
33, Private, 7th-8th, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,40, Ireland, <=50K
41, Local-gov, Some-college, Never-married, Tech-support, Wife, White, Male,0,0,49, Greece, <=50K
19, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,20, United-States, <=50K
25, Private, Bachelors, Never-married, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
47, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, Canada, >50K
34, Federal-gov, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,50, Yugoslavia, >50K
30, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,35, Columbia, >50K
26, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,54, Germany, <=50K
65, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,40, Thailand, <=50K
26, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,60, Scotland, <=50K
41, Self-emp-not-inc, Bachelors, Separated, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, Ireland, <=50K
40, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Male,4064,0,40, Hong, >50K
32, Private, Prof-school, Never-married, Exec-managerial, Husband, White, Female,0,0,48, India, <=50K
68, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, Nicaragua, <=50K
18, Private, HS-grad, Never-married, Sales, Own-child, White, Female,0,0,15, Haiti, <=50K
42, Self-emp-not-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, Other, Female,0,0,54, Taiwan, <=50K
45, Private, HS-grad, Never-married, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,35, China, >50K
20, Private, HS-grad, Never-married, Sales, Own-child, White, Female,0,0,20, Nicaragua, <=50K
27, Private, 5th-6th, Married-civ-spouse, Prof-specialty, Own-child, White, Female,0,0,50, Outlying-US(Guam-USVI-etc), <=50K
51, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,5013,0,45, Hungary, <=50K
46, State-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,50, Ecuador, <=50K
52, Federal-gov, Some-college, Widowed, Sales, Husband, White, Female,0,0,40, United-States, <=50K
47, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,70, Columbia, <=50K
46, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Germany, >50K
47, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Peru, <=50K
53, Local-gov, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,0,46, Guatemala, >50K
37, Private, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Female,0,0,50, Guatemala, >50K
65, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,15, Hong, >50K
38, Private, HS-grad, Never-married, Transport-moving, Other-relative, Amer-Indian-Eskimo, Male,0,1902,40, Poland, <=50K
36, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,50, Trinadad&Tobago, <=50K
20, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,27, Hong, <=50K
32, Private, Some-college, Divorced, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,50, Hong, <=50K
52, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Female,0,0,40, Portugal, <=50K
36, Private, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,0,0,20, Scotland, <=50K
33, Private, Some-college, Married-civ-spouse, Priv-house-serv, Husband, Black, Male,0,0,45, Italy, <=50K
54, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0,0,40, Yugoslavia, <=50K
49, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,45, Japan, <=50K
34, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,40, Greece, <=50K
27, Private, 5th-6th, Married-civ-spouse, Adm-clerical, Not-in-family, Black, Male,0,0,40, Hong, <=50K
54, Private, Bachelors, Divorced, Prof-specialty, Husband, White, Male,3325,0,80, England, >50K
51, Private, Prof-school, Separated, Exec-managerial, Not-in-family, Black, Male,7298,0,60, Guatemala, <=50K
20, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, Iran, <=50K
19, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,20, Canada, <=50K
22, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, Canada, <=50K
19, Private, Bachelors, Never-married, Other-service, Own-child, White, Male,0,0,40, Columbia, <=50K
39, Local-gov, Assoc-voc, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Italy, >50K
27, Private, HS-grad, Divorced, Adm-clerical, Own-child, Black, Male,0,0,40, South, <=50K
30, Private, HS-grad, Never-married, Prof-specialty, Husband, White, Female,0,0,40, India, <=50K
55, Local-gov, 12th, Divorced, Sales, Wife, White, Male,7687,0,40, Dominican-Republic, <=50K
26, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,50, Germany, <=50K
42, Private, HS-grad, Never-married, Prof-specialty, Husband, White, Male,0,0,60, Puerto-Rico, >50K
53, Private, HS-grad, Divorced, Prof-specialty, Husband, White, Male,0,0,50, Dominican-Republic, <=50K
39, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1902,40, Germany, >50K
22, Private, Some-college, Never-married, Machine-op-inspct, Husband, White, Female,0,0,40, Ireland, <=50K
35, Self-emp-not-inc, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,37, Jamaica, <=50K
55, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, Germany, >50K
24, Private, Some-college, Never-married, Handlers-cleaners, Husband, White, Male,0,0,60, China, <=50K
49, Self-emp-not-inc, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,3, Haiti, <=50K
47, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Unmarried, Black, Female,0,0,40, Cuba, <=50K
37, Local-gov, Bachelors, Never-married, Adm-clerical, Husband, White, Female,0,0,50, United-States, >50K
45, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, Black, Female,0,0,40, Hong, <=50K
22, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,32, Laos, <=50K
47, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, Vietnam, <=50K
35, Private, 12th, Never-married, Exec-managerial, Husband, White, Male,0,0,40, Italy, <=50K
35, Local-gov, Doctorate, Separated, Handlers-cleaners, Not-in-family, White, Female,0,0,45, India, >50K
46, Private, Masters, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, Ireland, <=50K
53, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, White, Male,0,0,40, Nicaragua, >50K
20, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, Germany, <=50K
42, Local-gov, 9th, Divorced, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, Jamaica, <=50K
20, Private, HS-grad, Married-civ-spouse, Other-service, Own-child, White, Female,0,0,25, Philippines, >50K
22, Private, HS-grad, Never-married, Craft-repair, Wife, Other, Female,0,0,40, Puerto-Rico, <=50K
36, Private, 7th-8th, Never-married, Craft-repair, Own-child, White, Male,0,0,45, Haiti, >50K
23, Private, Bachelors, Divorced, Prof-specialty, Own-child, White, Male,0,0,36, Puerto-Rico, <=50K
39, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,99, Poland, >50K
52, Private, Masters, Widowed, Adm-clerical, Other-relative, White, Female,0,1887,30, England, <=50K
50, Private, Bachelors, Divorced, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Male,0,0,50, El-Salvador, <=50K
38, Private, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,60, England, <=50K
24, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,50, Scotland, <=50K
21, Private, Some-college, Divorced, Machine-op-inspct, Wife, Other, Female,0,0,17, Greece, <=50K
24, Private, Some-college, Never-married, Sales, Own-child, White, Male,0,0,40, Germany, <=50K
23, Private, Bachelors, Never-married, Craft-repair, Own-child, Black, Male,0,0,45, Outlying-US(Guam-USVI-etc), <=50K
65, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Poland, >50K
47, Private, Prof-school, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male,0,0,84, Columbia, <=50K
39, Private, HS-grad, Divorced, Adm-clerical, Husband, White, Male,0,0,50, Canada, <=50K
23, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Female,0,0,20, Trinadad&Tobago, <=50K
34, Private, HS-grad, Never-married, Prof-specialty, Husband, White, Female,0,0,40, Nicaragua, >50K
17, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,40, Greece, <=50K
39, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,3103,0,50, Iran, <=50K
18, Private, 12th, Never-married, Sales, Own-child, White, Female,0,0,10, Germany, <=50K
44, Private, Bachelors, Married-civ-spouse, Prof-specialty, Unmarried, White, Male,4544,0,35, El-Salvador, >50K
47, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Japan, <=50K
23, Private, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,15, Italy, <=50K
52, Local-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, France, <=50K
20, Private, 11th, Never-married, Machine-op-inspct, Own-child, Black, Male,0,0,40, South, <=50K
28, Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,54, Hungary, <=50K
30, Private, Bachelors, Never-married, Craft-repair, Own-child, White, Female,0,0,40, England, <=50K
18, Private, Some-college, Never-married, Sales, Not-in-family, White, Male,0,0,12, France, <=50K
28, Private, 12th, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,40, India, <=50K
47, Private, Prof-school, Married-civ-spouse, Sales, Not-in-family, White, Male,7298,0,40, Canada, <=50K
50, Private, Bachelors, Widowed, Other-service, Own-child, White, Female,0,0,40, Thailand, <=50K
52, Federal-gov, Masters, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,60, Ireland, <=50K
34, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,54, Haiti, <=50K
31, Private, HS-grad, Never-married, Prof-specialty, Wife, White, Male,0,0,40, Germany, <=50K
43, Private, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,0,0,40, Cambodia, <=50K
23, Private, HS-grad, Never-married, Handlers-cleaners, Husband, White, Female,0,0,40, Taiwan, <=50K
44, Private, Some-college, Divorced, Exec-managerial, Husband, White, Male,0,0,35, United-States, <=50K
30, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, Cambodia, <=50K
31, Private, Some-college, Widowed, Other-service, Unmarried, White, Female,0,0,15, Dominican-Republic, <=50K
23, Private, HS-grad, Separated, Prof-specialty, Own-child, White, Male,0,0,45, Canada, <=50K
45, Private, Bachelors, Married-civ-spouse, Tech-support, Husband, White, Male,5178,0,40, United-States, >50K
32, Private, HS-grad, Never-married, Farming-fishing, Unmarried, Black, Male,0,0,40, Hungary, >50K
21, State-gov, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,10, Hong, <=50K
45, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Female,0,0,40, Portugal, >50K
30, Private, Prof-school, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, India, <=50K
41, Self-emp-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,40, Puerto-Rico, >50K
44, Private, HS-grad, Married-civ-spouse, Sales, Husband, Black, Female,0,0,40, Scotland, <=50K
47, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Transport-moving, Not-in-family, White, Female,0,0,60, Cuba, <=50K
41, Private, Assoc-acdm, Married-civ-spouse, Adm-clerical, Husband, White, Male,2588,0,15, France, <=50K
43, Private, Some-college, Divorced, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
36, Private, Assoc-acdm, Divorced, Machine-op-inspct, Not-in-family, Black, Male,0,0,45, England, <=50K
41, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Unmarried, White, Male,0,0,40, Iran, >50K
31, Private, Some-college, Divorced, Handlers-cleaners, Husband, Other, Male,0,0,60, Trinadad&Tobago, <=50K
46, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,6638,0,40, South, >50K
33, Private, Some-college, Divorced, Transport-moving, Not-in-family, White, Female,0,0,40, United-States, <=50K
35, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,40, Hungary, <=50K
22, Private, Masters, Never-married, Protective-serv, Not-in-family, Black, Female,0,0,30, India, <=50K
49, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, Italy, >50K
52, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,65, England, >50K
34, Private, 10th, Never-married, Craft-repair, Unmarried, White, Female,0,0,40, Dominican-Republic, <=50K
57, Self-emp-not-inc, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,40, Taiwan, <=50K
44, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1902,60, Japan, <=50K
89, Self-emp-not-inc, Prof-school, Widowed, Prof-specialty, Husband, White, Female,0,0,45, Peru, >50K
53, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1977,40, Germany, <=50K
41, Federal-gov, HS-grad, Divorced, Exec-managerial, Husband, White, Male,2790,0,40, United-States, >50K
29, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,54, Laos, <=50K
62, State-gov, Masters, Divorced, Machine-op-inspct, Husband, White, Female,0,0,24, Dominican-Republic, <=50K
46, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,1977,50, Yugoslavia, >50K
50, Private, Bachelors, Married-civ-spouse, Other-service, Unmarried, White, Female,7687,0,40, Greece, >50K
42, Federal-gov, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,45, Nicaragua, <=50K
41, Private, Masters, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,60, Ireland, <=50K
59, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Canada, >50K
25, Private, Bachelors, Divorced, Farming-fishing, Own-child, White, Male,0,0,40, France, <=50K
19, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, Poland, <=50K
29, Private, Assoc-acdm, Married-civ-spouse, Sales, Own-child, White, Female,0,0,40, Japan, <=50K
46, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,50, Philippines, >50K
17, Private, 11th, Never-married, Sales, Own-child, Asian-Pac-Islander, Female,0,0,14, Guatemala, <=50K
23, Private, Assoc-acdm, Never-married, Other-service, Own-child, White, Female,0,0,20, Outlying-US(Guam-USVI-etc), <=50K
23, Private, HS-grad, Never-married, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
27, Private, Some-college, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, France, >50K
31, State-gov, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,54, Germany, <=50K
50, Private, 7th-8th, Divorced, Adm-clerical, Husband, Black, Female,0,0,40, Jamaica, <=50K
22, Private, Some-college, Never-married, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,32, Taiwan, <=50K
41, Private, HS-grad, Divorced, Other-service, Husband, White, Male,0,0,40, Cambodia, >50K
61, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, Hungary, <=50K
22, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,70, Poland, <=50K
25, Private, Some-college, Separated, Sales, Husband, Asian-Pac-Islander, Female,0,0,40, Taiwan, <=50K
23, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Male,0,0,30, Scotland, <=50K
39, Private, HS-grad, Divorced, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Canada, <=50K
46, Federal-gov, HS-grad, Divorced, Prof-specialty, Husband, White, Male,0,0,40, Yugoslavia, <=50K
23, Private, Some-college, Never-married, Exec-managerial, Own-child, White, Female,0,0,40, Nicaragua, <=50K
27, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Female,0,0,45, Iran, >50K
41, Private, 12th, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, Peru, <=50K
21, Private, Some-college, Never-married, Handlers-cleaners, Husband, White, Female,0,0,40, Poland, <=50K
34, Private, Some-college, Married-civ-spouse, Other-service, Husband, White, Female,0,0,40, Puerto-Rico, <=50K
32, Private, HS-grad, Never-married, Transport-moving, Husband, White, Male,12444,0,40, Ireland, <=50K
30, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,54, Peru, <=50K
54, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, Trinadad&Tobago, >50K
20, Private, Some-college, Married-civ-spouse, Other-service, Not-in-family, White, Female,0,0,30, Guatemala, <=50K
55, Federal-gov, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Male,6108,0,40, Germany, <=50K
41, Private, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, Black, Female,0,0,50, England, <=50K
