49, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Wife, Asian-Pac-Islander, Male,0,1966,45, United-States, >50K
41, Private, Assoc-voc, Divorced, Adm-clerical, Unmarried, White, Male,0,0,40, United-States, <=50K
36, Private, HS-grad, Divorced, Craft-repair, Husband, White, Male,2412,0,40, Mexico, <=50K
28, Private, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
61, State-gov, 5th-6th, Separated, Other-service, Not-in-family, White, Female,0,0,10, United-States, <=50K
38, Private, 9th, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,50, United-States, >50K
35, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, Black, Male,0,0,40, Philippines, <=50K
25, State-gov, Some-college, Never-married, Sales, Not-in-family, Black, Female,0,0,20, United-States, >50K
23, Private, Bachelors, Never-married, Tech-support, Not-in-family, White, Male,0,0,50, United-States, <=50K
40, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, United-States, <=50K
74, Federal-gov, Bachelors, Widowed, Adm-clerical, Not-in-family, White, Male,3549,0,40, United-States, <=50K
32, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Philippines, <=50K
51, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
32, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, >50K
43, Self-emp-inc, Masters, Divorced, Other-service, Husband, White, Female,0,2043,50, United-States, <=50K
38, Private, Some-college, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, Mexico, <=50K
41, Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,99999,0,77, United-States, >50K
38, Private, Some-college, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,60, Canada, >50K
37, Private, 11th, Separated, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K
58, Private, Some-college, Married-civ-spouse, Exec-managerial, Wife, Black, Male,0,0,18, United-States, <=50K
51, State-gov, Prof-school, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
35, Self-emp-not-inc, Some-college, Divorced, Prof-specialty, Own-child, White, Female,9965,0,50, United-States, <=50K
52, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, >50K
58, State-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Puerto-Rico, >50K
48, Private, Some-college, Separated, Craft-repair, Unmarried, White, Male,0,0,30, United-States, <=50K
47, Private, Prof-school, Never-married, Exec-managerial, Not-in-family, White, Female,4000,0,50, United-States, <=50K
25, Self-emp-not-inc, 10th, Never-married, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,50, United-States, >50K
56, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Male,0,0,40, Italy, <=50K
56, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,3325,0,50, United-States, >50K
44, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
22, Private, Masters, Never-married, Other-service, Not-in-family, White, Female,0,1556,15, United-States, <=50K
29, Private, HS-grad, Married-civ-spouse, Sales, Wife, Black, Male,0,0,40, United-States, <=50K
37, Private, 11th, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,45, England, <=50K
28, Private, HS-grad, Separated, Farming-fishing, Not-in-family, White, Male,0,0,45, Canada, <=50K
17, Private, 10th, Never-married, Other-service, Own-child, White, Female,0,0,29, United-States, <=50K
33, Private, Assoc-voc, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, <=50K
38, Private, Some-college, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
29, Private, Bachelors, Never-married, Transport-moving, Not-in-family, White, Male,0,0,45, United-States, <=50K
38, Self-emp-not-inc, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,80, United-States, >50K
43, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,7687,0,45, United-States, >50K
33, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,6307,0,40, United-States, >50K
61, Self-emp-inc, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
61, Private, 1st-4th, Married-civ-spouse, Exec-managerial, Husband, White, Male,7357,0,60, United-States, >50K
49, Local-gov, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, >50K
23, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,60, United-States, <=50K
26, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50K
56, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, >50K
37, Private, HS-grad, Never-married, Craft-repair, Unmarried, White, Female,0,0,40, United-States, <=50K
36, Private, HS-grad, Never-married, Exec-managerial, Husband, White, Male,0,1887,50, United-States, <=50K
32, Private, 12th, Never-married, Farming-fishing, Husband, White, Male,0,0,45, United-States, <=50K
29, Self-emp-not-inc, Some-college, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, >50K
59, Private, Masters, Married-spouse-absent, Farming-fishing, Husband, White, Male,0,0,54, Mexico, <=50K
27, Self-emp-not-inc, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,12, United-States, <=50K
24, Private, Masters, Never-married, Exec-managerial, Own-child, White, Female,0,0,40, United-States, <=50K
27, Self-emp-inc, Some-college, Never-married, Adm-clerical, Own-child, White, Male,0,0,55, United-States, <=50K
46, Private, Bachelors, Separated, Craft-repair, Husband, White, Male,3396,0,40, United-States, <=50K
34, Private, Some-college, Divorced, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
34, State-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
35, Private, Some-college, Never-married, Handlers-cleaners, Unmarried, Black, Female,0,0,30, United-States, <=50K
35, Private, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
33, State-gov, 10th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,44, United-States, >50K
28, Self-emp-not-inc, 5th-6th, Separated, Craft-repair, Own-child, White, Male,0,0,20, United-States, <=50K
33, Private, Some-college, Never-married, Craft-repair, Not-in-family, Black, Male,0,0,40, United-States, >50K
28, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,40, United-States, <=50K
31, Private, Some-college, Divorced, Craft-repair, Not-in-family, White, Male,0,0,70, United-States, <=50K
29, Local-gov, Some-college, Never-married, Other-service, Not-in-family, White, Female,4778,0,40, United-States, <=50K
27, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
39, Self-emp-not-inc, Bachelors, Married-spouse-absent, Exec-managerial, Husband, White, Male,0,1902,54, United-States, >50K
35, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,35, United-States, >50K
48, Local-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
34, Private, Some-college, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
45, Private, HS-grad, Divorced, Craft-repair, Husband, White, Male,0,0,45, United-States, <=50K
51, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,50, United-States, >50K
34, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Jamaica, <=50K
32, Private, 11th, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
62, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
44, Federal-gov, Assoc-acdm, Widowed, Farming-fishing, Husband, White, Male,0,0,16, United-States, <=50K
55, Private, Some-college, Divorced, Farming-fishing, Husband, White, Male,0,0,60, United-States, <=50K
39, Private, Some-college, Married-civ-spouse, Other-service, Not-in-family, Black, Male,0,0,40, United-States, <=50K
49, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
37, Federal-gov, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,7298,0,60, United-States, <=50K
38, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Japan, >50K
28, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
90, Self-emp-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, United-States, <=50K
41, Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
50, Private, Some-college, Divorced, Adm-clerical, Unmarried, White, Male,0,0,40, United-States, <=50K
58, State-gov, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
25, Private, Bachelors, Never-married, Machine-op-inspct, Other-relative, White, Male,0,0,40, United-States, <=50K
31, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,54, United-States, <=50K
48, Self-emp-inc, Masters, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
57, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
28, Local-gov, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
56, Private, 9th, Separated, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K
44, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,32, United-States, >50K
26, Private, Some-college, Never-married, Prof-specialty, Wife, White, Male,0,0,40, United-States, <=50K
28, Self-emp-not-inc, Some-college, Divorced, Farming-fishing, Not-in-family, White, Male,0,0,45, Mexico, <=50K
51, Private, 7th-8th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, >50K
48, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,0,45, United-States, >50K
46, Private, HS-grad, Never-married, Protective-serv, Not-in-family, White, Female,0,0,32, Peru, >50K
69, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
32, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,7687,0,40, United-States, >50K
49, Self-emp-not-inc, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
33, Private, Assoc-acdm, Divorced, Machine-op-inspct, Unmarried, Black, Male,0,0,40, United-States, <=50K
21, Private, HS-grad, Divorced, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
40, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, >50K
48, Private, 11th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
75, Private, HS-grad, Widowed, Prof-specialty, Not-in-family, White, Female,3137,0,15, United-States, <=50K
19, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, United-States, <=50K
40, Self-emp-inc, Bachelors, Married-civ-spouse, Tech-support, Husband, White, Male,7298,0,45, United-States, >50K
36, Private, Bachelors, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,50, United-States, >50K
40, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
23, Local-gov, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,25, India, <=50K
41, Self-emp-not-inc, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,5178,0,40, United-States, >50K
30, Private, HS-grad, Divorced, Exec-managerial, Wife, Other, Female,0,0,45, United-States, <=50K
27, Private, 7th-8th, Divorced, Machine-op-inspct, Unmarried, Black, Female,0,0,40, United-States, <=50K
32, Private, HS-grad, Never-married, Adm-clerical, Own-child, Black, Female,0,0,40, Mexico, <=50K
35, Private, Some-college, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K
31, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
38, Federal-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
28, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,48, United-States, >50K
30, Private, Bachelors, Never-married, Sales, Husband, Black, Male,0,0,65, United-States, <=50K
56, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
53, Private, 9th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Jamaica, <=50K
35, Private, HS-grad, Divorced, Craft-repair, Other-relative, Black, Male,0,0,40, United-States, <=50K
30, Private, Bachelors, Never-married, Adm-clerical, Unmarried, White, Female,0,0,20, United-States, <=50K
35, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
44, Private, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,38, United-States, >50K
66, Private, HS-grad, Separated, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
18, Private, Some-college, Never-married, Sales, Own-child, Asian-Pac-Islander, Male,0,0,30, Germany, <=50K
22, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,15, United-States, <=50K
32, Private, 11th, Divorced, Other-service, Unmarried, White, Male,0,0,40, United-States, <=50K
42, Federal-gov, Some-college, Divorced, Craft-repair, Unmarried, White, Female,0,0,50, United-States, <=50K
36, Private, Assoc-voc, Never-married, Other-service, Wife, White, Female,0,0,20, United-States, <=50K
50, Private, Some-college, Separated, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
37, Local-gov, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,45, United-States, <=50K
17, Private, 12th, Never-married, Other-service, Own-child, White, Male,0,0,30, United-States, <=50K
67, Private, Bachelors, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, >50K
24, Private, 11th, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, Mexico, <=50K
32, Private, Bachelors, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, >50K
40, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
50, Private, Masters, Divorced, Other-service, Not-in-family, White, Female,0,0,30, United-States, <=50K
23, Private, Assoc-acdm, Never-married, Machine-op-inspct, Wife, White, Male,0,0,40, United-States, <=50K
27, Private, Some-college, Never-married, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
63, Private, Some-college, Separated, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
23, Private, Bachelors, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, United-States, <=50K
50, Federal-gov, HS-grad, Divorced, Other-service, Unmarried, Black, Female,0,0,30, United-States, <=50K
25, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
33, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Wife, White, Male,0,0,50, United-States, >50K
37, Self-emp-not-inc, HS-grad, Divorced, Craft-repair, Unmarried, White, Male,0,0,50, United-States, <=50K
29, Private, Assoc-acdm, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
51, Private, Bachelors, Never-married, Prof-specialty, Wife, White, Female,7298,0,40, United-States, <=50K
23, Private, Some-college, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
52, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
41, Private, HS-grad, Divorced, Prof-specialty, Husband, White, Male,0,1902,99, United-States, <=50K
33, Private, Some-college, Separated, Adm-clerical, Unmarried, White, Female,0,0,34, Cuba, <=50K
25, Private, 10th, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
30, Self-emp-not-inc, 9th, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,45, United-States, <=50K
21, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Male,0,0,21, United-States, <=50K
38, Self-emp-not-inc, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
62, Private, 9th, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
24, Federal-gov, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,30, United-States, <=50K
51, Self-emp-inc, Some-college, Divorced, Sales, Not-in-family, White, Male,0,2298,76, United-States, <=50K
20, Private, Some-college, Never-married, Craft-repair, Not-in-family, White, Female,0,0,37, United-States, <=50K
47, Federal-gov, Some-college, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,50, United-States, <=50K
53, Federal-gov, Some-college, Never-married, Craft-repair, Unmarried, White, Female,0,0,40, United-States, <=50K
37, Private, Some-college, Divorced, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
70, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,32, United-States, <=50K
24, State-gov, Bachelors, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, United-States, <=50K
47, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,70, United-States, <=50K
18, State-gov, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,20, United-States, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K
53, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States, <=50K
45, Private, HS-grad, Divorced, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
30, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,65, United-States, >50K
50, Local-gov, Bachelors, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,32, Poland, <=50K
39, Federal-gov, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
49, Private, Assoc-acdm, Divorced, Adm-clerical, Unmarried, White, Female,0,1887,40, United-States, <=50K
43, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,7298,0,50, United-States, >50K
57, Self-emp-inc, 5th-6th, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
58, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
24, Private, Bachelors, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,33, United-States, <=50K
51, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1900,45, United-States, >50K
53, Private, 10th, Never-married, Machine-op-inspct, Not-in-family, Black, Female,0,0,30, United-States, <=50K
34, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,1887,50, United-States, <=50K
24, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
50, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
54, Self-emp-not-inc, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, >50K
54, Private, 10th, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, Germany, <=50K
56, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,38, United-States, >50K
33, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,37, United-States, <=50K
26, State-gov, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,20, United-States, <=50K
72, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,2047,40, United-States, >50K
31, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1902,40, United-States, <=50K
49, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, >50K
48, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
29, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
32, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, Mexico, <=50K
55, Private, 7th-8th, Married-civ-spouse, Handlers-cleaners, Husband, White, Female,0,0,35, United-States, <=50K
34, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
54, Private, Bachelors, Divorced, Exec-managerial, Wife, Black, Female,0,0,36, United-States, <=50K
24, Private, 11th, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,50, United-States, <=50K
35, Private, Masters, Never-married, Prof-specialty, Husband, White, Male,0,0,60, Thailand, >50K
29, Private, Assoc-voc, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
44, State-gov, Bachelors, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
47, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, United-States, <=50K
44, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
36, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,65, United-States, >50K
62, Federal-gov, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,54, United-States, >50K
25, Private, 10th, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50K
54, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,95, United-States, <=50K
41, Private, 10th, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,40, United-States, <=50K
54, Self-emp-not-inc, Prof-school, Married-civ-spouse, Sales, Husband, Black, Male,0,0,45, United-States, >50K
40, Private, Some-college, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,50, United-States, <=50K
22, Local-gov, Some-college, Never-married, Craft-repair, Other-relative, White, Male,0,0,40, United-States, <=50K
35, Private, HS-grad, Divorced, Craft-repair, Own-child, White, Male,0,0,66, United-States, <=50K
40, Self-emp-inc, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, Mexico, <=50K
33, Private, Some-college, Never-married, Adm-clerical, Wife, White, Female,0,0,40, United-States, <=50K
30, Private, Masters, Divorced, Prof-specialty, Own-child, White, Male,0,0,40, United-States, <=50K
49, Local-gov, 7th-8th, Divorced, Other-service, Wife, White, Female,0,0,40, United-States, >50K
42, State-gov, Some-college, Never-married, Prof-specialty, Wife, White, Male,0,0,27, United-States, <=50K
34, Self-emp-not-inc, Some-college, Separated, Other-service, Unmarried, White, Female,0,0,50, United-States, <=50K
61, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,48, United-States, >50K
55, Federal-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
34, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
19, Private, 11th, Never-married, Other-service, Own-child, White, Male,0,0,30, United-States, <=50K
47, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1887,40, United-States, >50K
50, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,80, United-States, <=50K
52, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,3140,0,35, United-States, >50K
61, Local-gov, HS-grad, Divorced, Transport-moving, Not-in-family, White, Male,0,0,50, United-States, <=50K
19, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,35, United-States, <=50K
40, Federal-gov, 7th-8th, Separated, Prof-specialty, Wife, White, Male,0,0,40, United-States, <=50K
70, Self-emp-not-inc, 1st-4th, Married-civ-spouse, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,20, United-States, <=50K
58, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
24, Private, HS-grad, Never-married, Transport-moving, Own-child, White, Male,0,0,40, United-States, <=50K
25, Private, Some-college, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,48, United-States, >50K
36, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States, <=50K
39, Private, 10th, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
38, Private, HS-grad, Divorced, Prof-specialty, Other-relative, Black, Female,0,0,40, United-States, <=50K
33, Self-emp-not-inc, HS-grad, Never-married, Adm-clerical, Other-relative, White, Female,0,0,40, United-States, <=50K
53, Private, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Male,99999,0,50, United-States, >50K
47, Private, Masters, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,60, United-States, >50K
53, Local-gov, Masters, Separated, Prof-specialty, Unmarried, White, Female,0,0,45, United-States, <=50K
23, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,3103,0,40, United-States, >50K
25, Private, Bachelors, Never-married, Sales, Not-in-family, White, Female,0,0,45, United-States, <=50K
38, Local-gov, Bachelors, Divorced, Sales, Wife, White, Female,0,0,40, United-States, <=50K
34, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, >50K
28, State-gov, Some-college, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
42, Self-emp-not-inc, Some-college, Never-married, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
27, Private, Prof-school, Divorced, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
45, Private, HS-grad, Divorced, Handlers-cleaners, Not-in-family, White, Female,0,0,40, Dominican-Republic, <=50K
51, Private, Masters, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,60, United-States, >50K
55, Self-emp-not-inc, Assoc-acdm, Married-spouse-absent, Other-service, Husband, White, Male,0,0,50, United-States, >50K
32, Self-emp-not-inc, 10th, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,36, United-States, >50K
37, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, United-States, <=50K
32, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States, <=50K
34, Self-emp-not-inc, HS-grad, Never-married, Adm-clerical, Husband, White, Male,0,0,99, United-States, <=50K
66, Private, Masters, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,30, United-States, <=50K
19, Private, Some-college, Never-married, Tech-support, Own-child, White, Male,0,0,37, United-States, <=50K
21, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
52, Private, HS-grad, Married-spouse-absent, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
68, Self-emp-inc, 5th-6th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
52, Private, Assoc-acdm, Divorced, Other-service, Wife, White, Male,0,0,40, United-States, <=50K
41, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,32, United-States, <=50K
53, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,54, United-States, <=50K
34, State-gov, HS-grad, Never-married, Craft-repair, Unmarried, Black, Male,0,0,40, United-States, <=50K
50, Self-emp-not-inc, Prof-school, Divorced, Prof-specialty, Not-in-family, White, Female,0,2047,40, United-States, >50K
41, Private, Assoc-voc, Married-spouse-absent, Machine-op-inspct, Other-relative, White, Male,0,0,40, United-States, <=50K
