27, Private, Bachelors, Married-civ-spouse, Exec-managerial, Wife, Amer-Indian-Eskimo, Male,13655,0,50, Dominican-Republic, >50K
36, Private, 9th, Married-civ-spouse, Farming-fishing, Not-in-family, White, Female,0,0,40, Italy, <=50K
72, Local-gov, Preschool, Married-civ-spouse, Farming-fishing, Not-in-family, Asian-Pac-Islander, Male,0,0,50, Vietnam, <=50K
26, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, Nicaragua, >50K
47, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,1977,40, China, >50K
60, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Female,0,0,35, Thailand, <=50K
41, Private, Bachelors, Married-civ-spouse, Prof-specialty, Wife, Asian-Pac-Islander, Female,5013,0,36, Jamaica, >50K
25, Private, HS-grad, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Columbia, <=50K
38, Private, 12th, Never-married, Transport-moving, Husband, Black, Female,0,0,40, Hong, >50K
20, Private, HS-grad, Never-married, Adm-clerical, Own-child, Other, Female,0,0,40, India, <=50K
22, Private, HS-grad, Never-married, Sales, Other-relative, Black, Male,0,0,40, Mexico, <=50K
24, Private, Some-college, Married-civ-spouse, Adm-clerical, Own-child, Black, Male,14996,0,35, Trinadad&Tobago, >50K
24, Private, Some-college, Never-married, Transport-moving, Own-child, Asian-Pac-Islander, Female,0,0,35, Jamaica, <=50K
23, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Canada, <=50K
53, Private, Some-college, Divorced, Exec-managerial, Unmarried, White, Female,0,0,80, India, >50K
36, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, England, <=50K
22, Private, Bachelors, Never-married, Handlers-cleaners, Not-in-family, Black, Male,0,0,35, Haiti, <=50K
46, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, Black, Male,0,0,30, Cuba, >50K
61, Self-emp-not-inc, HS-grad, Separated, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,0,0,40, Canada, <=50K
32, Private, 12th, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,54, El-Salvador, <=50K
56, Private, 7th-8th, Divorced, Other-service, Unmarried, White, Female,0,0,40, Germany, >50K
21, Private, Some-college, Never-married, Exec-managerial, Not-in-family, Other, Female,0,0,50, Mexico, <=50K
65, Self-emp-inc, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,40, Mexico, >50K
38, Self-emp-not-inc, HS-grad, Never-married, Transport-moving, Husband, White, Male,0,0,65, Portugal, <=50K
55, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,60, Puerto-Rico, >50K
68, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, Other, Male,15024,0,15, Nicaragua, >50K
37, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, Black, Male,0,0,40, Poland, <=50K
44, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, Asian-Pac-Islander, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
56, Self-emp-inc, Some-college, Never-married, Transport-moving, Not-in-family, White, Male,0,0,50, Hong, <=50K
53, Self-emp-not-inc, Some-college, Separated, Prof-specialty, Not-in-family, White, Female,0,0,30, India, <=50K
27, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Black, Female,0,0,40, Puerto-Rico, <=50K
56, Private, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,35, Thailand, <=50K
21, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,16, Germany, <=50K
40, Self-emp-not-inc, Masters, Married-civ-spouse, Sales, Husband, White, Male,0,1902,70, Outlying-US(Guam-USVI-etc), >50K
55, Private, Prof-school, Widowed, Farming-fishing, Husband, Other, Male,0,0,54, Dominican-Republic, <=50K
38, Self-emp-not-inc, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,44, Italy, <=50K
25, Private, HS-grad, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,40, Haiti, <=50K
18, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,20, Yugoslavia, <=50K
31, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,60, Scotland, <=50K
31, Self-emp-inc, HS-grad, Married-civ-spouse, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,45, Vietnam, <=50K
52, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Unmarried, Asian-Pac-Islander, Female,0,0,40, Greece, <=50K
25, Private, HS-grad, Never-married, Sales, Own-child, Other, Female,0,0,38, Ecuador, <=50K
33, State-gov, HS-grad, Never-married, Exec-managerial, Husband, White, Male,0,0,60, Yugoslavia, <=50K
38, Federal-gov, HS-grad, Divorced, Tech-support, Husband, Asian-Pac-Islander, Female,0,0,40, El-Salvador, <=50K
22, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Own-child, White, Male,0,0,35, United-States, <=50K
43, Private, Bachelors, Married-civ-spouse, Farming-fishing, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Peru, <=50K
48, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,1979,40, Canada, <=50K
47, Private, HS-grad, Married-civ-spouse, Farming-fishing, Wife, Other, Female,0,0,35, United-States, <=50K
36, State-gov, HS-grad, Never-married, Prof-specialty, Husband, Black, Male,0,0,40, Guatemala, <=50K
55, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,1977,42, Hungary, >50K
55, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, Italy, >50K
52, Local-gov, 7th-8th, Widowed, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,40, Iran, >50K
28, Local-gov, Prof-school, Never-married, Sales, Own-child, White, Male,0,0,40, Ecuador, <=50K
25, Private, HS-grad, Divorced, Adm-clerical, Husband, Black, Male,0,0,40, Honduras, <=50K
33, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Greece, <=50K
48, Local-gov, HS-grad, Divorced, Prof-specialty, Wife, White, Male,0,0,40, Ecuador, <=50K
37, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,7687,0,45, England, >50K
41, Private, Bachelors, Married-civ-spouse, Transport-moving, Wife, Amer-Indian-Eskimo, Male,0,0,40, Thailand, <=50K
51, Private, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,7349,0,45, United-States, <=50K
36, Local-gov, Assoc-voc, Never-married, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,0,0,48, Hong, >50K
45, Private, Bachelors, Widowed, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,54, Scotland, >50K
21, State-gov, Some-college, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,35, Canada, <=50K
22, Self-emp-inc, HS-grad, Married-spouse-absent, Craft-repair, Other-relative, White, Male,0,0,60, Mexico, <=50K
48, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Cambodia, <=50K
37, Private, Some-college, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,4741,0,40, Yugoslavia, <=50K
50, Private, 10th, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,45, Trinadad&Tobago, <=50K
44, Local-gov, 7th-8th, Divorced, Transport-moving, Not-in-family, Black, Male,0,0,45, Dominican-Republic, <=50K
38, Local-gov, Some-college, Divorced, Craft-repair, Husband, Black, Male,0,0,40, Taiwan, <=50K
42, Local-gov, Some-college, Separated, Sales, Husband, Other, Male,0,0,45, China, >50K
40, Private, 11th, Married-civ-spouse, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,60, Yugoslavia, >50K
28, Private, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, Other, Male,0,0,40, Cambodia, <=50K
31, Self-emp-inc, Some-college, Married-civ-spouse, Other-service, Husband, Other, Male,0,0,40, India, <=50K
18, Private, HS-grad, Never-married, Sales, Own-child, Black, Female,0,0,25, Portugal, <=50K
38, Federal-gov, Bachelors, Never-married, Exec-managerial, Husband, Other, Female,0,0,25, Yugoslavia, <=50K
21, Private, HS-grad, Married-civ-spouse, Prof-specialty, Own-child, Asian-Pac-Islander, Female,0,0,40, Ireland, >50K
37, Self-emp-inc, Assoc-voc, Married-civ-spouse, Sales, Not-in-family, Black, Male,0,0,49, Thailand, >50K
42, Self-emp-inc, Some-college, Never-married, Prof-specialty, Unmarried, Asian-Pac-Islander, Female,0,0,24, India, <=50K
20, Private, 12th, Never-married, Other-service, Own-child, Black, Male,0,0,16, India, <=50K
36, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, Other, Male,0,0,45, France, <=50K
26, Private, HS-grad, Divorced, Transport-moving, Own-child, Other, Female,0,0,40, England, >50K
24, Private, HS-grad, Never-married, Sales, Own-child, Asian-Pac-Islander, Male,0,0,40, Greece, <=50K
38, Local-gov, Masters, Divorced, Tech-support, Husband, Other, Male,0,0,40, India, <=50K
26, Private, HS-grad, Separated, Adm-clerical, Husband, Other, Female,0,0,40, England, <=50K
32, Private, HS-grad, Divorced, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Puerto-Rico, <=50K
28, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Female,0,0,40, Japan, <=50K
42, Private, 11th, Never-married, Handlers-cleaners, Wife, Asian-Pac-Islander, Male,0,0,35, Mexico, <=50K
31, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,0,0,45, Portugal, <=50K
23, Private, Some-college, Never-married, Sales, Own-child, White, Male,0,0,20, El-Salvador, <=50K
38, Local-gov, 7th-8th, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,1977,40, Iran, >50K
46, Private, HS-grad, Divorced, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,50, Honduras, >50K
28, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
27, Private, 9th, Divorced, Sales, Husband, Other, Female,0,0,40, South, >50K
56, Private, 9th, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Female,0,0,50, France, >50K
48, Private, Bachelors, Married-civ-spouse, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Male,7687,0,60, Portugal, >50K
35, Private, Bachelors, Divorced, Tech-support, Husband, White, Male,0,0,40, Trinadad&Tobago, <=50K
19, Private, Bachelors, Never-married, Farming-fishing, Own-child, Black, Female,0,0,40, Vietnam, <=50K
36, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, Other, Male,0,0,40, Germany, <=50K
59, Private, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, Black, Female,0,0,40, Mexico, <=50K
42, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,3813,0,40, Ireland, >50K
53, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,50, India, >50K
31, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,40, Germany, <=50K
62, Local-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
40, Private, HS-grad, Married-civ-spouse, Other-service, Wife, Black, Male,0,0,40, Philippines, <=50K
25, Self-emp-inc, HS-grad, Never-married, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,40, Philippines, <=50K
19, Private, Bachelors, Never-married, Craft-repair, Not-in-family, Black, Female,0,0,25, Honduras, <=50K
41, Federal-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, Philippines, >50K
19, Private, Bachelors, Never-married, Prof-specialty, Wife, Amer-Indian-Eskimo, Female,0,0,30, Canada, <=50K
27, Private, Some-college, Never-married, Sales, Not-in-family, Other, Male,0,0,44, Ireland, <=50K
41, State-gov, 7th-8th, Divorced, Sales, Husband, Asian-Pac-Islander, Male,0,0,50, El-Salvador, >50K
41, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,15024,0,50, China, >50K
59, Federal-gov, Some-college, Married-civ-spouse, Sales, Unmarried, Black, Female,0,0,30, Poland, >50K
30, Private, Assoc-voc, Married-civ-spouse, Other-service, Unmarried, White, Female,0,0,40, Dominican-Republic, <=50K
57, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1977,45, Ireland, >50K
89, Private, Masters, Widowed, Farming-fishing, Husband, Amer-Indian-Eskimo, Female,0,0,40, Cuba, >50K
55, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Other, Female,0,0,45, Hungary, <=50K
44, Private, Bachelors, Separated, Prof-specialty, Husband, White, Female,0,0,40, Poland, <=50K
41, Private, Masters, Married-civ-spouse, Other-service, Not-in-family, Other, Female,0,0,40, Honduras, <=50K
30, Private, Prof-school, Never-married, Exec-managerial, Other-relative, White, Male,7687,0,45, Honduras, <=50K
58, Self-emp-not-inc, 10th, Widowed, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,45, Dominican-Republic, >50K
34, Local-gov, HS-grad, Married-civ-spouse, Protective-serv, Not-in-family, Amer-Indian-Eskimo, Male,0,0,50, Canada, <=50K
35, Private, HS-grad, Never-married, Transport-moving, Other-relative, Asian-Pac-Islander, Male,0,0,50, Yugoslavia, >50K
28, Private, HS-grad, Never-married, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,40, Portugal, <=50K
37, Private, Bachelors, Divorced, Sales, Husband, White, Female,0,0,54, Poland, >50K
31, Private, HS-grad, Never-married, Sales, Husband, Asian-Pac-Islander, Male,0,0,40, Peru, <=50K
41, Private, Some-college, Separated, Adm-clerical, Own-child, Amer-Indian-Eskimo, Male,0,0,12, Japan, <=50K
42, Private, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,7653,0,50, Mexico, <=50K
46, Self-emp-inc, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1977,46, Puerto-Rico, >50K
46, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,50, Scotland, <=50K
58, Self-emp-not-inc, Masters, Married-civ-spouse, Sales, Unmarried, Black, Female,0,0,40, Iran, <=50K
27, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Male,3103,0,40, Portugal, >50K
23, Private, Some-college, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Female,0,0,24, Vietnam, >50K
40, Private, Bachelors, Never-married, Tech-support, Wife, Black, Female,0,1977,44, Canada, >50K
50, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Guatemala, <=50K
57, Local-gov, 7th-8th, Married-civ-spouse, Craft-repair, Other-relative, Asian-Pac-Islander, Female,0,0,45, China, <=50K
22, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,38, Iran, <=50K
20, Private, Some-college, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Male,0,0,20, Thailand, <=50K
38, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,50, Portugal, <=50K
26, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,60, Greece, >50K
26, Local-gov, Assoc-acdm, Divorced, Prof-specialty, Unmarried, Other, Male,0,0,32, Poland, <=50K
29, Self-emp-inc, Bachelors, Married-civ-spouse, Sales, Not-in-family, White, Male,99999,0,40, United-States, >50K
27, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, Black, Male,0,0,48, United-States, >50K
23, Private, HS-grad, Never-married, Exec-managerial, Own-child, Other, Female,0,0,40, Iran, <=50K
22, Private, HS-grad, Never-married, Exec-managerial, Own-child, Other, Male,0,0,40, England, <=50K
26, Self-emp-not-inc, Bachelors, Never-married, Prof-specialty, Not-in-family, Other, Female,0,0,40, Mexico, >50K
37, Private, Bachelors, Divorced, Exec-managerial, Husband, White, Female,15024,0,50, Italy, >50K
47, Private, 10th, Divorced, Machine-op-inspct, Wife, Other, Female,0,0,25, United-States, <=50K
36, Private, HS-grad, Never-married, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,40, Ecuador, <=50K
23, Private, Some-college, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,50, Canada, <=50K
46, Private, Masters, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,45, Poland, >50K
36, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, Black, Female,0,0,45, Cambodia, <=50K
22, Private, Bachelors, Never-married, Sales, Husband, Black, Female,0,0,44, Jamaica, <=50K
32, Local-gov, HS-grad, Divorced, Machine-op-inspct, Other-relative, Other, Female,0,0,40, United-States, <=50K
36, Local-gov, 12th, Married-civ-spouse, Sales, Not-in-family, White, Female,0,0,60, Portugal, <=50K
47, Private, Masters, Married-civ-spouse, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Cuba, <=50K
26, Private, 9th, Married-civ-spouse, Other-service, Unmarried, Asian-Pac-Islander, Male,0,0,40, Dominican-Republic, <=50K
28, Private, 11th, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Jamaica, <=50K
43, Private, Assoc-acdm, Never-married, Prof-specialty, Unmarried, Asian-Pac-Islander, Female,0,0,40, Japan, <=50K
24, Private, Some-college, Never-married, Other-service, Own-child, Other, Female,0,0,38, El-Salvador, <=50K
49, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,50, Taiwan, <=50K
73, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Male,7864,0,45, Outlying-US(Guam-USVI-etc), <=50K
54, Self-emp-inc, HS-grad, Widowed, Farming-fishing, Husband, Other, Female,0,0,60, France, <=50K
49, Local-gov, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, Black, Male,7325,0,50, Greece, <=50K
40, Private, Some-college, Never-married, Protective-serv, Husband, Black, Female,5013,0,40, Laos, <=50K
58, Private, Masters, Divorced, Other-service, Unmarried, Other, Female,0,0,36, Canada, <=50K
43, Private, Bachelors, Never-married, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, India, <=50K
25, Private, HS-grad, Married-civ-spouse, Farming-fishing, Wife, Other, Male,1596,0,50, United-States, <=50K
24, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,60, India, >50K
50, Private, HS-grad, Married-civ-spouse, Tech-support, Not-in-family, Black, Male,3325,0,36, Thailand, >50K
56, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, Black, Female,0,0,40, Germany, >50K
46, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Honduras, >50K
38, Private, 9th, Married-civ-spouse, Prof-specialty, Own-child, Black, Male,0,0,40, Honduras, >50K
40, Private, HS-grad, Never-married, Sales, Unmarried, White, Female,0,0,40, Scotland, <=50K
29, Local-gov, Bachelors, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,40, Trinadad&Tobago, <=50K
42, Private, 11th, Married-civ-spouse, Other-service, Husband, Black, Female,0,1902,25, Japan, >50K
89, Self-emp-not-inc, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Male,0,0,45, Vietnam, <=50K
55, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Male,0,0,40, Taiwan, >50K
30, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,60, Laos, <=50K
20, Private, 10th, Never-married, Other-service, Not-in-family, Other, Male,0,0,10, Thailand, <=50K
43, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Other, Female,0,0,40, Cuba, >50K
32, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, South, <=50K
28, Private, Some-college, Never-married, Sales, Own-child, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
38, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,40, Ireland, >50K
33, Self-emp-inc, Some-college, Never-married, Transport-moving, Husband, Other, Male,0,0,60, Cuba, >50K
49, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, Portugal, <=50K
18, Private, Some-college, Never-married, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Female,0,0,22, France, <=50K
21, Private, 11th, Married-civ-spouse, Adm-clerical, Own-child, White, Female,0,0,12, Hong, >50K
36, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,45, Italy, >50K
24, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,4064,0,87, India, <=50K
32, Private, 11th, Never-married, Other-service, Husband, Black, Female,0,1902,40, Hungary, <=50K
33, Private, Some-college, Divorced, Other-service, Husband, White, Female,0,0,40, Germany, <=50K
55, Self-emp-not-inc, Doctorate, Married-civ-spouse, Tech-support, Husband, Black, Female,0,0,40, Germany, >50K
29, Private, 11th, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, Greece, >50K
46, Local-gov, 7th-8th, Married-civ-spouse, Sales, Not-in-family, Black, Female,0,0,30, India, <=50K
27, Private, Assoc-voc, Married-civ-spouse, Farming-fishing, Own-child, Other, Male,0,0,60, India, <=50K
50, Private, Assoc-acdm, Separated, Adm-clerical, Husband, White, Female,0,0,25, Ecuador, <=50K
34, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, White, Female,0,0,38, Philippines, <=50K
44, Local-gov, HS-grad, Widowed, Prof-specialty, Unmarried, White, Male,0,0,40, Philippines, >50K
71, Self-emp-not-inc, 7th-8th, Widowed, Exec-managerial, Husband, Other, Female,0,0,40, Ireland, >50K
23, Private, 10th, Never-married, Sales, Not-in-family, Other, Female,0,0,40, United-States, <=50K
40, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,40, Greece, <=50K
22, Private, Bachelors, Never-married, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Cuba, <=50K
22, Private, HS-grad, Never-married, Other-service, Husband, Other, Male,0,0,40, Germany, <=50K
38, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,50, Taiwan, >50K
29, Private, Bachelors, Never-married, Other-service, Unmarried, Black, Female,0,0,25, Nicaragua, <=50K
67, Private, Bachelors, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Female,0,0,10, France, <=50K
38, State-gov, Some-college, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,2, Outlying-US(Guam-USVI-etc), >50K
41, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Canada, >50K
18, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, Other, Male,0,0,40, Guatemala, <=50K
22, Private, Assoc-voc, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,35, Guatemala, >50K
46, Private, 10th, Married-civ-spouse, Craft-repair, Unmarried, Asian-Pac-Islander, Female,0,0,50, Columbia, <=50K
45, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Male,0,0,40, Canada, <=50K
61, Private, Masters, Widowed, Transport-moving, Own-child, Other, Female,0,0,25, Poland, <=50K
51, Private, Masters, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,0,0,50, Scotland, >50K
17, Private, 10th, Never-married, Handlers-cleaners, Own-child, Asian-Pac-Islander, Male,0,0,40, China, <=50K
48, Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,1977,40, Trinadad&Tobago, >50K
44, Private, HS-grad, Divorced, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,45, Portugal, <=50K
23, Private, Some-college, Married-civ-spouse, Prof-specialty, Own-child, Other, Female,0,0,25, Japan, <=50K
45, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Other, Female,0,1977,40, Cambodia, <=50K
30, Private, Some-college, Divorced, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, Italy, <=50K
21, Private, Some-college, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Female,0,0,30, Poland, <=50K
43, State-gov, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,80, Laos, <=50K
21, Private, 12th, Never-married, Craft-repair, Own-child, Black, Female,0,0,40, Greece, <=50K
45, Private, HS-grad, Married-civ-spouse, Other-service, Other-relative, Black, Male,0,0,40, Hong, >50K
49, Private, Bachelors, Widowed, Craft-repair, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Germany, <=50K
47, State-gov, Prof-school, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Female,0,0,40, Jamaica, <=50K
73, Private, HS-grad, Divorced, Adm-clerical, Husband, Black, Female,0,0,20, Thailand, <=50K
56, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,50, El-Salvador, >50K
34, Private, Assoc-voc, Married-civ-spouse, Transport-moving, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Greece, <=50K
27, Private, Some-college, Married-civ-spouse, Craft-repair, Unmarried, Other, Male,0,0,35, India, <=50K
19, Private, Some-college, Never-married, Handlers-cleaners, Own-child, Other, Female,0,0,25, Ireland, <=50K
24, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Cambodia, <=50K
61, Private, Masters, Widowed, Adm-clerical, Wife, Other, Female,15024,0,12, Nicaragua, <=50K
51, State-gov, Bachelors, Married-civ-spouse, Farming-fishing, Husband, Black, Male,0,0,54, Mexico, <=50K
32, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,40, Guatemala, <=50K
44, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Prof-specialty, Not-in-family, Other, Male,0,0,40, Trinadad&Tobago, <=50K
43, Private, Some-college, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,0,0,45, Japan, >50K
78, Local-gov, 7th-8th, Married-civ-spouse, Sales, Husband, Other, Female,0,0,15, England, <=50K
65, Self-emp-not-inc, HS-grad, Widowed, Farming-fishing, Husband, Amer-Indian-Eskimo, Female,4278,0,50, China, <=50K
49, Local-gov, Some-college, Divorced, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,30, Outlying-US(Guam-USVI-etc), <=50K
50, Private, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, Asian-Pac-Islander, Male,0,0,40, Puerto-Rico, <=50K
40, Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Unmarried, Other, Male,0,0,50, Canada, <=50K
38, Private, Assoc-voc, Never-married, Priv-house-serv, Wife, Other, Male,0,0,24, Puerto-Rico, <=50K
39, Private, Some-college, Never-married, Adm-clerical, Other-relative, Amer-Indian-Eskimo, Male,0,0,40, Portugal, <=50K
