66, Self-emp-not-inc, HS-grad, Divorced, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,40, Dominican-Republic, <=50K
22, Private, Some-college, Never-married, Transport-moving, Wife, White, Male,0,0,40, India, <=50K
28, Private, HS-grad, Widowed, Transport-moving, Own-child, Black, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
32, Private, Bachelors, Divorced, Priv-house-serv, Not-in-family, White, Female,0,0,50, Hungary, <=50K
52, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Peru, >50K
58, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0,0,40, Mexico, <=50K
29, Federal-gov, Bachelors, Never-married, Exec-managerial, Husband, White, Male,0,0,43, Columbia, >50K
26, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,25, Columbia, <=50K
50, Private, Some-college, Married-civ-spouse, Tech-support, Husband, Asian-Pac-Islander, Male,0,0,40, France, <=50K
23, Private, Some-college, Never-married, Exec-managerial, Husband, White, Male,0,0,40, Mexico, <=50K
43, Private, Bachelors, Married-civ-spouse, Other-service, Not-in-family, White, Male,7687,0,40, United-States, >50K
42, Private, Prof-school, Married-civ-spouse, Other-service, Wife, White, Female,0,0,40, Jamaica, <=50K
43, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Female,7687,0,40, Iran, >50K
64, Self-emp-inc, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,40, Columbia, <=50K
22, Private, Assoc-voc, Divorced, Craft-repair, Unmarried, White, Male,0,0,40, Guatemala, <=50K
51, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, Other, Female,7687,0,40, United-States, <=50K
55, Private, Some-college, Divorced, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Male,0,0,50, United-States, >50K
30, Private, HS-grad, Widowed, Machine-op-inspct, Not-in-family, White, Female,0,0,40, Taiwan, <=50K
37, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Female,0,0,50, South, <=50K
38, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Male,10520,0,41, Germany, <=50K
24, Private, 1st-4th, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Male,0,0,40, Yugoslavia, <=50K
60, Self-emp-not-inc, Some-college, Married-civ-spouse, Other-service, Unmarried, Black, Female,0,0,20, Japan, <=50K
28, Private, Some-college, Widowed, Transport-moving, Husband, White, Male,7933,0,45, Mexico, <=50K
21, Private, HS-grad, Married-spouse-absent, Sales, Own-child, White, Female,0,0,40, South, <=50K
59, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Female,0,0,40, Jamaica, <=50K
39, Private, HS-grad, Never-married, Transport-moving, Husband, White, Female,0,0,50, Haiti, <=50K
49, Local-gov, Prof-school, Divorced, Sales, Husband, White, Female,0,0,38, Cuba, <=50K
34, Self-emp-not-inc, 10th, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,40, Jamaica, <=50K
19, Private, 11th, Never-married, Handlers-cleaners, Wife, White, Male,0,0,20, Germany, <=50K
34, Private, Some-college, Never-married, Protective-serv, Not-in-family, Black, Male,0,0,40, Peru, >50K
19, Private, Some-college, Never-married, Sales, Own-child, White, Female,0,0,20, South, <=50K
44, Private, Some-college, Never-married, Tech-support, Husband, White, Female,0,0,40, Nicaragua, <=50K
29, Private, HS-grad, Married-civ-spouse, Exec-managerial, Wife, White, Male,0,0,54, Dominican-Republic, <=50K
61, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Taiwan, >50K
30, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,60, Dominican-Republic, <=50K
47, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, White, Female,0,0,40, Dominican-Republic, <=50K
23, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Japan, >50K
36, Private, 1st-4th, Married-civ-spouse, Sales, Unmarried, White, Female,0,0,60, Taiwan, <=50K
48, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, Dominican-Republic, <=50K
33, Private, 11th, Married-civ-spouse, Transport-moving, Not-in-family, Asian-Pac-Islander, Male,8645,0,45, Japan, >50K
27, Private, 11th, Never-married, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Male,0,0,35, France, <=50K
18, Private, Some-college, Never-married, Adm-clerical, Other-relative, White, Female,0,0,20, Iran, <=50K
23, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Male,0,0,27, Hungary, <=50K
59, Local-gov, 9th, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, Philippines, <=50K
36, Private, 9th, Married-civ-spouse, Sales, Husband, White, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
22, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, Nicaragua, <=50K
25, Private, Assoc-acdm, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,40, Cambodia, <=50K
31, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, Jamaica, <=50K
42, Local-gov, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, Italy, <=50K
19, Private, Some-college, Never-married, Other-service, Own-child, Black, Male,0,0,21, United-States, <=50K
89, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, Other, Female,0,0,50, Peru, >50K
18, Private, Some-college, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,20, Portugal, <=50K
38, Private, Bachelors, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, Ecuador, <=50K
32, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,27, Philippines, <=50K
35, Private, 12th, Married-civ-spouse, Adm-clerical, Husband, Other, Female,0,0,40, Trinadad&Tobago, <=50K
27, Private, HS-grad, Divorced, Transport-moving, Not-in-family, White, Male,0,0,50, Peru, <=50K
26, Private, HS-grad, Married-civ-spouse, Sales, Own-child, White, Male,0,0,20, Canada, <=50K
36, Private, Bachelors, Never-married, Machine-op-inspct, Husband, White, Female,0,0,40, United-States, <=50K
17, Self-emp-not-inc, Masters, Never-married, Other-service, Own-child, Black, Female,0,0,15, Nicaragua, <=50K
42, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,40, Vietnam, <=50K
53, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,50, Canada, >50K
63, Local-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,60, Thailand, >50K
30, Self-emp-inc, HS-grad, Married-civ-spouse, Other-service, Husband, White, Female,0,0,14, Italy, <=50K
24, State-gov, Some-college, Never-married, Sales, Own-child, Black, Female,0,0,40, China, <=50K
39, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, France, <=50K
28, Private, 12th, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,52, Nicaragua, <=50K
33, Private, Some-college, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Iran, <=50K
36, Private, HS-grad, Divorced, Craft-repair, Husband, Black, Female,0,0,40, Greece, <=50K
25, Local-gov, 9th, Married-civ-spouse, Other-service, Own-child, White, Female,0,0,20, Ecuador, >50K
47, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,1900,40, Jamaica, <=50K
33, Self-emp-not-inc, Bachelors, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, Scotland, <=50K
43, Private, 9th, Separated, Exec-managerial, Husband, White, Male,7416,0,40, Taiwan, >50K
47, Self-emp-inc, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,1887,40, India, >50K
31, Private, Prof-school, Divorced, Craft-repair, Husband, White, Female,0,0,40, Puerto-Rico, <=50K
44, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Peru, <=50K
61, Private, HS-grad, Divorced, Other-service, Husband, White, Female,0,0,20, South, <=50K
37, Private, HS-grad, Divorced, Tech-support, Not-in-family, White, Male,0,0,40, Canada, <=50K
17, Private, Some-college, Never-married, Craft-repair, Own-child, White, Female,0,0,15, Scotland, <=50K
40, Private, Assoc-voc, Married-civ-spouse, Transport-moving, Husband, White, Male,7687,0,40, Scotland, >50K
27, Private, Assoc-acdm, Never-married, Sales, Other-relative, White, Male,0,0,40, Ireland, <=50K
18, Private, 11th, Never-married, Craft-repair, Not-in-family, White, Male,0,0,20, France, <=50K
23, Private, HS-grad, Never-married, Farming-fishing, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Greece, <=50K
23, Private, Prof-school, Never-married, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,40, China, <=50K
41, Private, Bachelors, Never-married, Craft-repair, Not-in-family, Black, Male,0,0,40, Iran, <=50K
39, Local-gov, Bachelors, Never-married, Sales, Husband, White, Female,0,0,40, Japan, <=50K
62, Self-emp-inc, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,0,40, South, <=50K
41, Private, Assoc-acdm, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,40, Ecuador, <=50K
36, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Canada, <=50K
34, Self-emp-not-inc, Some-college, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, Vietnam, <=50K
42, Private, Some-college, Widowed, Craft-repair, Husband, White, Female,7687,0,40, Cuba, <=50K
36, Private, Assoc-voc, Widowed, Handlers-cleaners, Other-relative, Amer-Indian-Eskimo, Female,0,0,40, Haiti, <=50K
63, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, Trinadad&Tobago, <=50K
39, Private, Bachelors, Never-married, Sales, Own-child, White, Male,0,0,40, Cuba, <=50K
57, Private, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, Other, Male,0,0,20, Italy, <=50K
54, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,60, Taiwan, >50K
28, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,57, Italy, <=50K
20, Private, Masters, Married-civ-spouse, Sales, Wife, White, Male,0,0,40, Hungary, <=50K
28, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1892,40, Poland, <=50K
35, Private, Bachelors, Widowed, Handlers-cleaners, Not-in-family, White, Male,0,0,40, Vietnam, <=50K
51, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, Trinadad&Tobago, <=50K
62, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Puerto-Rico, <=50K
30, Private, Some-college, Never-married, Adm-clerical, Husband, Black, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
50, Private, Some-college, Never-married, Exec-managerial, Own-child, White, Male,0,0,40, China, >50K
35, Private, Assoc-voc, Divorced, Sales, Own-child, Asian-Pac-Islander, Female,0,0,40, Columbia, <=50K
36, Private, Some-college, Never-married, Adm-clerical, Husband, White, Male,8872,0,45, Cuba, >50K
46, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, Portugal, <=50K
43, Federal-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, Iran, <=50K
30, Private, HS-grad, Married-civ-spouse, Exec-managerial, Own-child, White, Male,0,0,50, Philippines, <=50K
30, Private, 12th, Widowed, Craft-repair, Husband, White, Male,0,0,60, Greece, >50K
22, Private, Some-college, Never-married, Sales, Own-child, White, Male,0,0,15, Italy, <=50K
64, Private, Doctorate, Divorced, Other-service, Husband, White, Female,0,0,40, Cuba, <=50K
41, Private, HS-grad, Widowed, Other-service, Husband, Asian-Pac-Islander, Female,0,0,40, Nicaragua, <=50K
21, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,16, Thailand, <=50K
39, Private, HS-grad, Never-married, Craft-repair, Husband, Black, Female,0,0,40, Canada, <=50K
34, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,45, France, <=50K
35, Private, HS-grad, Never-married, Adm-clerical, Husband, Black, Male,0,0,40, Hong, <=50K
35, Private, 10th, Never-married, Craft-repair, Own-child, Black, Male,0,0,40, Hong, <=50K
31, Private, HS-grad, Married-civ-spouse, Other-service, Own-child, White, Female,0,0,54, Columbia, <=50K
34, Private, 1st-4th, Married-civ-spouse, Sales, Wife, White, Male,0,1902,40, France, >50K
26, Private, Some-college, Never-married, Other-service, Own-child, Other, Male,0,0,30, Germany, <=50K
65, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,5146,0,40, Puerto-Rico, >50K
32, Private, HS-grad, Divorced, Craft-repair, Husband, Black, Female,0,0,40, Japan, <=50K
26, Self-emp-not-inc, HS-grad, Never-married, Prof-specialty, Husband, White, Female,0,0,40, Italy, <=50K
35, State-gov, HS-grad, Divorced, Prof-specialty, Husband, White, Female,0,0,45, United-States, <=50K
35, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,1977,45, Japan, <=50K
49, Private, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Trinadad&Tobago, <=50K
36, Private, Bachelors, Divorced, Protective-serv, Not-in-family, White, Male,0,0,40, Iran, <=50K
36, Private, HS-grad, Divorced, Protective-serv, Husband, White, Female,0,0,40, Ecuador, <=50K
42, Private, Prof-school, Married-civ-spouse, Protective-serv, Not-in-family, Black, Male,0,0,30, Dominican-Republic, <=50K
33, Private, HS-grad, Divorced, Sales, Not-in-family, White, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
35, Private, Some-college, Never-married, Exec-managerial, Unmarried, Other, Female,0,0,40, Cuba, <=50K
46, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Unmarried, White, Male,0,0,40, United-States, <=50K
25, Private, Assoc-acdm, Never-married, Other-service, Husband, Asian-Pac-Islander, Female,0,0,40, Germany, <=50K
37, Private, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, White, Female,0,0,30, Taiwan, <=50K
34, Private, 10th, Divorced, Adm-clerical, Other-relative, White, Female,0,0,40, Hungary, <=50K
54, Private, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,0,0,48, Hong, <=50K
48, Private, HS-grad, Divorced, Transport-moving, Husband, White, Male,0,0,40, Dominican-Republic, <=50K
41, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Own-child, White, Female,0,0,12, Yugoslavia, <=50K
23, Private, HS-grad, Married-civ-spouse, Farming-fishing, Other-relative, White, Male,0,0,45, United-States, >50K
59, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Jamaica, <=50K
33, State-gov, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, Philippines, <=50K
36, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, Dominican-Republic, <=50K
22, Private, HS-grad, Never-married, Other-service, Own-child, Black, Female,0,0,40, Yugoslavia, <=50K
36, Self-emp-not-inc, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Puerto-Rico, <=50K
47, Private, HS-grad, Separated, Farming-fishing, Other-relative, White, Male,0,0,45, United-States, <=50K
44, Private, Some-college, Never-married, Exec-managerial, Husband, White, Female,0,0,60, United-States, <=50K
33, Private, Masters, Divorced, Sales, Unmarried, White, Female,0,0,30, Canada, <=50K
34, Private, Masters, Married-civ-spouse, Other-service, Not-in-family, Black, Female,0,0,40, Portugal, <=50K
48, Self-emp-not-inc, Bachelors, Divorced, Machine-op-inspct, Husband, White, Female,0,0,45, Philippines, <=50K
36, Self-emp-not-inc, 10th, Separated, Sales, Own-child, White, Male,0,1977,45, Thailand, <=50K
22, Private, HS-grad, Divorced, Prof-specialty, Unmarried, White, Male,0,0,20, Guatemala, <=50K
30, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, Scotland, >50K
42, Private, Bachelors, Divorced, Craft-repair, Husband, White, Male,0,0,40, Puerto-Rico, <=50K
37, Federal-gov, Some-college, Married-civ-spouse, Protective-serv, Not-in-family, White, Male,0,0,40, Trinadad&Tobago, <=50K
61, Private, Some-college, Divorced, Craft-repair, Own-child, White, Male,0,0,40, Haiti, <=50K
39, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Dominican-Republic, <=50K
23, State-gov, Some-college, Divorced, Craft-repair, Own-child, White, Male,0,0,40, Greece, <=50K
23, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Male,0,0,50, Nicaragua, <=50K
38, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Female,0,0,40, Guatemala, <=50K
23, Federal-gov, Assoc-acdm, Married-civ-spouse, Sales, Own-child, Black, Female,0,0,40, China, <=50K
27, Self-emp-not-inc, Some-college, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,45, England, >50K
52, Self-emp-not-inc, HS-grad, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Female,0,0,40, Iran, <=50K
49, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, Japan, <=50K
29, Private, Bachelors, Never-married, Adm-clerical, Husband, White, Male,11394,0,45, Portugal, >50K
27, Private, Prof-school, Married-civ-spouse, Tech-support, Not-in-family, White, Male,0,0,50, Philippines, >50K
45, Private, Some-college, Never-married, Machine-op-inspct, Husband, White, Female,0,0,40, Hong, <=50K
33, Private, Some-college, Divorced, Exec-managerial, Husband, White, Female,0,0,40, Peru, <=50K
60, Self-emp-inc, Assoc-acdm, Married-civ-spouse, Sales, Husband, White, Female,0,0,60, Mexico, >50K
28, Private, Assoc-acdm, Married-civ-spouse, Sales, Not-in-family, White, Female,0,1902,40, Yugoslavia, >50K
31, Private, 11th, Never-married, Machine-op-inspct, Husband, Black, Female,0,0,37, Ireland, >50K
52, Private, 10th, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,50, India, <=50K
40, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Female,7687,0,40, Hungary, <=50K
51, Private, 7th-8th, Married-civ-spouse, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,50, England, <=50K
34, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,40, Germany, <=50K
25, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Italy, <=50K
56, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Cambodia, <=50K
65, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Black, Female,0,0,60, United-States, <=50K
18, Without-pay, Some-college, Divorced, Sales, Husband, Black, Male,0,0,30, Poland, <=50K
23, Private, Assoc-acdm, Never-married, Transport-moving, Other-relative, Black, Female,0,0,40, Hungary, <=50K
38, Private, HS-grad, Never-married, Adm-clerical, Husband, White, Female,0,0,40, Greece, <=50K
49, Federal-gov, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,3116,0,50, Hungary, <=50K
26, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,60, United-States, <=50K
38, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, South, <=50K
30, Private, Bachelors, Never-married, Adm-clerical, Own-child, White, Male,0,0,60, Hong, <=50K
34, Private, 5th-6th, Separated, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,40, Jamaica, <=50K
22, Private, HS-grad, Never-married, Handlers-cleaners, Husband, White, Male,0,0,19, Taiwan, <=50K
31, Private, 10th, Married-civ-spouse, Farming-fishing, Unmarried, White, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
27, Private, Some-college, Married-civ-spouse, Farming-fishing, Unmarried, White, Female,0,0,20, Hong, <=50K
45, Private, Assoc-voc, Widowed, Prof-specialty, Husband, Other, Female,0,0,20, Honduras, <=50K
33, Private, Some-college, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, Canada, <=50K
69, Local-gov, Masters, Divorced, Protective-serv, Husband, White, Female,0,0,24, Philippines, <=50K
28, Private, Some-college, Never-married, Protective-serv, Husband, Black, Male,0,0,50, El-Salvador, <=50K
23, Private, HS-grad, Never-married, Transport-moving, Not-in-family, Black, Male,0,0,40, Nicaragua, <=50K
33, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, Asian-Pac-Islander, Male,4900,0,50, France, >50K
19, Private, 7th-8th, Married-civ-spouse, Sales, Own-child, White, Female,0,0,25, Philippines, <=50K
52, Self-emp-not-inc, HS-grad, Widowed, Craft-repair, Unmarried, White, Female,0,0,20, France, <=50K
34, Private, HS-grad, Divorced, Sales, Own-child, White, Male,0,0,40, Thailand, <=50K
33, State-gov, Bachelors, Divorced, Sales, Own-child, Other, Female,0,0,40, Greece, >50K
33, Private, Assoc-acdm, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,35, Guatemala, <=50K
33, Private, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,40, Guatemala, <=50K
24, Private, 7th-8th, Never-married, Prof-specialty, Own-child, White, Female,0,0,18, Canada, <=50K
23, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, Hungary, <=50K
37, Local-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,24, South, <=50K
22, Private, HS-grad, Never-married, Machine-op-inspct, Wife, White, Male,0,0,40, Vietnam, <=50K
34, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,60, Trinadad&Tobago, <=50K
30, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, Jamaica, <=50K
24, Private, Bachelors, Never-married, Other-service, Husband, White, Male,0,0,40, Germany, <=50K
19, Private, 12th, Married-civ-spouse, Machine-op-inspct, Unmarried, Black, Female,0,0,25, Dominican-Republic, <=50K
33, Private, HS-grad, Never-married, Transport-moving, Husband, White, Female,0,0,40, United-States, <=50K
41, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,51, Scotland, <=50K
42, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, Cambodia, <=50K
29, Private, Assoc-voc, Divorced, Machine-op-inspct, Own-child, White, Female,0,0,40, Ecuador, <=50K
57, Private, 9th, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,40, Haiti, <=50K
22, Private, 7th-8th, Married-civ-spouse, Sales, Not-in-family, White, Female,0,0,40, Jamaica, <=50K
41, Self-emp-not-inc, Masters, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,40, Greece, <=50K
51, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, Puerto-Rico, <=50K
27, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Female,0,0,25, Canada, <=50K
23, Self-emp-inc, Some-college, Never-married, Farming-fishing, Unmarried, White, Female,0,0,40, Hungary, <=50K
33, Private, Bachelors, Married-civ-spouse, Sales, Own-child, White, Female,0,0,40, Dominican-Republic, <=50K
31, Private, HS-grad, Never-married, Exec-managerial, Other-relative, Amer-Indian-Eskimo, Male,0,0,40, Hong, <=50K
34, Private, HS-grad, Never-married, Protective-serv, Unmarried, White, Male,0,0,40, Thailand, <=50K
49, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,7425,0,40, Hungary, <=50K
56, Private, Assoc-voc, Divorced, Craft-repair, Not-in-family, White, Female,0,0,40, China, <=50K
25, Private, HS-grad, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,60, Honduras, <=50K
19, Self-emp-not-inc, 11th, Never-married, Other-service, Not-in-family, Other, Male,0,0,30, Taiwan, <=50K
35, Private, 5th-6th, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,40, Poland, <=50K
32, Private, Some-college, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Female,0,0,35, Columbia, <=50K
33, State-gov, Some-college, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,40, Hong, <=50K
57, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Yugoslavia, <=50K
33, Private, Bachelors, Never-married, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,40, Yugoslavia, <=50K
41, Federal-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1902,40, Italy, <=50K
36, Private, Some-college, Never-married, Transport-moving, Husband, Black, Female,0,0,40, Cuba, <=50K
40, Private, Bachelors, Never-married, Craft-repair, Husband, White, Female,0,0,30, Philippines, <=50K
43, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, India, <=50K
36, Self-emp-not-inc, HS-grad, Married-civ-spouse, Priv-house-serv, Husband, White, Male,0,1882,40, United-States, >50K
27, Private, Some-college, Married-spouse-absent, Sales, Not-in-family, White, Female,0,0,50, Cuba, <=50K
41, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,0,0,40, Italy, <=50K
25, Private, Some-college, Never-married, Craft-repair, Own-child, White, Male,0,0,40, Cambodia, <=50K
76, Private, 10th, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,35, Outlying-US(Guam-USVI-etc), <=50K
32, Private, Some-college, Never-married, Craft-repair, Unmarried, Asian-Pac-Islander, Male,0,0,40, France, <=50K
29, State-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, Taiwan, >50K
59, State-gov, Prof-school, Divorced, Prof-specialty, Unmarried, White, Female,0,0,40, India, <=50K
46, Private, Bachelors, Married-civ-spouse, Protective-serv, Husband, White, Male,7737,0,40, Hungary, >50K
35, State-gov, Some-college, Married-civ-spouse, Other-service, Not-in-family, White, Female,0,0,40, China, <=50K
33, Private, Some-college, Never-married, Exec-managerial, Unmarried, White, Male,0,0,25, Honduras, <=50K
62, Private, Prof-school, Married-civ-spouse, Farming-fishing, Husband, Black, Male,0,0,54, England, <=50K
34, Self-emp-not-inc, 10th, Married-civ-spouse, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
61, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,60, Canada, <=50K
41, Private, Bachelors, Divorced, Craft-repair, Not-in-family, White, Male,0,0,52, England, >50K
27, Private, Assoc-voc, Never-married, Machine-op-inspct, Unmarried, White, Female,0,0,40, Trinadad&Tobago, <=50K
22, Private, Bachelors, Never-married, Other-service, Husband, White, Female,0,0,16, Cuba, <=50K
58, Self-emp-not-inc, Bachelors, Never-married, Sales, Wife, Amer-Indian-Eskimo, Male,0,0,40, South, <=50K
45, Private, 11th, Never-married, Prof-specialty, Husband, White, Male,7687,0,40, Cambodia, >50K
46, Local-gov, HS-grad, Widowed, Machine-op-inspct, Husband, White, Male,0,0,48, Cambodia, <=50K
31, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Unmarried, White, Female,0,0,40, Peru, <=50K
33, Private, Assoc-acdm, Divorced, Other-service, Husband, White, Female,0,0,40, Cuba, <=50K
