21, Private, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,50, Dominican-Republic, <=50K
63, Self-emp-not-inc, HS-grad, Divorced, Transport-moving, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, France, >50K
24, Private, Some-college, Never-married, Transport-moving, Own-child, White, Male,0,0,8, Ecuador, <=50K
22, Private, Bachelors, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,50, Hong, <=50K
23, Private, HS-grad, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,25, Vietnam, >50K
22, Private, Some-college, Never-married, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,20, Philippines, <=50K
45, Private, HS-grad, Never-married, Transport-moving, Husband, Asian-Pac-Islander, Female,0,0,50, France, >50K
38, Private, HS-grad, Divorced, Other-service, Husband, Asian-Pac-Islander, Male,0,0,40, Vietnam, <=50K
25, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Poland, <=50K
25, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Female,0,0,99, Poland, >50K
39, Private, HS-grad, Married-civ-spouse, Tech-support, Not-in-family, Other, Male,0,0,40, Hong, >50K
26, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,1887,50, Ecuador, <=50K
18, Private, 10th, Never-married, Sales, Own-child, Asian-Pac-Islander, Female,0,0,20, Cambodia, <=50K
39, Private, Bachelors, Divorced, Prof-specialty, Husband, Black, Female,0,0,50, Yugoslavia, <=50K
19, Private, Some-college, Never-married, Other-service, Own-child, Other, Female,0,0,40, Thailand, <=50K
54, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,40, Ecuador, <=50K
57, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,40, Vietnam, <=50K
22, Private, Some-college, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,30, Japan, <=50K
35, Private, Doctorate, Married-civ-spouse, Exec-managerial, Wife, Amer-Indian-Eskimo, Female,8614,0,50, Haiti, <=50K
53, Private, Some-college, Divorced, Exec-managerial, Husband, White, Male,0,0,40, France, <=50K
47, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,50, Dominican-Republic, <=50K
50, Private, Masters, Widowed, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,50, Vietnam, >50K
18, Private, Some-college, Never-married, Other-service, Own-child, Black, Male,0,0,25, Nicaragua, <=50K
55, Private, Masters, Divorced, Exec-managerial, Unmarried, Asian-Pac-Islander, Female,0,0,35, Canada, <=50K
34, Private, Some-college, Never-married, Handlers-cleaners, Wife, Amer-Indian-Eskimo, Male,0,0,20, Dominican-Republic, <=50K
39, State-gov, HS-grad, Never-married, Sales, Not-in-family, Other, Male,0,0,20, Germany, >50K
40, State-gov, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Male,0,0,45, Guatemala, <=50K
66, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Germany, >50K
20, Private, Assoc-acdm, Never-married, Exec-managerial, Husband, Other, Male,0,0,50, Vietnam, <=50K
49, Local-gov, 9th, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, United-States, >50K
39, Private, Bachelors, Never-married, Exec-managerial, Husband, White, Female,0,0,40, Germany, <=50K
30, Self-emp-not-inc, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States, >50K
27, Private, Some-college, Never-married, Transport-moving, Not-in-family, White, Male,0,0,50, Scotland, <=50K
36, State-gov, 11th, Never-married, Craft-repair, Unmarried, Amer-Indian-Eskimo, Female,0,0,50, France, <=50K
55, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,0,0,40, Taiwan, <=50K
58, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,1977,40, Ecuador, >50K
43, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,42, Philippines, >50K
29, Private, Assoc-acdm, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Female,0,0,50, Peru, <=50K
48, Local-gov, Some-college, Divorced, Sales, Not-in-family, Other, Male,0,0,45, Outlying-US(Guam-USVI-etc), <=50K
51, Private, Doctorate, Widowed, Adm-clerical, Husband, Asian-Pac-Islander, Female,0,0,40, Portugal, <=50K
21, Private, HS-grad, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Mexico, <=50K
36, Private, 11th, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,40, Portugal, <=50K
27, Private, Bachelors, Never-married, Sales, Not-in-family, White, Female,0,0,40, Iran, <=50K
22, Private, HS-grad, Never-married, Adm-clerical, Own-child, Other, Female,0,0,40, Hong, >50K
58, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Female,0,0,40, Greece, <=50K
45, Private, Bachelors, Married-civ-spouse, Craft-repair, Wife, Other, Male,0,0,30, El-Salvador, <=50K
39, Private, Prof-school, Married-civ-spouse, Exec-managerial, Not-in-family, Other, Male,0,0,57, Poland, <=50K
32, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Female,0,0,45, Haiti, <=50K
31, Local-gov, Assoc-acdm, Married-civ-spouse, Machine-op-inspct, Not-in-family, Black, Male,0,0,40, Yugoslavia, <=50K
25, Private, Assoc-acdm, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,20, Mexico, <=50K
50, Private, Some-college, Divorced, Craft-repair, Unmarried, Black, Female,0,0,40, Italy, <=50K
45, Private, Bachelors, Married-civ-spouse, Tech-support, Husband, White, Female,0,0,60, Nicaragua, >50K
29, Private, Bachelors, Never-married, Craft-repair, Husband, White, Male,0,1887,60, Italy, >50K
41, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,1902,60, Puerto-Rico, >50K
20, Local-gov, HS-grad, Never-married, Adm-clerical, Own-child, White, Male,0,0,35, Columbia, <=50K
60, Local-gov, HS-grad, Married-civ-spouse, Other-service, Unmarried, White, Female,0,0,35, Cambodia, <=50K
31, Self-emp-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, Cuba, <=50K
46, Self-emp-inc, Assoc-voc, Married-civ-spouse, Other-service, Unmarried, Asian-Pac-Islander, Male,0,0,20, Scotland, <=50K
62, Self-emp-not-inc, 7th-8th, Widowed, Other-service, Husband, Asian-Pac-Islander, Male,0,0,40, Italy, <=50K
37, Self-emp-not-inc, Bachelors, Divorced, Farming-fishing, Not-in-family, Amer-Indian-Eskimo, Male,0,0,60, South, >50K
38, Private, Bachelors, Divorced, Other-service, Not-in-family, Other, Female,0,0,40, Laos, <=50K
26, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, Canada, <=50K
18, Private, Some-college, Never-married, Handlers-cleaners, Own-child, Asian-Pac-Islander, Male,0,0,20, Ireland, <=50K
27, Private, Some-college, Separated, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,54, Columbia, <=50K
32, Private, 11th, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,60, Laos, <=50K
53, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,35, Peru, <=50K
44, Private, Assoc-voc, Married-civ-spouse, Adm-clerical, Not-in-family, Other, Female,0,0,40, Portugal, <=50K
45, Private, 9th, Married-civ-spouse, Tech-support, Not-in-family, Black, Male,0,0,15, France, <=50K
61, Federal-gov, HS-grad, Widowed, Other-service, Husband, Other, Male,0,0,35, Philippines, <=50K
52, Self-emp-not-inc, Doctorate, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,70, Canada, >50K
36, Federal-gov, Bachelors, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Jamaica, <=50K
51, Self-emp-not-inc, HS-grad, Widowed, Transport-moving, Unmarried, Black, Female,0,0,40, Iran, <=50K
28, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Female,0,0,40, Nicaragua, <=50K
38, Private, Bachelors, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, Japan, <=50K
34, Private, Prof-school, Divorced, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,7326,0,45, Philippines, >50K
59, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Other, Female,0,0,50, El-Salvador, <=50K
32, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Portugal, <=50K
45, Private, HS-grad, Married-civ-spouse, Farming-fishing, Unmarried, Other, Female,0,0,40, Cuba, <=50K
28, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Female,7660,0,42, Yugoslavia, >50K
50, Private, Some-college, Married-civ-spouse, Protective-serv, Husband, Amer-Indian-Eskimo, Male,0,0,15, El-Salvador, <=50K
45, Private, 5th-6th, Never-married, Other-service, Other-relative, Black, Female,0,0,40, Columbia, <=50K
42, Private, HS-grad, Divorced, Sales, Not-in-family, White, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
25, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Other, Male,0,0,40, Haiti, <=50K
31, Private, 10th, Separated, Exec-managerial, Husband, Asian-Pac-Islander, Female,7298,0,54, Italy, <=50K
34, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,54, Mexico, <=50K
22, Private, Bachelors, Never-married, Craft-repair, Own-child, Black, Female,0,0,20, Nicaragua, <=50K
59, Private, Masters, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,40, Hong, >50K
40, Private, HS-grad, Never-married, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,50, Ireland, >50K
33, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,65, Outlying-US(Guam-USVI-etc), <=50K
37, Private, Some-college, Never-married, Prof-specialty, Husband, Black, Male,0,0,45, Iran, >50K
37, Local-gov, Assoc-acdm, Never-married, Adm-clerical, Husband, Other, Female,0,0,40, Poland, >50K
81, Self-emp-not-inc, 7th-8th, Widowed, Adm-clerical, Husband, Black, Female,0,0,12, Germany, <=50K
22, Private, HS-grad, Never-married, Adm-clerical, Own-child, Other, Male,0,0,20, France, <=50K
35, Federal-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,54, Taiwan, <=50K
62, Private, Some-college, Widowed, Exec-managerial, Not-in-family, Black, Male,0,0,20, Outlying-US(Guam-USVI-etc), <=50K
40, Private, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, Black, Female,0,0,50, Hong, >50K
23, Local-gov, Bachelors, Never-married, Prof-specialty, Own-child, White, Male,0,0,44, Cuba, <=50K
39, Private, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,40, Greece, <=50K
42, Private, Some-college, Never-married, Other-service, Husband, Other, Male,0,0,50, France, <=50K
22, Private, Some-college, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Trinadad&Tobago, <=50K
30, Private, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Ireland, >50K
39, State-gov, 12th, Never-married, Exec-managerial, Husband, Other, Male,0,0,40, El-Salvador, <=50K
25, Private, Assoc-acdm, Married-civ-spouse, Other-service, Unmarried, White, Male,0,0,40, Poland, <=50K
24, Private, HS-grad, Never-married, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,44, Portugal, <=50K
56, Private, 9th, Married-civ-spouse, Adm-clerical, Not-in-family, Other, Male,0,0,40, Hungary, <=50K
34, Private, HS-grad, Married-civ-spouse, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,1977,40, Iran, <=50K
57, Self-emp-inc, Prof-school, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,60, Cambodia, >50K
53, Private, Prof-school, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,65, Guatemala, >50K
48, Private, Bachelors, Divorced, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,43, Vietnam, <=50K
35, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Female,15024,0,45, Poland, >50K
51, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, Puerto-Rico, <=50K
18, Private, 12th, Never-married, Exec-managerial, Own-child, Amer-Indian-Eskimo, Male,0,0,40, China, >50K
36, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,35, El-Salvador, <=50K
47, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, Black, Female,0,0,40, England, >50K
42, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Wife, Black, Female,15024,0,32, China, >50K
58, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,45, Germany, >50K
42, Local-gov, Bachelors, Never-married, Machine-op-inspct, Husband, Black, Female,0,0,40, India, <=50K
30, Private, Bachelors, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Thailand, >50K
32, Self-emp-inc, Bachelors, Separated, Craft-repair, Not-in-family, Black, Female,0,0,50, Jamaica, <=50K
25, Private, HS-grad, Never-married, Craft-repair, Unmarried, Asian-Pac-Islander, Female,0,0,38, Ecuador, >50K
34, Self-emp-inc, HS-grad, Never-married, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,54, England, >50K
44, Private, HS-grad, Divorced, Exec-managerial, Husband, White, Male,0,0,40, Greece, >50K
23, Self-emp-inc, 11th, Never-married, Machine-op-inspct, Own-child, Other, Male,0,0,40, Vietnam, <=50K
24, Local-gov, Some-college, Divorced, Protective-serv, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Hungary, <=50K
61, Local-gov, HS-grad, Widowed, Sales, Husband, Other, Female,0,0,25, United-States, <=50K
41, Private, Bachelors, Divorced, Prof-specialty, Wife, Asian-Pac-Islander, Male,15024,0,50, Puerto-Rico, >50K
29, Self-emp-inc, 12th, Never-married, Craft-repair, Unmarried, White, Male,0,0,54, Guatemala, <=50K
25, Private, Some-college, Never-married, Adm-clerical, Own-child, Other, Male,0,0,35, India, <=50K
50, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,74, Dominican-Republic, >50K
25, Private, 12th, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
50, State-gov, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,6413,0,40, Jamaica, <=50K
40, Private, Bachelors, Divorced, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,40, China, >50K
57, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,50, Mexico, <=50K
35, Private, Masters, Divorced, Exec-managerial, Unmarried, Asian-Pac-Islander, Female,0,0,40, Nicaragua, <=50K
34, Private, Some-college, Divorced, Farming-fishing, Unmarried, Black, Female,0,0,50, China, <=50K
36, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, Nicaragua, <=50K
23, Private, HS-grad, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Male,0,0,35, Cuba, <=50K
43, Private, 10th, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,7687,0,50, United-States, >50K
25, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, Asian-Pac-Islander, Male,0,0,60, India, >50K
63, Private, HS-grad, Divorced, Machine-op-inspct, Unmarried, White, Male,0,0,40, Guatemala, <=50K
20, Private, HS-grad, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Haiti, <=50K
21, Local-gov, Some-college, Never-married, Prof-specialty, Not-in-family, Other, Male,0,0,25, France, <=50K
75, Self-emp-inc, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Female,0,0,30, Canada, <=50K
24, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Male,0,0,45, France, <=50K
43, Private, 11th, Married-civ-spouse, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Male,0,0,40, Guatemala, <=50K
38, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Hungary, <=50K
48, Private, HS-grad, Divorced, Machine-op-inspct, Not-in-family, Black, Female,0,0,40, Philippines, <=50K
40, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,50, Italy, <=50K
37, Self-emp-inc, Bachelors, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Female,0,0,84, Laos, >50K
56, Private, HS-grad, Separated, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Laos, <=50K
38, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Greece, >50K
35, Self-emp-inc, Prof-school, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,99, Jamaica, >50K
21, Private, Bachelors, Never-married, Craft-repair, Husband, Other, Male,0,0,35, Iran, <=50K
36, State-gov, HS-grad, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,48, Laos, <=50K
23, Private, Some-college, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, Trinadad&Tobago, <=50K
35, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,48, El-Salvador, <=50K
24, Local-gov, Some-college, Married-civ-spouse, Handlers-cleaners, Own-child, Asian-Pac-Islander, Female,0,0,65, Italy, <=50K
45, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,60, El-Salvador, <=50K
50, Private, HS-grad, Married-civ-spouse, Prof-specialty, Unmarried, Other, Female,0,0,40, Ireland, <=50K
61, Private, HS-grad, Married-civ-spouse, Priv-house-serv, Husband, Other, Female,0,0,40, South, <=50K
25, Private, Bachelors, Separated, Other-service, Wife, Black, Female,0,0,20, Haiti, <=50K
26, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Other, Male,0,0,50, Poland, <=50K
37, Private, 9th, Married-civ-spouse, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,7298,0,40, Jamaica, <=50K
53, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,1977,40, Germany, >50K
25, Private, Some-college, Never-married, Other-service, Unmarried, Asian-Pac-Islander, Male,0,0,30, Poland, <=50K
38, Federal-gov, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Female,0,0,40, Ireland, <=50K
46, Local-gov, Some-college, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, Thailand, >50K
21, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Wife, Black, Male,4386,0,30, Outlying-US(Guam-USVI-etc), >50K
25, Private, HS-grad, Married-civ-spouse, Transport-moving, Other-relative, White, Female,0,0,60, Laos, <=50K
30, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,44, Canada, >50K
21, Private, Some-college, Never-married, Farming-fishing, Own-child, White, Female,0,0,35, India, <=50K
70, Federal-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,5053,0,40, Outlying-US(Guam-USVI-etc), <=50K
29, Private, HS-grad, Never-married, Sales, Not-in-family, Other, Female,0,0,40, Philippines, <=50K
48, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Other, Female,0,0,40, Poland, <=50K
23, Private, Some-college, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Female,0,0,6, Guatemala, <=50K
35, Private, Some-college, Married-civ-spouse, Protective-serv, Husband, Black, Female,0,0,40, Hong, <=50K
47, Private, Bachelors, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Female,0,0,40, Cambodia, <=50K
37, Federal-gov, Assoc-voc, Married-civ-spouse, Sales, Not-in-family, Black, Female,0,0,50, South, >50K
21, Private, HS-grad, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,10, Portugal, <=50K
57, Self-emp-not-inc, Some-college, Married-civ-spouse, Protective-serv, Husband, Other, Male,0,0,54, Ireland, >50K
35, Private, Assoc-acdm, Married-civ-spouse, Sales, Other-relative, Other, Male,0,0,40, Trinadad&Tobago, <=50K
42, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,54, Philippines, <=50K
25, Private, 9th, Never-married, Farming-fishing, Own-child, Asian-Pac-Islander, Female,0,0,40, Philippines, <=50K
51, Private, HS-grad, Divorced, Exec-managerial, Husband, Black, Female,0,0,45, France, <=50K
51, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,54, Ecuador, >50K
29, Private, Bachelors, Married-civ-spouse, Prof-specialty, Unmarried, White, Female,0,0,30, Guatemala, <=50K
33, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,0,0,50, England, <=50K
26, Private, HS-grad, Divorced, Exec-managerial, Wife, Black, Male,0,0,40, China, <=50K
35, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Black, Male,0,0,46, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Sales, Husband, Black, Male,0,1977,45, Ecuador, <=50K
47, Private, Assoc-voc, Widowed, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Male,0,0,34, United-States, <=50K
47, Private, Doctorate, Married-civ-spouse, Craft-repair, Unmarried, White, Female,0,0,35, Peru, <=50K
40, Local-gov, HS-grad, Never-married, Sales, Husband, Other, Female,0,0,40, Cuba, <=50K
64, Local-gov, Some-college, Widowed, Transport-moving, Husband, Other, Male,0,0,16, Greece, >50K
38, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Female,14473,0,50, Peru, <=50K
60, Self-emp-inc, Bachelors, Married-civ-spouse, Craft-repair, Wife, Black, Male,0,1892,60, Outlying-US(Guam-USVI-etc), >50K
44, Private, 7th-8th, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,10520,0,40, Iran, <=50K
48, Private, HS-grad, Divorced, Exec-managerial, Husband, White, Male,0,0,40, El-Salvador, <=50K
42, Private, Assoc-voc, Married-civ-spouse, Transport-moving, Husband, Other, Female,0,0,60, Portugal, <=50K
26, Private, Some-college, Separated, Prof-specialty, Own-child, Black, Female,0,0,40, Portugal, <=50K
58, Self-emp-not-inc, Some-college, Widowed, Adm-clerical, Husband, Amer-Indian-Eskimo, Female,0,0,40, Haiti, <=50K
58, Local-gov, Masters, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,1902,47, England, <=50K
31, Private, Assoc-voc, Divorced, Other-service, Own-child, Black, Female,0,0,40, Cuba, <=50K
50, Private, Assoc-voc, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,40, Guatemala, <=50K
41, State-gov, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, Iran, <=50K
26, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, Poland, >50K
39, Local-gov, Bachelors, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Female,0,0,60, Philippines, >50K
27, Private, Some-college, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,8, Ireland, <=50K
54, Private, 9th, Married-civ-spouse, Prof-specialty, Husband, White, Male,99999,0,40, Ireland, >50K
17, Private, 11th, Never-married, Protective-serv, Own-child, Black, Male,0,0,20, Thailand, <=50K
29, Private, Some-college, Never-married, Protective-serv, Unmarried, Amer-Indian-Eskimo, Female,0,0,35, South, <=50K
56, Private, 5th-6th, Married-civ-spouse, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Peru, >50K
24, Private, Some-college, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Cambodia, <=50K
30, Private, HS-grad, Never-married, Prof-specialty, Husband, Other, Female,0,0,40, France, <=50K
38, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, Amer-Indian-Eskimo, Female,0,0,40, United-States, >50K
29, Federal-gov, Bachelors, Divorced, Craft-repair, Not-in-family, Other, Female,0,0,40, Yugoslavia, <=50K
30, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Own-child, Asian-Pac-Islander, Female,0,0,40, Hong, <=50K
29, Private, 11th, Never-married, Exec-managerial, Unmarried, Other, Female,0,0,40, Greece, <=50K
63, Self-emp-not-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,80, India, <=50K
48, Private, Assoc-acdm, Divorced, Craft-repair, Husband, White, Male,0,0,45, China, <=50K
29, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Female,0,0,40, United-States, <=50K
27, Private, Bachelors, Married-civ-spouse, Sales, Unmarried, White, Female,0,0,48, Japan, <=50K
62, Private, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,15, France, <=50K
54, Private, 10th, Married-civ-spouse, Farming-fishing, Not-in-family, Asian-Pac-Islander, Female,0,0,10, Cuba, <=50K
27, Private, Bachelors, Never-married, Transport-moving, Husband, Other, Male,0,0,40, Peru, <=50K
26, Private, HS-grad, Separated, Handlers-cleaners, Unmarried, White, Female,0,0,40, Thailand, <=50K
40, Private, HS-grad, Divorced, Farming-fishing, Unmarried, Other, Male,0,0,40, Germany, >50K
54, Federal-gov, HS-grad, Widowed, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Haiti, <=50K
42, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, Iran, <=50K
45, Local-gov, Masters, Divorced, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,60, Nicaragua, <=50K
34, State-gov, Prof-school, Never-married, Machine-op-inspct, Husband, Other, Female,0,0,40, Nicaragua, <=50K
37, Private, Some-college, Married-civ-spouse, Other-service, Unmarried, White, Female,0,0,40, Taiwan, <=50K
27, Self-emp-inc, Prof-school, Never-married, Other-service, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Peru, <=50K
42, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, Other, Male,0,0,50, France, >50K
42, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Male,7298,0,40, Iran, >50K
29, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,50, Columbia, <=50K
33, Private, HS-grad, Never-married, Craft-repair, Wife, Amer-Indian-Eskimo, Male,0,0,40, England, <=50K
57, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, Other, Female,0,0,50, El-Salvador, <=50K
27, Private, Some-college, Never-married, Tech-support, Unmarried, Other, Male,0,0,40, Thailand, <=50K
32, State-gov, HS-grad, Divorced, Handlers-cleaners, Wife, Asian-Pac-Islander, Female,0,0,10, Nicaragua, <=50K
89, Self-emp-not-inc, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,38, Iran, <=50K
