42, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,1967,60, United-States, >50K
38, Private, Bachelors, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
25, Private, Some-college, Never-married, Tech-support, Not-in-family, White, Female,0,0,45, United-States, <=50K
22, Private, Some-college, Never-married, Craft-repair, Own-child, Black, Female,0,0,20, United-States, <=50K
27, Private, Some-college, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, Dominican-Republic, <=50K
32, Private, HS-grad, Divorced, Tech-support, Unmarried, White, Female,0,0,35, United-States, <=50K
60, Local-gov, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
51, Local-gov, 10th, Separated, Prof-specialty, Unmarried, White, Female,0,0,30, United-States, >50K
39, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,3470,0,54, United-States, >50K
52, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,14097,0,54, United-States, >50K
64, Private, 10th, Separated, Adm-clerical, Not-in-family, White, Female,0,0,35, United-States, <=50K
46, Private, HS-grad, Divorced, Other-service, Wife, White, Female,0,0,40, Italy, <=50K
48, State-gov, Masters, Divorced, Exec-managerial, Wife, Black, Female,0,0,35, United-States, <=50K
24, Private, Some-college, Never-married, Prof-specialty, Own-child, Black, Male,0,0,40, United-States, <=50K
58, Private, Masters, Separated, Prof-specialty, Unmarried, White, Female,0,0,40, United-States, <=50K
34, Local-gov, Bachelors, Never-married, Other-service, Not-in-family, White, Female,0,0,38, United-States, <=50K
32, Federal-gov, Some-college, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, <=50K
39, Private, Masters, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,10520,0,50, United-States, >50K
23, Private, Bachelors, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,35, United-States, <=50K
34, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,48, United-States, >50K
28, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,54, Puerto-Rico, <=50K
28, Self-emp-inc, Bachelors, Never-married, Sales, Husband, White, Male,0,1901,54, United-States, <=50K
61, Local-gov, HS-grad, Widowed, Sales, Not-in-family, White, Female,0,0,40, Laos, <=50K
41, Private, Masters, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
36, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,60, United-States, <=50K
31, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, <=50K
33, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,38, United-States, <=50K
61, State-gov, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
39, Federal-gov, Some-college, Divorced, Exec-managerial, Unmarried, Amer-Indian-Eskimo, Female,0,0,50, United-States, <=50K
45, Private, Masters, Divorced, Sales, Not-in-family, White, Female,0,0,40, Peru, <=50K
37, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,50, United-States, <=50K
28, State-gov, Bachelors, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,45, United-States, <=50K
26, Self-emp-not-inc, Bachelors, Never-married, Exec-managerial, Husband, White, Female,0,0,45, United-States, <=50K
66, Self-emp-not-inc, Doctorate, Separated, Sales, Not-in-family, White, Female,0,0,16, United-States, <=50K
28, Private, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,50, United-States, <=50K
56, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
61, State-gov, Bachelors, Divorced, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
55, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
33, Private, Some-college, Married-civ-spouse, Tech-support, Husband, White, Male,5178,0,40, United-States, >50K
26, Private, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,35, United-States, <=50K
60, Private, Assoc-acdm, Widowed, Other-service, Not-in-family, White, Female,0,0,30, United-States, <=50K
46, Self-emp-not-inc, Some-college, Divorced, Sales, Not-in-family, White, Male,0,0,70, United-States, <=50K
25, Private, Some-college, Divorced, Adm-clerical, Own-child, White, Female,0,0,30, United-States, <=50K
47, Private, HS-grad, Separated, Farming-fishing, Not-in-family, White, Male,0,0,40, United-States, <=50K
35, Local-gov, Some-college, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,45, Poland, >50K
38, Federal-gov, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,65, United-States, >50K
56, Self-emp-not-inc, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, White, Female,7687,0,40, United-States, >50K
17, Private, 10th, Never-married, Other-service, Own-child, White, Male,0,0,15, Peru, <=50K
41, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
34, Private, Some-college, Divorced, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Male,0,1571,60, United-States, >50K
33, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,35, United-States, <=50K
25, Private, HS-grad, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, Laos, <=50K
67, Self-emp-not-inc, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,24, Laos, <=50K
32, Private, Some-college, Married-civ-spouse, Craft-repair, Wife, White, Male,0,2024,40, United-States, <=50K
41, Private, 11th, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,7271,0,40, Hong, >50K
30, Private, Assoc-voc, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
58, Local-gov, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
39, Private, HS-grad, Divorced, Machine-op-inspct, Wife, White, Male,7298,0,40, Portugal, <=50K
36, Private, Bachelors, Divorced, Sales, Unmarried, White, Female,0,0,40, United-States, <=50K
45, Private, Some-college, Divorced, Other-service, Not-in-family, White, Male,0,114,40, United-States, >50K
29, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
39, Self-emp-not-inc, Bachelors, Divorced, Craft-repair, Husband, White, Male,0,0,48, United-States, >50K
25, Private, 11th, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,0,40, United-States, <=50K
51, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
71, State-gov, Some-college, Widowed, Machine-op-inspct, Not-in-family, White, Female,0,0,8, United-States, <=50K
62, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
45, Self-emp-not-inc, HS-grad, Divorced, Adm-clerical, Husband, White, Male,13685,0,44, Philippines, <=50K
43, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,60, United-States, <=50K
29, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,54, United-States, <=50K
30, Private, Masters, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,45, United-States, >50K
39, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
22, Private, Bachelors, Never-married, Exec-managerial, Own-child, White, Female,0,0,40, United-States, <=50K
58, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
32, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,54, United-States, <=50K
41, Private, Assoc-voc, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
33, Private, Some-college, Divorced, Prof-specialty, Own-child, Black, Female,0,0,38, United-States, <=50K
56, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, Other, Male,0,0,40, United-States, >50K
31, Private, Some-college, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
29, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
49, Private, Assoc-voc, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, >50K
48, Private, HS-grad, Divorced, Farming-fishing, Husband, White, Male,0,0,60, El-Salvador, <=50K
44, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, >50K
56, State-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
45, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,45, United-States, >50K
53, State-gov, HS-grad, Married-spouse-absent, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
48, Private, Masters, Never-married, Protective-serv, Husband, White, Female,0,0,40, United-States, <=50K
47, Self-emp-not-inc, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
28, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
54, Private, Some-college, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
32, Local-gov, HS-grad, Separated, Prof-specialty, Unmarried, White, Male,0,0,54, United-States, <=50K
19, Private, Some-college, Never-married, Other-service, Own-child, Black, Female,0,0,40, United-States, <=50K
28, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,45, Mexico, <=50K
24, Private, Some-college, Never-married, Craft-repair, Own-child, White, Male,0,0,30, United-States, <=50K
53, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
37, Local-gov, Bachelors, Separated, Other-service, Unmarried, White, Female,0,0,40, United-States, >50K
25, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
35, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,1740,54, United-States, >50K
28, Without-pay, 11th, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,15024,0,40, United-States, <=50K
24, Local-gov, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
51, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,99999,0,40, United-States, >50K
42, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,5178,0,42, United-States, >50K
34, State-gov, Bachelors, Never-married, Sales, Unmarried, White, Female,0,0,40, United-States, <=50K
41, Private, HS-grad, Married-civ-spouse, Sales, Wife, Other, Male,0,0,35, United-States, <=50K
35, Private, Assoc-voc, Married-civ-spouse, Tech-support, Husband, Amer-Indian-Eskimo, Male,0,0,45, United-States, <=50K
41, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Husband, White, Male,14142,0,45, United-States, >50K
46, Private, HS-grad, Separated, Adm-clerical, Unmarried, White, Female,0,0,30, United-States, <=50K
49, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, <=50K
39, Private, Some-college, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, >50K
47, Private, Assoc-voc, Never-married, Sales, Husband, Other, Male,0,0,40, United-States, <=50K
38, Federal-gov, Some-college, Divorced, Machine-op-inspct, Unmarried, Black, Female,0,0,35, United-States, <=50K
56, Private, HS-grad, Never-married, Other-service, Not-in-family, Black, Male,0,0,10, Hungary, <=50K
25, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
58, Private, Some-college, Separated, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
35, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,48, United-States, >50K
63, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
36, Self-emp-not-inc, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
38, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,1461,40, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,2630,0,75, United-States, >50K
33, Self-emp-not-inc, Bachelors, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, United-States, <=50K
50, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
33, Local-gov, Bachelors, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, Mexico, <=50K
32, Self-emp-not-inc, Bachelors, Never-married, Exec-managerial, Own-child, White, Female,0,0,40, United-States, >50K
47, Private, HS-grad, Widowed, Farming-fishing, Not-in-family, Asian-Pac-Islander, Male,0,0,38, Puerto-Rico, <=50K
33, State-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,54, United-States, >50K
27, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,40, United-States, >50K
51, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, Peru, <=50K
42, State-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
22, Private, HS-grad, Divorced, Sales, Wife, White, Male,0,0,50, United-States, <=50K
46, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,48, United-States, <=50K
30, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,45, United-States, <=50K
37, Private, HS-grad, Never-married, Adm-clerical, Wife, White, Female,0,0,35, United-States, <=50K
48, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
50, Private, Some-college, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,35, United-States, <=50K
18, Private, 11th, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
47, Self-emp-inc, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, <=50K
20, State-gov, Some-college, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Male,0,0,35, United-States, <=50K
27, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
41, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, >50K
29, Self-emp-not-inc, HS-grad, Divorced, Tech-support, Own-child, Black, Female,0,0,10, United-States, <=50K
37, Self-emp-inc, Masters, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,54, United-States, >50K
40, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1598,40, United-States, <=50K
32, Private, Bachelors, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
36, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,25, United-States, <=50K
22, Private, Some-college, Married-civ-spouse, Prof-specialty, Own-child, White, Female,0,0,40, United-States, <=50K
31, State-gov, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,35, Taiwan, <=50K
36, Private, Bachelors, Never-married, Prof-specialty, Own-child, White, Female,0,0,45, United-States, <=50K
29, Local-gov, Bachelors, Divorced, Handlers-cleaners, Own-child, White, Female,0,0,40, Yugoslavia, <=50K
59, Self-emp-not-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
45, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
36, Private, Some-college, Never-married, Adm-clerical, Unmarried, White, Female,0,1740,40, United-States, <=50K
24, Private, Bachelors, Never-married, Other-service, Own-child, White, Male,0,0,20, United-States, <=50K
53, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
40, Private, Bachelors, Divorced, Prof-specialty, Unmarried, Asian-Pac-Islander, Female,0,0,24, United-States, <=50K
48, Self-emp-inc, Bachelors, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,70, United-States, <=50K
41, Private, Some-college, Divorced, Other-service, Not-in-family, White, Female,0,0,40, Mexico, <=50K
26, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
22, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
19, State-gov, 11th, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,30, United-States, <=50K
32, Private, Some-college, Never-married, Farming-fishing, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
41, Private, HS-grad, Divorced, Prof-specialty, Unmarried, White, Female,0,0,40, Cambodia, <=50K
61, Private, 10th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,12, United-States, <=50K
21, Private, HS-grad, Never-married, Machine-op-inspct, Unmarried, White, Female,0,0,65, United-States, <=50K
39, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,4463,0,40, United-States, >50K
25, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,50, United-States, <=50K
29, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, Hong, <=50K
54, Private, HS-grad, Divorced, Machine-op-inspct, Unmarried, Black, Female,0,0,40, England, <=50K
19, Private, 11th, Never-married, Exec-managerial, Own-child, Black, Male,0,0,40, United-States, <=50K
74, Private, HS-grad, Separated, Other-service, Not-in-family, White, Female,0,0,49, Yugoslavia, <=50K
31, Private, Some-college, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
26, Private, Some-college, Never-married, Adm-clerical, Unmarried, White, Male,0,0,40, United-States, <=50K
31, Private, Bachelors, Never-married, Exec-managerial, Unmarried, White, Female,0,0,45, United-States, <=50K
28, Private, Some-college, Never-married, Sales, Wife, Amer-Indian-Eskimo, Female,0,0,20, United-States, <=50K
27, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
29, Self-emp-inc, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Male,2512,0,40, United-States, >50K
27, State-gov, HS-grad, Never-married, Protective-serv, Not-in-family, White, Female,0,0,40, United-States, <=50K
29, Local-gov, Assoc-acdm, Divorced, Handlers-cleaners, Not-in-family, White, Female,0,0,40, United-States, <=50K
27, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,1902,45, South, >50K
29, Private, Assoc-acdm, Never-married, Adm-clerical, Own-child, Black, Male,0,0,48, United-States, <=50K
67, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,6, United-States, <=50K
50, Private, Masters, Widowed, Exec-managerial, Unmarried, White, Female,0,0,35, United-States, <=50K
53, Self-emp-not-inc, Assoc-voc, Divorced, Other-service, Other-relative, White, Female,0,0,30, United-States, <=50K
30, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Female,0,0,60, Jamaica, <=50K
64, Self-emp-inc, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, Poland, >50K
39, Self-emp-not-inc, Some-college, Divorced, Craft-repair, Not-in-family, White, Female,0,1107,45, Taiwan, <=50K
61, Private, 7th-8th, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Trinadad&Tobago, >50K
29, Private, Assoc-voc, Married-civ-spouse, Other-service, Husband, White, Male,0,0,45, United-States, <=50K
58, Local-gov, 7th-8th, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, <=50K
31, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,2854,0,40, United-States, >50K
25, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,1721,60, United-States, <=50K
35, Private, Some-college, Never-married, Sales, Not-in-family, White, Male,0,0,50, United-States, <=50K
53, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, >50K
61, Self-emp-inc, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,99, United-States, <=50K
35, Local-gov, Some-college, Never-married, Exec-managerial, Wife, White, Female,0,0,40, United-States, <=50K
45, State-gov, HS-grad, Never-married, Sales, Not-in-family, White, Female,0,0,54, Puerto-Rico, <=50K
39, Self-emp-not-inc, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,1977,99, United-States, >50K
56, Self-emp-inc, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
29, Private, Bachelors, Never-married, Other-service, Own-child, Black, Female,0,0,40, United-States, <=50K
38, Private, Masters, Divorced, Exec-managerial, Unmarried, White, Male,0,0,40, United-States, <=50K
32, Self-emp-not-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,50, United-States, >50K
42, Private, Assoc-voc, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, <=50K
60, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Unmarried, Black, Female,0,0,40, United-States, <=50K
37, Local-gov, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
18, Federal-gov, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,15, United-States, <=50K
37, Self-emp-not-inc, Some-college, Never-married, Sales, Not-in-family, Black, Male,0,1572,40, United-States, <=50K
18, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,30, United-States, <=50K
21, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
60, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, >50K
45, Self-emp-not-inc, Masters, Never-married, Exec-managerial, Wife, White, Male,0,0,40, United-States, <=50K
37, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,45, Mexico, >50K
35, Local-gov, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Iran, >50K
33, Private, Assoc-voc, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,45, United-States, <=50K
37, Local-gov, HS-grad, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
39, Private, 11th, Married-civ-spouse, Exec-managerial, Own-child, White, Female,0,0,40, United-States, <=50K
24, Private, Bachelors, Never-married, Protective-serv, Own-child, Black, Male,0,0,40, United-States, <=50K
19, Private, HS-grad, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,50, United-States, <=50K
18, Private, 11th, Never-married, Other-service, Own-child, White, Male,0,0,20, United-States, <=50K
30, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,50, United-States, >50K
40, State-gov, Bachelors, Separated, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
51, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, >50K
29, Local-gov, HS-grad, Never-married, Farming-fishing, Own-child, White, Male,0,0,35, United-States, <=50K
23, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
47, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Scotland, <=50K
27, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,60, United-States, <=50K
43, Private, HS-grad, Married-civ-spouse, Tech-support, Not-in-family, White, Male,0,0,40, United-States, >50K
38, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,36, United-States, <=50K
29, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,60, United-States, <=50K
37, Self-emp-not-inc, HS-grad, Never-married, Exec-managerial, Wife, White, Male,7687,0,40, United-States, <=50K
34, Private, HS-grad, Never-married, Sales, Not-in-family, White, Female,0,0,72, United-States, <=50K
26, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Male,0,0,50, United-States, >50K
25, Private, Bachelors, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
53, Local-gov, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, >50K
36, Federal-gov, Assoc-acdm, Never-married, Handlers-cleaners, Wife, White, Female,0,0,40, United-States, <=50K
45, State-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
21, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Other-relative, White, Male,0,0,40, United-States, <=50K
37, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
37, Private, Bachelors, Divorced, Adm-clerical, Unmarried, White, Female,0,0,37, United-States, <=50K
30, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,35, United-States, >50K
39, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
27, Private, HS-grad, Married-civ-spouse, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
19, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,35, United-States, <=50K
30, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
41, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, Laos, <=50K
33, Local-gov, HS-grad, Never-married, Transport-moving, Not-in-family, White, Male,0,0,60, United-States, <=50K
42, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1902,54, United-States, >50K
17, Local-gov, 12th, Never-married, Sales, Own-child, White, Female,0,0,20, United-States, <=50K
34, Private, HS-grad, Separated, Prof-specialty, Unmarried, White, Female,0,0,35, United-States, <=50K
32, Local-gov, Some-college, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,1595,40, Yugoslavia, <=50K
44, Local-gov, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,54, United-States, <=50K
51, Self-emp-not-inc, Some-college, Separated, Adm-clerical, Unmarried, Other, Female,0,0,40, United-States, <=50K
37, Local-gov, Assoc-acdm, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
57, Private, HS-grad, Divorced, Prof-specialty, Unmarried, White, Female,0,0,40, United-States, <=50K
18, Self-emp-not-inc, HS-grad, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50K
35, Private, Bachelors, Divorced, Machine-op-inspct, Unmarried, White, Female,0,0,46, United-States, <=50K
22, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, <=50K
42, Private, Some-college, Divorced, Sales, Husband, White, Male,0,0,87, United-States, <=50K
39, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,30, United-States, >50K
22, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,25, United-States, <=50K
56, Private, Some-college, Divorced, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
52, Private, HS-grad, Divorced, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
27, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,45, United-States, <=50K
43, Federal-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
26, State-gov, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,35, United-States, <=50K
28, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
53, Private, Bachelors, Widowed, Tech-support, Not-in-family, White, Female,0,0,40, Vietnam, <=50K
