68, Self-emp-not-inc, HS-grad, Divorced, Adm-clerical, Wife, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
56, Federal-gov, HS-grad, Divorced, Sales, Husband, White, Male,0,0,60, United-States, >50K
39, Private, Some-college, Married-civ-spouse, Exec-managerial, Unmarried, White, Female,0,0,40, United-States, <=50K
29, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Female,0,0,40, United-States, >50K
24, Private, 11th, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,50, United-States, <=50K
18, Private, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,20, United-States, <=50K
39, Private, Some-college, Married-civ-spouse, Other-service, Husband, White, Female,0,0,40, United-States, <=50K
49, Private, HS-grad, Never-married, Transport-moving, Husband, White, Male,0,0,60, United-States, <=50K
63, Local-gov, HS-grad, Divorced, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
21, Private, HS-grad, Never-married, Sales, Husband, White, Female,0,0,30, United-States, <=50K
33, Private, Masters, Divorced, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
21, Local-gov, Some-college, Never-married, Sales, Own-child, White, Male,0,0,15, United-States, <=50K
61, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Unmarried, White, Female,0,0,15, United-States, <=50K
19, Private, HS-grad, Never-married, Exec-managerial, Own-child, White, Male,0,1902,40, United-States, >50K
65, Self-emp-not-inc, 7th-8th, Widowed, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,10, United-States, <=50K
27, Private, HS-grad, Never-married, Transport-moving, Own-child, White, Female,0,0,40, United-States, <=50K
66, State-gov, 9th, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,15, United-States, <=50K
43, Private, Bachelors, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,7687,0,45, United-States, >50K
41, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
28, State-gov, Bachelors, Never-married, Other-service, Unmarried, White, Male,0,0,30, United-States, <=50K
38, Private, 10th, Never-married, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
51, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,40, Italy, >50K
45, Private, HS-grad, Divorced, Prof-specialty, Husband, White, Female,0,1902,40, United-States, <=50K
37, Local-gov, Some-college, Divorced, Exec-managerial, Unmarried, White, Female,0,0,40, United-States, >50K
33, Local-gov, HS-grad, Married-civ-spouse, Sales, Other-relative, White, Female,0,0,20, United-States, <=50K
47, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,99999,0,70, United-States, >50K
34, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
17, Private, 10th, Never-married, Other-service, Own-child, White, Male,0,0,16, United-States, <=50K
52, Private, Assoc-voc, Widowed, Adm-clerical, Husband, White, Male,0,0,40, Ireland, <=50K
17, Private, 10th, Never-married, Other-service, Own-child, White, Female,0,0,20, United-States, <=50K
46, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,40, United-States, <=50K
45, Self-emp-inc, HS-grad, Divorced, Farming-fishing, Not-in-family, White, Male,0,0,40, United-States, >50K
46, Self-emp-not-inc, HS-grad, Divorced, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
61, Private, Some-college, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,45, United-States, <=50K
21, Private, Some-college, Never-married, Tech-support, Own-child, White, Female,0,0,50, United-States, <=50K
44, Self-emp-inc, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,1883,40, United-States, >50K
40, Private, HS-grad, Widowed, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
46, Private, Some-college, Never-married, Other-service, Husband, Black, Male,0,0,40, United-States, >50K
18, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Other-relative, White, Male,0,1659,40, United-States, <=50K
64, Self-emp-not-inc, HS-grad, Widowed, Tech-support, Unmarried, White, Male,0,0,20, United-States, <=50K
38, Private, HS-grad, Separated, Sales, Not-in-family, White, Male,0,0,40, Jamaica, <=50K
41, Private, 1st-4th, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
49, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,15024,0,50, United-States, <=50K
26, Private, HS-grad, Never-married, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
20, Private, Some-college, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,30, United-States, <=50K
35, Private, Some-college, Never-married, Adm-clerical, Husband, White, Female,0,0,40, United-States, <=50K
39, Private, Bachelors, Never-married, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,40, United-States, >50K
20, Local-gov, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
34, Private, HS-grad, Divorced, Sales, Own-child, White, Female,0,0,30, United-States, <=50K
56, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50K
38, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Wife, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
42, Private, Some-college, Separated, Machine-op-inspct, Unmarried, White, Male,0,0,40, United-States, <=50K
22, Local-gov, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,15, China, <=50K
22, Private, Some-college, Never-married, Craft-repair, Not-in-family, White, Female,2632,0,40, United-States, <=50K
56, Private, Some-college, Widowed, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
54, Private, Bachelors, Separated, Adm-clerical, Husband, White, Male,4995,0,40, United-States, >50K
46, Private, Doctorate, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,15, United-States, <=50K
24, Private, Some-college, Never-married, Craft-repair, Not-in-family, White, Female,0,0,30, United-States, <=50K
65, Private, HS-grad, Never-married, Sales, Wife, White, Male,0,0,20, Mexico, <=50K
31, Private, HS-grad, Never-married, Priv-house-serv, Husband, Other, Female,0,0,54, United-States, >50K
35, Private, 11th, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,50, United-States, <=50K
46, Local-gov, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,35, United-States, <=50K
34, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
17, Private, 11th, Never-married, Protective-serv, Own-child, White, Female,0,0,16, United-States, <=50K
27, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,45, United-States, <=50K
20, Private, Masters, Never-married, Exec-managerial, Own-child, White, Male,0,0,40, United-States, <=50K
31, Self-emp-not-inc, HS-grad, Never-married, Protective-serv, Unmarried, White, Male,0,0,45, United-States, <=50K
19, Private, Bachelors, Never-married, Craft-repair, Not-in-family, White, Male,0,0,45, United-States, <=50K
43, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
62, Private, Assoc-voc, Divorced, Protective-serv, Husband, White, Male,0,0,40, United-States, <=50K
34, Private, Some-college, Divorced, Exec-managerial, Husband, White, Female,0,0,35, United-States, <=50K
36, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, Germany, >50K
36, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, >50K
48, Private, Some-college, Divorced, Sales, Wife, White, Female,0,0,25, United-States, >50K
54, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Female,0,0,35, United-States, <=50K
33, Private, Some-college, Divorced, Exec-managerial, Husband, White, Male,0,0,45, United-States, <=50K
20, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,30, Columbia, <=50K
51, Private, HS-grad, Divorced, Craft-repair, Unmarried, Black, Male,0,0,40, United-States, <=50K
22, Private, Some-college, Never-married, Craft-repair, Unmarried, Black, Female,0,0,30, United-States, <=50K
48, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Unmarried, White, Male,0,0,45, United-States, <=50K
65, Federal-gov, HS-grad, Divorced, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
55, Self-emp-not-inc, Some-college, Widowed, Sales, Husband, White, Male,0,0,45, United-States, <=50K
20, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,30, United-States, <=50K
30, Private, Bachelors, Married-civ-spouse, Adm-clerical, Own-child, White, Female,0,1759,60, United-States, >50K
24, Private, Some-college, Never-married, Farming-fishing, Other-relative, White, Female,0,0,40, United-States, >50K
23, Private, Some-college, Never-married, Sales, Own-child, White, Male,0,0,60, United-States, >50K
49, Private, HS-grad, Widowed, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,40, United-States, >50K
41, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,50, United-States, <=50K
61, Local-gov, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,1887,40, United-States, >50K
31, Private, Prof-school, Divorced, Craft-repair, Not-in-family, White, Female,0,0,40, Cuba, >50K
40, Private, Some-college, Divorced, Handlers-cleaners, Unmarried, White, Male,0,0,35, United-States, >50K
59, Private, Assoc-voc, Divorced, Craft-repair, Unmarried, White, Male,0,0,40, United-States, <=50K
33, Local-gov, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
64, Private, Some-college, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
25, Private, Assoc-voc, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,0,30, United-States, <=50K
33, Private, Prof-school, Never-married, Craft-repair, Not-in-family, White, Male,15024,0,38, United-States, >50K
39, Federal-gov, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,60, United-States, >50K
47, Private, 9th, Married-civ-spouse, Machine-op-inspct, Unmarried, White, Male,0,0,40, United-States, <=50K
50, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,50, United-States, <=50K
53, Self-emp-not-inc, HS-grad, Separated, Prof-specialty, Not-in-family, White, Male,0,0,50, Mexico, <=50K
53, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
22, Private, Some-college, Divorced, Handlers-cleaners, Not-in-family, White, Female,0,0,15, United-States, <=50K
49, Private, HS-grad, Divorced, Prof-specialty, Husband, White, Male,13598,0,44, United-States, <=50K
63, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,45, United-States, >50K
34, Private, Masters, Married-civ-spouse, Sales, Husband, White, Male,2686,0,40, United-States, >50K
29, Private, 11th, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
46, Private, Masters, Divorced, Adm-clerical, Husband, White, Female,0,0,40, United-States, >50K
44, Self-emp-not-inc, 12th, Married-civ-spouse, Adm-clerical, Unmarried, White, Male,0,0,40, United-States, >50K
34, Federal-gov, Bachelors, Married-civ-spouse, Other-service, Not-in-family, White, Female,0,0,34, United-States, >50K
63, Local-gov, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
51, Private, Bachelors, Separated, Protective-serv, Husband, White, Female,0,0,40, United-States, >50K
25, Private, Some-college, Divorced, Adm-clerical, Husband, White, Female,0,0,40, United-States, <=50K
41, Private, Bachelors, Married-civ-spouse, Craft-repair, Unmarried, Black, Male,0,0,40, United-States, <=50K
23, Local-gov, Bachelors, Never-married, Craft-repair, Not-in-family, Black, Male,0,0,54, United-States, <=50K
28, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,40, United-States, >50K
43, Private, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,50, United-States, <=50K
30, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
53, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, >50K
20, Private, Masters, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
41, Private, 9th, Divorced, Adm-clerical, Unmarried, White, Male,0,0,40, United-States, >50K
21, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,20, United-States, <=50K
28, Local-gov, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,54, United-States, <=50K
59, Private, Some-college, Divorced, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
35, Private, Some-college, Never-married, Protective-serv, Not-in-family, White, Female,0,0,40, United-States, <=50K
30, Private, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,7298,0,40, United-States, >50K
40, Private, HS-grad, Divorced, Exec-managerial, Husband, White, Male,0,0,84, United-States, >50K
17, Private, 11th, Never-married, Other-service, Own-child, White, Female,0,0,15, United-States, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, White, Female,0,0,12, United-States, <=50K
67, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, White, Male,0,0,45, United-States, <=50K
35, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,70, United-States, >50K
52, Private, 10th, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,45, United-States, <=50K
42, State-gov, HS-grad, Never-married, Adm-clerical, Not-in-family, Black, Male,0,0,36, United-States, <=50K
62, Private, HS-grad, Divorced, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
57, Private, Some-college, Divorced, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
45, Self-emp-not-inc, HS-grad, Divorced, Adm-clerical, Other-relative, White, Female,0,0,35, United-States, <=50K
19, Private, Bachelors, Married-civ-spouse, Exec-managerial, Other-relative, White, Male,0,0,40, United-States, <=50K
34, Private, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, <=50K
41, Private, Assoc-acdm, Married-civ-spouse, Machine-op-inspct, Unmarried, White, Male,0,0,40, United-States, <=50K
41, Private, Doctorate, Never-married, Transport-moving, Husband, White, Male,0,0,75, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Unmarried, White, Male,0,0,40, United-States, <=50K
37, Self-emp-inc, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, >50K
47, Private, Assoc-voc, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,2195,0,40, United-States, <=50K
41, Local-gov, Assoc-voc, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, >50K
19, State-gov, HS-grad, Never-married, Adm-clerical, Husband, White, Male,0,0,30, United-States, <=50K
49, Private, Bachelors, Separated, Craft-repair, Not-in-family, White, Male,0,0,50, United-States, >50K
19, Private, Some-college, Never-married, Other-service, Not-in-family, White, Male,0,0,30, United-States, <=50K
22, Private, Bachelors, Never-married, Other-service, Not-in-family, Other, Male,0,0,40, United-States, <=50K
53, Private, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, White, Female,0,0,40, United-States, <=50K
35, Private, Assoc-voc, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
37, Self-emp-not-inc, Masters, Never-married, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
34, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,30, United-States, <=50K
27, Private, Some-college, Married-civ-spouse, Prof-specialty, Own-child, White, Male,0,0,35, Vietnam, <=50K
39, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
36, Private, Some-college, Never-married, Tech-support, Not-in-family, White, Male,0,0,40, United-States, <=50K
69, Local-gov, Some-college, Divorced, Exec-managerial, Husband, White, Male,0,0,27, United-States, >50K
23, Private, Some-college, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
60, Federal-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
40, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Unmarried, Black, Male,0,0,40, United-States, <=50K
26, Private, 11th, Divorced, Craft-repair, Own-child, White, Male,0,1740,40, United-States, >50K
52, Self-emp-inc, Masters, Married-civ-spouse, Prof-specialty, Unmarried, White, Male,0,0,50, United-States, <=50K
30, Private, 5th-6th, Married-civ-spouse, Sales, Own-child, White, Female,0,0,40, United-States, <=50K
24, Self-emp-not-inc, Some-college, Never-married, Sales, Other-relative, White, Male,0,0,99, United-States, <=50K
34, State-gov, HS-grad, Never-married, Machine-op-inspct, Unmarried, White, Male,0,0,40, United-States, <=50K
65, Private, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,0,2, United-States, <=50K
27, Private, 11th, Divorced, Other-service, Husband, White, Female,0,0,45, United-States, <=50K
33, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,1887,48, United-States, >50K
76, Private, Masters, Widowed, Adm-clerical, Husband, White, Male,0,0,20, United-States, >50K
41, Self-emp-not-inc, Doctorate, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,45, United-States, >50K
22, State-gov, Some-college, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50K
41, Self-emp-not-inc, Preschool, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,50, Cuba, <=50K
30, Private, HS-grad, Never-married, Adm-clerical, Husband, Asian-Pac-Islander, Female,0,0,35, United-States, <=50K
69, Private, 1st-4th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,2318,40, United-States, >50K
51, Private, Masters, Widowed, Sales, Wife, White, Male,3103,0,40, United-States, >50K
37, Self-emp-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,54, United-States, <=50K
46, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
61, Private, Some-college, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
43, Private, Bachelors, Separated, Prof-specialty, Husband, White, Female,3473,0,40, United-States, <=50K
73, Federal-gov, HS-grad, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,10, United-States, >50K
84, Self-emp-not-inc, 9th, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K
19, Private, Bachelors, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, United-States, <=50K
39, Private, Some-college, Widowed, Machine-op-inspct, Unmarried, White, Male,0,0,20, United-States, <=50K
45, Private, HS-grad, Married-civ-spouse, Other-service, Unmarried, White, Female,0,0,25, United-States, >50K
39, Private, Bachelors, Never-married, Prof-specialty, Husband, White, Female,0,0,35, Portugal, <=50K
44, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
40, Private, HS-grad, Married-civ-spouse, Sales, Husband, Black, Female,7024,0,40, United-States, >50K
34, Private, Some-college, Divorced, Sales, Not-in-family, White, Male,0,0,54, United-States, <=50K
21, State-gov, HS-grad, Never-married, Protective-serv, Husband, White, Male,0,0,43, United-States, <=50K
44, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Italy, <=50K
25, Private, Masters, Never-married, Other-service, Other-relative, White, Female,0,0,40, United-States, <=50K
56, Self-emp-not-inc, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, >50K
27, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States, <=50K
21, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
34, Local-gov, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
21, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, White, Female,0,0,40, United-States, >50K
35, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,45, United-States, >50K
89, Self-emp-inc, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
34, Private, HS-grad, Never-married, Prof-specialty, Husband, White, Male,0,0,35, United-States, <=50K
63, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,40, United-States, <=50K
46, Private, Assoc-acdm, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0,0,40, United-States, <=50K
37, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
55, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
41, Federal-gov, Bachelors, Divorced, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
32, Private, Some-college, Never-married, Craft-repair, Not-in-family, White, Female,0,0,25, United-States, <=50K
19, Private, Some-college, Never-married, Craft-repair, Own-child, White, Male,0,0,30, United-States, >50K
35, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Wife, White, Male,7687,0,50, United-States, >50K
39, Private, Some-college, Never-married, Tech-support, Wife, White, Female,0,0,40, United-States, <=50K
58, Self-emp-not-inc, 9th, Married-civ-spouse, Craft-repair, Wife, White, Male,0,0,40, United-States, <=50K
43, Private, HS-grad, Married-civ-spouse, Prof-specialty, Unmarried, Black, Male,0,0,40, United-States, <=50K
49, Private, Bachelors, Divorced, Transport-moving, Husband, White, Male,0,0,60, United-States, <=50K
39, Private, Some-college, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, >50K
35, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Own-child, White, Female,0,0,40, United-States, >50K
30, Private, Some-college, Divorced, Protective-serv, Unmarried, White, Male,0,0,40, United-States, <=50K
43, Private, Bachelors, Married-civ-spouse, Transport-moving, Unmarried, Black, Female,0,0,40, United-States, <=50K
41, Private, Some-college, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,48, United-States, >50K
32, Private, Bachelors, Divorced, Sales, Own-child, Asian-Pac-Islander, Male,99999,0,40, United-States, >50K
27, Private, Bachelors, Divorced, Adm-clerical, Own-child, White, Male,0,0,39, United-States, <=50K
38, Private, Bachelors, Married-civ-spouse, Protective-serv, Husband, White, Male,14775,0,40, United-States, <=50K
36, Private, Bachelors, Married-spouse-absent, Craft-repair, Not-in-family, Black, Male,0,0,40, United-States, >50K
27, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,1887,35, United-States, <=50K
40, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, <=50K
45, Private, Some-college, Divorced, Other-service, Wife, White, Male,0,0,25, United-States, <=50K
25, Self-emp-not-inc, 11th, Never-married, Farming-fishing, Husband, White, Male,0,0,74, United-States, >50K
40, Self-emp-not-inc, Bachelors, Divorced, Exec-managerial, Husband, White, Male,0,0,84, United-States, <=50K
31, Private, Doctorate, Married-civ-spouse, Adm-clerical, Unmarried, White, Male,0,0,40, United-States, >50K
35, Federal-gov, Assoc-voc, Married-spouse-absent, Sales, Not-in-family, Black, Male,0,0,60, United-States, <=50K
31, Self-emp-inc, Bachelors, Never-married, Prof-specialty, Husband, White, Female,0,0,45, United-States, >50K
47, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Female,15024,0,50, United-States, <=50K
50, Private, Preschool, Never-married, Craft-repair, Husband, White, Male,0,0,54, United-States, <=50K
33, Private, Masters, Never-married, Other-service, Own-child, White, Male,0,0,30, United-States, >50K
55, Self-emp-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,7687,0,40, United-States, >50K
42, Private, Some-college, Divorced, Machine-op-inspct, Husband, White, Female,0,0,45, United-States, >50K
44, Private, Bachelors, Divorced, Machine-op-inspct, Unmarried, White, Male,0,0,40, United-States, <=50K
28, Private, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, >50K
22, Private, HS-grad, Married-civ-spouse, Sales, Husband, Black, Male,0,0,44, United-States, <=50K
52, Private, Bachelors, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, Mexico, <=50K
56, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, Black, Male,15024,0,35, United-States, >50K
24, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,15, United-States, <=50K
38, Self-emp-not-inc, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,78, United-States, >50K
20, Private, Bachelors, Never-married, Sales, Husband, White, Male,0,0,25, United-States, <=50K
49, Self-emp-not-inc, HS-grad, Divorced, Other-service, Not-in-family, White, Male,0,0,45, United-States, <=50K
34, Self-emp-not-inc, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Female,2587,0,50, United-States, <=50K
50, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Unmarried, White, Male,0,0,30, United-States, <=50K
18, Private, HS-grad, Never-married, Protective-serv, Not-in-family, White, Male,0,0,38, United-States, <=50K
40, Private, HS-grad, Married-civ-spouse, Protective-serv, Own-child, Black, Male,0,0,40, United-States, >50K
32, Private, Bachelors, Divorced, Machine-op-inspct, Husband, White, Male,0,0,40, Japan, >50K
60, Private, HS-grad, Divorced, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
36, Local-gov, HS-grad, Never-married, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
70, Federal-gov, Bachelors, Widowed, Handlers-cleaners, Not-in-family, Black, Male,0,0,10, United-States, <=50K
59, Private, 7th-8th, Never-married, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
34, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1977,40, United-States, >50K
48, Private, Assoc-voc, Divorced, Other-service, Unmarried, White, Male,0,0,20, United-States, <=50K
44, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
58, Federal-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, >50K
17, Private, 10th, Never-married, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
62, Private, Bachelors, Widowed, Handlers-cleaners, Wife, White, Female,0,0,35, United-States, <=50K
59, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,53, United-States, <=50K
35, Private, HS-grad, Never-married, Prof-specialty, Other-relative, White, Female,0,0,60, United-States, >50K
30, Private, Some-college, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,48, United-States, >50K
39, Private, Some-college, Separated, Craft-repair, Unmarried, White, Male,0,0,40, United-States, <=50K
24, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,20, United-States, >50K
29, Self-emp-not-inc, HS-grad, Never-married, Farming-fishing, Not-in-family, White, Female,0,0,99, United-States, <=50K
49, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
43, Private, Assoc-acdm, Divorced, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
30, Self-emp-not-inc, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,69, United-States, >50K
58, Self-emp-inc, Doctorate, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,60, United-States, >50K
18, Private, Assoc-voc, Never-married, Other-service, Own-child, White, Female,0,0,30, United-States, <=50K
59, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
57, Private, 9th, Divorced, Handlers-cleaners, Husband, White, Female,0,0,40, United-States, <=50K
34, Private, Some-college, Widowed, Adm-clerical, Wife, White, Female,7687,0,40, United-States, >50K
