47, Private, HS-grad, Divorced, Adm-clerical, Wife, Amer-Indian-Eskimo, Female,0,0,35, Dominican-Republic, <=50K
27, Self-emp-not-inc, Some-college, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,20, Nicaragua, <=50K
54, Self-emp-not-inc, 11th, Divorced, Transport-moving, Unmarried, White, Male,0,0,70, Yugoslavia, <=50K
36, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,40, Philippines, <=50K
24, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, El-Salvador, <=50K
27, Private, Assoc-voc, Never-married, Craft-repair, Own-child, Other, Male,0,0,40, China, <=50K
54, Local-gov, Some-college, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,38, Guatemala, <=50K
41, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0,0,25, Hungary, <=50K
59, Self-emp-not-inc, Doctorate, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1720,60, United-States, >50K
34, Private, HS-grad, Divorced, Tech-support, Unmarried, Asian-Pac-Islander, Female,0,0,36, Peru, <=50K
25, Private, Assoc-acdm, Never-married, Adm-clerical, Not-in-family, Black, Male,0,0,48, Canada, <=50K
33, Private, Bachelors, Married-civ-spouse, Sales, Husband, Other, Male,15024,0,40, Scotland, >50K
64, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, Other, Male,3103,0,25, Mexico, <=50K
30, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Wife, Amer-Indian-Eskimo, Female,0,1902,35, Vietnam, >50K
40, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,7687,0,40, Laos, >50K
38, Private, Masters, Divorced, Exec-managerial, Unmarried, Other, Female,0,0,45, Honduras, <=50K
66, Federal-gov, HS-grad, Widowed, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,25, Peru, <=50K
29, Private, Bachelors, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,0,0,50, Dominican-Republic, >50K
61, Private, Bachelors, Widowed, Sales, Not-in-family, Other, Male,0,0,20, Italy, <=50K
32, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Thailand, >50K
30, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,2058,45, South, >50K
25, Private, Bachelors, Never-married, Craft-repair, Husband, Black, Male,2175,0,50, Nicaragua, <=50K
29, Private, 10th, Married-civ-spouse, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Male,0,0,43, Guatemala, <=50K
52, Local-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,4830,0,60, Ecuador, >50K
37, State-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,45, Yugoslavia, >50K
42, Self-emp-inc, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Female,0,0,50, Vietnam, >50K
21, Private, Bachelors, Never-married, Transport-moving, Not-in-family, White, Female,0,0,40, Italy, <=50K
23, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Own-child, Black, Male,0,0,16, Scotland, <=50K
53, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,0,0,40, England, <=50K
47, Private, Doctorate, Married-civ-spouse, Protective-serv, Husband, Amer-Indian-Eskimo, Male,0,0,40, Trinadad&Tobago, >50K
43, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,0,50, France, <=50K
34, Private, Some-college, Married-civ-spouse, Sales, Husband, Black, Male,0,0,40, Iran, <=50K
50, Private, Masters, Married-civ-spouse, Tech-support, Husband, Black, Male,0,0,50, Greece, <=50K
46, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, Dominican-Republic, >50K
32, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Scotland, >50K
54, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Other, Male,7687,0,40, India, <=50K
58, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Guatemala, >50K
38, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Cuba, >50K
20, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, Other, Female,0,0,40, Laos, <=50K
56, Private, HS-grad, Widowed, Prof-specialty, Not-in-family, Other, Female,0,0,20, Scotland, <=50K
19, Private, 11th, Never-married, Adm-clerical, Own-child, Black, Female,0,0,15, Laos, <=50K
29, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,40, Ecuador, >50K
42, Self-emp-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,2390,60, Ecuador, >50K
52, Private, 5th-6th, Widowed, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,30, Nicaragua, >50K
37, Local-gov, Some-college, Never-married, Sales, Own-child, White, Male,0,0,40, Yugoslavia, <=50K
38, Local-gov, Bachelors, Never-married, Craft-repair, Husband, Black, Male,0,0,60, Nicaragua, <=50K
50, Private, Bachelors, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,40, Thailand, <=50K
23, Private, Assoc-acdm, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,25, Yugoslavia, <=50K
52, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Male,0,0,40, Puerto-Rico, <=50K
28, Private, Some-college, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, El-Salvador, <=50K
22, Private, HS-grad, Never-married, Other-service, Unmarried, Other, Male,0,0,20, France, <=50K
44, Private, Prof-school, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,40, Thailand, >50K
27, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,50, Haiti, <=50K
35, Private, Bachelors, Divorced, Other-service, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Italy, >50K
54, Federal-gov, Masters, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,0,0,50, Hong, <=50K
41, Private, Masters, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Mexico, >50K
24, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,25, China, <=50K
20, Private, Some-college, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,35, Poland, <=50K
44, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
45, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Other, Male,0,0,44, Cuba, <=50K
21, Private, 11th, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,40, Italy, <=50K
54, State-gov, Bachelors, Married-civ-spouse, Prof-specialty, Wife, Amer-Indian-Eskimo, Male,0,0,30, Germany, >50K
30, Private, Bachelors, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Vietnam, <=50K
27, Self-emp-not-inc, HS-grad, Never-married, Craft-repair, Own-child, Other, Male,0,0,20, England, <=50K
37, Private, 11th, Never-married, Sales, Not-in-family, White, Male,0,0,15, Haiti, <=50K
62, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,15, Guatemala, <=50K
44, Private, Some-college, Divorced, Other-service, Not-in-family, White, Female,0,0,30, Outlying-US(Guam-USVI-etc), <=50K
48, Local-gov, Bachelors, Divorced, Other-service, Not-in-family, White, Female,0,0,30, Japan, <=50K
35, Private, 9th, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,38, India, <=50K
39, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Wife, Amer-Indian-Eskimo, Female,0,0,40, Cuba, >50K
39, State-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Jamaica, >50K
35, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Protective-serv, Husband, Black, Male,0,0,50, Hong, <=50K
63, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,45, Yugoslavia, <=50K
31, Private, HS-grad, Married-civ-spouse, Prof-specialty, Own-child, Amer-Indian-Eskimo, Male,0,0,19, Cuba, <=50K
79, Private, 7th-8th, Divorced, Other-service, Not-in-family, White, Female,0,0,33, South, <=50K
28, Private, Bachelors, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,1902,50, France, >50K
23, Local-gov, Bachelors, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,15, England, <=50K
45, Private, Some-college, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,35, Vietnam, >50K
45, Private, Bachelors, Married-civ-spouse, Other-service, Wife, White, Male,0,0,50, South, <=50K
45, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,46, Ecuador, <=50K
30, Private, Some-college, Never-married, Other-service, Not-in-family, Other, Male,4482,0,40, Iran, <=50K
32, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Female,3103,0,40, Dominican-Republic, >50K
23, Private, Some-college, Never-married, Sales, Own-child, Black, Female,0,0,40, Haiti, <=50K
51, Local-gov, Bachelors, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,0,0,40, Cuba, >50K
22, Local-gov, HS-grad, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,50, Guatemala, <=50K
32, Private, HS-grad, Separated, Adm-clerical, Unmarried, Other, Female,0,0,30, Portugal, <=50K
29, Self-emp-inc, HS-grad, Never-married, Tech-support, Not-in-family, Black, Female,0,0,40, United-States, <=50K
45, Private, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1977,50, United-States, >50K
28, Private, Some-college, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,38, Guatemala, <=50K
47, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,45, France, >50K
20, Private, 11th, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Female,0,0,25, Ireland, <=50K
33, Private, Some-college, Married-civ-spouse, Exec-managerial, Unmarried, Black, Female,0,0,50, Guatemala, <=50K
76, Private, Assoc-acdm, Widowed, Other-service, Not-in-family, Black, Female,0,0,20, Laos, <=50K
59, Local-gov, HS-grad, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,40, Jamaica, <=50K
22, Private, Some-college, Never-married, Craft-repair, Own-child, White, Male,0,0,40, Thailand, <=50K
43, Federal-gov, 7th-8th, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,45, South, >50K
35, Private, HS-grad, Never-married, Craft-repair, Own-child, Asian-Pac-Islander, Male,0,0,30, Ecuador, <=50K
36, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,70, China, >50K
34, Private, 11th, Never-married, Sales, Not-in-family, Other, Female,0,0,40, Haiti, <=50K
44, State-gov, Some-college, Divorced, Prof-specialty, Unmarried, Black, Female,0,248,40, Cambodia, >50K
41, Private, HS-grad, Widowed, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,1810,40, Columbia, <=50K
42, Private, Masters, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,0,0,60, Yugoslavia, >50K
37, Private, Some-college, Never-married, Farming-fishing, Own-child, White, Female,0,0,45, Philippines, <=50K
37, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,50, Iran, <=50K
24, Local-gov, Prof-school, Married-civ-spouse, Prof-specialty, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Ireland, <=50K
25, Private, Some-college, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, El-Salvador, <=50K
56, Local-gov, HS-grad, Widowed, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,45, El-Salvador, <=50K
53, Self-emp-not-inc, Some-college, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Male,0,0,99, Honduras, <=50K
42, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Taiwan, >50K
55, Self-emp-not-inc, Some-college, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,15, Yugoslavia, <=50K
30, Private, Some-college, Divorced, Machine-op-inspct, Unmarried, Black, Female,0,0,40, Iran, <=50K
44, Private, Bachelors, Never-married, Machine-op-inspct, Wife, Other, Female,0,0,45, United-States, <=50K
48, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,42, Dominican-Republic, <=50K
37, Local-gov, Some-college, Divorced, Adm-clerical, Unmarried, Other, Female,0,0,40, Trinadad&Tobago, <=50K
17, Private, 12th, Never-married, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,45, Poland, >50K
17, Private, 11th, Never-married, Other-service, Own-child, Other, Female,0,0,16, Honduras, <=50K
32, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,20, Portugal, <=50K
45, Local-gov, HS-grad, Divorced, Other-service, Not-in-family, White, Female,0,0,40, Dominican-Republic, <=50K
45, Federal-gov, HS-grad, Divorced, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
25, Private, Bachelors, Never-married, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,40, Germany, <=50K
33, Private, Some-college, Never-married, Other-service, Unmarried, White, Female,0,0,40, India, <=50K
25, Private, 9th, Never-married, Tech-support, Not-in-family, Other, Female,0,0,40, Mexico, <=50K
20, Private, Some-college, Never-married, Sales, Own-child, Black, Female,0,0,30, Hungary, <=50K
50, Private, Masters, Never-married, Transport-moving, Not-in-family, Other, Female,0,0,50, El-Salvador, <=50K
57, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,45, Columbia, <=50K
34, Private, 7th-8th, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,38, South, <=50K
44, Self-emp-inc, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Vietnam, >50K
20, Private, 11th, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Male,0,0,40, Cambodia, <=50K
33, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Jamaica, <=50K
28, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Female,0,0,40, Germany, <=50K
26, Private, Bachelors, Never-married, Adm-clerical, Own-child, Other, Male,0,0,40, Trinadad&Tobago, <=50K
31, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,50, Jamaica, <=50K
29, Private, HS-grad, Never-married, Sales, Unmarried, Asian-Pac-Islander, Female,0,0,50, Hong, <=50K
28, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Black, Female,0,0,40, Columbia, <=50K
25, Private, Assoc-acdm, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,50, Scotland, <=50K
19, Private, Bachelors, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Yugoslavia, <=50K
30, Self-emp-not-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Own-child, Asian-Pac-Islander, Male,0,0,70, Cuba, <=50K
27, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, France, >50K
53, Local-gov, Masters, Married-civ-spouse, Exec-managerial, Wife, Other, Male,15024,0,40, England, >50K
24, Private, Bachelors, Married-civ-spouse, Sales, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Haiti, <=50K
45, Local-gov, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,54, Greece, <=50K
22, Private, 9th, Never-married, Tech-support, Unmarried, Asian-Pac-Islander, Male,0,0,40, Thailand, <=50K
40, Private, 11th, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,40, Honduras, <=50K
46, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Female,0,0,20, Guatemala, <=50K
40, Local-gov, Some-college, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,50, Iran, <=50K
22, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,35, Portugal, <=50K
38, Private, Bachelors, Divorced, Other-service, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Canada, <=50K
46, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1977,45, England, <=50K
42, Local-gov, Some-college, Never-married, Prof-specialty, Unmarried, Other, Female,0,2204,60, India, <=50K
61, Private, Bachelors, Divorced, Other-service, Not-in-family, Other, Female,0,0,7, Puerto-Rico, <=50K
31, Private, 7th-8th, Divorced, Craft-repair, Own-child, White, Male,0,0,40, Haiti, <=50K
23, Private, 1st-4th, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Ireland, <=50K
26, Private, Some-college, Divorced, Prof-specialty, Unmarried, Black, Female,0,0,45, Vietnam, <=50K
20, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
36, Private, Some-college, Divorced, Exec-managerial, Not-in-family, Other, Female,0,0,50, Hong, >50K
50, Private, Some-college, Married-civ-spouse, Sales, Wife, Amer-Indian-Eskimo, Male,0,0,40, Iran, <=50K
52, Private, HS-grad, Widowed, Prof-specialty, Not-in-family, Other, Female,0,0,40, South, <=50K
48, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,72, United-States, >50K
34, State-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,7687,0,40, Puerto-Rico, <=50K
58, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,43, Italy, <=50K
65, Private, Some-college, Widowed, Other-service, Unmarried, Amer-Indian-Eskimo, Female,0,0,50, China, <=50K
42, Private, Bachelors, Divorced, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Peru, <=50K
50, Private, 9th, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,50, Hungary, <=50K
26, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,4386,0,60, China, <=50K
58, Private, 7th-8th, Separated, Craft-repair, Husband, Black, Male,0,0,44, Peru, <=50K
58, Self-emp-not-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,40, Canada, >50K
35, Self-emp-not-inc, HS-grad, Separated, Transport-moving, Husband, Black, Male,0,0,40, Mexico, <=50K
36, Private, Some-college, Widowed, Prof-specialty, Unmarried, White, Female,0,0,40, Mexico, <=50K
25, Private, 11th, Never-married, Other-service, Unmarried, Asian-Pac-Islander, Female,0,0,24, China, <=50K
50, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,40, Yugoslavia, <=50K
50, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Portugal, <=50K
32, Private, Prof-school, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,1887,60, Vietnam, >50K
33, Self-emp-not-inc, Some-college, Never-married, Other-service, Not-in-family, Other, Female,0,0,37, Cuba, <=50K
68, State-gov, HS-grad, Widowed, Adm-clerical, Not-in-family, White, Female,4401,0,16, Hong, <=50K
35, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,45, Mexico, <=50K
33, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,40, Jamaica, <=50K
44, Private, HS-grad, Divorced, Tech-support, Unmarried, Black, Female,0,0,40, Portugal, <=50K
60, Self-emp-not-inc, Assoc-acdm, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,32, India, <=50K
61, Local-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Unmarried, Other, Female,0,0,39, Laos, >50K
48, Private, 7th-8th, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, Mexico, >50K
43, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,1902,40, Greece, >50K
55, Self-emp-inc, 1st-4th, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Female,0,0,35, South, <=50K
21, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Male,0,0,50, Philippines, <=50K
37, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Haiti, >50K
58, Private, HS-grad, Married-civ-spouse, Sales, Wife, White, Male,0,0,40, Greece, <=50K
47, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, Nicaragua, <=50K
41, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,35, Portugal, <=50K
30, Self-emp-not-inc, Some-college, Separated, Exec-managerial, Husband, Other, Male,0,0,40, Hong, >50K
37, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,40, South, <=50K
37, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
22, Private, Some-college, Separated, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,19, Cambodia, <=50K
58, Self-emp-inc, Assoc-voc, Widowed, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,48, Canada, <=50K
63, Federal-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Germany, >50K
36, Local-gov, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,2288,45, Cuba, >50K
21, State-gov, Masters, Never-married, Other-service, Own-child, Black, Female,0,0,35, Yugoslavia, <=50K
62, Self-emp-inc, Masters, Widowed, Prof-specialty, Unmarried, Asian-Pac-Islander, Female,0,0,6, China, <=50K
41, Self-emp-not-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, Black, Male,7687,0,54, Trinadad&Tobago, >50K
53, Private, HS-grad, Never-married, Tech-support, Unmarried, White, Female,0,0,15, Hungary, <=50K
36, Private, HS-grad, Never-married, Sales, Not-in-family, Black, Male,0,0,71, Puerto-Rico, <=50K
54, Private, Bachelors, Never-married, Craft-repair, Not-in-family, White, Female,0,0,50, Ecuador, <=50K
25, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Hong, <=50K
19, Private, Some-college, Never-married, Handlers-cleaners, Husband, White, Male,0,0,25, Yugoslavia, <=50K
47, Federal-gov, Bachelors, Never-married, Tech-support, Unmarried, Asian-Pac-Islander, Male,5242,0,40, Dominican-Republic, <=50K
29, Self-emp-not-inc, Bachelors, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,40, Italy, <=50K
35, Local-gov, Bachelors, Separated, Prof-specialty, Husband, Other, Male,0,0,40, Jamaica, <=50K
30, Local-gov, Some-college, Never-married, Handlers-cleaners, Husband, White, Female,0,0,40, Germany, <=50K
22, Private, Bachelors, Divorced, Adm-clerical, Own-child, Black, Female,0,0,40, Poland, <=50K
48, Self-emp-inc, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Ecuador, <=50K
45, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Male,7687,0,40, Cuba, >50K
31, Local-gov, Bachelors, Never-married, Farming-fishing, Not-in-family, Asian-Pac-Islander, Female,0,1740,70, Scotland, <=50K
28, Private, Some-college, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,70, Ireland, <=50K
42, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, Puerto-Rico, <=50K
18, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,12, Italy, <=50K
20, Private, Bachelors, Never-married, Prof-specialty, Own-child, Black, Female,0,0,25, Hong, <=50K
42, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,40, China, <=50K
37, Private, Bachelors, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,45, Mexico, <=50K
59, Self-emp-not-inc, Prof-school, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,45, Cambodia, >50K
53, Private, Some-college, Divorced, Sales, Unmarried, Asian-Pac-Islander, Female,0,0,40, Jamaica, <=50K
37, Private, Some-college, Divorced, Other-service, Not-in-family, White, Female,0,0,35, France, <=50K
23, Local-gov, HS-grad, Married-civ-spouse, Adm-clerical, Own-child, Asian-Pac-Islander, Male,0,0,40, El-Salvador, <=50K
25, Private, 11th, Never-married, Other-service, Own-child, Black, Female,0,0,30, Jamaica, <=50K
39, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,1977,40, Puerto-Rico, >50K
60, Private, Prof-school, Married-civ-spouse, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,99999,0,40, Portugal, >50K
31, Private, Some-college, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Japan, <=50K
21, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,40, Honduras, <=50K
25, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, Italy, <=50K
29, Private, Bachelors, Married-civ-spouse, Exec-managerial, Unmarried, Other, Male,7687,0,50, Portugal, >50K
21, Private, Bachelors, Never-married, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,40, Puerto-Rico, >50K
46, Self-emp-not-inc, HS-grad, Never-married, Prof-specialty, Husband, Asian-Pac-Islander, Female,4316,0,54, Haiti, <=50K
42, Private, Bachelors, Divorced, Other-service, Wife, Other, Female,0,0,21, Nicaragua, <=50K
36, Local-gov, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,48, Honduras, <=50K
36, Self-emp-not-inc, Some-college, Never-married, Prof-specialty, Husband, Black, Male,0,0,40, Dominican-Republic, <=50K
40, Private, 9th, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, Ecuador, <=50K
23, Private, HS-grad, Never-married, Prof-specialty, Own-child, Black, Female,0,0,40, Yugoslavia, <=50K
31, Private, HS-grad, Never-married, Tech-support, Own-child, Asian-Pac-Islander, Female,0,0,37, China, <=50K
25, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,40, Columbia, <=50K
37, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,50, Ireland, <=50K
21, Private, Bachelors, Married-civ-spouse, Sales, Husband, Other, Male,0,0,70, Peru, <=50K
25, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Own-child, Black, Male,0,0,40, France, <=50K
39, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, Other, Male,0,0,40, Guatemala, <=50K
21, Private, 11th, Never-married, Handlers-cleaners, Own-child, Asian-Pac-Islander, Male,0,0,1, China, <=50K
19, Private, 11th, Never-married, Other-service, Own-child, Other, Female,0,0,15, Japan, <=50K
