19, Private, HS-grad, Never-married, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,25, Ecuador, <=50K
27, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Not-in-family, Other, Male,0,0,65, United-States, <=50K
47, Local-gov, Bachelors, Divorced, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,45, United-States, >50K
25, Private, HS-grad, Never-married, Craft-repair, Wife, White, Female,0,0,45, United-States, <=50K
63, Local-gov, Bachelors, Married-spouse-absent, Exec-managerial, Unmarried, White, Male,0,0,48, United-States, >50K
47, Local-gov, HS-grad, Separated, Craft-repair, Not-in-family, White, Male,0,0,45, El-Salvador, <=50K
22, Private, HS-grad, Never-married, Exec-managerial, Husband, Black, Male,0,0,60, Poland, <=50K
32, Private, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Not-in-family, Black, Male,0,0,40, United-States, <=50K
37, Federal-gov, HS-grad, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Female,0,0,25, Peru, <=50K
40, Private, HS-grad, Married-spouse-absent, Craft-repair, Husband, White, Male,0,1920,40, Nicaragua, >50K
56, Private, Assoc-acdm, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,45, Ireland, >50K
51, Private, Some-college, Divorced, Exec-managerial, Own-child, Asian-Pac-Islander, Male,0,0,40, Trinadad&Tobago, >50K
75, Private, HS-grad, Married-civ-spouse, Transport-moving, Unmarried, White, Male,23997,0,37, Philippines, <=50K
35, Federal-gov, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,60, Cambodia, <=50K
24, Private, 12th, Married-civ-spouse, Handlers-cleaners, Own-child, White, Female,0,0,50, Outlying-US(Guam-USVI-etc), <=50K
29, Private, Masters, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
40, Private, Bachelors, Never-married, Craft-repair, Unmarried, Asian-Pac-Islander, Female,3650,0,40, Germany, >50K
37, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, White, Female,0,0,45, United-States, <=50K
29, Private, Bachelors, Divorced, Other-service, Unmarried, White, Male,0,0,20, Italy, <=50K
34, Private, Assoc-voc, Married-civ-spouse, Adm-clerical, Unmarried, Other, Female,0,1902,50, United-States, >50K
41, Private, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,45, Vietnam, <=50K
46, State-gov, Prof-school, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,99999,0,40, United-States, >50K
35, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Wife, White, Female,0,0,40, Yugoslavia, <=50K
50, Local-gov, 9th, Married-civ-spouse, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,35, South, <=50K
57, Private, 9th, Divorced, Exec-managerial, Other-relative, White, Male,0,0,40, Ireland, <=50K
32, Private, 10th, Married-civ-spouse, Other-service, Husband, Other, Female,0,0,40, Dominican-Republic, <=50K
37, Local-gov, HS-grad, Never-married, Craft-repair, Unmarried, White, Female,0,0,40, United-States, <=50K
24, Private, Some-college, Never-married, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,53, Nicaragua, <=50K
39, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,40, United-States, >50K
50, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,45, Nicaragua, >50K
43, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, Asian-Pac-Islander, Female,0,0,40, Outlying-US(Guam-USVI-etc), >50K
30, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Female,0,0,50, Japan, <=50K
50, Local-gov, HS-grad, Divorced, Craft-repair, Unmarried, Other, Female,0,0,40, Thailand, <=50K
34, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
54, Federal-gov, Some-college, Married-civ-spouse, Handlers-cleaners, Unmarried, White, Male,0,0,30, Cuba, >50K
28, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Other, Male,0,0,40, Canada, <=50K
46, Federal-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, Honduras, >50K
34, Private, HS-grad, Never-married, Exec-managerial, Husband, Black, Female,0,0,45, Portugal, <=50K
26, State-gov, Bachelors, Married-civ-spouse, Prof-specialty, Own-child, Black, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
51, Private, Doctorate, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,1977,40, England, <=50K
38, Private, Bachelors, Divorced, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,54, United-States, >50K
17, Private, 10th, Never-married, Sales, Own-child, Black, Female,0,0,15, Hungary, <=50K
18, Private, Some-college, Never-married, Sales, Own-child, Black, Male,0,0,6, Germany, <=50K
51, Private, 11th, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,40, South, <=50K
46, Local-gov, Bachelors, Married-civ-spouse, Sales, Husband, Black, Female,1928,0,42, United-States, >50K
26, Private, Some-college, Never-married, Sales, Own-child, White, Male,0,0,15, Philippines, <=50K
34, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,1951,45, Philippines, >50K
38, Private, 5th-6th, Married-civ-spouse, Exec-managerial, Not-in-family, Other, Male,826,0,40, United-States, <=50K
31, Private, HS-grad, Never-married, Transport-moving, Own-child, White, Male,0,0,20, Laos, <=50K
28, Private, Bachelors, Divorced, Prof-specialty, Own-child, Black, Female,0,0,35, Greece, <=50K
19, Local-gov, Some-college, Never-married, Other-service, Other-relative, Other, Male,0,0,30, Jamaica, <=50K
32, Self-emp-inc, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, White, Female,0,0,70, Outlying-US(Guam-USVI-etc), <=50K
47, Private, 9th, Married-civ-spouse, Machine-op-inspct, Wife, Black, Female,0,0,40, Ireland, <=50K
62, Private, Some-college, Widowed, Prof-specialty, Other-relative, Asian-Pac-Islander, Female,0,0,20, Ireland, <=50K
59, Private, 7th-8th, Widowed, Prof-specialty, Not-in-family, White, Female,0,0,35, Ecuador, <=50K
47, Private, Assoc-voc, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,0,50, Scotland, <=50K
28, Local-gov, Some-college, Never-married, Transport-moving, Wife, Asian-Pac-Islander, Male,0,0,30, Germany, <=50K
34, Local-gov, Assoc-voc, Never-married, Other-service, Husband, White, Female,0,0,60, Columbia, <=50K
47, Self-emp-inc, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Female,99999,0,52, Philippines, >50K
50, Private, Assoc-voc, Widowed, Prof-specialty, Unmarried, White, Female,0,0,40, Haiti, <=50K
26, Self-emp-not-inc, HS-grad, Never-married, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Male,0,0,63, Poland, <=50K
31, Private, Some-college, Never-married, Farming-fishing, Husband, Other, Male,0,0,45, Laos, >50K
36, Federal-gov, HS-grad, Never-married, Adm-clerical, Unmarried, Black, Male,0,0,40, Ecuador, <=50K
44, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,40, Dominican-Republic, >50K
22, Private, HS-grad, Divorced, Handlers-cleaners, Own-child, Asian-Pac-Islander, Female,0,0,40, Philippines, <=50K
23, Private, HS-grad, Never-married, Sales, Own-child, Black, Male,0,0,20, United-States, <=50K
27, Private, Bachelors, Married-civ-spouse, Other-service, Husband, White, Female,0,0,45, Taiwan, <=50K
54, Private, Prof-school, Married-civ-spouse, Priv-house-serv, Husband, Other, Male,0,0,37, Outlying-US(Guam-USVI-etc), <=50K
44, Self-emp-not-inc, Prof-school, Married-civ-spouse, Sales, Husband, Black, Male,0,0,70, United-States, >50K
57, Private, Masters, Married-civ-spouse, Craft-repair, Wife, Other, Male,15024,0,40, Iran, <=50K
56, Private, Bachelors, Never-married, Tech-support, Not-in-family, Other, Female,0,1977,42, Ireland, >50K
57, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, Asian-Pac-Islander, Male,0,0,40, Philippines, >50K
23, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,40, Philippines, >50K
44, Self-emp-not-inc, Some-college, Never-married, Farming-fishing, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Peru, <=50K
34, Private, Assoc-voc, Never-married, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Puerto-Rico, <=50K
29, Private, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,45, Scotland, <=50K
41, Private, Doctorate, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,0,0,70, Poland, >50K
22, Private, Some-college, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, >50K
39, Federal-gov, Some-college, Never-married, Sales, Unmarried, Asian-Pac-Islander, Male,0,0,30, Thailand, <=50K
36, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,40, Ecuador, <=50K
46, Private, HS-grad, Separated, Exec-managerial, Unmarried, Other, Female,0,0,50, Laos, >50K
20, Private, Some-college, Divorced, Adm-clerical, Own-child, White, Female,0,0,35, United-States, <=50K
67, Private, HS-grad, Widowed, Protective-serv, Unmarried, Black, Female,0,0,15, Canada, <=50K
55, Private, Bachelors, Widowed, Sales, Husband, Other, Male,0,0,40, France, <=50K
37, Private, Bachelors, Divorced, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Hong, <=50K
33, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,60, Iran, >50K
45, Local-gov, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, >50K
27, Private, Bachelors, Never-married, Transport-moving, Own-child, White, Male,0,0,60, Philippines, >50K
29, Private, Assoc-acdm, Married-civ-spouse, Machine-op-inspct, Husband, Other, Female,0,0,40, France, <=50K
24, Self-emp-inc, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, White, Female,0,0,50, Outlying-US(Guam-USVI-etc), >50K
53, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,1977,40, Yugoslavia, >50K
26, Private, Bachelors, Never-married, Handlers-cleaners, Unmarried, Asian-Pac-Islander, Female,0,0,40, Hong, <=50K
46, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Other, Male,0,0,50, Germany, <=50K
41, Private, HS-grad, Never-married, Adm-clerical, Own-child, Black, Male,0,0,38, United-States, <=50K
29, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0,0,50, Laos, <=50K
23, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
22, Private, Some-college, Never-married, Transport-moving, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Greece, <=50K
24, Private, Some-college, Married-civ-spouse, Other-service, Unmarried, Black, Male,0,0,35, United-States, <=50K
41, Private, Some-college, Never-married, Adm-clerical, Wife, Asian-Pac-Islander, Female,99999,0,31, Laos, <=50K
39, Self-emp-not-inc, HS-grad, Divorced, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
34, Private, Bachelors, Never-married, Farming-fishing, Not-in-family, Other, Male,0,0,60, Honduras, <=50K
60, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,0,0,40, Poland, <=50K
25, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,40, Nicaragua, <=50K
32, Self-emp-not-inc, HS-grad, Never-married, Transport-moving, Husband, Asian-Pac-Islander, Female,0,0,35, Mexico, <=50K
34, Private, Bachelors, Married-civ-spouse, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,54, United-States, >50K
47, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
48, Private, Masters, Divorced, Prof-specialty, Unmarried, White, Female,0,0,40, Canada, <=50K
21, Private, Some-college, Never-married, Machine-op-inspct, Own-child, Other, Male,0,0,20, Peru, <=50K
33, Private, Bachelors, Divorced, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,1902,45, Guatemala, >50K
40, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,25, United-States, <=50K
22, Private, Masters, Separated, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,50, Mexico, <=50K
40, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,60, Nicaragua, <=50K
38, Private, HS-grad, Divorced, Sales, Unmarried, Asian-Pac-Islander, Female,0,0,40, Vietnam, <=50K
43, Private, HS-grad, Married-spouse-absent, Adm-clerical, Husband, White, Female,0,0,50, Haiti, <=50K
40, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Own-child, Other, Male,0,0,70, Germany, <=50K
55, Private, 9th, Divorced, Exec-managerial, Unmarried, Black, Female,0,0,45, Laos, >50K
47, Local-gov, Some-college, Married-civ-spouse, Sales, Unmarried, White, Female,0,0,40, Poland, <=50K
54, Private, HS-grad, Divorced, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, >50K
60, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Greece, >50K
46, Federal-gov, Some-college, Divorced, Prof-specialty, Not-in-family, Black, Female,0,0,50, United-States, >50K
31, Self-emp-inc, Doctorate, Married-civ-spouse, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Female,0,0,50, Columbia, <=50K
35, Private, Some-college, Never-married, Other-service, Husband, Asian-Pac-Islander, Female,0,0,16, Iran, <=50K
46, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,18222,0,40, Jamaica, <=50K
34, Private, Some-college, Married-civ-spouse, Other-service, Husband, White, Female,0,0,40, England, <=50K
41, Private, Prof-school, Married-civ-spouse, Exec-managerial, Other-relative, Black, Male,0,1976,40, Taiwan, >50K
33, Self-emp-not-inc, Some-college, Never-married, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,40, Cuba, >50K
29, Private, Masters, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,54, France, <=50K
63, Private, Bachelors, Married-civ-spouse, Prof-specialty, Wife, Amer-Indian-Eskimo, Male,4568,0,35, Guatemala, <=50K
22, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, Other, Female,0,0,40, United-States, <=50K
31, Private, Assoc-voc, Never-married, Prof-specialty, Husband, Black, Female,0,0,40, Cuba, >50K
42, Private, HS-grad, Never-married, Sales, Unmarried, White, Female,0,0,54, Canada, >50K
27, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, Other, Female,0,0,60, United-States, <=50K
36, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,40, Yugoslavia, <=50K
34, Self-emp-inc, Bachelors, Never-married, Adm-clerical, Husband, Other, Male,0,0,50, France, <=50K
40, Private, 7th-8th, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,60, United-States, <=50K
21, Private, HS-grad, Never-married, Other-service, Own-child, Black, Female,0,0,40, Trinadad&Tobago, <=50K
32, Private, Assoc-voc, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,3727,0,40, Columbia, <=50K
48, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,50, United-States, >50K
29, Local-gov, Assoc-acdm, Divorced, Adm-clerical, Wife, Black, Female,0,0,25, Poland, >50K
18, Private, Some-college, Never-married, Sales, Own-child, Other, Male,0,0,60, Thailand, <=50K
51, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,40, Germany, <=50K
24, Private, Masters, Married-civ-spouse, Machine-op-inspct, Husband, Other, Female,0,0,40, United-States, <=50K
58, Private, HS-grad, Divorced, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,37, Haiti, >50K
44, Self-emp-not-inc, HS-grad, Divorced, Machine-op-inspct, Husband, Black, Male,0,0,50, Vietnam, <=50K
23, Private, Some-college, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,60, Hong, <=50K
56, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Female,0,0,40, Trinadad&Tobago, <=50K
24, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, Hungary, <=50K
59, Self-emp-not-inc, 9th, Married-civ-spouse, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,60, United-States, <=50K
25, Self-emp-not-inc, HS-grad, Separated, Other-service, Not-in-family, Other, Male,0,0,35, England, <=50K
30, Private, HS-grad, Married-civ-spouse, Exec-managerial, Own-child, Other, Male,0,0,32, United-States, <=50K
37, Self-emp-not-inc, HS-grad, Married-civ-spouse, Protective-serv, Own-child, Asian-Pac-Islander, Female,0,0,50, Hong, <=50K
29, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Other, Female,0,0,40, Greece, <=50K
26, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,1886,40, Taiwan, >50K
52, State-gov, 7th-8th, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Female,0,0,54, Columbia, <=50K
64, Private, Assoc-voc, Divorced, Prof-specialty, Husband, White, Male,0,0,35, Cuba, <=50K
51, Private, Some-college, Divorced, Craft-repair, Husband, Other, Female,0,0,45, Yugoslavia, <=50K
21, Private, HS-grad, Never-married, Prof-specialty, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Trinadad&Tobago, <=50K
22, Local-gov, Bachelors, Never-married, Other-service, Unmarried, Asian-Pac-Islander, Female,0,0,30, Puerto-Rico, <=50K
60, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,45, Thailand, <=50K
36, Local-gov, Masters, Married-civ-spouse, Sales, Not-in-family, Black, Female,0,0,40, United-States, <=50K
26, Private, Masters, Married-civ-spouse, Transport-moving, Other-relative, White, Female,0,0,54, Ecuador, <=50K
47, Local-gov, HS-grad, Divorced, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,30, Iran, >50K
22, Private, 12th, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Male,0,0,45, United-States, <=50K
53, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,60, United-States, >50K
44, State-gov, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
31, Private, Masters, Married-civ-spouse, Adm-clerical, Wife, Black, Male,0,0,45, Thailand, >50K
20, Private, 12th, Separated, Sales, Own-child, Other, Female,0,0,40, United-States, <=50K
55, Private, HS-grad, Divorced, Other-service, Not-in-family, Black, Male,0,0,40, Poland, <=50K
45, Federal-gov, Doctorate, Married-civ-spouse, Prof-specialty, Not-in-family, Other, Female,0,1902,40, United-States, <=50K
23, Private, 11th, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,50, Cambodia, <=50K
37, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Unmarried, White, Female,0,0,25, Hong, <=50K
20, Private, 11th, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,25, El-Salvador, <=50K
30, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, Black, Male,0,0,45, Haiti, >50K
32, Private, Some-college, Never-married, Other-service, Not-in-family, White, Male,0,0,30, United-States, >50K
25, Self-emp-not-inc, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,20, China, <=50K
43, Private, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, Other, Female,0,0,40, Trinadad&Tobago, <=50K
55, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,0,1902,35, United-States, <=50K
36, Self-emp-not-inc, Some-college, Married-civ-spouse, Farming-fishing, Wife, Other, Female,0,0,50, Outlying-US(Guam-USVI-etc), <=50K
23, Private, Assoc-voc, Never-married, Craft-repair, Own-child, White, Female,0,0,40, Italy, <=50K
50, Private, Masters, Never-married, Exec-managerial, Husband, Black, Female,0,0,40, England, <=50K
56, Private, 5th-6th, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,40, United-States, >50K
44, Self-emp-not-inc, HS-grad, Divorced, Adm-clerical, Wife, White, Male,0,0,40, Mexico, >50K
34, Private, 9th, Married-civ-spouse, Tech-support, Wife, Asian-Pac-Islander, Male,99999,0,60, Haiti, <=50K
43, Private, 5th-6th, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,0,0,40, England, <=50K
58, Private, Prof-school, Married-civ-spouse, Farming-fishing, Husband, White, Female,7687,0,50, Ireland, >50K
56, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,25, Ireland, <=50K
44, Private, Bachelors, Divorced, Adm-clerical, Husband, Other, Male,7687,0,43, Honduras, >50K
59, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,50, Scotland, >50K
35, Private, Prof-school, Divorced, Transport-moving, Husband, Other, Female,0,0,50, Cuba, >50K
23, Private, 11th, Never-married, Other-service, Not-in-family, Other, Female,0,0,30, Greece, <=50K
19, Private, 11th, Never-married, Handlers-cleaners, Wife, White, Female,0,0,16, Mexico, <=50K
33, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Poland, <=50K
26, Private, Bachelors, Divorced, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,48, United-States, <=50K
24, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Female,1955,0,40, El-Salvador, >50K
23, Private, Some-college, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,40, Italy, <=50K
33, Private, Masters, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,1964,45, Canada, >50K
65, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, Other, Male,7298,0,40, United-States, <=50K
21, Local-gov, Some-college, Never-married, Transport-moving, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
77, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Black, Male,0,0,24, United-States, <=50K
65, Private, Some-college, Divorced, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, Jamaica, <=50K
59, Private, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,29, Philippines, <=50K
36, Private, Assoc-voc, Never-married, Prof-specialty, Unmarried, White, Male,0,0,45, France, <=50K
65, Private, Masters, Married-civ-spouse, Machine-op-inspct, Unmarried, Other, Female,0,0,40, England, <=50K
51, Private, 7th-8th, Widowed, Tech-support, Husband, Black, Female,0,0,40, Columbia, >50K
30, Federal-gov, Assoc-voc, Never-married, Prof-specialty, Husband, Other, Male,0,0,45, United-States, <=50K
49, Private, Masters, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,60, Mexico, >50K
39, Private, 9th, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,15773,0,60, France, >50K
77, Self-emp-not-inc, 1st-4th, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,4, Iran, <=50K
43, Federal-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,20, Yugoslavia, <=50K
51, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Female,0,1977,54, Cambodia, <=50K
21, Local-gov, Bachelors, Never-married, Protective-serv, Other-relative, Other, Female,0,0,40, Hong, <=50K
32, Self-emp-not-inc, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Female,0,1902,54, Italy, >50K
26, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, South, <=50K
39, Private, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, >50K
43, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, Haiti, >50K
64, Private, Bachelors, Married-civ-spouse, Farming-fishing, Wife, Other, Male,2482,0,50, El-Salvador, <=50K
44, Self-emp-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,8180,0,50, Canada, <=50K
23, Private, Some-college, Never-married, Prof-specialty, Own-child, Amer-Indian-Eskimo, Female,0,0,15, United-States, <=50K
70, Self-emp-not-inc, HS-grad, Widowed, Handlers-cleaners, Not-in-family, Black, Female,0,0,25, Greece, <=50K
64, Private, Doctorate, Divorced, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,40, Poland, >50K
26, Private, Bachelors, Married-civ-spouse, Prof-specialty, Own-child, White, Male,0,0,45, Mexico, >50K
29, Private, Some-college, Divorced, Other-service, Husband, Black, Female,0,0,20, Greece, <=50K
35, Private, HS-grad, Divorced, Sales, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Thailand, >50K
28, Private, Some-college, Married-civ-spouse, Sales, Unmarried, White, Male,0,0,50, Guatemala, >50K
17, Private, 11th, Never-married, Handlers-cleaners, Own-child, Asian-Pac-Islander, Male,0,0,16, Greece, <=50K
34, Private, Bachelors, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,40, Thailand, <=50K
23, Private, Prof-school, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,45, Jamaica, <=50K
25, Private, Some-college, Never-married, Adm-clerical, Other-relative, White, Male,5178,0,40, Haiti, <=50K
33, Private, HS-grad, Never-married, Prof-specialty, Wife, Black, Male,0,0,40, Dominican-Republic, <=50K
18, Private, Assoc-voc, Never-married, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Female,0,0,22, Yugoslavia, <=50K
60, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Male,0,0,30, Italy, <=50K
30, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,40, Canada, <=50K
24, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,7687,0,45, United-States, >50K
58, Private, 11th, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, Honduras, <=50K
36, Local-gov, HS-grad, Never-married, Exec-managerial, Unmarried, Other, Male,0,0,50, Iran, >50K
35, Private, 7th-8th, Married-civ-spouse, Exec-managerial, Not-in-family, Black, Female,0,0,40, Honduras, >50K
37, Private, HS-grad, Never-married, Farming-fishing, Husband, Other, Female,0,0,40, Scotland, <=50K
68, Private, HS-grad, Widowed, Sales, Not-in-family, Other, Male,0,0,20, Poland, <=50K
43, State-gov, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,35, El-Salvador, <=50K
19, Private, Some-college, Never-married, Exec-managerial, Own-child, Other, Male,0,0,40, Taiwan, <=50K
62, Private, Some-college, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
39, Private, Some-college, Married-civ-spouse, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,36, India, <=50K
35, Private, Some-college, Divorced, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, Honduras, <=50K
51, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, Other, Male,0,0,40, Cuba, >50K
