21, Private, HS-grad, Married-spouse-absent, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,24, Dominican-Republic, <=50K
29, Self-emp-inc, HS-grad, Divorced, Sales, Husband, White, Male,0,0,99, Ireland, >50K
41, Private, Masters, Married-civ-spouse, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Puerto-Rico, <=50K
39, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, Scotland, <=50K
48, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, Other, Female,0,0,42, Greece, >50K
37, Private, Some-college, Married-civ-spouse, Exec-managerial, Unmarried, Amer-Indian-Eskimo, Male,0,0,48, Cuba, <=50K
35, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Female,0,1887,45, England, >50K
47, Private, Bachelors, Married-civ-spouse, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Jamaica, >50K
25, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Own-child, White, Male,3426,0,40, Vietnam, <=50K
27, Private, Bachelors, Married-civ-spouse, Prof-specialty, Own-child, Other, Female,99999,0,60, Iran, >50K
37, Private, Assoc-acdm, Married-civ-spouse, Farming-fishing, Unmarried, Amer-Indian-Eskimo, Male,0,0,38, Cuba, <=50K
20, Private, 11th, Never-married, Transport-moving, Own-child, White, Female,0,0,40, Poland, <=50K
24, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Holand-Netherlands, <=50K
18, Private, Some-college, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Female,0,0,20, Hungary, <=50K
53, Private, HS-grad, Divorced, Transport-moving, Unmarried, White, Female,0,0,40, Holand-Netherlands, <=50K
37, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, Other, Female,0,0,40, France, <=50K
41, Private, Bachelors, Never-married, Craft-repair, Wife, Asian-Pac-Islander, Male,0,0,40, Holand-Netherlands, <=50K
34, Federal-gov, Bachelors, Divorced, Sales, Unmarried, Amer-Indian-Eskimo, Female,0,0,38, Puerto-Rico, <=50K
17, Private, Bachelors, Never-married, Other-service, Own-child, White, Female,0,0,20, Ecuador, >50K
23, Private, Assoc-acdm, Married-civ-spouse, Sales, Husband, Black, Male,0,0,54, Hungary, <=50K
50, Private, Assoc-voc, Divorced, Prof-specialty, Husband, White, Female,0,0,65, Peru, <=50K
17, Private, 10th, Never-married, Other-service, Own-child, Black, Female,0,0,20, Hungary, <=50K
33, Private, Bachelors, Never-married, Prof-specialty, Husband, White, Female,0,1902,45, Nicaragua, >50K
36, Private, Masters, Separated, Exec-managerial, Own-child, Other, Female,14873,0,40, Hungary, <=50K
44, Self-emp-inc, Assoc-acdm, Married-civ-spouse, Sales, Husband, White, Male,0,0,80, China, >50K
38, Local-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, Other, Male,10520,0,50, Canada, >50K
34, Private, Bachelors, Divorced, Machine-op-inspct, Not-in-family, Black, Female,0,0,40, Cambodia, >50K
51, Self-emp-not-inc, 9th, Married-civ-spouse, Exec-managerial, Not-in-family, Black, Male,0,0,45, Portugal, >50K
56, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,54, Outlying-US(Guam-USVI-etc), >50K
26, Private, HS-grad, Never-married, Handlers-cleaners, Other-relative, Asian-Pac-Islander, Male,0,0,40, Ecuador, <=50K
35, Private, 11th, Married-civ-spouse, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Male,0,0,40, Laos, <=50K
28, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,40, Greece, <=50K
29, Private, HS-grad, Divorced, Craft-repair, Wife, White, Male,0,0,40, Mexico, <=50K
30, State-gov, Masters, Divorced, Sales, Wife, White, Female,0,0,5, Germany, <=50K
54, Private, Masters, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,35, Dominican-Republic, <=50K
34, Private, Doctorate, Married-civ-spouse, Sales, Not-in-family, White, Female,0,0,60, Dominican-Republic, <=50K
50, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, Asian-Pac-Islander, Female,0,0,40, France, <=50K
24, Private, Some-college, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Female,0,0,20, England, <=50K
21, Private, Bachelors, Never-married, Craft-repair, Own-child, Black, Female,0,0,40, Cambodia, <=50K
63, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Female,0,0,45, Dominican-Republic, >50K
22, Private, Bachelors, Married-civ-spouse, Farming-fishing, Own-child, Other, Male,0,0,40, Ireland, >50K
33, Local-gov, Some-college, Never-married, Sales, Other-relative, Asian-Pac-Islander, Female,0,0,19, Mexico, <=50K
26, Private, Some-college, Never-married, Craft-repair, Husband, White, Female,0,0,16, Jamaica, <=50K
59, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,1977,40, United-States, <=50K
43, Federal-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,50, El-Salvador, <=50K
51, Private, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
51, Private, Assoc-acdm, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,65, Peru, <=50K
58, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Portugal, <=50K
43, Private, Assoc-voc, Divorced, Machine-op-inspct, Husband, Black, Female,0,0,40, Italy, <=50K
23, Private, HS-grad, Never-married, Sales, Husband, Black, Female,0,0,46, Ireland, <=50K
73, Federal-gov, 1st-4th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Nicaragua, <=50K
28, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,70, Canada, <=50K
41, Private, Masters, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Female,0,0,40, India, <=50K
46, Self-emp-inc, Bachelors, Divorced, Prof-specialty, Husband, White, Male,0,0,45, Ireland, >50K
22, Private, HS-grad, Never-married, Sales, Unmarried, Asian-Pac-Islander, Female,0,0,40, Philippines, <=50K
31, Private, HS-grad, Never-married, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,40, Cambodia, <=50K
19, Private, HS-grad, Never-married, Tech-support, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Ireland, <=50K
33, Private, HS-grad, Divorced, Exec-managerial, Unmarried, Asian-Pac-Islander, Female,0,0,40, India, >50K
55, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Italy, <=50K
42, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,0,1974,50, Ireland, >50K
63, Private, 12th, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Female,0,0,35, United-States, <=50K
34, Local-gov, Masters, Divorced, Prof-specialty, Husband, White, Male,7687,0,50, Portugal, >50K
42, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,40, Holand-Netherlands, <=50K
45, Private, Some-college, Divorced, Machine-op-inspct, Not-in-family, Other, Female,0,0,40, Laos, >50K
51, Local-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Female,0,0,40, Honduras, <=50K
30, Private, 11th, Divorced, Prof-specialty, Other-relative, Amer-Indian-Eskimo, Female,0,0,40, Iran, <=50K
34, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,60, Taiwan, >50K
42, Self-emp-not-inc, Bachelors, Divorced, Craft-repair, Wife, Amer-Indian-Eskimo, Female,0,0,25, China, <=50K
22, Private, 9th, Never-married, Handlers-cleaners, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, South, <=50K
48, Local-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Guatemala, <=50K
70, Federal-gov, Bachelors, Widowed, Sales, Unmarried, White, Female,0,0,18, Guatemala, <=50K
49, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, United-States, <=50K
39, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Other, Male,0,0,40, Japan, <=50K
28, State-gov, Some-college, Never-married, Adm-clerical, Not-in-family, Black, Male,0,0,15, South, <=50K
26, Private, Some-college, Never-married, Adm-clerical, Husband, Other, Female,0,0,40, Thailand, <=50K
40, Self-emp-not-inc, Masters, Never-married, Protective-serv, Husband, Amer-Indian-Eskimo, Female,0,0,40, Peru, <=50K
45, Private, HS-grad, Married-civ-spouse, Transport-moving, Unmarried, Other, Male,0,0,40, Hungary, >50K
57, Private, Masters, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Female,0,0,40, Mexico, >50K
47, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,40, Greece, >50K
50, Private, HS-grad, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,40, Canada, <=50K
46, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, Other, Female,0,0,50, South, <=50K
24, Private, 11th, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,97, Thailand, >50K
56, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Adm-clerical, Not-in-family, Black, Male,0,0,50, Yugoslavia, <=50K
48, Local-gov, Doctorate, Never-married, Craft-repair, Husband, Black, Female,0,1977,40, France, <=50K
29, Private, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,50, El-Salvador, <=50K
41, Private, Assoc-voc, Never-married, Farming-fishing, Not-in-family, Amer-Indian-Eskimo, Male,0,0,35, Yugoslavia, <=50K
27, Private, Prof-school, Married-civ-spouse, Handlers-cleaners, Husband, Other, Male,0,0,60, Holand-Netherlands, >50K
31, Self-emp-not-inc, Some-college, Never-married, Machine-op-inspct, Husband, Black, Female,0,0,40, El-Salvador, <=50K
63, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,45, South, >50K
33, Private, HS-grad, Married-civ-spouse, Adm-clerical, Wife, Asian-Pac-Islander, Male,0,0,40, Trinadad&Tobago, <=50K
26, Private, Assoc-acdm, Never-married, Protective-serv, Own-child, Black, Male,0,0,40, Italy, <=50K
30, Private, Some-college, Married-civ-spouse, Tech-support, Not-in-family, White, Male,0,0,40, Iran, <=50K
23, Private, HS-grad, Divorced, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,80, Thailand, <=50K
47, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Female,0,0,50, Japan, <=50K
29, Local-gov, Some-college, Divorced, Handlers-cleaners, Unmarried, Amer-Indian-Eskimo, Female,0,0,35, France, <=50K
32, Private, 12th, Married-civ-spouse, Machine-op-inspct, Not-in-family, Black, Female,0,0,20, Honduras, <=50K
49, Federal-gov, Bachelors, Divorced, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,40, Cuba, <=50K
30, Private, Some-college, Never-married, Sales, Husband, Black, Female,0,0,20, Canada, >50K
31, Private, HS-grad, Never-married, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,50, Cuba, <=50K
54, Local-gov, Some-college, Married-civ-spouse, Sales, Not-in-family, White, Female,0,0,40, Nicaragua, >50K
20, Private, HS-grad, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Female,0,0,30, Nicaragua, <=50K
31, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, Black, Male,0,0,40, Puerto-Rico, <=50K
19, Private, Some-college, Separated, Prof-specialty, Own-child, Other, Female,0,0,35, Laos, <=50K
49, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Female,0,1977,40, China, >50K
24, Private, HS-grad, Married-civ-spouse, Farming-fishing, Own-child, Asian-Pac-Islander, Female,0,0,45, Jamaica, <=50K
20, Private, Doctorate, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,30, Cambodia, <=50K
42, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,2701,0,16, Philippines, >50K
17, Private, 11th, Never-married, Other-service, Own-child, Other, Female,0,0,40, Vietnam, <=50K
69, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, Other, Female,0,0,32, Cuba, <=50K
32, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,40, England, <=50K
38, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Japan, <=50K
27, Private, Some-college, Never-married, Other-service, Not-in-family, Black, Male,0,0,25, Columbia, <=50K
36, Private, Assoc-acdm, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,50, Vietnam, >50K
26, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, Other, Male,0,0,40, Jamaica, <=50K
51, Private, 9th, Widowed, Craft-repair, Husband, White, Male,0,0,40, Honduras, <=50K
32, Local-gov, Some-college, Married-civ-spouse, Tech-support, Unmarried, Asian-Pac-Islander, Male,0,0,50, Columbia, >50K
36, Private, Doctorate, Married-civ-spouse, Sales, Not-in-family, Other, Male,0,1977,45, Poland, <=50K
26, Private, 10th, Never-married, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Female,0,0,20, Canada, <=50K
29, Private, Prof-school, Divorced, Tech-support, Husband, Other, Male,0,0,50, Honduras, <=50K
43, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,1880,45, Poland, <=50K
34, Private, HS-grad, Married-civ-spouse, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Yugoslavia, <=50K
51, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Other, Male,0,1981,40, England, <=50K
38, Self-emp-inc, 5th-6th, Never-married, Sales, Not-in-family, Black, Male,0,0,54, Outlying-US(Guam-USVI-etc), >50K
69, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Female,0,0,25, Poland, <=50K
37, Private, Bachelors, Divorced, Prof-specialty, Husband, White, Male,0,0,40, Hong, >50K
25, Private, Assoc-voc, Married-civ-spouse, Tech-support, Husband, Asian-Pac-Islander, Female,3947,0,40, Italy, <=50K
45, Private, HS-grad, Widowed, Exec-managerial, Not-in-family, White, Male,15024,0,64, Mexico, >50K
46, State-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Female,3447,0,60, Outlying-US(Guam-USVI-etc), <=50K
40, Self-emp-not-inc, Some-college, Never-married, Priv-house-serv, Husband, Other, Female,0,0,40, Poland, <=50K
37, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, Black, Female,0,0,40, Mexico, <=50K
21, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, Thailand, <=50K
38, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,45, Columbia, >50K
46, Self-emp-not-inc, Some-college, Divorced, Prof-specialty, Husband, White, Male,0,0,40, England, <=50K
54, Local-gov, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,0,0,60, Cambodia, <=50K
48, Private, HS-grad, Married-civ-spouse, Sales, Unmarried, Amer-Indian-Eskimo, Male,0,0,37, Honduras, >50K
18, Private, Bachelors, Never-married, Adm-clerical, Own-child, Other, Female,2931,0,40, Greece, <=50K
47, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,50, Outlying-US(Guam-USVI-etc), >50K
44, Private, Bachelors, Divorced, Adm-clerical, Husband, Black, Male,0,0,32, England, <=50K
29, Self-emp-not-inc, 11th, Never-married, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,50, Puerto-Rico, >50K
35, Local-gov, Bachelors, Married-spouse-absent, Handlers-cleaners, Husband, Black, Female,0,0,35, Thailand, <=50K
51, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,75, China, <=50K
36, State-gov, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Jamaica, <=50K
19, Private, Some-college, Never-married, Handlers-cleaners, Own-child, Asian-Pac-Islander, Female,0,0,15, France, <=50K
21, Private, Some-college, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Jamaica, <=50K
56, Local-gov, Bachelors, Divorced, Prof-specialty, Husband, White, Male,0,0,40, Holand-Netherlands, >50K
37, Self-emp-not-inc, HS-grad, Married-civ-spouse, Other-service, Not-in-family, Black, Male,0,0,46, France, >50K
33, Private, 12th, Divorced, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Philippines, <=50K
30, Private, Some-college, Separated, Handlers-cleaners, Own-child, Other, Male,0,0,40, India, <=50K
27, Private, HS-grad, Never-married, Tech-support, Unmarried, Other, Male,0,0,40, Columbia, <=50K
46, Private, Bachelors, Married-civ-spouse, Craft-repair, Unmarried, Asian-Pac-Islander, Female,0,0,40, Philippines, <=50K
51, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,65, El-Salvador, <=50K
21, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, Black, Male,0,0,20, Vietnam, <=50K
44, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,60, Honduras, <=50K
29, Self-emp-not-inc, HS-grad, Divorced, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Taiwan, <=50K
28, Local-gov, Doctorate, Married-civ-spouse, Sales, Husband, Other, Male,0,0,65, Honduras, >50K
71, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,77, Laos, <=50K
48, Private, Some-college, Divorced, Exec-managerial, Husband, Other, Male,0,0,40, France, <=50K
32, Self-emp-not-inc, Some-college, Never-married, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Male,0,0,50, Canada, <=50K
47, Self-emp-not-inc, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,40, Philippines, <=50K
27, Private, HS-grad, Never-married, Other-service, Own-child, Black, Female,0,0,40, Scotland, <=50K
29, Private, Some-college, Never-married, Exec-managerial, Husband, Black, Female,0,0,40, Portugal, <=50K
36, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Black, Female,0,0,40, China, <=50K
19, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,50, China, <=50K
67, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, Black, Male,25977,0,40, Philippines, >50K
33, State-gov, Some-college, Never-married, Prof-specialty, Husband, White, Female,0,0,70, Holand-Netherlands, <=50K
28, Private, Masters, Married-civ-spouse, Craft-repair, Unmarried, Other, Male,0,0,65, Ireland, >50K
36, Private, Assoc-voc, Widowed, Protective-serv, Unmarried, Amer-Indian-Eskimo, Female,4931,0,30, Thailand, <=50K
55, Private, Bachelors, Married-civ-spouse, Other-service, Wife, Black, Female,0,0,50, Hungary, >50K
53, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, Other, Male,0,0,20, Columbia, <=50K
33, Private, HS-grad, Divorced, Craft-repair, Husband, White, Female,0,0,35, Philippines, <=50K
35, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Peru, <=50K
25, Private, Masters, Divorced, Other-service, Own-child, Other, Female,0,0,25, Ecuador, <=50K
60, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, Black, Male,0,0,40, South, <=50K
29, Private, Doctorate, Never-married, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Male,0,0,45, Peru, <=50K
43, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, Black, Male,7298,0,50, Thailand, >50K
30, Private, Assoc-voc, Married-civ-spouse, Tech-support, Husband, Amer-Indian-Eskimo, Female,0,0,50, Hong, <=50K
33, Private, Some-college, Never-married, Protective-serv, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
24, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, El-Salvador, <=50K
27, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, Other, Male,0,0,40, Honduras, <=50K
20, Private, Some-college, Never-married, Exec-managerial, Husband, Black, Female,0,0,40, Canada, <=50K
34, Private, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,40, Thailand, <=50K
36, Local-gov, 11th, Separated, Other-service, Husband, Black, Female,0,0,40, China, <=50K
21, Private, HS-grad, Never-married, Protective-serv, Own-child, Asian-Pac-Islander, Female,0,0,40, France, <=50K
49, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, Trinadad&Tobago, <=50K
47, Private, Bachelors, Divorced, Craft-repair, Husband, Black, Female,0,0,40, Jamaica, <=50K
25, Private, HS-grad, Never-married, Protective-serv, Not-in-family, White, Male,0,0,45, Greece, <=50K
44, Private, 10th, Divorced, Exec-managerial, Not-in-family, Black, Male,0,1887,40, France, <=50K
34, State-gov, Some-college, Divorced, Prof-specialty, Husband, White, Female,0,0,40, South, >50K
51, Private, Assoc-voc, Divorced, Prof-specialty, Husband, Black, Female,0,0,40, Puerto-Rico, <=50K
47, Self-emp-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Unmarried, White, Male,0,0,40, Scotland, <=50K
53, Private, Some-college, Divorced, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,30, Outlying-US(Guam-USVI-etc), <=50K
37, Private, 1st-4th, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,45, Yugoslavia, <=50K
40, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,7298,0,50, Puerto-Rico, >50K
32, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,50, Poland, <=50K
71, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, Nicaragua, <=50K
36, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Thailand, <=50K
44, Private, HS-grad, Never-married, Craft-repair, Husband, Other, Female,0,0,30, Haiti, <=50K
39, Self-emp-not-inc, Doctorate, Married-civ-spouse, Adm-clerical, Wife, White, Male,0,0,40, Ecuador, <=50K
26, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Guatemala, <=50K
59, State-gov, 1st-4th, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,0,0,38, United-States, <=50K
63, Self-emp-not-inc, Bachelors, Divorced, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,40, Thailand, <=50K
41, Private, Bachelors, Married-civ-spouse, Sales, Not-in-family, Black, Male,0,1976,54, Thailand, >50K
22, Private, 10th, Never-married, Prof-specialty, Not-in-family, Other, Female,0,0,40, Greece, <=50K
29, Private, Some-college, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,60, Dominican-Republic, <=50K
24, Private, Bachelors, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,40, France, <=50K
26, Private, HS-grad, Never-married, Exec-managerial, Own-child, Other, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
31, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,3417,0,40, Laos, <=50K
26, Local-gov, Assoc-acdm, Divorced, Sales, Not-in-family, White, Female,0,0,40, Columbia, <=50K
48, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Jamaica, <=50K
23, Private, Masters, Never-married, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, Laos, <=50K
39, Local-gov, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, Other, Male,7298,0,40, Germany, >50K
36, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, Black, Female,0,0,40, Dominican-Republic, <=50K
26, Private, Some-college, Never-married, Tech-support, Own-child, White, Female,0,0,40, Vietnam, >50K
37, Private, HS-grad, Separated, Prof-specialty, Husband, Black, Female,0,0,45, Hungary, <=50K
26, Private, Bachelors, Married-civ-spouse, Craft-repair, Wife, Amer-Indian-Eskimo, Male,0,0,40, Holand-Netherlands, <=50K
67, Private, Doctorate, Married-civ-spouse, Farming-fishing, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Outlying-US(Guam-USVI-etc), >50K
32, Private, HS-grad, Never-married, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,54, Vietnam, <=50K
26, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,3137,0,45, Philippines, <=50K
42, Private, HS-grad, Divorced, Handlers-cleaners, Not-in-family, Other, Female,0,0,40, Philippines, >50K
40, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Italy, <=50K
67, Private, HS-grad, Divorced, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Peru, <=50K
39, Private, Some-college, Never-married, Adm-clerical, Husband, Amer-Indian-Eskimo, Female,0,0,40, Dominican-Republic, <=50K
45, Private, 10th, Separated, Handlers-cleaners, Wife, Other, Female,0,0,35, Hong, <=50K
51, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,40, Columbia, <=50K
25, Private, Some-college, Never-married, Prof-specialty, Husband, Other, Female,0,0,50, Iran, <=50K
35, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,54, Ireland, >50K
52, Local-gov, 7th-8th, Married-civ-spouse, Other-service, Husband, Other, Female,0,1902,32, Yugoslavia, >50K
33, Private, HS-grad, Married-civ-spouse, Protective-serv, Unmarried, White, Male,0,0,50, Dominican-Republic, >50K
40, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, Black, Male,0,0,40, Cambodia, >50K
63, Local-gov, 7th-8th, Widowed, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,25, Philippines, <=50K
59, Self-emp-inc, Some-college, Divorced, Craft-repair, Husband, Black, Female,0,1977,40, Trinadad&Tobago, <=50K
44, Self-emp-not-inc, Doctorate, Married-civ-spouse, Other-service, Not-in-family, Black, Female,0,0,40, Mexico, <=50K
55, Private, 7th-8th, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, Haiti, <=50K
30, Private, Assoc-acdm, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,40, Ecuador, <=50K
49, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0,0,43, Ecuador, >50K
32, Private, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, Black, Female,7298,0,45, Columbia, >50K
28, Private, 11th, Married-spouse-absent, Exec-managerial, Husband, White, Female,0,0,50, Philippines, <=50K
52, Private, 12th, Married-civ-spouse, Transport-moving, Not-in-family, Other, Female,3743,0,40, Columbia, <=50K
53, Private, Doctorate, Married-civ-spouse, Sales, Husband, White, Female,99999,0,40, Thailand, >50K
40, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,40, Peru, <=50K
25, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, Iran, <=50K
