26, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
63, Self-emp-not-inc, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
55, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
32, Self-emp-not-inc, HS-grad, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50K
34, Private, 5th-6th, Never-married, Other-service, Unmarried, White, Female,0,0,25, United-States, <=50K
38, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,70, United-States, >50K
38, State-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
39, Private, Some-college, Divorced, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
53, Local-gov, 5th-6th, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, >50K
36, Self-emp-inc, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,1887,60, United-States, >50K
25, Private, 5th-6th, Married-civ-spouse, Prof-specialty, Wife, Black, Female,0,0,38, United-States, <=50K
44, Self-emp-inc, Bachelors, Separated, Machine-op-inspct, Not-in-family, Other, Male,0,0,38, United-States, <=50K
56, Private, HS-grad, Widowed, Transport-moving, Not-in-family, White, Female,0,0,40, United-States, <=50K
21, Private, HS-grad, Never-married, Sales, Own-child, White, Female,0,0,40, United-States, <=50K
65, Local-gov, Bachelors, Divorced, Sales, Not-in-family, White, Female,0,0,35, United-States, <=50K
57, Private, Bachelors, Separated, Tech-support, Wife, White, Male,0,0,40, United-States, <=50K
25, Private, Bachelors, Never-married, Exec-managerial, Unmarried, Asian-Pac-Islander, Male,7298,0,50, United-States, <=50K
19, Private, 11th, Never-married, Other-service, Not-in-family, White, Female,0,0,20, Germany, <=50K
47, Self-emp-not-inc, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, >50K
53, Private, HS-grad, Divorced, Tech-support, Not-in-family, White, Female,0,0,65, United-States, <=50K
48, Private, HS-grad, Divorced, Tech-support, Unmarried, Black, Female,0,0,40, United-States, <=50K
27, Private, Bachelors, Never-married, Exec-managerial, Wife, White, Female,0,0,40, United-States, <=50K
55, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,20, United-States, <=50K
24, Local-gov, Some-college, Never-married, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
38, Self-emp-inc, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,7664,0,40, United-States, >50K
28, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,20, United-States, <=50K
43, Private, Masters, Divorced, Other-service, Not-in-family, White, Female,3038,0,50, United-States, <=50K
31, Private, HS-grad, Divorced, Sales, Own-child, White, Female,0,0,40, United-States, <=50K
34, Private, Bachelors, Divorced, Tech-support, Unmarried, White, Female,0,0,40, United-States, >50K
40, Private, HS-grad, Never-married, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, <=50K
55, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Male,7298,0,72, United-States, >50K
59, Self-emp-not-inc, 10th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
44, Private, Bachelors, Never-married, Sales, Unmarried, White, Female,0,0,40, United-States, <=50K
32, Local-gov, Some-college, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
63, Self-emp-inc, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,3098,0,40, United-States, <=50K
33, Local-gov, Some-college, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,20, United-States, <=50K
53, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
26, Private, HS-grad, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male,0,0,45, United-States, <=50K
17, Private, 10th, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,25, United-States, <=50K
36, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,54, United-States, >50K
23, Private, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
45, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,54, United-States, <=50K
50, Local-gov, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,35, United-States, >50K
21, Private, Assoc-acdm, Never-married, Craft-repair, Unmarried, White, Male,4263,0,40, United-States, <=50K
79, State-gov, Assoc-voc, Widowed, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
34, Self-emp-not-inc, Some-college, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
42, Private, Bachelors, Divorced, Sales, Unmarried, Black, Female,0,0,40, United-States, <=50K
47, Private, Assoc-voc, Separated, Prof-specialty, Unmarried, White, Female,0,0,40, United-States, <=50K
56, Private, 5th-6th, Divorced, Sales, Unmarried, White, Female,0,0,60, United-States, <=50K
23, Self-emp-not-inc, Masters, Never-married, Exec-managerial, Own-child, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
50, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,50, United-States, <=50K
83, Federal-gov, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,64900,0,50, United-States, >50K
30, State-gov, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
42, Private, Bachelors, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,8528,0,45, Italy, >50K
55, Self-emp-inc, Assoc-acdm, Married-civ-spouse, Other-service, Husband, White, Male,0,1885,45, Philippines, >50K
41, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
37, State-gov, Bachelors, Never-married, Other-service, Wife, White, Female,0,0,20, United-States, <=50K
39, Private, Assoc-voc, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,45, United-States, <=50K
51, Private, Assoc-voc, Married-civ-spouse, Other-service, Husband, White, Male,0,0,45, United-States, >50K
37, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,4718,0,48, United-States, <=50K
28, Private, Bachelors, Never-married, Sales, Own-child, White, Female,0,0,40, United-States, <=50K
57, Private, Prof-school, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
64, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
50, Local-gov, Some-college, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,60, United-States, <=50K
42, Local-gov, Assoc-acdm, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,50, United-States, <=50K
39, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
40, Private, Bachelors, Separated, Sales, Wife, Black, Male,0,0,40, United-States, >50K
42, Local-gov, Bachelors, Married-civ-spouse, Tech-support, Not-in-family, White, Male,0,0,60, United-States, >50K
50, Private, HS-grad, Widowed, Exec-managerial, Not-in-family, Black, Female,0,0,40, United-States, <=50K
19, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
31, Private, Masters, Never-married, Sales, Not-in-family, White, Female,0,0,60, Mexico, <=50K
40, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,45, United-States, >50K
27, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,38, United-States, >50K
19, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,45, United-States, <=50K
61, Private, HS-grad, Widowed, Sales, Not-in-family, Black, Female,0,0,40, United-States, <=50K
42, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,54, United-States, >50K
52, State-gov, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
20, Private, Bachelors, Never-married, Other-service, Own-child, White, Female,0,0,29, United-States, <=50K
59, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
43, Private, Masters, Never-married, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,45, United-States, >50K
50, Self-emp-inc, 5th-6th, Married-civ-spouse, Exec-managerial, Husband, White, Male,8141,0,50, United-States, >50K
38, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,54, United-States, >50K
21, Private, 11th, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, China, <=50K
49, Private, HS-grad, Widowed, Prof-specialty, Unmarried, White, Female,0,0,40, United-States, <=50K
33, Private, Some-college, Married-civ-spouse, Other-service, Own-child, White, Male,0,0,20, India, <=50K
37, Private, Assoc-acdm, Separated, Sales, Wife, White, Female,0,0,20, United-States, >50K
29, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1492,40, United-States, >50K
55, Federal-gov, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K
29, Private, Bachelors, Never-married, Craft-repair, Unmarried, Black, Female,1986,0,40, United-States, <=50K
40, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
45, Self-emp-not-inc, Prof-school, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States, >50K
51, Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, >50K
45, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,48, United-States, <=50K
49, Private, HS-grad, Divorced, Machine-op-inspct, Husband, Black, Male,0,0,40, Vietnam, <=50K
21, Self-emp-not-inc, 11th, Married-civ-spouse, Other-service, Own-child, White, Female,0,1742,10, United-States, <=50K
26, Private, Bachelors, Married-civ-spouse, Prof-specialty, Own-child, White, Female,0,0,45, United-States, >50K
37, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,54, United-States, >50K
51, Self-emp-not-inc, Masters, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,50, United-States, >50K
39, Private, Bachelors, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,54, United-States, >50K
28, Self-emp-not-inc, Assoc-voc, Separated, Craft-repair, Husband, White, Male,0,1670,50, England, >50K
56, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, <=50K
51, Self-emp-not-inc, Masters, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, >50K
33, Local-gov, 11th, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
69, Private, Prof-school, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, >50K
27, Self-emp-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,60, United-States, <=50K
60, Private, HS-grad, Widowed, Sales, Unmarried, White, Female,0,0,50, United-States, <=50K
38, Private, HS-grad, Divorced, Sales, Not-in-family, Black, Female,0,0,35, United-States, <=50K
46, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
27, Private, Bachelors, Never-married, Sales, Unmarried, White, Female,0,0,70, United-States, <=50K
29, Private, Assoc-acdm, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States, >50K
35, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K
44, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
34, Private, HS-grad, Separated, Prof-specialty, Own-child, White, Female,0,0,40, United-States, <=50K
47, Private, HS-grad, Widowed, Other-service, Wife, White, Female,0,0,25, United-States, <=50K
22, Private, HS-grad, Never-married, Farming-fishing, Not-in-family, White, Female,0,0,40, China, <=50K
35, Private, HS-grad, Separated, Exec-managerial, Unmarried, White, Female,0,0,40, United-States, <=50K
39, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, <=50K
47, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,15024,0,60, United-States, >50K
51, Private, 11th, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,24, United-States, <=50K
35, Federal-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
46, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
40, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Unmarried, White, Male,0,1977,20, United-States, >50K
53, Private, Bachelors, Divorced, Prof-specialty, Not-in-family, White, Male,3103,0,40, United-States, <=50K
47, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, White, Female,0,0,40, United-States, <=50K
52, Self-emp-not-inc, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,3277,0,40, United-States, <=50K
54, Private, Prof-school, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,40, United-States, <=50K
65, Private, HS-grad, Widowed, Adm-clerical, Wife, White, Female,3079,0,20, United-States, <=50K
39, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,3415,0,45, United-States, <=50K
37, Private, HS-grad, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
34, Private, Bachelors, Divorced, Tech-support, Unmarried, White, Female,0,0,40, United-States, <=50K
39, Private, Masters, Divorced, Exec-managerial, Unmarried, Black, Male,0,0,60, Dominican-Republic, <=50K
34, Self-emp-not-inc, Bachelors, Widowed, Prof-specialty, Not-in-family, White, Female,3906,0,50, United-States, >50K
44, Federal-gov, HS-grad, Never-married, Machine-op-inspct, Wife, White, Male,0,0,40, Jamaica, <=50K
52, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
51, Self-emp-not-inc, Bachelors, Divorced, Craft-repair, Not-in-family, Black, Male,0,0,40, Dominican-Republic, <=50K
35, Self-emp-not-inc, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,90, United-States, <=50K
24, Private, HS-grad, Never-married, Other-service, Not-in-family, Other, Male,0,0,40, United-States, <=50K
52, Private, Doctorate, Divorced, Farming-fishing, Unmarried, White, Female,0,0,40, United-States, <=50K
89, Private, HS-grad, Widowed, Farming-fishing, Not-in-family, White, Male,0,0,40, United-States, <=50K
34, Private, 7th-8th, Divorced, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
28, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1887,45, United-States, >50K
62, Self-emp-not-inc, 5th-6th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
65, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
36, Private, Some-college, Never-married, Exec-managerial, Wife, White, Male,0,0,40, United-States, <=50K
27, Private, HS-grad, Never-married, Priv-house-serv, Own-child, Black, Male,0,0,40, United-States, <=50K
29, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,40, Puerto-Rico, <=50K
56, Private, Some-college, Never-married, Other-service, Unmarried, Black, Female,0,0,50, United-States, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,20, United-States, <=50K
32, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,40, China, <=50K
47, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
46, Private, Assoc-acdm, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,40, United-States, <=50K
27, Private, HS-grad, Never-married, Tech-support, Unmarried, White, Female,0,0,40, United-States, >50K
34, Local-gov, Some-college, Never-married, Other-service, Wife, White, Female,0,0,40, United-States, <=50K
46, Private, Bachelors, Divorced, Prof-specialty, Husband, White, Male,99999,0,50, United-States, >50K
18, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,20, United-States, <=50K
24, State-gov, Bachelors, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, United-States, <=50K
35, Private, Assoc-acdm, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
47, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States, >50K
32, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, >50K
53, Private, Masters, Married-civ-spouse, Prof-specialty, Wife, White, Male,0,0,20, United-States, >50K
33, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1864,40, United-States, >50K
36, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,65, United-States, >50K
44, Private, Masters, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,0,0,70, United-States, <=50K
31, Private, Bachelors, Separated, Other-service, Not-in-family, Black, Female,0,0,40, United-States, <=50K
38, Local-gov, Assoc-acdm, Divorced, Prof-specialty, Wife, Black, Female,6511,0,45, United-States, >50K
37, Private, Some-college, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
37, Local-gov, Assoc-voc, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
33, Private, Bachelors, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, >50K
23, Private, Bachelors, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, United-States, <=50K
60, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, Black, Female,0,0,40, United-States, <=50K
45, Private, Masters, Divorced, Sales, Not-in-family, Amer-Indian-Eskimo, Female,5096,0,35, United-States, <=50K
36, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
39, Private, Some-college, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,0,0,40, Ecuador, <=50K
51, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,45, Puerto-Rico, >50K
33, Self-emp-not-inc, HS-grad, Divorced, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
42, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,50, United-States, >50K
50, Private, Doctorate, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,50, Guatemala, >50K
33, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, >50K
56, Local-gov, HS-grad, Widowed, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,45, United-States, <=50K
28, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
28, Private, Assoc-voc, Never-married, Other-service, Wife, White, Male,0,0,40, United-States, <=50K
52, Federal-gov, Masters, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Taiwan, >50K
42, Private, Bachelors, Divorced, Prof-specialty, Unmarried, White, Female,0,0,40, Columbia, <=50K
42, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Female,7687,0,40, United-States, >50K
45, Private, Some-college, Divorced, Sales, Wife, Black, Female,0,0,40, United-States, <=50K
56, Self-emp-inc, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, >50K
42, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
24, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K
27, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, Taiwan, <=50K
46, State-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
46, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
42, Self-emp-not-inc, Some-college, Never-married, Prof-specialty, Wife, White, Male,0,0,50, United-States, <=50K
31, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,50, United-States, <=50K
58, Local-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
20, Private, HS-grad, Never-married, Exec-managerial, Own-child, White, Male,0,0,40, United-States, <=50K
47, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
38, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
65, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
24, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
35, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,80, United-States, >50K
52, Private, Masters, Divorced, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
27, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,45, United-States, <=50K
47, Private, HS-grad, Widowed, Prof-specialty, Not-in-family, Black, Female,0,0,40, United-States, <=50K
38, Self-emp-not-inc, HS-grad, Never-married, Sales, Husband, White, Male,8626,0,40, United-States, >50K
46, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Male,8182,0,40, United-States, >50K
60, State-gov, Some-college, Widowed, Prof-specialty, Unmarried, White, Female,0,0,60, United-States, >50K
20, Private, Assoc-acdm, Never-married, Other-service, Unmarried, White, Female,0,0,28, United-States, <=50K
51, Local-gov, Assoc-acdm, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
49, State-gov, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,45, United-States, >50K
18, Private, 11th, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
39, Self-emp-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, >50K
56, Self-emp-not-inc, 9th, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,45, United-States, >50K
23, Private, 11th, Never-married, Sales, Own-child, White, Male,0,0,20, United-States, <=50K
30, Private, 11th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
21, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
59, Private, Assoc-acdm, Divorced, Other-service, Not-in-family, White, Male,0,0,50, United-States, <=50K
30, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
51, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, Black, Male,0,0,40, United-States, <=50K
33, Private, Some-college, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
19, Private, Some-college, Never-married, Sales, Unmarried, White, Female,0,0,29, United-States, <=50K
59, Private, Prof-school, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,60, United-States, >50K
46, Private, HS-grad, Divorced, Transport-moving, Other-relative, Black, Female,0,0,40, United-States, <=50K
47, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
42, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,1887,40, United-States, >50K
40, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,2341,0,40, United-States, <=50K
39, Local-gov, Bachelors, Divorced, Transport-moving, Wife, White, Female,0,0,40, United-States, >50K
37, Private, Some-college, Never-married, Prof-specialty, Own-child, Black, Male,7454,0,54, United-States, >50K
58, Private, HS-grad, Divorced, Exec-managerial, Unmarried, Black, Female,0,0,40, United-States, <=50K
42, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,60, United-States, <=50K
30, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
28, Private, Some-college, Never-married, Prof-specialty, Wife, White, Female,0,0,50, United-States, <=50K
22, Private, 11th, Never-married, Adm-clerical, Own-child, White, Female,0,0,29, United-States, <=50K
19, Private, Bachelors, Separated, Prof-specialty, Own-child, White, Female,0,0,15, United-States, <=50K
25, Private, Bachelors, Never-married, Sales, Own-child, Other, Female,0,0,40, United-States, <=50K
34, Self-emp-not-inc, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, >50K
24, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,50, United-States, <=50K
28, Private, 10th, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,29, United-States, <=50K
25, Private, Some-college, Divorced, Exec-managerial, Own-child, White, Female,0,0,40, United-States, <=50K
39, Private, Assoc-acdm, Divorced, Prof-specialty, Wife, White, Male,3311,0,40, United-States, <=50K
20, Private, HS-grad, Never-married, Transport-moving, Own-child, White, Male,0,0,29, United-States, <=50K
28, Private, Bachelors, Separated, Exec-managerial, Own-child, Black, Female,0,0,29, United-States, <=50K
70, State-gov, Bachelors, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, >50K
17, Private, 11th, Married-civ-spouse, Other-service, Own-child, White, Female,0,0,13, United-States, <=50K
39, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1848,54, United-States, >50K
69, Private, 7th-8th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,25, United-States, <=50K
40, Private, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,50, United-States, <=50K
25, Private, Some-college, Never-married, Other-service, Other-relative, White, Male,0,0,15, United-States, <=50K
34, Private, Some-college, Never-married, Tech-support, Unmarried, White, Female,0,0,35, United-States, <=50K
31, Private, Some-college, Divorced, Sales, Not-in-family, Black, Female,0,0,40, United-States, <=50K
48, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,3893,0,40, United-States, <=50K
30, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, United-States, <=50K
21, Private, 10th, Never-married, Craft-repair, Unmarried, White, Female,0,0,40, Canada, <=50K
18, Self-emp-not-inc, Bachelors, Never-married, Prof-specialty, Own-child, White, Female,0,0,2, United-States, <=50K
47, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
47, Local-gov, HS-grad, Separated, Tech-support, Unmarried, Black, Female,0,0,29, United-States, <=50K
31, State-gov, Some-college, Never-married, Other-service, Wife, White, Female,0,0,40, Philippines, <=50K
47, Private, Bachelors, Married-civ-spouse, Tech-support, Husband, White, Male,15024,0,40, United-States, >50K
41, State-gov, Some-college, Married-civ-spouse, Prof-specialty, Unmarried, White, Female,0,0,15, United-States, >50K
39, Private, Assoc-acdm, Separated, Prof-specialty, Not-in-family, White, Female,0,0,50, United-States, <=50K
41, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, >50K
45, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
54, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,7298,0,40, United-States, >50K
89, Private, Prof-school, Married-civ-spouse, Protective-serv, Not-in-family, White, Female,15024,0,29, United-States, >50K
30, Private, HS-grad, Divorced, Sales, Unmarried, White, Female,0,0,40, United-States, <=50K
50, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
47, Self-emp-not-inc, Some-college, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
