25, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, Amer-Indian-Eskimo, Male,0,0,35, Ecuador, <=50K
18, Private, 11th, Never-married, Sales, Own-child, Asian-Pac-Islander, Male,0,0,3, Portugal, <=50K
37, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Other, Male,0,0,40, United-States, >50K
36, Private, Some-college, Never-married, Tech-support, Unmarried, White, Male,0,0,40, Greece, <=50K
46, Self-emp-not-inc, Masters, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, Cuba, >50K
34, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,54, El-Salvador, >50K
42, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, Black, Male,15024,0,45, United-States, >50K
31, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,40, Outlying-US(Guam-USVI-etc), >50K
66, Private, HS-grad, Divorced, Prof-specialty, Husband, White, Female,26683,0,50, Taiwan, <=50K
41, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, United-States, <=50K
33, Private, HS-grad, Never-married, Sales, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Philippines, <=50K
44, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, >50K
31, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Dominican-Republic, <=50K
46, Local-gov, HS-grad, Divorced, Sales, Unmarried, Other, Male,0,0,40, Philippines, <=50K
38, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,50, Nicaragua, >50K
39, Private, Assoc-acdm, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, Cuba, <=50K
45, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,54, United-States, >50K
35, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,3361,0,40, United-States, <=50K
21, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Female,0,1887,40, Portugal, <=50K
34, Private, Assoc-voc, Divorced, Machine-op-inspct, Own-child, Black, Male,0,0,37, Outlying-US(Guam-USVI-etc), <=50K
18, Private, 12th, Married-civ-spouse, Sales, Own-child, Asian-Pac-Islander, Male,0,0,12, Thailand, <=50K
44, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Female,0,0,40, United-States, <=50K
17, Private, 11th, Never-married, Sales, Own-child, Black, Female,0,0,24, Columbia, <=50K
51, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, Vietnam, <=50K
36, Private, Bachelors, Married-civ-spouse, Sales, Wife, White, Male,0,0,40, United-States, <=50K
26, Private, Bachelors, Never-married, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,40, Iran, <=50K
28, Self-emp-inc, 9th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Jamaica, <=50K
20, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Other, Male,0,0,28, Mexico, <=50K
51, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, Canada, <=50K
28, Private, Bachelors, Married-civ-spouse, Tech-support, Husband, Amer-Indian-Eskimo, Female,0,0,45, Japan, <=50K
32, Private, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, Black, Female,0,0,40, Philippines, <=50K
29, Private, Assoc-acdm, Never-married, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Mexico, <=50K
24, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
40, Private, HS-grad, Separated, Adm-clerical, Unmarried, White, Female,0,0,40, Italy, <=50K
40, Private, Some-college, Married-civ-spouse, Tech-support, Husband, White, Female,15024,0,50, United-States, <=50K
36, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,45, United-States, <=50K
27, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,20, Hong, <=50K
66, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, Philippines, <=50K
42, Private, Some-college, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,40, Italy, <=50K
58, Private, HS-grad, Never-married, Prof-specialty, Unmarried, Other, Female,0,1970,25, France, <=50K
43, Local-gov, Bachelors, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Female,0,0,65, United-States, >50K
52, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, >50K
29, Private, Bachelors, Never-married, Handlers-cleaners, Not-in-family, Black, Male,0,0,50, Nicaragua, <=50K
24, Self-emp-not-inc, HS-grad, Never-married, Sales, Own-child, White, Female,0,0,40, United-States, <=50K
27, Private, Bachelors, Never-married, Machine-op-inspct, Unmarried, Amer-Indian-Eskimo, Female,0,0,45, Nicaragua, <=50K
42, Private, Doctorate, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, Ecuador, <=50K
39, State-gov, HS-grad, Married-civ-spouse, Protective-serv, Husband, Black, Female,0,0,25, England, <=50K
56, Private, Assoc-acdm, Divorced, Sales, Unmarried, Other, Female,0,0,39, Hong, <=50K
56, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,15, United-States, <=50K
46, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, Black, Male,0,0,65, Trinadad&Tobago, >50K
35, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Female,0,0,50, Japan, >50K
33, Private, Assoc-voc, Never-married, Sales, Not-in-family, White, Male,0,0,60, Portugal, <=50K
50, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,50, United-States, <=50K
49, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, Japan, >50K
40, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, Yugoslavia, >50K
50, Private, HS-grad, Divorced, Other-service, Not-in-family, Black, Female,0,0,40, Hungary, <=50K
50, Self-emp-not-inc, Some-college, Married-civ-spouse, Transport-moving, Unmarried, Black, Male,0,0,70, Hungary, <=50K
38, Private, HS-grad, Divorced, Craft-repair, Not-in-family, Other, Male,0,0,40, Laos, <=50K
32, Private, 11th, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,40, Ecuador, >50K
33, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,50, United-States, >50K
40, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Female,0,0,40, England, <=50K
51, Self-emp-not-inc, 7th-8th, Divorced, Tech-support, Not-in-family, Black, Male,0,0,40, Yugoslavia, <=50K
51, Private, Masters, Divorced, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,4386,0,40, United-States, <=50K
33, Private, 11th, Divorced, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,1902,60, United-States, <=50K
29, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,0,35, Jamaica, <=50K
44, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,40, India, >50K
59, State-gov, Bachelors, Widowed, Machine-op-inspct, Unmarried, Asian-Pac-Islander, Female,0,0,40, Ireland, <=50K
51, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Transport-moving, Husband, Other, Female,0,0,40, United-States, <=50K
42, Self-emp-not-inc, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, Puerto-Rico, <=50K
37, Local-gov, Some-college, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Female,0,0,14, Cuba, <=50K
37, Self-emp-not-inc, 5th-6th, Divorced, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,0,0,60, Hong, <=50K
58, Private, Doctorate, Separated, Craft-repair, Husband, Other, Male,0,0,60, Poland, <=50K
36, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Black, Female,3072,0,45, El-Salvador, >50K
17, Private, 10th, Never-married, Sales, Own-child, Black, Male,0,0,15, Scotland, <=50K
24, Private, Some-college, Married-civ-spouse, Other-service, Own-child, White, Male,0,0,40, Ecuador, <=50K
45, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,60, Canada, >50K
29, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Canada, <=50K
58, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Ecuador, >50K
20, Private, HS-grad, Never-married, Exec-managerial, Own-child, Black, Male,0,0,30, Vietnam, <=50K
32, Local-gov, HS-grad, Separated, Prof-specialty, Husband, Black, Male,0,0,40, Germany, <=50K
42, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Other, Female,0,0,40, Nicaragua, >50K
36, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Female,7298,0,40, India, >50K
23, State-gov, Masters, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,47, Ecuador, <=50K
47, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0,0,27, Puerto-Rico, <=50K
41, Private, HS-grad, Never-married, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Female,0,2245,40, Trinadad&Tobago, <=50K
34, Private, HS-grad, Separated, Craft-repair, Wife, White, Female,0,0,40, Trinadad&Tobago, <=50K
44, State-gov, HS-grad, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Ireland, <=50K
27, Private, Some-college, Never-married, Exec-managerial, Own-child, Other, Male,0,0,40, England, <=50K
50, Self-emp-not-inc, Bachelors, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Female,0,2248,40, United-States, >50K
45, Local-gov, Bachelors, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,0,40, United-States, <=50K
45, Private, HS-grad, Divorced, Other-service, Not-in-family, Other, Female,0,0,40, Philippines, <=50K
36, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,45, Peru, >50K
47, Self-emp-not-inc, HS-grad, Divorced, Exec-managerial, Unmarried, White, Male,0,0,45, China, <=50K
17, Private, 12th, Never-married, Sales, Own-child, Asian-Pac-Islander, Male,0,0,8, United-States, <=50K
20, Private, Some-college, Never-married, Protective-serv, Not-in-family, Asian-Pac-Islander, Male,0,0,20, Germany, <=50K
47, Private, HS-grad, Married-civ-spouse, Exec-managerial, Wife, Asian-Pac-Islander, Male,3818,0,40, Peru, >50K
65, Self-emp-not-inc, 5th-6th, Separated, Prof-specialty, Unmarried, White, Female,0,0,40, Nicaragua, <=50K
50, Self-emp-not-inc, Prof-school, Separated, Sales, Husband, Other, Female,99999,0,50, Yugoslavia, >50K
40, Local-gov, HS-grad, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Poland, <=50K
33, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,27, South, >50K
45, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, Black, Female,0,0,50, Haiti, >50K
61, Self-emp-inc, 10th, Separated, Sales, Husband, White, Male,0,0,40, Guatemala, <=50K
19, Private, Bachelors, Never-married, Adm-clerical, Own-child, White, Female,0,0,15, Honduras, >50K
68, Federal-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Male,23275,0,20, Philippines, >50K
21, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, Philippines, <=50K
51, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Husband, Black, Female,0,0,60, Portugal, <=50K
20, Private, 11th, Never-married, Adm-clerical, Own-child, Black, Female,0,0,8, United-States, <=50K
29, Private, Some-college, Married-civ-spouse, Tech-support, Husband, Black, Male,4684,0,40, Ireland, <=50K
48, Local-gov, Doctorate, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, United-States, >50K
31, Private, HS-grad, Divorced, Machine-op-inspct, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Germany, <=50K
34, Federal-gov, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, Taiwan, <=50K
17, Private, 11th, Never-married, Sales, Own-child, Other, Male,0,0,7, United-States, <=50K
37, Local-gov, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Puerto-Rico, <=50K
38, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,45, United-States, >50K
40, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,60, Portugal, <=50K
41, Local-gov, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,45, Cambodia, >50K
25, Private, HS-grad, Never-married, Other-service, Not-in-family, Other, Male,0,0,24, United-States, <=50K
34, Private, HS-grad, Divorced, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Male,0,0,54, Canada, <=50K
39, Private, Masters, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, >50K
20, Private, 11th, Never-married, Machine-op-inspct, Own-child, Black, Male,0,0,40, Hong, <=50K
40, Private, 7th-8th, Married-civ-spouse, Craft-repair, Not-in-family, Other, Female,0,0,40, United-States, <=50K
20, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,20, Nicaragua, <=50K
41, Local-gov, Some-college, Divorced, Other-service, Unmarried, White, Female,0,0,37, Laos, <=50K
55, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,50, Cambodia, <=50K
54, Private, Assoc-voc, Divorced, Other-service, Not-in-family, White, Female,0,0,30, Scotland, <=50K
43, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,40, Jamaica, <=50K
22, Private, Masters, Married-civ-spouse, Machine-op-inspct, Wife, White, Male,0,0,40, Dominican-Republic, <=50K
28, Local-gov, HS-grad, Married-civ-spouse, Other-service, Husband, White, Female,0,0,40, Puerto-Rico, <=50K
21, Private, Bachelors, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,25, United-States, <=50K
59, Private, 1st-4th, Married-civ-spouse, Sales, Wife, White, Female,0,0,40, United-States, <=50K
32, Local-gov, HS-grad, Divorced, Machine-op-inspct, Husband, Other, Male,0,0,35, Jamaica, <=50K
42, Local-gov, Some-college, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Female,2777,0,40, Cambodia, >50K
55, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,54, United-States, <=50K
19, Private, 11th, Never-married, Farming-fishing, Own-child, Amer-Indian-Eskimo, Male,0,0,20, France, <=50K
29, Local-gov, HS-grad, Never-married, Tech-support, Own-child, Black, Female,0,0,40, United-States, <=50K
42, Local-gov, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,70, United-States, >50K
74, Local-gov, Some-college, Married-civ-spouse, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,16, Canada, >50K
44, Local-gov, Prof-school, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, Portugal, <=50K
43, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,50, Jamaica, >50K
39, Private, Some-college, Never-married, Sales, Own-child, Black, Female,0,0,40, Columbia, <=50K
46, Self-emp-not-inc, HS-grad, Married-civ-spouse, Tech-support, Husband, Amer-Indian-Eskimo, Female,2924,0,40, Philippines, >50K
64, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,30, El-Salvador, >50K
34, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Iran, <=50K
31, Private, Some-college, Never-married, Sales, Not-in-family, Other, Female,0,0,60, Outlying-US(Guam-USVI-etc), <=50K
24, Private, HS-grad, Married-civ-spouse, Sales, Unmarried, Black, Male,0,0,40, Ireland, <=50K
41, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, Other, Female,7298,0,50, United-States, <=50K
23, Local-gov, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,26, Ecuador, <=50K
31, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Black, Female,7298,0,40, Laos, >50K
36, Private, 10th, Never-married, Sales, Unmarried, White, Male,0,0,40, Thailand, <=50K
49, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States, <=50K
62, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,7687,0,40, Mexico, >50K
41, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
50, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,45, Italy, <=50K
36, Local-gov, HS-grad, Married-civ-spouse, Tech-support, Wife, Other, Male,0,0,35, United-States, >50K
26, Private, HS-grad, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Yugoslavia, <=50K
40, Federal-gov, Bachelors, Married-civ-spouse, Machine-op-inspct, Wife, Amer-Indian-Eskimo, Male,7298,0,40, Italy, >50K
49, Private, HS-grad, Divorced, Machine-op-inspct, Unmarried, Black, Male,0,0,50, El-Salvador, <=50K
40, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,50, Germany, >50K
33, State-gov, Some-college, Divorced, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,59, Haiti, <=50K
46, Private, 10th, Married-civ-spouse, Sales, Husband, Black, Male,0,0,70, Hungary, <=50K
44, Private, Prof-school, Married-spouse-absent, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, China, <=50K
28, Private, Some-college, Never-married, Protective-serv, Own-child, Asian-Pac-Islander, Female,0,0,40, Italy, <=50K
47, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, Outlying-US(Guam-USVI-etc), >50K
61, Self-emp-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, Dominican-Republic, <=50K
19, Private, Bachelors, Never-married, Tech-support, Own-child, Asian-Pac-Islander, Male,0,0,30, Hong, <=50K
75, Self-emp-not-inc, Some-college, Married-civ-spouse, Other-service, Husband, White, Male,2721,0,20, Scotland, <=50K
43, Private, HS-grad, Married-civ-spouse, Other-service, Unmarried, Other, Male,0,0,40, Honduras, <=50K
36, Private, Bachelors, Married-civ-spouse, Sales, Unmarried, Black, Female,0,0,50, Honduras, <=50K
58, Self-emp-not-inc, Some-college, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,20, Laos, <=50K
75, Private, 5th-6th, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,35, Peru, >50K
45, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,1977,50, India, >50K
48, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,35, Honduras, >50K
57, Private, Bachelors, Never-married, Sales, Husband, Asian-Pac-Islander, Female,0,0,58, Puerto-Rico, <=50K
34, Private, Doctorate, Married-civ-spouse, Craft-repair, Unmarried, White, Male,0,0,45, Poland, <=50K
27, Private, HS-grad, Divorced, Other-service, Unmarried, White, Female,0,0,20, United-States, <=50K
35, Local-gov, Assoc-acdm, Divorced, Other-service, Not-in-family, Black, Female,0,0,40, United-States, <=50K
51, Self-emp-not-inc, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Male,7298,0,50, Vietnam, <=50K
28, Private, Bachelors, Never-married, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Haiti, <=50K
39, Private, 11th, Married-civ-spouse, Handlers-cleaners, Wife, Black, Male,0,0,25, China, <=50K
18, State-gov, Some-college, Never-married, Other-service, Own-child, Other, Male,0,0,8, Scotland, <=50K
35, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,50, India, <=50K
21, Local-gov, Some-college, Never-married, Craft-repair, Own-child, White, Female,0,0,14, Scotland, <=50K
45, Private, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,45, Scotland, >50K
36, Private, HS-grad, Separated, Sales, Not-in-family, Other, Female,12193,0,40, South, <=50K
39, Local-gov, HS-grad, Never-married, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,60, United-States, <=50K
29, Private, Some-college, Married-civ-spouse, Sales, Husband, Other, Female,0,0,40, Iran, <=50K
42, Private, HS-grad, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,25, United-States, <=50K
44, Private, HS-grad, Separated, Sales, Unmarried, Black, Male,0,0,35, France, <=50K
32, Private, HS-grad, Never-married, Other-service, Husband, Black, Female,0,0,40, Haiti, <=50K
37, Private, Some-college, Separated, Adm-clerical, Unmarried, White, Female,0,0,40, Nicaragua, <=50K
52, State-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,45, Mexico, >50K
55, Private, Some-college, Separated, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Poland, <=50K
45, Private, Some-college, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,40, Poland, <=50K
32, Private, Some-college, Separated, Adm-clerical, Own-child, Asian-Pac-Islander, Male,0,0,30, China, <=50K
56, Private, Masters, Widowed, Prof-specialty, Not-in-family, Black, Female,0,0,35, Canada, <=50K
25, Private, HS-grad, Married-civ-spouse, Sales, Own-child, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
26, Private, Some-college, Never-married, Machine-op-inspct, Husband, White, Male,0,0,45, Mexico, <=50K
48, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, Black, Male,0,0,40, Mexico, >50K
44, Private, Masters, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,8342,0,45, Thailand, <=50K
50, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Other, Female,0,0,40, United-States, >50K
41, Private, Some-college, Divorced, Sales, Unmarried, White, Male,0,0,50, Jamaica, <=50K
62, Private, HS-grad, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
20, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,10, Outlying-US(Guam-USVI-etc), <=50K
44, Private, Bachelors, Never-married, Other-service, Husband, Amer-Indian-Eskimo, Female,0,0,20, Dominican-Republic, <=50K
29, Local-gov, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, Germany, <=50K
42, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Own-child, White, Female,7687,0,40, Mexico, >50K
46, Private, Bachelors, Married-civ-spouse, Sales, Unmarried, White, Male,0,0,40, Poland, <=50K
44, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
37, Private, HS-grad, Divorced, Farming-fishing, Not-in-family, White, Female,0,0,65, Peru, <=50K
46, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,2257,0,99, Trinadad&Tobago, >50K
37, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Unmarried, White, Female,0,0,40, Poland, <=50K
56, Private, 9th, Separated, Machine-op-inspct, Unmarried, Other, Male,0,0,40, Honduras, <=50K
54, Self-emp-not-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,40, Greece, <=50K
46, Private, Prof-school, Married-civ-spouse, Tech-support, Husband, Asian-Pac-Islander, Male,0,0,40, Dominican-Republic, <=50K
34, Self-emp-inc, Bachelors, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,99, Germany, <=50K
22, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, Black, Female,0,0,40, United-States, <=50K
41, Private, HS-grad, Divorced, Transport-moving, Unmarried, Asian-Pac-Islander, Male,0,0,40, Laos, <=50K
29, Self-emp-not-inc, Some-college, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,50, United-States, <=50K
34, Private, Some-college, Never-married, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,0,2428,42, Trinadad&Tobago, >50K
37, Self-emp-not-inc, Bachelors, Married-civ-spouse, Tech-support, Husband, Black, Male,0,0,40, United-States, <=50K
39, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Trinadad&Tobago, <=50K
42, Private, HS-grad, Never-married, Tech-support, Unmarried, Black, Male,0,0,40, Cambodia, <=50K
33, Self-emp-inc, HS-grad, Separated, Exec-managerial, Husband, Black, Female,0,0,60, Ireland, >50K
46, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Other, Female,0,0,40, United-States, <=50K
25, Private, HS-grad, Never-married, Transport-moving, Unmarried, Black, Male,0,0,40, Philippines, <=50K
59, Private, Assoc-voc, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,40, Nicaragua, <=50K
20, Private, Prof-school, Never-married, Prof-specialty, Husband, Other, Male,0,0,40, Ireland, <=50K
40, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,45, Japan, >50K
32, Private, Assoc-voc, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,50, Taiwan, <=50K
26, Private, 11th, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,45, South, <=50K
60, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Italy, <=50K
27, Private, Some-college, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Ireland, <=50K
39, Private, 10th, Never-married, Other-service, Not-in-family, Other, Male,0,0,40, Mexico, <=50K
31, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Female,0,0,50, Thailand, >50K
44, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0,0,32, Vietnam, >50K
46, Private, 12th, Divorced, Other-service, Unmarried, Asian-Pac-Islander, Male,0,0,30, Thailand, <=50K
25, Local-gov, 11th, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,20, United-States, <=50K
23, Private, Bachelors, Divorced, Other-service, Own-child, Other, Male,0,0,60, Vietnam, <=50K
35, Self-emp-not-inc, Some-college, Married-civ-spouse, Machine-op-inspct, Unmarried, Other, Male,0,0,40, France, <=50K
22, Private, Some-college, Never-married, Sales, Unmarried, White, Female,0,0,50, Columbia, <=50K
36, Private, Assoc-voc, Divorced, Adm-clerical, Unmarried, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
25, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Wife, White, Male,0,0,40, Mexico, <=50K
20, Private, HS-grad, Never-married, Farming-fishing, Own-child, Other, Male,0,0,40, Trinadad&Tobago, <=50K
35, Local-gov, Masters, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,1977,60, Greece, >50K
