41, Self-emp-inc, HS-grad, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,50, Dominican-Republic, >50K
31, Self-emp-inc, HS-grad, Never-married, Farming-fishing, Not-in-family, Other, Male,0,0,80, El-Salvador, >50K
56, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Mexico, <=50K
43, State-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,0,35, Taiwan, <=50K
38, Private, HS-grad, Divorced, Handlers-cleaners, Not-in-family, White, Male,0,0,40, Mexico, <=50K
45, Private, 9th, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, Thailand, <=50K
36, Private, Bachelors, Divorced, Prof-specialty, Husband, White, Female,0,0,50, Dominican-Republic, <=50K
47, Private, Assoc-acdm, Divorced, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Laos, <=50K
22, Private, Assoc-acdm, Never-married, Exec-managerial, Unmarried, White, Female,0,0,40, Mexico, <=50K
22, Private, Some-college, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,24, El-Salvador, <=50K
23, Private, HS-grad, Never-married, Exec-managerial, Own-child, Other, Male,0,0,60, China, <=50K
29, Private, Masters, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, El-Salvador, >50K
46, Private, HS-grad, Divorced, Adm-clerical, Husband, Other, Male,0,0,40, Germany, <=50K
25, Private, HS-grad, Never-married, Adm-clerical, Husband, Other, Male,0,0,40, Holand-Netherlands, <=50K
41, Private, 7th-8th, Divorced, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,1902,45, Hungary, <=50K
22, Private, HS-grad, Divorced, Prof-specialty, Own-child, Other, Female,0,0,20, Peru, <=50K
50, Private, Some-college, Never-married, Tech-support, Husband, White, Male,0,0,40, Portugal, >50K
19, Private, HS-grad, Never-married, Other-service, Own-child, Other, Female,0,0,25, United-States, <=50K
30, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, Other, Female,0,0,54, France, <=50K
35, Private, Some-college, Married-civ-spouse, Transport-moving, Wife, Asian-Pac-Islander, Male,0,0,40, France, <=50K
39, Private, 11th, Married-civ-spouse, Adm-clerical, Own-child, Amer-Indian-Eskimo, Female,0,0,24, India, <=50K
26, Self-emp-inc, HS-grad, Never-married, Farming-fishing, Not-in-family, Other, Female,0,0,80, Germany, <=50K
20, Private, HS-grad, Never-married, Other-service, Own-child, Other, Female,0,0,30, Japan, <=50K
40, Private, Bachelors, Never-married, Prof-specialty, Husband, White, Male,0,0,45, Jamaica, <=50K
26, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Nicaragua, <=50K
42, Local-gov, Some-college, Married-civ-spouse, Exec-managerial, Own-child, Asian-Pac-Islander, Male,0,0,40, Haiti, <=50K
56, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,16, Scotland, <=50K
57, Private, 10th, Divorced, Adm-clerical, Husband, Asian-Pac-Islander, Female,0,0,40, Honduras, <=50K
43, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Female,3103,0,40, Hong, <=50K
31, Private, Doctorate, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,65, France, <=50K
57, Federal-gov, Some-college, Divorced, Other-service, Not-in-family, Black, Male,0,0,16, Peru, <=50K
21, Private, 12th, Never-married, Craft-repair, Own-child, Black, Female,0,0,40, France, <=50K
43, Private, 9th, Divorced, Adm-clerical, Husband, Asian-Pac-Islander, Female,0,0,40, Thailand, <=50K
42, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, Other, Male,0,0,40, United-States, <=50K
46, Private, Assoc-acdm, Married-civ-spouse, Sales, Not-in-family, Other, Male,0,0,40, Peru, <=50K
28, Private, Assoc-acdm, Never-married, Transport-moving, Other-relative, Asian-Pac-Islander, Female,0,0,60, Columbia, <=50K
18, Private, Some-college, Never-married, Tech-support, Own-child, Asian-Pac-Islander, Female,0,0,40, El-Salvador, <=50K
34, Private, HS-grad, Never-married, Craft-repair, Husband, Black, Male,0,1902,20, Honduras, <=50K
41, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,0,40, Japan, <=50K
30, Private, Some-college, Never-married, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, Cambodia, <=50K
44, Local-gov, 11th, Married-civ-spouse, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,60, Iran, <=50K
25, Local-gov, Some-college, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Vietnam, <=50K
41, Private, HS-grad, Divorced, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,50, Guatemala, <=50K
28, Self-emp-inc, HS-grad, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, Ecuador, <=50K
32, Private, Some-college, Divorced, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,50, Columbia, <=50K
49, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,60, Thailand, >50K
24, Private, HS-grad, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Cambodia, <=50K
41, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,3127,0,40, Haiti, >50K
25, Private, HS-grad, Divorced, Prof-specialty, Other-relative, Other, Male,0,0,40, Peru, <=50K
38, Private, 5th-6th, Divorced, Priv-house-serv, Husband, Amer-Indian-Eskimo, Female,0,0,30, Guatemala, <=50K
41, Private, HS-grad, Divorced, Prof-specialty, Unmarried, Asian-Pac-Islander, Female,0,0,40, Taiwan, <=50K
33, Private, Assoc-acdm, Divorced, Other-service, Not-in-family, White, Male,0,0,40, Haiti, <=50K
39, Self-emp-inc, 11th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, Outlying-US(Guam-USVI-etc), >50K
26, Private, HS-grad, Never-married, Tech-support, Husband, Black, Male,0,0,40, Ecuador, <=50K
51, Self-emp-not-inc, 5th-6th, Married-civ-spouse, Exec-managerial, Unmarried, Asian-Pac-Islander, Male,0,0,45, South, <=50K
29, Private, 10th, Married-civ-spouse, Exec-managerial, Other-relative, Amer-Indian-Eskimo, Male,0,0,40, China, <=50K
32, Local-gov, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, Other, Female,0,0,35, Cambodia, <=50K
33, Private, Doctorate, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, France, >50K
43, Private, Some-college, Divorced, Tech-support, Wife, Black, Male,0,0,35, Nicaragua, <=50K
20, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, Black, Male,0,0,60, China, <=50K
45, Private, HS-grad, Divorced, Craft-repair, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Vietnam, <=50K
59, Private, Masters, Divorced, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,3103,0,35, Greece, >50K
41, Federal-gov, 11th, Married-civ-spouse, Other-service, Own-child, Black, Female,0,0,40, United-States, <=50K
24, Private, Some-college, Never-married, Protective-serv, Own-child, Asian-Pac-Islander, Female,0,0,50, Ecuador, <=50K
45, Private, Bachelors, Divorced, Adm-clerical, Husband, White, Female,0,0,40, Guatemala, <=50K
27, Private, HS-grad, Divorced, Protective-serv, Husband, Other, Male,0,0,40, Cuba, <=50K
62, Private, HS-grad, Divorced, Transport-moving, Unmarried, Asian-Pac-Islander, Female,0,0,40, Hong, <=50K
36, Private, HS-grad, Married-civ-spouse, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Female,0,0,50, Holand-Netherlands, <=50K
24, Private, Bachelors, Never-married, Handlers-cleaners, Not-in-family, Black, Female,0,0,40, South, <=50K
35, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Other, Male,0,0,45, Mexico, <=50K
21, Private, Masters, Never-married, Sales, Husband, Other, Male,0,0,40, Poland, <=50K
48, Private, Prof-school, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,40, Philippines, <=50K
55, Private, 7th-8th, Married-civ-spouse, Other-service, Not-in-family, Other, Male,0,0,35, Poland, <=50K
36, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,50, Hungary, <=50K
39, Local-gov, HS-grad, Divorced, Adm-clerical, Not-in-family, Other, Female,0,0,24, Mexico, <=50K
40, Private, Masters, Never-married, Exec-managerial, Husband, Other, Female,99999,0,50, Guatemala, >50K
37, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, Black, Male,0,0,35, Greece, <=50K
58, Private, 1st-4th, Divorced, Sales, Husband, Black, Female,0,0,40, Guatemala, <=50K
52, Federal-gov, Bachelors, Married-civ-spouse, Farming-fishing, Husband, Black, Female,0,0,45, Holand-Netherlands, >50K
22, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,34, Outlying-US(Guam-USVI-etc), <=50K
23, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Black, Male,0,0,40, Italy, <=50K
19, Private, HS-grad, Never-married, Craft-repair, Husband, Black, Female,0,0,50, Puerto-Rico, <=50K
47, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, Jamaica, <=50K
19, Private, Assoc-acdm, Never-married, Sales, Other-relative, Other, Female,0,0,40, Italy, >50K
35, Private, Assoc-voc, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,50, Laos, <=50K
68, Local-gov, HS-grad, Widowed, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,16, Haiti, <=50K
41, Private, Bachelors, Married-civ-spouse, Tech-support, Husband, White, Female,0,0,40, Scotland, <=50K
57, Private, Some-college, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,40, Guatemala, <=50K
36, Private, Some-college, Widowed, Farming-fishing, Husband, Other, Female,0,0,60, Columbia, <=50K
41, Private, Some-college, Never-married, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Ecuador, <=50K
37, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, Hungary, >50K
76, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,2008,40, Trinadad&Tobago, <=50K
49, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,40, Hungary, >50K
41, Private, Some-college, Divorced, Other-service, Not-in-family, White, Male,0,0,25, Trinadad&Tobago, <=50K
41, Private, 11th, Married-civ-spouse, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,35, England, <=50K
38, Local-gov, 10th, Married-civ-spouse, Machine-op-inspct, Own-child, Asian-Pac-Islander, Male,3988,0,40, Japan, <=50K
58, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,2042,40, Thailand, >50K
21, Private, 11th, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Male,0,0,32, South, <=50K
25, Private, 10th, Never-married, Prof-specialty, Husband, White, Male,0,0,40, Trinadad&Tobago, <=50K
42, Private, HS-grad, Married-civ-spouse, Prof-specialty, Own-child, White, Male,0,0,40, Ecuador, <=50K
34, Private, Bachelors, Divorced, Transport-moving, Not-in-family, White, Male,7687,0,50, Taiwan, <=50K
36, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Thailand, <=50K
67, Private, 9th, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Female,0,0,50, Thailand, >50K
30, Self-emp-not-inc, Masters, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, Ireland, >50K
59, Private, Some-college, Widowed, Sales, Husband, Asian-Pac-Islander, Female,0,0,40, South, >50K
26, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, Yugoslavia, <=50K
45, State-gov, Prof-school, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,40, Puerto-Rico, <=50K
40, Self-emp-not-inc, Bachelors, Divorced, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,60, Ecuador, >50K
51, Private, Prof-school, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Female,0,0,15, Japan, <=50K
32, Private, HS-grad, Married-civ-spouse, Other-service, Own-child, White, Female,0,0,40, Trinadad&Tobago, <=50K
59, Private, 7th-8th, Married-civ-spouse, Sales, Not-in-family, Black, Female,0,0,15, Taiwan, <=50K
29, Private, Assoc-voc, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, Hungary, <=50K
39, Private, HS-grad, Married-civ-spouse, Sales, Unmarried, Amer-Indian-Eskimo, Male,0,0,45, Cambodia, <=50K
24, Private, HS-grad, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Guatemala, <=50K
55, Local-gov, HS-grad, Widowed, Exec-managerial, Husband, Black, Female,0,0,40, Cuba, <=50K
33, Private, 11th, Never-married, Other-service, Unmarried, Other, Male,0,0,40, China, <=50K
63, Local-gov, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Female,0,0,15, Ecuador, <=50K
33, State-gov, HS-grad, Married-civ-spouse, Other-service, Husband, Other, Male,0,0,40, Mexico, >50K
28, Private, Assoc-voc, Never-married, Tech-support, Unmarried, Asian-Pac-Islander, Female,0,0,40, Puerto-Rico, <=50K
47, Local-gov, 7th-8th, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Female,0,0,40, Honduras, <=50K
79, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Other, Male,0,0,40, Guatemala, <=50K
24, Private, Some-college, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,35, Laos, >50K
27, Private, Bachelors, Married-civ-spouse, Exec-managerial, Own-child, Black, Male,0,0,40, United-States, <=50K
64, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,40, Hong, <=50K
27, Local-gov, Some-college, Married-spouse-absent, Transport-moving, Husband, White, Male,3872,0,47, South, <=50K
38, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, Other, Female,0,1977,50, Italy, <=50K
39, Private, Bachelors, Never-married, Prof-specialty, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Germany, <=50K
42, Private, Prof-school, Never-married, Exec-managerial, Husband, Other, Female,99999,0,60, Holand-Netherlands, >50K
32, Private, Doctorate, Married-civ-spouse, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Holand-Netherlands, >50K
39, Private, HS-grad, Never-married, Craft-repair, Husband, White, Female,0,0,40, Columbia, <=50K
46, Private, Masters, Married-civ-spouse, Adm-clerical, Not-in-family, Black, Male,0,1977,40, France, >50K
51, Private, Some-college, Divorced, Prof-specialty, Wife, Asian-Pac-Islander, Male,0,0,40, Puerto-Rico, <=50K
33, Private, Masters, Married-civ-spouse, Protective-serv, Husband, Asian-Pac-Islander, Male,7687,0,40, Laos, >50K
36, Private, Assoc-acdm, Married-civ-spouse, Protective-serv, Husband, Black, Male,0,0,40, Honduras, <=50K
38, Private, Doctorate, Divorced, Other-service, Husband, Asian-Pac-Islander, Female,0,0,40, Puerto-Rico, <=50K
21, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Other, Male,0,0,40, Holand-Netherlands, <=50K
23, Private, HS-grad, Never-married, Adm-clerical, Other-relative, Amer-Indian-Eskimo, Female,0,0,27, Ireland, <=50K
61, Local-gov, Bachelors, Divorced, Prof-specialty, Not-in-family, Other, Female,0,0,40, Honduras, >50K
53, Private, 5th-6th, Divorced, Craft-repair, Husband, Black, Female,0,0,40, Poland, <=50K
21, Private, 11th, Married-civ-spouse, Sales, Husband, Black, Male,2175,0,60, Cambodia, <=50K
36, Self-emp-inc, HS-grad, Divorced, Craft-repair, Not-in-family, Other, Male,0,0,45, Holand-Netherlands, <=50K
27, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Male,0,1902,40, Hungary, <=50K
43, State-gov, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Greece, <=50K
23, Private, HS-grad, Never-married, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,40, Puerto-Rico, <=50K
42, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,40, Portugal, >50K
25, Private, Assoc-acdm, Divorced, Tech-support, Husband, Other, Female,0,0,45, South, <=50K
58, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Female,0,1902,40, China, >50K
48, Private, Bachelors, Never-married, Farming-fishing, Husband, Asian-Pac-Islander, Male,0,0,60, Hungary, <=50K
37, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Wife, White, Male,2563,0,40, Laos, <=50K
45, Self-emp-inc, 11th, Married-civ-spouse, Craft-repair, Not-in-family, Other, Male,0,0,60, China, <=50K
19, Private, HS-grad, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Female,0,0,24, Trinadad&Tobago, >50K
26, Private, Bachelors, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Dominican-Republic, <=50K
37, Private, Masters, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Female,0,0,50, Iran, >50K
22, Private, Masters, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,33, United-States, <=50K
45, Self-emp-not-inc, Masters, Divorced, Exec-managerial, Unmarried, Amer-Indian-Eskimo, Male,0,0,45, Scotland, <=50K
49, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Female,7687,0,40, India, >50K
53, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,3387,0,54, Philippines, >50K
61, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Unmarried, Other, Male,0,0,54, Laos, <=50K
26, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, Germany, <=50K
24, Private, Bachelors, Never-married, Other-service, Other-relative, Asian-Pac-Islander, Female,0,0,13, Dominican-Republic, <=50K
22, Private, Some-college, Never-married, Adm-clerical, Husband, Black, Male,0,0,40, England, <=50K
34, Private, Bachelors, Married-civ-spouse, Priv-house-serv, Husband, White, Female,0,0,60, Vietnam, >50K
34, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Own-child, Other, Female,0,1902,30, El-Salvador, >50K
43, Federal-gov, Doctorate, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, Nicaragua, >50K
47, Federal-gov, Some-college, Widowed, Adm-clerical, Husband, Black, Female,0,0,35, South, >50K
33, Private, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,40, Hungary, >50K
24, Private, Masters, Never-married, Machine-op-inspct, Other-relative, White, Female,0,0,40, Dominican-Republic, <=50K
28, Private, HS-grad, Never-married, Adm-clerical, Own-child, Other, Female,0,0,40, Scotland, <=50K
27, Private, Some-college, Divorced, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,14, Philippines, <=50K
44, Federal-gov, HS-grad, Divorced, Handlers-cleaners, Husband, Asian-Pac-Islander, Female,0,0,40, Nicaragua, <=50K
52, Local-gov, HS-grad, Never-married, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,4140,0,40, Italy, >50K
42, Self-emp-inc, Some-college, Married-civ-spouse, Craft-repair, Unmarried, Other, Male,0,0,45, Peru, <=50K
36, Private, Some-college, Divorced, Other-service, Not-in-family, Black, Female,0,0,40, Germany, <=50K
30, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,3325,0,45, El-Salvador, <=50K
40, Self-emp-not-inc, Some-college, Married-civ-spouse, Protective-serv, Husband, Black, Male,0,0,40, France, <=50K
59, Private, HS-grad, Married-civ-spouse, Sales, Husband, Other, Male,0,0,40, Canada, >50K
43, Private, HS-grad, Married-civ-spouse, Prof-specialty, Unmarried, White, Female,0,0,40, Trinadad&Tobago, <=50K
37, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Not-in-family, Other, Female,0,0,35, Cambodia, <=50K
46, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Trinadad&Tobago, >50K
31, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other, Male,15024,0,65, France, >50K
17, Private, 11th, Never-married, Sales, Own-child, Other, Male,0,0,26, Jamaica, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, White, Male,0,0,20, Cuba, <=50K
43, Local-gov, 5th-6th, Married-civ-spouse, Machine-op-inspct, Not-in-family, Other, Female,0,0,60, Laos, >50K
38, Local-gov, Some-college, Never-married, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Peru, <=50K
47, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
55, Private, 9th, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,40, Cambodia, <=50K
71, Private, Some-college, Married-civ-spouse, Priv-house-serv, Husband, Asian-Pac-Islander, Male,0,1977,48, Ireland, >50K
55, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,35, Scotland, <=50K
45, Private, Doctorate, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,1848,60, Scotland, >50K
35, Self-emp-not-inc, Assoc-acdm, Never-married, Machine-op-inspct, Husband, Black, Male,0,0,40, Honduras, <=50K
31, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,20, Columbia, <=50K
49, Self-emp-inc, HS-grad, Married-civ-spouse, Sales, Not-in-family, Other, Female,0,0,45, Philippines, >50K
33, Private, 5th-6th, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,45, Dominican-Republic, >50K
39, Private, 11th, Married-civ-spouse, Sales, Husband, White, Male,0,0,54, Haiti, >50K
25, Local-gov, Bachelors, Never-married, Farming-fishing, Husband, Asian-Pac-Islander, Male,0,0,60, Nicaragua, <=50K
36, Private, HS-grad, Never-married, Sales, Husband, Black, Female,0,0,50, France, <=50K
18, Private, Some-college, Never-married, Tech-support, Own-child, Amer-Indian-Eskimo, Male,0,0,20, Holand-Netherlands, <=50K
40, Private, HS-grad, Never-married, Adm-clerical, Unmarried, White, Male,0,0,40, South, <=50K
17, Private, 12th, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,30, Laos, <=50K
45, Local-gov, Masters, Married-civ-spouse, Adm-clerical, Husband, Black, Female,0,0,50, Philippines, <=50K
19, Private, Some-college, Never-married, Other-service, Unmarried, Asian-Pac-Islander, Male,0,0,24, Haiti, <=50K
26, Private, Bachelors, Never-married, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, Puerto-Rico, <=50K
28, Private, Some-college, Never-married, Other-service, Not-in-family, Black, Female,0,0,40, Laos, <=50K
28, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,50, Guatemala, <=50K
49, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Female,0,0,60, Trinadad&Tobago, >50K
29, Private, HS-grad, Never-married, Machine-op-inspct, Husband, Other, Male,0,0,45, Cambodia, <=50K
46, Private, Assoc-acdm, Married-civ-spouse, Handlers-cleaners, Husband, Black, Female,0,0,35, Poland, >50K
38, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Female,99999,0,60, El-Salvador, >50K
45, Private, Bachelors, Married-civ-spouse, Sales, Wife, Amer-Indian-Eskimo, Male,0,1902,40, Honduras, <=50K
53, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, Black, Female,0,0,70, England, >50K
75, Local-gov, Assoc-voc, Widowed, Transport-moving, Unmarried, White, Female,0,0,35, Philippines, <=50K
43, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, Amer-Indian-Eskimo, Male,0,0,52, El-Salvador, >50K
53, State-gov, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Puerto-Rico, <=50K
32, Private, Some-college, Never-married, Craft-repair, Wife, Other, Female,0,0,40, Yugoslavia, <=50K
45, Federal-gov, HS-grad, Married-civ-spouse, Tech-support, Unmarried, Black, Male,0,0,40, Vietnam, <=50K
46, State-gov, HS-grad, Divorced, Other-service, Unmarried, White, Female,0,0,32, Japan, <=50K
53, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Canada, <=50K
29, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,54, Holand-Netherlands, >50K
26, Private, Some-college, Divorced, Craft-repair, Wife, Amer-Indian-Eskimo, Female,0,0,40, Canada, <=50K
31, Private, HS-grad, Separated, Handlers-cleaners, Unmarried, Black, Male,0,0,40, Guatemala, <=50K
25, Private, Some-college, Never-married, Adm-clerical, Own-child, Other, Male,0,0,40, Canada, <=50K
43, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Other, Female,0,0,34, Guatemala, <=50K
41, Private, HS-grad, Divorced, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Hong, >50K
42, Private, 7th-8th, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, Laos, <=50K
27, Private, HS-grad, Never-married, Adm-clerical, Wife, White, Female,3103,0,40, Philippines, <=50K
53, Private, Bachelors, Separated, Farming-fishing, Not-in-family, Other, Male,0,0,46, Iran, <=50K
29, Private, Bachelors, Married-civ-spouse, Prof-specialty, Own-child, Other, Male,0,0,15, Greece, <=50K
49, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Exec-managerial, Unmarried, Asian-Pac-Islander, Female,0,0,40, Iran, <=50K
56, Private, 10th, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,40, Columbia, <=50K
36, Private, 11th, Divorced, Adm-clerical, Husband, Black, Male,0,0,50, Nicaragua, <=50K
49, Private, Some-college, Married-civ-spouse, Other-service, Own-child, White, Female,0,0,20, England, <=50K
32, Private, Some-college, Divorced, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Taiwan, <=50K
57, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,40, Ecuador, <=50K
18, Private, 11th, Never-married, Other-service, Own-child, Black, Male,0,0,20, Mexico, <=50K
59, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Other, Female,0,0,40, Taiwan, <=50K
40, Private, Some-college, Separated, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,40, Puerto-Rico, >50K
30, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,7298,0,40, France, >50K
37, Private, Some-college, Divorced, Protective-serv, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Philippines, <=50K
36, State-gov, Some-college, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,35, Peru, <=50K
28, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, Trinadad&Tobago, <=50K
35, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Female,0,0,60, Outlying-US(Guam-USVI-etc), <=50K
31, Local-gov, HS-grad, Never-married, Protective-serv, Not-in-family, White, Female,0,0,40, India, >50K
