46, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Cuba, <=50K
30, Private, Some-college, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,4386,0,40, Portugal, >50K
44, Federal-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,1977,40, Vietnam, >50K
34, Private, Bachelors, Separated, Sales, Husband, Asian-Pac-Islander, Male,99999,0,40, Poland, >50K
38, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,1995,40, Puerto-Rico, >50K
25, State-gov, HS-grad, Divorced, Prof-specialty, Own-child, White, Female,0,0,40, Greece, <=50K
62, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,70, Hungary, >50K
47, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,50, Peru, <=50K
63, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,10, Canada, <=50K
37, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,45, Vietnam, <=50K
42, Private, HS-grad, Never-married, Farming-fishing, Husband, White, Male,0,0,40, Hong, <=50K
47, State-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,45, United-States, >50K
28, Private, Some-college, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,15, Outlying-US(Guam-USVI-etc), <=50K
46, Private, Some-college, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,40, India, >50K
33, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Own-child, Other, Male,0,0,20, Cambodia, <=50K
58, Self-emp-not-inc, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, Cuba, <=50K
19, Private, Some-college, Never-married, Prof-specialty, Own-child, Black, Male,0,0,40, Scotland, <=50K
40, Self-emp-not-inc, HS-grad, Never-married, Other-service, Not-in-family, Other, Female,0,0,40, Hungary, <=50K
25, Self-emp-inc, HS-grad, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Columbia, <=50K
37, Self-emp-inc, HS-grad, Divorced, Other-service, Wife, Amer-Indian-Eskimo, Female,0,0,40, Honduras, <=50K
37, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,45, El-Salvador, <=50K
43, Local-gov, Masters, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,15024,0,45, Scotland, >50K
31, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Scotland, <=50K
37, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,45, Outlying-US(Guam-USVI-etc), <=50K
32, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,2567,34, Italy, <=50K
49, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, Poland, <=50K
36, Federal-gov, HS-grad, Divorced, Prof-specialty, Not-in-family, Black, Male,0,1979,40, Yugoslavia, <=50K
50, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,48, Philippines, >50K
43, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Black, Male,0,0,40, Poland, <=50K
30, Private, Some-college, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,60, Cambodia, <=50K
19, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, Other, Male,0,0,40, Ireland, <=50K
38, Private, Some-college, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,57, Greece, <=50K
29, Local-gov, Some-college, Never-married, Sales, Unmarried, White, Male,0,0,20, Yugoslavia, <=50K
25, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,40, Scotland, <=50K
28, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,50, France, <=50K
32, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,35, Ireland, <=50K
39, Private, HS-grad, Divorced, Tech-support, Not-in-family, White, Male,3192,0,40, China, <=50K
36, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Unmarried, Other, Female,0,0,40, Vietnam, <=50K
28, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Other, Female,0,0,45, Poland, <=50K
36, Local-gov, Some-college, Divorced, Other-service, Wife, Other, Male,0,0,40, El-Salvador, <=50K
39, Self-emp-inc, Some-college, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,0,50, Ecuador, <=50K
27, Private, Some-college, Separated, Exec-managerial, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Jamaica, <=50K
42, Private, Some-college, Widowed, Handlers-cleaners, Unmarried, White, Female,0,0,24, Yugoslavia, <=50K
28, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Other, Female,0,0,40, Puerto-Rico, <=50K
46, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,4650,0,60, Dominican-Republic, >50K
29, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Female,0,0,40, South, <=50K
63, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Mexico, <=50K
53, Private, Masters, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,40, Japan, <=50K
26, Private, Bachelors, Never-married, Sales, Own-child, Black, Female,0,0,50, Portugal, <=50K
28, Private, Bachelors, Never-married, Transport-moving, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Laos, <=50K
23, Private, HS-grad, Never-married, Craft-repair, Own-child, Black, Male,0,0,40, United-States, <=50K
32, Private, Assoc-voc, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,2751,0,40, Iran, <=50K
27, Private, Some-college, Never-married, Transport-moving, Husband, Other, Male,0,0,50, Jamaica, <=50K
63, Self-emp-not-inc, Prof-school, Married-civ-spouse, Farming-fishing, Husband, Other, Male,99999,0,40, Puerto-Rico, >50K
31, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,40, Honduras, <=50K
46, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, Black, Female,7298,0,40, Trinadad&Tobago, >50K
46, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,1977,40, France, >50K
34, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Own-child, Other, Male,0,0,54, Jamaica, <=50K
35, Private, Doctorate, Never-married, Exec-managerial, Own-child, Amer-Indian-Eskimo, Male,0,0,35, Honduras, <=50K
49, Self-emp-not-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,45, Cuba, >50K
21, Private, HS-grad, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0,0,30, Japan, <=50K
26, Private, 11th, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,45, Portugal, <=50K
19, Private, Some-college, Never-married, Adm-clerical, Own-child, Other, Female,0,0,25, Ecuador, <=50K
35, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, Peru, <=50K
40, Self-emp-inc, Some-college, Never-married, Adm-clerical, Unmarried, Other, Male,1044,0,40, Germany, <=50K
48, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,0,40, Hong, <=50K
30, Private, Assoc-voc, Married-civ-spouse, Sales, Husband, Other, Male,7298,0,40, Haiti, >50K
46, Private, 9th, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Male,0,0,50, China, >50K
37, Private, Bachelors, Separated, Exec-managerial, Unmarried, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
45, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,45, Puerto-Rico, <=50K
33, Private, HS-grad, Divorced, Machine-op-inspct, Own-child, Amer-Indian-Eskimo, Male,0,0,40, China, <=50K
57, State-gov, Assoc-voc, Divorced, Priv-house-serv, Unmarried, Asian-Pac-Islander, Female,0,0,35, Cuba, <=50K
48, Local-gov, Some-college, Divorced, Tech-support, Not-in-family, White, Female,0,0,60, Cuba, >50K
61, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,50, Japan, >50K
42, Self-emp-not-inc, Masters, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, Germany, >50K
45, Self-emp-not-inc, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,40, Cambodia, <=50K
36, Private, Some-college, Divorced, Priv-house-serv, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Iran, <=50K
41, Private, Some-college, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
42, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,99999,0,70, Laos, >50K
64, Private, HS-grad, Widowed, Tech-support, Wife, White, Female,0,0,8, Peru, <=50K
66, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, South, <=50K
23, Private, HS-grad, Never-married, Other-service, Own-child, Black, Female,0,0,25, Ecuador, <=50K
27, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Other, Female,2160,0,40, Portugal, <=50K
39, Private, HS-grad, Never-married, Tech-support, Not-in-family, White, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
28, Private, HS-grad, Never-married, Other-service, Unmarried, Other, Female,0,0,38, Jamaica, <=50K
43, Private, Bachelors, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,60, Italy, >50K
18, Self-emp-not-inc, 11th, Never-married, Exec-managerial, Own-child, Asian-Pac-Islander, Female,0,0,5, Nicaragua, >50K
47, Private, Some-college, Divorced, Prof-specialty, Unmarried, Other, Male,0,0,60, Honduras, <=50K
33, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,48, Portugal, >50K
30, Private, HS-grad, Never-married, Other-service, Unmarried, Other, Male,0,0,40, El-Salvador, <=50K
38, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,0,0,40, Honduras, <=50K
33, Private, Masters, Never-married, Sales, Not-in-family, Other, Male,0,0,45, South, <=50K
31, Private, Prof-school, Married-civ-spouse, Prof-specialty, Unmarried, Asian-Pac-Islander, Male,0,1750,48, El-Salvador, <=50K
51, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,45, Hong, >50K
51, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1980,40, Laos, >50K
41, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, Black, Female,10520,0,60, Honduras, >50K
18, State-gov, Some-college, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Male,0,1706,40, England, <=50K
27, Private, Bachelors, Married-civ-spouse, Prof-specialty, Own-child, Black, Female,10239,0,40, Columbia, <=50K
52, Local-gov, HS-grad, Separated, Adm-clerical, Husband, Black, Female,0,0,50, Germany, <=50K
30, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,45, Hong, <=50K
39, Private, Some-college, Never-married, Prof-specialty, Unmarried, Other, Male,0,0,40, China, <=50K
69, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,32, Yugoslavia, >50K
53, Self-emp-not-inc, Some-college, Divorced, Prof-specialty, Unmarried, Black, Female,0,0,15, Hong, <=50K
40, Private, Assoc-voc, Never-married, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,3320,0,45, England, <=50K
52, State-gov, 9th, Separated, Other-service, Unmarried, Asian-Pac-Islander, Female,0,0,40, Dominican-Republic, <=50K
46, Private, 9th, Divorced, Sales, Unmarried, Asian-Pac-Islander, Female,0,0,40, Japan, <=50K
26, Private, HS-grad, Never-married, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Italy, <=50K
35, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Other, Female,0,0,40, Germany, >50K
33, Private, HS-grad, Separated, Craft-repair, Own-child, Asian-Pac-Islander, Male,0,1731,45, Trinadad&Tobago, <=50K
31, Self-emp-not-inc, 10th, Never-married, Transport-moving, Not-in-family, White, Male,0,0,99, Hong, >50K
33, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,50, Taiwan, <=50K
48, Local-gov, Assoc-voc, Divorced, Prof-specialty, Unmarried, Black, Female,0,0,30, Peru, <=50K
52, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,48, Taiwan, <=50K
55, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,50, Cambodia, <=50K
28, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Other, Male,0,0,40, Dominican-Republic, <=50K
27, Private, HS-grad, Never-married, Sales, Husband, Asian-Pac-Islander, Male,0,0,54, Puerto-Rico, <=50K
52, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, Ireland, <=50K
19, Private, HS-grad, Never-married, Other-service, Not-in-family, Black, Female,0,0,40, Cambodia, <=50K
51, Private, Some-college, Divorced, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Canada, <=50K
30, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, England, >50K
23, Private, 11th, Separated, Sales, Not-in-family, Amer-Indian-Eskimo, Male,10532,0,40, Dominican-Republic, <=50K
46, Private, Some-college, Separated, Craft-repair, Wife, White, Female,4153,0,40, Ecuador, >50K
28, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Other, Female,5070,0,54, Ireland, <=50K
54, Local-gov, HS-grad, Divorced, Exec-managerial, Not-in-family, Black, Female,0,0,60, Outlying-US(Guam-USVI-etc), <=50K
17, Private, 11th, Never-married, Other-service, Own-child, Other, Female,0,0,30, China, <=50K
40, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,7298,0,50, Scotland, >50K
28, Local-gov, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,38, France, <=50K
33, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,5133,0,54, Columbia, >50K
34, Private, Bachelors, Divorced, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,48, Mexico, <=50K
55, Private, HS-grad, Never-married, Other-service, Not-in-family, Black, Female,0,0,40, Poland, <=50K
45, Private, Some-college, Never-married, Transport-moving, Not-in-family, Other, Female,0,0,40, England, <=50K
50, Self-emp-inc, Masters, Married-civ-spouse, Transport-moving, Husband, White, Male,7687,0,45, Columbia, >50K
36, Private, HS-grad, Married-civ-spouse, Sales, Husband, Black, Male,0,0,60, Dominican-Republic, <=50K
34, Self-emp-not-inc, Some-college, Divorced, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Male,0,0,30, Scotland, <=50K
22, Private, HS-grad, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,35, Jamaica, <=50K
50, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,10278,0,40, Outlying-US(Guam-USVI-etc), <=50K
50, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Thailand, >50K
26, Private, HS-grad, Never-married, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Male,0,0,80, Japan, <=50K
60, Local-gov, HS-grad, Divorced, Adm-clerical, Unmarried, White, Male,0,0,40, Puerto-Rico, <=50K
23, Private, HS-grad, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Cuba, <=50K
53, Local-gov, HS-grad, Separated, Sales, Unmarried, Black, Male,0,0,30, Japan, <=50K
33, Self-emp-not-inc, HS-grad, Married-civ-spouse, Protective-serv, Husband, Amer-Indian-Eskimo, Female,0,0,60, Italy, >50K
30, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Cuba, <=50K
18, Private, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,15, South, <=50K
28, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,2174,0,40, South, <=50K
42, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other, Female,0,0,50, Laos, <=50K
46, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,1734,40, Jamaica, <=50K
51, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,40, Philippines, <=50K
56, Private, Doctorate, Divorced, Other-service, Unmarried, Black, Female,0,0,40, Poland, <=50K
35, Private, Masters, Married-civ-spouse, Transport-moving, Husband, Black, Female,0,0,50, China, >50K
48, Private, Some-college, Divorced, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,50, Vietnam, <=50K
30, Private, Bachelors, Married-civ-spouse, Sales, Wife, Other, Male,3126,0,60, Portugal, >50K
31, Private, Bachelors, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Honduras, <=50K
43, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, White, Male,7687,0,50, India, >50K
42, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Black, Male,0,0,40, Iran, <=50K
22, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, Canada, <=50K
57, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Female,0,0,50, India, >50K
45, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,45, Japan, <=50K
45, Private, 9th, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,38, Ireland, <=50K
29, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,40, Puerto-Rico, <=50K
45, Private, HS-grad, Separated, Adm-clerical, Unmarried, Other, Female,3367,0,45, Hungary, <=50K
61, Private, Some-college, Divorced, Tech-support, Not-in-family, Other, Female,0,0,35, United-States, <=50K
27, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, Black, Female,0,0,40, Scotland, <=50K
30, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,45, Guatemala, <=50K
29, Private, Some-college, Divorced, Prof-specialty, Own-child, White, Female,0,0,40, Japan, <=50K
27, Private, Some-college, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Hong, <=50K
59, Private, HS-grad, Divorced, Other-service, Not-in-family, Black, Female,0,0,40, El-Salvador, <=50K
32, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,50, Puerto-Rico, >50K
25, Self-emp-inc, HS-grad, Never-married, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,40, Thailand, <=50K
50, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, Italy, <=50K
34, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, Other, Female,0,0,50, Scotland, >50K
63, Self-emp-inc, Bachelors, Divorced, Machine-op-inspct, Unmarried, Amer-Indian-Eskimo, Female,0,0,41, Italy, <=50K
20, Private, HS-grad, Never-married, Prof-specialty, Own-child, Amer-Indian-Eskimo, Female,0,0,20, Dominican-Republic, <=50K
28, Self-emp-not-inc, Doctorate, Married-civ-spouse, Protective-serv, Husband, Black, Male,0,0,50, Ecuador, <=50K
28, Private, Bachelors, Never-married, Tech-support, Wife, Black, Female,0,0,40, Greece, <=50K
20, Private, HS-grad, Never-married, Other-service, Own-child, Other, Female,0,0,10, Taiwan, <=50K
21, Self-emp-inc, Some-college, Never-married, Handlers-cleaners, Wife, Asian-Pac-Islander, Male,0,0,20, Philippines, <=50K
29, Private, HS-grad, Divorced, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Female,0,0,48, India, <=50K
45, Private, Bachelors, Never-married, Sales, Not-in-family, Other, Female,0,0,40, Mexico, <=50K
26, Private, Bachelors, Divorced, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Trinadad&Tobago, <=50K
43, Self-emp-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,45, India, >50K
36, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Yugoslavia, <=50K
32, Private, HS-grad, Divorced, Sales, Not-in-family, Black, Female,0,0,60, Guatemala, <=50K
42, Self-emp-inc, Prof-school, Never-married, Transport-moving, Unmarried, Asian-Pac-Islander, Male,0,0,45, Guatemala, <=50K
26, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, Other, Male,0,0,65, Iran, <=50K
31, Private, 11th, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Female,4005,0,50, Dominican-Republic, >50K
27, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,40, Puerto-Rico, >50K
41, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Female,0,0,40, Ecuador, >50K
34, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,50, Yugoslavia, <=50K
43, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,48, South, >50K
25, Private, 11th, Divorced, Exec-managerial, Own-child, Asian-Pac-Islander, Male,0,0,40, Trinadad&Tobago, <=50K
44, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, Black, Female,0,0,45, India, <=50K
44, Private, Bachelors, Separated, Adm-clerical, Unmarried, Other, Female,0,0,40, Honduras, <=50K
39, State-gov, Bachelors, Never-married, Other-service, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Hong, <=50K
29, Private, 9th, Divorced, Tech-support, Own-child, Black, Female,0,0,30, Portugal, <=50K
20, Private, HS-grad, Never-married, Adm-clerical, Other-relative, Other, Male,0,0,48, Mexico, <=50K
38, Private, Some-college, Separated, Sales, Unmarried, Asian-Pac-Islander, Female,0,0,40, Columbia, <=50K
38, Private, Assoc-acdm, Divorced, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,0,0,70, Greece, <=50K
48, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, Laos, <=50K
33, Private, Masters, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,35, Dominican-Republic, <=50K
23, Private, Bachelors, Never-married, Prof-specialty, Unmarried, Asian-Pac-Islander, Male,0,0,45, Nicaragua, <=50K
22, Private, Some-college, Married-civ-spouse, Other-service, Own-child, White, Male,0,0,10, Dominican-Republic, <=50K
44, Private, Bachelors, Married-civ-spouse, Tech-support, Wife, Asian-Pac-Islander, Male,0,2418,37, Canada, >50K
43, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,20, Canada, <=50K
32, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Dominican-Republic, >50K
43, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Male,4159,0,99, Vietnam, >50K
54, Local-gov, HS-grad, Separated, Sales, Husband, Black, Male,0,0,60, England, <=50K
51, Private, Some-college, Divorced, Transport-moving, Unmarried, Black, Female,0,0,54, Italy, <=50K
56, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Female,15024,0,40, Haiti, >50K
23, State-gov, HS-grad, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Dominican-Republic, <=50K
43, Private, Some-college, Divorced, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Female,0,0,26, Nicaragua, <=50K
51, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Female,0,0,40, Philippines, <=50K
31, Private, Bachelors, Married-civ-spouse, Craft-repair, Own-child, Other, Male,15024,0,50, Poland, >50K
23, Self-emp-not-inc, HS-grad, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,4548,0,50, Hungary, <=50K
22, Private, Some-college, Never-married, Craft-repair, Own-child, Black, Female,0,0,20, Ecuador, <=50K
37, Self-emp-not-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Unmarried, Amer-Indian-Eskimo, Female,0,0,35, Thailand, >50K
39, Private, Bachelors, Separated, Other-service, Not-in-family, White, Female,0,0,40, Scotland, <=50K
41, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,40, Japan, >50K
21, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,30, Jamaica, <=50K
45, Self-emp-inc, HS-grad, Divorced, Prof-specialty, Unmarried, Other, Female,0,0,40, Canada, <=50K
56, Private, Some-college, Widowed, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,2648,30, Portugal, <=50K
30, Private, Some-college, Married-civ-spouse, Protective-serv, Husband, Asian-Pac-Islander, Male,0,0,40, England, >50K
43, Private, HS-grad, Never-married, Exec-managerial, Wife, Amer-Indian-Eskimo, Male,10233,0,40, Jamaica, >50K
35, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Prof-specialty, Own-child, White, Female,0,0,40, Italy, <=50K
46, Self-emp-not-inc, Masters, Separated, Tech-support, Husband, Other, Female,0,0,40, Yugoslavia, <=50K
49, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,3115,0,40, Laos, >50K
55, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
48, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,40, Germany, >50K
28, Private, 11th, Never-married, Sales, Husband, White, Male,0,0,65, France, <=50K
36, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, Germany, >50K
19, Private, HS-grad, Never-married, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,40, Japan, <=50K
66, Private, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,35, Japan, <=50K
31, Private, Some-college, Divorced, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,50, Mexico, <=50K
18, Private, 11th, Never-married, Craft-repair, Own-child, Black, Female,0,0,40, Portugal, <=50K
39, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,50, Hong, <=50K
47, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, Portugal, >50K
53, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, El-Salvador, <=50K
20, Local-gov, 7th-8th, Never-married, Exec-managerial, Own-child, Asian-Pac-Islander, Male,0,0,35, Peru, <=50K
68, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, Black, Female,0,0,8, Trinadad&Tobago, <=50K
43, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, Mexico, <=50K
39, Local-gov, HS-grad, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,45, Portugal, <=50K
