49, Self-emp-inc, HS-grad, Divorced, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,1977,45, United-States, >50K
29, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
28, Private, Some-college, Never-married, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
23, Private, Some-college, Never-married, Sales, Husband, White, Female,0,0,30, France, >50K
44, Private, HS-grad, Separated, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
25, Private, HS-grad, Never-married, Protective-serv, Husband, White, Male,0,0,40, United-States, <=50K
38, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
43, Private, 11th, Divorced, Other-service, Husband, Asian-Pac-Islander, Female,0,0,40, United-States, >50K
35, Private, HS-grad, Married-civ-spouse, Sales, Unmarried, Black, Male,0,0,50, United-States, <=50K
70, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,7757,0,50, United-States, >50K
57, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
23, Private, HS-grad, Married-civ-spouse, Other-service, Own-child, Black, Male,0,0,25, United-States, <=50K
22, Private, Assoc-acdm, Married-civ-spouse, Adm-clerical, Own-child, White, Male,0,0,35, United-States, <=50K
28, Private, Some-college, Never-married, Sales, Husband, White, Female,0,0,30, Germany, <=50K
35, Private, HS-grad, Never-married, Tech-support, Husband, White, Female,0,0,40, United-States, <=50K
32, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Male,0,0,45, United-States, <=50K
21, Private, 11th, Never-married, Prof-specialty, Own-child, Amer-Indian-Eskimo, Female,3382,0,4, United-States, <=50K
43, Self-emp-not-inc, Some-college, Divorced, Exec-managerial, Husband, White, Male,0,0,45, United-States, >50K
60, Local-gov, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,35, United-States, >50K
40, Private, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Female,0,0,40, United-States, >50K
47, Federal-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,32, United-States, >50K
22, Local-gov, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,30, United-States, <=50K
37, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
38, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States, <=50K
49, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
49, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,60, United-States, <=50K
24, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
27, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Own-child, White, Male,0,0,30, Canada, <=50K
37, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,3113,0,65, United-States, <=50K
47, Private, Some-college, Married-civ-spouse, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
51, Self-emp-not-inc, Some-college, Married-civ-spouse, Other-service, Husband, White, Female,0,0,40, United-States, <=50K
30, Private, Some-college, Divorced, Prof-specialty, Other-relative, White, Female,0,0,40, United-States, <=50K
50, Private, HS-grad, Divorced, Prof-specialty, Husband, Asian-Pac-Islander, Male,7687,0,45, United-States, >50K
22, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
23, Private, Some-college, Separated, Handlers-cleaners, Husband, White, Male,0,0,20, United-States, <=50K
43, Private, Some-college, Divorced, Craft-repair, Husband, White, Female,3805,0,40, United-States, >50K
27, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
61, Self-emp-inc, Assoc-voc, Married-civ-spouse, Transport-moving, Unmarried, White, Male,0,0,70, United-States, <=50K
26, Private, Bachelors, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
47, Private, HS-grad, Divorced, Farming-fishing, Own-child, White, Female,0,0,15, United-States, <=50K
63, Local-gov, HS-grad, Married-civ-spouse, Sales, Husband, White, Female,0,0,3, United-States, <=50K
25, Private, HS-grad, Divorced, Sales, Husband, White, Female,0,0,40, United-States, <=50K
57, Private, Some-college, Married-civ-spouse, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
42, Private, 7th-8th, Divorced, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
54, Federal-gov, HS-grad, Married-civ-spouse, Protective-serv, Not-in-family, Black, Male,0,0,40, United-States, <=50K
50, Private, Doctorate, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
70, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Female,4067,0,20, United-States, >50K
39, Private, Bachelors, Divorced, Craft-repair, Unmarried, White, Male,0,0,40, United-States, <=50K
48, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,70, United-States, <=50K
64, Private, 7th-8th, Married-civ-spouse, Craft-repair, Not-in-family, Black, Female,0,0,35, United-States, <=50K
24, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
63, Private, Assoc-voc, Married-civ-spouse, Sales, Husband, White, Female,0,0,40, United-States, <=50K
42, Private, Bachelors, Married-civ-spouse, Protective-serv, Husband, Asian-Pac-Islander, Male,0,1926,60, United-States, <=50K
35, Private, Some-college, Married-civ-spouse, Priv-house-serv, Husband, Other, Female,0,0,54, United-States, <=50K
42, Federal-gov, Doctorate, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, <=50K
47, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
34, Self-emp-not-inc, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,60, United-States, <=50K
44, Private, 10th, Married-civ-spouse, Protective-serv, Not-in-family, White, Male,3163,0,40, United-States, <=50K
47, Private, Assoc-acdm, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,1977,40, United-States, >50K
26, Private, HS-grad, Divorced, Sales, Own-child, Asian-Pac-Islander, Female,0,0,30, United-States, <=50K
28, Private, HS-grad, Never-married, Craft-repair, Other-relative, White, Female,0,0,40, United-States, <=50K
23, Federal-gov, HS-grad, Married-civ-spouse, Other-service, Own-child, White, Female,0,0,40, United-States, <=50K
43, Private, Some-college, Divorced, Handlers-cleaners, Husband, Black, Male,83199,0,50, United-States, >50K
33, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, <=50K
35, Private, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,1976,40, United-States, >50K
32, Private, 10th, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States, <=50K
28, Local-gov, HS-grad, Never-married, Craft-repair, Not-in-family, Black, Male,0,0,50, United-States, <=50K
62, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Black, Female,0,0,40, United-States, <=50K
43, Local-gov, HS-grad, Married-civ-spouse, Other-service, Wife, White, Female,0,0,20, United-States, <=50K
22, Private, HS-grad, Never-married, Sales, Not-in-family, White, Female,0,1940,40, United-States, <=50K
28, Private, HS-grad, Never-married, Prof-specialty, Unmarried, White, Male,0,0,40, United-States, <=50K
28, Private, Prof-school, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
28, Private, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
35, Private, HS-grad, Married-civ-spouse, Sales, Unmarried, White, Male,0,0,65, Mexico, <=50K
56, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,0,0,40, United-States, <=50K
22, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,40, United-States, <=50K
45, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States, <=50K
49, Private, 9th, Married-civ-spouse, Adm-clerical, Not-in-family, Black, Male,0,0,40, United-States, <=50K
26, Private, Some-college, Never-married, Exec-managerial, Own-child, White, Male,0,0,40, United-States, <=50K
35, Private, Masters, Divorced, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
55, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,50, United-States, <=50K
18, Private, Some-college, Married-civ-spouse, Farming-fishing, Own-child, White, Female,0,0,15, United-States, <=50K
33, Private, Some-college, Divorced, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50K
24, Private, Bachelors, Married-civ-spouse, Exec-managerial, Own-child, White, Female,0,0,50, United-States, <=50K
25, Local-gov, HS-grad, Never-married, Exec-managerial, Husband, White, Male,0,0,45, United-States, <=50K
50, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, United-States, >50K
18, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
42, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,50, United-States, <=50K
17, Private, 11th, Never-married, Sales, Own-child, White, Male,0,0,20, United-States, <=50K
34, Private, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,30, United-States, <=50K
40, Private, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,54, United-States, >50K
37, Private, HS-grad, Divorced, Exec-managerial, Unmarried, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
40, Private, Some-college, Never-married, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
47, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,37, United-States, >50K
32, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Unmarried, Black, Female,0,0,40, United-States, <=50K
60, Local-gov, Assoc-acdm, Widowed, Craft-repair, Not-in-family, Black, Male,0,0,35, United-States, >50K
30, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, >50K
59, Self-emp-inc, Doctorate, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,54, United-States, >50K
26, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50K
39, Private, Masters, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0,0,50, United-States, <=50K
27, Private, Some-college, Never-married, Prof-specialty, Husband, Black, Female,0,0,25, United-States, <=50K
29, Private, 7th-8th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
38, Private, HS-grad, Divorced, Prof-specialty, Unmarried, Black, Female,0,0,40, United-States, <=50K
37, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Female,4820,0,40, United-States, >50K
66, Private, 7th-8th, Separated, Sales, Husband, Other, Female,0,0,20, United-States, <=50K
40, Private, HS-grad, Divorced, Adm-clerical, Husband, White, Male,0,0,40, United-States, >50K
23, Private, Masters, Divorced, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
28, Private, Some-college, Divorced, Farming-fishing, Husband, White, Male,0,0,50, United-States, <=50K
19, Private, Some-college, Never-married, Adm-clerical, Other-relative, White, Female,0,0,40, United-States, <=50K
59, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
41, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
31, Private, Bachelors, Divorced, Other-service, Unmarried, Black, Male,0,0,45, United-States, <=50K
38, Private, HS-grad, Married-spouse-absent, Craft-repair, Husband, White, Male,0,0,48, United-States, >50K
23, Private, Masters, Never-married, Prof-specialty, Husband, White, Female,0,0,40, United-States, >50K
28, Private, Assoc-acdm, Never-married, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
29, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
22, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
33, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,54, United-States, >50K
47, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, <=50K
28, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Female,0,0,40, Germany, <=50K
48, Private, Bachelors, Never-married, Sales, Husband, White, Female,0,0,60, United-States, <=50K
29, Private, 11th, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
54, Self-emp-not-inc, Bachelors, Divorced, Transport-moving, Not-in-family, White, Female,0,1977,50, United-States, <=50K
43, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
28, Private, Prof-school, Never-married, Handlers-cleaners, Not-in-family, Other, Male,0,1887,35, United-States, <=50K
47, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1975,40, United-States, >50K
55, State-gov, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, White, Male,0,0,40, United-States, <=50K
38, Private, Some-college, Married-civ-spouse, Prof-specialty, Unmarried, White, Female,0,0,40, Mexico, >50K
40, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Female,0,1918,40, United-States, >50K
37, Private, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,54, United-States, >50K
34, Private, Some-college, Never-married, Adm-clerical, Own-child, Black, Male,0,0,25, United-States, <=50K
26, Private, Some-college, Never-married, Sales, Unmarried, White, Male,0,0,30, United-States, <=50K
30, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
36, Private, Assoc-voc, Married-civ-spouse, Sales, Husband, White, Male,7298,0,60, United-States, <=50K
30, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,45, United-States, <=50K
36, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,40, United-States, >50K
23, Private, Some-college, Never-married, Tech-support, Own-child, Black, Male,0,0,50, United-States, <=50K
36, State-gov, Some-college, Married-civ-spouse, Transport-moving, Own-child, White, Female,0,0,45, United-States, <=50K
43, Private, Assoc-acdm, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,1902,60, United-States, >50K
45, Self-emp-not-inc, Prof-school, Married-civ-spouse, Exec-managerial, Husband, Black, Male,99999,0,68, United-States, >50K
22, Private, Some-college, Never-married, Sales, Own-child, White, Male,0,1671,30, United-States, >50K
34, Private, 12th, Married-civ-spouse, Machine-op-inspct, Own-child, White, Female,0,0,40, United-States, <=50K
29, Private, HS-grad, Never-married, Protective-serv, Wife, White, Male,0,0,40, United-States, <=50K
47, Private, HS-grad, Divorced, Farming-fishing, Own-child, White, Male,0,0,45, United-States, <=50K
43, Private, Assoc-voc, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,40, United-States, >50K
65, Private, Prof-school, Divorced, Sales, Not-in-family, White, Female,0,0,8, United-States, <=50K
45, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Female,0,0,35, United-States, <=50K
40, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,80, United-States, <=50K
49, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,7687,0,40, United-States, >50K
52, Local-gov, Some-college, Divorced, Handlers-cleaners, Husband, White, Male,7687,0,40, United-States, >50K
47, Private, Masters, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, White, Female,0,0,14, United-States, <=50K
50, Private, Masters, Married-civ-spouse, Sales, Wife, Amer-Indian-Eskimo, Female,0,1989,40, United-States, <=50K
56, Private, Masters, Married-civ-spouse, Sales, Husband, White, Female,0,1974,50, United-States, >50K
44, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
33, Private, Bachelors, Divorced, Prof-specialty, Husband, White, Male,0,0,60, United-States, <=50K
35, Self-emp-inc, Assoc-acdm, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,54, United-States, <=50K
45, Private, Some-college, Married-civ-spouse, Sales, Unmarried, White, Male,0,0,40, United-States, <=50K
40, Local-gov, HS-grad, Married-civ-spouse, Other-service, Not-in-family, Black, Male,0,0,40, United-States, <=50K
23, Private, Some-college, Never-married, Other-service, Husband, White, Male,0,0,50, United-States, <=50K
46, Private, HS-grad, Married-civ-spouse, Protective-serv, Not-in-family, Black, Male,0,0,40, United-States, <=50K
33, State-gov, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Female,0,1910,40, United-States, <=50K
23, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,25, United-States, <=50K
24, State-gov, Some-college, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50K
59, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
32, Private, Some-college, Separated, Prof-specialty, Not-in-family, White, Male,0,0,45, United-States, <=50K
28, Private, Bachelors, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
39, Private, Prof-school, Married-civ-spouse, Tech-support, Husband, White, Male,0,1902,40, United-States, >50K
21, Private, Some-college, Never-married, Tech-support, Other-relative, White, Male,0,0,20, United-States, <=50K
42, Self-emp-not-inc, Some-college, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,45, United-States, <=50K
32, Self-emp-not-inc, HS-grad, Divorced, Prof-specialty, Unmarried, White, Female,0,0,60, United-States, >50K
18, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Female,0,0,20, United-States, <=50K
66, Private, Assoc-acdm, Married-civ-spouse, Adm-clerical, Husband, Black, Female,0,0,20, United-States, <=50K
20, Private, Assoc-acdm, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,35, United-States, <=50K
58, Local-gov, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, White, Female,0,0,25, United-States, <=50K
23, Private, Bachelors, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
18, Private, HS-grad, Never-married, Sales, Own-child, Black, Female,0,0,24, United-States, <=50K
19, Private, Some-college, Never-married, Transport-moving, Own-child, Asian-Pac-Islander, Female,0,0,30, United-States, <=50K
32, Self-emp-inc, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, >50K
36, Local-gov, 11th, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,1977,45, United-States, <=50K
47, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
58, Self-emp-not-inc, 10th, Divorced, Machine-op-inspct, Husband, White, Female,0,0,35, United-States, <=50K
35, Private, Assoc-acdm, Never-married, Prof-specialty, Unmarried, White, Male,7687,0,20, United-States, <=50K
44, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,60, United-States, >50K
27, Private, Some-college, Never-married, Transport-moving, Unmarried, White, Male,0,0,50, United-States, <=50K
61, Local-gov, Prof-school, Divorced, Craft-repair, Husband, White, Male,0,0,60, United-States, >50K
52, Self-emp-not-inc, HS-grad, Divorced, Machine-op-inspct, Husband, White, Male,0,0,50, Peru, >50K
23, Private, Bachelors, Never-married, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
57, Self-emp-not-inc, HS-grad, Widowed, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
30, State-gov, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,0,15, United-States, >50K
55, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
51, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Female,15024,0,60, United-States, >50K
29, Private, Some-college, Never-married, Sales, Husband, White, Male,0,0,40, United-States, <=50K
27, Private, Doctorate, Never-married, Machine-op-inspct, Husband, White, Male,0,0,50, United-States, >50K
37, Private, Some-college, Divorced, Craft-repair, Not-in-family, White, Male,0,0,54, United-States, <=50K
39, Private, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
54, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, >50K
67, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,40, Germany, <=50K
34, Private, Some-college, Married-civ-spouse, Prof-specialty, Other-relative, White, Male,0,1902,40, United-States, <=50K
19, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,37, United-States, <=50K
44, Private, HS-grad, Never-married, Craft-repair, Husband, White, Female,14282,0,40, Cuba, <=50K
24, Private, 10th, Never-married, Adm-clerical, Own-child, Other, Male,0,0,40, United-States, <=50K
41, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
29, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,50, United-States, >50K
31, Private, Bachelors, Divorced, Other-service, Own-child, White, Male,0,0,40, United-States, >50K
59, Private, Bachelors, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,50, United-States, <=50K
47, Private, Some-college, Married-civ-spouse, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K
33, Self-emp-not-inc, HS-grad, Never-married, Adm-clerical, Husband, White, Female,0,0,50, United-States, <=50K
66, Self-emp-not-inc, Bachelors, Married-civ-spouse, Tech-support, Wife, Amer-Indian-Eskimo, Female,0,0,25, United-States, <=50K
44, Private, Masters, Divorced, Transport-moving, Unmarried, White, Male,0,0,40, United-States, >50K
18, Private, Bachelors, Never-married, Sales, Own-child, White, Female,0,0,35, United-States, <=50K
25, Private, 10th, Never-married, Sales, Not-in-family, Other, Female,0,0,35, United-States, <=50K
38, Federal-gov, Some-college, Separated, Exec-managerial, Own-child, White, Female,0,0,40, United-States, <=50K
45, Private, Bachelors, Divorced, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
29, Private, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,45, United-States, <=50K
19, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,40, United-States, <=50K
48, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,50, United-States, <=50K
47, Private, Assoc-voc, Divorced, Transport-moving, Not-in-family, Black, Male,0,0,40, United-States, <=50K
19, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,12, United-States, <=50K
45, Private, 5th-6th, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,30, United-States, <=50K
41, Private, Bachelors, Widowed, Adm-clerical, Husband, White, Female,0,0,30, United-States, >50K
49, Local-gov, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,50, United-States, >50K
37, Private, HS-grad, Never-married, Prof-specialty, Wife, Asian-Pac-Islander, Female,0,0,30, United-States, <=50K
36, Private, Bachelors, Separated, Machine-op-inspct, Own-child, White, Female,0,0,40, United-States, <=50K
22, Private, HS-grad, Never-married, Adm-clerical, Wife, White, Male,0,0,40, United-States, >50K
41, Private, 10th, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male,0,0,65, United-States, >50K
34, State-gov, 7th-8th, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
33, Private, Doctorate, Divorced, Transport-moving, Unmarried, White, Male,0,0,60, El-Salvador, <=50K
43, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,3332,0,50, United-States, >50K
22, State-gov, HS-grad, Never-married, Sales, Own-child, White, Female,0,0,25, Jamaica, >50K
32, Private, 11th, Married-civ-spouse, Adm-clerical, Unmarried, Black, Male,0,0,40, United-States, <=50K
40, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, Black, Male,0,0,32, United-States, >50K
24, Private, Bachelors, Never-married, Sales, Not-in-family, Black, Male,0,0,30, United-States, <=50K
45, Private, HS-grad, Divorced, Adm-clerical, Wife, White, Male,0,0,40, El-Salvador, <=50K
72, Self-emp-not-inc, 10th, Married-civ-spouse, Sales, Husband, White, Male,0,0,34, United-States, <=50K
43, Private, Some-college, Divorced, Adm-clerical, Unmarried, White, Male,0,0,37, United-States, >50K
48, Local-gov, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, >50K
31, Private, Bachelors, Married-civ-spouse, Transport-moving, Unmarried, White, Male,0,0,45, United-States, <=50K
30, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, <=50K
47, Private, HS-grad, Divorced, Machine-op-inspct, Husband, White, Female,4942,0,40, United-States, >50K
34, Self-emp-not-inc, Some-college, Never-married, Craft-repair, Unmarried, Black, Male,0,0,54, United-States, <=50K
49, Private, Bachelors, Never-married, Other-service, Husband, White, Female,0,0,40, United-States, >50K
33, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
51, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1914,40, United-States, <=50K
47, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Male,7298,0,40, United-States, >50K
26, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, Jamaica, <=50K
25, Local-gov, Some-college, Never-married, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
42, Private, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
71, Self-emp-not-inc, Assoc-voc, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
33, Self-emp-inc, Bachelors, Never-married, Sales, Not-in-family, Black, Male,0,0,54, United-States, <=50K
32, Private, HS-grad, Never-married, Prof-specialty, Husband, White, Male,0,0,45, United-States, <=50K
29, Private, Bachelors, Never-married, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
51, Private, Doctorate, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,54, United-States, <=50K
42, Private, HS-grad, Divorced, Sales, Husband, White, Female,0,0,40, United-States, <=50K
45, Private, HS-grad, Divorced, Machine-op-inspct, Husband, White, Male,0,0,35, Laos, <=50K
53, Private, Some-college, Separated, Adm-clerical, Not-in-family, White, Male,0,0,20, United-States, <=50K
54, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,60, United-States, >50K
31, Local-gov, HS-grad, Married-civ-spouse, Other-service, Wife, White, Female,4630,0,40, United-States, <=50K
49, Private, 9th, Divorced, Exec-managerial, Husband, Other, Male,0,0,40, United-States, <=50K
42, Private, HS-grad, Never-married, Exec-managerial, Husband, White, Male,0,0,88, United-States, >50K
57, Self-emp-inc, 10th, Divorced, Protective-serv, Not-in-family, Other, Male,0,0,50, United-States, <=50K
47, Private, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
25, Private, Some-college, Never-married, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,20, Nicaragua, <=50K
37, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Female,0,0,40, United-States, <=50K
58, Self-emp-not-inc, Some-college, Widowed, Craft-repair, Unmarried, White, Female,0,0,40, United-States, <=50K
21, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
26, Private, Some-college, Divorced, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
